"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"448","2020-09-12 05:00:02-03","US","US","2343925","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","C. H. Dodson","64","1960","5","South America - Neotropics","Ecuador",NA,"730",NA,NA,"21","Bolívar",NA,NA,NA,"730",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","207030","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","H. H. Rusby","2766","1886","5","South America - Neotropics","Bolivia",NA,"610",NA,NA,NA,NA,NA,NA,NA,"610",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","3468468","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Licata, A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","A. Fernández","7875","1990","4","South America - Neotropics","Venezuela",NA,"180",NA,NA,NA,"Amazonas","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"451","2020-09-12 05:00:02-03","US","US","3384188","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","H. D. Clarke","5037","1997","5","South America - Neotropics","Guyana",NA,"240",NA,NA,"26","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"452","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"1",NA,"(L.) Dodson & Dressler","W. Hahn & D. Gopaul","5379","1989","2","South America - Neotropics","Guyana",NA,"700",NA,NA,"15","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","3258055","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","McDowell, T.",NA,NA,"1",NA,"(L.) Dodson & Dressler","T. McDowell, B. Hoffman & K. Lance","4801","1991","6","South America - Neotropics","Guyana",NA,"488",NA,NA,"23","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","3467533","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","G. Villa & M. Zambrano","1632","2002","11","South America - Neotropics","Ecuador",NA,NA,NA,NA,"3","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","3332924","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","B. Hoffman, C. Capellaro & T. Benjamin","680","1991","12","South America - Neotropics","Guyana",NA,NA,NA,NA,"17","Barima-Waini",NA,NA,NA,"10",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"456","2020-09-12 05:00:02-03","US","US","3211855","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","W. J. Kress, J. C. Betancur, C. S. Roesel & B. Echeverry","91-3337","1991","10","South America - Neotropics","Colombia",NA,NA,NA,NA,"2","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"457","2020-09-12 05:00:02-03","US","US","3250745","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","K. von Sneidern","A 1075","1941","10","South America - Neotropics","Colombia",NA,NA,NA,NA,"5","Caquetá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"458","2020-09-12 05:00:02-03","US","US","3374135","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","H. D. Clarke","4825","1997","5","South America - Neotropics","Guyana",NA,"240",NA,NA,"21","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"459","2020-09-12 05:00:02-03","US","US","3137187","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro, C. S. Rosário & N. A. Silva","3638","1981","7","South America - Neotropics","Brazil",NA,NA,NA,"US00247150","28","Pará",NA,NA,NA,NA,"US00247150_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"460","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","T. Henkel, M. Chin, R. Williams & R. James","4615","1994","2","South America - Neotropics","Guyana",NA,"250",NA,NA,"22","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"461","2020-09-12 05:00:02-03","US","US","1663764","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Y. Mexia","7213","1935","4","South America - Neotropics","Ecuador",NA,"400",NA,NA,"2","Napo",NA,NA,NA,"400",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"462","2020-09-12 05:00:02-03","US","US","3340046","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","T. Henkel, R. Williams & P. Mutchnick","6005","1994","10","South America - Neotropics","Guyana",NA,"800",NA,NA,"20","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"463","2020-09-12 05:00:02-03","US","US","1481009","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","J. J. Triana","609",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"464","2020-09-12 05:00:02-03","US","US","2428310","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","A. J. Gilmartin","768","1962","8","South America - Neotropics","Ecuador",NA,"350",NA,NA,"10",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"465","2020-09-12 05:00:02-03","US","US","3333043","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson, E. A.",NA,NA,"1",NA,"(L.) Dodson & Dressler","T. Henkel & R. Williams","2401","1993","7","South America - Neotropics","Guyana",NA,"330",NA,NA,"22","Potaro-Siparuni",NA,NA,NA,"400",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"466","2020-09-12 05:00:02-03","US","US","1022984","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","J. N. Rose & G. Rose","23492","1918","10","South America - Neotropics","Ecuador",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"467","2020-09-12 05:00:02-03","US","US","1022932","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","J. N. Rose & G. Rose","23436","1918","10","South America - Neotropics","Ecuador",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"468","2020-09-12 05:00:02-03","US","US","1460437","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","E. P. Killip & A. C. Smith","26519","1929","7","South America - Neotropics","Peru",NA,NA,NA,NA,"14","Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","1458827","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","G. Klug","10102","1937","7","South America - Neotropics","Peru",NA,"100",NA,NA,NA,"Loreto",NA,NA,NA,"100",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"470","2020-09-12 05:00:02-03","US","US","3137189","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro, C. S. Rosário & N. A. Silva","3417","1981","7","South America - Neotropics","Brazil",NA,NA,NA,"US00247151","23","Pará",NA,NA,NA,NA,"US00247151_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"471","2020-09-02 16:35:22-03","Cenargen","CEN","36138","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Z. J. G. Miranda","2006","10","2",NA,"(L.) Dodson & Dressler","Glocimar Pereira-Silva","137","1981","02",NA,"Brasil","Seringal Agrião do Norte, colocação margem.",NA,"Exsicatas","CEN00036138","24","AC","FEIJO","-70.3535995483398","-8.16417026519775",NA,"CEN00036138",NA,NA,"257402","auto",NA,NA,NA,NA,NA,NA
"472","2021-03-15 18:29:06-03","USP","SPF","207570","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2017",NA,NA,"Erva epífita. Flores amarelas. Frutos verdes.; Vegetação aberta marginal do Rio Cristalino, onde formam lagoas. Em várzea.","(L.) N.H.Williams & M.W.Chase","Sasaki, D; Henicka, GS; André, TJC; Piva, JH","1506","2007","03",NA,"Brasil","Parque Estadual do Cristalino, Parque Estadual Cristalino. Beira do Rio Cristalino, acima da base do Limão.","238",NA,"SPF00207570","18","Mato Grosso","Novo Mundo","-55.5035","-9.2638","238",NA,"-55.5035","-9.2638",NA,NA,NA,NA,NA,NA,NA,NA
"473","2018-04-04 16:45:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","RRC ID Flag",NA,NA,NA,NA,NA,"G. Hatschbach","23297",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"23297",NA,NA
"474","2019-07-09 12:43:34-03","F","FMNH-SEEDPLANTS","V0434509F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"A. C. Smith","2427","1937","11","South America","British Guiana [Guyana]",NA,NA,NA,"V0434509F","9",NA,NA,"-59","5",NA,"V0434509F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"475","2019-07-09 12:43:34-03","F","FMNH-SEEDPLANTS","V0434510F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. S. de la Cruz","3034","1923","1","South America","British Guiana [Guyana]",NA,NA,NA,"V0434510F","14",NA,NA,"-59","5",NA,"V0434510F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"476","2019-07-09 12:43:34-03","F","FMNH-SEEDPLANTS","V0434511F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. S. de la Cruz","3106","1922","12","South America","British Guiana [Guyana]",NA,NA,NA,"V0434511F","17",NA,NA,"-59","5",NA,"V0434511F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"477","2019-07-09 12:43:34-03","F","FMNH-SEEDPLANTS","V0434512F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. A. Steyermark","74773","1953","3","South America","Venezuela",NA,NA,NA,"V0434512F","30",NA,NA,"-65.9119","7.0758",NA,"V0434512F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"478","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434513F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. Cuatrecasas","16131","1944","2","South America","Colombia",NA,NA,NA,"V0434513F","9",NA,NA,"-72.8667","3.8811",NA,"V0434513F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"479","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434514F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"G. T. Prance et al.","9759","1969","2","South America","Brazil",NA,NA,NA,"V0434514F","9",NA,NA,"-52.8731","-10.8339",NA,"V0434514F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"480","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434515F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"H. H. Rusby","2766","1886","5","South America","Bolivia",NA,NA,NA,"V0434515F",NA,NA,NA,"-64.435","-16.7261",NA,"V0434515F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"481","2019-07-09 12:46:55-03","F","FMNH-SEEDPLANTS","V0434516F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. Steinbach","7401","1926","1","South America","Bolivia",NA,NA,NA,"V0434516F","3",NA,NA,"-64.435","-16.7261",NA,"V0434516F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"482","2019-07-09 12:46:38-03","F","FMNH-SEEDPLANTS","V0434517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"M. Bang","1330","1892","4","South America","Bolivia",NA,NA,NA,"V0434517F",NA,NA,NA,"-64.435","-16.7261",NA,"V0434517F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"483","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434518F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"E. F. André","4242","1876","9","South America","Ecuador",NA,NA,NA,"V0434518F","27",NA,NA,"-78.1869","-1.4628",NA,"V0434518F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"484","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434519F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. M. Schunke","135","1935","1","South America","Peru",NA,NA,NA,"V0434519F","27",NA,NA,"-74.14","-9.1839",NA,"V0434519F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"485","2019-07-09 12:44:42-03","F","FMNH-SEEDPLANTS","V0434520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. F. Macbride","5600","1923","8","South America","Peru",NA,NA,NA,"V0434520F","27",NA,NA,"-74.14","-9.1839",NA,"V0434520F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"486","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434521F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"C. Schunke","556","1924","7","South America","Peru",NA,NA,NA,"V0434521F",NA,NA,NA,"-74.14","-9.1839",NA,"V0434521F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"487","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"E. P. Killip & A. C. Smith","26519","1929","7","South America","Peru",NA,NA,NA,"V0434522F","14",NA,NA,"-74.14","-9.1839",NA,"V0434522F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"488","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"C. Schunke","1665","1930","2","South America","Peru",NA,NA,NA,"V0434523F",NA,NA,NA,"-74.14","-9.1839",NA,"V0434523F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"489","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"Ll. Williams","2028","1929","3","South America","Peru",NA,NA,NA,"V0434524F","8",NA,NA,"-74.14","-9.1839",NA,"V0434524F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"490","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"Ll. Williams","4326","1925","10","South America","Peru",NA,NA,NA,"V0434525F","29",NA,NA,"-74.14","-9.1839",NA,"V0434525F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"491","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434526F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"S. R. King","382","1982","5","South America","Peru",NA,NA,NA,"V0434526F","5",NA,NA,"-74.14","-9.1839",NA,"V0434526F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"492","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434527F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. Schunke V.","4657","1971","1","South America","Peru",NA,NA,NA,"V0434527F","15",NA,NA,"-74.14","-9.1839",NA,"V0434527F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"493","2019-07-09 12:44:43-03","F","FMNH-SEEDPLANTS","V0434528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"M. E. Mathias & Dermot Taylor","5098","1960","7","South America","Peru",NA,NA,NA,"V0434528F","1",NA,NA,"-74.14","-9.1839",NA,"V0434528F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"494","2019-07-09 12:42:47-03","F","FMNH-SEEDPLANTS","V0434529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"P. C. Hutchison et al.","5988","1964","7","South America","Peru",NA,NA,NA,"V0434529F","19",NA,NA,"-74.14","-9.1839",NA,"V0434529F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"495","2019-07-09 12:42:47-03","F","FMNH-SEEDPLANTS","V0434530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. Schunke V.","2300","1967","11","South America","Peru",NA,NA,NA,"V0434530F","10",NA,NA,"-74.14","-9.1839",NA,"V0434530F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"496","2019-07-09 12:42:47-03","F","FMNH-SEEDPLANTS","V0434531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. Schunke V.","1856","1967","4","South America","Peru",NA,NA,NA,"V0434531F","13",NA,NA,"-74.14","-9.1839",NA,"V0434531F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"497","2019-07-09 12:42:47-03","F","FMNH-SEEDPLANTS","V0434532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"W. D. MacRae","139","1981","3","South America","Peru",NA,NA,NA,"V0434532F","16",NA,NA,"-74.14","-9.1839",NA,"V0434532F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"498","2019-07-09 12:42:47-03","F","FMNH-SEEDPLANTS","V0434533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"P. Jörgensen","3949","1931","1","South America","Paraguay",NA,NA,NA,"V0434533F",NA,NA,NA,"-58.1689","-23.2025",NA,"V0434533F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"499","2019-07-09 12:44:27-03","F","FMNH-SEEDPLANTS","V0435531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"Ll. Williams","11486","1939","11","South America","Venezuela",NA,NA,NA,"V0435531F","3",NA,NA,"-65.9119","7.0758",NA,"V0435531F_01 V0435531F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"500","2019-07-09 12:44:27-03","F","FMNH-SEEDPLANTS","V0435532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"T. B. Croat","19124","1972","8","South America","Peru",NA,NA,NA,"V0435532F","13",NA,NA,"-74.14","-9.1839",NA,"V0435532F_01 V0435532F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"501","2019-07-09 12:44:27-03","F","FMNH-SEEDPLANTS","V0435533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. S. de la Cruz","1276","1922","2","South America","British Guiana [Guyana]",NA,NA,NA,"V0435533F","4",NA,NA,"-59","5",NA,"V0435533F_01 V0435533F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"502","2019-07-09 12:44:27-03","F","FMNH-SEEDPLANTS","V0435534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"M. Acosta Solis","6160","1943","10","South America","Ecuador",NA,NA,NA,"V0435534F","4",NA,NA,"-78.1869","-1.4628",NA,"V0435534F_01 V0435534F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"503","2019-07-09 12:44:27-03","F","FMNH-SEEDPLANTS","V0435535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"B. A. Krukoff","6540","1934","9","South America","Brazil",NA,NA,NA,"V0435535F","14",NA,NA,"-52.8731","-10.8339",NA,"V0435535F_01 V0435535F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"504","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0435536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"K. von Sneidern","5172","1945","11","South America","Colombia",NA,NA,NA,"V0435536F","21",NA,NA,"-72.8667","3.8811",NA,"V0435536F_01 V0435536F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"505","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0435537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"J. S. de la Cruz","1378","1922","5","South America","British Guiana [Guyana]",NA,NA,NA,"V0435537F","28",NA,NA,"-59","5",NA,"V0435537F_01 V0435537F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"506","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0435538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,NA,"C. H. Dodson","64","1960","5","South America","Ecuador",NA,NA,NA,"V0435538F","21",NA,NA,"-78.1869","-1.4628",NA,"V0435538F_01 V0435538F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
