"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","typeStatus"
"138","2019-11-19 14:07:01-03","UFRPE","PEUFR","52971","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","J. Rossini","2010","12","28","I. B. Broggio; I. R. Oliveira; M. Ribeiro; T. L. Rocha","45","2010","07","09","Brasil","Espírito Santo","Pinheiros","Reserva Biológica de Córrego do Veado","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"Árvore de 4,5 metros de altura; frutos verdes com manchas marrons no ápice; possui látex.","PEUFR052971",NA,NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-04 13:19:08-03","UDESC","LUSC","7630","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M.","2010","03","31","Verdi, M.; Tomazi, A.L. & Klemz, G.","3077","2015","03","13","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.4977989196777","-28.6366996765137",NA,NA,NA,NA,NA,"LUSC007965","LUSC007965",NA,NA,NA,NA,NA,"20545","auto",NA,NA,NA,NA,NA,NA
"140","2019-01-17 11:26:15-02","PUCRS","MPUC","7307","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Muell. Arg.","N.I. Matzenbacher",NA,NA,NA,"C.S.A. Martins",NA,"1988","05","28","Brasil","RS","Barracão","Espigão Alto","-51.4506667","-27.6711111","-51.4506667000","-27.6711111000",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"141","2019-01-17 11:26:15-02","PUCRS","MPUC","13507","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","R.A. Baaske","2011","01","01",NA,NA,"2000","05","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Densa (F: 91)",NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"142","2019-01-17 11:26:15-02","PUCRS","MPUC","11020","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,NA,NA,"1993","02","09","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"143","2019-01-17 11:26:15-02","PUCRS","MPUC","11066","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","C.S.A. Martins",NA,NA,NA,"S.M. Nunes",NA,"1992","07","13","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"144","2019-01-17 11:26:15-02","PUCRS","MPUC","20973","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","J.A. Jarenkow","2002","01","01","M. Molz",NA,"2002","01","17","Brasil","RS","Caraá","Nascente do Rio dos Sinos","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Na beira do rio dos Sinos.",NA,NA,NA,"Malpighiales","South America",NA,NA,"21250","auto","Magnoliopsida",NA,"1","3978",NA,NA
"145","2019-01-17 11:26:15-02","PUCRS","MPUC","9222","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1996","05","03","Brasil","SC","Florianópolis","Ponta das Canas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,"27000","auto","Magnoliopsida",NA,"1",NA,NA,NA
"146","2019-01-17 11:26:15-02","PUCRS","MPUC","17366","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","C.A. Mondin","2009","01","01",NA,NA,"2009","01","17","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1","3302",NA,NA
"147","2019-01-17 11:26:15-02","PUCRS","MPUC","12016","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","C.A. Mondin","2008","01","01",NA,NA,"2008","11","15","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"148","2019-01-17 11:26:15-02","PUCRS","MPUC","11584","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,NA,NA,"2007","08","08","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"149","2020-10-14 10:01:26-03","FURB","FURB","15529","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M","2009","10","20","Verdi, M.; Tomazi, A.L. & Klemz, G.","2858","2009","10","20","Brasil","Santa Catarina","Morro Grande","Rio Morto.","-49.68","-28.7997222","-49.6800000","-28.7997222","60","60","Florística IFFSC 30 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB24214","FURB24214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:01:26-03","FURB","FURB","16746","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M","2009","11","07","Verdi, M.; Tomazi, A.L. & Klemz, G.","3077","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.5886111","-28.7080556","-49.5886111","-28.7080556","124","124","Florística IFFSC 39 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB01584","FURB01584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:01:26-03","FURB","FURB","29324","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Gasper, AL de","2010","09","30","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2782","2010","06","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","46","46","Florística IFFSC e8006b (Arbusto). Com bastante látex. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB24213","FURB24213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:01:26-03","FURB","FURB","37473","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M","2011","10","09","Verdi, M.; Durigon, J.","5990","2011","10","09","Brasil","Rio Grande do Sul","Itati","Reserva Biológica Estadual Mata Paludosa.","-50.1177778","-29.5147222","-50.1177778","-29.5147222","53","53",NA,"FURB24210","FURB24210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:01:26-03","FURB","FURB","37488","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M","2011","10","08","Verdi, M.; Durigon, J.","6016","2011","10","08","Brasil","Rio Grande do Sul","Maquiné","Caminho para Lagoa do Palmital.","-50.1516667","-29.7788889","-50.1516667","-29.7788889","10","10",NA,"FURB24211","FURB24211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:01:26-03","FURB","FURB","45430","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","835","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Florística Entorno IFFSC 15","FURB24212","FURB24212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:01:26-03","FURB","FURB","56760","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Funez, L.A.","2017","11","28","Funez, L.A.; Zermiani, A.E.","6716","2017","11","26","Brasil","Santa Catarina","Ascurra","Cachoeira das Andorinhas.","-49.3105556","-27.0013889","-49.3105556","-27.0013889","175","175","Flores verdes Habitat: Margem dor rio Habito: Árvore","FURB56760","FURB56760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-09 14:46:35-03","FURB","FURB","66479","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kassner-Filho, A.","2020","02","26","Kassner-Filho, A.","5626","2020","02","26","Brasil","Santa Catarina","Blumenau","Rua Humberto de Campos, Bairro Velha.","-49.1055556","-26.9161111","-49.1055556","-26.9161111","47","47","fruto imaturo Habitat: borda do fragmento Habito: arbórea","FURB66479","FURB66479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:01:26-03","FURB","FURB","59510","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kassner-Filho, A.","2018","06","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2763","2018","06","06","Brasil","Santa Catarina","Pescaria Brava",NA,"-48.87","-28.44","-48.8700000","-28.4400000",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore","FURB59510","FURB59510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-16 17:53:20-03","UCS","HUCS","38865","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) Nees","Verdi, M.","2011","10","08","Verdi, M.","6016","2011","10","08","Brasil","Rio Grande do Sul","Maquiné","caminho para Lagoa Palmital","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"arbóres - Herbário FURB 37488; restinga",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"159","2021-03-16 17:53:20-03","UCS","HUCS","20546","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) Nees","Wasum, R.A.",NA,NA,NA,"Wasum, R.A.","1810","2003","03","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em orla da mata",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:53:20-03","UCS","HUCS","14146","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) Nees","Smith, S.F.","2000","02",NA,"Kegler, A.","277","1999","10","21","Brasil","Rio Grande do Sul","Caxias do Sul","Linha São Pedro - 3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"interior da mata",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:53:20-03","UCS","HUCS","39236","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) Nees","Verdi, M.","2011","10","09","Verdi, M.","5990","2011","10","09","Brasil","Rio Grande do Sul","Terra de Areia","Reserva Biológica Estadual Mata Paludosa","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Herbário FURB 37473",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:53:20-03","UCS","HUCS","13002","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) Nees","Smith, S.F.","2000","04",NA,"Kegler, A.","187","1999","02","03","Brasil","Rio Grande do Sul","Caxias do Sul","São Valentim","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na mata",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"163","2019-09-27 18:04:34-03","UFES","VIES","27266","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.","Rossini, J.","2010","12","28","Broggio, I.S.; Menezes, L.F.T. & Ribeiro, M.","45","2010","07","09","Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,NA,"VIES027266","VIES027266",NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA
"164","2020-04-27 16:09:42-03","UFES","VIES","13540","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assumpção, M.Z.","2009","04","13","Carneiro, J.S.; et al.","572","2005","12","02","Brasil","Paraná","Lupionópolis","Mata São Pedro.","-51.666667","-22.683333","51º40'0''W","22º40'60''S",NA,NA,NA,"VIES013540","VIES013540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-04-27 16:09:42-03","UFES","VIES","23952","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assis, A.M.","2010","05","21","Botelho, R.M.; Assis, A.M. & Menezes, B.D.","47","2010","05","21","Brasil","Espírito Santo","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","-40.305833","-20.188333","40º18'21''W","20º11'18''S","60","60",NA,"VIES023952","VIES023952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-12-06 19:29:33-03","UFES","VIES","34829","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Peluzio, T.M.O.; Silva, A.G.","10","2015","11","27","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional de Pacotuba.","-41.283611","-20.745833","41º17'1''W","20º44'45''S",NA,NA,NA,"VIES034829","VIES034829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-27 16:09:42-03","UFES","VIES","34905","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","K.M.P. Abreu","2015","09","03","Lorenzoni, L.S.; Silva, R.D.; Santos, L.N.; Machado, L.A.","5","2015","02","10","Brasil","Espírito Santo","Alegre","Rive: Fragmento florestal do Polo de Educação Ambiental. Parcela.","-41.471111","-20.765278","41º28'16''W","20º45'55''S",NA,NA,NA,"VIES034905","VIES034905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:09:42-03","UFES","VIES","39443","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.","144","2016","12","15","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.279722","-20.327222","40º16'47''W","20º19'38''S",NA,NA,NA,"VIES039443","VIES039443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-12 18:12:05-03","UFES","VIES","10350","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Cardoso, W.C.","2012",NA,NA,"Thomaz, L.D.; Negrelle, R.R.","1842b","2009","08","30","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,NA,"VIES010350","VIES010350",NA,NA,NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA
"170","2019-06-27 10:24:53-03","UFES","VIES","35424","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Freitas, J.; Luber, J.; Martins, K.G.G.; Hollunder, R.K.; Garbin, M.L.; Silva, L.A.; Alves-Araújo, A.; Carrijo, T.T.","212","2014","04","19","Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"VIES035424","VIES035424",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:09:42-03","UFES","VIES","26618","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Cardoso, W.C.","2011","12",NA,"Cardoso, W.C.; Santos, P.C. & Borges, W.S.","52","2011","12","17","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES026618",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:09:42-03","UFES","VIES","19935","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Pereira, O.J.","2003","08","22","Pereira, O.J.; Quinino, M.K. & Deus, Y.S.","7284","2003","08","22","Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES019935","VIES019935",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"173","2019-08-16 08:39:17-03","UTFPR","HCF","14832","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","M.G. Caxambu","2014","09","23","L.F.P. de Brito",NA,"2014","06","23","Brasil","PR","Araruna",NA,"-52.4963989257812","-23.9316997528076",NA,NA,NA,NA,"árvore heliófita, ca. 4 m, com látex alvo. Frutos maduros verdes, com sementes castanhas.",NA,NA,NA,NA,NA,NA,NA,"26722","auto",NA,NA,NA,NA,NA,NA
"174","2013-04-01 09:19:00-03","IPT","BCTW","2985","S","Plantae",NA,"Pachystroma","ilicifolium","Pachystroma ilicifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estante: 54",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2013-04-01 09:19:00-03","IPT","BCTW","6091","S","Plantae",NA,"Pachystroma","ilicifolium","Pachystroma ilicifolium","Müller Argoviensis","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Guaxupé",NA,"-46.7128","-21.3053",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"16344","auto","Magnoliopsida",NA,NA,NA,NA,NA
"176","2013-04-01 09:19:00-03","IPT","BCTW","2371","S","Plantae",NA,"Pachystroma","ilicifolium","Pachystroma ilicifolium","Müller Argoviensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2013-04-01 09:19:00-03","IPT","BCTW","2298","S","Plantae",NA,"Pachystroma","ilicifolium","Pachystroma ilicifolium","Müller Argoviensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto","Magnoliopsida",NA,NA,NA,NA,NA
"178","2013-04-01 09:19:00-03","IPT","BCTW","1199","S","Plantae",NA,"Pachystroma","ilicifolium","Pachystroma ilicifolium","Müller Argoviensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"179","2013-04-01 09:19:00-03","IPT","BCTW","19452","S","Plantae",NA,"Pachystroma","longifolium","Pachystroma longifolium","I.M. Johnston",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Armação de Búzios",NA,"-41.8817","-22.7469",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"12927","auto","Magnoliopsida",NA,NA,NA,NA,NA
"180","2021-03-21 19:34:29-03","UFC","EAC","45443","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.","Guedes, M.L.","2009","01",NA,"Ramos, C.E.; Alves, L.J.; Santos, C.E.","396","2008","09","15","Brasil","Bahia","Itagibá","Litoral sul, Mata da Antena","-39.711111","-14.167222","-39.711111","-14.167222",NA,NA,"Árvore, ca. 5m, folha coriácea discolor margem com espinho, fruto imaturo verde, látex branco","EAC0045443","EAC0045443","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-25 12:11:51-03","UFSM","SMDB","9066","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Ness) I.M Johnst.","Vieira, OS","2001",NA,NA,"Pavão, OC; et al.","s.n.","2000","12","12","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMDB009066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-25 12:11:51-03","UFSM","SMDB","24","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Ness) I.M Johnst.","Alvarez, A.F.",NA,NA,NA,"Rambo, B","s.n.","1932","11","18","Brasil","Rio Grande do Sul","Porto Alegre","Morro de Sant'Anna","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"SMDB000024",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-25 12:11:51-03","UFSM","SMDB","18515","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Ness) I.M Johnst.","Figueira, M","2014","08","14","Figueira, M; Schindler, B.; Lerner, L; Cella, D C; Büneker, H; Gazzola, G D; Rodrigues, J V","243","2014","08","14","Brasil","Rio Grande do Sul","Candelária","Morro do Botucaraí","-52.839444","-29.707222","-52.839444","-29.707222",NA,NA,"Árvore, com látex abundante no tronco e ramos, de coloração esbranquiçada, frutos esverdeados; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave a forte-ondulado, solo pedregoso de origem basáltica","SMDB018515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-25 12:11:51-03","UFSM","SMDB","2359","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Ness) I.M Johnst.","Alvarez, A.F.",NA,NA,NA,"Pedralli, G","s.n.","1985","05","19","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,NA,"SMDB002359",NA,NA,NA,NA,NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:24:42-03","MBM","MBM","196336","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Muel. Arg.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1986","1991","11","28","Brazil","Rio Grande do Sul","Torres","Rio da Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM196336","MBM196336",NA,NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
