"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"141","2020-10-01 14:15:47-03","JBB","HEPH","13737","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Munhoz, CBR","569","1997","11","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","Bong.","Calago, K","Goiás","Alto Paraíso de Goiás","Buriti Sozinho 8km a esquerda de Alto Paraíso sentido São Jorge","-47.621944","-14.171667",NA,"354","354",NA,NA,NA,NA,NA,NA,"-47.621944","-14.171667",NA,NA,NA,NA
"142","2020-10-01 14:15:47-03","JBB","HEPH","22168","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Salles, AEH; et al.","3835","2005","11","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","Bong.","Bringel Júnior, JBA","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Proximo da Captacao 1","-47.85","-15.866667",NA,"1025","1150","2009",NA,NA,"03",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"143","2020-10-01 14:15:47-03","JBB","HEPH","20774","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Salles, AEH","3095","2004","07","26","Southern America","Brasil",NA,NA,"Coordenadas UTM 0761688 7708103.",NA,"Dicotyledon","Asterales","Bong.","Bringel Júnior, JBA","Minas Gerais","Araponga","Serra do Brigadeiro MG","-42.5208015441895","-20.6667003631592",NA,NA,NA,"2009","16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:33:28-03","UFMG","BHCB","117861","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Echternacht, LA; Bastos, TV; Oliveira, CT","1620","2008","03","09","Southern America","Brasil",NA,NA,"Borda de mata ciliar. Folhas discolores, flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Catas Altas","Serra do Caraça., Campo de Fora","-43.871111","-20.206667",NA,"1487","1487",NA,NA,NA,NA,NA,NA,"-43.871111","-20.206667",NA,NA,NA,NA
"145","2020-12-11 11:33:28-03","UFMG","BHCB","110434","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Carmo, FF","535","2005","08","15","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Moeda","Marinho da Serra., C1.","-43.938056","-20.348333",NA,"1544","1544",NA,NA,NA,NA,NA,NA,"-43.938056","-20.348333",NA,NA,NA,NA
"146","2020-12-11 11:33:28-03","UFMG","BHCB","110693","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Teles, AM; Carmo, FF; Silva, ES da","486","2007","07","12","Southern America","Brasil",NA,NA,"Plantas do Brasil. Canga nº 2. arbustivo, ca. 1m. Capítulos com flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Ouro Preto","Serra do Capanema.","-43.581111","-20.218889",NA,"1807","1807",NA,NA,NA,NA,NA,NA,"-43.581111","-20.218889",NA,NA,NA,NA
"147","2020-12-11 11:33:28-03","UFMG","BHCB","110850","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Pirani, JR; Mello-Silva, R de; Calió, MFA; Olivares, RR; Lovo, J; Lepis, KB","5193","2004","01","20","Southern America","Brasil",NA,NA,"Erva, 0,6m. Rizoma lilás. Invólucro verde. Flores amarelas; Mata ciliar e campos arenosos da margem direita do rio; campo graminoso ao sol","BHCB008987","Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Congonhas do Norte","Serra Talhada., Braço norte da Serra do Cipó. 11,4km SW da estrada Congonhas do Norte-Gouveia. Entrada ramificando a 3,7km NE de Congonhas do Norte, estrada pelo alto da serra denominada localmente como Serra do João Camilo, rumo ao vale do Rio Pre","-43.7575","-18.859444",NA,"1176","1176","2013",NA,NA,"07","10",NA,"-43.7575","-18.859444",NA,NA,NA,NA
"148","2020-12-11 11:33:28-03","UFMG","BHCB","113197","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mendes, MS","s.n.","2007","02","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo sujo. Arbustivo.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Itabirito","Mina Várzea do Lopes., Região da Gerdau, próximo à BR 040.","-43.9325","-20.301944",NA,"1260","1260",NA,NA,NA,NA,NA,NA,"-43.9325","-20.301944",NA,NA,NA,NA
"149","2020-12-11 11:33:28-03","UFMG","BHCB","122610","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Stehmann, JR; Teles, AM; Mota, RC da; Troncoso, CO; Vasconcelos, MF de","5045","2008","04","12","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre quartzítico. Herbáceo. Capítulos com flores do raio amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Ouro Preto","Serra do Batatal.","-43.543056","-20.251389",NA,"1400","1400",NA,NA,NA,NA,NA,NA,"-43.543056","-20.251389",NA,NA,NA,NA
"150","2020-12-11 11:33:28-03","UFMG","BHCB","171091","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Oliveira, CC","20","2013","05","14","Southern America","Brasil",NA,NA,"Subarbusto de 30 a 150 cm de altura.; Campo rupestre.","BHCB015657","Dicotyledon",NA,"Bong.",NA,"Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha para as Agulhas Negras, próximo à base das Agulhas Negras, antes do riacho.","-44.672778","-22.383333",NA,"2419","2419","2013",NA,NA,"09","28",NA,"-44.672778","-22.383333",NA,NA,NA,NA
"151","2020-12-11 11:33:28-03","UFMG","BHCB","17331","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Wykrota, JLM; Faria, JMPC","s.n.","1987","09","27","Southern America","Brasil",NA,NA,"Campo úmido da margem da lagoa. Herbáceo. Flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,"Serra da Moeda. Lagoa dos Ingleses., KM 561 da BR 040.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:33:29-03","UFMG","BHCB","80476","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Viana, PL","955","2003","01","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo limpo brejoso.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Brumadinho","Retiro das Pedras.","-43.938056","-20.322222",NA,"1400","1400",NA,NA,NA,NA,NA,NA,"-43.938056","-20.322222",NA,NA,NA,NA
"153","2020-12-11 11:33:28-03","UFMG","BHCB","183223","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Freitas, FS; Machado, BM; Meyer, L","794","2014","05","20","Southern America","Brasil",NA,NA,"Arbusto ca 1m. Capítulos velhos em dispersão.",NA,"Dicotyledon",NA,"Bong.",NA,"Rio de Janeiro","Itamonte","Parque Nacional do Itatiaia, Parte alta.Trilha para as prateleiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:33:28-03","UFMG","BHCB","42253","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silveira, VM","15","1998","05","27","Southern America","Brasil",NA,NA,"Plantas do Brasil - projeto 'Abelhas que nidificam em Vellozia'. Campo rupestre. Herbáceo, 1,5-2m. Flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Brumadinho","Serra da Moeda.","-43.983333","-20.1",NA,"1400","1400",NA,NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA,NA
"155","2020-12-11 11:33:28-03","UFMG","BHCB","57258","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2715","2001","02","13","Southern America","Brasil",NA,NA,"Plantas do Brasil. Afloramento de quartzito. Herbáceo. Botões amarelos.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.652222","-18.250278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.652222","-18.250278",NA,NA,NA,NA
"156","2020-12-11 11:33:28-03","UFMG","BHCB","60997","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Harley, RM; Menezes, NL de; Scatena, VL; Sajo, MG; Rudall, P; Taylor, N; Zappi, DC","25412","1988","10","27","Southern America","Brasil",NA,NA,"Projeto Campos Rupestres do Brasil. Campo rupestre; afloramento rochoso; solo arenoso, escuro e úmido. Herbáceo ereto, até 1m. Brácteas verdes. Corola amarela. Tubo das anteras castanho.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó., Km 114 (atual 111) da rodovia Belo Horizonte-Conceição do Mato Dentro, 35km ao sul de Conceição do Mato Dentro.","-43.566667","-19.283333",NA,"1250","1250",NA,NA,NA,NA,NA,NA,"-43.566667","-19.283333",NA,NA,NA,NA
"157","2020-12-11 11:33:29-03","UFMG","BHCB","68312","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mota, RC da","1437","2001","10","21","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Herbáceo. Inflorescências amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,"Estrada que liga a BR 040 à Moeda.","-43.950556","-20.289167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.950556","-20.289167",NA,NA,NA,NA
"158","2020-12-11 11:33:29-03","UFMG","BHCB","88036","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO","1516","2004","04","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Herbáceo, 1m. Flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Pico Dois Irmãos., Base do pico.","-43.315833","-18.208333",NA,"1610","1610",NA,NA,NA,NA,NA,NA,"-43.315833","-18.208333",NA,NA,NA,NA
"159","2020-12-11 11:33:29-03","UFMG","BHCB","96284","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Forzza, RC; Dias-Melo, R; Silva, BR; Monteiro, RF; Menini Neto, L; Válka, R","2660","2004","02","05","Southern America","Brasil",NA,NA,"Campo arbustivo; entre gramíneas. Frequente. Folhas discolores. Brácteas involucrais verdes. Flores liguladas e tubulosas amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca., Trilha para o Cruzeiro, após a Lombada.","-43.883611","-21.684167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.883611","-21.684167",NA,NA,NA,NA
"160","2020-12-11 11:33:28-03","UFMG","BHCB","56155","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Regnell","I-197",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:33:28-03","UFMG","BHCB","56157","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, AFM","6587","1873","01","24","Southern America","Brasil",NA,NA,"Campo. Herbáceo. Flor amarela.","BHCB002859","Dicotyledon",NA,"Bong.",NA,"Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:33:29-03","UFMG","BHCB","90610","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Teixeira, WA","s.n.","2004","06","03","Southern America","Brasil",NA,NA,"Plantas do Brasil. Afloramentos quartzíticos; próximo a córrego. Arbustivo.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Itabirito","MBR., Região do Pico do Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:33:28-03","UFMG","BHCB","13312","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Andrade, PM de","1108","1988","01","13","Southern America","Brasil",NA,NA,"Campo altimontano. Herbáceo. Flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:33:28-03","UFMG","BHCB","128742","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Giacomin, LL; Oliveira, CT; Gontijo, FD; Shimabukuro, MT","731","2009","03","17","Southern America","Brasil",NA,NA,"Plantas do Brasil.; Herbáceo ereto. Capítulos amarelos.; Campo; margens da trilha.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca., Próximo à lombada.","-43.793098449707","-21.8425006866455",NA,NA,NA,"2015","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:33:29-03","UFMG","BHCB","86769","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Viana, PL; Sobral, M; Mota, RC da; Leite, FSF; Lorenz, AP","1197","2003","10","30","Southern America","Brasil",NA,NA,"Plantas do Brasil. Flores amarelas.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Pico Dois Irmãos.","-43.3908004760742","-18.0041999816895",NA,"1800","1800",NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:33:29-03","UFMG","BHCB","86303","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Viana, PL; Mota, NFO; Salino, A; Rai, G do","1286","2003","12","05","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo de altitude.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Pico Dois Irmãos.","-43.3908004760742","-18.0041999816895",NA,"1800","1800",NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:33:28-03","UFMG","BHCB","165141","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Freitas, FS; Batista, JAN; Vale, AA","6","2013","03","05","Southern America","Brasil",NA,NA,"Arbusto, ca. 1,2m. Flores e estames amarelos",NA,"Dicotyledon",NA,"Bong.",NA,"Rio De Janeiro","Itatiaia","Parque Nacional do Itatiaia, parte alta, Trilha para o pico das Prateleiras. Beira da trilha","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:33:28-03","UFMG","BHCB","43903","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G; Hatschbach, M; Barbosa, E","67166","1997","10","16","Southern America","Brasil",NA,NA,"Campo arenoso, úmido. Ereta. Capítulo amarelo.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:33:27-03","UFMG","BHCB","106828","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Teles, AM; Nordenstam, B; Mota, RC da; Formiga, AT","372","2007","04","04","Southern America","Brasil",NA,NA,"Campo rupestre. Subarbustivo, ca. 0,5m.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Catas Altas","Serra do Caraça., Primeiro planalto em direção ao Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:33:28-03","UFMG","BHCB","56156","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Magalhães, GM","2494","1942","11","19","Southern America","Brasil",NA,NA,"Campo arenoso e úmido. Muito frequente. Herbáceo. Flor amarela.",NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Jaboticatubas","Serra do Córrego das Congonhas.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:33:28-03","UFMG","BHCB","183181","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Freitas, FS; Machado, TM; Gonçalves, LN; Duffles, P","145","2013","10","03","Southern America","Brasil",NA,NA,"Estéril.",NA,"Dicotyledon",NA,"Bong.",NA,"São Paulo","Piquete","Trilha para o pico dos Marins, Trilha para o Mirante 1 dos Marins","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:18:09-03","UFPR","UPCB","5000","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.","11933","1964","12","03",NA,"Brasil",NA,NA,"Suffrutice, 1m, capítulo amarelo. Zona de campo, locais brejosos..",NA,NA,NA,"Bong.","Hatschbach, G.","Paraná","Jaguariaíva","Ribeirão Grota Funda","-49.7057991027832","-24.2511005401611",NA,NA,NA,"1965","44368","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:09-03","UFPR","UPCB","32732","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.","67166","1997","10","16",NA,"Brasil",NA,NA,"Ereta, capítulo amarelo. Campo arenoso, úmido..",NA,NA,NA,"Bong.","Hatschbach, G.","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"1998","37503","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:09-03","UFPR","UPCB","41401","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.","69459","1999","10","21",NA,"Brasil",NA,NA,"Ereta 70cm, capítulo amarelo. Campo rupestre, depressões brejosas. Alt. 900-1100m..",NA,NA,NA,"Bong.","Hatschbach, G.","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"1999","37503","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"175","2016-10-27 11:27:00-02","MO","MOBOT","3380652","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","F.C. Hoehne","Hoehne 4973","1921",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","F.S.Freitas (BHCB)","Minas Gerais",NA,"Serra do Garimpo-Cocais Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2009-08-28 05:32:00-03","MO","MOBOT","3379306","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Robert M. King|Luther E. Bishop","King 8482","1981","1","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais",NA,"Serra do Cipo, along raod ca 5 km Ne of Chapeu de Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-06-30 11:28:00-03","MO","MOBOT","100197623","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R.A. Pacheco|B.B. Araújo|G.C. Oliveira","Pacheco 383","2002","11","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","J.N. Nakajima","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, São Roque de Minas.","-46.52","-20.30555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2016-10-27 11:28:00-02","MO","MOBOT","100683277","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","A. Loefgren","Loefgren 16978","1994",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","F.S.Freitas (BHCB)","São Paulo",NA,"Pico dos Marins (ex SP 3424)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2013-05-29 11:23:00-03","MO","MOBOT","2395442","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Bong.","fide Kuntze","Santa Cruz",NA,"Sierra de Santa Cruz",NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2018-06-22 05:25:00-03","MO","MOBOT","2458754","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Pe. Raulino Reitz|Roberto M. Klein","Reitz 6122",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-08-07 05:40:00-03","MO","MOBOT","3376061","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Otto Zöllner","Zöllner 11675","1983","9","13","South America","Chile",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Coquimbo",NA,"in province Coquimbo in the valley Rio Seco Los Chpros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-08-28 05:32:00-03","MO","MOBOT","3381454","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Robert M. King|Luther E. Bishop","King 8566","1981","1","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais",NA,"19 Km along road SW from Diamantina toward Curvelc.",NA,NA,NA,"1158.24000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","3381913","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Howard S. Irwin","Irwin 9002","1965","10","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","G.M. Barroso","Distrito Federal",NA,"Locally common. Meadow and gallery margin, 3 km. S. of Sobradinho, D.F.",NA,NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","3382223","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Gert G. Hatschbach","Hatschbach 49370","1985","1","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","G. Hatschbach, 4/85","Paraná",NA,"Serra S. Luis (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2013-12-16 08:44:00-02","MO","MOBOT","3383039","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Gert G. Hatschbach|Maria M. Hatschbach|D.D. Guimarães","Hatschbach 55958","1991","11","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.","G. Hatschbach","Goiás",NA,"Córrego Vereda (mun. Alto Paraíso).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"186","2009-07-27 09:37:00-03","MO","MOBOT","1798671","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus integrifolius","Auguste F.M. Glaziou","Glaziou 4855","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Baker","J. Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"integrifolius",NA,NA,"Isotype"
"187","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","01586","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","M. Kuhlmann",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Lígulas amarelas.;",NA,"Tracheophyta","Asterales","Bong.","G.M. Barroso","São Paulo","Mogi das Cruzes","brejos a margem da estrada para salesópolis","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"28666","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"188","2020-08-31 08:53:08-03","INPA","INPA","123245","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Kirkbride Junior, JH","5043","1982","11","09","Southern America","Brasil",NA,NA,NA,"INPA0123245","Dicotyledon Asterids","Asterales","Bong.","Robinson, HE","Distrito Federal",NA,"Campo de Murundum, encima dos morunduns. Cabeceira do Côrrego Jatobá.","-48.1","-15.6","INPA0123245 INPA0123245_e",NA,NA,"1983",NA,NA,NA,NA,NA,"-48.1","-15.6",NA,NA,NA,NA
"189","2020-08-31 08:53:08-03","INPA","INPA","77998","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Shepherd, GJ","3912","1976","12","01","Southern America","Brasil",NA,NA,NA,"INPA0077998","Dicotyledon Asterids","Asterales","Bong.","Calago, K","Minas Gerais",NA,"Estrada Diamantina a Corinto até 20 km. Campo rupestre e cerrado.",NA,NA,"INPA0077998 INPA0077998_e INPA0077998_e1",NA,NA,"2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-08-31 08:53:08-03","INPA","INPA","200818","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, JM da","2746","1998","12","29","Southern America","Brasil",NA,NA,NA,"INPA0200818","Dicotyledon Asterids","Asterales","Bong.","Hatschbach, GG","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","INPA0200818 INPA0200818_e",NA,NA,"1999","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
