"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"48","2019-10-09 11:08:46-03","UFBA","ALCB","107383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28","Southern America","Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do francês","50","50",NA,"ca. 80 cm alt. Flores alvas.; sobre solo arenoso",NA,"Jacq.","-36.031667","-9.618056",NA,"Pilar",NA,NA,"2005","08",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"49","2019-10-09 11:08:46-03","UFBA","ALCB","110498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","20708","2013","08","17","Southern America","Brasil","Bahia","Recôncavo Sul, ao redor da Torre.",NA,NA,NA,"Folhas membranáceas, discolores. Inflorescência panicula de umbela, flores alvas. Frutos imaturos verdes.",NA,"Jacq.","-39.516667","-12.766667",NA,"Santa Teresinha",NA,NA,"2014","01",NA,"-39.516667","-12.766667",NA,NA,NA,NA,NA
"50","2019-10-09 11:08:46-03","UFBA","ALCB","125217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Guedes, ML","Costa, G; Jardim, JG; Caiafa, A; Martins, MLL; et al.","1536","2015","10","16","Southern America","Brasil","Bahia","Serra da Copioba.",NA,NA,NA,"Frutos verdes.","ALCB031012","Jacq.","-39.089444","-12.847222","ALCB031012","São Filipe",NA,NA,"2016","10",NA,"-39.089444","-12.847222",NA,NA,NA,NA,NA
"51","2019-10-09 11:08:46-03","UFBA","ALCB","107383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28","Southern America","Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do francês","50","50",NA,"ca. 80 cm alt. Flores alvas.; sobre solo arenoso",NA,"Jacq.","-36.031667","-9.618056",NA,"Pilar",NA,NA,"2005","08",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"52","2019-10-09 11:08:46-03","UFBA","ALCB","110498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","20708","2013","08","17","Southern America","Brasil","Bahia","Recôncavo Sul, ao redor da Torre.",NA,NA,NA,"Folhas membranáceas, discolores. Inflorescência panicula de umbela, flores alvas. Frutos imaturos verdes.",NA,"Jacq.","-39.516667","-12.766667",NA,"Santa Teresinha",NA,NA,"2014","01",NA,"-39.516667","-12.766667",NA,NA,NA,NA,NA
"53","2020-02-08 08:44:07-03","NBC","NL-BOTANY","L.2589224","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Smith HH",NA,"1898","09","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2589224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2589224","Jacq.",NA,NA,"NL-L2589224",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090364","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Solomon JC",NA,"1982","11","14","Southern America","Bolivia",NA,"Dpto. La Paz, Prov. Nor yugas, 4.5 miles below Yolosa, then 0.7 km W on road to Rio Huarinilla, Ford across Rio Coroico.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090364","Jacq.","-67.75","-16.2","NL-U1090364",NA,NA,NA,NA,NA,NA,"-67.75","-16.2","Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090365","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Cuellar M; Estrada M",NA,"1972","11","18","Southern America","Colombia",NA,"Dpto: Yahe delCauca. Mpo: Darien Rio Aguas Callientes, cordillero occidental, Veytiente oriental.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090365","Jacq.",NA,NA,"NL-U1090365",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090366","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090366","Jacq.",NA,NA,"NL-U1090366",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090367","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Smith HH",NA,"1898","09","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090367","Jacq.",NA,NA,"NL-U1090367",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 08:44:07-03","NBC","NL-BOTANY","WAG.1172099","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1172099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1172099","Jacq.",NA,NA,"NL-WAG1172099",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 08:44:07-03","NBC","NL-BOTANY","WAG.1172101","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1172101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1172101","Jacq.",NA,NA,"NL-WAG1172101",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 08:44:07-03","NBC","NL-BOTANY","L.2589224","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Smith HH",NA,"1898","09","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2589224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2589224","Jacq.",NA,NA,"NL-L2589224",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090364","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Solomon JC",NA,"1982","11","14","Southern America","Bolivia",NA,"Dpto. La Paz, Prov. Nor yugas, 4.5 miles below Yolosa, then 0.7 km W on road to Rio Huarinilla, Ford across Rio Coroico.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090364","Jacq.","-67.75","-16.2","NL-U1090364",NA,NA,NA,NA,NA,NA,"-67.75","-16.2","Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090365","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Cuellar M; Estrada M",NA,"1972","11","18","Southern America","Colombia",NA,"Dpto: Yahe delCauca. Mpo: Darien Rio Aguas Callientes, cordillero occidental, Veytiente oriental.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090365","Jacq.",NA,NA,"NL-U1090365",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090366","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090366","Jacq.",NA,NA,"NL-U1090366",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 08:44:07-03","NBC","NL-BOTANY","U.1090367","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Smith HH",NA,"1898","09","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1090367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1090367","Jacq.",NA,NA,"NL-U1090367",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 08:44:07-03","NBC","NL-BOTANY","WAG.1172099","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1172099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1172099","Jacq.",NA,NA,"NL-WAG1172099",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 08:44:07-03","NBC","NL-BOTANY","WAG.1172101","PreservedSpecimen","Plantae",NA,"Apiales","Umbelliferae","Spananthe","paniculata","Spananthe paniculata",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida, Old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1172101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1172101","Jacq.",NA,NA,"NL-WAG1172101",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-11-04 10:59:30-03","ESALQ","ESA","74892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, M.F.","Souza, V.C.; Souza, J.P.; Oliveira, A.C.P.","26641.0","2001","07","28",NA,"Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Francês. 09o37'05S, 36o01'54W. 50 m.s.m. Floresta sobre solo arenoso.",NA,NA,NA,"Erva, ca. 80 cm alt.; flores alvas.","ESA074892","Jacq.","-35.9566993713379","-9.5972204208374","ESA074892","Pilar","24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:59:30-03","ESALQ","ESA","74892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, M.F.","Souza, V.C.; Souza, J.P.; Oliveira, A.C.P.","26641.0","2001","07","28",NA,"Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Francês. 09o37'05S, 36o01'54W. 50 m.s.m. Floresta sobre solo arenoso.",NA,NA,NA,"Erva, ca. 80 cm alt.; flores alvas.","ESA074892","Jacq.","-35.9566993713379","-9.5972204208374","ESA074892","Pilar","24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:19:49-03","MN","R","92385","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Mathias, M.E. & Constance, L.","Freire Allemão, F. 753; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010053828","Jacq.","-38.8847007751465","-4.32860994338989","R010053828_001 R010053828_002","Baturité","35980","auto","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:19:49-03","MN","R","92385","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Mathias, M.E. & Constance, L.","Freire Allemão, F. 753; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010053828","Jacq.","-38.8847007751465","-4.32860994338989","R010053828_001 R010053828_002","Baturité","35980","auto","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2014-09-18 20:15:51-03","UNICAP","HUCPE","1215","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Josinaldo Alves","Josinaldo Alves;; Marcondes Oliveira; et al.; Marcondes Oliveira; et al.","578","2011","09","17",NA,"Brasil","Pernambuco","Serro Azul, A margens da PE-85 que dá acesso a Com",NA,NA,NA,"Erva com ca de 0,50cm. Flores diminutas brancas.",NA,"Jacq.","-35.683333","-8.583333",NA,"Palmares",NA,NA,"2011","10","11","-35.683333","-8.583333",NA,NA,NA,NA,NA
"72","2014-09-18 20:15:51-03","UNICAP","HUCPE","1215","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Josinaldo Alves","Josinaldo Alves;; Marcondes Oliveira; et al.; Marcondes Oliveira; et al.","578","2011","09","17",NA,"Brasil","Pernambuco","Serro Azul, A margens da PE-85 que dá acesso a Com",NA,NA,NA,"Erva com ca de 0,50cm. Flores diminutas brancas.",NA,"Jacq.","-35.683333","-8.583333",NA,"Palmares",NA,NA,"2011","10","11","-35.683333","-8.583333",NA,NA,NA,NA,NA
"73","2019-02-15 11:32:55-02","IPA","IPA","25314","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Andrade-Lima","71-6439","1971","09","22","Southern America","Brasil","Pernambuco","Estação Experimental, campo, locais altos.",NA,NA,NA,NA,"IPA0025314","Jacq.","-37.0539016723633","-8.41888999938965",NA,"Arcoverde","23066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-07-26 11:39:17-03","IPA","IPA","32298","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Ataíde, M.","Lima, R.; Barreto, R.; Lima, V.C.; Barreto, R.; Lima, V.C.","CFPE--752","1983","11","09","Southern America","Brasil","Pernambuco","Fazenda Caruaru, na descida para o Córrego do Açudinho.",NA,NA,NA,"Erva ca. 50cm de altura; flores com cálice verde e pétalas alvas; frutos imaturos, verdes. Abundante.","IPA0032298","Jacq.","-35.9761009216309","-8.28332996368408",NA,"Caruaru","35136","auto","1984","05","21",NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:32:55-02","IPA","IPA","86532","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Josinaldo Alves","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","545","2011","07","19","Southern America","Brasil","Pernambuco","Próximo a Cachoeira do Galo, lado direito sentido foz do Rio Sirinhaém.",NA,NA,NA,"Erva com ca. de 0,50cm. Flores diminutas esbranquiçadas.","IPA0086532","Jacq.","-35.678611","-8.401389",NA,"Barra de Guabiraba",NA,NA,"2011","07","01","-35.678611","-8.401389",NA,NA,NA,NA,NA
"76","2019-02-15 11:32:55-02","IPA","IPA","90522","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Oliveira, M.","Oliveira, M.; Mattos, M.R.; Mattos, M.R.","5264","2010","11","06","Southern America","Brasil","Pernambuco",NA,"426","426",NA,"Erva. Caule esverdeado. Folhas membranáceas. Flores inconspícuas alvo-esvedeadas. Frequente.; Brejo de Altitude.","IPA0090522","Jacq.","-39.568611","-7.994167",NA,"Garanhuns",NA,NA,"2010","11","06","-39.568611","-7.994167",NA,NA,NA,NA,NA
"77","2019-02-15 11:32:55-02","IPA","IPA","28560","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Gallindo, F.","Esteves, G.L.; Viégas, O.; et al.; Viégas, O.; et al.","389","1980","06","12","Southern America","Brasil","Alagoas","Serra do Frio, beira da estrada, próximo à plantação da cana de açucar.",NA,NA,NA,"Solo bem drenado.","IPA0028560","Jacq.","-36.0318984985352","-9.16277980804443",NA,"União dos Palmares","22346","auto","1984","05","17",NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:32:55-02","IPA","IPA","66406","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Cano, O.","Cano, O.; et al.; et al.","77","2003","11","08","Southern America","Brasil","Pernambuco","estrada para as cachoeiras, na trilha de terra para as cachoeiras, lado esquerdo da trilha, em áreas desmatadas.",NA,NA,NA,"Erva ca. 60cm de altura; inflorescência cvom botões verdes.; Ambiente de Mata Atlântica.","IPA0066406","Jacq.","-35.7285995483398","-8.47027969360352",NA,"Bonito","20932","auto","2004","04","07",NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:32:55-02","IPA","IPA","31994","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Chiappeta, A.","Chiappeta, A.","342","1983","08","23","Southern America","Brasil","Pernambuco","Gurjaú",NA,NA,NA,"Erva.","IPA0031994","Jacq.","-35.0349998474121","-8.28666973114014",NA,"Cabo de Santo Agostinho","25282","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:32:55-02","IPA","IPA","48975","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Rita Pereira","Lima, V.C.; Barros, L do R; Lins, AMS de F; Santos, W.A. dos; Barros, L do R; Lins, AMS de F; Santos, W.A. dos","8","1986","08","23","Southern America","Brasil","Pernambuco","CENTREINO-EMATER",NA,NA,NA,"Terreno inculto.","IPA0048975","Jacq.","-35.2546997070312","-7.850830078125",NA,"Carpina","19558","auto","1986","08","28",NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:32:55-02","IPA","IPA","1820","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Andrade-Lima","609","1950","07","12","Southern America","Brasil","Pernambuco","Usina Água Branca",NA,NA,NA,"Erva à margem dos canaviais.","IPA0001820","Jacq.","-36.0116996765137","-8.82777976989746",NA,"Quipapá","11788","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:32:55-02","IPA","IPA","51467","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Moraes, J.","Rita Pereira","259","1988","07","27","Southern America","Brasil","Pernambuco","na estrada de terra para Riacho das Almas, depois de Bezerros.",NA,NA,NA,"Erva ca. 60cm. Flores amarelas. Frequência média.; Capoeira degradada. Solo arenoso-piçarrento.","IPA0051467","Jacq.","-35.8563995361328","-8.13389015197754",NA,"Riacho das Almas","20750","auto","1991","04","11",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:32:55-02","IPA","IPA","4563","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Pilger, R.","Pickel, B.","361","1919","07",NA,"Southern America","Brasil","Pernambuco","Tapera, São Bento, campos de cultura.",NA,NA,NA,NA,"IPA0004563","Jacq.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata","21764","auto","1927","01","28",NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:32:55-02","IPA","IPA","45626","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Andrade-Lima","80-8870","1980","08","24","Southern America","Brasil","Pernambuco","Serra do Cafundó",NA,NA,NA,NA,"IPA0045626","Jacq.","-36.0442008972168","-7.90305995941162",NA,"Taquaritinga do Norte","25558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:32:55-02","IPA","IPA","18837","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Andrade-Lima","Andrade-Lima","68-5403","1968","07","30","Southern America","Brasil","Pernambuco","Engenho Jundiá, borda da mata.",NA,NA,NA,"Flores alvas.","IPA0018837","Jacq.","-35.3266983032227","-7.65693998336792",NA,"Vicência","21084","auto","1971","04","02",NA,NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:32:55-02","IPA","IPA","25314","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Andrade-Lima","71-6439","1971","09","22","Southern America","Brasil","Pernambuco","Estação Experimental, campo, locais altos.",NA,NA,NA,NA,"IPA0025314","Jacq.","-37.0539016723633","-8.41888999938965",NA,"Arcoverde","23066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-07-26 11:39:17-03","IPA","IPA","32298","S","Plantae","Plantae",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Ataíde, M.","Lima, R.; Barreto, R.; Lima, V.C.; Barreto, R.; Lima, V.C.","CFPE--752","1983","11","09","Southern America","Brasil","Pernambuco","Fazenda Caruaru, na descida para o Córrego do Açudinho.",NA,NA,NA,"Erva ca. 50cm de altura; flores com cálice verde e pétalas alvas; frutos imaturos, verdes. Abundante.","IPA0032298","Jacq.","-35.9761009216309","-8.28332996368408",NA,"Caruaru","35136","auto","1984","05","21",NA,NA,NA,NA,NA,NA,NA
