"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"154","2018-01-23 14:59:13-02","F","FMNH-SEEDPLANTS","V0448556F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"A. P. Duarte","5970","1961","8","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448556F",NA,"V0448556F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"155","2020-07-23 12:07:33-03","CEPLAC","CEPEC","140610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"Lopes, L.C.M.","308","2012","03","16",NA,"Brasil","Bahia","UNA",NA,"-39.121667",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,"39W7'18","15S11'88",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:07:33-03","CEPLAC","CEPEC","85496","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"M. L. Guedes","6689","1996","11","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Projeto Cedro da Veracel Celulose.","-39.016667","-16.266667",NA,"<ll>dwc_commonname:</ll> Cobi",NA,NA,NA,"M. L. Guedes",NA,NA,"39W1'","16S16'",NA,NA,NA,NA,"30/01/2000",NA,NA,NA,NA
"157","2020-07-23 12:01:55-03","CEPLAC","CEPEC","45316","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"A. M. de Carvalho","2473","1989","09","05",NA,"Brasil","Bahia","caravelas","16Km na estr. Caravelas/Alcobaca.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,NA,"G. P. Lewis","106553","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"158","2020-07-23 12:07:33-03","CEPLAC","CEPEC","122660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722",NA,"Individuo H 9.",NA,NA,NA,"Sem Informação",NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,"380","380",NA,NA
"159","2020-07-23 12:07:33-03","CEPLAC","CEPEC","128433","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"D. Rocha","1181","2010","05","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia.","-39.566111","-15.395833",NA,"Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P41-04",NA,NA,NA,"Sem Informação",NA,NA,"39W33'58","15S23'45",NA,NA,NA,NA,NA,"500","500",NA,NA
"160","2020-07-23 12:07:33-03","CEPLAC","CEPEC","135429","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"M.M. Coelho","717","2012","06","07",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025",NA,"Material prensado com álcool.",NA,NA,NA,"Sem Informação",NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-23 12:07:33-03","CEPLAC","CEPEC","135777","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P65-13",NA,NA,NA,"Sem Informação",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,"100","100",NA,NA
"162","2020-07-23 12:07:33-03","CEPLAC","CEPEC","151000","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"Oliveira, N.E.","569","2014","11","13",NA,"Brasil","Bahia","ILHÉUS","Conglomerado BA_1322-2-10-0","-39.049444","-14.788889",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"D. Cardoso",NA,NA,"39W2'58","14S47'20",NA,NA,NA,NA,"19/1/2017",NA,NA,NA,NA
"163","2020-07-23 12:01:55-03","CEPLAC","CEPEC","64366","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"A. M. de Carvalho","4660","1994","09","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 60 Parcela n. 2.","-39.069167","-14.781944",NA,NA,NA,NA,NA,"Sem Informação",NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-23 12:01:55-03","CEPLAC","CEPEC","65235","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"A. M. de Carvalho","5069","1994","09","23",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperanaça. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 676 Parcela n. 18.","-39.069167","-14.781944",NA,NA,NA,NA,NA,"Sem Informação",NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-23 12:01:55-03","CEPLAC","CEPEC","81392","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"A. M. Amorim","2248","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,"<ll>dwc_commonname:</ll> Falsa-mucitaiba",NA,NA,NA,"A. M. Amorim",NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"166","2020-07-23 12:01:55-03","CEPLAC","CEPEC","84478","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"J. G. Jardim","2399","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km na Rod. Jussari/Palmira. Faz. Teimoso,1,7Km da entrada. RPPN Serra do Teimoso. Parcela 29. Árvore 828.","-39.536111","-15.160278",NA,NA,NA,NA,NA,"J. G. Jardim",NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:07:33-03","CEPLAC","CEPEC","89287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"H. C. de Lima","5810","2001","07","31",NA,"Brasil","Bahia","POTIRAGUÁ","Rod. Liga a BR-101 c/ Itapetinga, ca. 8Km p/ Itambé. Faz. Independência.","-39.8767013549805","-15.5946998596191",NA,NA,NA,NA,NA,"H. C. de Lima","37811","auto",NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA,NA
"168","2020-07-23 12:01:54-03","CEPLAC","CEPEC","6079","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Exostyles","venusta","Exostyles venusta",NA,"T. S. dos Santos","1054","1970","09","01",NA,"Brasil","Bahia","ubaitaba","Ubaitaba/Ibirapitanga.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,"H. C. de Lima","27575","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"169","2020-07-23 12:07:33-03","CEPLAC","CEPEC","148278","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"D. Cardoso","3800",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"D. Cardoso","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-12 16:59:28-03","UEL","FUEL","33735","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Mansano, VF; et al.","51","1999","07","26",NA,"Brasil","Espírito Santo","Linhares","Reserva da CVRD; estrada da mantegueira Km 1,3, 3 estrada da mantegueira Km 1","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"Mansano, VF","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 16:59:28-03","UEL","FUEL","33733","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Mansano, VF; et al.","55","1999","08","26",NA,"Brasil","Espírito Santo","Linhares","Reserva da CVRD; estrada do Flamengo, estrada do Flamengo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"Mansano, VF","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 14:59:39-03","UnB","UB","127889","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng","Duarte, AP","5970","1961","08","22","Southern America","Brasil","Bahia",NA,"Entre Ajuda e Porto Seguro",NA,NA,NA,"Cálice verde.; Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng","Cardoso, D","3800","2015","06","09","Southern America","Brasil","Rio de Janeiro",NA,"Arboreto do Jardim Botânico do Rio de Janeiro",NA,NA,NA,"Flores coletadas em álcool; Árvore ca. 12 m alt. Folhas com folíolos papiráceos. Flores pêndulas com cálice verde-amarelado internamente e verde-rosado na face externa; pétalas esbranquiçadas passando a rosa intensa nas margens, fortemente imbricadas",NA,NA,NA,"Cardoso, D",NA,NA,NA,NA,"2015","06",NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:09:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Vauthier, AC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, e gr. in Restingas prope Capitalem",NA,NA,NA,NA,NA,NA,"P15P2N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:09:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Glaziou, AFM","614",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, e gr. in Restingas prope Capitalem",NA,NA,NA,NA,NA,NA,"P15P2N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:09:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Glaziou, AFM","215",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, e gr. in Restingas prope Capitalem",NA,NA,NA,NA,NA,NA,"P15P2N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:09:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, e gr. in Restingas prope Capitalem",NA,NA,NA,NA,NA,NA,"P15P2N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
