"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"47","2020-11-04 11:14:15-03","ESALQ","ESA","109657","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109657","ESA109657","29259.0","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:14:15-03","ESALQ","ESA","76415","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex DC.) Warb.","Lombardi, J.A.",NA,NA,NA,"Oliveira, P.P.","1998","02","19","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"ESA076415","ESA076415","945.0","Magnoliophyta",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:15-03","ESALQ","ESA","128790","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,"Ivanauskas, N.M. & Souza, V.C.","2013","03","26","Polisel, R.T.","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.5","-24.04","-47.5","-24.04","516","516","Planta jovem de 2,5 m de altura.","ESA128790","ESA128790","1057.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:15-03","ESALQ","ESA","33853","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex DC.) Warb.","Rodrigues, W.A.",NA,NA,NA,"Costa, L.V. ; Altoé, R.","1990","03","04","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"ESA033853","ESA033853","367.0","Magnoliophyta",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:15-03","ESALQ","ESA","33845","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex DC.) Warb.","Rodrigues, W.A.",NA,NA,NA,"Lopes, M.A.","1986","05","08","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"ESA033845","ESA033845","905.0","Magnoliophyta",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:15-03","ESALQ","ESA","109656","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109656","ESA109656","29258.0","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:15-03","ESALQ","ESA","109896","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109896","ESA109896","29369.0","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:15-03","ESALQ","ESA","20816","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"Bastos, E.B.; Sanches, C.D.; Gorenstein, M.R.; Hoffmann, J.R.; Ferreira, V.F.","1994","09","05","Brasil","São Paulo","Pariquera-açú","Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata Atlântica secundária.","-478.875",NA,"-478,875","-24,622,778",NA,NA,"Árvore, ca. 20 m alt. Botões. Beira de estrada.","ESA020816","ESA020816","21.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:15-03","ESALQ","ESA","26943","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Cardoso-Leite, E. & Rodrigues, R.R.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","1993","07","25","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026943","ESA026943","109.0","Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:15-03","ESALQ","ESA","36541","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Hatschbach, G.","1995","01","01","Maschio, W.","1995","08","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA036541","ESA036541","84.0","Magnoliophyta",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:15-03","ESALQ","ESA","39764","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"Jarenkow, J.A.","1992","03","01","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA039764",NA,"2063.0","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:15-03","ESALQ","ESA","28934","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1995","06","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028934","ESA028934","229.0","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:15-03","ESALQ","ESA","28935","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1995","08","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028935","ESA028935","329.0","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:15-03","ESALQ","ESA","24246","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"Árbocz, G.F.","1995","02","10","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA024246","ESA024246","33358.0","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:15-03","ESALQ","ESA","36545","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Hatschbach, G.","1995","02","10","Ziller, S.R. ; Tiepolo, G.","1994","12","13","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA036545","ESA036545","670.0","Magnoliophyta",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:15-03","ESALQ","ESA","36582","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Hatschbach, G.","1995","02","10","Ziller, S.R. ; Tiepolo, G.","1994","12","13","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA036582","ESA036582","670.0","Magnoliophyta",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:15-03","ESALQ","ESA","36593","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Hatschbach, G.","1995","01","01","Maschio, W.","1995","08","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA036593","ESA036593","84.0","Magnoliophyta",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:15-03","ESALQ","ESA","39794","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Waechter, J.L.",NA,NA,NA,"Jarenkow, J.A.","1992","03","06","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA039794","ESA039794","2063.0","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:15-03","ESALQ","ESA","32738","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Leitão Filho, H.F.",NA,NA,NA,"Leitão Filho, H.F. et al.","1996","02","01","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA032738","ESA032738","34759.0","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:15-03","ESALQ","ESA","51527","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,"Borges, A.",NA,NA,NA,"Borges, A. et al.","2005","04","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA051527","ESA051527",NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-12-19 08:15:24-03","FPS","FPS","1276","MachineObservation","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Larocca, P.","2014","08","20","Schwirkowski, P. & Bianconcini, J.","2014","01","19","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Rua XV. Próximo ao mirante","-49.306534","-26.325245","-49.306534","-26.325245",NA,NA,"<ll>dwc_commonname:</ll> Bicuíba, bocuva, candeia-de-cabloco, bocuva-mirim","FPS01276,MBM391831","FPS01276_v01 FPS01276_v02 FPS01276_v03 FPS01276_v04 FPS01276_v05 FPS01276_v06 MBM391831","45B",NA,NA,NA,NA,NA,NA,NA,"MBM 391831","voucher",NA,NA,NA,NA
"68","2014-10-27 19:15:13-02","UNICAP","HUCPE","523","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","E. Tavares","1977","12","13","Lima, D. .P.","1977","08","03","Brasil","Maranhão","Santa Helena",NA,"-45.292535","-2.248078","-45.292535","-2.248078",NA,NA,"Árvore com mais ou menos 12 m de altura por 8 cm de diâmetro. Resina avermelhada. FLores amarelas com pouco perfume. Perfume agradável.HABITAT:Mata da COLONE. Km 152 da BR-316.;",NA,NA,"13502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:46:07-02","IPA","IPA","9288","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Rodrigues, W.","1997","08",NA,"Koscinski, M.","1938","02",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"Fruto em dezembro.","IPA0009288",NA,"s.n.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:30:50-03","IAP","PACA-AGP","25430","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Emrich-Rambo","1954","08","24","Reitz, R.","1943","03","05","Brasil","SC","Biguaçu","Antonio Carlos","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: folium","PACA025430",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:30:50-03","IAP","PACA-AGP","116338","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Stival-Santos, A.","2010","07","06","Brasil","SC","Biguaçu",NA,"-48.759722","-27.367778","48º45'35''W","27º22'4''S","252","252","IFFSC - 1/9996/coleta extra/arbórea Habitat: beira de estrada Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA116338",NA,"3179","Magnoliophyta","Magnoliales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:30:50-03","IAP","PACA-AGP","58468","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"coletor HBR 4569 data 19011950 Habitat: in silva Fenofase: flor","PACA058468",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:30:50-03","IAP","PACA-AGP","65346","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1961",NA,NA,"Reitz, R.","1959","10","30","Brasil","SC","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,"HBR 24581 Habitat: mata","PACA065346",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"23999","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:30:50-03","IAP","PACA-AGP","104064","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 255","PACA104064",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:30:50-03","IAP","PACA-AGP","65151","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.",NA,NA,NA,NA,"R. Klein","1955","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HBR 9581 Habitat: MATA","PACA065151",NA,"1421","Magnoliophyta","Magnoliales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:30:50-03","IAP","PACA-AGP","65150","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1956",NA,NA,"R. Klein","1955","01","18","Brasil","SC","Blumenau","mata da CIA Hering","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"HBR 9582 Habitat: mata","PACA065150",NA,"1104","Magnoliophyta","Magnoliales",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:30:50-03","IAP","PACA-AGP","58467","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"coletor HBR 4568/data 03101949 Habitat: in silva Fenofase: fruto","PACA058467",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:30:50-03","IAP","PACA-AGP","65148","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1956",NA,NA,"Reitz, R.","1954","07","19","Brasil","SC","Itajaí","Luis Alves-Braço Joaquim","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9584 Habitat: mata","PACA065148",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:30:50-03","IAP","PACA-AGP","65149","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1956",NA,NA,"R. Klein","1955","02","10","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9583 Habitat: mata","PACA065149",NA,"1038","Magnoliophyta","Magnoliales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:30:50-03","IAP","PACA-AGP","65147","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1956",NA,NA,"R. Klein","1956","02","20","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9585 Habitat: mata","PACA065147",NA,"1843","Magnoliophyta","Magnoliales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:30:50-03","IAP","PACA-AGP","65345","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1961",NA,NA,"Reitz, R.","1959","02","20","Brasil","SC","Lauro Müller","Novo Horizonte","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"HBR 24585 Habitat: mata","PACA065345",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"15992","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:30:50-03","IAP","PACA-AGP","65146","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A. C. Sm.","R. Reitz","1956",NA,NA,"Reitz, R.","1956","01","20","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 9586 Habitat: mata","PACA065146",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:34-03","UFV","VIC","6156","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Coons, M.P.","1977","05","25","Brasil","Minas Gerais","Viçosa","Campus da UFV, Sivicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arvore alta, sem flores na época.","VIC006156","VIC006156","24877",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:34-03","UFV","VIC","18183","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Ana Luiza","1995","09","12","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,NA,"VIC018183","VIC018183","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:34-03","UFV","VIC","782","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Mexia, Y.",NA,NA,NA,"Brasil","Amazonas","Pauiní","Floresta Nacional do Purus","-66.9764022827148","-7.71361017227173",NA,NA,NA,NA,NA,"VIC000782","VIC000782","4699",NA,NA,NA,NA,"313441","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:34-03","UFV","VIC","2135","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Kulhmann","1935","12",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002135","VIC002135","s.n.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:18:34-03","UFV","VIC","4883","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Kulhmann","1936","01","08","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC004883","VIC004883","s.n.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:18:34-03","UFV","VIC","5882","PreservedSpecimen","Plantae","Myrsinaceae","Virola","bicuhyba","Virola bicuhyba","Warb",NA,NA,NA,NA,"Handro, O.","1937","01","25","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvore grande da mata. ( Planta Viva nº 500)","VIC005882","VIC005882","s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-10-20 14:17:51-03","UFOPA","HSTM","2462","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Suemitsu, C.",NA,NA,NA,"Suemitsu, C.","2006","06","07","Brasil","Pará","Santarém","Aracampina.","-54.708056","-2.443333","54º42'29''W","2º26'36''S","51","51",NA,"HSTM002462","HSTM002462","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045238","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.",NA,NA,NA,NA,"O.S. Ribas; J.M. Silva","2001","2","9","Brazil","Parana",NA,"Cabeceiras do Ribeirão do Tigre (Mun. Dr. Ulysses) Paraná","-49.4384765625","-24.574601971051",NA,NA,NA,NA,"Árvore, 25m, flor creme. Floresta Ombrófíla Densa.",NA,NA,"3131","Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:39:59-03","UFJF","CESJ","41731","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","W.A.Rodrigues","2004",NA,NA,"A.J. Fernandes Júnior; K. Antunes; A.S.M. Valente; C.N. Matozinhos; L.C.S. Assis; F.R.G. Salimena","2004","02","25","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore ca. 10m alt., na borda da mata. Folhas levemente discolores, flores em botão. Estrada da Fazenda da Tiririca.","CESJ041731",NA,"129","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:46:24-03","UFMS","CGMS","4017","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","José Eduardo Lahoz S. Ribeiro","2017","11","21","P.I. Oliveira; G. Hatschbach","1984","07","25","Brasil","Paraná","Morretes","Morro do Arrastão.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Determinação de José Eduardo Lahoz da Silva Ribeiro via speciesLink. Habitat: Mata pluvial, encosta de morro. Habito: Árvore. 10,00 m de altura.","CGMS1015610",NA,"804",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:35:58-03","UNICAMP","UEC","132868","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","10","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-24.883333","-47.916667","-24.883333","-47.916667","100","100","Árvore de 30m, frutos deiscentes, semente com arilo vermelho.",NA,NA,"144","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:20:47-03","UNICAMP","UEC","147737","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Campos, MCR","2007","09",NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","2006","05","08","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E0786, altura 7m",NA,NA,"592","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
