"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"97","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527211F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","W. J. Eyerdam","1958","3","2","South America","Peru",NA,NA,NA,NA,"V0527211F","Spermatophyta",NA,NA,"10735",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"98","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527212F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. J. Soukup","1943",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0527212F","Spermatophyta",NA,NA,"2121",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"99","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079199F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","C. Díaz S. & S. Baldeón","1988","4","14","South America","Peru","La Libertad",NA,NA,NA,"V0079199F","Spermatophyta",NA,NA,"2783","carretera Panamericana Norte, km 349. Tillandsial del Norte, desierto",NA,NA,NA,NA,"-78.4","-9.23","V0079199F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"100","2019-09-04 18:27:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"101","2020-07-23 12:01:04-03","CEPLAC","CEPEC","99581","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","H. P. Bautista","2001","04","10",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"3110","Serra da Paciência.",NA,NA,"L. Fiorato","PINDOBAÇU","-40.379167","-10.076389",NA,NA,NA,NA,"40W22'45","10S4'35",NA,NA,NA,NA,NA,NA,"30/12/2008",NA
"102","2020-07-23 12:01:04-03","CEPLAC","CEPEC","12166","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","R. M. Harley","1974","02","27",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"16529","Serra da Jacobina, ao W da Estiva, ca. 12Km ao N de Sr. do Bonfim, BA-130, p/ Juazeiro. Acima ao W. Declive na serra, no topo da antena TV.",NA,NA,"L. Fiorato","SENHOR DO BONFIM","-40.25","-10.3",NA,NA,NA,NA,"40W15'","10S18'",NA,NA,NA,NA,NA,NA,"30/12/2008",NA
"103","2020-07-23 12:01:04-03","CEPLAC","CEPEC","18062","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","R. M. Harley","1977","03","19",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"19731","Meio e acima da rampa do Pico das Almas, Ca. 25Km ao WNW da Vila do Rio de Contas. No topo.",NA,NA,"M. das G. L. Wanderley","RIO DE CONTAS","-41.95","-13.55",NA,NA,NA,NA,"41W57'","13S33'",NA,NA,NA,NA,NA,NA,"05/12/2007",NA
"104","2020-07-23 12:01:04-03","CEPLAC","CEPEC","25438","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","R. M. Harley","1980","03","22",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"20719","Serra do Sincorá. 20Km ao W da cidade, Rod. p/ Capão da Volta.",NA,NA,"L. Fiorato","BARRA DA ESTIVA","-41.45","-13.583333",NA,NA,NA,NA,"41W27'","13S35'",NA,NA,NA,NA,NA,NA,"30/12/2008",NA
"105","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","?",NA,NA,NA,NA,"?",NA,NA,NA,"Specimen cognitum unicum, nec collectore nec loco inscripto. Ex affinitate Brasiliensem esse suspicor. (V. s. in herb. Berol.)",NA,NA,NA,"Klotzsch ex Mez","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-04-05 12:31:14-03","UNIVASF","HVASF","9506","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Marcondes Oliveira","2010","08","26","América do Sul","Brasil","Bahia",NA,NA,"Erva epífita. Flores róseas. Freqüente.","HVASF009506",NA,NA,"Klotzsch ex Mez","5043","da Fumaça. Campo sujo. Solo arenoso de coloração branca. Relevo plano, topo da Serra.","706","706","B. Paixão-Souza","Pindobaçu",NA,NA,NA,"2014","04","07","9999.000000","9999.000000",NA,NA,NA,NA,NA,NA,NA,"U"
"107","2021-04-05 12:31:14-03","UNIVASF","HVASF","283","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","F.S.E. Santo","2006","09","16","América do Sul","Brasil","Bahia",NA,NA,"Epífita. Inflorescência alva. Flores passadas. Coleta em ambiente sombreado e hiper-úmido.","HVASF000283",NA,NA,"Klotzsch ex Mez","23","Cachoeira da Fumaça","750","750","B. Paixão-Souza","Pindobaçu",NA,NA,"HVASF000283_v01","2014","04","07","9999.000000","9999.000000",NA,NA,NA,NA,NA,NA,NA,"U"
"108","2021-04-05 12:31:14-03","UNIVASF","HVASF","11059","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","P.B. Schwartsburd","2011","03","27","América do Sul","Brasil","Bahia",NA,NA,"Epífita a ca. de 2 m de alt., no interior da floresta.","HVASF011059",NA,NA,"Klotzsch ex Mez","2370","Serra do Santana.","950","950","B. Paixão-Souza","Senhor do Bonfim",NA,NA,NA,"2014","04","07","9999.000000","9999.000000",NA,NA,NA,NA,NA,NA,NA,"U"
"109","2019-11-21 10:02:47-03","IBt","SP","321334","S","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Laessoe, T; Silva, T","1992","03","20",NA,"Brasil","Bahia",NA,NA,NA,"SP053053",NA,NA,"Klotzsch ex Mez","H52585","Serra do Rei. Encosta da serra.","1600","1800","Wanderley, MGL","Abaíra","-41.9","-13.283333","SP053053","1996",NA,NA,"-41.9","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:02:47-03","IBt","SP","399506","S","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Carvalho, AM; et al.","1994","10","25",NA,"Brasil","Bahia",NA,NA,NA,"SP053052",NA,NA,"Klotzsch ex Mez","PCD954","Morro do Pai Inácio, Epífita. Mata de encosta entre dois morros (grotão). Solo com horizonte superficial orgânico e afloramentos rochosos.","1080","1080","Ogawa, K","Palmeiras","-41.470833","-12.455556","SP053052","1997","10","22","-41.470833","-12.455556",NA,NA,NA,NA,NA,NA,NA,NA
