"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"96","2021-01-29 17:16:15-03","UFMG","BHCB","154799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Araujo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Bünger, MO","799","2012","03","20","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra Nova, Açude perto da sede do IEF.","-42.736111","-15.646667",NA,"Trepadeira com flores brancas.",NA,NA,NA,"Rio Pardo de Minas","836","836","2012","-42.736111","-15.646667","03",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-01 17:01:19-03","UFMG","BHCB","171654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Carmo, FF","3651","2008","09","28","Southern America","Brasil","Minas Gerais","Pico Itatiaiuçu/C2","-44.340972","-20.12",NA,"Coletada em capão. Afloramento de canga.","BHCB035705",NA,NA,"Igarapé","1361","1361","2010","-44.340972","-20.12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-01 17:01:19-03","UFMG","BHCB","191578","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Paiva, JAM; Souza, JAM; Silva, SHA","1796","2018","05","23","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Serra dos Alves","-43.503889","-19.486667",NA,"Liana. Flor creme. Látex branco; flores perfumadas.; Campo Rupestre Quartzítico","BHCB191578",NA,NA,"Itabira","1475","1475","2018","-43.503889","-19.486667","07",NA,NA,NA,"17",NA,NA,NA,NA
"99","2020-12-11 11:31:43-03","UFMG","BHCB","196123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Lopes, ADC; Stehmann, JR","117","2017","11","15","Southern America","Brasil","Minas Gerais","Parque da Serra do Curral, Trilha ecológica da Serra","-43.919722","-19.9625",NA,"Trepadeira. Terrícola. Flores com pétalas creme.; Cerrado.","BHCB196123","BHCB196123",NA,"Belo Horizonte","1231","1231","2019","-43.919722","-19.9625","06",NA,NA,NA,"07",NA,NA,NA,NA
"100","2021-04-01 17:01:19-03","UFMG","BHCB","32960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"Sete Lagoas",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA
"101","2021-04-01 17:01:19-03","UFMG","BHCB","32960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"Sete Lagoas",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA
"102","2021-04-01 17:01:19-03","UFMG","BHCB","32679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Marliéria",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"103","2021-04-01 17:01:19-03","UFMG","BHCB","32679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Marliéria",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"104","2021-02-12 12:24:30-03","UFMA","MAR","1733","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Ilse S. Gottsberger","144","1972","10","12",NA,"Brasil","São Paulo",NA,"-48.440278","-22.880556",NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,NA,NA,"Botucatu",NA,NA,"2015","48º26'25W","22º52'50S","08",NA,NA,NA,"25",NA,NA,NA,NA
"105","2021-02-11 17:17:56-03","UFPR","UPCB","33825","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","Fourn.","Cervi, A.C.","2959","1989","11","01",NA,"Brasil","Paraná","Arredores de Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Volúvel, pétalas esverdeadas com pelos brancos, sépalas marrons. Campo cerrado..",NA,NA,"Farinaccio, M.A.","Jaguariaíva",NA,NA,"2000",NA,NA,"05","44368","auto",NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2819802","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","James A. Ratter","Ratter 4850","1983",NA,NA,"South America","Brazil","São Paulo","Floresta de Angatuba. Instituto Florestal de SP. In low cerrado.","-48.41666","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-07-14 13:29:00-03","MO","MOBOT","100831019","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","W. Wayt Thomas","Thomas 5720","1987","12","7","South America","Bolivia","Santa Cruz","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado.","-60.7166667","-13.9833333",NA,NA,NA,NA,"W.D. Stevens","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2018-03-02 16:17:00-03","MO","MOBOT","101033127","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","L.A.S. Santos","Santos 1412","2015","3","5","South America","Brazil","Rondônia","RO 528. Inventário Florestal Nacional-Rondônia (IFN-NO). Conglomerado RO-530. Área de Cerrado.","-59.94","-12.42",NA,NA,NA,NA,"W.D. Stevens","Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2009-12-05 06:02:00-02","MO","MOBOT","1269860","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31203","1973","4","2","South America","Brazil","Minas Gerais","Campanha, Chicao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-07-09 17:05:00-03","MO","MOBOT","2457671","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gert G. Hatschbach","Hatschbach 18066","1967","12","7","South America","Brazil","Paraná","Rio Branco do Sul. Quebrada Funda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-10-26 23:35:00-02","MO","MOBOT","2801612","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Ludwig Riedel","Riedel 2761",NA,NA,NA,"South America","Brazil","São Paulo","Prope Ytú, Feb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2011-08-01 13:00:00-03","MO","MOBOT","2801618","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","A.A. da Silveira","Silveira 2936","1898","4",NA,"South America","Brazil","Minas Gerais","Bello Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","2801620","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G.M. Araujo","Araujo 2990","1992","4","10","South America","Brazil","Minas Gerais","Mpio. Uberlandia, Estação Ecológica do Panga",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2801622","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Jan C. Lindeman","Lindeman 985","1966","4","7","South America","Brazil","Paraná","Faz. Lagoa, lado esquerdo do Rio Ivaí, 10 km E de Japurá",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","2806200","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Grady L. Webster","Webster 25032","1984","7","23","South America","Brazil","Bahia","Santa Cruz. Cabralia: Estação Ecológica. Pau Brasil, 14 km NW of Porto Seguro evergreen rain forest.","-39.25","-16.38333",NA,NA,NA,NA,NA,NA,"80.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2010-10-07 15:27:00-03","MO","MOBOT","2818878","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13685","1966","3","7","South America","Brazil","Goiás","Serra dos Cristais. Cerrado, ca 20 km N of Cristalina.","-48.0002856","-17.0002911",NA,NA,NA,NA,"W.D. Stevens",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2010-10-07 15:18:00-03","MO","MOBOT","2818926","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 16890","1966","6","10","South America","Brazil",NA,"Mato Grosso. Drainage of the upper Rio Araguaia. Cerrado, ca. 25 km. S. of Xavantina.",NA,NA,NA,NA,NA,NA,"G. Morillo",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2010-10-07 15:18:00-03","MO","MOBOT","2819048","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17687","1966","6","23","South America","Brazil","Goiás","Drainage of the upper Rio Araguaia. Cerrado, ca. 2 km. S.E. of Piranhas.",NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","2819108","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin","Irwin 25730","1970","1","31","South America","Brazil","Minas Gerais","Cerrado, ca. 4km N. of Patrocínio.",NA,NA,NA,NA,NA,NA,"Gilberto Morillo",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-10-07 15:27:00-03","MO","MOBOT","2819161","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13685","1966","3","7","South America","Brazil","Goiás","Serra dos Cristais. Cerrado, ca. 20 km. N. of Cristalina.","-48.0008167","-17.00025",NA,NA,NA,NA,"G. Morillo",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-02-23 13:34:00-03","MO","MOBOT","2819286","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 2491","1980","9","14","South America","Brazil","Pará","De Oriximiná, estrada Oriximiná-Óbidos km 12, margem esquerda. Campina aberta, areia branca.",NA,NA,NA,NA,NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2014-08-23 05:35:00-03","MO","MOBOT","2819474","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24813","1969","3","21","South America","Brazil","Goiás","Gallery margin. Chapada dos Veadeiros. Cerrado and gallery woods in steep rocky gorge, Alto do Paraíso (formerly Veadeiros).",NA,NA,NA,NA,NA,NA,"G. Morillo",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-10-21 07:13:00-02","MO","MOBOT","2819493","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36876","1972","3","9","South America","Brazil","Bahia","Espigão Mestre, ca. 10km N of Rio Roda Velha, ca. 100km WSW of Barreiras; rocky hillside and steep slope, with cerrado and forest.",NA,NA,NA,NA,NA,NA,"Gilberto Morillo",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-10-07 15:27:00-03","MO","MOBOT","2819578","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16672","1966","6","6","South America","Brazil",NA,"Mato Grosso. Serra Do Roncador. Cerrado, ca. 60 km. N. of Xavantina.",NA,NA,NA,NA,NA,NA,"Gilberto Morillo",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2010-11-27 07:15:00-02","MO","MOBOT","2819640","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","William A. Rodrigues|A. Loureiro|Dionizio F. Coêlho","Rodrigues 9307","1974","5","25","South America","Brazil","Amazonas","Estrada Manaus-Caracaraí km 130, campina das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","2819686","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Leslie R. Landrum","Landrum 4241","1982","1","31","South America","Brazil","Minas Gerais","Serra do Cipó, between Veu da Noiva and Alto do Palacio. Mainly low shrubby vegetation in very poor sandy or rocky soil.","-43.66666","-19.25",NA,NA,NA,NA,"R. Callejas",NA,"1000.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","2819743","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gert G. Hatschbach","Hatschbach 14254","1966","4","28","South America","Brazil","Paraná","Cianorte. Fda. Lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2010-08-03 16:08:00-03","MO","MOBOT","2819935","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","M.A. Farinaccio|A.A. Araújo","Farinaccio 484","2001","12","23","South America","Brazil","São Paulo","São Carlos: SP 310, km 221. Rodovia Washington Luis, sentido Rio Claro","-47.8280556","-22.0972222",NA,NA,NA,NA,"Maria Ana Farinaccio","São Carlos","761.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","426583","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49581","1985","1","16","South America","Brazil","Minas Gerais","Cerrado, vicinity of Jaboticatubas, E of Sete Lagoas.","-43.78333","-19.46666",NA,NA,NA,NA,"W.D. Stevens",NA,"750.00000000","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-42","2",NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","942739","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Bonifacio Mostacedo C.","Mostacedo C. 2461","1994","10","30","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado; campamento Los Fierros, 10 km SE y 2 km E del campamento. Vegetación del cerrado (cerrado), con árboles hasta de 12 m, con Byrsonima, Salvertia, Kielmeyera y Caraipa; estrato herbáceo predominado por gramíneas.","-60.84055","-14.58444",NA,NA,NA,NA,"W.D. Stevens","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","1269879","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","D. Philcox|et al.","Philcox 3460","1967","12","11","South America","Brazil","Mato Grosso","Env. of base camp","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1269880","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","D. Philcox|et al.","Philcox 3067","1967","11","16","South America","Brazil","Mato Grosso","From base camp to main Xavantina-Cachimbo road, Km 264","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1197499","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Calvin R. Sperling|et al.","Sperling 5943","1982","6","7","South America","Brazil","Pará","Serra dos Carajás, AMZA camp 3-Alfa.","-50.55","-5.8",NA,NA,NA,NA,"R. Callejas",NA,"475.00000000","525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-31 08:52:20-03","INPA","INPA","163599","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Miranda, IS","109","1988","06","21","Southern America","Brasil","Pará","Alter do Chão, Solo arenoso.","-54.9","-2.5",NA,NA,"INPA0163599","INPA0163599 INPA0163599_e","Mantovani, W","Santarém",NA,NA,"1988","-54.9","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-31 08:52:20-03","INPA","INPA","187738","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Sanaiotti, TM","540","1993","12","12","Southern America","Brasil","Pará","Alter do Chão, Penísula em frente a Vila de Alter-do-Chão.","-54.966667","-2.483333",NA,NA,"INPA0187738","INPA0187738 INPA0187738_e",NA,"Santarém",NA,NA,NA,"-54.966667","-2.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:52:20-03","INPA","INPA","96918","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Ferreira, CAC","2491","1980","09","14","Southern America","Brasil","Pará","Estrada Oriximiná-Óbidos, Estrada Oriximiná - Óbidos Km 12 margem esquerda.","-55.7911","-1.6792",NA,NA,"INPA0096918","INPA0096918 INPA0096918_e INPA0096918_e1","Callejas, R","Oriximiná",NA,NA,"1981","-55.7911","-1.6792",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-31 08:52:20-03","INPA","INPA","88327","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hatschbach, GG","31895","1973","05","14","Southern America","Brasil","Mato Grosso do Sul","Rod. Campo Grande-Cuiabá.","-54.0438995361328","-19.531400680542",NA,NA,"INPA0088327","INPA0088327 INPA0088327_e","Fontella, J","Camapuã",NA,NA,"1974",NA,NA,"03","123887","auto",NA,NA,NA,NA,NA,NA
"138","2020-06-15 15:28:24-03","UNESP-RC","HRCB","43071","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Farinaccio, M.A.","484","2001","12","23",NA,"Brasil","São Paulo",NA,"-47.827944","-22.09725",NA,"Planta volúvel, latescente. Flores esverdeadas. Inflorescências pendentes. Frutos imaturos verdes",NA,NA,"Farinaccio, M.A.","São Carlos","761","761","2001","47º49'40.6W","22º05'50,1S","12",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-06-15 15:28:24-03","UNESP-RC","HRCB","57214","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","Fourn.","Araújo, D.","1915","2011","11","24",NA,"Brasil","Pernambuco","RPPN Perda Danta","-35.859722","-8.691389",NA,"Trepadeira, latescente. Flores verdes.",NA,NA,"Araújo, D.","Lagoa dos Gatos",NA,NA,"2012","35º51'35W","8º41'29S","04",NA,NA,NA,"12",NA,NA,NA,NA
"140","2020-06-15 15:28:24-03","UNESP-RC","HRCB","34011","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Assis, M.A.","1448","2001","04","16",NA,"Brasil","São Paulo",NA,"-49.238899230957","-22.8805999755859",NA,"Erva escandente, corola verde claro c/ pelos brancos no interior, anteras, filetes e pistilo creme",NA,NA,"Farinaccio, M.A.","Águas de Santa Bárbara",NA,NA,"2003",NA,NA,"06","18363","auto",NA,NA,NA,NA,NA,NA
"141","2020-06-15 15:28:24-03","UNESP-RC","HRCB","26734","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Assis, M.A.","991","1997","04","29",NA,"Brasil","São Paulo",NA,"-47.6199989318848","-22.2199993133545",NA,"Liana; frutos imaturos verdes, botões verde acastanhados. Com muito látex",NA,NA,"Farinaccio, M.A.","Corumbataí",NA,NA,"1997",NA,NA,"04","14989","auto",NA,NA,NA,NA,NA,NA
"142","2020-06-15 15:28:24-03","UNESP-RC","HRCB","3819","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Laurié","30","1983","11","10",NA,"Brasil","São Paulo",NA,"-47.6199989318848","-22.2199993133545",NA,"Trepadeira sem gavinhas, com látex",NA,NA,"Farinaccio, M.A. & Assis, M.A.","Corumbataí",NA,NA,"1996",NA,NA,"08","14989","auto",NA,"06",NA,NA,NA,NA
"143","2020-06-15 15:28:24-03","UNESP-RC","HRCB","4662","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Turma Biol.",NA,"1984","08","15",NA,"Brasil","São Paulo",NA,"-47.6199989318848","-22.2199993133545",NA,"Trepadeira, flores brancas, pentâmeras",NA,NA,"Farinaccio, M.A. & Assis, M.A.","Corumbataí",NA,NA,"1996",NA,NA,"08","14989","auto",NA,"06",NA,NA,NA,NA
"144","2020-06-15 15:28:24-03","UNESP-RC","HRCB","5036","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Saraiva, L.C.","45","1985","03","05",NA,"Brasil","São Paulo",NA,"-47.6199989318848","-22.2199993133545",NA,"Trepadeira, leitosa, flores branco-esverdeadas",NA,NA,"Farinaccio, M.A. & Assis, M.A.","Corumbataí",NA,NA,"1996",NA,NA,"08","14989","auto",NA,"06",NA,NA,NA,NA
"145","2020-06-15 15:28:24-03","UNESP-RC","HRCB","15773","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Assis, M.A.","14","1992","11","18",NA,"Brasil","São Paulo","Cerrado FAPESP","-47.6199989318848","-22.2199993133545",NA,"Trepadeira - latescente, flores com pétalas verdes na parte interna",NA,NA,"Farinaccio, M.A. & Assis, M.A.","Corumbataí",NA,NA,"1996",NA,NA,"08","14989","auto",NA,"06",NA,NA,NA,NA
"146","2020-06-15 15:28:24-03","UNESP-RC","HRCB","35151","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Tannus, J.L.S.","491","2001","12","06",NA,"Brasil","São Paulo","Campinho","-47.8199996948242","-22.25",NA,"Liana volúvel, latescente, flores verde c/ interior branco, frutos imaturos verdes",NA,NA,NA,"Itirapina",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"147","2020-06-15 15:28:24-03","UNESP-RC","HRCB","23879","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Assis, M.A.","156","1994","12","08",NA,"Brasil","São Paulo","P.E. Municipal de São Carlos","-47.8899993896484","-22.0100002288818",NA,"Trepadeira, sépalas e pétalas brancas, fruto verde",NA,NA,"Farinaccio, M.A. & Assis, M.A.","São Carlos",NA,NA,"1996",NA,NA,"05","45913","auto",NA,"28",NA,NA,NA,NA
