"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"256","2020-08-20 20:39:43-03","UFSC","FLOR","30619","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.","1997","12","29","Brasil","Rio Grande do Sul","Paim Filho","Cerca de 2 km da cidade.","-51.7606010437012","-27.710599899292",NA,NA,NA,NA,"subarbusto, flor cálice verde; corola e estames amarelos","FLOR0030619","FLOR0030619",NA,"Malpighiales","3721",NA,NA,NA,NA,"12460","auto",NA,NA,NA
"257","2020-08-20 14:57:22-03","UFSC","FLOR","25919","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.","1989","04",NA,"Jarenkow, J.A.","1988","11","02","Brasil","Rio Grande do Sul","Pelotas","Três Cerros, sobre o cerro leste.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"subarbusto, flor amarela","FLOR0025919",NA,NA,"Malpighiales","1027",NA,NA,NA,NA,"51462","auto",NA,NA,NA
"258","2020-08-20 14:57:22-03","UFSC","FLOR","55815","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C.","2013","11","28","Vogel-Ely, C.; Bordignon, S.","2012","11","14","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Subarbustos, 40 cm de altura, flores e 15 a 20 mm de diâmetro","FLOR0055815",NA,NA,"Malpighiales","240",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"259","2020-08-20 20:39:43-03","UFSC","FLOR","36724","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Falkenberg, D.B.","2008",NA,NA,"Poli, C.; Silva Filho, F.A. da","2001","12","12","Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,NA,"erva, flor amarela, 0,5m altura","FLOR0036724","FLOR0036724 FLOR0036724_e",NA,"Malpighiales","38",NA,NA,NA,NA,"17704","auto",NA,NA,NA
"260","2020-08-20 14:57:22-03","UFSC","FLOR","65335","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Slusarski, S.R.","2002","08",NA,"Falkenberg, D.B.","1996","06","19","Brasil","Santa Catarina","Urubici","Estrada que sobe da SC 439 ao Morro da Igreja, km 6,5-7.","-49.5917015075684","-28.0149993896484",NA,NA,"1500","1500","subarbusto terrícola ou rupícola, 60cm, pétalas e estames alaranjados, 5 estiletes e estigmas verde-bem-claro. Fruto maduro, já deiscente. Também observada como rupícola na Serra do Rio do Rastro Habitat: vegetação subarbustiva de afl","FLOR0065335","FLOR0065335",NA,"Malpighiales","7974",NA,NA,NA,NA,"30102","auto",NA,NA,NA
"261","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali, loco natali non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1356","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:42:41-03","UFRGS","ICN","022232","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Porto, ML","1974","04","29","Brasil","RS",NA,"Serra Vacaria-Caxias do sul",NA,NA,NA,NA,NA,NA,"Flores amarelas",NA,NA,"Dicotyledon",NA,"820","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:42:41-03","UFRGS","ICN","044657","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Herter, W","1913","02",NA,"Brasil","RS","Herval (Teewald)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:42:42-03","UFRGS","ICN","151676","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2006","12","26","Brasil","RS","Galópolis","BR 116 KM 164",NA,NA,NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente rochoso",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:42:42-03","UFRGS","ICN","161349","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Silva Filho, PJS; Menezes, L","2012","11","08","Brasil","RS","Cristal","margem do Camacuã, BR-116","-52.05","-31.009167","-52.05","-31.009167","24","24","Flores com ca. 25 mm de diâmetro.; Dunas do Rio Camacuã. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"233","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:42:42-03","UFRGS","ICN","161350","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Carneiro, CR","2012","11","25","Brasil","RS","Candelária","Cerro Botucaraí","-52.843056","-29.711667","-52.843056","-29.711667","318","318",NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:42:42-03","UFRGS","ICN","177233","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Ferreira, GE","2012","11","16","Brasil","RS","Vacaria","Parque das Cachoeiras","-50.913333","-28.663056","-50.913333","-28.663056","783","783","Mata ciliar. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"236","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:42:42-03","UFRGS","ICN","177234","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","2013","01","14","Brasil","RS","Toropi",NA,"-54.218056","-29.458611","-54.218056","-29.458611","219","219","Duplicata BA; Subarbusto ca. 60 cm de altura. Flores ca. 27 mm de diâmetro.; Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"243","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:42:42-03","UFRGS","ICN","177237","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Ferreira, GE","2012","11","16","Brasil","RS","Bom Jesus","RS-110","-50.396944","-28.595556","-50.396944","-28.595556","854","854","Duplicata CTES; Flores de 15 a 25 mm de diâmetro.; Beira da estrada. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"238","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:42:42-03","UFRGS","ICN","177244","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Daronco, FR","2012","10","08","Brasil","RS","Getúlio Vargas","margem da RS-153.","-52.215833","-27.882778","-52.215833","-27.882778","678","678","Capão de Pinus na beira da BR. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"242","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:42:42-03","UFRGS","ICN","177253","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","2013","01","19","Brasil","RS","Cachoeira do Sul",NA,"-52.996667","-30.504167","-52.996667","-30.504167","310","310","Folhas livres ou conatas. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"246","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:42:42-03","UFRGS","ICN","177254","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","2013","01","13","Brasil","RS","Paraíso do Sul",NA,"-53.044722","-29.660556","-53.044722","-29.660556","407","407","Duplicata MPUC; Paredão. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"235","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:42:42-03","UFRGS","ICN","177274","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","2013","01","14","Brasil","RS","Quevedos",NA,"-54.1825","-29.435278","-54.1825","-29.435278","292","292","Duplicata MBM; Flores de 30 mm de diâmetro.",NA,NA,"Dicotyledon",NA,"241","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:42:42-03","UFRGS","ICN","177276","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Ferreira, GE","2012","11","14","Brasil","RS","Cambará do Sul",NA,"-50.164444","-29.068333","-50.164444","-29.068333","621","621","Duplicata MBM, RB; Subarbustos eretos ou decumbentes de até 1,5 m de altura.; Beira da estrada. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"237","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:42:42-03","UFRGS","ICN","177368","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2014","05","13","Vogel-Ely, C; Silva Filho, PJS; Menezes, L","2012","11","09","Brasil","RS","Viamão",NA,"-50.948333","-30.038056","-50.948333","-30.038056","43","43","Beira da estrada. Datum das coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"234","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:42:42-03","UFRGS","ICN","184827","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2015","11","05","Vogel-Ely, C; Bordignon, SAL","2015","11","05","Brasil","RS","Taquari","estrada para morro Pelado","-51.867778","-29.685","-51.867778","-29.685","70","70","Amostra de DNA",NA,NA,"Dicotyledon",NA,"CVE402","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:42:42-03","UFRGS","ICN","190121","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Silva Filho, PJS","2008","10","26","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","-51.016389","-30.069722","-51.016389","-30.069722","73","73","Flores alaranjadas; Beira da mata",NA,NA,"Dicotyledon",NA,"782","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:42:42-03","UFRGS","ICN","194935","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Heiden, G","2009","05","20","Heiden, G; Stumpf, ERT","2009","05","20","Brasil","RS","Capão do Leão","Na estrada Pelotas-Capão do Leão, próximo à extração de areia.","-52.400556","-31.758889","-52.400556","-31.758889",NA,NA,"Doação Herbário ECT; Subarbusto, ca. 0,8m, flores amarelas.; Campos arenosos.",NA,NA,"Dicotyledon",NA,"1045","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:42:42-03","UFRGS","ICN","095372","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Sonaglio, D","1987","01",NA,"Brasil","RS","Bento Gonçalves","Rua Pinto Bandeira","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"21248","auto",NA,NA,NA
"280","2021-02-08 12:42:42-03","UFRGS","ICN","151677","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2006","12","26","Brasil","RS","Campestre da Serra","BR 116 Km 77","-51.0928001403809","-28.7947006225586",NA,NA,NA,NA,"Subarbusto.; Beira de estrada.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"27627","auto",NA,NA,NA
"281","2021-02-08 12:42:42-03","UFRGS","ICN","151668","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2006","10","24","Brasil","RS","Eldorado do Sul","BR 290 entre KM 131 e 132","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente seco.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"33687","auto",NA,NA,NA
"282","2021-02-08 12:42:41-03","UFRGS","ICN","016389","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Rambo","1950","11","20","Brasil","RS","Esteio","Perto de Canoas","-51.17919921875","-29.861400604248",NA,NA,NA,NA,"Em capão subpaludoso",NA,NA,"Dicotyledon",NA,"49184","América do Sul",NA,NA,NA,"7214","auto",NA,NA,NA
"283","2021-02-08 12:42:41-03","UFRGS","ICN","045425","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Severo, B","1977","04","30","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"13851","auto",NA,NA,NA
"284","2021-02-08 12:42:41-03","UFRGS","ICN","040739","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Fleig, M","1976","04","25","Brasil","RS","Gramado","Estrada do planalto Nels","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"25","América do Sul",NA,NA,NA,"13851","auto",NA,NA,NA
"285","2021-02-08 12:42:41-03","UFRGS","ICN","032631","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Sllioto, ST","1976","04","24","Brasil","RS","Gramado","Perto da casa da Juventude","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"Flores amarelas.",NA,NA,"Dicotyledon",NA,"29","América do Sul",NA,NA,NA,"13851","auto",NA,NA,NA
"286","2021-02-08 12:42:42-03","UFRGS","ICN","151670","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2007","01","04","Brasil","RS","Lajeado","BR 386 Km 336-337","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente rochoso.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"36738","auto",NA,NA,NA
"287","2021-02-08 12:42:41-03","UFRGS","ICN","017120","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Irmão teodoro Luís","1949","04","18","Brasil","RS","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"14669","auto",NA,NA,NA
"288","2021-02-08 12:42:42-03","UFRGS","ICN","140770","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Seidel, V","2005","11","09","Brasil","RS","Porto Alegre","Campus do Vale da UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,"100","100","Inventário Florístico, 2005/2; Ambiente alterado (borda de mato)",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA
"289","2021-02-08 12:42:42-03","UFRGS","ICN","094462","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Schenkel, EP; et al.","1990","01","04","Brasil","RS","Porto Alegre","Campus do Vale- UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Projeto peróxidos.",NA,NA,"Dicotyledon",NA,"133","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA
"290","2021-02-08 12:42:42-03","UFRGS","ICN","151673","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2006","10","30","Brasil","RS","Porto Alegre","Campus do Vale/UFRGS próximo ao prédio da Botânica","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Subarbusto.; Ambiente rochoso e úmido.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA
"291","2021-02-08 12:42:42-03","UFRGS","ICN","176553","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Carneiro, CR",NA,NA,NA,"Schmidt-Silveira, F","2011","05","19","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"79","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA
"292","2021-02-08 12:42:42-03","UFRGS","ICN","122196","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Avancini, CAM","2002","01","15","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Vegetação espontânea.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA
"293","2021-02-08 12:42:41-03","UFRGS","ICN","053199","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Lins, D","1982","10","24","Brasil","RS","Santa Maria do Herval","Bairro Padre Eterno, Morro do Herval.","-50.9928016662598","-29.4981002807617",NA,NA,NA,NA,"Arbusto de 1 m.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"10918","auto",NA,NA,NA
"294","2021-02-08 12:42:42-03","UFRGS","ICN","177263","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL","2012","11","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Duplicata FLOR; Subarbustos com ca. 40 cm de altura. Flores 15 a 20 mm de diâmetro.",NA,NA,"Dicotyledon",NA,"240","América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA
"295","2021-02-08 12:42:42-03","UFRGS","ICN","101870","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Záchia, RA","1991","11","10","Brasil","RS","Sapucaia do Sul","Fazenda dos Prazeres","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Pequena erva no solo, flores amarelas.; Beira de estrada",NA,NA,"Dicotyledon",NA,"478","América do Sul",NA,NA,NA,"7291","auto",NA,NA,NA
"296","2021-02-08 12:42:41-03","UFRGS","ICN","044844","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Pfitscher, EP","1976","04","14","Brasil","RS","Veranópolis",NA,"-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"HEPE n22; Em campo seco.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"16670","auto",NA,NA,NA
"297","2021-02-08 12:42:42-03","UFRGS","ICN","190604","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Bordignon, SAL; et al.","2001","10","03","Brasil","RS","Viamão","Beco do Pesqueiro","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Subarbusto ca. 0,5-1,0 m de altura, em beira de estrada e orla de mata; flores amarelas. Freqüente.",NA,NA,"Dicotyledon",NA,"2287","América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA
"298","2021-02-08 12:42:42-03","UFRGS","ICN","095371","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Castro, LO","1986","06","27","Brasil","RS","Viamão","Estação Experimental Fitotécnica de Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA
"299","2021-02-08 12:42:42-03","UFRGS","ICN","177261","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; von Poser, G","2012","10","30","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Duplicata FLOR; beira da estrada",NA,NA,"Dicotyledon",NA,"247","América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA
"300","2021-02-08 12:42:42-03","UFRGS","ICN","177277","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL; von Poser, G","2012","10","30","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Duplicata CTES, RB; Borda de mata.",NA,NA,"Dicotyledon",NA,"244","América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA
"301","2021-02-08 12:42:42-03","UFRGS","ICN","151671","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2007","01","04","Brasil","RS","Boa Vista do Sul","RST 453 Km 73-74","-51.6758003234863","-29.3507995605469",NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente rochoso.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"8099","auto",NA,NA,NA
"302","2021-02-08 12:42:41-03","UFRGS","ICN","021948","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Girardi, AM; et al.","1973","01","03","Brasil","RS","Canela","Caracol, 8 km, N de Canela, colina W do arroio","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Subarbusto, pétalas amarelas, trans. 23,45.; Beira de estrada SN, parte N.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA
"303","2021-02-08 12:42:42-03","UFRGS","ICN","151672","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2007","01","04","Brasil","RS","Carlos Barbosa","RST 453 Km 87-88","-51.5036010742188","-29.2975006103516",NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente rochoso.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"15359","auto",NA,NA,NA
"304","2021-02-08 12:42:42-03","UFRGS","ICN","151669","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Navarini, APG","2007","01","04","Brasil","RS","Estrela","BR 386 Km 350-351","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente rochoso.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"14416","auto",NA,NA,NA
"305","2021-02-08 12:42:42-03","UFRGS","ICN","177242","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Vogel-Ely, C; Bordignon, SAL","2013","01","21","Brasil","RS","Glorinha","RS-030","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,"Pétalas reflexas.",NA,NA,"Dicotyledon",NA,"239","América do Sul",NA,NA,NA,"13560","auto",NA,NA,NA
"306","2021-02-08 12:42:41-03","UFRGS","ICN","061262","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Hagelund, K","1982","11",NA,"Brasil","RS","Guaíba","Estrada entre BR116 e 290","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Doação HKH 14081",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA
"307","2021-02-08 12:42:41-03","UFRGS","ICN","093877","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Irgang, BE","1983","09","30","Brasil","RS","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"27649","auto",NA,NA,NA
"308","2021-02-08 12:42:42-03","UFRGS","ICN","120655","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","08","Spanholi, J","2000","10","23","Brasil","RS","Machadinho","balsa do Virgílio","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Erva",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"14933","auto",NA,NA,NA
