"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"51","2021-03-30 12:51:55-03","EAO","IAN","74518","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pires, JM; Silva, NT da","4285","Southern America","Brasil",NA,NA,NA,"IAN074518","1952","06","28","Monocotiledônea",NA,"L.","Smith, LB","Pará",NA,"Maicurú. Canal Novais Filho.",NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:55-03","EAO","IAN","77602","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Black, GA","s.n.","Southern America","Brasil",NA,NA,NA,"IAN077602","1951","09",NA,"Monocotiledônea",NA,"L.",NA,"Roraima",NA,"Colônia Fernado Costa.","-59.254167","0.737222",NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:51:55-03","EAO","IAN","84977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Black, GA; Klein, RM","17072",NA,"Guiana Francesa",NA,NA,"Perene; inflorescência clara.","IAN084977","1954","10","21","Monocotiledônea",NA,"L.","Black, GA",NA,NA,"Paricabo; apoeira.",NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:55-03","EAO","IAN","70114","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Black, GA; Fróes, RL","12290","Southern America","Brasil",NA,NA,NA,"IAN070114","1951","07","15","Monocotiledônea",NA,"L.",NA,"Amapá","Macapá","Campo.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:55-03","EAO","IAN","185303","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Marques, LJP","Z21","Southern America","Brasil",NA,NA,"Habitat: Invasora da cultura melancia em área de trituração de capoeira.","IAN185303","2009","06","08","Monocotiledônea",NA,"L.",NA,"Maranhão","Zé Doca",NA,"-45.6582984924316","-3.27471995353699",NA,NA,NA,NA,NA,NA,NA,NA,"92684","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:55-03","EAO","IAN","198721","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Picanço, L","27","Southern America","Brasil",NA,NA,"Cor da flor : verdes ( capim) , sem fruto. Altura: 20 cm.","IAN198721","1998","03","31","Monocotiledônea",NA,"L.",NA,"Pará","Belém","Cemitério Santa Izabel.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:55-03","EAO","IAN","17602","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pires, JM; Black, GA","619","Southern America","Brasil",NA,NA,"Flores brancas.","IAN017602","1945","11","13","Monocotiledônea",NA,"L.","Smith, LB","Pará","Belém","Marco.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN017602 IAN017602_e",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:51:55-03","EAO","IAN","17634","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pires, JM; Black, GA","625","Southern America","Brasil",NA,NA,"Herva.","IAN017634","1945","11","13","Monocotiledônea",NA,"L.",NA,"Pará","Belém","Marco.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN017634 IAN017634_e",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:51:55-03","EAO","IAN","84475","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Moraes, JC de","1150","Southern America","Brasil",NA,NA,"Herva.","IAN084475","1954","06","15","Monocotiledônea",NA,"L.","Eiten, LT","Paraíba","Areia","Lugares baixos e úmidos. Terrenos incultos. Escola de Agronomia do Nordeste.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"1963",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:55-03","EAO","IAN","70443","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Black, GA","12627","Southern America","Brasil",NA,NA,NA,"IAN070443","1951","08","16","Monocotiledônea",NA,"L.","Barroso, GM","Roraima","Boa Vista","Campo de aviação.","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,NA,"1958","07",NA,"90031","auto",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:27:49-03","UFBA","ALCB","005710","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Lordêlo, RP","54-409","Southern America","Brasil",NA,NA,NA,"ALCB017347","1956","06","04","Monocotyledon",NA,"(L.) C. Presl","Noblick, LR","Bahia","São Felipe","Recôncavo Sul, Fazenda Pariz, Caraipe","-39.083333","-12.833333",NA,NA,"ALCB017347","-39.083333","-12.833333","1984","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:27:49-03","UFBA","ALCB","025576","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM; Félix, LP; Guedes, ML; Grillo, M","858","Southern America","Brasil",NA,NA,"delgada. Caule ereto, base avermelhada. Folhas escarpo e inflorescências verdes.","ALCB017350","1993","06","01","Monocotyledon",NA,"(L.) C. Presl","Luceño, M","Pernambuco","Fernando de Noronha","Ilha da Rata","-32.416667","-3.833333",NA,NA,"ALCB017350","-32.416667","-3.833333","1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:27:49-03","UFBA","ALCB","111248","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Guedes, ML; Gomes, FS; Kelmo, F; et al.","21005","Southern America","Brasil",NA,NA,"cespitosa, com folhas e caule filiformes. Inflorescência espiguetas protegidas por brácteas involucrais.","ALCB017352","2013","07","20","Monocotyledon",NA,"(L.) C. Presl","Guedes, ML","Bahia","Jandaíra","Litoral Norte, dunas de São Francisco do Conde.","-37.783333","-11.55",NA,NA,"ALCB017352","-37.783333","-11.55","2013","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-24 18:14:23-03","UFBA","ALCB","008399","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Grupo Pedra do Cavalo","340","Southern America","Brasil",NA,NA,"em touceiras. Inflorescências ramificadas e densas.","ALCB017349","1980","07","18","Monocotyledon",NA,"(L.) C. Presl",NA,"Bahia","Cachoeira","Recôncavo Sul, Vale dos rios Paraguaçu e Jacuípe. Ilha em frente & EMBASA","-39.083333","-12.533333","80","80","ALCB017349","-39.083333","-12.533333","1980","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:27:49-03","UFBA","ALCB","008023","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Grupo Pedra do Cavalo","097","Southern America","Brasil",NA,NA,"com espigas densas e ramificadas.","ALCB017348","1980","05",NA,"Monocotyledon",NA,"(L.) C. Presl",NA,"Bahia","Cachoeira","Recôncavo Sul, Vale dos rios Paraguaçu e Jacuípe. Porto Castro Alves. Margens do rio Paraguaçu","-39.083333","-12.533333","80","80","ALCB017348","-39.083333","-12.533333","1980","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1369157","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Burchell WJ",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369157",NA,NA,NA,NA,"Poales","L.",NA,NA,NA,"Catalogus Geographicus Plantarum Brasilia Tropicae.",NA,NA,NA,NA,"NL-L1369157",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1369190","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Smith HH",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369190","1898","08","01",NA,"Poales","L.",NA,NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-L1369190",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.3781165","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3781165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3781165","1982","03","21",NA,"Poales","L.",NA,NA,NA,"Estancia 'Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"NL-L3781165",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238298","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Everaarts AP",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238298 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238298","1981","12","23",NA,"Poales","L.","Tucker GC","Saramacca",NA,"Experimental farm Coebiti Distr. Saramacca",NA,NA,NA,NA,"NL-U1238298",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019834",NA,NA,NA,NA
"70","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238299","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Everaarts AP",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238299","1984","01","26",NA,"Poales","L.","Tucker GC","Saramacca",NA,"Experimental farm Kabo Distr. Saramacca.",NA,NA,NA,NA,"NL-U1238299",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019833",NA,NA,NA,NA
"71","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238300","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Everaarts AP",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238300","1984","01","17",NA,"Poales","L.","Tucker GC","Saramacca",NA,"Experimental farm Coebiti Distr. Saramacca.",NA,NA,NA,NA,"NL-U1238300",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019831",NA,NA,NA,NA
"72","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238301","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot PA",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238301","1854","01","01",NA,"Poales","L.",NA,NA,NA,"Iles du Salut. Guyane Francaise.",NA,NA,NA,NA,"NL-U1238301",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0228321",NA,NA,NA,NA
"73","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Procter J",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238302","1978","01","01",NA,"Poales","L.","Tucker GC","Paramaribo",NA,NA,NA,NA,NA,NA,"NL-U1238302",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019832",NA,NA,NA,NA
"74","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238303","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Harley RM; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238303","1977","03","02",NA,"Poales","L.",NA,NA,NA,"Estado da Bahia, Morro do Chapeu, 19.5 km SE of the town of Morro do Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sandtsone at soil surface.","-41.033333","-11.633333",NA,NA,"NL-U1238303","-41.033333","-11.633333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238304","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Maas PJM; Maas-van de Kamer H",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238304","1971","05","04",NA,"Poales","L.",NA,NA,NA,"Brasiliensis, Amazonas, Manaus, open wet seconday vegetation along road to Parque 10.",NA,NA,NA,NA,"NL-U1238304",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238990","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Smith HH",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238990","1898","08","01",NA,"Poales","L.",NA,NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-U1238990",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-11-04 11:05:42-03","ESALQ","ESA","86540","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Fernández, A.; Milano, B.; Williams, B.","16651.0",NA,"Venezuela",NA,NA,NA,"ESA086540","2000","07","13","Magnoliophyta",NA,"L.","Gonto, R.","Bolívar","Sucre",NA,NA,NA,NA,NA,"ESA086540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-02 02:00:28-03","UFPI","TEPB","11068","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","M. M. S. MENDES",NA,NA,"Brasil",NA,NA,"Erva, flor verde Ambiente: Área cultivada",NA,"1998","04","29",NA,NA,"Vahl","G.T. Prance","Piauí","Teresina","Cultivo de sorgo - EMBRAPA","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:23:18-03","CPAP","CPAP","11067","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Schessl, M.","270891-1-5",NA,"Brasil",NA,NA,NA,NA,"1991","08","27",NA,NA,"L.","L.Pereira-Silva","MT","Chapa dos Guimarães","Fazenda K3, ao longo da estrada para Mimoso.",NA,NA,NA,NA,NA,NA,NA,"2018","11","23",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:23:18-03","CPAP","CPAP","17348","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Rodrigues, C. A. P. G.","20",NA,"Brasil",NA,NA,"Erva ereta. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Originário do caronal. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"1998","04","05",NA,NA,"L.",NA,"MS","Corumbá","Casa de vegetação do CPAP/Embrapa - banco de sementes","-56.65","-18.983333","90","90",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:23:18-03","CPAP","CPAP","9862","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pott, V. J.","1737",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Ocasional. AMBIENTE: Campo alagável. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"1992","04","12",NA,NA,"L.","T.M.Pedersen","MS","Corumbá","fazenda Santa Blanca, beira do rio Paraguai, abaixo de Porto Esperança, Pantanal","-57.45","-19.616667","85","85",NA,"57°27' W","19°37' S","1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:23:18-03","CPAP","CPAP","6773","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Bueno, N.C.","129",NA,"Brasil",NA,NA,"Erva 50cm de altura. FLOR: .. FRUTO: .. INTERESSE: . FREQUÊNCIA: Frequente.. AMBIENTE: Campo. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"1990","04","05",NA,NA,"L.","T.M.PEDERSEN, 15/3/91","MS","Corumbá","Caixa de empréstimo; aterro para a fazenda Leque; Sub-região do Abobral; Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"1991","03","15","295160","auto",NA,NA,NA,NA,NA,NA
"83","2014-08-04 11:35:50-03","FEMACT","MIRR","5210","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mendes, A.P.","214",NA,"Brasil",NA,NA,NA,NA,"1996","08","20",NA,NA,"L.",NA,"Roraima","Boa Vista","Mata do 7º BIS","-60.6733","2.81972",NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"84","2014-09-25 12:12:31-03","FEMACT","MIRR","5192","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mendes, A.P.","183",NA,"Brasil",NA,NA,NA,NA,"1996","08","16",NA,NA,"L.",NA,"Roraima","Alto Alegre","Ilha de Maracá, proximo a sede da Estação","-61.433333","3.366667",NA,NA,NA,"-61.433333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2014-09-01 10:19:39-03","FEMACT","MIRR","5553","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pessoni, L.A.","136",NA,"Brasil",NA,NA,NA,NA,"1997","10","22",NA,NA,"L.",NA,"Roraima","Cantá","Igarapé na entrada norte do município do Cantá","-60.601852","2.610506",NA,NA,NA,"-60.601852","2.610506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2014-09-25 12:31:14-03","FEMACT","MIRR","1496","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Sette, E.S.","097",NA,"Brasil",NA,NA,NA,NA,"1984","05","22",NA,NA,"L.",NA,"Roraima","Boa Vista","Fazenda Quixanã, Solo areno-argiloso","-68.5","0.5",NA,NA,NA,"-68.5","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:37:22-02","IPA","IPA","55674","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M.; Mendes, A.P.N.; Mendes, A.P.N.","166","Southern America","Brasil",NA,NA,NA,"IPA0055674","1994","06","29","Plantae",NA,"L.","Luceño, M.","Pernambuco","Recife","Campus da UFPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:37:22-02","IPA","IPA","87347","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Araújo, J.","s.n.","Southern America","Brasil",NA,NA,"Planta invasoura de culturas.","IPA0087347","2012","04",NA,"Plantae",NA,"L.","Gallindo, F.","Pernambuco","Petrolândia","Projeto Icó - Mandantes.","-38.2193984985352","-8.97916984558105",NA,NA,NA,NA,NA,"2012","05",NA,"37924","auto",NA,NA,NA,NA,NA,NA
"89","2019-02-15 11:37:22-02","IPA","IPA","10847","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Drummond, R.B.","5275","Africa","Botswana",NA,NA,"Annual.; In sand in riverbed with Cyperus aristatus, Sphaeranthus incisus, etc.","IPA0010847","1957","04","28","Plantae",NA,"L.",NA,NA,NA,"Bechuanaland. Northern. Nata River 7mls from mouth near Madsiara drift.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-02-15 11:37:22-02","IPA","IPA","27491","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Harley, R.M.","19255","Southern America","Brasil",NA,NA,"Erect sedge to ca. 60cm. Leaves and stems mid-green. Spikelets greenish.; Vegetation open scrub to closed low woodland in the drier areas.","IPA0027491","1977","03","02","Plantae",NA,"L.","Mayo, S.","Bahia","Morro do Chapéu","19,5 km SE of the town of Morro do Chapéu on the BA 052 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock & waterfall.","-41.033333","-11.633333","900","900",NA,"-41.033333","-11.633333","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-02-15 11:37:22-02","IPA","IPA","6254","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pickel, B.","125","Southern America","Brasil",NA,NA,"Terrenos frescos.","IPA0006254","1914","06",NA,"Plantae",NA,"L.","Barros, M.","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956","08","12",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-02-15 11:37:22-02","IPA","IPA","79068","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A.; Melo, A.; Araújo, D.; Marques, J.S.; Melo, A.; Araújo, D.; Marques, J.S.","352","Southern America","Brasil",NA,NA,"Erva com inflorescência de aspecto achatado, verde-acastanhada.; Mata Atlântica.","IPA0079068","2007","06","14","Plantae",NA,"L.","Alves-Araújo, A.","Pernambuco","Igarassu","Usina São José, Mata dos Macacos. Borda da mata.","-35.015278","-7.780278","160","160",NA,"-35.015278","-7.780278","2007","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-02-15 11:37:22-02","IPA","IPA","79150","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A.; Marques, J.S.; Albuquerque, N.A.; Marques, J.S.; Albuquerque, N.A.","293","Southern America","Brasil",NA,NA,"Erva com espiguetas castanho-escuras.; Mata Atlântica.","IPA0079150","2007","05","23","Plantae",NA,"L.","Alves-Araújo, A.","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata.","-35.020833","-7.793889","130","130",NA,"-35.020833","-7.793889","2007","06","18",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-02-15 11:37:22-02","IPA","IPA","79443","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","428","Southern America","Brasil",NA,NA,"Erva com inflorescências achatadas.; Mata Atlântica.","IPA0079443","2007","07","17","Plantae",NA,"L.","Alves-Araújo, A.","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata.","-34.986944","-7.725556","130","130",NA,"-34.986944","-7.725556","2007","07","17",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 11:30:22-03","IPA","IPA","82332","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","McNeilus, V.E.","746","Northern America","USA",NA,NA,NA,"IPA0082332","1989","08","12","Plantae",NA,"L.",NA,"Georgia","Lanier","about 3,0 miles east of ray City; then 2,8 miles north along Royal Road. Low, sandy, exposed area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-02-15 11:37:22-02","IPA","IPA","79395","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Melo, A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","22","Southern America","Brasil",NA,NA,"Erva.; Mata Atlântica.","IPA0079395","2007","03","02","Plantae",NA,"L.","Alves-Araújo, A.","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata. Interior da mata.","-38.1375","-8.256944","178","178",NA,"-38.1375","-8.256944","2007","03","23",NA,NA,NA,NA,NA,NA,NA,NA
