"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","typeStatus","sex"
"149","2009-08-21 06:32:00-03","MO","MOBOT","2454592","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Smith, L. B.",NA,NA,NA,"Balduino Rambo","1948","2","3","Brazil","Rio Grande do Sul",NA,"S. Fr. de Paula, Cambara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 36701",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","3021322","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","L.B. Smith",NA,NA,NA,"Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"Antomina, in trunc. arb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 9013",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"151","2011-03-01 10:04:00-03","MO","MOBOT","3021413","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","L.B. Smith",NA,NA,NA,"Balduino Rambo","1946",NA,NA,"Brazil","Santa Catarina",NA,"Ararnaguá, Sombrio. In silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 31566",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3021549","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","P. Dusén",NA,NA,NA,"Per Dusén","1915",NA,NA,"Brazil","Paraná",NA,"Jacarehý, in silvula reg. lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17195",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"153","2018-09-12 14:48:06-03","UNIOESTE","UNOP","3699","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Marcusso, G.M.","2014","09",NA,"Marcusso, G.M.; Dias, L.A.; Dias, L.A.","2014","09","21","Brasil","São Paulo","Iporanga",NA,"-48.716667","-24.533333","-48.716667","-24.533333",NA,NA,"Brácteas da infl. vermelhas, infl. compostas, estrada entre Apiaí-Iporanga. Floresta Ombrófila densa, holoepífita.",NA,NA,"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35631",NA,"Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","A. P. Fontana","2008","04","26","A. P. Fontana; L. Kollmann & K. A. brahim","2008","04","26","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, matacões próximo ao Síti Arara Azul, propr. De Avelino.","-41.130972","-21.004139","41W7'51,5","21S0'14,9","679","679","Epífita e rupestre, sombra e meia sombra. Folhas verdes rajadas com base marrom. Infl. Com bracteas vermelhas. Flores diurnas com cálice amarelo com base verde e corola amarela. Vide Álcool/Em cultivo Cepífitas","MBML035631","MBML035631_1 MBML035631_2 MBML035631_3","3203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-04 11:04:34-03","UFRB","HURB","5081","PreservedSpecimen","Plantae","Asteraceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.J. Cadorin","2010","05","29","Cadorin, T.J.; et al.","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso;","-49.14","-26.28","49°08'24,00 W","26°16'48,00 S","770","770",NA,"HURB000005081",NA,"2461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-15 15:29:42-03","UNESP-RC","HRCB","63667","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Marcusso, G.M.","2014","09",NA,"Marcusso, G.M.","2014","09","21","Brasil","São Paulo","Iporanga","Estrada entre Apiaí-Iporanga","-48.716667","-24.533333","48º43'W","24º32'S",NA,NA,"Holoepífita; Brácteas da inflorescência vermelhas, inflorescência composta.",NA,NA,"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-15 15:29:42-03","UNESP-RC","HRCB","55465","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Forzza, R.C.","2011","07",NA,"Lombardi","2011","04","25","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.939998626709","-23.8500003814697","46º56'30.2W","23º49'27,2S","762","762","Amostra em sílica. Epífita em tronco, folhas verdes de base arroxeadas, brácteas na base do escapo verdes e vermelhas no ápice, restantes vermelhas, brácteas florais secas marrons, flores de base verd",NA,NA,"8511",NA,NA,"10031",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-07 11:44:07-03","FUVATES","HVAT","543","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","E. Musskopf","2000","12","01","E. Musskopf","2000","12","01","Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667","-52º7'27''W","-28º55'36''S",NA,NA,"possivel ocorrencia de hibridização","HVAT00000543",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-07 11:44:07-03","FUVATES","HVAT","1647","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","E. Freitas","2004","12","01","E. Freitas","2004","12","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Pró Mata.","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S",NA,NA,"encontrada caída no chão, na trilha d pró-mata.","HVAT00001647",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-07 11:44:07-03","FUVATES","HVAT","450","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","E. Musskopf","2001","01","12","E. Musskopf","2000","10","21","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,NA,"HVAT00000450",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","1481809","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"P. K. Dusén","1916","2","18","Brazil","Paraná","Paranaguá","Jacarehý","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914435","US01914435_01","17704",NA,"Bromeliales","24916","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","2173795","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba",NA,"-48.6","-25.9",NA,NA,"2",NA,NA,"US01914436","US01914436_01","5726",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","2220358","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"A. Abendroth","1956","4","29","Brazil","Rio de Janeiro","Teresópolis","Sitio S. João","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"US01914444","US01914444_01","8",NA,"Bromeliales","38539","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","1234433","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"P. K. Dusén","1910","3","12","Brazil","Paraná","Paranaguá","Jacarehy","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914434","US01914434_01","9821",NA,"Bromeliales","24916","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","2622931","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"P. I. S. Braga & R. Braga","1968","3","24","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01914443","US01914443_01","1546",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","2565460","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1967","4","14","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914450","US01914450_01","16350",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","1804282","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","8","24","Brazil","São Paulo",NA,"km 279 on road to Curityba",NA,NA,NA,NA,NA,NA,NA,"US01914414","US01914414_01","398",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2509295","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1965","2","28","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"50","100",NA,"US01914448","US01914448_01","12310",NA,"Bromeliales","41937","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2423944","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"J. Peele","1964","4","22","Brazil",NA,NA,"Greenhouse #18",NA,NA,NA,NA,NA,NA,NA,"US01914441","US01914441_01","1319",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2321477","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1959","11","8","Brazil","Paraná","Lapa","Col.ariental","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"US01914442","US01914442_01","6642",NA,"Bromeliales","49965","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2141923","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith, Segadas-Vianna, I. Vattimo, L. S. Silva & J. Augusto","1952","4","10","Brazil","Rio de Janeiro",NA,"Estrada Velha de Petrópolis.",NA,NA,NA,NA,"500","700",NA,"US01914431","US01914431_01","6457",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","1954725","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz","1949","1","3","Brazil","Santa Catarina","Bom Retiro","Morro da Igreja.","-49.489200592041","-27.7971992492676",NA,NA,"1400",NA,NA,"US01914433","US01914433_01","2970",NA,"Bromeliales","35974","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","2340495","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1960","6","10","Brazil","Paraná","Paranaguá","Sertãozinho","-48.5092010498047","-25.5200004577637",NA,NA,"10",NA,NA,"US01914440","US01914440_01","7065",NA,"Bromeliales","24916","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","2572033","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz & D. Klein",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914425","US01914425_01","14228",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","2526860","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914418","US01914418_01",NA,NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","2967680","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Martinelli & C. Farney","1982","9","16","Brazil","Rio de Janeiro","Macaé","Pico do Frade deacaé","-41.7868995666504","-22.3708000183105",NA,NA,"1100",NA,NA,"US01914417","US01914417_01","8743",NA,"Bromeliales","47209","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","2568590","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. B. Smith & E. L. McWilliams","1968","1","27","Brazil","Rio de Janeiro","Petrópolis","Rocio","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01103981","US01103981_01","15337",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2481435","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"S. Vogel","1965","3","11","Brazil","Rio de Janeiro",NA,"Planalto der Serra Itatiaia, Serra daantiqueira",NA,NA,NA,NA,NA,NA,NA,"US01914421","US01914421_01","739",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","2045516","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"B. Rambo","1950","12","18","Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbé p. S. Frsco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"US01914429","US01914429_01","49425",NA,"Bromeliales","76715","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2530323","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"-. Simard","1887","3",NA,"Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01103988",NA,"16473",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","2172852","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"B. Rambo","1950","2","21","Brazil","Rio Grande do Sul","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"US01914430","US01914430_01","46043",NA,"Bromeliales","20837","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","2267203","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1957","11","23","Brazil","Paraná","São José dos Pinhais","Areia Branca","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01914437","US01914437_01","4309",NA,"Bromeliales","45291","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2173395","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith, A. Magnanini, Z. Silva, S. L. O. Silva & W. T. Ormond","1952","4","20","Brazil","Rio de Janeiro","Nova Friburgo","Entre Teodoro de Oliveira e Nova Friburgo","-42.5","-22.42",NA,NA,"800","1000",NA,"US01914419","US01914419_01","7111",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","2651452","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith & R. M. Klein","1971","11","28","Brazil","Santa Catarina","Lages","Serra dos Ilheos","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"US01914422","US01914422_01","15467",NA,"Bromeliales","70701","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2651451","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith & R. M. Klein","1971","11","29","Brazil","Santa Catarina","Lages","Serra dos Ilheos","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"US01914424","US01914424_01","15467",NA,"Bromeliales","70701","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2248540","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"O. Handro",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914410","US01914410_01","577",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2282164","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","3","1","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150",NA,NA,"US01914427","US01914427_01","1572",NA,"Bromeliales","18533","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","1804279","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","5","22","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01103979","US01103979_01","36",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","1804283","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii vagrans","L.B. Sm.",NA,NA,NA,NA,"M. B. Foster & R. C. Foster","1939","8","24","Brazil","São Paulo",NA,"Km 279 on road to Curityba.",NA,NA,NA,NA,NA,NA,NA,"US00479250","US00479250_01","399",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"vagrans","Monocotyledonae",NA,"Isotype",NA
"190","2020-09-12 05:00:02-03","US","US","2173396","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith, A. Magnanini, Z. Silva, S. L. O. Silva & W. T. Ormond","1952","4","20","Brazil","Rio de Janeiro","Nova Friburgo","Between Teodoro de Oliveira and Nova Friburgo","-42.5","-22.42",NA,NA,"800","1000",NA,"US01914420","US01914420_01","7111",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","2526858","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"E. Pereira","1967","3","25","Brazil","Rio de Janeiro",NA,"Serra da Estrela",NA,NA,NA,NA,NA,NA,NA,"US01103987","US01103987_01","46787",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2967681","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"-. Martinelli",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914416","US01914416_01","8743",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2141931","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. B. Smith","1952","4","10","Brazil","Rio de Janeiro","Petrópolis","Estrada Velha de Petropolis, Serra to Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,"500","700",NA,"US01103983","US01103983_01","66497",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","1804278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","5","22","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01103978","US01103978_01","36",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","2141932","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. B. Smith","1952","4","10","Brazil","Rio de Janeiro","Petrópolis","Estrada Velha de Petropolis, Serra to Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,"500","700",NA,"US01103985","US01103985_01","66497",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","2321915","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Doering","1905","5","13","Brazil","São Paulo",NA,"Litoral, also no planalto",NA,NA,NA,NA,NA,NA,NA,"US01914415","US01914415_01","10",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2282169","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","3","18","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50",NA,NA,"US01914428","US01914428_01","1760",NA,"Bromeliales","27253","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","3209224","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1963","3","10","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"50","150",NA,"US01914438","US01914438_01","9773",NA,"Bromeliales","41937","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","1481806","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"P. K. Dusén","1915","9","20","Brazil","Paraná","Paranaguá","Paraná, Jacarehy.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914447","US01914447_01","17195",NA,"Bromeliales","24916","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","1906393","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz","1944","4","14","Brazil","Santa Catarina","Sombrio","Araranguá","-49.61669921875","-29.113899230957",NA,NA,"10",NA,NA,"US01914426","US01914426_01",NA,NA,"Bromeliales","16515","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","2565453","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach","1967","4","14","Brazil","Paraná","Antonina","Serra Capivari Grande","-48.7118988037109","-25.4286003112793",NA,NA,"300","500",NA,"US01914449","US01914449_01","16350",NA,"Bromeliales","38300","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","1900579","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"M. Kuhlmann","1939","8","25","Brazil","São Paulo","Guapiara","Km 281 da Estrada de rodagem","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,NA,"US01914446","US01914446_01",NA,NA,"Bromeliales","20045","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2572032","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"R. Reitz & D. Klein","1962","12","9","Brazil","Santa Catarina","Santa Cecília","Campo Alto","-50.4268989562988","-26.9608001708984",NA,NA,"1200",NA,NA,"US01914423","US01914423_01","14228",NA,"Bromeliales","37034","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
