"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"930","2019-05-06 11:59:18-03","UFU","HUFU","39589","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","909","2002","06","30",NA,"Brasil",NA,NA,"Herbácea, ca. 0,7 m. Lilás.; Vereda.","HUFU00060552",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Estiva, A 10 km BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060552","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-05-06 11:59:18-03","UFU","HUFU","39588","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","2531","2003","05","27",NA,"Brasil",NA,NA,"Subarbusto ca. de 0,9 m. Cálice vinho, corola lilás, estames amarelos.; Vereda.","HUFU00060551",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060551","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-05-06 11:59:18-03","UFU","HUFU","39587","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","751","2002","05","31",NA,"Brasil",NA,NA,"Herbácea, ca. 0,9 m. Lilás.; Vereda.","HUFU00060550",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060550","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-05-06 11:59:15-03","UFU","HUFU","25628","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nunes, A.F.; Neres, E.; Luiz, G.; Siqueira, M.M.H. & Barbosa, R.J.","05","2001","07","10",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m. Cálice verde, corola lilás e estames amarelos.; Vereda.","HUFU00060548",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060548","Uberlândia",NA,NA,"58223","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA,NA
"934","2019-05-06 11:59:18-03","UFU","HUFU","9017","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Nakajima, J.N.","2349","1995","06","30",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,4 m. Corola lilás, anteras maiores amarelas e anteras menores vinho.; Vereda.","HUFU00060549",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060549","Uberlândia",NA,NA,"58223","auto",NA,NA,"1995","06","30",NA,NA,NA,NA,NA
"935","2019-05-06 11:59:18-03","UFU","HUFU","44999","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nakajima, J.N.; Aguiar, L.M.; Soares, P.N. & Pinho, G.V.","4180","2006","06","21",NA,"Brasil",NA,NA,"Herbácea, ca. 0,5 m. Fruto esverdeado.; Borda de vereda.","HUFU00060546",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Próximo ao Estádio do Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060546","Uberlândia",NA,NA,"58223","auto",NA,NA,"2006","01","05",NA,NA,NA,NA,NA
"936","2019-05-06 11:59:18-03","UFU","HUFU","39598","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","635","2002","05","30",NA,"Brasil",NA,NA,"Herbácea ca. de 0,9 m. Lilás.; Vereda.","HUFU00060457",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060457","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-05-06 11:59:18-03","UFU","HUFU","48940","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.","s.n.","2006","04","08",NA,"Brasil",NA,NA,"Erva com flores róseas, em plena floração.; Vereda.","HUFU00060560",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Meio e fundo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060560","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-08-04 12:48:25-03","UFU","HUFU","4524","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Arantes, A.A.A.; et al.","20","1993","08","13",NA,"Brasil",NA,NA,"Herbácea, ca. 0,4 m. Corola rosa.","HUFU00060432",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060432","Uberlândia",NA,NA,"58223","auto",NA,NA,"1993","08","13",NA,NA,NA,NA,NA
"939","2019-05-06 11:59:15-03","UFU","HUFU","29285","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Fernandes, A.","s.n.","1983","07","24",NA,"Brasil",NA,NA,"Subarbusto. Flor lilás.; Brejo.","HUFU00060502",NA,NA,"(Aubl.) Naudin","Romero, R.","Piauí",NA,"-45.2421989440918","-7.55833005905151",NA,NA,"HUFU00060502","Ribeiro Gonçalves",NA,NA,"121004","auto",NA,NA,"2001","12","07",NA,NA,NA,NA,NA
"940","2019-05-06 11:59:15-03","UFU","HUFU","29284","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Castro, A.J.","s.n.","1982","05","21",NA,"Brasil",NA,NA,"Subarbusto com flor rósea.; Cerrado.","HUFU00060504",NA,NA,"(Aubl.) Naudin","Romero, R.","Piauí","E.E.U.U.","-45.2421989440918","-7.55833005905151",NA,NA,"HUFU00060504","Ribeiro Gonçalves",NA,NA,"121004","auto",NA,NA,"2001","12","07",NA,NA,NA,NA,NA
"941","2019-05-06 11:59:18-03","UFU","HUFU","67065","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Versiane, A.F.A.; Pacheco, R.A.","626","2013","05","22",NA,"Brasil",NA,NA,"Subarbusto, ca. 0.6m alt. Hipanto e lacínias verdes, corola rósea, estames maiores com anteras róseas, menores amarelas.; Campo sujo.","HUFU00060530",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Serra dos Pireneus, ca. 11 Km de Cocalzinho de Goiás.","-48.880556","-15.79","1102","1102","HUFU00060530","Cocalzinho de Goiás",NA,NA,NA,NA,"-48.880556","-15.79",NA,NA,NA,NA,NA,NA,NA,NA
"942","2019-05-06 11:59:18-03","UFU","HUFU","64229","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Sevilha, A.C.; Sinigaglia, C.; Amaral, J.P.; Santos, J.R.; Bianchetti, L.B. & Barbosa, N.F.","4549","2005","05","27",NA,"Brasil",NA,NA,"Subarbusto. Flor lilás.; Lagoa com cerrado adjacente, brejo, relevo suave ondulado, solo areno-argiloso.","HUFU00060460",NA,NA,"(Aubl.) Naudin","Walter, B.M.T.","Minas Gerais","Lagoa Nova, assentamento Americana, ponto 4.","-43.029167","-19.316944","869","869","HUFU00060460","Grão Mogol",NA,NA,NA,NA,"-43.029167","-19.316944","2009","02",NA,NA,NA,NA,NA,NA
"943","2019-05-06 11:59:18-03","UFU","HUFU","63687","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, I.M.; Marques, D.; Franco, I.M. & Silva, K.R.","351","2012","06","29",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Pétalas roxas, estames menores amarelos, miores vináceos.; Campo úmido.","HUFU00060566",NA,NA,"(Aubl.) Naudin","Araújo, I.M.","Minas Gerais","Parque Estadual do Biribiri, Entrada para Barris.","-43.554444","-18.09","700","700","HUFU00060566","Mendanha",NA,NA,NA,NA,"-43.554444","-18.09","2012",NA,NA,NA,NA,NA,NA,NA
"944","2019-05-06 11:59:18-03","UFU","HUFU","50715","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rodrigues, C.M.","44","2007","06","03",NA,"Brasil",NA,NA,"Erva.; Cerrado.","HUFU00060545",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Parque do Sabiá","-48.233889","-18.914444",NA,NA,"HUFU00060545","Uberlândia",NA,NA,NA,NA,"-48.233889","-18.914444",NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-05-06 11:59:18-03","UFU","HUFU","54139","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Almeida, T.E.; Echternacht, L. & Viana, M.M.","1410","2008","06","21",NA,"Brasil",NA,NA,NA,"HUFU00060538",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Parque Nacional das Sempre Vivas, Região do Rio e da Cachoeira Inhá-Cica.","-43.6325","-17.774722","643","643","HUFU00060538","Diamantina",NA,NA,NA,NA,"-43.6325","-17.774722","2009","02",NA,NA,NA,NA,NA,NA
"946","2019-05-06 11:59:18-03","UFU","HUFU","56556","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Carvalho, M.S. & Bacci, L.F.","8224","2010","04","05",NA,"Brasil",NA,NA,"Corola lilás, flor pequena, algumas anteras amarelas, outras róseas. Ramo pequeno.; Borda de mata.","HUFU00060539",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá, Próximo a pista de caminhada ao lado da Av. Rondon Pacheco.","-48.2325","-18.913889",NA,NA,"HUFU00060539","Uberlândia",NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA,NA,NA
"947","2019-05-06 11:59:18-03","UFU","HUFU","56557","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Carvalho, M.S.; Versiane, A.F.A. & Oliveira, L.F.A.","8219","2010","03","18",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m. Corola e estames arroxeados.; Vereda.","HUFU00060544",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá","-48.2325","-18.913889",NA,NA,"HUFU00060544","Uberlândia",NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-05-06 11:59:18-03","UFU","HUFU","56969","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Carvalho, M.S. & Oliveira, L.F.A.","8234","2010","04","29",NA,"Brasil",NA,NA,"Subarbusto, corola rosa, dois ciclos de estames.; Borda da lagoa.","HUFU00060543",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá","-48.2325","-18.913889",NA,NA,"HUFU00060543","Uberlândia",NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA,NA,NA
"949","2019-05-06 11:59:18-03","UFU","HUFU","57197","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Carvalho, M.S. & Bacci, L.F.","8236","2010","05","17",NA,"Brasil",NA,NA,"Corola rosa.; Borda de mata.","HUFU00060542",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá","-48.2325","-18.913889",NA,NA,"HUFU00060542","Uberlândia",NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-05-06 11:59:18-03","UFU","HUFU","57209","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Carvalho, M.S. & Bacci, L.F.","8242","2010","05","31",NA,"Brasil",NA,NA,"Subarbusto com corola lilás.; Borda da mata.","HUFU00060541",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá","-48.2325","-18.913889",NA,NA,"HUFU00060541","Uberlândia",NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA,NA,NA
"951","2019-05-06 11:59:18-03","UFU","HUFU","59773","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","166","2011","05","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m alt. Brácteas involucrais verdes, corola roxa, estames amarelos.; Campo rupestre.","HUFU00060564",NA,NA,"(Aubl.) Naudin","Araújo, I.M.","Minas Gerais","Parque Estadual do Biribiri","-48.303611","-18.990556","1030","1030","HUFU00060564","Diamantina",NA,NA,NA,NA,"-48.303611","-18.990556","2012","02",NA,NA,NA,NA,NA,NA
"952","2020-11-27 11:33:51-03","UFU","HUFU","58941","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Santos, A.O.R.; Aidar, I.F.","s.n.","2010","04","29",NA,"Brasil",NA,NA,"Herbácea; 0,80m. Planta 2. Flor rosa, beira do córrego.; Cerrado com áreas de cultivo.","HUFU00060571",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Experimental do Glória","-48.205833","-18.948889",NA,NA,"HUFU00060571","Uberlândia",NA,NA,NA,NA,"-48.205833","-18.948889",NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-05-06 11:59:18-03","UFU","HUFU","59594","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rezende, A.R.; Araújo, I.M.","334","2011","04","27",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m alt. Hipanto e lacínios do cálice verdes a vináceos, lacínios da corola, filetes e estilete róseos, anteras róseas e amarelas.; Campo úmido.","HUFU00060485",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque do Sabiá","-48.23","-18.908056","885","885","HUFU00060485","Uberlândia",NA,NA,NA,NA,"-48.23","-18.908056",NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-05-06 11:59:18-03","UFU","HUFU","59652","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rezende, A.R.; Monteiro, R.L. & Rezende, P.C.","321","2011","04","24",NA,"Brasil",NA,NA,"Vereda.","HUFU00060484",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","BR-365, a 27 Km de Ituiutaba, Trecho Ituiutaba-Trevão.","-49.203889","-18.883889","660","660","HUFU00060484","Ituiutaba",NA,NA,NA,NA,"-49.203889","-18.883889",NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-05-06 11:59:18-03","UFU","HUFU","59718","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","365","2011","05","17",NA,"Brasil",NA,NA,"Subarbusto 0,8 m. Botões florais lilases.; Campo rupestre.","HUFU00060570",NA,NA,"(Aubl.) Naudin","Araújo, I.M.","Minas Gerais","Parque Estadual do Biribiri, ca. de 1 Km da entrada principal do parque, trilha das cachoeiras.","-43.621111","-18.186667","1087","1087","HUFU00060570","Diamantina",NA,NA,NA,NA,"-43.621111","-18.186667","2012","02",NA,NA,NA,NA,NA,NA
"956","2019-05-06 11:59:18-03","UFU","HUFU","59859","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, I.M.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Marques, D.; et al.","79","2011","05","17",NA,"Brasil",NA,NA,"subarbusto, ca. 0,5 m alt. Lacínias do cálice verdes a enegrecidas, botões roxos.; Campo rupestre.","HUFU00060563",NA,NA,"(Aubl.) Naudin","Araújo, I.M.","Minas Gerais","Parque Estadual do Biribiri","-43.618333","-18.222778","1175","1175","HUFU00060563","Diamantina",NA,NA,NA,NA,"-43.618333","-18.222778","2012","02",NA,NA,NA,NA,NA,NA
"957","2019-07-03 15:17:16-03","UFU","HUFU","60389","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, I.M.; Marques, D.; Costa, F.N. & Franco, I.M.","170","2011","08","26",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Hipanto verde, pétalas roxas, filetes arroxeados, anteras amarelas. Frutos castanhos.; Cerrado ralo.","HUFU00060565",NA,NA,"(Aubl.) Naudin","Araújo, I.M.","Minas Gerais","Parque Estadual do Biribiri, Barris.","-43.603333","-18.184722","692","692","HUFU00060565","Diamantina",NA,NA,NA,NA,"-43.603333","-18.184722","2011","11","25",NA,NA,NA,NA,NA
"958","2019-05-06 11:59:18-03","UFU","HUFU","62636","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","5406","1998","06","08",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m alt. corola roxa, anteras maiores roxas, apêndice anterior do conectivo branco, anteras menores amarelas, apêndice anterior do conectivo amarelo.; Campo limpo associado a afloramentos rochosos, solo arenoso-ped","HUFU00060569",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Biribiri, ca. 6 Km de Diamantina.","-43.616667","-18.283333",NA,NA,"HUFU00060569","Diamantina",NA,NA,NA,NA,"-43.616667","-18.283333",NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-05-06 11:59:18-03","UFU","HUFU","62748","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Almeda, F.; Martins, A.B.; Fritsch, P.W. & Belinello, R.","8468","2001","10","17",NA,"Brasil",NA,NA,"Shrub to 1 m tall. Pink petals, large anthers reddish, small anthers yellow.; Campo rupestre.","HUFU00060568",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","10 Km S of the turn-off to Cristais, on the road to Biribiri","-43.623056","-18.188611",NA,NA,"HUFU00060568","Diamantina",NA,NA,NA,NA,"-43.623056","-18.188611",NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-05-06 11:59:18-03","UFU","HUFU","62844","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nakajima, J.N.; Versiane, A.F.A.; Pacheco, R.A. & Contro, F.L.","5082","2012","04","26",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,3 m alt. Corola rósea, estames maiores com anteras róseas, apêndices ventrais alvos, estames menores amarelos.; Campo litólico, campo hidromórfico em borda de vereda.","HUFU00060531",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Serra dos Pireneus, Estrada de plantação de Eucalypto, final da estrada.","-48.771944","-15.786111","1220","1220","HUFU00060531","Cocalzinho de Goiás",NA,NA,NA,NA,"-48.771944","-15.786111",NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-07-03 15:17:16-03","UFU","HUFU","63063","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Pacheco, R.A.; Nakajima, J.N.; Contro, F.L. & Versiane, A.F.A.","761","2012","04","25",NA,"Brasil",NA,NA,"Erva, ca. 0,3 m alt. Corola rosa escuro e anteras amarelas.; Afloramentos rochosos.","HUFU00060533",NA,NA,"(Aubl.) Naudin","Versiane, A.F.A.","Goiás","Serra dos Pireneus, Acima da estração de pedra mineira.","-48.771111","-15.786667","1221","1221","HUFU00060533","Cocalzinho de Goiás",NA,NA,NA,NA,"-48.771111","-15.786667","2012","09","04",NA,NA,NA,NA,NA
"962","2019-05-06 11:59:18-03","UFU","HUFU","63234","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Souza, L.F.","3019","2006","04",NA,NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. sépalas verde, pétalas rosas.; Campo úmido, solo quartzarênico.","HUFU00060498",NA,NA,"(Aubl.) Naudin","Freitas, A.L.","Goiás","RPPN Pousada das Araras","-51.995278","-18.439444","620","620","HUFU00060498","Serranópolis",NA,NA,NA,NA,"-51.995278","-18.439444","2013","05",NA,NA,NA,NA,NA,NA
"963","2019-07-03 15:17:16-03","UFU","HUFU","63437","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Sevilha, A.C.; Guarino, E.S.G. & Pereira, J.B.","3113","2003","08","26",NA,"Brasil",NA,NA,"Flores lilases. Ocasional no local.; Cerrado, relevo altiplano, neossolo quatrzorênico. Solos poucos desnudos.","HUFU00060497",NA,NA,"(Aubl.) Naudin","Walter, B.M.T.","Goiás","Fazenda Estância Paraná, Ponto 4.","-46.58","-14.521667","548","548","HUFU00060497","Alvorada do Norte",NA,NA,NA,NA,"-46.58","-14.521667","2009","02",NA,NA,NA,NA,NA,NA
"964","2019-05-06 11:59:18-03","UFU","HUFU","63480","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Pacheco, R.A.; Versiane, A.F.A.; Oliveira, A.L.F.; Romero, R. & Fernandes, W.P.","796","2012","07","03",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m alt. Pétalas roxas, frutos verde amarronzados, botões florais.; Borda de mata.","HUFU00060529",NA,NA,"(Aubl.) Naudin","Versiane, A.F.A.","Goiás","Serra dos Pireneus, BR 070, ca. 7 Km de Cocalzinho.","-48.829444","-15.785","1111","1111","HUFU00060529","Cocalzinho de Goiás",NA,NA,NA,NA,"-48.829444","-15.785","2014","11",NA,NA,NA,NA,NA,NA
"965","2019-05-06 11:59:18-03","UFU","HUFU","64470","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Machado, A.I.M.R.; Oliveira, A.L.F.; Teles, A.M.; Lopes, G.; Pina, V. & Faria, V.","175","2012","09","28",NA,"Brasil",NA,NA,"Subarbusto, 20-30 cm alt. Botões arroxeados, corola rosa, estames brancos, anteras amarelas, frutos secos ferrugíneos.; Área úmida bastante antropizada.","HUFU00060510",NA,NA,"(Aubl.) Naudin","Machado, A.I.M.R.","Goiás","Estância Quinta da Serra, Fazenda da Dona Ilma","-50.191667","-16.081667","750","750","HUFU00060510","Mossâmedes",NA,NA,NA,NA,"-50.191667","-16.081667","2012","09","21",NA,NA,NA,NA,NA
"966","2019-05-06 11:59:18-03","UFU","HUFU","66961","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Pacheco, R.A.; Versiane, A.F.A.","1074","2013","05","23",NA,"Brasil",NA,NA,"Subarbusto ca. 1 m. Hipanto e lacineas verde avermelhados, corola rosea, estames maiores roseos e menores amarelos.; Campo sujo.","HUFU00060532",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Serra dos Pireneus, Estrada para Fazenda Ana Paula, ca. 15 km de Cocalzinho.","-48.673611","-15.833056","1246","1246","HUFU00060532","Cocalzinho de Goiás",NA,NA,NA,NA,"-48.673611","-15.833056",NA,NA,NA,NA,NA,NA,NA,NA
"967","2019-05-06 11:59:18-03","UFU","HUFU","73766","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","3069","2014","04","23",NA,"Brasil",NA,NA,"Nativa, subarbusto com 80 cm pilosa, botões, flor rosa, frutos verdes vináceos; Meio da vereda","HUFU00071060",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Fazenda Duratex","-47.855556","-18.826667",NA,NA,"HUFU00071060","Indianópolis",NA,NA,NA,NA,"-47.855556","-18.826667",NA,NA,NA,NA,NA,NA,NA,NA
"968","2019-05-06 11:59:18-03","UFU","HUFU","73767","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","2569","2014","04","23",NA,"Brasil",NA,NA,"Nativa, subarbusto com 90 cm pilosa, botões, frutos verdes vináceos, flor lilás; Meio da vereda","HUFU00071059",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Fazenda Duratex","-47.855556","-18.826667",NA,NA,"HUFU00071059","Indianópolis",NA,NA,NA,NA,"-47.855556","-18.826667",NA,NA,NA,NA,NA,NA,NA,NA
"969","2019-07-03 15:17:16-03","UFU","HUFU","70070","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Freitas, F.S.; Albuquerque, L.S.","660","2014","04","29",NA,"Brasil",NA,NA,"Arbusto ca 1m. Pétalas rosa, estames amarelos; Mata ciliar","HUFU00060431",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Bacia do Rio Uberabinha, Córrego Beija flor","-48.040833","-19.085",NA,NA,"HUFU00060431","Uberlândia",NA,NA,NA,NA,"-48.040833","-19.085",NA,NA,NA,NA,NA,NA,NA,NA
"970","2019-07-03 15:17:16-03","UFU","HUFU","72750","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Martins, C.R.","2170","2016","05","08",NA,"Brasil",NA,NA,"Subarbusto, flor rosa. Espécies comum na área.; Solo Compactado.","HUFU00069289",NA,NA,"(Aubl.) Naudin","Romero, R.","Distrito Federal","Parque Nacional de Brasília, Cascalheira entre a Administração do Parque e o Centro de Visitantes.","-47.926944","-15.734722",NA,NA,"HUFU00069289","Brasília",NA,NA,NA,NA,"-47.926944","-15.734722","2016","10","20",NA,NA,NA,NA,NA
"971","2019-05-06 11:59:18-03","UFU","HUFU","63217","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Guilherme, F.A.G.; Vergilio, K. & Ribeiro, F.","1120","2008","07","10",NA,"Brasil",NA,NA,"Erva, ca. 0,7 m alt. Pétalas lilases, filete avermelhado e anteras amarelas.; Campo hidromófico.","HUFU00060501",NA,NA,"(Aubl.) Naudin",NA,"Goiás","UHEs Salto e Salto do Rio Verdinho","-51.183333","-18.716667",NA,NA,"HUFU00060501","Caçu e São Simão",NA,NA,NA,NA,"-51.183333","-18.716667",NA,NA,NA,NA,NA,NA,NA,NA
"972","2019-07-03 15:17:16-03","UFU","HUFU","73796","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","2246","2014","03","25",NA,"Brasil",NA,NA,"Nativa, subarbusto muito pilosa ciom 50cm margem da folhas e do caula, botoes, flor rosa; Meio da Vereda","HUFU00071030",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Fazenda Retiro","-50.874722","-18.507778",NA,NA,NA,"Quirinópolis",NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA,NA,NA
"973","2019-05-06 11:59:18-03","UFU","HUFU","73858","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","3101","2014","06","22",NA,"Brasil",NA,NA,"Nativa, subarbusto com 34 cm piloso, flor rosa, frutas verdes.; Meio de vereda.","HUFU00071132",NA,NA,"(Aubl.) Naudin","Romero, R.","Goiás","Fazenda Retiro","-50.874722","-18.507778",NA,NA,"HUFU00071132","Quirinópolis",NA,NA,NA,NA,"-50.874722","-18.507778","2017","03",NA,NA,NA,NA,NA,NA
