"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"154","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Moura, JT de","103",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in arboribus ad Serra dos Orgãos prope Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,"Teresópolis","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Loddiges, CL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia loco haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","glazioviana","Octomeria glazioviana","Regel",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia austro-orientali loco haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:52:19-03","UFRGS","ICN","141078","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","cf. diaphana","Octomeria cf. diaphana","Lindl.","Waechter, JL","Jurinitz, CF","295","2001","12","20","América do Sul","Brasil","RS","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309","300","300",NA,"Hábito rupícola; Mata.","ICN00040548",NA,NA,"Camaquã","49429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:52:19-03","UFRGS","ICN","019435","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Gilberto, IM","189","1955","04","12","América do Sul","Brasil","RS","Mato da Figueira","-51.1836013793945","-29.9178009033203",NA,NA,NA,"Epifítica.","ICN00040543",NA,"2008","Canoas","8037","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:52:19-03","UFRGS","ICN","019433","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Waechter, JL","Bento, I","100","1955","01","14","América do Sul","Brasil","RS","Margem da Lagoa dos Barros","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"ICN00040542",NA,"1985","Osório","27350","auto",NA,"08","15",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:52:19-03","UFRGS","ICN","047316","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Schweiger, E","s.n.","1923","10",NA,"América do Sul","Brasil","RS",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,"Morro","ICN00040541",NA,"2008","Porto Alegre","29946","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:52:19-03","UFRGS","ICN","089985","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Waechter, JL","2462","1990","11","05","América do Sul","Brasil","RS","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,"epífito sobre cedro caído, flores brancas com mancha purpúrea no centro do labelo, coletada em botão, floresceu uma semana após; em interior de mata pluvial de encosta","ICN00040547",NA,NA,"Torres","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:52:19-03","UFRGS","ICN","061301","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Waechter, JL","2025","1984","09","08","América do Sul","Brasil","RS","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Epífito com flores brancas e duas manchas purpúreas no labelo.; Interior de mata de encosta","ICN00040545",NA,"2008","Santa Cruz do Sul","38612","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:52:19-03","UFRGS","ICN","044123","S","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Waechter, JL","1201","1979","02","27","América do Sul","Brasil","RS","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Epifítica com flores brancas e uma mancha purpúrea entre as calosidades do labelo.; Interior de mata pluvial","ICN00040546",NA,"2008","Santa Cruz do Sul","38612","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","82110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Foster, .","Hatschbach, G.","9473","1962","10",NA,NA,"Brasil","Paraná","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Epífita flor alva labelo com macula vermelha.","HAS0082110",NA,"2008","Campina Grande do Sul","55154","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:36-03","IBt","SP","21021","S","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.","Hoehne, FC","Edwall, G","CGG6026","1899","03",NA,NA,"Brasil","São Paulo","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP029888","SP029888",NA,"Santo André","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:13:37-03","IBt","SP","25550","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Ostermeyer, R","s.n.","1930","12","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:13:37-03","IBt","SP","401781","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barros, F","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 13193, florescendo em 12-III-2007",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:13:37-03","IBt","SP","401782","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barros, F","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 13192, florescendo em 12-III-2007",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:13:37-03","IBt","SP","401787","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barros, F","Barros, F","s.n.","2007","03","12",NA,"Brasil",NA,"Sem localidade",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:13:37-03","IBt","SP","401840","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barros, F","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Sem localidade. Cultivada na Seção do Orquidário do Instituto de Botânica sob n° 13193, florescendo em 27-IV-2006",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"10","03",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:13:37-03","IBt","SP","40483","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Arsky, GC","76",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:13:37-03","IBt","SP","406581","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Rodrigues, VT","Rodrigues, VT; Vinhos, F","98","2007","06",NA,NA,"Brasil","São Paulo","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","-46.201114","-23.481681","1134","1134",NA,NA,NA,NA,NA,"Mogi das Cruzes",NA,NA,NA,NA,NA,"-46.201114","-23.481681",NA,NA,NA,NA,NA
"173","2019-11-21 10:13:37-03","IBt","SP","473538","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Fraga, CN","Borges, R; Moraes, M; Avancini, R; Serrano, T; Bevacqua, A; Fernandez, E","1024","2009","11","18",NA,"Brasil","Rio de Janeiro","APA Petrópolis - Serra da Maria Comprida, percurso Palmares - Boi Coroado","-43.228611","-22.404722",NA,NA,NA,NA,NA,NA,"2010","Petrópolis",NA,NA,NA,"01","28","-43.228611","-22.404722",NA,NA,NA,NA,NA
"174","2019-11-21 10:13:37-03","IBt","SP","69728","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Hatschbach, G","2639","1951","09","28",NA,"Brasil","Paraná","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SP053402","SP053402","2008","Morretes","30514","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:13:37-03","IBt","SP","55338","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Polo, L","2","1949","09",NA,NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"2008","Nova Friburgo","33190","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:13:37-03","IBt","SP","25557","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Spannagel, C","117","1927","12",NA,NA,"Brasil","Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"2008","Petrópolis","36524","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:13:37-03","IBt","SP","69669","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Pabst, G","900","1951","01","07",NA,"Brasil","Rio de Janeiro","No caminho do Pico da Tijuca","-43.2075004577637","-22.9027996063232","800","800",NA,NA,NA,NA,"2008","Rio de Janeiro","57442","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:13:37-03","IBt","SP","50530","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Orth, C","s.n.","1932","11","03",NA,"Brasil","Rio Grande do Sul","Morro Sant'Ana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"2008","Porto Alegre","29946","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:13:37-03","IBt","SP","69655","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Rhor","851","1950","11","01",NA,"Brasil","Santa Catarina","Ilha de Santa Catarina","-48.5491981506348","-27.596700668335","200","200",NA,NA,NA,NA,"2008","Florianópolis","27000","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:13:37-03","IBt","SP","401770","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barros, F","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Trilha da Mococa. Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 17351, florescendo em 5-IX-2006","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2006","Caraguatatuba","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:13:37-03","IBt","SP","272523","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Melo, MMRF; Cordeiro, I; Oliveira, RJ; Barros, M","1090","1994","06","23",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha do Morro Fernando","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"2008","Peruíbe","21922","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:13:37-03","IBt","SP","294107","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, TF","Nicolau, SA; Mana de Deus, JR; Kakuta, FY; Espírito Santo, CE; Martins, R; Nishie, MJ; Guede","845","1994","04","07",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, área aberta em frente a plataforma.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"2016","Pindamonhangaba","24176","auto",NA,"07","14",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:13:37-03","IBt","SP","21020","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Loefgren, A","CGG6027","1896","06",NA,NA,"Brasil","São Paulo",NA,"-46.4099998474121","-23.7099990844727",NA,NA,NA,NA,"SP009629","SP009629","2008","Ribeirão Pires","10581","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:13:37-03","IBt","SP","425765","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Barbero, APP","Barbero, APP","63","2008","10","08",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2008","São Paulo","53584","auto",NA,"10","08",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:13:37-03","IBt","SP","25216","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Hoehne, FC","s.n.","1930","02","20",NA,"Brasil","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2008","São Paulo","53584","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:13:37-03","IBt","SP","24500","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster, W","Hoehne, FC","s.n.","1929","11","19",NA,"Brasil","São Paulo","Vila Conceição","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2008","São Paulo","53584","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-04-02 13:08:31-03","AMES","HU-HERB","AMES 02173755","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"G. F. J. Pabst","464/798","1949",NA,NA,"South America","Brazil","Rio de Janeiro","Retiro, Petrólis",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"464/798",NA,NA,NA,"undetermined"
"188","2020-04-02 13:05:47-03","AMES","HU-HERB","AMES 02173756","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"G. F. J. Pabst","900","1951",NA,NA,"South America","Brazil","Distrito Federal","Rio-Tijuca-Caminho do Pico da Tijuca",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,"undetermined"
"189","2020-04-02 13:10:02-03","AMES","HU-HERB","AMES 02173753","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"G. F. J. Pabst","1.021","1951","4","22","South America","Brazil","Rio de Janeiro","Serra do Carioca. Estrada do Sumaré",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.021",NA,NA,NA,"undetermined"
"190","2020-04-02 13:09:11-03","AMES","HU-HERB","AMES 02173754","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"P. K. H. Dusén","9833","1909","12","24","South America","Brazil","Paraná","Desvio, Ypiranga",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9833",NA,NA,NA,"undetermined"
"191","2020-04-01 16:28:16-03","AMES","HU-HERB","AMES 02173757","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"Ostermeyer","25550","1930","12","17","South America","Brazil","São Paulo","Flalva",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25550",NA,NA,NA,"undetermined"
"192","2020-04-01 16:26:53-03","AMES","HU-HERB","AMES 02173758","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"C. L. Loddiges, G. Loddiges & W. Loddiges",NA,"1901","4","12","South America","Brazil",NA,"[no additional data]",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"193","2020-04-01 16:25:54-03","AMES","HU-HERB","AMES 02173759","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"G. F. J. Pabst","1469","1951","1","7","South America","Brazil","Distrito Federal","Rio - Tijuca - Caminho do Pico do Tijuca",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1469",NA,NA,NA,"undetermined"
"194","2020-04-01 16:24:32-03","AMES","HU-HERB","AMES 02173760","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"L. B. Smith & R. M. Klein","7996","1956","11","29","South America","Brazil","Santa Catarina","Mun. Palhoça, Pilões",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7996",NA,NA,NA,"undetermined"
"195","2020-04-01 16:23:37-03","AMES","HU-HERB","AMES 02173761","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindley",NA,"G. F. J. Pabst","900","1951","1","7","South America","Brazil","Distrito Federal","Rio-Tijuca-caminho do Pico do Tijuca",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,"undetermined"
