"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"154","2016-02-02 14:39:13-02","BGBM","B","B 10 0158522","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"?",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158522 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2016-02-02 14:39:13-02","BGBM","B","B 10 0158524","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"?",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158524 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2016-02-02 14:39:13-02","BGBM","B","B 10 0158526","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","3877","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158526 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-02-02 14:39:13-02","BGBM","B","B 10 0158528","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","2265","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158528 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2016-02-02 14:39:15-02","BGBM","B","B 10 0158530","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","2265","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158530 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2016-02-02 14:39:16-02","BGBM","B","B 10 0158532","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","2265","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158532 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2016-02-02 14:39:16-02","BGBM","B","B 10 0158534","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158534 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2016-02-02 14:39:16-02","BGBM","B","B 10 0158536","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"C. Brade","13870","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158536 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2016-02-02 14:39:16-02","BGBM","B","B 10 0158538","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"C. Brade","13871","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158538 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2016-02-02 14:39:16-02","BGBM","B","B 10 0158540","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","5418","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158540 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-02-02 14:39:13-02","BGBM","B","B 10 0158523","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","3877","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158523 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2016-02-02 14:39:13-02","BGBM","B","B 10 0158525","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","3877","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158525 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-02-02 14:39:13-02","BGBM","B","B 10 0158527","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","3877","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158527 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2016-02-02 14:39:15-02","BGBM","B","B 10 0158529","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","2265","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158529 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2016-02-02 14:39:15-02","BGBM","B","B 10 0158531","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow","2265","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158531 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-02-02 14:39:16-02","BGBM","B","B 10 0158533","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158533 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2016-02-02 14:39:16-02","BGBM","B","B 10 0158535","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158535 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2016-02-02 14:39:16-02","BGBM","B","B 10 0158537","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"C. Brade","14886","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158537 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2016-02-02 14:39:16-02","BGBM","B","B 10 0158539","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F. Sellow",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158539 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-02-02 14:39:16-02","BGBM","B","B 10 0158559","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"?",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158559 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100158559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100158559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:28:51-03","IAP","PACA-AGP","82067","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Sehnem, A.","8518",NA,"Brasil",NA,NA,"Habitat: arbustum ad taimbé","PACA082067","Magnoliophyta","Ebenales","(Mart.) A. DC.","A. Sehnem SJ","1965","11","02","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525","900","900",NA,NA,"76715","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"175","2020-12-20 21:19:33-03","UFV","VIC","008543","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Menezes, N.L.; et al.","s.n.",NA,"Brasil",NA,NA,"Em cerrado de flores brancas, árvore de até 2,5 m, aromática.","VIC008543",NA,NA,"(Mart.) A. DC.",NA,"1983","04","02","Minas Gerais",NA,"Serra do Cipó, Cachoeira do Rio Capivara",NA,NA,NA,NA,"VIC008543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050515","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"G. Hatschbach; M. Hatschbach, V. Nicolak","53093",NA,"Brazil",NA,NA,"Arbusto 3 m, flores alvas.",NA,"Magnoliophyta","Ericales","A. DC.","A. Bida","1989","5","22","Minas Gerais",NA,"Rod. BR-259, aprox. ao trevo para Datas (Mun. Gouveia).","-43.7333","-18.45","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-02-18 18:59:42-03","UFJF","CESJ","2310","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"L. Roth","CESJ2310","América do Sul","Brasil",NA,NA,"Arbusto do cerrado, fl. brancas.","CESJ002310","Angiosperma",NA,"A. DC.","A. Bidá","1955","07","12","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto","1994","04","04",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:46:19-03","UFJF","CESJ","44365","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A.P. Duarte","11024","América do Sul","Brasil",NA,NA,"Planta de comunidade rupestre.","CESJ044365","Angiosperma",NA,"A. DC.","A.P. Duarte","1968","07","11","Minas Gerais",NA,"Serra do Cipó, Usina, Km 112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:46:19-03","UFJF","CESJ","33364","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F.T. Farah; C.A.Freitas; G.R.Sobierajski","1039","América do Sul","Brasil",NA,NA,"Arvoreta de 2,3m de altura, com folhas espessas e flores de corola amarelada. Em Cerrado sensu stricto.","CESJ033364","Angiosperma",NA,"A. DC.","F.T. Farah","1999","08","17","Minas Gerais","Patrocínio","Fazendas DATERRA","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:46:19-03","UFJF","CESJ","33367","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"F.T. Farah; C.A.Freitas","348","América do Sul","Brasil",NA,NA,"Arvoreta de 2m de altura, com corola branca.","CESJ033367","Angiosperma",NA,"A. DC.","G. Franco; F.T. Farah","1998","07","14","Minas Gerais","Patrocínio","Fazendas DATERRA, Boa Vista.","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:46:19-03","UFJF","CESJ","50387","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"V.C. Souza; J. Paula-Souza; G.O.Romão; A.O. Araújo","25177","América do Sul","Brasil",NA,NA,"Arbusto, ca. 2m alt.; flores creme. Em campo rupestre.","CESJ050387","Angiosperma",NA,"A. DC.","J.L.M. Aranha Filho","2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó, Atalho entre a Pensão Chapéu de Sol e o início da Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2004","10","07",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:46:19-03","UFJF","CESJ","43580","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"V.C. Souza; L.Capellari; J. Paula-Souza; V.R. Scalon","11569","América do Sul","Brasil",NA,NA,"Em Campo Rupestre. Arbusto, ca. 2m alt.; pétalas alvas.","CESJ043580","Angiosperma",NA,"A. DC.","J.L.M. Aranha Filho","1996","07","03","Minas Gerais","Santana do Riacho","Serra do Cipó, Cerca de 1 - 2 Km acima do Córrego Chapéu de Sol.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:46:19-03","UFJF","CESJ","39855","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"J.A. Lombardi; A. Salino; R.C. Mota; P.L. Viana","4885","América do Sul","Brasil",NA,NA,NA,"CESJ039855","Angiosperma",NA,"A. DC.","J.A. Lombardi","2002","06","15","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha do Poço dos Veados-alojamento. Ca.Lat 18º00'S, Lon. 43º 23'W.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"26697","auto","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:46:19-03","UFJF","CESJ","37035","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"H.L. Mello Barreto","4718","América do Sul","Brasil",NA,NA,"Árvore, ca 3m, em campo na pedra, pouco frequente. Flor amarelada.","CESJ037035","Angiosperma",NA,"A. DC.","P.C.Standley-Field Museum","1936","07","08","Minas Gerais","São João Del Rei","Alto da Serra do Lenheiro","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:46:19-03","UFJF","CESJ","11319","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"L. Krieger","CESJ11319","América do Sul","Brasil",NA,NA,"No campo, arbusto com frutos maduros.","CESJ011319","Angiosperma",NA,"A. DC.","J.L.M. Aranha Filho","1971","12","18","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:46:19-03","UFJF","CESJ","43579","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"V.C. Souza; J. Paula-Souza; G.O.Romão; A.O. Araújo","25052","América do Sul","Brasil",NA,NA,"Em Cerrado pedregoso com transição para campo rupestre. Arvoreta, ca. 2,5m alt., flores creme; frutos imaturos verdes.","CESJ043579","Angiosperma",NA,"Casar.","M.L. Brotto","2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo à Pensão Chapéu de Sol.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2017","08","16",NA,NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:48:59-03","UFMS","CGMS","5953","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata intermedia",NA,"A.C. Cervi; et al.","5982",NA,"Brasil",NA,NA,"Flores amareladas.","CGMS1012364",NA,NA,"A. Bidá","A. Cervi","1995","11","21","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,"intermedia","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8945",NA,"Brazil",NA,NA,"Rocky cerrado interdigitating with campo rupestre. Tree to 5-6 m tall. No flowers or fruits seen",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2004",NA,NA,"Minas Gerais","Diamantina","15 km north of Guinda and 4 km south of São João da Chapada","-43","-18","1200","1200",NA,NA,NA,NA,"2005",NA,NA,"-43","-18",NA,NA,NA,NA,NA
"189","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8991",NA,"Brazil",NA,NA,"Campo rupestre and low lying wet areas at the base of rock outcrops. Tree to 2.5 m tall. No flowers or fruits seen. Locally common on rock slopes",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2004",NA,NA,"Minas Gerais","Diamantina","About 17 km west of Hwy. BR-259 just south of Guinda on the road to Conselheiro Mata","-43","-18","1256","1256",NA,NA,NA,NA,"2005",NA,NA,"-43","-18",NA,NA,NA,NA,NA
"190","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","9005",NA,"Brazil",NA,NA,"Cerrado and cerradão. Old tree 4 m tall with contorted spreading branches and thick fissured bark. The larger broader leaves produced on new shoots from the older wood. Smaller narrow leaves produced on young shoots of distal branches. Frequent",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2004",NA,NA,"Minas Gerais","Diamantina","Parque Estadual do Rio Preto, About 18 km beyond São Gonçalo do Rio Preto on the road to the visitor center","-43","-18","920","920",NA,NA,NA,NA,"2005",NA,NA,"-43","-18",NA,NA,NA,NA,NA
"191","2019-08-20 10:27:11-03","UNICAMP","UEC","129309","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Gomes, BZ","129",NA,"Brazil",NA,NA,"Planta de 6,0 m de altura. Transição cerradão-mata ciliar.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Gomes, BZ","2002","08","20","São Paulo","Brotas","Horto Santa Fé 1","-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA
"192","2021-03-01 16:42:12-03","UNICAMP","UEC","138614","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Forzza, RC; Pirani, JR; Marcato, AC; Assis, MC; Rapini, A","744",NA,"Brazil",NA,NA,"Árvore ca. de 5m alt. Flores com cálice verde; corola alva.; Mata Ciliar.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","1998","03","03","Minas Gerais",NA,"Estrada Congonhas do Norte - Santana do Riacho, Serra da Carapina (serra talhada segundo folha do IBGE).","-43.683333","-18.933333","1200","1200",NA,NA,NA,NA,"2004",NA,NA,"-43.683333","-18.933333",NA,NA,NA,NA,NA
"193","2021-03-01 16:42:12-03","UNICAMP","UEC","140105","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Aranha, JLM; Rodrigues, KF; Seco, RC","32",NA,"Brazil",NA,NA,"Arbusto 1,5m. Indivíduo com flores pistiladas; estaminódios pouco numerosos, perfeitos morfologicamente. Flores brancas. Frutos drupáceo, imaturos verdes.; Campo Rupestre acima da Fazenda Palácio.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2005","08","20","Minas Gerais","Santana do Riacho","distrito de Cardeal Mota, MG-10","-43.547778","-19.271389","1250","1250",NA,NA,NA,NA,"2005","08",NA,"-43.547778","-19.271389",NA,NA,NA,NA,NA
"194","2021-03-01 16:42:12-03","UNICAMP","UEC","140194","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Aranha, JLM; Rodrigues, KF; Seco, RC","33",NA,"Brazil",NA,NA,"Arbusto 1,5m. Indivíduo com flores estaminadas. Flores brancas com estames numerosos.; Campo Rupestre acima da Fazenda Palácio.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2005","08","20","Minas Gerais","Santana do Riacho","distrito de Cardeal Mota, MG-10","-43.547778","-19.271389","1250","1250",NA,NA,NA,NA,"2005","08",NA,"-43.547778","-19.271389",NA,NA,NA,NA,NA
"195","2021-03-01 16:42:12-03","UNICAMP","UEC","140698","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Almeda, F; Fritsch, PW; Aranha, JLM; Belinello, R","8919",NA,"Brazil",NA,NA,"YOUNG SHRUB 1M TALL. nO FLOWERS OR FRUIT SEEN. COMMON.; Campo Rupestre.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2004","11","23","Minas Gerais","Santana do Riacho","Serra do Cipó, 135 Km from the entrance to cachoeira Véu da Noiva on the road toward Conceição do mato Dentro.","-43.546056","-19.273472","1305","1305",NA,NA,NA,NA,"2005","10",NA,"-43.546056","-19.273472",NA,NA,NA,NA,NA
"196","2021-03-01 16:42:12-03","UNICAMP","UEC","141131","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Almeda, F; Fritsch, PW; Aranha, JLM; Belinello, R","8932",NA,"Brazil",NA,NA,"Old tree 3m tall. Young fruits green. Common.; Campo rupestre.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2004","11","24","Minas Gerais",NA,"Serra do Cipó National Park, Trail to cachoeira da farofa de Cima on the Serra da Farofa.","-43.572639","-19.375389","940","1184",NA,NA,NA,NA,"2005","12",NA,"-43.572639","-19.375389",NA,NA,NA,NA,NA
"197","2019-08-20 10:27:11-03","UNICAMP","UEC","145952","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Rodrigues, KF; Fortuna-Perez, AP; Silva, MJ","s.n.",NA,"Brazil",NA,NA,"Arbusto ca. 1,8 m, ereto. Solo arenoso, pedregosos, próximo a afloramento rochoso.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2007","03","13","Bahia","Mucugê","Distrito de Guiné, Subida para Serra do Esbarrancado. Campo rupestre.","-41.2","-12.85",NA,NA,NA,NA,NA,NA,"2007","03",NA,"-41.2","-12.85",NA,NA,NA,NA,NA
"198","2019-08-20 10:27:11-03","UNICAMP","UEC","145953","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Rodrigues, KF; Fortuna-Perez, AP; Silva, MJ","247",NA,"Brazil",NA,NA,"Arbusto ca. 1,8 m, ereto. Solo arenoso, pedregosos, próximo a afloramento rochoso.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","2007","03","13","Bahia","Mucugê","Distrito de Guiné, Subida para Serra do Esbarrancado. Campo rupestre.","-41.2","-12.85",NA,NA,NA,NA,NA,NA,"2007","03",NA,"-41.2","-12.85",NA,NA,NA,NA,NA
"199","2019-08-20 10:27:11-03","UNICAMP","UEC","156598","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"?","s.n.",NA,"Brazil",NA,NA,NA,"UEC054402","Magnoliopsida",NA,"(Mart.) A.DC.","Bidá, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UEC054402",NA,NA,NA,"1994","04","04",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-20 10:27:11-03","UNICAMP","UEC","40018","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Semir, J; Martins, FR; Leitão Filho, HF; Tamashiro, JY","17376",NA,"Brazil",NA,NA,"flor, Arvoreta 3-4m, flores com flores verde e pétalas brancas.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Bidá, A","1985","06","04","Minas Gerais","Guinda","Estrada Guinda/Conselheiro da Mata km176",NA,NA,NA,NA,NA,NA,NA,NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-08-20 10:27:11-03","UNICAMP","UEC","84884","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, VC; Miyagi, PH; Moncaio, E","6240",NA,"Brazil",NA,NA,"flor, Arbusto, ca. 2,5m alt., corola alva; estames amarelo. Cerrado.",NA,"Magnoliopsida",NA,"(Mart.) A.DC.","Aranha, JLM","1994","06","05","São Paulo","Itararé","Rodovia Itararé-Itapeva, próximo ao Rio","-49.216667","-25",NA,NA,NA,NA,NA,NA,"2002","10",NA,"-49.216667","-25",NA,NA,NA,NA,NA
