"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"186","2020-04-27 16:08:45-03","UFES","VIES","9273","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Gomes, J.M.L.; Valadares, R.T.","3373","2009","08","16",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,"VIES009273","VIES009273 VIES009273_1","Gomes, J.M.L.",NA,NA,NA,NA,"2009","08","16","24088","auto",NA,NA,NA,NA,NA
"187","2020-04-27 16:08:45-03","UFES","VIES","5182","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Gomes, J.M.L.; et al.","1346","1990","10","08",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"VIES005182","VIES005182","Fernandes, H.Q.B.",NA,NA,NA,NA,"1992","02",NA,"24088","auto",NA,NA,NA,NA,NA
"188","2019-06-27 10:24:03-03","UFES","VIES","23268","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Menezes, L.F.T.; Sá, C.F.C.; Ribeiro, R.; Faria, M.B. & Oliveira, A.G.","1607","2007","03","13",NA,"Brasil","Espírito Santo","São Mateus","Barra Nova.","-39.8588981628418","-18.716100692749",NA,NA,"VIES023268","VIES023268",NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"189","2020-04-27 16:08:45-03","UFES","VIES","18346","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira, O.J.","7792","2009","05","07",NA,"Brasil","Espírito Santo","Serra","APA Praia Mole.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES018346","VIES018346","Pereira, O.J.",NA,NA,NA,NA,"2009","05","07","16451","auto",NA,NA,NA,NA,NA
"190","2020-04-27 16:08:45-03","UFES","VIES","6703","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira, O.J.; et al.","4540","1993","04","22",NA,"Brasil","Espírito Santo","Serra","Bicanga.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES006703","VIES006703","Pereira, O.J.",NA,NA,NA,NA,"1993","04",NA,"16451","auto",NA,NA,NA,NA,NA
"191","2019-06-27 10:24:02-03","UFES","VIES","18154","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Azevedo, A.R.; Passamani, F.","13","1996",NA,NA,NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES018154","VIES018154","Passamani, F.; Azevedo, A.R.",NA,NA,NA,NA,"1996",NA,NA,"16451","auto",NA,NA,NA,NA,NA
"192","2020-04-27 16:08:45-03","UFES","VIES","12707","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Rodrigues, I.D.","88","1999","06","17",NA,"Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012707","VIES012707","Rodrigues, I.D.",NA,NA,NA,NA,"1999","06","17","16451","auto",NA,NA,NA,NA,NA
"193","2020-04-27 16:08:45-03","UFES","VIES","17321","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Weiler Júnior, I.; Simões, J.M.","362","1995","08","18",NA,"Brasil","Espírito Santo","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES017321","VIES017321","Weiler Júnior, I.",NA,NA,NA,NA,"1995","08","18","16451","auto",NA,NA,NA,NA,NA
"194","2020-04-27 16:08:45-03","UFES","VIES","10239","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Zambom, O.; Fernandes, M.","277","1996","05","22",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES010239","VIES010239 VIES010239_1","Pereira, O.J.",NA,NA,NA,NA,"1997","01","03","27156","auto",NA,NA,NA,NA,NA
"195","2019-06-27 10:24:02-03","UFES","VIES","11553","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Barros, P.H.D.; Iglesias, D.T. & Silva, L.A.","95","2012","03","01",NA,"Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES011553","VIES011553 VIES011553_1 VIES011553_2 VIES011553_3","Cardoso, W.C.",NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"196","2019-10-22 10:42:43-03","UFES","VIES","45840","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Andrade, J.P.Z.; Lovatti L.M.","16","2019","05","23",NA,"Brasil","Espírito Santo","Vila Velha","Praia de Itaparica.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES045840","VIES045840",NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"197","2019-06-27 10:24:02-03","UFES","VIES","14562","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lube, G.G.K.; Pereira, O.J.","20","2004","05","17",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Biológica de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES014562","VIES014562",NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"198","2019-09-27 18:03:42-03","UFES","VIES","18830","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Assis, A.M.","678","1998","12","23",NA,"Brasil","Espírito Santo","Vitória","Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES018830","VIES018830","Assis, A.M.",NA,NA,NA,NA,"1998","12","23","15291","auto",NA,NA,NA,NA,NA
"199","2019-06-27 10:24:03-03","UFES","VIES","5880","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Martins, M.L.L.; et al.","46","1991","05","29",NA,"Brasil","Espírito Santo","Vitória","Campus da UFES - Goiabeiras.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES005880","VIES005880","Pereira, O.J.",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"200","2020-06-29 09:29:17-03","UFRRJ","RBR","202","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","D.M. Braz","238","2008","11","29",NA,"Brasil","Espírito Santo","Presidente Kennedy","'Praia das Neves, Restinga de Praia das Neves, formação arbustiva fechada.21°16#?#17,3'' S - 40°57#?#46'' W'","-41.0466995239258","-21.0988998413086",NA,NA,"RBR00000202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
"201","2020-06-29 09:29:17-03","UFRRJ","RBR","5821","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","L.F.T. Menezes","961","2002","05","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Campo de provas da Marambaia, Restinga da Marambaia,Linha 3.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00005821","RBR00005821",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"202","2020-06-29 09:29:17-03","UFRRJ","RBR","39205","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","G.V. Somner; M.M.T. Rosa, G.V. Freire, D.M. Braz, A.V.S. Couto","1193","2008","07","26",NA,"Brasil","Espírito Santo","Presidente Kennedy","Restinga de Praia das Neves, Estrada á beira da praia. Formação herbácea de cordão arenoso. S 21° 14#?# 30,1' e W 40° 57#?# 22,7'.","-41.0466995239258","-21.0988998413086",NA,NA,"RBR00039205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
"203","2020-06-29 09:29:17-03","UFRRJ","RBR","39203","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","D.M. Braz","238","2008","11","29",NA,"Brasil","Espírito Santo","Presidente Kennedy","Restinga de Praia das Neves, Formação arbstiva fechada, S 21°16#?#17,3' e W 40°57#?#46'.","-41.0466995239258","-21.0988998413086",NA,NA,"RBR00039203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
"204","2020-06-29 09:29:17-03","UFRRJ","RBR","39204","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","E.L. Jacques; M.M.T. Rosa, G.V. Freire, D.M. Braz, A.V.S. Couto","1683","2008","07","25",NA,"Brasil","Espírito Santo","Presidente Kennedy","Restinga de Praia das Neves, Próximo à Igreja de Nossa Senhora. Formação de restinga, 4m de altitude, S 21° 14#?# 5,7' e W 40° 58#?# 59,2'.","-41.0466995239258","-21.0988998413086",NA,NA,"RBR00039204",NA,"T.A. Amorim",NA,NA,NA,NA,"2012","10","17","24088","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:13:31-03","MBM","MBM","429923","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","3898","2020","07","21","Southern America","Brazil","Rio de Janeiro","Cabo Frio","Morro Alto","-42.127778","-22.945556",NA,"Palmeira inerme com 1 m de altura; flores amarelo-claras.; Dunas da praia.","MBM429923",NA,"Brotto, M.L.","5","5","-42.127778","-22.945556","2020","08","21",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:13:31-03","MBM","MBM","3365","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Sant'Anna-Santos, B.F.","71","2020","04","09","Southern America","Brazil","Bahia","Salvador","Parque UNIDUNAS, trilha vermelha","-38.321111","-12.915833",NA,"Palmeira inerme, estipe cespitoso, subterrâneo, 40 cm alt. Folhas 9, ca. 50 cm compr., verdes; pinas discolores, em diferentes planos, margem inerme; profilo ausente (não observado). Bráctea peduncular semilenhosa, externamente e int","MBM003365","MBM003365","Sant'Anna-Santos, B.F.","14","14","-38.321111","-12.915833","2020","04","09",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:13:31-03","MBM","MBM","401341","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Matos, E.N. de; Espírito-Santo, F.S.; Fernandes, M.; Espírito-Santo, F.S.; Fernandes, M.","5","2009","03","22","Southern America","Brazil","Bahia","Porto Seguro","Sítio Gameleira","-38.983333","-15.333611",NA,"Palmeira; folhas com 2m; folíolos discolores.; Arbustiva.","MBM401341","MBM401341","Noblick, L.","688","688","-38.983333","-15.333611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:13:31-03","MBM","MBM","416947","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Ariati, V.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.","1604","2017","10",NA,"Southern America","Brazil","Espírito Santo","Linhares",NA,"-40.019722","-19.237778",NA,NA,"MBM416947","MBM416947 MBM416947_1 MBM416947_2","Cordeiro, J.",NA,NA,"-40.019722","-19.237778","2018","11","01",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:13:31-03","MBM","MBM","421204","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Nardin, E.C.; Larocca, P.; Larocca, P.","108","2019","03","18","Southern America","Brazil","Espírito Santo","Linhares","Regência, ReBio Comboios","-39.831111","-19.651944",NA,"Planta na Restinga, de 2 m. de altura com frondes até 1,50 m. de compr; Restinga herbácea e arbustiva","MBM421204",NA,"Nardin, E.C.","3","3","-39.831111","-19.651944","2019","02","28",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:13:31-03","MBM","MBM","428859","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","3965","2017","10","20","Southern America","Brazil","Espírito Santo","Conceição da Barra","Itaúnas, Área de Restauração Natural da Fibria","-39.724611","-18.463611",NA,"Caule subterrâneo, folhas 2 m, pedúnculo 1,2 m, em mata secundária. Prensada com álcool.; Restinga.","MBM428859",NA,"Lozano, E.D.",NA,NA,"-39.724611","-18.463611","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:13:31-03","MBM","MBM","147763","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Carvalho, A.M. de; et al.; et al.","2452","1989","09","05","Southern America","Brazil","Bahia","Caravelas","2km NE da cidade","-39.2658004760742","-17.7318992614746",NA,NA,"MBM147763","MBM147763",NA,NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:13:31-03","MBM","MBM","285785","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Hatschbach, G.; et al.; et al.","75647","2003","06","20","Southern America","Brazil","Bahia","Conde","Fazendinha","-37.6105995178223","-11.8135995864868",NA,NA,"MBM285785","MBM285785","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:13:31-03","MBM","MBM","256364","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Santos, J.J.","29","1997","09","12","Southern America","Brazil","Bahia","Prado","Prado","-39.2207984924316","-17.341100692749",NA,NA,"MBM256364","MBM256364","Guedes, M.L.",NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:13:31-03","MBM","MBM","255326","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Krieger, L.","s.n.","1979","12","14","Southern America","Brazil","Espírito Santo","Guarapari","Guarapiri","-40.5110015869141","-20.6580009460449",NA,NA,"MBM255326","MBM255326","Guedes, M.L.",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:13:31-03","MBM","MBM","84450","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Hatschbach, G.","46760","1983","08","06","Southern America","Brazil","Espírito Santo","Linhares","Ponta do Monsarás","-40.0722007751465","-19.3910999298096",NA,NA,"MBM084450","MBM084450 MBM084450_1","Fernandez, B.",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:13:31-03","MBM","MBM","156122","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Hatschbach, G.","58103","1992","10","15","Southern America","Brazil","Espírito Santo","São Mateus","Praia de Mussununga","-39.8588981628418","-18.716100692749",NA,NA,"MBM156122","MBM156122",NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:13:31-03","MBM","MBM","44944","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Hatschbach, G.; et al.; et al.","11421","1964","08","30","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"MBM044944","MBM044944","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:13:31-03","MBM","MBM","12566","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lindeman, J.; Haas, H.; Haas, H.","5538","1967","07","02","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Recreiro dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"MBM012566","MBM012566 MBM012566_1",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"219","2020-12-21 16:13:31-03","MBM","MBM","24136","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pabst, G.","4420","1958","03","29","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"MBM024136","MBM024136 MBM024136_1","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"220","2019-11-01 15:27:58-03","PUC-RIO","FCAB","2141","PreservedSpecimen","Plantae",NA,"Angiospermae","Arecaceae","Diplothemium","maritimum","Diplothemium maritimum","Mart.","P. Capell S.J.","s.n.","1952","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Habitat juxta litore maris, heac est e litore sacuaremae","002141",NA,"Dr. Aparico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-08-15 09:04:24-03","UESC","UESC","6210","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","L.A.Mattos Silva","4374","2001","07","24",NA,"Brasil","Bahia","Maraú",NA,"-39.015556","-14.245",NA,"Mata Atlântica.; Aproximadamente 1,40 m de altura.; UNICATA.","UESC0006210",NA,"J.Jardim",NA,NA,"39W0'56''","14S14'42''","2002","03",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"222","2019-08-30 13:05:29-03","UESC","UESC","24733","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Alexandre Pacheco da Silva","2","2019","08","18",NA,"Brasil","Bahia","Ilhéus",NA,"-39.022778","-14.888889",NA,"Herbácea, aprox. 1 metro de altura.; Coco-de-xandó","UESC0024733",NA,"L.A.Mattos-Silva",NA,NA,"39W1'22''","14S53'20''","2019","08",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"223","2019-08-15 09:04:25-03","UESC","UESC","9814","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","L.A.Mattos Silva","4857","2004","11","22",NA,"Brasil","Bahia","Una","Comandatuba","-38.994722","-15.334444",NA,"Restinga.; Palmeira com cercade 1,70 m de altira.; Frequente no local.","UESC0009814",NA,NA,"5","5","38W59'41''","15S20'4''",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"224","2019-08-15 09:04:25-03","UESC","UESC","9832","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","Jesus, N.G.","1547","2002","11","15",NA,"Brasil","Bahia","Conde",NA,"-37.531389","-11.733333",NA,"Planta acule, 0,80 cm.","UESC0009832",NA,NA,NA,NA,"37W31'53''","11S44'0''",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"225","2019-08-15 09:04:24-03","UESC","UESC","24009","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","João Ricardo,","20","2018","07","24",NA,"Brasil","Bahia","Ilhéus",NA,"-39.025556","-14.847778",NA,"Arbusto, ca. 0,5-1,5m.","UESC0024009",NA,NA,NA,NA,"39W1'32''","14S50'52''",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"226","2019-08-15 09:04:24-03","UESC","UESC","5736","S","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","L.A.Mattos Silva","4167","2000","10","04",NA,"Brasil","Bahia","Mucuri",NA,"-39.509444","-18.021389",NA,"Restinga. Solo arenoso.; Terrestre. Cerca de 1,80 m de altura.; Espécie mais frequente nas restingas.","UESC0005736",NA,NA,NA,NA,"39W30'34''","18S1'17''","2000","10",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"227","2015-09-03 21:46:23-03","MNHN","RECOLNAT_MNHN_P","P01765337","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Schnell, R.",NA,"1958","8","1",NA,"Brasil","Rio de Janeiro",NA,"Restinga de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb","Plantes d'Amérique Tropicale Voyage au Brésil Août-Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01765337' target='other'> <mi>dwc_moreinfo</mi></a>","P01765337","P01765337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8160",NA,NA,NA
"228","2015-09-03 21:46:23-03","MNHN","RECOLNAT_MNHN_P","P01765338","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Schnell, R.",NA,"1958","8","1",NA,"Brasil","Rio de Janeiro",NA,"Brézil, restinga de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb","Plantes D'Amerique Tropicale, Voyage au Brésil Août-Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01765338' target='other'> <mi>dwc_moreinfo</mi></a>","P01765338","P01765338_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8160",NA,NA,NA
"229","2015-09-03 20:43:29-03","MNHN","RECOLNAT_MNHN_P","P01797512","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Gaudichaud",NA,"1834","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797512' target='other'> <mi>dwc_moreinfo</mi></a>","P01797512","P01797512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"388",NA,NA,NA
"230","2015-09-03 22:48:29-03","MNHN","RECOLNAT_MNHN_P","P01886494","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Schnell, R.",NA,"1958","8","1",NA,"Brasil","Rio de Janeiro",NA,"Restinga do Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01886494' target='other'> <mi>dwc_moreinfo</mi></a>","P01886494","P01886494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8160",NA,NA,NA
"231","2015-09-03 22:48:29-03","MNHN","RECOLNAT_MNHN_P","P01886495","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Schnell, R.",NA,"1958","8","1",NA,"Brasil","Rio de Janeiro",NA,"Restinga de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01886495' target='other'> <mi>dwc_moreinfo</mi></a>","P01886495","P01886495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8160",NA,NA,NA
"232","2018-06-14 15:36:53-03","MNHN","RECOLNAT_MNHN_P","P02089533","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Orbigny, A.D. d'",NA,NA,NA,NA,NA,"Bolivie",NA,NA,"Chiquitos ou Santa Cruz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089533' target='other'> <mi>dwc_moreinfo</mi></a>","P02089533","P02089533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"233","2015-09-03 20:54:48-03","MNHN","RECOLNAT_MNHN_P","P02185073","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02185073' target='other'> <mi>dwc_moreinfo</mi></a>","P02185073","P02185073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-09-03 20:54:48-03","MNHN","RECOLNAT_MNHN_P","P02185074","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Brésil. Prov. de Spiritu Sanito.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02185074' target='other'> <mi>dwc_moreinfo</mi></a>","P02185074","P02185074_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 298 2 parte",NA,NA,NA
"235","2015-09-03 20:54:48-03","MNHN","RECOLNAT_MNHN_P","P02185075","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02185075' target='other'> <mi>dwc_moreinfo</mi></a>","P02185075","P02185075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"298",NA,NA,NA
"236","2015-09-03 20:54:48-03","MNHN","RECOLNAT_MNHN_P","P02185076","PreservedSpecimen",NA,NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02185076' target='other'> <mi>dwc_moreinfo</mi></a>","P02185076","P02185076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"388",NA,NA,NA
