"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet","sex"
"235","2019-10-07 09:31:18-03","UEFS","HUEFS","183762","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Badini, J.","OUPR1686","1971","11","26",NA,"Brasil",NA,NA,NA,"HUEFS0183762","Angiospermae","Malpighiales","Müll.Arg.","M.Lisboa","Minas Gerais","Distrito Antônio Pereira Sena do Frazão.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","1971","11",NA,"44599","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:31:18-03","UEFS","HUEFS","228786","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Forzza, R.C.","3015","2004","03","08",NA,"Brasil",NA,NA,NA,"HUEFS0228786","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Km 3 de Fortaleza na estrada para Monte Verde. Beira da Estrada.","-43.4150009155273","-21.948600769043",NA,NA,"HUEFS0228786","Belmiro Braga",NA,NA,NA,"23805","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:31:18-03","UEFS","HUEFS","183768","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Messias, M.C.T.B.","1076","2006","02","03",NA,"Brasil",NA,NA,NA,"HUEFS0183768","Angiospermae","Malpighiales","Pohl","M.Martins","Minas Gerais","P.E. do Itacolomi. Estrada para o Bibrão.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","2016","03",NA,"33524","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:31:18-03","UEFS","HUEFS","164195","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Araujo, A.O.","377","2003","01","13",NA,"Brasil",NA,NA,NA,"HUEFS0164195","Angiospermae","Malpighiales","Pohl","M.Martins","Minas Gerais","9 km do distrito de monsenhor horta em direção a Ponte do Gama","-43.322222","-20.296667","673","673",NA,"Mariana","2012","05",NA,NA,NA,"43W19'20''","20S17'48''","Rosanae",NA,NA,NA,NA,NA,NA
"239","2019-10-07 09:31:18-03","UEFS","HUEFS","175385","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Leitão-Filho, H.F.","1295","1972","01","03",NA,"Brasil",NA,NA,"Nativa em baixada úmida. Arbusto.","HUEFS0175385","Angiospermae","Malpighiales","Pohl","M.Martins","São Paulo","Rodov. Jacaei. S.J. dos Campos.",NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:31:18-03","UEFS","HUEFS","175633","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","4540","1995","02","11",NA,"Brasil",NA,NA,"Capoeirão com bananeiras a beira da estrada.","HUEFS0175633","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Santa Barbara do Tugurio. Cerca de 39 Km a SW do acesso a Mercês, ao longo da rodovia MG - 448 rumo a Barbacena. Em lomba, 50 m antes de curva a esquerda.","-43.683333","-21.233333","960","960","HUEFS0175633",NA,NA,NA,NA,NA,NA,"43W41'0''","21S14'0''","Rosanae",NA,NA,NA,NA,NA,NA
"241","2019-10-07 09:31:18-03","UEFS","HUEFS","175634","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","4539","1995","02","11",NA,"Brasil",NA,NA,"Capoeirão com bananeiras a beira da estrada.","HUEFS0175634","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Santa Barbara do Tugurio. Cerca de 39 Km a SW do acesso a Mercês, ao longo da rodovia MG - 448 rumo a Barbacena. Em lomba, 50 m antes de curva a esquerda.","-43.683333","-21.233333","960","960","HUEFS0175634",NA,NA,NA,NA,NA,NA,"43W41'0''","21S14'0''","Rosanae",NA,NA,NA,NA,NA,NA
"242","2019-10-07 09:31:18-03","UEFS","HUEFS","175635","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","4533","1995","02","10",NA,"Brasil",NA,NA,"Resto de mata - capoeirão bem conservado, baixada abrupta em curva.","HUEFS0175635","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Dom Silverio. Exatos 2,3 Km (último quebra - molas) da cidade, ao longo da rodovia MG - 123 rumo a Alvinópolis.","-42.983056","-20.15","560","560",NA,NA,NA,NA,NA,NA,NA,"42W58'59''","20S9'0''","Rosanae",NA,NA,NA,NA,NA,NA
"243","2019-10-07 09:31:18-03","UEFS","HUEFS","175636","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","4531","1995","02","10",NA,"Brasil",NA,NA,"Resto de mata - capoeirão, baixada.","HUEFS0175636","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Alvinópolis, cerca de 25,5 Km a SE de Rio Piracicaba , ao longo da rodovia MG - 123 no rumo de Alvinópolis.","-43.05","-20.083333","600","600",NA,NA,NA,NA,NA,NA,NA,"43W3'0''","20S5'0''","Rosanae",NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:31:18-03","UEFS","HUEFS","175643","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","4548","1995","02","12",NA,"Brasil",NA,NA,"Capoeirão a beira de rodovia, morro - aclive pronunciado.","HUEFS0175643","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","54,7 Km adiante do entroncamento das rodovias BR - 259 e BR - 367(datas) no rumo de Serro.","-43.45","-18.6","890","890",NA,"Serro",NA,NA,NA,NA,NA,"43W27'0''","18S36'0''","Rosanae",NA,NA,NA,NA,NA,NA
"245","2019-10-07 09:31:18-03","UEFS","HUEFS","82144","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Bianchetti, L.de B.","1255","1992","05","15",NA,"Brasil",NA,NA,"Mata tropical úmida de altitude.","HUEFS0082144","Angiospermae","Malpighiales","Pohl","M.Martins","Minas Gerais","Parque Nacional do Caparaó, subindo o caminho do Pico da Bandeira. Próximo da entrada para a cachoeira Bonita.","-41.816667","-20.466667","1750","1750",NA,"Caparaó","2012","05",NA,NA,NA,"41W49'0''","20S28'0''","Rosanae",NA,NA,NA,NA,NA,NA
"246","2019-10-07 09:31:18-03","UEFS","HUEFS","82152","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.","2137","1986","03","24",NA,"Brasil",NA,NA,NA,"HUEFS0082152","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Mata da Prefeitura, à beira da estrada.","-42.866667","-20.75","730","730",NA,"Viçosa",NA,NA,NA,NA,NA,"42W52'","20S45'","Rosanae",NA,NA,NA,NA,NA,NA
"247","2019-10-07 09:31:18-03","UEFS","HUEFS","214032","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M.L.L.","2132","2014","03","10",NA,"Brasil",NA,NA,NA,"HUEFS0214032","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","BR 257, 30 Km depois de Gouveia sentido BH.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Gouveia",NA,NA,NA,"37970","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:31:18-03","UEFS","HUEFS","183767","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Messias, M.C.T.B.","875","2004","03","23",NA,"Brasil",NA,NA,NA,"HUEFS0183767","Angiospermae","Malpighiales","Pohl","M.Martins","Minas Gerais","Cibrão.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","2016","03",NA,"33524","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"249","2019-10-07 09:31:18-03","UEFS","HUEFS","214033","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M.L.L.","2133","2014","03","10",NA,"Brasil",NA,NA,NA,"HUEFS0214033","Angiospermae","Malpighiales","Pohl",NA,"Minas Gerais","Estrada Real, 7,5 Km depois de Conceição do Mato Dentro sentido BH.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Conceição do Mato Dentro",NA,NA,NA,"60318","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"250","2019-09-04 19:09:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","brevipedicellata","Manihot brevipedicellata","A. Glaziou","8322",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"251","2019-09-04 18:52:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorfii","Manihot langsdorfii","L. Riedel",NA,"1833","10",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"252","2019-07-09 13:26:28-03","F","FMNH-SEEDPLANTS","V0093195F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","J. E. B. Warming","1519",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0093195F","Spermatophyta",NA,NA,NA,"Minas Gerais","Lagoa Santa",NA,NA,NA,NA,"V0093195F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"253","2018-04-04 16:45:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin","20822",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","20822",NA,NA,NA,NA,NA
"254","2019-09-04 19:55:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"255","2019-11-09 19:20:26-03","F","FMNH-SEEDPLANTS","V0232401F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Y. Mexía","4109","1929","12","16","South America","Brazil",NA,NA,NA,"V0232401F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232401F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"256","2019-11-09 19:25:50-03","F","FMNH-SEEDPLANTS","V0232402F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin et al.","20822","1968","2","25","South America","Brazil",NA,NA,NA,"V0232402F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232402F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"257","2020-03-15 15:18:51-03","F","FMNH-SEEDPLANTS","V0232405F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Mello Barreto","5067","1935","12","25","South America","Brazil",NA,NA,NA,"V0232405F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232405F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"258","2019-11-09 19:39:59-03","F","FMNH-SEEDPLANTS","V0232407F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin et al.","20862","1968","2","25","South America","Brazil",NA,NA,NA,"V0232407F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232407F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"259","2019-09-26 10:38:39-03","F","FMNH-SEEDPLANTS","V0232408F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","D. J. Rogers","372","1961","2","20","South America","Brazil",NA,NA,NA,"V0232408F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232408F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"260","2019-09-26 10:39:44-03","F","FMNH-SEEDPLANTS","V0232409F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","D. J. Rogers","372","1961","2","20","South America","Brazil",NA,NA,NA,"V0232409F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232409F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"261","2019-11-09 19:43:07-03","F","FMNH-SEEDPLANTS","V0232410F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin et al.","19774","1968","2","10","South America","Brazil",NA,NA,NA,"V0232410F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232410F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"262","2020-03-15 15:18:51-03","F","FMNH-SEEDPLANTS","V0232411F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Mello Barreto","9624","1937","11","8","South America","Brazil",NA,NA,NA,"V0232411F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232411F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"263","2019-08-02 09:27:28-03","F","FMNH-SEEDPLANTS","V0232412F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","A. Glaziou","18475","1891","1","27","South America","Brazil",NA,NA,NA,"V0232412F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0232412F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"264","2019-09-04 18:39:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tubuliflora","Manihot tubuliflora","E. H. G. Ule","4605","1897","1",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"265","2020-01-27 18:24:46-03","IAC","IAC","17880","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","A.S. Pereira","s/nº","1955","03","15",NA,"Brasil",NA,NA,"planta da coleção de variedade da Seção de Raízes e Tubérculos, vinda de São Carlos",NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","IAC, Fazenda Santa Elisa, Seção de Raízes e Tubérculos","-47.077171","-22.870251",NA,NA,NA,"Campinas","2013","02","06",NA,NA,"-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA
"266","2020-01-27 18:24:46-03","IAC","IAC","19034","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","C. Pacheco","s/nº","1965","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","P. Orlandini","São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,"Campinas","2011","10","14",NA,NA,"-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA
"267","2020-01-27 18:24:46-03","IAC","IAC","23012","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","H.F. Leitão Filho","1303","1972","01","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","Rodovia para São José dos Campos","-45.8397","-22.9567",NA,NA,NA,"Monteiro Lobato","2013","02","06",NA,NA,"-45.8397","-22.9567",NA,NA,NA,NA,NA,NA,NA
"268","2020-01-27 18:24:46-03","IAC","IAC","23026","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","H.F. Leitão Filho","1295","1972","01","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","P. Orlandini","São Paulo","Rodovia Jacareí - São José dos Campos","-45.9658","-23.3053",NA,NA,NA,"Jacareí","2011","10","14",NA,NA,"-45.9658","-23.3053",NA,NA,NA,NA,NA,NA,NA
"269","2020-01-27 18:24:46-03","IAC","IAC","30218","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1352","1995","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","Fazenda Benati","-46.6808","-22.6819",NA,NA,NA,"Monte Alegre do Sul","2013","02","06",NA,NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA
"270","2020-01-27 18:24:46-03","IAC","IAC","37766","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","N.D. Cruz","s/nº","1980","01","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","IAC, Avenida Barão de Itapura, atrás da estufa da Citologia","-47.0608","-22.9056",NA,NA,NA,"Campinas","2015","12","07",NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA
"271","2020-01-27 18:24:46-03","IAC","IAC","3827","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","J.B. Castro & J. Kiehl","s/nº","1939","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo",NA,"-44.9597","-23.0744",NA,NA,NA,"Cunha","2013","02","06",NA,NA,"-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA
"272","2020-01-27 18:24:46-03","IAC","IAC","4232","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","C.A. Krug","305","1938","11","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo",NA,"-44.9597","-23.0744",NA,NA,NA,"Cunha","2013","02","06",NA,NA,"-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA
"273","2020-01-27 18:24:46-03","IAC","IAC","49392","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","L.C. Bernacci; R. Tsuji & I.G. Costa","4433","2008","02","23",NA,"Brasil",NA,NA,"coordenadas do material: 21°33#?#41S, 41°33#?#55W",NA,NA,NA,"Pohl","P. Orlandini","Rio de Janeiro","Estrada para São Luís, Serra da Vista","-41.565278","-21.561389",NA,NA,NA,"Cardoso Moreira","2011","10","14",NA,NA,"-41.565278","-21.561389",NA,NA,NA,NA,NA,NA,NA
"274","2020-01-27 18:24:46-03","IAC","IAC","53021","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","A. Rozza","176","1995","01","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","Fazenda Cambuhy- Mata da Virgínia","-48.3658","-21.6033",NA,NA,NA,"Matão","2013","02","06",NA,NA,"-48.3658","-21.6033",NA,NA,NA,NA,NA,NA,NA
"275","2020-01-27 18:24:46-03","IAC","IAC","5962","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","A.P. Viégas","s/nº","1940","06","17",NA,"Brasil",NA,NA,"sementes no arquivo",NA,NA,NA,"Pohl","P. Orlandini","São Paulo",NA,"-46.7167","-21.9367",NA,NA,NA,"Águas da Prata","2011","10","14",NA,NA,"-46.7167","-21.9367",NA,NA,NA,NA,NA,NA,NA
"276","2020-01-27 18:24:46-03","IAC","IAC","6158","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","E.S. Normanha","s/nº","1941","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo",NA,"-45.5553","-23.0264",NA,NA,NA,"Taubaté","2013","02","06",NA,NA,"-45.5553","-23.0264",NA,NA,NA,NA,NA,NA,NA
"277","2020-01-27 18:24:46-03","IAC","IAC","6658","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","H.L.M. Barreto","14170","1935","12","25",NA,"Brasil",NA,NA,"material recebido do Sr. Melo Barreto do Jardim Botânico de Belo Horizonte - MG; nome popular: aipim, mandioca doce, mandioca mansa, macaxeira, aipy (Amazonas)",NA,NA,NA,"Pohl","M.L.L. Martins","Minas Gerais","Mata da Empresa","-45.2958","-21.8522",NA,NA,NA,"Cambuquira","2013","02","06",NA,NA,"-45.2958","-21.8522",NA,NA,NA,NA,NA,NA,NA
"278","2020-01-27 18:24:46-03","IAC","IAC","6731","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","pilosa","Manihot pilosa","A.P. Viégas","s/nº","1942","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","M.L.L. Martins","São Paulo","5 km além de Jundiaí para São Paulo","-46.8842","-23.1864",NA,NA,NA,"Jundiaí","2013","02","06",NA,NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA
"279","2020-07-23 12:06:30-03","CEPLAC","CEPEC","124712","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. M. Saavedra","593","2007","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Martins","Minas Gerais","Fazenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza, Mato das Anhumas.","-46.265278","-21.366111",NA,NA,NA,"monte belo",NA,NA,NA,NA,NA,"46W15'55","21S21'58",NA,NA,NA,NA,"25/11/2015",NA,NA
"280","2020-07-23 12:06:30-03","CEPLAC","CEPEC","148716","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. L. L. Martins",NA,"2012","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. L. Martins","São Paulo","fazenda Malheiro, Reserva Natura, próximo bifurcação.","-46.676111","-22.370556",NA,NA,NA,"Itapira",NA,NA,NA,NA,NA,"46W40'34","22S22'14",NA,NA,NA,NA,"30/12/2012",NA,NA
"281","2020-07-23 12:06:30-03","CEPLAC","CEPEC","147860","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. L. L. Martins","2133","2014","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. L. Martins","Minas Gerais","Estrada real, 7,5Km depois de Conceição do Mato dentro sentido BH.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"CONCEIÇÃO DO MATO DENTRO",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA
"282","2020-07-23 12:06:30-03","CEPLAC","CEPEC","147308","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. L. L. Martins","2132","2014","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. L. Martins","Minas Gerais","BR-257, 30Km depois de Gouveia sentido BH.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"GOUVEIA",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA
"283","2020-11-12 17:01:04-03","UEL","FUEL","43861","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","Tomasetto, F; Rezende, AA; Taroda, N","224","2002","12","05",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Malpighiales","Müll.Arg.",NA,"São Paulo","Estação Ecológica de Paulo de Faria, interior da mata","-49.516667","-19.916667","500","500",NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 17:01:04-03","UEL","FUEL","13878","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Mathes, LAF; et al.","672","1981","01","12",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Malpighiales",NA,"Teradaira, CT","Minas Gerais","Recanto Japones (nativo em mata da encosta), nativo em mata da encosta)","-46.564722","-21.838889",NA,NA,NA,"Poços de Caldas","1981","05","19",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 14:57:54-03","UnB","UB","132846","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS","20882","1968","02","25","Southern America","Brasil",NA,NA,"Flowers cream; fruit light green.; Erect subshrub 3m.",NA,"Dicotyledoneae",NA,"Pohl","Appan, SG; Rogers, DJ","Minas Gerais","Ca. 20km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-01 14:57:54-03","UnB","UB","132841","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Magalhães, M","2821","1943","01","28","Southern America","Brasil",NA,NA,"Flor alva.; Arbusto 3m.; Mata",NA,"Dicotyledoneae",NA,"Pohl","Mendoza, M","Minas Gerais","Presidente Vargas (Itabira)",NA,NA,NA,NA,NA,NA,"2014","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-01 14:57:54-03","UnB","UB","132844","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS","20862A","1968","02","25","Southern America","Brasil",NA,NA,"Flowers yellow-green; fruit green.; Shrub 2m.; Gallery forest",NA,"Dicotyledoneae",NA,"Pohl","Appan, SG; Rogers, DJ","Minas Gerais","Ca. 21km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
