"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"908","2015-10-26 08:22:07-02","MNHN","RECOLNAT_MNHN_P","P06861812","PreservedSpecimen",NA,"Moraceae","Brosimum","guianense","Brosimum guianense","Krukoff, B.A.","1936","9","11",NA,"Brasil","Amazonas","Brésil. State of Amazonas, Municipality São Paulo de Olivença, near Palmares. São Paulo de Olivença, Amazonas, Norte, Brasil, América do Sul","-68.8724975585938","-3.37832999229431",NA,NA,"hb",NA,"B.A. Krukoff's 7th Expedition to Brazilian Amazon. . Reçu le 6 Décembre 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06861812' target='other'> <mi>dwc_moreinfo</mi></a>","P06861812",NA,NA,"(Aubl.) Huber ex Ducke",NA,"São Paulo de Olivença","P06861812_01",NA,NA,NA,"362329","auto",NA,NA,NA,NA,NA,NA,"8546",NA,NA
"909","2017-05-11 15:10:50-03","MNHN","RECOLNAT_MNHN_P","P06824291","PreservedSpecimen",NA,"Moraceae","Brosimum","guianense","Brosimum guianense","Nadeaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande. Angra dos Reis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-44.3180999755859","-23.0067005157471",NA,NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06824291' target='other'> <mi>dwc_moreinfo</mi></a>","P06824291",NA,NA,"(Aubl.) Huber ex Ducke",NA,"Angra dos Reis","P06824291_01",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2017-05-11 15:10:50-03","MNHN","RECOLNAT_MNHN_P","P06824301","PreservedSpecimen",NA,"Moraceae","Brosimum","guianense","Brosimum guianense","Prance, G.T.|Berg, C.C.|Bisby, F.A.|Lleras, E.|Steward, W.C.|Ramos, J.F.|Monteiro, O.P.|Lima, J.F.","1973","10","10",NA,"Brasil","Mato Grosso","Margin of new airstrip of Humboldt Center. Rio Aripuanã. Mato Grosso, Centro-oeste, Brasil, América do Sul",NA,"59.35",NA,NA,"hb",NA,". . Field work supported in greater part by the National Science Foudation and coordinated by G.T. Prance. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06824301' target='other'> <mi>dwc_moreinfo</mi></a>","P06824301",NA,NA,"(Aubl.) Huber ex Ducke",NA,NA,"P06824301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18375",NA,NA
"911","2015-05-29 10:14:08-03","MNHN","RECOLNAT_MNHN_P","P00416604","PreservedSpecimen",NA,"Moraceae","Piratinera","guianensis","Piratinera guianensis","Mélinon",NA,NA,NA,NA,"Guyane Française",NA,"Cayenne",NA,NA,NA,NA,"xy",NA,"Cat. des bois : B 2306 / Catalogue : ancienne marque de Récolement ; mention en marge : Double / Récolement : x 2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00416604' target='other'> <mi>dwc_moreinfo</mi></a>","P00416604",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-12-11 11:38:52-03","UFMG","BHCB","145195","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Vidal, CV","2008","06","01","Southern America","Brasil","Pará","Floresta Nacional de Carajás","-51.638581","-6.123689","-51.638581","-6.123689",NA,NA,"Árvore, coletada no interior de floresta ombrófila densa.",NA,"Dicotyledon",NA,"(Aubl.) Huber","730","Parauapebas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-12-11 11:38:52-03","UFMG","BHCB","44169","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-12-11 11:38:52-03","UFMG","BHCB","46901","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-12-11 11:38:52-03","UFMG","BHCB","25744","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-42.7155990600586","-19.0557994842529",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Braúnas",NA,NA,NA,NA,"19086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-12-11 11:38:52-03","UFMG","BHCB","25744","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-42.7155990600586","-19.0557994842529",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Braúnas",NA,NA,NA,NA,"19086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-12-11 11:38:52-03","UFMG","BHCB","54055","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Tameirão Neto, E",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","2826","Resende",NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-12-11 11:38:52-03","UFMG","BHCB","17062","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rimdi, J",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","196","Caratinga",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-12-11 11:38:52-03","UFMG","BHCB","22156","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Costa, LVC","1990","12",NA,"Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Caratinga",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-12-11 11:38:52-03","UFMG","BHCB","22156","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Costa, LVC","1990","12",NA,"Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Caratinga",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-12-11 11:38:52-03","UFMG","BHCB","30193","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Marliéria",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-12-11 11:38:52-03","UFMG","BHCB","30193","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Marliéria",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-11 11:38:52-03","UFMG","BHCB","30192","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Marliéria",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2020-12-11 11:38:52-03","UFMG","BHCB","30192","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Marliéria",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-12-11 11:38:52-03","UFMG","BHCB","74863","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Tameirão Neto, E","2001","10","22","Southern America","Brasil","Minas Gerais","UHE Baguari. Rio Doce.","-41.9494018554688","-18.8511009216309",NA,NA,NA,NA,"Floresta Ciliar, arbóreo, margem esquerda rio Corrente Grande, fazenda Letícia",NA,"Dicotyledon",NA,"(Aubl.) Huber","3383","Governador Valadares",NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-12-11 11:38:52-03","UFMG","BHCB","39593","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Usina de Providência.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Jequeri",NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2020-12-11 11:38:52-03","UFMG","BHCB","39922","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais","Usina de Providência.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Huber","s.n.","Jequeri",NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2021-02-11 17:20:28-03","UFPR","UPCB","64841","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Gomes, J.S.","2008","03","27",NA,"Brasil","Pernambuco","Usina São José, Engenho D'Água, Mata de Piedade.","-34.989167","-7.848611","-34.989167","-7.848611",NA,NA,"Árvore 10m, flores verde-claras, frutos imaturos verde e maduros vermelhos. Mata Atlântica..",NA,NA,NA,"(Aubl.) Huber","225","Igarassu",NA,"Gomes, J.S.","113","113",NA,NA,NA,"2008","03","27",NA,NA,NA,NA,NA
"929","2021-02-11 17:20:28-03","UFPR","UPCB","47027","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","França, F.","2000","05","04",NA,"Brasil","Bahia","Mata da Bica","-38.7118988037109","-12.5466995239258",NA,NA,NA,NA,"Arvoreta ca. 3m, folha cartácea a coriácea discolor, face abaxial esbranquiçada, inflorescência verde, anteras amarelas. Mata de encosta antropizada. Alt.: 145m s.n.m..",NA,NA,NA,"(Aubl.) Huber","3317","Santo Amaro",NA,"França, F. & Melo, E. de",NA,NA,"24929","auto",NA,"2000","05",NA,NA,NA,NA,NA,NA
"930","2011-05-01 16:31:00-03","MO","MOBOT","100372138","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Manuel J. Macía|Comunidad Huaorani de Tiputini|H. Romero","1998","3","29","South America","Ecuador","Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur - Iro Km 41. En territorio de la comunidad Huaorani de Tiputini. Parcela temporal de muestreo (0.1 ha) Nº 3","-76.43155","-0.6694667",NA,NA,NA,NA,NA,NA,NA,NA,"Huber ex Ducke","Macía 3214",NA,NA,"M. J. Macía","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"98-09","2",NA
"931","2008-05-27 22:02:00-03","MO","MOBOT","712934","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","James C. Solomon","1985","11","18","South America","Bolivia","Beni","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.","-66.41666","-14.81666",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Solomon 14785","Gral. Ballivian",NA,"C.C. Berg (BG)","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-162","11",NA
"932","2008-05-27 22:02:00-03","MO","MOBOT","712797","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","David N. Smith|Edgar García|R.E. Gullison","1990","8","25","South America","Bolivia","Beni","Bosque de Producción Permanente Chimanes, Concesión de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad, 19 km de aquella carretera en carretera de extracción.","-66.61666","-15.16666",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Smith 14294","Moxos",NA,"C.C. Berg (BG)","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","4",NA
"933","2011-06-09 18:02:00-03","MO","MOBOT","714980","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Edgar Gudiño","1990","5","1","South America","Ecuador","Pastaza","Pozo petrolero Masaramu de UNOCAL. 40 km al nor-nororiente de Montalvo. Bosque húmedo Tropical, primario. Arboles cortados por las obras petroleras. Suelo sojo, colinas.","-76.86666","-0.73333",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Gudiño Jara 384","Pastaza",NA,"C.C. Berg (BG)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-3","10",NA
"934","2008-05-27 22:02:00-03","MO","MOBOT","3080841","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Cornelis C. Berg","1973","10","13","South America","Brazil","Mato Grosso","Rio Aripuanã, at base of Salto dos Dardanelos, west side of river. Forest on terra firme.","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Berg P1848",NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2008-05-27 22:02:00-03","MO","MOBOT","3079485","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","PARIS",NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","PARIS s.n.",NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2008-05-27 22:02:00-03","MO","MOBOT","1720305","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Claudia Sobrevila","1991","9","11","South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Sobrevila 1737",NA,NA,"R. Foster, 90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2008-05-27 22:02:00-03","MO","MOBOT","1741648","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","M.I. Galarza","1991","10","28","South America","Bolivia","Cochabamba","Estación Valle del Sajta UMSS.","-64.83333","-17.33333",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Galarza Mauri 507","Carrasco",NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2008-05-27 22:02:00-03","MO","MOBOT","713500","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","James C. Solomon","1977","7","13","South America","Peru","Loreto","Mishana, Rio Nanay.","-73.5","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Solomon 3514",NA,NA,"C.C. Berg","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"252","4",NA
"939","2020-08-15 17:33:00-03","MO","MOBOT","100142991","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","F. Bascopé","2004","6","2","South America","Bolivia","Santa Cruz","Conseción Forestal aserradero San Pedro al N de la prov. Sarah.","-63.9","-16.6166667",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Bascopé Sarué 564","Sara",NA,"F. Bascopé & F. Zenteno","179.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"940","2014-12-18 05:31:00-02","MO","MOBOT","100162828","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Modesto Zárate|Eneida Zurita","2007","10","13","South America","Bolivia","Cochabamba","Valle de Sacta, a 240 km carretera principal Cochabamba-Santa Cruz, a 4,5 km entrando a la comunidad Pukara. Estación de valle Sacta.","-64.7683334","-17.0877777",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Zárate B. 2702","Carrasco",NA,"M. Zárate","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"941","2011-01-10 16:12:00-02","MO","MOBOT","100251455","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","A. Escalante|I. Loza|M. Cornejo|R. Sonco|F. Delgado|N. Mamani|H. Mamani|Elias Quispe","2009","9","30","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Thola Pampa, sector loma Kallawaya, 1 Km al NE del Caserío.","-68.4658333","-15.0753611",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Escalante Cruz 275","Bautista Saavedra",NA,"A. Fuentes (LPB)","1242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-02","4",NA
"942","2013-06-13 17:03:00-03","MO","MOBOT","100252423","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","A. Escalante|I. Loza|M. Cornejo|R. Sonco|F. Delgado|N. Mamani|H. Mamani|Elias Quispe","2009","9","30","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Thola Pampa, sector loma Kallawaya, 1 Km al NE del Caserío.","-68.4658333","-15.0753611",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Escalante Cruz 294","Bautista Saavedra",NA,"A. Fuentes & P. Calvi (LPB)","1242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-02","4",NA
"943","2020-11-17 12:28:00-03","MO","MOBOT","100253854","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","A. Escalante|I. Loza|M. Cornejo|R. Sonco|F. Delgado|N. Mamani|H. Mamani|Elias Quispe","2009","9","30","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Thola Pampa, sector loma Kallawaya, 1 Km al NE del Caserío.","-68.4658333","-15.0753611",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Escalante Cruz 360","Bautista Saavedra",NA,"C.C. Berg (BG)","1242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-02","6",NA
"944","2010-02-24 12:43:00-03","MO","MOBOT","100255405","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","P. Grenand","2007","12","14","South America","French Guiana",NA,"Awala-Yalimapo. Layon K (km 9 á partir de Yalimapo), forêt séche, L36.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Grenand 3486",NA,NA,"M.F. Prévost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"945","2010-02-25 13:15:00-03","MO","MOBOT","100255913","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","P. Grenand","2006","11","23","South America","French Guiana",NA,"Awala-Yalimapo. Layon Coswine, forêt haute, 1 km au N du lieu-dit Saba, E3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Grenand 3403",NA,NA,"M.F. Prévost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"946","2010-02-25 14:57:00-03","MO","MOBOT","100256000","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","P. Grenand","2007","12","10","South America","French Guiana",NA,"Awala-Yalimapo. Layon K (km 11 á partir de Yalimapo); forêt séche. K43.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Grenand 3444",NA,NA,"P. Grenand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"947","2013-02-15 05:38:00-02","MO","MOBOT","100276724","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rocío Rojas|G. Ortiz|Erika Fernández|L. Chuck","2008","4","13","South America","Peru","Pasco","Dist. Palcazú. Comunidad Nativa Alto Lagarto-Vía Progreso.","-75.48","-10.125",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Rojas Gonzáles 5573","Oxapampa",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"948","2020-02-01 04:34:00-03","MO","MOBOT","100277481","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rocío Rojas|Gregorio Ortiz","2008","6","29","South America","Peru","Pasco","Dist. Pozuzo. Camino Alto Lagarto a Pozuzo Alto Victoria.","-75.4902777","-10.1191667",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Rojas Gonzáles 5837","Oxapampa",NA,"Y. Soto","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"949","2019-05-06 11:08:00-03","MO","MOBOT","100326005","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rocío Rojas|G. Ortiz|Gina Castillo|Erika Fernández","2007","10","5","South America","Peru","Pasco","Dist. Palcazu. Alto Lagarto.","-75.5502778","-10.1041667",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Rojas Gonzáles 5486","Oxapampa",NA,"Y. Soto","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1A","6",NA
"950","2020-02-01 04:34:00-03","MO","MOBOT","100345712","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rocío Rojas|Gregorio Ortiz","2009","5","5","South America","Peru","Pasco","Dist. Palcazú. Comunidad Nativa Alto Lagarto - Villa Progreso. Reserva Comunal Yanesha.","-75.3683334","-10.1344444",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Rojas Gonzáles 6679","Oxapampa",NA,"Y. Soto","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"951","2013-12-03 05:36:00-02","MO","MOBOT","100348362","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|J. Salas|B. Apaza|Coda, Severino","2010","4","28","South America","Bolivia","La Paz","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 377. Plantas alcoholizadas.","-68.3542832","-15.4630847",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Arellano Torres 1989","Larecaja",NA,"A. Fuentes (LPB)","1347.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-06","5",NA
"952","2016-08-03 05:22:00-03","MO","MOBOT","100355257","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","L. Cayola|R. Villanueva|A. Rojas|I. Loza|L. Samo|R. Villegas|M. Cruz|F. Cruz|A. Cruz|R. Delgado","2010","7","31","South America","Bolivia","La Paz","Parque Nacional Madidi, Santa Rosa-Amantala, Charopampa.","-68.7264223","-14.7601583",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Cayola Pérez 4133A","Franz Tamayo",NA,"A. Fuentes (LPB)","1232.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-24","6",NA
"953","2019-05-06 11:07:00-03","MO","MOBOT","100407592","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rodolfo Vásquez|Antonio Peña|R. Rivera|J. Böttger|D. Nieves","2009","8","26","South America","Peru","Pasco","Distrito Palcazú. Comunidad Nativa Yanesha Santa Rosa de Chuchurras. Sector pampa-cocha.","-75.2261111","-10.1402777",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Vásquez Martínez 36302","Oxapampa",NA,"Y. Soto","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"633","4",NA
"954","2011-09-08 11:39:00-03","MO","MOBOT","100409081","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Percy Núñez V.|Abel Monteagudo","1999","5","14","South America","Peru","Madre de Dios","Sonene R. Heath UTM 531412 8611490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Núñez Vargas 25620","Tambopata",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"955","2011-11-21 15:49:00-02","MO","MOBOT","100430343","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Kenneth J. Wurdack","2008","9","21","South America","Guyana",NA,NA,"-58.1600556","3.3667778",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Wurdack 4670",NA,NA,"C. C. Berg","136.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"956","2012-04-26 05:08:00-03","MO","MOBOT","100430655","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","1995","1","12","South America","Brazil","Bahia","Mun. de Ilhéus. Cidade de Ilhéus. Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana.","-39.0691667","-14.7819445",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Carvalho 5488",NA,NA,"C. C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"957","2012-01-27 15:15:00-02","MO","MOBOT","100445463","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","M. Fleury","2011","8","28","South America","French Guiana",NA,"Twenke.","-54.0666667","3.3666667",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Huber","Fleury 1030",NA,NA,"M. -F Prévost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
