"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","eventTime"
"158","2020-12-21 16:39:04-03","MBM","MBM","39732","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Pereira, E.; Hatschbach, G.; Hatschbach, G.","7781",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM039732","MBM039732","Foz do Iguaçu","=45424",NA,NA,NA,NA,NA,"Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:39:04-03","MBM","MBM","321139","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Gardner, A.","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A.; Silva, J.M.; Andrade, C.C.A.","7373","2006","10","02","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM321139","MBM321139","Parque Estadual do Iguaçu, Trilha do Poço Preto","Herbácea, ereta, 60 cm, flor amarela.; Floresta Estacional Semidecídua. Margem do rio.","2011","03","22",NA,NA,"Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:39:04-03","MBM","MBM","114639","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.","50579",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM114639",NA,"Águas Santa Clara",NA,NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:39:04-03","MBM","MBM","9293","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Azkue, D. de","Lindeman, J.; et al.; et al.","2950",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM009293","MBM009293","Estrada Campo Novo - Pinhal Ralo",NA,NA,NA,NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:39:04-03","MBM","MBM","99662","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.","48830",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM099662",NA,"Rod. BR-092",NA,NA,NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:39:04-03","MBM","MBM","27683","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.","32904",NA,NA,NA,"Brazil","Paraná","Roncador","-52.2750015258789","-24.6028003692627",NA,NA,NA,NA,"MBM027683","MBM027683","Aterrado Alto",NA,NA,NA,NA,NA,NA,"Southern America",NA,"31309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:39:04-03","MBM","MBM","39693","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.","14340",NA,NA,NA,"Brazil","Paraná","São Carlos do Ivaí","-52.4757995605469","-23.315299987793",NA,NA,NA,NA,"MBM039693","MBM039693","Rio Ivaí",NA,NA,NA,NA,NA,NA,"Southern America",NA,"17334","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:39:04-03","MBM","MBM","16411","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.","25551",NA,NA,NA,"Brazil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,"MBM016411","MBM016411","Terra Roxa",NA,NA,NA,NA,NA,NA,"Southern America",NA,"21399","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:39:04-03","MBM","MBM","130729","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Falkenberg, D.B.","Falkenberg, D.B.","3333",NA,NA,NA,"Brazil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"MBM130729","MBM130729","Morro Agudo",NA,NA,NA,NA,NA,NA,"Southern America",NA,"22416","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:39:04-03","MBM","MBM","96101","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Pedersen, T.M.","12582",NA,NA,NA,"Brazil","Rio Grande do Sul","Pedro Osório","-52.823299407959","-31.864200592041",NA,NA,NA,NA,"MBM096101",NA,"Pedro Osório",NA,NA,NA,NA,NA,NA,"Southern America",NA,"30944","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:39:04-03","MBM","MBM","125468","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Smith, S.F.","Rossato, M.","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Rio Pardo","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"MBM125468","MBM125468","Pântano Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:39:04-03","MBM","MBM","156896","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","57867",NA,NA,NA,"Brazil","Santa Catarina","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"MBM156896",NA,"Morro dos Conventos",NA,NA,NA,NA,NA,NA,"Southern America",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:39:04-03","MBM","MBM","170228","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61075",NA,NA,NA,"Brazil","Santa Catarina","Ipira","-51.7731018066406","-27.403600692749",NA,NA,NA,NA,"MBM170228",NA,"Rio do Peixe",NA,NA,NA,NA,NA,NA,"Southern America",NA,"13621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-11-07 06:09:32-02","MNHN","RECOLNAT_MNHN_P","P02440263","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig","Saint-Hilaire, A. de",NA,"1816",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"P02440263","P02440263_01","Bois humide et ombragé au bord du ruisseau appelé Arroio del Rosario, province Cisplatine","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440263' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C2 2326",NA,NA,NA,NA
"172","2015-11-07 06:09:34-02","MNHN","RECOLNAT_MNHN_P","P02440264","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig","Saint-Hilaire, A. de",NA,"1816",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"P02440264","P02440264_01","Bois humide et ombragé au bord du ruisseau appelé Arroio del Rosario, province Cisplatine","Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440264' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C2 2326",NA,NA,NA,NA
"173","2015-03-12 17:02:25-03","MNHN","RECOLNAT_MNHN_P","P02440265","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig","Saint-Hilaire, A. de",NA,"1816",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"P02440265","P02440265_01","Bois humide et ombragé au bord du ruisseau appelé Arroio del Rosario, province Cisplatine","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C2 2326",NA,NA,NA,NA
"174","2015-11-07 06:09:38-02","MNHN","RECOLNAT_MNHN_P","P02440266","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig","Reineck, E.M.|Czermak, J.",NA,"1897","10","6","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P02440266","P02440266_01","Prov. Rio Grande do Sul : P. Alegre, endroits incultes et talus de l'Avenida","Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440266' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"59",NA,NA,NA,NA
"175","2018-12-04 11:01:05-02","MNHN","RECOLNAT_MNHN_P","P02440267","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig","Reineck, E.M.|Czermak, J.",NA,"1897","10","6","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P02440267","P02440267_01","Prov. Rio Grande do Sul : P. Alegre, endroits incultes et talus de l'Avenida","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440267' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"59",NA,NA,NA,NA
"176","2015-09-05 11:02:27-03","MNHN","RECOLNAT_MNHN_P","P05525672","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.|Hatschbach, M.",NA,"1994","9","16","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,"500","P05525672","P05525672_01","Mun. Ipira; Rio do Peixe","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525672' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"61075",NA,NA,NA,NA
"177","2015-09-05 11:02:27-03","MNHN","RECOLNAT_MNHN_P","P05525673","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1972","9","14","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"P05525673","P05525673_01","Quedas do Iguaçu. Orla da mata.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525673' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"30306",NA,NA,NA,NA
"178","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525688","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P05525688","P05525688_01",NA,"cf Sellow 1210 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525688' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1210",NA,NA,NA,NA
"179","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525694","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Occhioni, P.",NA,"1969","10","1","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"P05525694","P05525694_01","Estr. Cataratas do Iguaçu","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525694' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3816",NA,NA,NA,NA
"180","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525696","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Matzenbacher, N.I.",NA,"1975","10","2","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P05525696","P05525696_01","Estrada para Colônia S. Pedro, Torres","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525696' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"254",NA,NA,NA,NA
"181","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525698","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Lindeman, J.C.|Haas, J.H.",NA,"1966","11","9","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"P05525698","P05525698_01","Roadside between Campo Novo and Pinhal Ralo. Ca. 40 km W of Laranjeiras do Sul","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525698' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2950",NA,NA,NA,NA
"182","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525699","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Klein, R.M.",NA,"1964","9","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"700",NA,"P05525699","P05525699_01","Canela Gaúcha.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525699' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5744",NA,NA,NA,NA
"183","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525701","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Mattos, A.",NA,"1951","12","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05525701","P05525701_01","Monte Alegre - Harmonia","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525701' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525703","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Lourteig, A.",NA,"1967","9","27","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"P05525703","P05525703_01","Parque Iguaçu, ca. Cataratas","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525703' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1870",NA,NA,NA,NA
"185","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525705","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Ulle, E.",NA,"1889","4","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"P05525705","P05525705_01","Nos campos cultivados perto de Tubarão","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1112",NA,NA,NA,NA
"186","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525714","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","17","Brasil","Santa Catarina","Itapiranga","-53.71667","-27.16667",NA,NA,"200",NA,"P05525714","P05525714_01","Fallow field near ferry landing, Itapiranga.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525714' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12627",NA,NA,NA,NA
"187","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525715","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","15","Brasil","Santa Catarina","Águas de Chapecó","-52.9","-27.21667",NA,NA,"280","350","P05525715","P05525715_01","Lajeado Bonito","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525715' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12553",NA,NA,NA,NA
"188","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525713","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","11","13","Brasil","Santa Catarina","São Miguel d´Oeste","-53.61667","-26.58333",NA,NA,"500","600","P05525713","P05525713_01","Rio das Flores","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525713' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13230",NA,NA,NA,NA
"189","2015-09-05 10:01:39-03","MNHN","RECOLNAT_MNHN_P","P05488803","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hoehne, F.C.",NA,"1928","11","2","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"P05488803","P05488803_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05488803' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525681","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hagelund",NA,"1975","9","5","Brasil","Rio Grande do Sul","Cotiporã","-51.69580078125","-28.9944000244141",NA,NA,NA,NA,"P05525681","P05525681_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","11740","auto",NA,NA,NA,"9359",NA,NA,NA,NA
"191","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525686","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Camargo",NA,"1957","9","19","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"P05525686","P05525686_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525686' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","21601","auto",NA,NA,NA,"1770",NA,NA,NA,NA
"192","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525682","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hagelund, K.",NA,"1973","9","24","Brasil","Rio Grande do Sul","Porto Mauá","-54.668098449707","-27.5753002166748",NA,NA,NA,NA,"P05525682","P05525682_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525682' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","9855","auto",NA,NA,NA,"7073",NA,NA,NA,NA
"193","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525687","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"P05525687","P05525687_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525687' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","82892","auto",NA,NA,NA,"1205",NA,NA,NA,NA
"194","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525684","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"P05525684","P05525684_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","82892","auto",NA,NA,NA,"1215",NA,NA,NA,NA
"195","2015-09-05 11:02:28-03","MNHN","RECOLNAT_MNHN_P","P05525676","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.|Koczichi, C.",NA,"1971","10","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"P05525676","P05525676_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525676' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","20837","auto",NA,NA,NA,"27215",NA,NA,NA,NA
"196","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525708","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Vidal, J.",NA,"1953","12","1","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"P05525708","P05525708_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","20837","auto",NA,NA,NA,"IV 445",NA,NA,NA,NA
"197","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525692","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Rambo SJ, B.",NA,"1957","10","7","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"P05525692","P05525692_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525692' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","18767","auto",NA,NA,NA,"61183",NA,NA,NA,NA
"198","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525690","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Rambo, B.",NA,"1951","2","6","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"P05525690","P05525690_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525690' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","18767","auto",NA,NA,NA,"49890",NA,NA,NA,NA
"199","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525695","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Occhioni, P.",NA,"1971","11","17","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"P05525695","P05525695_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525695' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","21199","auto",NA,NA,NA,"4669",NA,NA,NA,NA
"200","2015-09-05 11:02:27-03","MNHN","RECOLNAT_MNHN_P","P05525671","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Klein, R.M.",NA,"1964","8","28","Brasil","Santa Catarina","Mondaí","-53.4019012451172","-27.1028003692627",NA,NA,"250",NA,"P05525671","P05525671_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525671' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","15861","auto",NA,NA,NA,"5622",NA,NA,NA,NA
"201","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525709","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Smith, L.B.|Klein, R.",NA,"1957","2","25","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"200",NA,"P05525709","P05525709_01","4 km East of Itapiranga","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","18767","auto",NA,NA,NA,"11820",NA,NA,NA,NA
"202","2015-09-05 11:02:27-03","MNHN","RECOLNAT_MNHN_P","P05525667","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1986","10","2","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"P05525667","P05525667_01","Águas Sta. Clara","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525667' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","53832","auto",NA,NA,NA,"50549",NA,NA,NA,NA
"203","2015-09-05 11:02:28-03","MNHN","RECOLNAT_MNHN_P","P05525675","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1978","12","5","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"P05525675","P05525675_01","Arredores","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525675' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","61623","auto",NA,NA,NA,"41899",NA,NA,NA,NA
