"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","individualCount","sex"
"1003","2020-06-15 15:29:49-03","UNESP-RC","HRCB","7121","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Cesar, O.","Ribeiro, J.E.L.S.","28","1986","08","17",NA,"Brasil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,"subarbusto com botões florais",NA,NA,NA,"Itirapina","22843","auto",NA,NA,"1986","09","19",NA,NA,NA,NA,NA,NA,NA
"1004","2020-06-15 15:29:49-03","UNESP-RC","HRCB","3514","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Cesar, O.","Cesar, O.","s.n.","1983","10","07",NA,"Brasil","São Paulo","Cerrado de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"arbusto até 50 cm. Flores branca-amareladas",NA,NA,NA,"Itirapina","22843","auto",NA,NA,"1983","11","09",NA,NA,NA,NA,NA,NA,NA
"1005","2020-06-15 15:29:49-03","UNESP-RC","HRCB","30897","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Fina, B.G.","Fina, B.G.","89","1997","11","05",NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,"arbusto ca 1 m altura, frutos verdes",NA,NA,NA,"Pirassununga","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-06-15 15:29:49-03","UNESP-RC","HRCB","64312","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","A.St.-Hil.",NA,"Souza-Leal, T.","81","2014","09","11",NA,"Brasil","São Paulo","Reserva da USP","-47.4199981689453","-21.9899997711182",NA,NA,NA,"Arvoreta ca. 2m altura. Flores aromáticas verde-creme.",NA,NA,NA,"Pirassununga","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2020-06-15 15:29:49-03","UNESP-RC","HRCB","30666","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prado, A.L.","Carvalho, M.S.","42","1993","10","05",NA,"Brasil","Mato Grosso",NA,"-56.0766983032227","-15.8655996322632",NA,NA,NA,"árvore espontânea. Flores amarelas com odor agradável",NA,NA,NA,"Santo Antônio do Leverger","183847","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-06-15 15:29:49-03","UNESP-RC","HRCB","16881","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Muniz, F.H.","Muniz, F.H.","163","1992","09","16",NA,"Brasil","Maranhão","Reserva Florestal do Sacavem","-44.3027992248535","-2.52972006797791",NA,NA,NA,"árvore ca. 16 m, fruto marrom <ll>dwc_commonname:</ll> piqui",NA,NA,NA,"São Luís","33693","auto",NA,NA,"1992","11","18",NA,NA,NA,NA,NA,NA,NA
"1009","2020-06-15 15:29:49-03","UNESP-RC","HRCB","16904","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Muniz, F.H.","Muniz, F.H.","166","1992","09","16",NA,"Brasil","Maranhão","Rserva Florestal do Sacavem","-44.3027992248535","-2.52972006797791",NA,NA,NA,"árvore ca. 15 m, botão flral amarelo esverdeado, flores amarelas com aroma desagradável",NA,NA,NA,"São Luís","33693","auto",NA,NA,"1992","09","16",NA,NA,NA,NA,NA,NA,NA
"1010","2020-06-15 15:29:49-03","UNESP-RC","HRCB","4690","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Cesar, O.","Cesar, O.","305","1984","10","22",NA,"Brasil","Mato Grosso do Sul",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,"altura = 5 m. DAP= 10 cm. Flores brancas",NA,NA,NA,"Selviria","74358","auto",NA,NA,"1984","11",NA,NA,NA,NA,NA,NA,NA,NA
"1011","2021-03-19 17:45:02-03","UFMA","BMA","16","PreservedSpecimen","Plantae",NA,"Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"E. Guarçoni 2099",NA,"2012","10","19",NA,"Brasil","MG","ca. 8 km em direção a Lapinha da Serra.","-43.696922","-19.111275","1180","1180",NA,"Árvore em solo argilo-arenoso. Frequente.",NA,NA,NA,"Santana do Riacho",NA,NA,"43º41'48.92W","19º6'40.59S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2017-11-24 14:10:22-02","UFLA","ESAL","2001","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Marcelo Mencarini","Marcelo Mencarini","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"árvore; 10.0; muitos estames, hermafrodita;; cerrado",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2017-11-24 14:10:22-02","UFLA","ESAL","6408","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Alex M. M. Queiroz","Alex M. M. Queiroz","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Vista Alegre","-45.2522010803223","-19.736400604248","3","3",NA,"árvore; 4.0; com estames grandes e numerosos; deiscente com odor característico",NA,NA,NA,"Bom Despacho","30831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2017-11-24 14:10:22-02","UFLA","ESAL","2140","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Flávio Matoso","Matoso, F","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Santa Maria","-44.4308013916016","-18.7563991546631",NA,NA,NA,"árvore; ; hermafrodita, cíclica, simetria radial; drupáceo; cerrado",NA,NA,NA,"Curvelo","57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2017-11-24 14:10:22-02","UFLA","ESAL","10915","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Oliveira, FM de","117",NA,NA,NA,NA,"Brasil","Minas Gerais","Bairro Belvedere","-44.8838996887207","-20.1389007568359","6","6",NA,"árvore; 4.0; branca;; cerrado",NA,NA,NA,"Divinópolis","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2017-11-24 14:10:22-02","UFLA","ESAL","25375","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Torres, DM","Torres, DM; Sansonas, HP","08",NA,NA,NA,NA,"Brasil","Minas Gerais","Assentamento de Reforma Agrária Santo Dias","-45.9174995422363","-20.7616996765137",NA,NA,NA,"árvore; ; flores com botões; marrons; cerrado",NA,NA,NA,"Guapé","27141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2017-11-24 14:10:22-02","UFLA","ESAL","9013","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959","11","11",NA,"árvore; 3.0; branca;; campo rupestre",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2017-11-24 14:10:22-02","UFLA","ESAL","5310","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Rui A. Fonseca","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-45.2532997131348","-21.6968994140625",NA,NA,NA,"árvore; ; amarelada;",NA,NA,NA,"Três Corações","22974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2017-11-24 14:10:22-02","UFLA","ESAL","14178","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Jenésio Finger","Cássia O. F. Camargo","s.n.",NA,NA,NA,NA,"Brasil","Mato Grosso","Parque Nacional de Chapada dos Guimarães",NA,NA,NA,NA,NA,"árvore; 10.0; ; comestível com espinhos dentro; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2018-10-09 16:31:08-03","UFLA","ESAL","15875","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Jozébio Esteves Gomes","Jozébio Esteves Gomes","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campus/UFLA","-44.999444","-21.245278",NA,NA,NA,"arbusto; 1.5m; vermelha;; cerrado",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2018-10-09 16:31:08-03","UFLA","ESAL","1831","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"arvoreta; até 2.5; creme;; campo rupestre",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2018-10-09 16:31:08-03","UFLA","ESAL","18722","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Tatielle Custódio Alves","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Jacaranda","-44.999444","-21.245278",NA,NA,NA,"; ; ;",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2018-10-09 16:31:08-03","UFLA","ESAL","18761","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Tatielle Custódio Alves","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Jacarandá","-44.999444","-21.245278",NA,NA,NA,"; ; ;",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2018-10-09 16:31:08-03","UFLA","ESAL","23983","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Mansanares, ME; Domingos, DQ; Andrade, EA","1939","2010","11","19",NA,"Brasil","Minas Gerais","Serra do Farias","-44.999444","-21.245278",NA,NA,NA,"Projeto CSBC; Cálice verde, inflorescência creme. Transição Cerrado/Campo Rupestre.",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2018-10-09 16:31:08-03","UFLA","ESAL","23982","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Mansanares, ME; Campos, CF; Lasmar, CJ; Pe","2447","2011","10","27",NA,"Brasil","Minas Gerais","Ponto 14 - afloramento próximo da Cachoeira das Aranhas","-44.774167","-20.373056",NA,NA,NA,"Projeto CSBC; Crescendo na beira do afloramento. Arbusto com 2 m. Flores com cálice verde, botões florais com pétalas vinác",NA,NA,NA,"Itumirim",NA,NA,"-44.774167","-20.373056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2018-08-29 16:33:14-03","UFLA","ESAL","30110","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Ventura, ASR","25","2015","11","12",NA,"Brasil","Minas Gerais","Fazenda Bela Vista","-44.957056","-21.342306","980","980",NA,"Árvore de 3m, com flores creme.; Cerrado",NA,NA,NA,"Lavras",NA,NA,"-44.957056","-21.342306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-06-07 18:04:51-03","UFLA","ESAL","31251","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Arruda, I A C","Arruda, I A C; Martins, C P V; Biondi, M; Ribeiro, W S","167","2015","10","31",NA,"Brasil","Minas Gerais","Serra da Chapada","-44.724333","-21.288639","983","983",NA,"Arvoreta, 4m, sépalas creme-esverdeado, pétalas creme, filetes creme e anteras amarelas.; Campo Rupestre, campo geral.",NA,NA,NA,"Itutinga",NA,NA,"-44.724333","-21.288639","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-06-07 18:04:51-03","UFLA","ESAL","31261","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Arruda, I A C","Arruda, I A C; Martins, C P V; Ribeiro, W S","252","2015","11","29",NA,"Brasil","Minas Gerais","Serra do Ouro Grosso","-44.647861","-21.307806","968","968",NA,"Arvoreta, 3m, sépalas creme-esverdeado, pétalas creme, filetes creme e anteras amarelas.; Cerrado Rupestre arenoso.",NA,NA,NA,"Itutinga",NA,NA,"-44.647861","-21.307806","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-08-20 12:04:41-03","UFLA","ESAL","32031","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Melo, PHA","Melo, PHA","2503","2007","08","27",NA,"Brasil","Minas Gerais","Sul do bairro Olaria","-45.535194","-20.275111","754","754",NA,"Árvore, 8 metro, solo, botões florais esverdeados.; Cerrado",NA,NA,NA,"Arcos",NA,NA,"-45.535194","-20.275111","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2018-10-09 16:31:08-03","UFLA","ESAL","9106","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"M. L. Gavilanes; B. Queiroz","3.772",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"arbusto; 1.20; amarela;; campo rupestre",NA,NA,NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2017-11-24 14:10:22-02","UFLA","ESAL","3317","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Amauri A. Alvarenga; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"arbusto; ; ;; cerrado",NA,NA,NA,"Alpinópolis","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2017-11-24 14:10:22-02","UFLA","ESAL","2963","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"árvore; 5.0; ;; cerrado",NA,NA,NA,"Alpinópolis","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2017-11-24 14:10:22-02","UFLA","ESAL","2962","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"arbusto; 3.5; ;; cerrado",NA,NA,NA,"Alpinópolis","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2017-11-24 14:10:22-02","UFLA","ESAL","107","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Oliveira; Black","1013 B",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"árvore; 5.0; ; verde",NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2017-11-24 14:10:22-02","UFLA","ESAL","16771","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Ingaí","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2017-11-24 14:10:22-02","UFLA","ESAL","21829","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Silva, AF; et al.","612",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; 4m; corola vinácea;",NA,NA,NA,"Ingaí","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2017-11-24 14:10:22-02","UFLA","ESAL","21828","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Silva, AF","Argenta, JA","343",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"; ; ;",NA,NA,NA,"Ingaí","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2017-11-24 14:10:22-02","UFLA","ESAL","21827","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Silva, AF","Argenta, JA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"; ; carnosas vinho-amarelada;",NA,NA,NA,"Ingaí","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2017-11-24 14:10:22-02","UFLA","ESAL","11250","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Campestre","-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; 3.50; branca- amarelada;; cerrado",NA,NA,NA,"Ingaí","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2017-11-24 14:10:22-02","UFLA","ESAL","16118","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Paulo Sérgio N. Lopes","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"arvoreta; 2,00; amarelada;; cerrado",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2017-11-24 14:10:22-02","UFLA","ESAL","15233","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Carmo, JAM","Rodrigues, VEG","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"árvore; 4,50; ;; cerrado",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2017-11-24 14:10:22-02","UFLA","ESAL","3075","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,"arbusto; 3.0; ;; cerrado",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2017-11-24 14:10:22-02","UFLA","ESAL","4041","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,"arbusto; 2.5; ;; cerrado",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2017-11-24 14:10:22-02","UFLA","ESAL","8992","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959","10","10",NA,"arvoreta; 3.0; branca;; campo rupestre",NA,NA,NA,"Itumirim","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2017-11-24 14:10:22-02","UFLA","ESAL","20928","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.3689002990723","-22.2831001281738",NA,NA,NA,"; ; branca;; cerrado",NA,NA,NA,"Ouro Fino","19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2017-11-24 14:10:22-02","UFLA","ESAL","3225","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Guimarães, JAP; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"arbusto; 4.0; ;; cerrado",NA,NA,NA,"Pimenta","21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2017-11-24 14:10:22-02","UFLA","ESAL","4266","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Próximo à cidade","-44.1781005859375","-21.1103000640869",NA,NA,NA,"árvore; 2.0; ;; campo rupestre",NA,NA,NA,"Tiradentes","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2017-11-24 14:10:22-02","UFLA","ESAL","108","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","F. C. Hoehne","Hoehne, FC","1390",NA,NA,NA,NA,"Brasil","São Paulo",NA,"-47.8499984741211","-23.3500003814697",NA,NA,NA,"arbusto; 1.0 - 5.0; alva;",NA,NA,NA,"Tatuí","22710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-12-19 11:17:56-03","UFG","UFG","12207","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Rizzo, J.A.","Rizzo, J.A.; Hashimoto, M.Y.","10835","1988","08","16",NA,"Brasil","Tocantins","Aproximadamente 1km do centro. Cerrado.","-49.2","-10.61","230","230",NA,"Árvore de 6m de altura, corola amarela, estames numerosos.","UFG0012207",NA,NA,"Cristalândia",NA,NA,"-49.2","-10.61","1988","08","08",NA,NA,NA,NA,NA,NA,NA
"1050","2019-12-19 11:17:56-03","UFG","UFG","12209","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Rizzo, J.A.","Rizzo, J.A.; Hashimoto, M.Y.","10837","1988","07","12",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada Prof. José Âng, Cerradão.","-15.191944","-16.115","800","800",NA,"Árvore de 7m de altura, corola amarela, estames numerosos.","UFG0012209",NA,NA,"Mossâmedes",NA,NA,"-15.191944","-16.115","1988","08","08",NA,NA,NA,NA,NA,NA,NA
"1051","2019-12-19 11:17:56-03","UFG","UFG","12210","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Hashimoto, M.Y.","Rizzo, J.A.; Hashimoto, M.Y.","10838","1988","07","12",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada Prof. José Âng","-15.191944","-18.115","800","800",NA,"Árvore de 8m de altura, corola amarela, estames numerosos.","UFG0012210",NA,NA,"Mossâmedes",NA,NA,"-15.191944","-18.115","1988","08","08",NA,NA,NA,NA,NA,NA,NA
"1052","2019-12-19 11:17:56-03","UFG","UFG","12208","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Rizzo, J.A.","Rizzo, J.A.; Hashimoto, M.Y.","10836","1988","07","12",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada Prof. José Âng, Campo rupestre.","-15.191944","-16.115","1000","1000",NA,"Árvore de 3m de altura, corola amarela, estames numerosos.","UFG0012208",NA,NA,"Mossâmedes",NA,NA,"-15.191944","-16.115","1988","08","08",NA,NA,NA,NA,NA,NA,NA
"1053","2019-12-19 11:17:56-03","UFG","UFG","20431","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Christenson, G.M.; Ivo, P. & Manosso, A.","1141","1979","09","09",NA,"Brasil","Mato Grosso do Sul",NA,"-54.8442001342773","-18.9181003570557",NA,NA,NA,"Large tree, 30', leaves opposite, palmately compound, flowers large, white, in terminal cymes, many yeloow stamens.","UFG0020431",NA,NA,"Rio Verde de Mato Grosso","87429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-12-19 11:17:56-03","UFG","UFG","9868","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Rizzo, J.A.","9868","1974","06","12",NA,"Brasil","Tocantins","A 10km da Barreira da Cruz, que fica próximo a cidade de Pium. Cerrado.","-49.182201385498","-10.4425001144409",NA,NA,NA,"Árvore de 3m de altura, corola branca.","UFG0009868",NA,NA,"Pium","159515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-12-19 11:17:56-03","UFG","UFG","91","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Barroso, G.M.","Rizzo, J.A.; Barbosa, A.","2055","1968","09","03",NA,"Brasil","Goiás","À esquerda do ribeirão Dourado, próximo à sua cabeceira. Cerrado, ocorre mata ciliar.","-49.4375","-16.7572002410889",NA,NA,NA,NA,"UFG0000091",NA,NA,"Abadia de Goiás","11891","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA,NA,NA
