"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"198","2019-11-01 14:56:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Proença, CEB; Munhoz, CBR; Chaves, DA; Turma de Vegetação do Cerrado","5033","2013","06","Southern America","Brasil","Distrito Federal","Região do Catingueiro &nf;RPPN Flor das Águas",NA,"Erva 0,5m. Flor lilás pálido; Campo sujo de encosta",NA,NA,"Turma de Vegetação do Cerrado","08","836","836",NA,NA,"Brasília","-47.976778","-15.537514","2013",NA,NA,NA,NA,NA,"-47.976778","-15.537514",NA,NA,NA
"199","2019-11-01 14:56:46-03","UnB","UB","149039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, DC","CFSC9965","1987","02","Southern America","Brasil","Minas Gerais","Km 114 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo ao Córrego Vitalino.",NA,"População com flores azuis e brancas.; Planta ereta.; Cerrado.",NA,NA,"Bianchini, RS","01",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:54:54-03","UFU","HUFU","48291","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","231","2007","05",NA,"Brasil","Minas Gerais","Região de Furnas, Estrada depois do Paraíso Perdido.",NA,"Erva, ca. 0,1 m. Cálice verde, corola azulada.; Campo de altitude.","HUFU00052126","HUFU00052126","Bernardes, P.H.N.","23",NA,NA,NA,NA,"Capitólio","-46.0499992370605","-20.6152992248535","2007","08","29","29474","auto",NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:54:54-03","UFU","HUFU","5470","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","307","1994","04",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, 23km da sede.",NA,"Herbácea, ca. 0,10m. Cálice verde e corola azulada.; Campo sujo.","HUFU00052117","HUFU00052117","Simão-Bianchini, R.","19",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"202","2019-05-06 11:54:54-03","UFU","HUFU","7146","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, J.N.; Romero, R.","744","1994","12",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Cerca de 32km da sede administrativa.",NA,"Herbácea, ca. 0,20m. Corola azulada, tubo da corola externa branca, estames brancos.","HUFU00052114","HUFU00052114","Simão-Bianchini, R.","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"203","2019-05-06 11:54:54-03","UFU","HUFU","7281","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N. & D.G.S.","1613","1995","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Herbácea decumbente. Cálice esverdeado. Corola com tubo branco; lacínios azulados.; Borda de campo cerrado.","HUFU00052119","HUFU00052119","Simão-Bianchini, R.","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"204","2019-05-06 11:54:54-03","UFU","HUFU","5141","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N.","662","1994","02",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Km 10, estrada para Sacramento.",NA,"Herbácea, ca. 0,20m. Tubo da corola branca, lacínios azulados, estames e estiletes branco.; Campo em solo arenoso-pedregoso.","HUFU00052122","HUFU00052122","Romero, R.","22",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","2001","12",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"205","2019-05-06 11:54:54-03","UFU","HUFU","17632","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","5010","1998","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo a torre de observação, estrada para Sacramento - São Roque de Minas.",NA,"Herbácea, ca. 0,2m. Cálice verde. Corola arroxeada.; Afloramento rochoso, cerca de 4 meses após queimada. Campo limpo.","HUFU00052115","HUFU00052115","Andrade, T.","11",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","2004","11","30","57119","auto",NA,NA,NA,NA,NA,NA
"206","2019-05-06 11:54:54-03","UFU","HUFU","43947","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7424","2005","12",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Estrada depois do Paraíso Perdido em direção ao paredão.",NA,"Subarbusto em touceira, ca. 0,2 m. Cálice verde, corola azulada.; Campo rupestre.","HUFU00052124","HUFU00052124","Bernardes, P.H.N.","08",NA,NA,NA,NA,NA,NA,NA,"2006","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-04 12:47:55-03","UFU","HUFU","44920","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hattori, E.K.O.; Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N. & Freitas, F.S.","481","2006","02",NA,"Brasil","Minas Gerais","Região da Represa de Furmas, Estrada depois do Paraíso Perdido. Em direção ao Paredão.",NA,"Erva prostrada, corola azul.; Cerrado de altitude.","HUFU00052128","HUFU00052128","Bernardes, P.H.N.","16",NA,NA,NA,NA,NA,NA,NA,"2006","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-05-06 11:54:54-03","UFU","HUFU","46109","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4193","2006","10",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Estrada depois do Paraíso Perdido.",NA,"Subarbusto ca. de 0,3 m. Cálice verde, corola azulada e fauce alva.; Campo rupestre.","HUFU00052127","HUFU00052127","Melo, K.B.S.","25",NA,NA,NA,NA,NA,NA,NA,"2006","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-05-06 11:54:54-03","UFU","HUFU","65910","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rando, J.G.; Shimizu, G.H.","529","2008","01",NA,"Brasil","Minas Gerais","ca. de 500 m acima da Pousada Chapéu de sol, do lado direito da estrada.",NA,"Erva, ca. 30 cm alt. Flores azuis.; Campo rupestre.","HUFU00004922","HUFU00004922","Silva, C.","11",NA,NA,NA,NA,"Santana do Riacho","-43.601944","-19.295833","2011","08","02",NA,NA,NA,"-43.601944","-19.295833",NA,NA,NA
"210","2019-05-06 11:54:54-03","UFU","HUFU","47505","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Bernardes, P.H.N.; Rosa, P.O.; Melo, K.B.S. & Pinho, G.V.","98","2007","03",NA,"Brasil","Minas Gerais","Região de Furnas, Estrada depois do Paraíso Perdido.",NA,"Erva, ca. 0,3 m. Cálice verde, corola azul-lilás, folhas pilosas.; Campo rupestre.","HUFU00052125","HUFU00052125","Melo, K.B.S.","22",NA,NA,NA,NA,"Capitólio","-46.0499992370605","-20.6152992248535","2007","06","29","29474","auto",NA,NA,NA,NA,NA,NA
"211","2019-05-06 11:54:54-03","UFU","HUFU","55215","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Messias, M.C.T.B.","2195","2008","09",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira Samarco, Próximo à subestação.",NA,"Erva 0,6 m. Flores brancas.","HUFU00004921","HUFU00004921",NA,"05",NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:54:54-03","UFU","HUFU","8318","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","842","1995","03",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada do Chapadão Diamante.",NA,"Herbáceo prostada. Cálice verde. Corola azulada. Estames brancos.; Campo rupestre.","HUFU00052120","HUFU00052120","Simão-Bianchini, R.","18",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:54:54-03","UFU","HUFU","8971","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N. & Alcantara, M.B.","2296","1995","05",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para a Cachoeira dos Rolinhos.",NA,"Herbácea prostrada. Cálice esverdeado. Corola azulada, tubo branco. Estames e estigmas brancos.; Campo rupestre.","HUFU00052121","HUFU00052121","Simão-Bianchini, R.","14",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:54:54-03","UFU","HUFU","17636","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4795","1998","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para a Serra da Chapada.",NA,"Herbácea prostrada. Cálice verde. Corola externamente com tubo branco, fauce azulada. Anteras e estilete branco.; Campo limpo.","HUFU00052116","HUFU00052116","Andrade, T.","08",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","2004","11","30","57119","auto",NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:54:54-03","UFU","HUFU","6874","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N.","1432","1994","12",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Herbácea, ca. 0,20m. Cálice verde. Tubo da corola branco. Lacínios azulados. Estames branco.; Campo sujo com afloramento rochoso.","HUFU00052118","HUFU00052118","Simão-Bianchini, R.","06",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:54:54-03","UFU","HUFU","17630","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","5008","1998","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Torre de observação, estrada para Sacramento - São Roque de Minas.",NA,"Herbácea, ca. 0,2m. Cálice verde. Corola rósea.; Campo limpo, cerca de 4 meses após queimada.","HUFU00052123","HUFU00052123","Andrade, T.","11",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","2004","11","30","57119","auto",NA,NA,NA,NA,NA,NA
"217","2020-08-20 20:42:12-03","UFSC","FLOR","67992","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Proença, C.E.B.; Munhoz, C.B.R.; Chaves, D.A.; Turma de Vegetação do Cerrado","5033","2013","06",NA,"Brasil","Distrito Federal","Região do Catingueiro; RPPN (Reserva Praticular do Patrimônio Natural) Flor das Águas.",NA,"Erva 0,5m. Flor lilás pálido; Campo sujo de encosta","FLOR0067992",NA,"Turma de Vegetação do Cerrado","08",NA,NA,NA,NA,"Brasília","-47.976667","-15.5375","2013",NA,NA,NA,NA,NA,"47º58'36''W","15º32'15''S",NA,NA,NA
"218","2021-03-04 15:46:40-03","IF","SPSF","49376","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","M.Pastore & A.Francener & E.P.Fortes & E.E.Macedo","239","2013","02","América do Sul","Brasil","SP","Parque Estadual das Furnas do Bom Jesus",NA,"COLETA: Erva prostrada. Cálice verde; corola azul, região mesopétala mais clara, exterior do tubo alvo; Anteras e estigmas alvos.; GEOGRAFIA: Cerrado. Próximo à trilha do chalé;",NA,NA,"C.V.Silva","19",NA,NA,NA,NA,"Pedregulho","-47.2775","-20.151944","2013","02","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"219","2021-03-04 15:46:40-03","IF","SPSF","51385","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","A. Maruyama & L. Cicco","322","2016","02","América do Sul","Brasil","SP",NA,NA,"COLETA: Erva ca. 20 cm alt. Flores de coloração azul.; GEOGRAFIA: Campo de Altitude;",NA,NA,"M. Pastore","23","1394","1394",NA,NA,"Campos do Jordão","-45.5425","-22.672222","2016","02","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"220","2021-03-04 15:46:40-03","IF","SPSF","14862","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"S.Xavier & E. Caetano","274","1992","01","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"27",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"221","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Martius, CFP","s.n.",NA,NA,"Southern America","Brazil","São Paulo","pr. Araracoara prov. S.Pauli, ad Ytú et S.Paulo.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lund, PW","s.n.",NA,NA,"Southern America","Brazil","São Paulo","pr. Araracoara prov. S.Pauli, ad Ytú et S.Paulo.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Martius, CFP","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Claussen, P","55",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sello, HL","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Widgren, JF","306",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Widgren, JF","234",NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in campis siccis passim arenosis inter Catal-Altas et Inficionado, ad Curvellos, Capanema, Barbacena, in Serra de Christaes allisuqe locis prov. Minarum.",NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius tomentosus","Mart.","Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","in campis glareosis pr. Capanema et Barbacena, prov. Minarum.",NA,"Oreas.; HABITAT: Oreas.",NA,NA,NA,NA,NA,NA,"tomentosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:09:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius tomentosus","Mart.","Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil",NA,"loco Brasiliae non indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"tomentosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2014-09-23 11:01:24-03","G","G-DC","G00146515","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lund, P. W.",NA,"1834",NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=110877&base=img&lang=en","G00146515","G00146515","CAT.HERB.PRODR.","00",NA,NA,NA,NA,NA,"-45.44222222","-18.78777778","2007","01","01",NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA
"233","2019-11-21 10:03:16-03","IBt","SP","446959","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pastore, M; Francener, A; Fortes, EP; Macedo, EE","239","2013","02",NA,"Brasil","São Paulo","Parque Estadual Furnas do Bom Jesus, Próximo à trilha do Chalé. 10h e 30min",NA,NA,NA,NA,"Simão Bianchini, R; Silva, CV","19","1034","1034",NA,NA,"Pedregulho","-47.2775","-20.151944","2013","02","26",NA,NA,NA,"-47.2775","-20.151944",NA,NA,NA
"234","2020-11-26 09:59:47-03","IBt","SP","370071","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Guarino, ESG","91","2000","04",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"235","2020-11-26 09:59:47-03","IBt","SP","370070","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Guarino, ESG","10","1999","11",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"236","2020-10-22 10:12:38-03","IBt","SP","343697","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Batalha, MA","2917","1999","02",NA,"Brasil","Goiás","Parque Nacional das Emas",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,"Chapadão do Céu","-52.548900604248","-18.4074993133545",NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA
"237","2020-09-10 10:17:50-03","IBt","SP","311711","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sakuragui, CM","CFCR13894","1994","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"238","2020-09-24 08:24:27-03","IBt","SP","331927","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Stehmann, JR","2324","1997","12",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"239","2021-01-07 09:33:35-03","IBt","SP","465768","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão Bianchini, R","93","1989","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"240","2020-12-30 07:47:55-03","IBt","SP","443661","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hashimoto, G","20644","1995","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"241","2020-11-26 09:59:47-03","IBt","SP","371996","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lombardi, JA","4267","2001","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"242","2020-12-10 11:27:09-03","IBt","SP","396159","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Forzza, RC","3183","2004","03",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Ibitipoca",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"243","2021-01-21 15:28:51-03","IBt","SP","488617","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","290","2016","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"244","2021-01-21 15:28:51-03","IBt","SP","488624","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","287","2015","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"245","2021-01-21 15:28:51-03","IBt","SP","488622","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","273","2015","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"246","2021-01-21 15:28:51-03","IBt","SP","488623","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","275","2015","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
