"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"700","2009-07-17 07:39:00-03","MO","MOBOT","3085459","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","M. Vasquez Avila",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Hassler 8266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2008-05-27 22:02:00-03","MO","MOBOT","3085549","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","M.Vazquez Avila",NA,NA,NA,"Ezechias P. Heringer","1980","9","30","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DF. Bacia do Rio São Bartolomeu.",NA,NA,NA,"South America",NA,NA,NA,"Heringer 5531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2014-12-21 13:43:00-02","MO","MOBOT","3085637","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","M.Vazquez Avila",NA,NA,NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","1979","8","13","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DF Bacia do Rio São Bartolomeu. Gameleria da margem do Rio, resultante de brotamento: inflorescencia globosa de cor verde.",NA,NA,NA,"South America",NA,NA,NA,"Heringer 1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2008-05-27 22:02:00-03","MO","MOBOT","3086209","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"William R. Anderson","1972","3","14","Brazil",NA,NA,NA,NA,NA,NA,"535.00000000",NA,NA,NA,"Shrubby thickets beside and near creek ca. 3 km S of Cocos.",NA,NA,NA,"South America",NA,NA,NA,"Anderson 36944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","3086229","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.",NA,NA,NA,NA,"Ezechias P. Heringer","1981","3","24","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacia do Rio São Bartolmeu, cercanias dos corogos Forquilha e da Lage.",NA,NA,NA,"South America",NA,NA,NA,"Heringer 6514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2013-11-29 17:25:00-02","MO","MOBOT","3086246","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.",NA,NA,NA,NA,"J.E. Simonis|Gustavo Martinelli","1983","2","10","Brazil",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Est Rio de Janeiro, Serra dos Orgaos, Pico do Frade, closed evergreen forest.",NA,NA,NA,"South America",NA,NA,NA,"Simonis 38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","3086287","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Vazquez Avila",NA,NA,NA,"Ezechias P. Heringer","1979","8","9","Brazil","Distrito Federal",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,"South America",NA,NA,NA,"Heringer 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2008-05-27 22:02:00-03","MO","MOBOT","3086330","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","M. Vazquez Avila",NA,NA,NA,"Howard S. Irwin","1966","7","8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallery forest, Rio Torte, ca 10 km. N. of Brasiliam D.F.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 18063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2009-08-25 17:37:00-03","MO","MOBOT","3086357","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","M. Vazquez Avila",NA,NA,NA,"Luciano Bernardi","1978","11","1","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbor 6 metralis sat exilis foliis coriaceis concinnis ellipticis et longe petiolatis. Syconi virides 1.5-2 cm diam. In nemore relicto ad pagum Ypé-jhu, Canendiyu.",NA,NA,NA,"South America",NA,NA,NA,"Bernardi 18319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2008-05-27 22:02:00-03","MO","MOBOT","3086389","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","C.C. Berg",NA,NA,NA,"Howard S. Irwin","1966","7","12","Brazil",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Gallery forest and adjacent wet campo, Riacho Vicente Pires, ca. 15 km W. of Brasilia, D.F.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 18167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2008-05-27 22:02:00-03","MO","MOBOT","3086407","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Gordon P. DeWolf",NA,NA,NA,"Howard S. Irwin","1965","12","14","Brazil",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,"Disturbed woods, Riberão da Contagem, ca 25 km N. of Brasilia.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 11297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2008-05-27 22:02:00-03","MO","MOBOT","3086438","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Gordon P. DeWolf",NA,NA,NA,"Howard S. Irwin","1966","3","17","Brazil",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,"Creek margin. Forested slopeds, rocky talus, Corrego Landim, ca 20 km N.E. of Brasilia, D.F.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 14043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2008-05-27 22:02:00-03","MO","MOBOT","3086465","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Gordon P. DeWolf",NA,NA,NA,"Howard S. Irwin","1966","6","22","Brazil","Goiás",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Disturbed hillside, Piranhas, Goias.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 17585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","3086487","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","C.C. Berg",NA,NA,NA,"Howard S. Irwin","1970","3","3","Brazil",NA,NA,NA,NA,NA,NA,"525.00000000",NA,NA,NA,"Gallery margin. Cerrado and adjacent gallery forest, Rio Bicudo, ca. 20 km W of Corinto.",NA,NA,NA,"South America",NA,NA,NA,"Irwin 26809-a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2012-05-25 18:38:00-03","MO","MOBOT","100475683","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","L.",NA,NA,NA,NA,"Robin B. Foster","1986","9","10","Peru","Madre de Dios","Manu","-71.3833333","-11.8833333",NA,NA,"350.00000000",NA,NA,NA,"Parque Nacional Manu Rio Manu: Cocha Cashu Station. Low floodplain forest.",NA,NA,NA,"South America",NA,NA,NA,"Foster 11337",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"715","2012-06-06 09:55:00-03","MO","MOBOT","100477836","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","L.",NA,NA,NA,NA,"Manuel Rimachi Y.","1977","8","25","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Carretera de Zungaro Cocha near fundo Shushuna, disturbed sandy uplands, renaco.",NA,NA,NA,"South America",NA,NA,NA,"Rimachi Y. 3186",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"716","2008-05-27 22:02:00-03","MO","MOBOT","714877","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","L.",NA,NA,NA,NA,"Percy Núñez V.|John W. Terborgh|M. Riley|M. Bolaños","1990","8","30","Peru","Madre de Dios","Manu","-71.4","-11.88",NA,NA,"400.00000000",NA,NA,NA,"Cocha Cashu Biological Station, Manú National Park.",NA,NA,NA,"South America",NA,NA,NA,"Núñez Vargas 12454",NA,NA,NA,NA,NA,NA,NA,NA,"1","61",NA
"717","2009-07-20 21:22:00-03","MO","MOBOT","3082265","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","C.C. Berg",NA,NA,NA,"Bassett Maguire","1952","3","13","Venezuela",NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,"Infrequent in open Clusia bush near Camp 1.",NA,NA,NA,"South America",NA,NA,NA,"Maguire 33392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2011-06-08 12:20:00-03","MO","MOBOT","3082474","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.",NA,NA,NA,NA,"Manuel Rimachi Y.","1976","5","31","Peru","Loreto","Maynas","-73.24972","-3.70305",NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Río Nanay above Bellavista, Quebrada de Morropon, shoreline forest freq. inundated.",NA,NA,NA,"South America",NA,NA,NA,"Rimachi Y. 2309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2011-02-18 17:26:00-02","MO","MOBOT","3082661","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","J. Conrad",NA,NA,NA,"Daniel F. Austin","1969","6","12","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"''Apui'' Shrub on bank. Frts green. Belém: Grounds of the Instituto de Pesquisas e Experimentaçao Agropecuarias do Norte. Igarape Aura through A.P.E.G. Reserve.",NA,NA,NA,"South America",NA,NA,NA,"Austin 4171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2008-05-27 22:02:00-03","MO","MOBOT","3082953","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","J. Conrad",NA,NA,NA,"Thomas B. Croat","1973","2","13","Venezuela","Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque National Guatopo: near park headwaters at south entrance.",NA,NA,NA,"South America",NA,NA,NA,"Croat 21784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2014-04-05 01:57:00-03","MO","MOBOT","3083245","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","A. Gentry",NA,NA,NA,"Henry Y. Bernal|Andrew M. Sugden","1977","7","21","Colombia",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Collected from cloud forest on the summit of Cerro Keuas, Serrania de Macuira, Guajira Prov.",NA,NA,NA,"South America",NA,NA,NA,"Bernal 76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2013-03-06 10:33:00-03","MO","MOBOT","3083340","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","S. McDaniel",NA,NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","1976","6","17","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Río Nanay, vicinity of Almendro, inundated marginal forest.",NA,NA,NA,"South America",NA,NA,NA,"McDaniel 20742",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"723","2014-06-04 10:02:00-03","MO","MOBOT","3083546","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","S. McDaniel",NA,NA,NA,"Manuel Rimachi Y.","1974","1","25","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Quebrada de Uchpa Cano, across Rio Itaya from Iquitos, margin of pasture.",NA,NA,NA,"South America",NA,NA,NA,"Rimachi Y. 800",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"724","2020-04-13 15:00:00-03","MO","MOBOT","3083887","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.",NA,NA,NA,NA,"Pablo Stevenson","1988","6",NA,"Colombia","Meta","La Macarena",NA,NA,NA,NA,"0E8",NA,NA,NA,"Parque Nacional Natural Tinigua. Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Filo III.",NA,NA,NA,"South America",NA,NA,NA,"Stevenson Diaz 51",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"725","2008-11-20 08:59:00-02","MO","MOBOT","944185","PreservedSpecimen","Plantae","Moraceae","Ficus","perforata","Ficus perforata","(Miq.) Miq.","J. Conrad",NA,NA,NA,"Rubio Kayap","1972","11","1","Peru","Amazonas","Condorcanqui","-78.1511111","-4.4733334",NA,NA,"152.40000000","356.61600000",NA,NA,"Rio Cenepa region. Quebrada Huampami.",NA,NA,NA,"South America",NA,NA,NA,"Kayap 13",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"726","2019-03-29 10:41:30-03","UFSM","HDCF","5001","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Figueira, M.","2016","03","14","Nascimento, A. R. T.","1995","09","20","Brasil","Rio Grande do Sul","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,NA,"Morro do Botucaraí",NA,"28166","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-03-08 14:15:19-03","UNIOESTE","UNOP","9824","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Silva, D.R. da","2018","03","24","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","02","14","Brasil","Paraná","Realeza","-53.574861","-25.535417","-53.574861","-25.535417","278","278",NA,NA,"Futura APP da UHE Baixo Iguaçu, sanguinha entre a Sanga Canoa e Sanga da Fazenda Zuttion.","Árvore 16 m de altura. Folhas cartáceas, glabras. Sicônios verdes.",NA,NA,NA,NA,NA,NA,"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-08-31 09:17:02-03","INPA","INPA","228394","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Procópio, LC","2011","10",NA,"Souza, VC de","1995","09","03","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"INPA0228394","INPA0228394 INPA0228394_e INPA0228394_e1","Parque Estadual de Jacupiranga. Núcleo da Caverna do Diabo. área de rochas calcáreas. Mata Atlântica. Planta isolada próximo ã entrada da Caverna do Diabo.",NA,"38804","auto","Southern America",NA,NA,NA,"8994","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-08-31 09:17:02-03","INPA","INPA","140054","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Procópio, LC","2011","10",NA,"Carauta, JPP","1977","10","18","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"INPA0140054","INPA0140054 INPA0140054_e INPA0140054_nd INPA0140054_num","Estrada para Lumiar, Estrada para Lumiar",NA,"33190","auto","Southern America",NA,NA,NA,"2705","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-01-10 20:50:40-03","INPA","INPA","140049","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Procópio, LC","2011","10",NA,"Carauta, JPP","1977","09","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"INPA0140049","INPA0140049 INPA0140049_e INPA0140049_e1 INPA0140049_nd INPA0140049_num","Floresta da Tijuca, perto da capela Mayrink",NA,NA,NA,"Southern America",NA,NA,NA,"RB180520","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-08-31 09:17:02-03","INPA","INPA","142152","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Berg, CC","1983",NA,NA,"Hatschbach, GG","1980","09","29","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"INPA0142152","INPA0142152 INPA0142152_e","Céu Azul, arredores",NA,NA,NA,"Southern America",NA,NA,NA,"43191","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-08-31 09:17:02-03","INPA","INPA","211451","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Santos, OA dos","2008",NA,NA,"Silveira, M","1994","09","19","Brasil","Acre","Tarauacá","-71.388056","-8.468056","-71.388056","-8.468056",NA,NA,"INPA0211451","INPA0211451 INPA0211451_e","Rio Tarauacá, Bacia do rio Juruá, rio Médio tarauacá, Seringal Macuripe, Colocação Remanso. Floresta de várzea.",NA,NA,NA,"Southern America",NA,NA,NA,"841","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-08-31 09:17:02-03","INPA","INPA","228427","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Procópio, LC","2011","10",NA,"Souza, VC de","1998","12","17","Brasil","São Paulo","São Sebastião","-45.653611","-23.754444","-45.653611","-23.754444",NA,NA,"INPA0228427","INPA0228427 INPA0228427_e","Próximo à Praia do Cambuti. Sertão do Piavu. Trilha da Água. Mata Ombrófila Densa (Mata Atlântica de Planície). Beira do rio.",NA,NA,NA,"Southern America",NA,NA,NA,"21632","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-08-31 09:17:02-03","INPA","INPA","270722","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Ramos, JF; Cavalcante, SC","2015","10","16","Cavalcante, SC","2013","06","11","Brasil","Pará","Santarém","-54.608611","-2.435556","-54.608611","-2.435556","91","91","INPA0270722",NA,"Várzea Quilombola de Saracura",NA,NA,NA,"Southern America",NA,NA,NA,"25","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-08-31 09:17:02-03","INPA","INPA","62515","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Diaz, BE","2007",NA,NA,"Macêdo, M","1976","10","30","Brasil","Mato Grosso","Poxoréu","-56","-15.6","-56","-15.6",NA,NA,"INPA0062515","INPA0062515 INPA0062515_e INPA0062515_e1 INPA0062515_e2","Estrada Coité Km 18, Estrada Coité, Km 18, margem direita do rio Coité.",NA,NA,NA,"Southern America",NA,NA,NA,"267","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-08-31 09:17:02-03","INPA","INPA","228426","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2014","06",NA,"Souza, VC de","1997","10","07","Brasil","Mato Grosso","Rosário Oeste","-55.183333","-14.716667","-55.183333","-14.716667",NA,NA,"INPA0228426","INPA0228426 INPA0228426_e INPA0228426_e1","Ca. 72 km E de Rosário Oeste. Estrada entre Riolândia (Frieira) e Marzagão. Córrego Monjolinho. Floresta Aluvial.",NA,NA,NA,"Southern America",NA,NA,NA,"20241","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-08-31 09:17:02-03","INPA","INPA","228443","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2014","06",NA,"Souza, VC de","1994","10",NA,"Brasil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"INPA0228443","INPA0228443 INPA0228443_e","Serra do Taquaral, mata em Grotão, em contato com cerrado.",NA,"29574","auto","Southern America",NA,NA,NA,"12314","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-08-31 09:17:09-03","INPA","INPA","146772","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Berg, CC","1995","11",NA,"Henderson, AJ","1985","05","09","Brasil","Amazonas","Borba","-59","-6.833333","-59","-6.833333",NA,NA,"INPA0146772","INPA0146772 INPA0146772_e INPA0146772_e1","BR 230, 1-5 km upstream from Sucunduri, BR-230 Estrada Transamazônica, 1-5 Km upstream from Sucunduri, along margin of river",NA,NA,NA,"Southern America",NA,NA,NA,"404","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-08-31 09:17:09-03","INPA","INPA","14990","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Jr.; Wolf Junior, GP de","1958",NA,NA,"Kuhlmann, JG","1924","04","11","Brasil","Pará",NA,"-54.333333","-3.333333","-54.333333","-3.333333",NA,NA,"INPA0014990","INPA0014990 INPA0014990_e","Rio Cupari, Rio Cupari afluente do rio Tapajós",NA,NA,NA,"Southern America",NA,NA,NA,"1876","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-08-31 09:17:09-03","INPA","INPA","164598","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Procópio, LC","2011","10",NA,"Macêdo, M","1990","10","28","Brasil","Mato Grosso","Paranatinga","-54.339186","-14.5989","-54.339186","-14.5989",NA,NA,"INPA0164598","INPA0164598 INPA0164598_e","Paranatinga, Margem esquerda do Rio Jatobá, Agrochapada.",NA,NA,NA,"Southern America",NA,NA,NA,"2981","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-08-31 09:17:09-03","INPA","INPA","214057","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Pereira, MR","2010","11","10","Rocha, SFR","2003",NA,NA,"Brasil","Amazonas","Uarini","-65.366667","-2.683333","-65.366667","-2.683333",NA,NA,"INPA0214057",NA,"Região de várzea do Rio Solimões, dentro dos limites da Reserva de Desenvolvimento Sustentável Mamirauá. Comunidade Marirana, mata atrás da casa da D. Chica.",NA,NA,NA,"Southern America",NA,NA,NA,"264","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-08-31 09:17:09-03","INPA","INPA","228392","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Santos, OA dos","2010","03",NA,"Souza, VC de","1997","07","06","Brasil","Mato Grosso","Juína","-58.916667","-11.366667","-58.916667","-11.366667",NA,NA,"INPA0228392","INPA0228392 INPA0228392_e INPA0228392_e1","Beira do Rio Vermelho. Ca. 20km W (em linha reta) de Juína. Floresta Ripária.",NA,NA,NA,"Southern America",NA,NA,NA,"18334","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-08-31 09:17:09-03","INPA","INPA","228417","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Santos, OA dos","2010","03",NA,"Souza, VC de","1997","07","06","Brasil","Mato Grosso","Juína","-58.916667","-11.366667","-58.916667","-11.366667",NA,NA,"INPA0228417","INPA0228417 INPA0228417_e INPA0228417_e1","Beira do Rio Vermelho. Ca. 20 km W (em linha reta) de Juína. Floresta Ripária.",NA,NA,NA,"Southern America",NA,NA,NA,"18335","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-08-31 09:17:09-03","INPA","INPA","256908","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Ramos, JF","2013","06","10","Amaral, IL do","2013","04","28","Brasil","Pará","Jacareacanga","-57.6225","-6.077778","-57.6225","-6.077778","61","61","INPA0256908","INPA0256908 INPA0256908_e","Alto Tapajós - Rio das Tropas e Rio Pacú, No meio do Rio Tapajós",NA,NA,NA,"Southern America",NA,NA,NA,"3671","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-08-31 09:17:09-03","INPA","INPA","66048","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Berg, CC","1976",NA,NA,"Irwin, HS","1966","07","12","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"1000","1000","INPA0066048","INPA0066048 INPA0066048_e","Riacho Vicente Pires, ca. 15 Km W of Brasília",NA,NA,NA,"Southern America",NA,NA,NA,"18167","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-08-31 09:17:09-03","INPA","INPA","64581","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Berg, CC","1988","07",NA,"Gomes, M","1977","01","17","Brasil","Mato Grosso",NA,"-59.4","-10.7","-59.4","-10.7",NA,NA,"INPA0064581","INPA0064581 INPA0064581_e INPA0064581_e1","Margem do rio Aripuanã, na entrada da Bahia",NA,NA,NA,"Southern America",NA,NA,NA,"496","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-08-31 09:17:09-03","INPA","INPA","140858","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Berg, CC","1995","11",NA,"Ferreira, CAC","1986","06","18","Brasil","Rondônia","Porto Velho","-63.44","-8.9","-63.44","-8.9",NA,NA,"INPA0140858",NA,"Área do Reservatório da UHE de Samuel, Área do Reservatório da Usina Hidrelétrica de Samuel, próximo ao igarapé Japiim.",NA,NA,NA,"Southern America",NA,NA,NA,"7471","Dicotyledon Rosids","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
