"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"403","2011-04-05 07:08:00-03","MO","MOBOT","2868207","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Calaway H. Dodson|M. P. McMahon","Dodson 5039","1972","9","2","South America","Ecuador","Los Ríos","Km 56-Quevedo. Santo Domingo. Rio Palenque Biological Station.","150.00000000",NA,NA,NA,"Cowan",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2014-02-01 19:56:00-02","MO","MOBOT","2868339","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Francisco J. Roldán|E. Arévalo","Roldán 1722","1991","11","1","South America","Colombia","Bolívar","Corregimiento La Ribona, Isla de Monpós, finca Buenaventura.","5.00000000",NA,NA,NA,"R. Callejas","San Martin de Loba","-74.08333","9",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2012-12-30 12:40:00-02","MO","MOBOT","2868370","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Leandro Aristeguieta","Aristeguieta 6278","1966","8","6","South America","Venezuela","Guárico","N.V. Ortiga sabañonera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2013-08-23 04:12:00-03","MO","MOBOT","2868374","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","John Thomas Baldwin","Baldwin 5681","1947","5","4","South America","Uruguay",NA,NA,NA,NA,NA,NA,"N.Y. Sandwith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","2868440","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","FUKUSHIMA","FUKUSHIMA 6537","1967","6","1","South America","Peru","Huánuco","Tulimayo: Dist. José Crespo. Cultivo de abacales.","700.00000000",NA,NA,NA,"R. Liesner","Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","2868484","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Thomas B. Croat","Croat 7594","1969","1","28","South America","Colombia","Amazonas","Leticia at military BOQ.",NA,NA,NA,NA,NA,NA,"-69.935297","-4.192935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","2868534","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J.S. de la Cruz","de la Cruz 2070","1922","9","22","South America","Guyana",NA,"Upper Mazaruni River.",NA,NA,NA,NA,"Wm. Trelease & T.G. Yuncker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","2868570","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","W.A. Córdoba","Cordoba 408","1984","4","12","South America","Colombia","Chocó","Corregimiento de Bebará, sector La Calle en el ríó Bebará.",NA,NA,NA,NA,"R. Callejo","Quibdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2012-11-16 10:17:00-02","MO","MOBOT","2868577","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Ronald L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"412","2009-07-31 07:04:00-03","MO","MOBOT","2868232","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","George Eiten|Liene T. Eiten","Eiten 10712","1970","2","19","South America","Brazil","Maranhão","Mpio de Loreto: ''Ilha de Balsas'' region between the Balsas & Parnaíba Rivers. At Santa Barbara on the Parnaíba River, shore, 55 km SSE of LORETO.","150.00000000",NA,NA,NA,"R. Callejas",NA,"-45.05","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2016-11-15 05:15:00-02","MO","MOBOT","2868628","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 39287","1983","5","8","South America","Argentina","Corrientes","Salta. 10 Km E de Tartagal, camino a Tonono. En sotobosque.",NA,NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-04-12 20:16:00-03","MO","MOBOT","2868665","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","M. Hill","Hill M2","1973",NA,NA,"South America","Colombia","Chocó",NA,NA,NA,NA,NA,NA,"Bahia Solano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2011-11-04 16:36:00-02","MO","MOBOT","2868763","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Franciso Delascio C.|Reyes López","Delascio Chitty 12839","1986","9","22","South America","Venezuela","Cojedes","Dto. San Carlos. Mpio Angel Bravo. Las Tucuraguas.","700.00000000",NA,NA,NA,"Delascio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2011-06-08 12:20:00-03","MO","MOBOT","2868782","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Manuel Rimachi Y.","Rimachi Y. 8861","1988","9","20","South America","Peru","Loreto","Dtto. Iquitos. Iquitos, Calle Huallaga, jardin del Instituto Botanico, en terreno arcilloso.","120.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2016-09-14 05:18:00-03","MO","MOBOT","2868811","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Paul J. M. Maas|Hiltje Maas","Maas 336","1971","6","30","South America","Brazil","Amazonas","Manaus, Rua Fortaleza, along roadside.",NA,NA,NA,NA,"K.U. Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"418","2009-11-09 21:31:00-02","MO","MOBOT","2868966","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131312","1985","9","4","South America","Venezuela","Bolívar","Distrito Cedeño: Scheela palm grove, 78 km. SW of Caicara del Orinoco.",NA,NA,NA,NA,"Steyermark",NA,"-66.425","7.17083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2016-10-18 10:15:00-02","MO","MOBOT","2869044","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","F. Javier Fernández Casas|Alfonso Susanna","Fernández Casas 8034","1983","1","7","South America","Bolivia","Pando","Cerca de Cobija en las riberas del río Acre, malezas & bosquetes.",NA,NA,NA,NA,"R. Callejas","Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"420","2011-06-08 11:53:00-03","MO","MOBOT","2869070","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","José Schunke V.","Schunke Vigo 4125","1970","7","16","South America","Peru","San Martín","Murga (margen izquierda del río Huallaga). Al oeste de la granja ganadera del Sr. Roldan Arávalo Silva.","400.00000000",NA,NA,NA,"W. Burger","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2009-09-03 17:21:00-03","MO","MOBOT","2869104","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Henry H. Rusby|Roy W. Squires","Rusby 101","1896","4",NA,"South America","Venezuela",NA,"Orinoco.",NA,NA,NA,NA,"Wm. Trelease & T.G. Yuncker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-09-04 04:40:00-03","MO","MOBOT","2869165","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Herbert H. Smith","Smith 388","1898",NA,NA,"South America","Colombia",NA,NA,"76.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2011-06-09 18:03:00-03","MO","MOBOT","2869193","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Gerardo Aymard","Aymard C. 2556","1984","5","17","South America","Venezuela","Portuguesa","Dtto. Guanare. Desembocadero.","400.00000000",NA,NA,NA,"Steyermark",NA,"-69.9","9.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2011-03-11 22:18:00-03","MO","MOBOT","2869198","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Eduard F. Poeppig","Poeppig 3112","1829",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"425","2011-02-18 15:56:00-02","MO","MOBOT","2869201","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","O. Haught","Haught 2336",NA,NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,NA,"Wm. Trelease & T.G. Yuncker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2009-11-11 09:50:00-02","MO","MOBOT","2869270","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Howard L. Clark","Clark 8061","1981","5","29","South America","Venezuela","Amazonas","San Carlos de Rio Negro, ca. 20 km S of confluence of Rio Negro and Brazo Casiquiare.","119.00000000",NA,NA,NA,"R.L. Liesner",NA,"-67.05","1.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-05-17 05:14:00-03","MO","MOBOT","2869281","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","W.R. Hostmann","Hostmann 65",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2010-09-20 19:22:00-03","MO","MOBOT","2869365","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Bassett Maguire|Gerold Stahel","Maguire 22716","1944","4","4","South America","Suriname","Paramaribo","Frequent; weed, vicinity Agricultural Experiment Station.",NA,NA,NA,NA,"T.G. Yuncker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2010-01-05 09:12:00-02","MO","MOBOT","2869492","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","M. F. Prévost","Prévost 3635","1999","2","13","South America","Guyana",NA,"Centre ORSTOM de Cayenne. Vegetation secundaire. Végetation secondaire.","0E8",NA,NA,NA,"Prévost M.-F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2011-10-24 04:58:00-02","MO","MOBOT","2868867","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","L.O. Adão Teixeira","Teixeira 837","1982","5","28","South America","Brazil","Rondônia","Mpio. Santa Barbara, Rodovia BR 364, km 120, 10 km W da Sede da Mineracao. Mata alta de terra firme.",NA,NA,NA,NA,"L.O.A. Teixeira",NA,"-63.11666","-9.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2014-02-25 05:40:00-03","MO","MOBOT","2869981","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Ángel Fernández","Fernández 3751","1987","2",NA,"South America","Venezuela","Delta Amacuro","Terr. Fed. Delta Amacuro Dpto Antonio Diaz El Toro, Braza Imataca.","0E8",NA,NA,NA,"N. Cuello",NA,"-61.4833333","8.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"432","2012-11-28 08:34:00-02","MO","MOBOT","2870101","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Manuel Rimachi Y.","Rimachi Y. 3342","1978","2","8","South America","Peru","Loreto","Dtto. Iquitos. Río Amazonas, Quebrada de Yanayacu above Iquitos.",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","2870239","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","L.C. Ming","Ming 391","1994","2","4","South America","Brazil","Acre","Xapuri, Reserva Extratavista Chico Mendes, Seringal Sibéria, Colocaçao Maloca. Terra firme.",NA,NA,NA,NA,"Lin Chau Ming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2016-09-14 05:18:00-03","MO","MOBOT","2870249","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Paul J. M. Maas|Hiltje Maas","Maas 336","1971","6","30","South America","Brazil","Amazonas","Manaus, Rua Fortaleza, along roadside.",NA,NA,NA,NA,"K.U. Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"435","2014-02-25 05:40:00-03","MO","MOBOT","2870262","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Ángel Fernández|Elio Sanoja","Fernández 5150","1989","3",NA,"South America","Venezuela","Bolívar","Mpio. Sucre. Río Caura Jabillal.","70.00000000",NA,NA,NA,"R. Callejas",NA,"-64.91666","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-08-22 06:48:00-03","MO","MOBOT","2870331","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 27826","1984","7","24","South America","Peru","Loreto","Dtto. Iquitos. km 8 Carretera Quisto Cocha-Varillal, low swamp over clay.","130.00000000",NA,NA,NA,"S. McDaniel","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2012-06-11 09:56:00-03","MO","MOBOT","2870391","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","Simonis 205","1983","3","26","South America","Paraguay","Amambay","Chirigüelo, 13 km E of PN Cerro Cora, Weaver's ranch; exploided forest.","200.00000000",NA,NA,NA,"R. Callejas",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2009-12-13 15:36:00-02","MO","MOBOT","2870392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Basil Stergios|Gerardo Aymard","Stergios 7253","1984","11","25","South America","Venezuela","Amazonas","Selva pluvial, alrededores de San Carlos del Río Negro.",NA,NA,NA,NA,NA,NA,"-66.91666","1.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2009-07-31 17:15:00-03","MO","MOBOT","2870461","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21738","1968","3","24","South America","Brazil","Goiás","Soil-filled, shaded crevices on outcrops. Outcrops, and rocky slopes, ca. 24 km. S. of Paraíso.","600.00000000",NA,NA,NA,"C.L. Ichaso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2012-05-04 05:16:00-03","MO","MOBOT","2870462","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Cyril Allen","Allen 120","1924","7","22","South America","Colombia",NA,"Savana, damp shady places, Chiriquana Magadalena Valley.",NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","2870540","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","David G. Campbell","Campbell 22004","1974","4","20","South America","Brazil","Amazonas","Across river from Maués, farm of Francisco Merheri. Terra fime; disturbed burned & grazed area.",NA,NA,NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2009-10-27 11:57:00-02","MO","MOBOT","2870650","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Renée Rondeau","Rondeau 131","1982","11","11","South America","Venezuela","Guárico","Common in shady places in sandy damp soil, with Ruellia and Amaranthus dubius. Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Near ranch houses.","100.00000000",NA,NA,NA,NA,NA,"-67.0008333","8.0008333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2017-02-03 05:18:00-02","MO","MOBOT","2870731","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Dairon Cárdenas L.","Cárdenas López 2123","1988","6","25","South America","Colombia","Chocó","Zona de Urabá. Cerros del Cuchillo Bosque secundario. Tierra Baja. Finca Cidon.","50.00000000",NA,NA,NA,"D. Cárdenas","Riosucio",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","2870827","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Michael H. Nee","Nee 31810-a","1985","9","6","South America","Bolivia","Pando","Along Rio Madre de Dios. Santo Domingo. Clay slumps of high bank of river, secondary vegetation, the top with non-inundated evergreen forest.","125.00000000",NA,NA,NA,"R. Callejas","Madre de Dios","-66.6","-11.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2009-08-21 06:33:00-03","MO","MOBOT","2870864","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-362","1987","7","21","South America","Brazil","Pará","The suburbs of Belém. In weedy ground in sandy soil.","50.00000000",NA,NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-07-31 06:58:00-03","MO","MOBOT","2981303","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Calaway H. Dodson|Alwyn H. Gentry","Dodson 9565","1980","3","20","South America","Ecuador","Los Ríos","Río Palenque Biological Station. Km 56 on the Quevedo-Santo Domingo road.","150.00000000",NA,NA,NA,NA,NA,"-79.36666","-0.58333",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA
"447","2012-09-07 05:07:00-03","MO","MOBOT","3016266","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Sánchez","Sánchez 4103","1986","5","21","South America","Peru","Cajamarca","Distrito de Chetilla, ruta a Llullapuquio. Bosque perennifolio y campos de cultivo.","2650.00000000",NA,NA,NA,"A. Bornstein","Cajamarca",NA,NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2014-01-22 12:08:00-02","MO","MOBOT","3016275","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Segundo Leiva G.|P. Chuna|J. Cadle","Leiva González 1321","1994","8","4","South America","Peru","Cajamarca","Procedencia: Alrededores de Namballe. Hábitat: Riachuelo.","720.00000000",NA,NA,NA,"N. Hensold","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2011-06-08 11:53:00-03","MO","MOBOT","3023270","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","José Schunke V.","Schunke Vigo 14523","1998","10","26","South America","Peru","San Martín","Prov. San Martín, Dtto. San Martín. Tarapoto. Campo abierto, terreno muy húmedo.","400.00000000",NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2015-11-10 12:28:00-02","MO","MOBOT","3186874","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Carlos S. Rosário|Darielson O. Rosário","Rosário 2152","2003","6","24","South America","Suriname","Sipaliwini","Central Suriname Nature Reserve. On the upper S slope and summit of the first peak in Eilerts de Haan mountain range, ca. 7 km ENE of Kayserberg Airstrip.","500.00000000",NA,NA,NA,"A. Melo (UFP)",NA,"-56.46111","3.16111",NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","1",NA,NA
"451","2013-12-01 05:44:00-02","MO","MOBOT","3251502","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Thomas C. Bridges","Bridges s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2017-08-25 05:21:00-03","MO","MOBOT","3387832","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Antonio C. Krapovickas|H. A. Keller|E.I. Meza T.","Krapovickas 47889","2004","4","6","South America","Argentina","Salta","Abra de Sierra, Ruta Nacional 9, Km 1639.",NA,NA,NA,NA,"A. Schinini","La Caldera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","3389700","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Douglas C. Daly","Daly 9965","1999","3","23","South America","Brazil","Acre","Mun. Santa Rosa: Rio Purus, left bank, Seringal Santa Helena. By trail through rice field on slope.",NA,NA,NA,NA,"R. Callejas",NA,"-70.17694","-9.13027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3399415","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Hólguer Lugo S.","Lugo Sánchez 2190","1972","5","9","South America","Ecuador","Napo","Guagrapunta at Río Napo, in the vicinity of Santa Rosa.",NA,NA,NA,NA,"R. Callejas",NA,"-77.3","-0.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","3437611","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","P. Silland","Silland 17","2007","2","15","South America","French Guiana",NA,"Roura-Guyane française. Jardin. Relais du Galion-RN2 PK22.",NA,NA,NA,NA,"F. Crozier",NA,"-52.4225","4.78388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2011-03-23 13:58:00-03","MO","MOBOT","684584","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Juan Celedonia Ruiz M.","Ruiz M. 1191","1988","4","10","South America","Peru","Loreto","Carretera Iquitos-Nauta, Km 60. Bosque primario no inundable.","150.00000000",NA,NA,NA,"R. Callejas (HUA)","Maynas","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","3",NA,NA
