"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","day","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"94","2009-08-23 08:56:00-03","MO","MOBOT","3080064","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Richard Spruce","Spruce 4152","1855",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-11-24 14:01:00-02","MO","MOBOT","100877792","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum","G. Engelmann","Philipp Salzmann","Salzmann s.n.","1827",NA,"South America","Brazil","Bahia","Bahia, in humidis.",NA,NA,NA,NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"96","2011-12-22 05:01:00-02","MO","MOBOT","1077722","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Teodoro Rojas","Rojas 1041","1915","2","South America","Paraguay","Cordillera","San Bernardino. Ciervo Cue.",NA,NA,NA,NA,NA,NA,"Michx.",NA,"-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"97","2009-09-02 09:55:00-03","MO","MOBOT","100213176","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"P. Commerson","Commerson s.n.",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","476163","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"R. Benoist","Benoist 2077",NA,NA,"South America","Ecuador","Pichincha",NA,"2850.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-03-04 13:03:00-03","MO","MOBOT","100258286","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Stephan G. Beck","Beck 3233",NA,NA,"South America","Bolivia","Beni","Espiritu","200.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Gral. Ballivian","-66.616667","-14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1001691","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","R. R. Haynu","Benjamin Øllgaard|et al.","Øllgaard 35071","1980","7","South America","Ecuador","Pastaza","Río Capihuari, tributary of Río Pastaza","285.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2010-12-02 12:58:00-02","MO","MOBOT","100223470","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 19910","1975","6","South America","Peru","Loreto","Dtto. Iquitos. Rio Itaya, inundated marginal forest from Belen to Nueva Esperanza.",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Maynas",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"102","2015-07-23 14:09:00-03","MO","MOBOT","100833313","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","A. Schinini","Troels M. Pedersen","Pedersen 8425","1967","9","South America","Paraguay","Caaguazú","Carendy.",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1946699","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Degen, R.","Fátima Mereles|Rosa Degen","Mereles H. 5652","1994","5","South America","Paraguay","Boquerón","Picada Mistolar, 4,2 Km S de la Linea 10. En el agua.",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-08-21 04:37:00-03","MO","MOBOT","2232918","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Cialdella, A. M. & Múlgura de Romero, M. E., 13/03/","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1190","1999","5","South America","Argentina","Misiones","Orillas del Arroyo Yabotí, ca. puente, Ruta proyectada 102","270.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Guaraní","-53.88333","-27.06666",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-08-25 05:21:00-03","MO","MOBOT","2232924","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Tressens, S. G., //","H. A. Keller","Keller 124","1999","11","South America","Argentina","Misiones","Próximo a ruta provincial 16, Salto Arroyo Anta",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Montecarlo",NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-05-17 05:28:00-03","MO","MOBOT","2232941","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Cialdella, A. M., //","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1994","1997","4","South America","Argentina","Misiones","Parque Prov. Uruguaí, Ruta Prov. 19, 42 km de Wanda a Deseado",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Iguazú","-54.25","-25.91666",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-08-25 05:21:00-03","MO","MOBOT","2409323","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Tressens, S. G., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|M.G. Pellegrini|V. Revilla|F. Robledo|O. Vebra|W. Vebra","Tressens 5800","1997","5","South America","Argentina","Misiones","Predio Guaraní, Ayo. Paraíso",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Guaraní","-54.205","-26.91638",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2010-02-15 15:39:00-02","MO","MOBOT","2441053","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Cialdella, A. M.","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 814","2000","3","South America","Argentina","Misiones","Predio UNLP Reserva Privada Valle del Arroyo Cuña Pirú. Márgenes del arroyo Cuña Pirú, cerca del balneario",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Cainguás",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-06-09 18:03:00-03","MO","MOBOT","3079361","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Noel H. Holmgren","Gerardo Aymard","Aymard C. 5353","1987","3","South America","Venezuela","Delta Amacuro","A. Diaz. Bosques Húmedos primarios del medio Rio Grande. 60km. al N-E de El Palmar","120.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-61.75","8.41666",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-10-21 21:48:00-02","MO","MOBOT","3079382","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Noel H. Holmgren 8 june","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114506","1977","10","South America","Venezuela","Delta Amacuro","Depto. Pedernales; Capure and vicinity, north of Pedernales",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-62.23333","9.98333",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-06-09 18:03:00-03","MO","MOBOT","3079400","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Noel H. Holmgren","Gerardo Aymard","Aymard C. 5417","1987","3","South America","Venezuela","Delta Amacuro","Depto. A. Diaz. Bosque Húmedos primarios del medio Rio Grande. 60 km al NE de El Palmar","120.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-61.75","8.41666",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-11-15 05:15:00-02","MO","MOBOT","3079511","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15400","1969",NA,"South America","Argentina","Corrientes","Estancia Santa Teresa, en borde de laguna.",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-10-21 21:48:00-02","MO","MOBOT","3079746","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Noel H. Holmgren 8 june","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114600","1977","10","South America","Venezuela","Delta Amacuro","Depto. Tucpita: along road between Tucupita and Las Mulas",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-62.00111","9.05138",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-17 06:11:00-03","MO","MOBOT","3079876","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 23626","1980","5","South America","Peru","Loreto","Dto. Iquitos. Río Amazonas near Aucaya & across river, gumbo playa mostly w/about 1 yr. growth","90.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","Maynas",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2012-04-06 11:01:00-03","MO","MOBOT","3079980","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","N. Hensold","S. Llatas Quiroz","Llatas Quiroz 9208","1993","6","South America","Peru","Cajamarca","zonas inundadas y charcos","2200.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake","San Ignacio",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"116","2012-04-20 10:02:00-03","MO","MOBOT","3091118","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Karner Hagelund","Hagelund 15686","1986","1","South America","Brazil","Rio Grande do Sul","Torres, Lagoa Jacare.",NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","475257","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Erik Asplund","Asplund 5869",NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","478951","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35071","1980","7","South America","Ecuador","Pastaza","Río Capihuari, tributary of Río Pastaza. Inundated forest, black water swamp, and forest on elevated ground.","285.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-76.83333","-2.5",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","478962","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 6959","1973","6","South America","Ecuador","Napo","1 km E of the oil pump station on road Papallacta-Baeza.","2050.00000000",NA,NA,NA,NA,NA,"(J.F. Gmel.) S.F. Blake",NA,"-78","-0.35",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","23174","PreservedSpecimen","Plantae","Lamiales","Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Valéria Stranghetti",NA,NA,NA,"América do Sul","Brasil","São Paulo","estação ecológica",NA,NA,NA,"Herbácea rasteira, flor azul, beira da represa;",NA,"Tracheophyta","(Walt. ex J.F.Gmel.) Blake","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-31 08:59:22-03","INPA","INPA","66584","S","Plantae","Lamiales","Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Vincent, KA","Carreira, LMM","186","1977","06","Southern America","Brasil","Amazonas","Lago do Janauarí, Lago do Janauari, rio Solimões.",NA,NA,NA,NA,"INPA0066584","Dicotyledon Asterids","(Walter ex J.F.Gmel.) S.F.Blake",NA,"-60.333333","-3.333333","INPA0066584 INPA0066584_1 INPA0066584_1e INPA0066584_1e1 INPA0066584_e INPA0066584_e1","16",NA,NA,"-60.333333","-3.333333",NA,"1986","10",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-07-15 14:43:44-03","UNESP-RC","HRCB","45568","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum","Rambo","Pivetta","1348","1957","01",NA,"Brasil","Rio Grande do Sul",NA,"90","90",NA,"Erva anua, flor branca",NA,NA,"Nich.","Vale Veneto",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","1323960","PreservedSpecimen","Plantae","Scrophulariales","Scrophulariaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"G. S. Jenman","5437",NA,NA,"South America - Neotropics","Guyana",NA,"Demerara",NA,NA,NA,NA,"US00701778",NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","78622","PreservedSpecimen","Plantae","Scrophulariales","Scrophulariaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"G. S. Jenman","s.n.",NA,NA,"South America - Neotropics","Guyana",NA,"Demerara",NA,NA,NA,NA,"US00701779",NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"125","2019-11-13 11:23:40-03","USP","SPF","137421","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","França, F","Melo, E","1733","1996","09",NA,"Brasil","Bahia",NA,"130","130",NA,NA,"SPF00137421",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Anguera","-39.15","-12.183333",NA,"15",NA,NA,"-39.15","-12.183333",NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:23:40-03","USP","SPF","60924","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Souza, VC","Andrade-Lima, AD","18","1980","07",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"SPF00060924",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Serra Talhada","-38.2983016967773","-7.99194002151489",NA,"16","55090","auto",NA,NA,NA,"1988","05",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:23:40-03","USP","SPF","43067","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Souza, VC","Academia Brasileira de Ciências","837","1971","05",NA,"Brasil","Pernambuco","Serra da Carnaubeira.",NA,NA,NA,NA,"SPF00043067",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Serra Talhada","-38.2983016967773","-7.99194002151489",NA,"22","55090","auto",NA,NA,NA,"1986","12",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:16:50-03","UEFS","HUEFS","198773","PreservedSpecimen","Plantae","Lamiales","Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Popovkin, A.V.","1542","2013","09",NA,"Brasil","Bahia","Fazenda Rio do Negro, ca. 15 km southeast of Entre Rios.W36",NA,NA,NA,"Atlantic Forest.","HUEFS0198773","Angiospermae","(Walter ex J.F.Gmel.) S.F.Blake","Entre Rios","-38.033333","-12.016667","HUEFS0198773","18",NA,NA,"38W2'","12S1'","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:16:50-03","UEFS","HUEFS","24382","PreservedSpecimen","Plantae","Lamiales","Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Melo, E.","1733","1996","09",NA,"Brasil","Bahia","Lagoa 5.","130","130",NA,NA,"HUEFS0024382","Angiospermae","(Walter ex J.F.Gmel.) S.F.Blake","Anguera","-39.15","-12.183333","HUEFS0024382","15",NA,NA,"39W9'","12S11'","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-05-14 17:18:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae",NA,"Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum","RRC ID Flag","S. Llatas Quiroz et al.","9208","1993","6","South America","Peru","Cajamarca","San Ignacio","2200",NA,NA,NA,NA,"Spermatophyta",NA,"San Ignacio",NA,NA,NA,"12",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9208",NA,NA,NA,NA
"131","2013-02-07 10:19:25-02","UMC","HUMC","4670","S","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Miranda, V.F.O., & Santana, C.A.O.;","Takeyoshi, R.;","s/n°","2008","12","Southern America","Brazil","São Paulo","Bairro de Porteira Preta Plantas coletadas ao redor da propriedade do pesqueiro Adashi.",NA,NA,NA,"Folhas opostas; Flores axilares; Cálice 4-mero, dialissépalo; Corola 4-mera, campanulada, alva; Estames 2, exsertos, anteras bitecas;",NA,NA,"Walter ex J.F. Gmel","Mogi das Cruzes","-46.1883","-23.5228",NA,"10","28666","auto",NA,NA,NA,"2008","12","11",NA,NA,NA,NA,NA,NA,NA
"132","2019-02-27 14:02:15-03","UFSJ","HUFSJ","7659","S","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Oliveira, G","Oliveira, G","90","2014","12",NA,"Brasil","Minas Gerais","Cultivada.",NA,NA,NA,"Planta aquática cultivada em aquários. Flor branca.","HUFSJ007659",NA,"(J.F.Gmel.) S.F.Blake","Ritápolis","-44.3180999755859","-21.021900177002",NA,"02","18703","auto",NA,NA,NA,"2015","03","30",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:02:08-03","UnB","UB","167164","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Souza, VC","Paula, JE","748","1976","01","Southern America","Brasil","Maranhão",NA,NA,NA,NA,"Planta aquática, emersa, herbácea presa nos fundos do Lago Verde.",NA,"Dicotyledoneae","S.F. Blake","Itapecuru Mirim","-44.3586006164551","-3.39249992370605",NA,"16","38216","auto",NA,NA,NA,"1998","09","09",NA,NA,NA,NA,NA,NA,NA
"134","2020-08-20 20:39:23-03","UFSC","FLOR","25897","PreservedSpecimen","Plantae","Lamiales","Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Sobral, M.","Jarenkow, J.A.","1090","1989","12",NA,"Brasil","Rio Grande do Sul","Horto Botânico Irmão Teodoro Luis.",NA,NA,NA,"erva, flor inconspícua, corola branco-amarelada, cálice e ovário verdes","FLOR0025897",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,"17","28605","auto",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-20 20:39:23-03","UFSC","FLOR","35396","PreservedSpecimen","Plantae","Lamiales","Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","1109","2005","03",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,"herbácea, flor creme","FLOR0035396",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Florianópolis","-48.5491981506348","-27.596700668335",NA,"31","27000","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Gardner, G","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Salzmann, P","s.n.",NA,NA,"Southern America","Brazil","Bahia","In prov. Bahiensi",NA,NA,NA,NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum tweedii",NA,"Tweedie, J","Hb. Petrops.n.",NA,NA,NA,"?",NA,"in Brasilia meridionali ad Uruguay",NA,NA,NA,"Pl. Vaga.",NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tweedii",NA
"139","2021-02-08 12:44:43-03","UFRGS","ICN","176881","S","Plantae",NA,"Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"S Gastal, CV; Irgang, BE","s.n.","1998","11","América do Sul","Brasil","RS","Lageado das Margaridas",NA,NA,NA,NA,NA,"Dicotyledon","(J.F.Gmel.) S.F.Blake","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"25","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:44:43-03","UFRGS","ICN","121875","S","Plantae",NA,"Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Garcia, EN","Garcia, EN","845a",NA,NA,"América do Sul","Brasil","RS","Fazenda dos Touros",NA,NA,NA,"Erva radicante.; Cultivada em casa de vegetação, proveniente do banco de sementes do solo de campo nativo.",NA,"Dicotyledon","(J.F.Gmel.) S.F.Blake","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:44:43-03","UFRGS","ICN","151552","S","Plantae",NA,"Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Lima, LF","244","2006","02","América do Sul","Brasil","RS","Fazenda São Maximiano BR 116 Km 308",NA,NA,NA,"Banhado.",NA,"Dicotyledon","(J.F.Gmel.) S.F.Blake","Guaíba","-51.3250007629395","-30.113899230957",NA,"07","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:44:43-03","UFRGS","ICN","146795","S","Plantae",NA,"Plantaginaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Kinupp, VF; Hilgert, R","Kinupp, VF; Hilgert, R","2416",NA,NA,"América do Sul","Brasil","RS","Sanga Funda; Sítio da Família Beretta",NA,NA,NA,"Erva prostrada; minúscula; potencial para aquário (tolera inundação/afogamento) e laguinhos.; Ambiente úmido.",NA,"Dicotyledon","(J.F.Gmel.) S.F.Blake","Nova Santa Rita","-51.2738990783691","-29.8567008972168",NA,NA,"12374","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-03 22:00:02-03","FLAS","FLAS","166366","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Gerardo Aymard C.","5417",NA,NA,NA,"Venezuela","Delta Amacuro",NA,NA,NA,"Preserved herbarium specimen","[Label heading:] Herbario Universitario (PORT). U.N.E.LL.E.Z. Produccion Agricola, Guanare. --[Label footing:] Convenio UNELLEZ-CVG. Inventario de los Recursos Naturales de La Guayana.",NA,NA,"(J.F. Gmel.) S.F. Blake","A. Diaz","-61.75","8.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
