"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"89","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475798","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Campbell DG; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475798","NL-WAG1475798","1984","10","05",NA,"Acre, Brazil. Reserva Incra Santa Luzia, km 40 BR-364. Forest on terra firme.","-72.333333","-7.766667",NA,NA,NA,NA,NA,"-72.333333","-7.766667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"90","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475799","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Sobel GL; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475799","NL-WAG1475799","1984","10","17",NA,"Ilha do Marajo, Para, Brazil. Sitio Campina on river Pracuubamirim, ca 1 hour bym-boat upstream from Sao Sebastiao de Boa Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"91","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475800","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Leeuwenberg AJM",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475800","NL-WAG1475800","1978","01","26",NA,"French Guiana: 13 km SW. of Sinnamary. Light forest.","-52.95","5.3",NA,NA,NA,NA,NA,"-52.95","5.3",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"92","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475801","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Leeuwenberg AJM",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475801","NL-WAG1475801","1978","01","26",NA,"French Guiana: 13 km SW. of Sinnamary. Light forest.","-52.95","5.3",NA,NA,NA,NA,NA,"-52.95","5.3",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"93","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475802","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg AJM","Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Brokopondo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475802","NL-WAG1475802","1942","12","01",NA,"Sectie O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"94","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475803","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Brokopondo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475803","NL-WAG1475803","1942","11","01",NA,"Secie O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"95","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475804","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Pacheco M; Palheta E; Souza S de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475804","NL-WAG1475804","1989","01","28",NA,"Plants of Brazil, Amazonas: Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WWF/INPA MCS project.","-59.910556","-2.423611",NA,NA,NA,NA,NA,"-59.910556","-2.423611",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"96","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475805","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Prance GT; Silva AS; Balick MJ; Berg CC; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475805","NL-WAG1475805","1977","11","10",NA,"Plants of Brazilia Amazonia. State of Para, BR 163, Cuiaba-Santarem Highway. BR 163, km 880. High forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"97","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475806","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Boom B; Gopaul D; Taylor P",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475806","NL-WAG1475806","1987","06","20",NA,"Guyana. Upper Mazaruni River region, Kamarang, trail W of airstrip.","-60.666667","5.833333",NA,NA,NA,NA,NA,"-60.666667","5.833333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"98","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475808","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Campbell DG; Rabelo BV; Mori S; Daly DC",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475808","NL-WAG1475808","1983","08","07",NA,"Amapa, Brazil. Reserva INCRA Rio Falsino. Forest on terra firme.","-51.45","1.133333",NA,NA,NA,NA,NA,"-51.45","1.133333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"99","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475809","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Thomas W; Guedes J; Ackerley D; Lima RP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475809","NL-WAG1475809","1985","09","23",NA,"Brazil. Mato Grosso: Mun. Porto dos Gauchos: 46-47 km W of Rio Teles Pires on road to Porto dos Gauchos (MT220). Terra firme forest.","-56.15","-11.683333",NA,NA,NA,NA,NA,"-56.15","-11.683333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475810","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Plowman TC; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475810","NL-WAG1475810","1980","02","11",NA,"Brazil: State of Para. Municipio Conceicao do Araguaia: Range of low hills ca. 20 km west of Redenca, near Corrego Sao Joao and Troncamento Santa Teresa.","-50.166667","-8.05",NA,NA,NA,NA,NA,"-50.166667","-8.05",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"101","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475811","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Werff HH van der; Vásquez Chávez R; Jaramillo N",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475811","NL-WAG1475811","1988","08","11",NA,"Peru, Dept. Loreto: Prov. Requena. Swampy forest along creeks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"102","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475812","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Werff HH van der; Vásquez Chávez R; Jaramillo N",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475812","NL-WAG1475812","1988","08","18",NA,"Peru. Dept. Loreto: Prov. Maynas, Mishana along Rio Nanay, non-inundated forest on sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475813","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Werff HH van der; Vásquez Chávez R; Jaramillo N",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475813","NL-WAG1475813","1988","07","27",NA,"Peru. Dept. Loreto: Prov. Maynas. Distr. Iquitos. Puerto Almendras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475814","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475814","NL-WAG1475814","1987","04","11",NA,"Mun. Guajara-Mirim, Rondonia. Chapada dos Pacaas Novos a 10 km da cidade de Guajara - Mirim, proximo a BR-425.","-65.25","-10.716667",NA,NA,NA,NA,NA,"-65.25","-10.716667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"105","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475817","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori S; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475817 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475817","NL-WAG1475817","1983","09","12",NA,"Brazil. Amapa: Camaipi. Embrapa reserve and vicinity.","-51.616667","0.166667",NA,NA,NA,NA,NA,"-51.616667","0.166667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"106","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475820","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Campbell DG; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475820 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475820","NL-WAG1475820","1986","07","12",NA,"Roraima, Brazil.","-61.433333","3.366667",NA,NA,NA,NA,NA,"-61.433333","3.366667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"107","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475821","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475821","NL-WAG1475821","1986","06","15",NA,"Estado de Rondonia, Municipio de Porto Velho, area do Reservatorio da Usina Hidreletrica da Samuel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"108","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475822","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori S; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475822","NL-WAG1475822","1983","09","17",NA,"Brazil. Amapa: Camaipi. Embrapa reserve and vicinity.","-51.616667","0.166667",NA,NA,NA,NA,NA,"-51.616667","0.166667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475823","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori S; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475823","NL-WAG1475823","1983","09","06",NA,"Brazil. Amapa: Camaipi. Embrapa reserve and vicinity.","-51.616667","0.166667",NA,NA,NA,NA,NA,"-51.616667","0.166667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"110","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475824","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg AJM","Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Para",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475824","NL-WAG1475824","1942","11","01",NA,"Zanderij I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"111","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475825","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Daly DC; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475825","NL-WAG1475825","1981","10","31",NA,"Plants of Brazilian Amazonia - State of Para. Approx. 30-35km from Tucuri; 25km south on old BR 422, then 5-10km east on old railroad bed.","-49.616667","-3.966667",NA,NA,NA,NA,NA,"-49.616667","-3.966667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079710","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Maas PJM; et al.",NA,"Southern America","Guyana","Rupununi District",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079710","NL-U1079710","1979","10","29",NA,"Rupununi Distr., foothilles of NW Kanuku Mts., near Moco-Moco village","-59.583333","3.333333",NA,NA,NA,NA,NA,"-59.583333","3.333333",NA,NA,"Magnoliopsidae","U 0048849",NA,NA,NA
"113","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0048849","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Maas PJM; et al.",NA,"Southern America","Guyana","Rupununi District",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200048849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0048849",NA,"1979","10","29",NA,"Rupununi Distr., foothilles of NW Kanuku Mts., near Moco-Moco village","-59.583333","3.333333",NA,NA,NA,NA,NA,"-59.583333","3.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"114","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262315","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Maas PJM; et al.",NA,"Southern America","Guyana","Rupununi District",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262315",NA,"1979","10","29",NA,"Rupununi Distr., foothilles of NW Kanuku Mts., near Moco-Moco village","-59.583333","3.333333",NA,NA,NA,NA,NA,"-59.583333","3.333333",NA,NA,"Magnoliopsidae","Uw24816",NA,NA,NA
"115","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475815","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Maas PJM; et al.",NA,"Southern America","Guyana","Rupununi District",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475815","NL-WAG1475815","1979","10","29",NA,"Rupununi Distr., foothilles of NW Kanuku Mts., near Moco-Moco village","-59.583333","3.333333",NA,NA,NA,NA,NA,"-59.583333","3.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"116","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079625","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Assunção PACL; Pereira EC",NA,"Southern America","Brazil","Amazonas",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079625","NL-U1079625","1995","05","29",NA,"Flora da Reserva Ducke. Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floreste de Vertente.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae","U 0061602",NA,NA,NA
"117","2020-10-20 14:17:02-03","UFOPA","HSTM","4158","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Soares, E.; s.c.",NA,NA,"Brasil","Pará",NA,NA,"HSTM004158","HSTM004158","1994",NA,NA,"Oriximiná","Viveiro da Mineração Rio do Norte. Trabalho de Identificação de Plântulas no Viveiro.","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA
"118","2020-10-20 14:17:02-03","UFOPA","HSTM","4157","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Soares, E.; s.c.",NA,NA,"Brasil","Pará",NA,NA,"HSTM004157","HSTM004157","1989","08","17","Oriximiná","Mineração Rio do Norte, Porto Trombetas. Próximo à Villa Madezatti.","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA
"119","2020-10-20 14:17:02-03","UFOPA","HSTM","4156","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Soares, E.; Fonseca, D.",NA,NA,"Brasil","Pará",NA,NA,"HSTM004156","HSTM004156","1986","10","09","Oriximiná","Porto Trombetas próximo a Área Industrial.","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA
"120","2020-10-20 14:17:02-03","UFOPA","HSTM","2109","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Suemitsu, C.","Suemitsu, C.","676",NA,"Brasil","Pará",NA,NA,"HSTM002109",NA,"2011","05","17","Itaituba","Parque Nacional da Amazônia, Base de Tracuá #?# ICMBio.","-56.666667","-3.8",NA,NA,NA,NA,NA,"56º40'0''W","3º47'60''S",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 14:30:17-03","UFJF","CESJ","X-159","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","Benth. ex Pichon",NA,"?","s.n.",NA,"?",NA,NA,"Nome vulgar: Pequiá-marfim.Madeira pesada dura e compacta.Árvore com 25-30 cmx60-80 cm.","CESJ00X159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-04-07 11:40:52-03","UFMS","CGMS","49653","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A.L. Scudeler","G. Hatschbach; J.M. Silva; F. Deodato","65639",NA,"Brasil","Mato Grosso",NA,"Látex alvo. Habitat: Mata às margens do rio. Habito: Árvore. 10 m de altura.","CGMS1079587",NA,"1996","11","17","Vila Bela da Sma. Trindade","Rio Guaporé, próximo à barra do Rio Sararé.",NA,NA,NA,NA,"2017","06","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-09-02 10:45:21-03","UNICAMP","UEC","24393","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benth. ex Pichon","Pereira, AS de S","Mori, SA; Bolten, A; Persaud, R; Boyan, R; Roberts, S; Jugernauth, R; Dwarka, S","16",NA,"Guyana","Mahaica-Berbice",NA,"flor, Tree, 30m x 41 cm. Trunk not fluted, slash did not exude a milky juice. Petioles exude a milky juice when cut or broken. Alt. 210m.","UEC077169","UEC077169","1976","08",NA,"Bartica","Bartica-Potaro road. 24 miles of S of Ba",NA,NA,NA,NA,"2018","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-04-01 09:15:01-03","IPT","BCTW","11694","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","Benoist ex Pichon",NA,NA,NA,NA,"Brasil",NA,NA,"Instituto Nacional de Pesquisas da Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"125","2013-04-01 09:15:01-03","IPT","BCTW","11506","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","Benoist ex Pichon",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Região do Rio Curuá-Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"126","2013-04-01 09:15:01-03","IPT","BCTW","17178","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","Benoist ex Pichon",NA,NA,NA,NA,"Brasil","Pará",NA,"CTFT:27722, Pierre Détienne: 439",NA,NA,NA,NA,NA,"Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,"59618","auto","Magnoliopsida",NA,NA,NA,NA
"127","2013-04-01 09:15:01-03","IPT","BCTW","12545","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","Benoist ex Pichon",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"128","2013-04-01 09:15:01-03","IPT","BCTW","17684","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","(Vahl) Benth. ex Pichon",NA,NA,NA,NA,"Guiana",NA,NA,"Guyana Forest Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"129","2013-04-01 09:15:01-03","IPT","BCTW","14828","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","(Vahl) Benth. Ex Pichon",NA,NA,NA,NA,"Suriname",NA,NA,"Guyana Forestry Commission",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"130","2013-04-01 09:15:01-03","IPT","BCTW","14844","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","album","Aspidosperma album","(Vahl) Benth. Ex Pichon",NA,NA,NA,NA,"Suriname",NA,NA,"Guyana Forestry Commission",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"131","2020-12-21 16:12:21-03","MBM","MBM","412016","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Engels, M.E.","Engels, M.E.; Bezerra, A.S.; Aquino, L.M.S.; Bezerra, A.S.; Aquino, L.M.S.","4424","Southern America","Brazil","Mato Grosso",NA,"Resgate de plântula. Arbórea emergente, cerca de 30 m de altura. Plantulas verde claras. Folhas e frutos caidos na serrapilheira do subosque. Plantulas germinanando no fim do período chuvoso.; Floresta do Planalto dos Parecís, região","MBM412016","MBM412016","2016","05","09","Itaúba","Resgate de Flora da UHE Colíder, Lote F de supressão.","-55.371111","-11.041667","320","320","2016","05","17","-55.371111","-11.041667",NA,NA,NA,NA,NA,NA,NA
