"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","year","month","continentOcean","preparationType","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","infraspecificEpithet"
"152","2019-11-05 16:46:30-03","UFOP","OUPR","8871","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Nogueira, R.E.","181","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Erva. Campo rupestre.","auto","Scalon, V.R.","2000","03",NA,NA,NA,NA,"16",NA,NA,NA,NA,"2011","01",NA,NA,NA,NA,NA,NA
"153","2019-11-05 16:46:30-03","UFOP","OUPR","8870","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Nogueira, R.E.","205","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Erva, frutos vermelhos. Campo rupestre.","auto",NA,"2000","03",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-05 16:46:30-03","UFOP","OUPR","15290","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Messias, M.C.T.B.","714","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Erva rupícola, flores amarelas. Campo rupestre.","auto",NA,"2002","11",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-05 16:46:30-03","UFOP","OUPR","2472","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Damazio, L.B.","s.n.","Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião","-43.5080986022949","-20.2875003814697","44599",NA,"Ex Escola de Minas n. 1078.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-05 16:46:30-03","UFOP","OUPR","32381","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Pedrosa, L.G.","956","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Alto do Itacolomi.","-43.5080986022949","-20.2875003814697","44599",NA,"Erva, ca. 50cm. Flores alaranjadas. Crescendo em afloramento rochoso.","auto","Pedrosa, L.G.","2018","11",NA,NA,NA,NA,"02",NA,NA,NA,NA,"2018","11","02",NA,NA,NA,NA,NA
"157","2019-11-05 16:46:30-03","UFOP","OUPR","7431","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Dias, S.; Roschel, M.B.","s.n.","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso.","-43.5080986022949","-20.2875003814697","44599",NA,"Erva, rupícola em barranco úmido.","auto","Scalon, V.R.","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","09","09",NA,NA,NA,NA,NA
"158","2019-11-05 16:46:30-03","UFOP","OUPR","23257","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","Messias, M.C.T.B.; Silva, J.L. & Rolim, L.B.","892","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Tesoureiro.","-43.5080986022949","-20.2875003814697","44599",NA,"Erva epífita, em botões florais verdes. Floresta estacional semidecidual. Sobre arbusto de Dyssochroma viridiflora.","auto","Messias, M.C.T.B.","2004","06",NA,NA,NA,NA,"04",NA,NA,NA,NA,"2009","11","19",NA,NA,NA,NA,NA
"159","2020-10-14 10:00:23-03","FURB","FURB","49423","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","1355","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro.","-49.3836111","-26.2755556",NA,NA,NA,NA,"Schwirkowski, P","2015","11",NA,NA,"FURB49423","FURB49423","28","830","830","-49.3836111","-26.2755556","2015","11","28",NA,NA,NA,NA,NA
"160","2019-11-08 08:50:54-03","FURB","FURB","50402","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Funez, L.A.; Trevisan, R.; Venturi, S. & Ferreira, J.P.R.","3877","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666",NA,NA,NA,NA,"Funez, L.A.","2014","11",NA,NA,"FURB50402","FURB50402","04","1200","1200","-48.9544444","-26.0391666","2015",NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:23-03","FURB","FURB","55819","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","2502","Brasil","Santa Catarina","São Bento do Sul","Centro. Fundos do Hotel Serra Alta.","-49.3833333","-26.2416666",NA,NA,"Flores amarelo-ouro Habitat: Heliiófita Habito: Epífita",NA,"Schwirkowski, P.","2017","10",NA,NA,"FURB55819","FURB55819","20","800","800","-49.3833333","-26.2416666","2017","10","20",NA,NA,NA,NA,NA
"162","2020-10-14 10:00:23-03","FURB","FURB","66010","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","3816","Brasil","Santa Catarina","São Bento do Sul","Bairro Brasília. Parque Florestal do SAMAE.","-49.3602778","-26.2355555",NA,NA,"FOM Habitat: Heliófita, frutos vináceos quando maduros Habito: Epífita",NA,"Schwirkowski, P.","2019","12",NA,NA,"FURB66010","FURB66010","26","850","850","-49.3602778","-26.2355555","2019","12","26",NA,NA,NA,NA,NA
"163","2020-04-27 16:09:11-03","UFES","VIES","33857","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zorzanelli, J.P.F.","1054","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","32198",NA,NA,"auto","W.C. Cardoso","2014","07",NA,NA,"VIES033857","VIES033857","07","1326","1326",NA,NA,"2019","04","05",NA,NA,NA,NA,NA
"164","2020-04-27 16:09:11-03","UFES","VIES","20660","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Couto, D.R.; Dias, H.M. & Silva, C.","1997","Brasil","Espírito Santo","Mimoso do Sul","Conceição de Muqui.","-41.3664016723633","-21.0641994476318","29430",NA,NA,"auto","Couto, D.R.","2011","06",NA,NA,"VIES020660","VIES020660","09","1258","1258",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"165","2019-06-27 10:24:26-03","UFES","VIES","21142","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Couto, D.R.; Fontana, A.P.; Leme, E. & Kollmann, L.J.C.","904","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318","29430",NA,NA,"auto","Kollmann, L.J.C.","2008","09",NA,NA,"VIES021142","VIES021142","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:09:11-03","UFES","VIES","19120","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.","233","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,NA,"auto","Cardoso, W.C.","2009","04",NA,NA,"VIES019120","VIES019120","18",NA,NA,NA,NA,"2013","08","05",NA,NA,NA,NA,NA
"167","2019-12-06 19:29:21-03","UFES","VIES","28665","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","4549","Brasil","Espírito Santo","Vargem Alta",NA,"-40.998611","-20.458889",NA,NA,NA,NA,NA,"2018","07",NA,NA,"VIES028665","VIES028665","28","1200","1200","40º59'55''W","20º27'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:09:11-03","UFES","VIES","39455","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Iglesias, D.T.; Barros, P.H.D.; Silva, L.A.; Ramos, F.","226","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha para as Três Marias, topo.","-40.326667","-20.169722",NA,NA,NA,NA,"Cardoso, W.C.","2011","11",NA,NA,"VIES039455","VIES039455","04","610","610","40º19'36''W","20º10'11''S","2011","11","04",NA,NA,NA,NA,NA
"169","2020-04-27 16:09:11-03","UFES","VIES","39456","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Barros, P.H.D.; Iglesias, D.T.","219","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.310278","-20.168611",NA,NA,NA,NA,"Cardoso, W.C.","2012","09",NA,NA,"VIES039456","VIES039456","23","723","723","40º18'37''W","20º10'7''S","2012","09","23",NA,NA,NA,NA,NA
"170","2020-04-27 16:09:11-03","UFES","VIES","39457","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Iglesias, D.T.","255","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.307222","-20.164444",NA,NA,NA,NA,"Cardoso, W.C.","2013","02",NA,NA,"VIES039457","VIES039457","24",NA,NA,"40º18'26''W","20º9'52''S","2013","02","24",NA,NA,NA,NA,NA
"171","2020-04-27 16:09:11-03","UFES","VIES","39458","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Iglesias, D.T.","256","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.307222","-20.164444",NA,NA,NA,NA,"Cardoso, W.C.","2013","02",NA,NA,"VIES039458","VIES039458","24",NA,NA,"40º18'26''W","20º9'52''S","2013","02","24",NA,NA,NA,NA,NA
"172","2020-04-27 16:09:11-03","UFES","VIES","39459","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Sarnaglia Jr., V.B.; Pignaton, J.","15","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.307222","-20.164444",NA,NA,NA,NA,"Cardoso, W.C.","2011","09",NA,NA,"VIES039459","VIES039459","03",NA,NA,"40º18'26''W","20º9'52''S","2011","09","03",NA,NA,NA,NA,NA
"173","2020-04-27 16:09:11-03","UFES","VIES","39460","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Barros, P.H.D.; Iglesias, D.T.","215","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.306944","-20.164167",NA,NA,NA,NA,"Cardoso, W.C.","2012","09",NA,NA,"VIES039460","VIES039460","23","638","638","40º18'25''W","20º9'51''S","2012","09","23",NA,NA,NA,NA,NA
"174","2019-12-06 19:29:21-03","UFES","VIES","41625","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Borges, W.S.; Dal col, A.C.S.","279","Brasil","Espírito Santo","Domingos Martins","Parque Estadual de Pedra Azul. Trilha das Piscinas.","-41.018333","-20.401944",NA,NA,NA,NA,"Cardoso, W.C.","2013","11",NA,NA,"VIES041625","VIES041625","20",NA,NA,"41º1'6''W","20º24'7''S","2013","11","20",NA,NA,NA,NA,NA
"175","2020-04-27 16:09:11-03","UFES","VIES","43061","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Caitano, H.A.; Ulian, C.M.V.; Calazans, L.S.B.; Valadares, R.T.","1","Brasil","Espírito Santo","Espírito Santo","Parque Nacional do Caparaó. Antiga portaria capixaba.",NA,NA,NA,NA,NA,NA,"W.C. Cardoso","2018","10",NA,NA,"VIES043061","VIES043061","14",NA,NA,NA,NA,"2020","04","17",NA,NA,NA,NA,NA
"176","2020-04-27 16:09:11-03","UFES","VIES","17234","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Gomes, J.M.L.","3281","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","23588",NA,NA,"auto","Cardoso, W.C.","2009","04",NA,NA,"VIES017234","VIES017234","18",NA,NA,NA,NA,"2012","02","15",NA,NA,NA,NA,NA
"177","2019-06-27 10:24:25-03","UFES","VIES","15012","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Barros, P.H.D.; Firmino, A.D.; Silva, L.A. & Dutra, V.F.","216","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.","-41.184700012207","-20.6035995483398","23588",NA,NA,"auto","Cardoso, W.C.","2013","03",NA,NA,"VIES015012","VIES015012","02","1102","1102",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"178","2020-04-27 16:09:11-03","UFES","VIES","13428","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Valadares, R.T.","889","Brasil","Espírito Santo","Domingos Martins","Sítio Canto do Ganço.","-40.6591987609863","-20.3633003234863","48150",NA,NA,"auto","Cardoso, W.C.","2009",NA,NA,NA,"VIES013428","VIES013428",NA,NA,NA,NA,NA,"2013","08","05",NA,NA,NA,NA,NA
"179","2020-04-27 16:09:11-03","UFES","VIES","33505","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zorzanelli, J.P.F.","922","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","32198",NA,NA,"auto","Zappi, D.","2014","01",NA,NA,"VIES033505","VIES033505","27","1395","1395",NA,NA,"2014","01","29",NA,NA,NA,NA,NA
"180","2019-08-16 08:38:53-03","UTFPR","HCF","12333","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","T. Bochorny","47","Brasil","PR","Telêmaco Borba","Ilha Salto Aparado","-50.6156005859375","-24.3239002227783","35037",NA,"epífita, frutos rosas (Resgate de Flora UHE Mauá).","auto","T. Bochorny","2012","03",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-06-29 09:29:58-03","UFRRJ","RBR","44810","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","N.M. Corrêa; L.N. Martins","210","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo à casa do Sr Anibal.","-42.752778","-22.430278",NA,NA,NA,NA,"N.M. Corrêa","2017","08",NA,NA,"RBR00044810","RBR00044810","27","95","95","42º45'10''W","22º25'49''S","2017","08",NA,NA,NA,NA,NA,NA
"182","2020-06-29 09:29:58-03","UFRRJ","RBR","33076","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","G.V. Somner","1039","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, rio das Galinhas, beira da estrada. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,NA,"auto","M.F. Freitas","2002","09",NA,NA,"RBR00033076","RBR00033076","30",NA,NA,NA,NA,"2006","07","07",NA,NA,NA,NA,NA
"183","2020-06-29 09:29:58-03","UFRRJ","RBR","22224","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","I.M. Silva","357","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada entre a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,NA,"auto","M.F. Freitas","1995","04",NA,NA,"RBR00022224","RBR00022224","17",NA,NA,NA,NA,"1995","04","27",NA,NA,NA,NA,NA
"184","2020-12-21 16:19:44-03","MBM","MBM","3637","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Hatschbach, G.","17348","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465","55154",NA,NA,"auto","Taylor, N.P.",NA,NA,"Southern America",NA,"MBM003637","MBM003637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:19:44-03","MBM","MBM","395662","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Engels, M.E.","1786","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203","26641",NA,"Epífita. Caule verde, cilíndrico, desuniforme. Flores amarelas.; Floresta Ombrófila Mista.","auto","Engels, M.E.","2013","10","Southern America",NA,"MBM395662","MBM395662","16",NA,NA,NA,NA,"2015","04","14",NA,NA,NA,NA,NA
"186","2020-12-21 16:19:44-03","MBM","MBM","178397","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Grandi, T.S.M.","s.n.","Brazil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,"Lombardi, J.A.","1980","05","Southern America",NA,"MBM178397","MBM178397","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:19:44-03","MBM","MBM","387396","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Ariati, V.","552","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556",NA,NA,"Epífita.",NA,"Ariati, V.","2011","12","Southern America",NA,"MBM387396","MBM387396",NA,"520","750","-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:19:44-03","MBM","MBM","402074","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.; Cervi, A.C.; Barboza, E.; Cordeiro, J.; Cervi, A.C.; Barboza, E.; Cordeiro, J.","8749","Brazil","Paraná","Lapa","Gruta do Monge","-49.7","-25.778889",NA,NA,NA,NA,"Barboza, E.","2012","05","Southern America",NA,"MBM402074","MBM402074","01","980","980","-49.7","-25.778889","2016","01",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:19:44-03","MBM","MBM","406732","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9538","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,NA,"Erva epífita; flor de cor amarela.; Floresta Ombrófila Mista, na margem de rio encachoeirado.",NA,"Kaehler, M.","2016","10","Southern America",NA,"MBM406732","MBM406732","28","975","975","-50.142222","-24.716111","2018","06",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:19:44-03","MBM","MBM","415041","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1863","Brazil","Paraná","Tibagi","Rio Tibagi","-50.401389","-24.552778",NA,NA,"Erva epífita no interior de floresta de encosta próximo ao rio; flores amareladas.; Ecotono Floresta Ombrófila Mista / Floresta Estacional Semidecidual.",NA,"Cordeiro, J.","2018","10","Southern America",NA,"MBM415041","MBM415041","07","720","720","-50.401389","-24.552778","2018","10","11",NA,NA,NA,NA,NA
"191","2020-12-21 16:19:44-03","MBM","MBM","263611","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Krieger, L.; et al.; et al.","23293","Brazil","Minas Gerais","Caparaó","Córrego Inácio","-41.9043998718262","-20.523099899292","15056",NA,NA,"auto","Zappi, D.C.","1988","12","Southern America",NA,"MBM263611","MBM263611","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:19:44-03","MBM","MBM","107144","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, H.J.M.; Hatschbach, G.; Hatschbach, G.","27","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","27346",NA,NA,"auto","Taylor, N.P.","1985","10","Southern America",NA,"MBM107144","MBM107144","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:19:44-03","MBM","MBM","136697","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","322","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465","55154",NA,NA,"auto","Taylor, N.P.","1987","09","Southern America",NA,"MBM136697","MBM136697","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:19:44-03","MBM","MBM","276365","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Borgo, M.; et al.; et al.","932","Brazil","Paraná","Curitiba","Bosque Municipal Reinhard Maack","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto","Borgo, M.","2001","01","Southern America",NA,"MBM276365","MBM276365","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:19:44-03","MBM","MBM","180703","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Dombrowski, L.T.; et al.; et al.","551","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto","Hatschbach, G.","1964","10","Southern America",NA,"MBM180703",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
