"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"1824","2020-08-20 20:39:36-03","UFSC","FLOR","8583","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Bresolin, A.","816","1973","09","19","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Morro Jacaré, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor branco-creme, 5m altura","FLOR0008583",NA,NA,NA,"10","10",NA,"Malpighiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1825","2020-08-20 20:39:36-03","UFSC","FLOR","7271","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Klein, R.M.","9187","1970","12","19","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor branca, 3m altura","FLOR0007271","FLOR0007271",NA,NA,"3","3",NA,"Malpighiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1826","2020-08-20 20:39:36-03","UFSC","FLOR","7307","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Bresolin, A.; Klein, R.M. & Souza Sobrinho, R.J. de","597","1972","10","03","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Barra da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura","FLOR0007307","FLOR0007307",NA,NA,"5","5",NA,"Malpighiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1827","2020-08-20 20:39:36-03","UFSC","FLOR","23529","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Falkenberg, D.B.","1994","Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","210","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, Fruto Imaturo, verde, 2m altura","FLOR0023529","FLOR0023529",NA,NA,"5","5",NA,"Malpighiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1828","2020-08-20 14:57:13-03","UFSC","FLOR","29266","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Zocche, J.J.",NA,"Zocche, J.J.","s.n.","1990","09","24","Brasil","Santa Catarina","Forquilhinha","Parque Ecológico.","-49.4721984863281","-28.7474994659424",NA,NA,"arbusto, flor com. Recebido de CRI Nº 1263.","FLOR0029266","FLOR0029266",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"13054","auto",NA,NA,NA,NA,NA,NA,NA
"1829","2020-08-20 20:39:36-03","UFSC","FLOR","25749","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Hatschbach, G.","1994","Silva, J.M.; Barbosa, E.","1352","1994","08","15","Brasil","Santa Catarina","Garuva","Rio das Orquídeas.","-48.8549995422363","-26.0266990661621",NA,NA,"árvore, flor alvacenta, 4m altura","FLOR0025749",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"1830","2020-08-20 20:39:36-03","UFSC","FLOR","7680","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Klein, R.M.","9702","1971","09","21","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"arbusto, flor creme, 3m altura","FLOR0007680","FLOR0007680",NA,NA,"50","50",NA,"Malpighiales",NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"1831","2020-08-20 20:39:36-03","UFSC","FLOR","7308","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Bresolin, A.","897","1973","10","18","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"arvoreta, 5 a 6m altura. Abundante.","FLOR0007308","FLOR0007308 FLOR0007308_1 FLOR0007308_2",NA,NA,"300","300",NA,"Malpighiales",NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA
"1832","2020-08-20 14:57:13-03","UFSC","FLOR","36696","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Oliveira, L.S.D. de","2011","Pugues, S.; Silva Filho, F.A. da & Poli, C.","69","2001","10","04","Brasil","Santa Catarina","Ipuaçu","Reservatório do aproveitamento hidrelétrico Quebra Queixo, margem esquerda.","-52.4550018310547","-26.6313991546631",NA,NA,"arvoreta","FLOR0036696","FLOR0036696 FLOR0036696_1 FLOR0036696_2","11",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA,NA
"1833","2020-08-20 20:39:36-03","UFSC","FLOR","24759","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Klein, R.M.","5656","1964","08","29","Brasil","Santa Catarina","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,"arbusto, flor branca, 2m altura. Recebida de HBR 48385.","FLOR0024759","FLOR0024759 FLOR0024759_1 FLOR0024759_e",NA,NA,"200","200",NA,"Malpighiales",NA,NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA
"1834","2020-08-20 20:39:36-03","UFSC","FLOR","7689","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Klein, R.M.","9820","1971","10","19","Brasil","Santa Catarina","Paulo Lopes","Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"arvoreta, Fruto Imaturo, verde, 5m altura","FLOR0007689","FLOR0007689",NA,NA,"300","300",NA,"Malpighiales",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"1835","2020-08-20 20:39:36-03","UFSC","FLOR","24781","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith, L.B.; Downs, R.J.","1983","Klein, R.M.","5563","1964","08","27","Brasil","Santa Catarina","Xaxim",NA,"-52.5346984863281","-26.9617004394531",NA,NA,"arvoreta, flor branca, 4m altura. Recebida de HBR 49296.","FLOR0024781","FLOR0024781",NA,NA,"600","600",NA,"Malpighiales",NA,NA,NA,NA,"14928","auto",NA,NA,NA,NA,NA,NA,NA
"1836","2020-08-20 14:57:18-03","UFSC","FLOR","62273","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll.Arg.","Reis, A.","2007","Zuchiwschi, E.","s.n.","2007","09","14","Brasil","Santa Catarina","Anchieta",NA,"-53.36","-26.51","53º21'36''W","26º30'36''S","Arbórea","FLOR0062273","FLOR0062273","10","29",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2020-08-20 20:39:40-03","UFSC","FLOR","46651","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll.Arg.","Senna, R.M.","2000","Spanholi, J.","s.n.","2000","09","05","Brasil","Rio Grande do Sul","Barracão","Linha Sobradinho, barra do Rio Pelotas.","-51.4606018066406","-27.6716995239258",NA,NA,"árvore","FLOR0046651",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"28327","auto",NA,NA,NA,NA,NA,NA,NA
"1838","2020-08-20 14:57:18-03","UFSC","FLOR","42863","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll.Arg.",NA,NA,"Záchia, R.A.","6133","2010","04","09","Brasil","Rio Grande do Sul","Derrubadas",NA,"-53.8608016967773","-27.2646999359131",NA,NA,"arvoreta. Recebido der SMDB Nº 12882.","FLOR0042863",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"1839","2018-02-26 18:32:19-03","UFMT","UFMT","39831","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Siqueira, E.L.","370","2010","10","20","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana.","-52.2757987976074","-24.2861003875732",NA,NA,"Doação Herbário da Universidade Tecnológica Federal do Paraná - Campus Campo Mourão.; arvoreta ca. 2m, ripária, semi-ciófila, inflorescência espiciformes esverdadas, frutos imaturos verdes.; Floresta estacional semidecidual montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34664","auto",NA,NA,NA,NA,NA,NA,NA
"1840","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor acuminatus","(Baill.) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"acuminatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor bicolor","Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,",,in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor acuminatus","(Baill.) Müll.Arg.",NA,NA,"Burchell, WJ","4970","1827","08","03","Brazil","São Paulo","Campinas","IBB/Campinas, SP, Campinas, woods east of rancho","-47.083333","-22.883333","-47.083333","-22.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"acuminatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor acutissimus","(Müll.Arg.) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,",,in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"acutissimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Martius, C","179",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Riedel, L","378pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Gardner, G","818",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Schott, HW","4655",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Riedel, L","1047pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor angustifolius","(Klotzsch ex Regel) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos aliisque locis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor caribaeus","Müll.Arg.",NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"in Guadeloupe, Cuba et Antigua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caribaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor ellipticus","(Müll.Arg.) Müll.Arg.",NA,NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,NA,"prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ellipticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor ellipticus","(Müll.Arg.) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor gardineri","Müll.Arg.",NA,NA,"Gardner, G","5175pr. p.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"gardineri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor microphyllus","(Müll.Arg.) Müll.Arg.",NA,NA,"Schott, HW","4654",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"microphyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Martius, C","235",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Glaziou, AFM","111",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Raben, FC","737",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Gaudichaud Beaupré, C","1147",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Glaziou, AFM","3104",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Glaziou, AFM","3465",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Riedel, L","379",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Luschnath, B; Blanchet, JS","168",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Tweedie, J","77",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor genuinus","Müll.Arg.",NA,NA,"Lund, PW","255",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro in collibus umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor grandifolius","(Baill.) Müll.Arg.",NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"et prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"grandifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor grandifolius","(Baill.) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia orientali aut meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"grandifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor grandifolius","(Baill.) Müll.Arg.",NA,NA,"Riedel, L","1047pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus silvaticis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"grandifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor intermeduis","Müll.Arg.",NA,NA,"Blanchet","36",NA,NA,NA,"Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"intermeduis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor intermeduis","Müll.Arg.",NA,NA,"Blanchet","3788",NA,NA,NA,"Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"intermeduis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor longifolius","(Müll.Arg.) Müll.Arg.",NA,NA,"Weddell, HA","227",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor microphyllus","(Müll.Arg.) Müll.Arg.",NA,NA,"Vauthier, AC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"microphyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor microphyllus","(Müll.Arg.) Müll.Arg.",NA,NA,"Pohl, JBE","1715",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"microphyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor microphyllus","(Müll.Arg.) Müll.Arg.",NA,NA,"Gardner, G","172",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"microphyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor mucronatus","(Müll.Arg.) Müll.Arg.",NA,NA,"Gardner, G","5175pr. p.",NA,NA,NA,"Brazil","Minas Gerais",NA,"et in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"mucronatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2017-09-11 17:09:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor mucronatus","(Müll.Arg.) Müll.Arg.",NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali aut orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"mucronatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
