"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"629","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","1966","11","24","Brazil","Paraná",NA,"Parque Nacional do Iguaçú, road in rainforest near Aranha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"630","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"631","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","11","12","Brazil","Santa Catarina","Itapiranga","Conceição","-53.78","-27.08",NA,NA,NA,NA,NA,NA,"350","400",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"632","2020-09-12 05:00:02-03","US","US","USw36242","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HBR 28165",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"633","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"B. Rambo","1951","1","10","Brazil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"70701","auto","Dicotyledonae",NA,"1",NA,NA
"634","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"P. K. Dusén","1909","2","26","Brazil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"47271","auto","Dicotyledonae",NA,"1",NA,NA
"635","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. Reitz","1957","1","15","Brazil","Santa Catarina","Lages","14 km East of Lajes on the road to Painel","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"900","1000",NA,"Violales","South America - Neotropics",NA,"70701","auto","Dicotyledonae",NA,"1",NA,NA
"636","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","1962","12","19","Brazil","Santa Catarina","Campos Novos","Marombas do Sul","-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,NA,"900",NA,NA,"Violales","South America - Neotropics",NA,"43319","auto","Dicotyledonae",NA,"1",NA,NA
"637","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"A. C. Cervi & et al.","1989","11","24","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"39570","auto","Dicotyledonae",NA,"1",NA,NA
"638","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"B. Rambo","1950","1","3","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA
"639","2020-09-12 05:00:02-03","US","US","3228288","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. C. Stutz","1983","5",NA,"Paraguay",NA,NA,"Lisière de forêt primaire C.F.A.P., Pto Stroessner, Km 12.",NA,NA,NA,NA,NA,"US03022543","US03022543_01","1700",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"640","2020-09-12 05:00:02-03","US","US","2965797","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"M. Foster","1978","10","9","Paraguay","Itapua",NA,"El Tirol, 19.5 km. by road NNE of Encarnación., Dpto. Itapúa.",NA,NA,NA,NA,NA,"US03022547",NA,"78-2-64","200","250",NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"641","2020-09-12 05:00:02-03","US","US","3313270","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. Zardini & A. Aguayo","1988","12","10","Paraguay","Guaira",NA,"Dept. Guaira: Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.92",NA,NA,NA,"US03022540",NA,"8418",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"642","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith","1957","3","12","Brazil","Paraná",NA,"Pinheiral, river bluffm West of Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"800",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"643","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. Hatschbach","1974","1","25","Brazil","Paraná",NA,"Bocaina (mun. Bocaina do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"644","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"B. Rambo","1949","11","8","Brazil","Rio Grande do Sul",NA,"Rio dos Sinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"645","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. M. Klein","1965","1","23","Brazil","Paraná","Rio Negro","Slope of Rio Passa Três, Covento","-49.83","-26.08",NA,NA,NA,NA,NA,NA,"800",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"646","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. Hatschbach","1967","11","8","Brazil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"20512","auto","Dicotyledonae",NA,"1",NA,NA
"647","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"B. Rambo","1948","11","22","Brazil","Rio Grande do Sul","Esteio",NA,"-51.17919921875","-29.861400604248",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"7214","auto","Dicotyledonae",NA,"1",NA,NA
"648","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"A. Kegler","1999","12","7","Brazil","Rio Grande do Sul","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"780",NA,NA,"Violales","South America - Neotropics",NA,"93142","auto","Dicotyledonae",NA,"1",NA,NA
"649","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","1962","12","20","Brazil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,NA,"1000",NA,NA,"Violales","South America - Neotropics",NA,"43319","auto","Dicotyledonae",NA,"1",NA,NA
"650","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. Reitz","1956","12","25","Brazil","Santa Catarina","Xanxerê","17 km North of Abelardo Luz","-52.4042015075684","-26.8768997192383",NA,NA,NA,NA,NA,NA,"500","600",NA,"Violales","South America - Neotropics",NA,"16278","auto","Dicotyledonae",NA,"1",NA,NA
"651","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. Reitz","1957","2","19","Brazil","Santa Catarina","Xanxerê","3-4 km South of Abelardo","-52.4042015075684","-26.8768997192383",NA,NA,NA,NA,NA,NA,"500","600",NA,"Violales","South America - Neotropics",NA,"16278","auto","Dicotyledonae",NA,"1",NA,NA
"652","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. Reitz","1956","12","17","Brazil","Santa Catarina","Canoinhas","45 km W of C. West of Canoinhas on the road to Pôrto União","-50.3899993896484","-26.1772003173828",NA,NA,NA,NA,NA,NA,"750",NA,NA,"Violales","South America - Neotropics",NA,"50616","auto","Dicotyledonae",NA,"1",NA,NA
"653","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith, Klein, R. & J. Schnorrenberger","1957","2","24","Brazil","Santa Catarina","Itapiranga","9km west of Popí, on the road to Sant´Antônio","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,NA,NA,"200","350",NA,"Violales","South America - Neotropics",NA,"18767","auto","Dicotyledonae",NA,"1",NA,NA
"654","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"A. Butzke","1993","11","27","Brazil","Rio Grande do Sul","Marcelino Ramos","Estreito - Água Verde","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,NA,"550",NA,NA,"Violales","South America - Neotropics",NA,"18635","auto","Dicotyledonae",NA,"1",NA,NA
"655","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"R. Wasum & et al.","1995","12","27","Brazil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"780",NA,NA,"Violales","South America - Neotropics",NA,"46790","auto","Dicotyledonae",NA,"1",NA,NA
"656","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"R. Reitz","1951","2","3","Brazil","Santa Catarina","Chapecó","Itapiranga","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"22671","auto","Dicotyledonae",NA,"1",NA,NA
"657","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. Hatschbach","1972","12","12","Brazil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49965","auto","Dicotyledonae",NA,"1",NA,NA
"658","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. J. Schwarz","1949","2","7","Brazil","Paraná","Alto Paraná","Porto Helena","-52.3189010620117","-23.1289005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"24730","auto","Dicotyledonae",NA,"1",NA,NA
"659","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. Hatschbach","1949","1","23","Brazil","Paraná","São José dos Pinhais","Quatro Pinheiros","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"45291","auto","Dicotyledonae",NA,"1",NA,NA
"660","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","1962","1","8","Brazil","Santa Catarina","Caçador","Rio dos Rugres","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,NA,NA,"800",NA,NA,"Violales","South America - Neotropics",NA,"38516","auto","Dicotyledonae",NA,"1",NA,NA
"661","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","1966","2","9","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"31353","auto","Dicotyledonae",NA,"1",NA,NA
"662","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"G. Hatschbach, J. Lindeman & H. Haas","1966","2","9","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"760",NA,NA,"Violales","South America - Neotropics",NA,"31353","auto","Dicotyledonae",NA,"1",NA,NA
"663","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"A. Kegler","2000","2","13","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"780",NA,NA,"Violales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA
"664","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"P. Buck","1945","2","10","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA
"665","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","18","Brazil","Santa Catarina","Itapiranga","Forest by Rio Peperí-Guaçu. Linha Coqueiro","-53.78","-27.12",NA,NA,NA,NA,NA,NA,"200","300",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"666","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","15","Brazil","Santa Catarina","Catanduvas","Vargem Bonita, 39km west of Joaçaba","-51.75","-27.03",NA,NA,NA,NA,NA,NA,"700","900",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"667","2020-09-12 05:00:02-03","US","US","3313556","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. M. Zardini","1988","7","14","Paraguay","Paraguari",NA,"Dept. Paraguari: Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,NA,NA,"US03022542",NA,"5731","500",NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"668","2020-09-12 05:00:02-03","US","US","1483981","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"P. Jörgensen","1929","1","14","Paraguay",NA,NA,"Commun in thickets V. Rica.",NA,NA,NA,NA,NA,"US03022549",NA,"9526",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"669","2020-09-12 05:00:02-03","US","US","1159619","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,"US03022553",NA,"5667",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"670","2020-09-12 05:00:02-03","US","US","1123977","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. Hassler","1913","2",NA,"Paraguay","Central",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"US03022551","US03022551_01","11509",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"671","2020-09-12 05:00:02-03","US","US","2049610","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"-- Bertoni","1950","3","8","Paraguay",NA,NA,"Dep. Hernandarias. Santa Teresa.",NA,NA,NA,NA,NA,"US03022548",NA,"4916",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"672","2020-09-12 05:00:02-03","US","US","2055514","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. Hassler",NA,"12",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa.",NA,NA,NA,NA,NA,"US03022550",NA,"12004",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"673","2020-09-12 05:00:02-03","US","US","3517203","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"Bernardi, R.","1978","12","14","Paraguay","Amambay",NA,"Cerro Corá monumenti trans rivulum Aquidaban, Amambay.",NA,NA,NA,NA,NA,"US03022545","US03022545_01","19172",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"674","2020-09-12 05:00:02-03","US","US","2198165","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"Vervoorst","1950","12","24","Paraguay","Cordillera",NA,"Dep. Cordillera. Valenzuela: Y-perá.",NA,NA,NA,NA,NA,"US03022546","US03022546_01","1235",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"675","2020-09-12 05:00:02-03","US","US","3300870","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. Zardini, A. Aguayo & T. Florentin","1989","1","5","Paraguay","Paraguari",NA,"Macizo Acahay. Forest on eastern most peak.","-57.15","-25.9",NA,NA,NA,"US03022539","US03022539_01","9172","500",NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"676","2020-09-12 05:00:02-03","US","US","3682106","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. M. Zardini & T. Tilleria","1993","11","9","Paraguay","Caaguazu",NA,"Guayaquí. between Coronel Oviedo and Caagazú; Route 2, km 158-159. Tall forest.","-56.18","-25.48",NA,NA,NA,"US03022537","US03022537_01","37156",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"677","2020-09-12 05:00:02-03","US","US","3682016","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"A. H. Gentry, S. Keel, V. Vera & J. Dávalos","1987","9","25","Paraguay","Canindeyu",NA,"Canindiyu: Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejul-mi.","-55.53","-24.13",NA,NA,NA,"US03022538","US03022538_01","59357","150",NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"678","2020-09-12 05:00:02-03","US","US","1574813","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. L. Ekman","1908","1","8","Argentina","Misiones",NA,"Posadas, Bonpland, in silvula.",NA,NA,NA,NA,NA,"US03022556",NA,"1872",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"679","2020-09-12 05:00:02-03","US","US","1417001","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"T. Morong","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"US01458722",NA,"750",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"680","2020-09-12 05:00:02-03","US","US","3228302","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"L. C. Stutz","1983","3",NA,"Paraguay",NA,NA,"Forêt primaire, C.F.A.P., Pto Stroessner, Km 12.",NA,NA,NA,NA,NA,"US03022544",NA,"1307",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"681","2020-09-12 05:00:02-03","US","US","2056192","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"J. E. Montes",NA,NA,NA,"Argentina","Misiones",NA,"Gob. de Misiones Depto Candelaria, Loreto",NA,NA,NA,NA,NA,"US03022557",NA,"91B","220",NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"682","2020-09-12 05:00:02-03","US","US","1177711","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,"US03022554",NA,"5465",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"683","2020-09-12 05:00:02-03","US","US","3300872","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"E. Zardini","1988","11","1","Paraguay","Caazapa",NA,"Dept. Caazapa: Tavaí. East of Destacamento.","-55.45","-26.17",NA,NA,NA,"US03022541",NA,"7880",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"684","2020-09-12 05:00:02-03","US","US","1159620","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,"US03022552",NA,"6145",NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"685","2020-09-02 16:39:21-03","Cenargen","CEN","113677","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos.","Maurício Figueira","2014","12",NA,"Maurício Figueira","2014","12","19","Brasil","RS","SANTA MARIA","Distrito de Arroio Grande.","-53.713611","-29.598055","-53.713611","-29.598055","Não latescente, sem odor. Doação Plantas do Brasil.","CEN00113677","CEN00113677","276",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA,NA
"686","2020-09-02 16:39:21-03","Cenargen","CEN","65578","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos.","M. C. Lovato","2004",NA,NA,"M. C. Lovato - FUEL","2004","01","23","Brasil","PR","LONDRINA","Fazenda Figueira. Fragmento 19.","-51.1627998352051","-23.3103008270264",NA,NA,"Herbário FUEL nº 36.246","CEN00065578","CEN00065578","378",NA,NA,NA,NA,NA,"Exsicatas","63728","auto",NA,NA,"1",NA,NA
"687","2020-10-15 09:54:06-03","UFPR","EFC","18280","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Seki M. S.","2019","05","07","Seki M. S.","2018","12","04","Brasil","PR","Bituruna","Floresta ripária do reservatório de Foz do Areia","-51.6486","-26.006","-51.6486","-26.0060","Árvore com 5,5 m de altura e 31,4 cm de CAP; floresta com cerca de 40 anos. Sem frutos e com botões florais. Parcela P1-M1-10. __COMMOM_NAME__: cambroé-peludo","EFC018280",NA,NA,"766","766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-10-29 10:08:34-03","UFPR","EFC","12381","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Blum, C.T.","2014","01","16","Blum, C.T.; Hoffmann, P.M.","2014","01","16","Brasil","Paraná","Lapa","Fazenda Arapongas","-49.7728","-25.7346","-49.7728","-25.7346","Árvore com 10m. Em estágio médio. Com flores amareladas.","EFC012381",NA,"1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
