"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"465","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045851","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Stephen F. Smith Aug",NA,NA,NA,"R. Wasum","1998","5","31","Brazil","Rio Grande do Sul",NA,"RS- Mun. Cacapava do Sul- Minas de Camaqua.","-53.582749","-30.664881",NA,NA,"Arbusto.",NA,NA,"12591","300",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"466","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045850","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Stephen F. Smith Sep",NA,NA,NA,"R. Wasum","1998","5","29","Brazil","Rio Grande do Sul",NA,"RS- Cacapava do Sul- Caminho da Mina.","-53.486539","-30.515918",NA,NA,NA,NA,NA,"12661","300",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"467","2019-11-21 14:44:58-03","UFJF","CESJ","65113","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","D.A. Stevan","2005",NA,NA,"D.A. Stevan; et al.","2005","09","17","Brasil","Paraná","Ventania","Morro do Chapéu, Km 18 pela estrada Ventania-Ibaiti.","-50.2428016662598","-24.2458000183105",NA,NA,"Arvoreta, 2m alt, frutos verde-avermelhados. Afloramento rochoso.","CESJ065113",NA,"831",NA,NA,"32424","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 14:44:59-03","UFJF","CESJ","X-219","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"Nome vulgar:Vassourinha","CESJ00X219",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 14:44:58-03","UFJF","CESJ","71313","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E. Valduga.","2011",NA,NA,"E. Valduga","2010","11","06","Brasil","Rio Grande do Sul","Mostardas",NA,"-50.9211006164551","-31.1068992614746",NA,NA,"Na vegetação de restinga.","CESJ071313",NA,"42",NA,NA,"86098","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-21 14:44:58-03","UFJF","CESJ","65090","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E. Barboza","2011","11",NA,"A.C. Cervi","2011","07","18","Brasil","Santa Catarina","Itapema","Praia Mata de Camboriú","-48.611400604248","-27.0902996063232",NA,NA,"Arbusto, 2,3m; flores avas. Restinga.","CESJ065090",NA,"9920",NA,NA,"9090","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-04-07 11:48:37-03","UFMS","CGMS","78736","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Cabrera; Kiesling; Zardini","1973","11","13","Argentina","Santa Bárbara","Junjuy","Camino al Abra de Los Monteros.",NA,NA,NA,NA,NA,"CGMS1111747",NA,"24108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-04-07 11:48:37-03","UFMS","CGMS","39487","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M.S. Ferrucci","2005",NA,NA,"W.M. Kranz","1998","04","30","Brasil","Paraná","Ventania","18km ao norte.","-50.2428016662598","-24.2458000183105",NA,NA,"Doação FUEL. Habitat: Afloramento rochoso. Habito: Arbusto. 2,00m de altura.","CGMS1068866",NA,"626",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-04-07 11:48:37-03","UFMS","CGMS","78735","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","G. Hatschbah","1989",NA,NA,"A.C. Cervi","1989","07","16","Brasil","Santa Catarina","Itapema","Praia de Itapema.","-48.611400604248","-27.0902996063232",NA,NA,"Frutos alados cor de vinho. Habitat: Encosta de morro. Habito: Arbusto de 2 m de altura.","CGMS1111746",NA,"2764",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-04-07 11:48:37-03","UFMS","CGMS","50715","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","G. Hatschbach","2006",NA,NA,"G. Hatschbach; E. Barbosa","2006","08","11","Brasil","Santa Catarina","Laguna","Praia do Sol.","-48.7807998657227","-28.4825000762939",NA,NA,NA,"CGMS1080702",NA,"79618",NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-27 13:52:53-03","UFS","ASE","40206","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Valduga, E","2012",NA,NA,"Valduga, E","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal","Horto Florestal Municipal","-50.232799","-30.247499","-50.232799","-30.247499","Margens da estrada","ASE0041723",NA,"229","10","10",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-27 13:52:53-03","UFS","ASE","29701","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Ising, K; Marciel, JR; Lima, JLC; Delgado-júnior, GC; Nogueira, MGC; Pinangé, DSB; Schnei","2012","12","11","Brasil","Bahia","Rio de Contas","Pico das almas, Estrada para a fazenda Bumadinho.","-41.944722","-13.562222","-41.944722","-13.562222","Arbusto com cerca de 2m, frutos verdes.","ASE0001350",NA,"575","985","985",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-27 13:52:53-03","UFS","ASE","40141","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Valduga, E","2015","02","01","Valduga, E","2014","11","28","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.1113","-29.5208","-50.1113","-29.5208","Arbusto; Borde de mata de Restinga","ASE0041658",NA,"508","16","16",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-09-16 10:31:20-03","UNICAMP","UEC","103364","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Pirani, JR","2003","06",NA,"Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","1998","12","02","Brazil","São Paulo","Votorantim","Fábrica da Votorantim","-47.4","-23.65","-47.4","-23.65","fruto, Arbusto 1,7m de altura. Frutos vináceos. Campo de altitude.","UEC160084","UEC160084","224",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-03-01 16:40:43-03","UNICAMP","UEC","131877","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Rodrigues, MOS","1999","08",NA,"França, F; Melo, E; Marques da Silva, B","1999","04","30","Brazil","Bahia",NA,"Morro do Chapeú, Arredores do povoado de Fedegosos. 25km N da estarda do feijão.","-40.894444","-11.466111","-40.894444","-11.466111","Arbusto 2m. Folha membranácea e cartácea. Fruto imaturo esverdeado.; Remanescente de cerrado.","UEC160092","UEC160092","2753","770","770",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-03-01 16:40:43-03","UNICAMP","UEC","14372","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Somner, GV","1997","02","24","Davis, PH; Shepherd, GJ; Sakane, M; et al.","1997","02","24","Brazil","São Paulo",NA,"N.W. of Sorocaba on Castelo Branco Highway.",NA,NA,NA,NA,"0,5-1m ahrub. Fruits reddish.; Roadside bank.","UEC160091","UEC160091","D60883","600","600",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-01 16:40:43-03","UNICAMP","UEC","150903","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Arzolla, FARDP","2007","11",NA,"Arzolla, FARDP; Paula, GCR; Nunes, CS; Gregorato, V","2007","10","04","Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Zé.","-46.782389","-23.452889","-46.782389","-23.452889","Árvore, 4m de altura, frutos secos.; Transição de campo para floresta.","UEC160083","UEC160083","1305",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-03-01 16:40:43-03","UNICAMP","UEC","153197","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ferrucci, MS",NA,NA,NA,"Urdampilleta, JD; Ferrucci, MS; Las Peñas, ML","2008","02","20","Brazil","Bahia","Rio de Contas","Brasil : Bahia, Rio de Contas, Estrada do Pico das Almas, a 3 km de Rio de Contas, 1038- msm.","-41.839","-13.572972","-41.839","-13.572972","Arbusto ereto muito comum.; Brasil : Bahia, Rio de Contas, Estrada do Pico das Almas, a 3 km de Rio de Contas, 1038- msm.","UEC160079","UEC160079","395",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-03-01 16:40:43-03","UNICAMP","UEC","153272","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Obando, S","2008",NA,NA,"Costa, IR; Verola, CF","2007","04","16","Brazil","Bahia","Rio de Contas","Brasil: Bahia, Rio de Contas, cerca de 2 km da saída de Rio de Contas, na ponte eda barragem do Rio Brumado, numa área de caatinga.","-41.83575","-13.575","-41.83575","-13.575","Árvore de cerca de 4 m, frutos de cor rosa passando a cor de palha.; Área de Caatinga.","UEC160086","UEC160086","768",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-03-01 16:40:43-03","UNICAMP","UEC","200165","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Castello, ACD","2018","12",NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","Parcela M - Projeto Biota-FAPESP. Árvore com 10 metros de altura. Frequência da espécie na parcela: n=1","UEC177750","UEC177750","M330","990","1045",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-04-01 14:00:33-03","UNICAMP","UEC","168400","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ferrucci, MS","2006",NA,NA,"Ferrucci, MS; Dematteis, M; Pieszko, GE; Urdampilleta, JD","2006","04","13","Bolivia","Cochabamba","Narciso Campero","82 Km W de Saipina, camino a Aiquile.&nf;Laderas pedregosas, suelo gris.","-65.053611","-18.192778","-65.053611","-18.192778","Subarbusto o arbusto de ca. 1-2- m alt., frutos maduros.","UEC091100","UEC091100","2682","2180","2180",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-03-01 16:40:43-03","UNICAMP","UEC","182659","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Verdi, M","2009","11","05","Verdi, M; Tomazi, AL; Klemz, G","2009","11","05","Brazil","Santa Catarina","Siderópolis","Barragem do Rio São Bento. Florística IFFSC 47 (Arbusto).","-49.59","-28.62","-49.59","-28.62","Estádio Suces.: Avançado, altura de 3m, arbustiva.; Floresta Ombrófila Densa. &nf;Habitat em torno do fragmento.","UEC020183","UEC020183","2997","479","479",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-03-01 16:40:43-03","UNICAMP","UEC","198723","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Silva, BG","2017","09","22","Silva, BG; Pires, TP","2017","08","08","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.951667","-23.231111","-46.951667","-23.231111","Indivíduo localizado na borda da trilha, a pleno sol, frutos rosados, flores vermelhas, solo arenoso, hábito arbóreo com cerca de 1m de altura.; Floresta Estacional Semidecidual","UEC154352","UEC154352 UEC154352_v01 UEC154352_v02","375","1116","1116",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-03-01 16:40:43-03","UNICAMP","UEC","202093","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Moura, EO; Soares, AS; Tomaz, EC; Lavor, PR","2016","06","11","Brazil","Rio Grande do Norte","Touros",NA,"-35.526111","-5.151944","-35.526111","-5.151944","Arbusto ca. 2,5m. Ramos jovens vináceos. Folhas cartáceas concolores. Corola branca. Frutos imaturos amarelos. Rara na beira da praia.; Restinga arbustiva a herbácea. Campos dunares (dunas frontais planície de deflação e dunas fixas)","UEC189643","UEC189643","835","14","14",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-03-01 16:40:43-03","UNICAMP","UEC","29279","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Balslev, H; Quintana, F","1980","11","21","Ecuador","Carchi",NA,"Near San Vicente de Pusir just N of Río Chota, 33km S of El Angel.",NA,NA,NA,NA,"1m high shrub on disturbed soil.; Steep slope with desert vegetation.","UEC160088","UEC160088","936","1900","1900",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-01 16:40:43-03","UNICAMP","UEC","41652","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Stannard, BL",NA,NA,NA,"Harley, RM","1974","01","21","Brazil","Bahia",NA,"Serra do Rio de Contas, About 3km N of town Rio de Contas.","-41.833333","-13.583333","-41.833333","-13.583333","Wiry shrub to ca. 2,5m. Leaves somewhat glossy. Fruit tinged reddish.; Cut-over woodland by river.","UEC160093","UEC160093","15358","980","980",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-01 16:40:43-03","UNICAMP","UEC","41668","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Stannard, BL",NA,NA,NA,"Harley, RM","1977","02","17","Brazil","Bahia",NA,"Serra das Almas, Lower N.E. slopes of the Pico das Almas ca, 25km W.N.W. of the Vila do Rio de Contas.","-41.95","-13.55","-41.95","-13.55","Shrub to 1,5m, with viscid stems and fruits.&nf;Fruit yellow green tinged reddish.; Sandstone, metamorphic and quartzite rock outcrops with associated marsh and damp flushes.","UEC160096","UEC160096","19534","1500","1500",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-03-01 16:40:43-03","UNICAMP","UEC","41669","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Stannard, BL",NA,NA,NA,"Harley, RM","1977","02","14","Brazil","Bahia",NA,"Serra do Sincorá, 2-3km approximately SW of Mucugé on the road to Cascavel.","-41.4","-13.016667","-41.4","-13.016667","Shrub to 1,5m. Leaves chartaceous slightly glossy, rather bright green. Fruits tinged pink.; Open scrub on white sand with damp areas and extensive sedge meadow. Partly burnt over.","UEC160080","UEC160080","18795","950","950",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-03-01 16:40:43-03","UNICAMP","UEC","41686","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Harley, RM","1980","06","01","Brazil","Bahia","Morro do Chapéu","3km S.E. of Morro do Chapéu on the road to Mundo Novo.","-41.116667","-11.566667","-41.116667","-11.566667","Shrub to 1,5m. Leaves thinly coriaceous, mid-green, glossy with resinous bloom.&nf;Flowers greenish. Fruit pale yellow-green, tinged pink.; Campo rupestre vegetation on sandstone rock outcrops with damp grassland on flat sandy areas.","UEC160081","UEC160081","22919","1000","1000",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-03-01 16:40:47-03","UNICAMP","UEC","84309","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Somner, GV","2010","11","20","Cardoso-Leite, E; Oliveira, A","1993","10","02","Brazil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","-47.1125","-23.523889","3m alt.; beira da estrada.; Mata mesófila semidecídua.","UEC076833","UEC076833","235",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-01 16:40:43-03","UNICAMP","UEC","22270","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Kramer, KU",NA,NA,NA,"Hatschbach, G; Guimarães, O","1979","09","15","Brazil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349",NA,NA,"Arbsuto ramoso.; Campo rupestre,","UEC160095","UEC160095","42365","1050","1050","98143","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-03-01 16:40:43-03","UNICAMP","UEC","57713","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Mattos Silva, LA; Santos, TS; Santos, EB","1989","05","19","Brazil","Bahia","Mucugê","Nova rodovia Mucugê / Andaraí., Coletas entre os km 0 e 10. Área do paque Nacional da Chapada Diamantina.","-41.3708000183105","-13.0052995681763",NA,NA,"Arbusto, 2à 3,5m de altura. frutos jovens, esverdeados e quando amadurecem são arroxeados.; Afloramento de rochas em toda a região. Solo arenoso. Vegetação de Campo Rupestre.","UEC160082","UEC160082","2783",NA,NA,"52493","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-03-01 16:40:43-03","UNICAMP","UEC","60646","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Britez, RM; Souza, WS","1986","07","27","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia do farol.","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto de flores verde-avermelhadas.; Em restinga próximo as habitações.","UEC154396","UEC154396","24645",NA,NA,"24916","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-03-01 16:40:47-03","UNICAMP","UEC","60647","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Britez, RM; Silva, SM","1985","08","17","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia do Miguel.","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto de 1,5 metros, com frutos avermelhados.; Restinga.","UEC154399","UEC154399","24646",NA,NA,"24916","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-03-01 16:40:43-03","UNICAMP","UEC","130864","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Chesini, AC","1993","11","26","Brazil","Paraná","Paranaguá","Pontal do Sul.&nf;Estrada do centro de estudo do mar.","-48.5092010498047","-25.5200004577637",NA,NA,"Arbustiva 1,30m; flor branca esverdeada; fruto marrom; sem odor.; Restinga.","UEC160094","UEC160094","s.n.",NA,NA,"24916","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-03-01 16:40:43-03","UNICAMP","UEC","153412","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Tamashiro, JY","1987","04",NA,"Dias, MC","1986","11","03","Brazil","Paraná","Paranaguá","Praia do Leste","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto, 1m, frutos avermelhados e secos amarronzados.","UEC160087","UEC160087","s.n.",NA,NA,"24916","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-03-01 16:40:43-03","UNICAMP","UEC","157444","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ferrucci, MS","2005",NA,NA,"Kranz, WM","1998","04","30","Brazil","Paraná","Ventania","18 km ao norte.","-50.2428016662598","-24.2458000183105",NA,NA,"Arbusto 2m.; Afloramento rochoso.","UEC013928","UEC013928","626",NA,NA,"32424","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-03-01 16:40:43-03","UNICAMP","UEC","160818","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Souza, VC","2007","05","20","Romão, GO; Dantas, APT","2006","07","19","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Trilha para o Pico do Desengano.","-42.0080986022949","-21.9552993774414",NA,NA,"Arbusto 1,5 m alt.; frutos castanho-claro.; Floresta Estacional.","UEC087951","UEC087951","1442",NA,NA,"30526","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-03-01 16:40:47-03","UNICAMP","UEC","77337","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Stehmann, JR; Semir, J; Dutilh, JHA","1995","11","02","Brazil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,"Arbusto, ca. 2-3m de altura; frutos verde e vináceos.","UEC160098","UEC160098","2097",NA,NA,"50525","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-03-01 16:40:47-03","UNICAMP","UEC","81576","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Jarenkow, JA","1990","08",NA,"Jarenkow, JA","1990","08","26","Brazil","Rio Grande do Sul","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,"Arbusto com 1-1,5m de altura. Perianto extremamente avermelhado e internamente verde.; Em restinga arenosa.","UEC160102","UEC160102","1702",NA,NA,"51462","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-08-20 10:25:47-03","UNICAMP","UEC","105396","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Pirani, JR","2003","06",NA,"Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","1998","12","03","Brazil","São Paulo","Alumínio",NA,"-47.2599983215332","-23.5300006866455",NA,NA,"fruto, Cerrado fechado. Árvore 6m. Frutos paleáceos castanhos e sementes pretas.","UEC160085","UEC160085","339","680","680","9250","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-03-01 16:40:43-03","UNICAMP","UEC","54909","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA; Tamashiro, JY; Leitão Filho, HF","1987","06","01","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"Árvore com 4m, caule marrom com flores verdes e frutos imaturos verdes (vassourinha).","UEC160100","UEC160100","21138",NA,NA,"21675","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-03-01 16:40:43-03","UNICAMP","UEC","14373","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ferrucci, MS","1997",NA,NA,"Cruz, MAV; Fiuza de Melo, MMR; Leitão Filho, HF","1978","10","12","Brazil","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,"Árvore com cerca de 3 metros de altura. Nativa.","UEC160099","UEC160099","2",NA,NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
