"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"99","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177287F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,NA,"South America","Brazil",NA,NA,NA,"V0177287F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177287F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"100","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177288F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,NA,"South America","Brazil",NA,NA,NA,"V0177288F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177288F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"101","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177289F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,NA,"South America","Brazil",NA,NA,NA,"V0177289F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177289F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"102","2020-07-23 12:19:35-03","CEPLAC","CEPEC","6852","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"T. S. dos Santos",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Silva","1676","1971","05","Bahia","EUNÁPOLIS","Estrada a Porto Seguro.","-39.5802993774414","-16.3775005340576",NA,"19",NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,"21/08/2014",NA,NA,NA
"103","2020-02-17 11:30:19-03","UEG","HUEG","4461","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Morais, I.L.","Southern America","Brasil",NA,NA,"Árvore c/ 3m, flores creme.; Borda de mata de galeria.","HUEG004461","Dicotyledoneae",NA,"(Klotzsch) I.M. Johnst.",NA,"4420","2015","05","Goiás","Quirinópolis",NA,"-50.681667","-18.247222",NA,"01",NA,NA,NA,NA,NA,NA,NA,"-50.681667","-18.247222",NA,NA,NA,NA,NA
"104","2019-11-13 16:04:14-03","UNISANTA","HUSC","10419","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Scolari, G.O.; Nakasato, M.V.",NA,"Brasil",NA,NA,"Árvore, 7m alt.; Trecho de floresta alta de restinga",NA,NA,NA,"(Klotzsch) I.M.Johnst.","Martins, S.E.","129","2007","04","São Paulo","Peruíbe","Bairro do Guaraú","-46.9900016784668","-24.3199996948242",NA,"22",NA,NA,"2007","08","30","21922","auto",NA,NA,NA,NA,NA,NA,NA
"105","2016-08-23 11:00:08-03","NHMLondon","NHM-LONDON-BOT","BM000080815","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana","Isotype","Carl Friedrich Philipp von Martius; b.1794; d.1868; Mart.",NA,"Brasil",NA,"NHMUK:ecatalogue:502287","<a href=http://www.nhm.ac.uk/services/media-store/asset/c4771a6f3ab2da0f431908dd26ad2d96f098af73/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"891",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"106","2019-11-01 15:08:30-03","UnB","UB","160099","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Junqueira, DI","Southern America","Brasil",NA,NA,"Árvore 12m. Flor amarela. Frutos verdes.; Cerrado rupestre. Afloramento rochoso. Relevo íngreme",NA,"Dicotyledoneae",NA,"(Klotzsch) I.M.Johnst.","Walter, BMT","593","2009","10","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,"28",NA,NA,"2010",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:08:30-03","UnB","UB","166185","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Pires, JM; Black, GA","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Klotzsch) I.M.Johnst.","Plana, V","3380","1951","01","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,"17",NA,NA,"1997","08",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:08:30-03","UnB","UB","166183","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Duarte, AP","Southern America","Brasil",NA,NA,"Árvore 5-6m. Flores cremes.",NA,"Dicotyledoneae",NA,"(Klotzsch) I.M.Johnst.","Plana, V","2669","1950","09","Minas Gerais",NA,"Serra do Cipó, Km 132",NA,NA,NA,"24","1120","1120","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:08:30-03","UnB","UB","166184","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Giulietti, AM; Furlan, A; Cordeiro, I; Pirani, JR","Southern America","Brasil",NA,NA,"Árvore 10m. Pétalas creme; ovário rosado e estilete e estigma verdes.; Cerrado",NA,"Dicotyledoneae",NA,"(Klotzsch) I.M.Johnst.","Plana, V","CFSC6347","1980","07","Minas Gerais",NA,"Km 11 ao longo da Rodovia Belo Horizone - Conceição do Mato Dentro",NA,NA,NA,"22",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:08:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Resende, ILM","Southern America","Brasil",NA,NA,"Árvore 3m. Flor creme; Borda de mata de galeria",NA,"Dicotyledoneae",NA,"(Klotzsch) I.M.Johnst.",NA,"4420","2015","05","Goiás","Quirinópolis","Fazenda Fortaleza","-50.4516983032227","-18.448299407959",NA,"01",NA,NA,NA,NA,NA,"52313","auto",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:45:51-03","IF","SPSF","17469","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"A.M.Giulietti","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Proteales",NA,NA,NA,"1980","07","MG","Santana do Riacho","Proximo a Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"112","2021-02-08 12:45:02-03","UFRGS","ICN","180146","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Stehmann, JR","América do Sul","Brasil",NA,NA,"Influorescências amarelo-ferrugíneas",NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst","Stehmann, JR","s.n.","1990","04","MG","Serra do Cipó","Próximo da Fazenda Palácio",NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:45:02-03","UFRGS","ICN","180147","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Grandi, TSM","América do Sul","Brasil",NA,NA,"Arbórea; Mata Galeria",NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst","Cortéz, F","s.n.","1988","05","MG","Ouro Branco","Vertente Sul","-43.6918983459473","-20.5207996368408",NA,"14","880","880","1991","12","16","13809","auto",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:45:02-03","UFRGS","ICN","004485","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Serviço Florestal","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst","Cortéz, F","s.n.","1944",NA,"SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1991","12","12","53584","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-08-27 12:20:23-03","IBt","SP","309277","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Melo, MMRF",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"1207","1994","09","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"21",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-27 12:20:23-03","IBt","SP","309278","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Melo, MMRF",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"1208","1993","06","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"29",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
