"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"491","2020-09-12 05:00:02-03","US","US","2970388","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6391","1981","3","9","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia DF, Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,"US01921805","US01921805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"492","2020-09-12 05:00:02-03","US","US","3024082","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","W. Anderson","11434","1975","2","18","South America - Neotropics","Brazil","Distrito Federal",NA,"South edge of Taguatinga; sandy campo sujo, recently burned.",NA,NA,NA,NA,"US01921799","US01921799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"493","2020-09-12 05:00:02-03","US","US","2775363","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima",NA,"Jordao, Lucas",NA,"12018","1972","1","15","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US01921786","US01921786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"494","2020-09-12 05:00:02-03","US","US","3032336","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26982","1970","3","5","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Cabral. Cerrado, ca. 2km N of Jaoqium Felicio, E. base",NA,NA,NA,NA,"US02206131","US02206131_01","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"495","2020-09-12 05:00:02-03","US","US","2369677","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Eiten","1674","1960","1","15","South America - Neotropics","Brazil","São Paulo",NA,"Minicipio de Moji-Guacu: Campos das Sete Lagoas. Just east of the boudary of the Reserva Florestal at Fazenda Campininha. about 10 km NNE of Rio Moji-Guacu & the village of Padua Sales (About 30 km NW of city of Moji-Mirim)","-47.13","-22.25",NA,NA,"US02206115","US02206115_01","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"496","2020-09-12 05:00:02-03","US","US","3176715","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Hatschbach","44648","1982","3","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. BR-259, subida da Serra do Espinhaco (mun. Gouveia)",NA,NA,NA,NA,"US02206120","US02206120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"497","2020-09-12 05:00:02-03","US","US","3032328","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26776","1970","3","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Cerrado, ca. 15km W. of Corinto",NA,NA,NA,NA,"US02206129","US02206129_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"498","2020-09-12 05:00:02-03","US","US","2248188","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"N. Yensen","14441","1956","4","19","South America - Neotropics","Brazil","Goiás",NA,"Along road through cerrado 16 km. north of Sao Joao da Alianca; region of the Chapada dos Veadeiros",NA,NA,NA,NA,"US02206117","US02206117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"499","2020-09-12 05:00:02-03","US","US","3032337","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18849","1968","1","19","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Pirineus. 75 km N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao.",NA,NA,NA,NA,"US02206135","US02206135_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"500","2020-09-12 05:00:02-03","US","US","2249228","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"A. Macedo","4341","1956","2","17","South America - Neotropics","Brazil","Goiás",NA,"Pirineus. Mun.: Corumba. Estado: Go.",NA,NA,NA,NA,"US02206132","US02206132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"501","2020-09-12 05:00:02-03","US","US","3255277","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18841","1968","1","19","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Pirineus. 75 km N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao.",NA,NA,NA,NA,"US02206112","US02206112_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"502","2020-09-12 05:00:02-03","US","US","3076557","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Hatschbach & Z. Ahumada","31492","1973","2","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Sete Lagoas",NA,NA,NA,NA,"US02206125","US02206125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"503","2020-09-12 05:00:02-03","US","US","3255274","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9841","1973","5","6","South America - Neotropics","Brazil","Mato Grosso",NA,"Planalto do Brasil. Ca. 20 km (straight line) ENE of Barrpo do Carcas",NA,NA,NA,NA,"US02206133","US02206133_01","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"504","2020-09-12 05:00:02-03","US","US","2369676","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Eiten","1674","1960","1","15","South America","Brazil","São Paulo",NA,"Minicipio de Moji-Guacu: Campos das Sete Lagoas. Just east of the boudary of the Reserva Florestal at Fazenda Campininha. about 10 km NNE of Rio Moji-Guacu & the village of Padua Sales","-47.13","-22.25",NA,NA,"US02206116","US02206116_01","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"505","2020-09-12 05:00:02-03","US","US","3255278","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin & T. R. Soderstrom","7584","1964","10","30","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serro do Caiapo. Roadside in cerrado, ca. 60 km S. of Caiaponia on road to Jatai","-51.78","-17.2",NA,NA,"US02206114","US02206114_01","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"506","2020-09-12 05:00:02-03","US","US","3019874","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, W. Anderson, M. Stieber & E. Lee","34708","1972","1","21","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Cerrado ca. 14km S. o0f Niquelandia",NA,NA,NA,NA,"US02206127","US02206127_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"507","2020-09-12 05:00:02-03","US","US","3255270","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","31814","1971","3","15","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra Geral do Parana. gallery forest and adjacent cerrado, ca. 3km S of Sao Joao da Alianca, near Riacho",NA,NA,NA,NA,"US02206130","US02206130_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"508","2020-09-12 05:00:02-03","US","US","3205990","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","filiformis","Mimosa gracilis filiformis","(Benth.) Barneby",NA,"W. W. Thomas, J. R. Pirani, R. Mello-Silva, J. Rizzo & J. Fernandes","5817","1988","2","9","South America - Neotropics","Brazil","Goiás",NA,"Mun. Goias, Serra Dourada, ca 15 km E of Goias on GO070 from Goiania to Goias, at crest of Serra, several km W of jct with road to Mossamedes,",NA,NA,NA,NA,"US02206111","US02206111_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"509","2020-09-12 05:00:02-03","US","US","3255271","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","filiformis","Mimosa gracilis filiformis","(Benth.) Barneby",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","11756","1966","1","18","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra Dourada. Campo and cerrado sandstone summit of Serra Dourada, ca. 20 km. S.E. of Goias Velho",NA,NA,NA,NA,"US02206110","US02206110_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"510","2020-09-12 05:00:02-03","US","US","2775347","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,"Barneby, R.",NA,"14469","1975","2","2","South America - Neotropics","Brazil","Goiás",NA,"Municipio de Luziania, Go.",NA,NA,NA,NA,"US01921784","US01921784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"511","2020-09-12 05:00:02-03","US","US","3097844","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,"Barneby, R.","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","25566","1970","1","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Estado de Minas Gerai, Morro das Pedras, ca. 37 km N.E. of Patrocinio",NA,NA,NA,NA,"US01921782","US01921782_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"512","2020-09-12 05:00:02-03","US","US","2369562","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,NA,"S. Machado","195","1960","3","16","South America - Neotropics","Brazil","São Paulo",NA,"Brasil. Mun. Itapetininga. Faz. Sta Luzia do Campo Largo. SSE dacid de Itapetininga.",NA,NA,NA,NA,"US02206090","US02206090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"513","2020-09-12 05:00:02-03","US","US","3097842","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,"Barneby, R.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15441","1966","4","29","South America - Neotropics","Brazil","Goiás",NA,"Fazenda J. Teles, ca. 10 km. N.W. of Formosa, Goiás, near source of Rio Parana",NA,NA,NA,NA,"US01921780","US01921780_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"514","2020-09-12 05:00:02-03","US","US","3095158","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","6734","1973","3","9","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Chapadas dos Veideiros. Ca. 29 km by road N of Alto Paraiso",NA,NA,NA,NA,"US02206104","US02206104_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"515","2020-09-12 05:00:02-03","US","US","3019876","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"W. R. Anderson, G. Hatschbach, Berneby, R. C. & B. Gates","11492","1975","2","20","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, 15-40 km W and N of Alto Paraiso",NA,NA,NA,NA,"US02206107","US02206107_01","1250","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"516","2020-09-12 05:00:02-03","US","US","2563643","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"G. Hatschbach","13091","1965","11","8","South America","Brazil","Paraná",NA,"Brasil. Mun. Ponta Grossa. Parque Vila Velha",NA,NA,NA,NA,"US02206098","US02206098_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"517","2020-09-12 05:00:02-03","US","US","2283765","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"T. Pederson","4309","1956","2","16","South America","Paraguay","Misiones",NA,"Estancia La Solidad. Santiago. Dep. Misiones",NA,NA,NA,NA,"US02206097","US02206097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"518","2020-09-12 05:00:02-03","US","US","2449337","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"L. Smith & R. M. Klein","8444","1956","12","7","South America","Brazil","Santa Catarina",NA,"Mun. Mafra: Campo west of Mafra on the road to Barracas",NA,NA,NA,NA,"US02206100","US02206100_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"519","2020-09-12 05:00:02-03","US","US","2196136","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"A. Woolston","392","1954","12","10","South America","Paraguay","Alto Paraguay",NA,"Primavera",NA,NA,NA,NA,"US02206101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"520","2020-09-12 05:00:02-03","US","US","3253081","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8609","1973","4","11","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. 30 km by road SW of Gouveia, at Km. 60 on road to Curvelo",NA,NA,NA,NA,"US02206094","US02206094_01","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"521","2020-09-12 05:00:02-03","US","US","3215916","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","33127","1971","3","24","South America - Neotropics","Brazil","Goiás",NA,"Chapada de Goias, ca. 40 km N of Alto do Paraiso.",NA,NA,NA,NA,"US00345253","US00345253_01","1250","1250","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"522","2020-09-12 05:00:02-03","US","US","3253083","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27165","1970","3","8","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Cabral. Steeply sloping brejo, and adjacent campo. middle slopes, ca. 2km W. of Cantoni",NA,NA,NA,NA,"US02206092","US02206092_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"523","2020-09-02 16:29:10-03","Cenargen","CEN","95084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","Marcelo Fragomeni Simon","2474","2014","07","25",NA,"Brasil","GO","CAVALCANTE","RPPN Serra do Tombador, 6 km a SW da reserva, em direção a Minaçú.","-47.846388","-13.673055","Exsicatas","Erva escandente, espinhosa, com vários ramos saindo da mesma base. Cresendo em moitas de Brachiaria.","CEN00095084","CEN00095084","714","714",NA,NA,NA,"2014","07","-47.846388","-13.673055",NA,NA,NA,NA,"2",NA,NA
"524","2020-09-02 16:29:10-03","Cenargen","CEN","111275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","J. Moises Mendoza F.","5009","2015","05","16",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","GO-118, ca. 30,5 km do trevo GO-239, sentido Teresina, e 150 m SE à direita.","-47.434166","-14.930277","Exsicatas","Subarbusto totalmente rasteiro, ca 50 cm de largura. Algumas plantas dispersas. Montanhas elevadas cobertas de cerrado campo rupestre bastante acidentado, campo limpo na base e partes das plantas perto do topo.","CEN00111275","CEN00111275","1481","1481",NA,NA,NA,"2017","09","-47.434166","-14.930277",NA,NA,NA,NA,"3",NA,NA
"525","2020-09-02 16:29:10-03","Cenargen","CEN","101303","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","Marcelo Fragomeni Simon","3032","2017","03","06",NA,"Brasil","GO","CAVALCANTE","Serra do Tombador, ao longo da GO -241, 17 km W da sede da reserva.","-47.716111","-13.643888","Exsicatas","Subarbusto delicado crescendo de xilopódio, rasteiro. Filetes rosa, anteras creme. Frequente.","CEN00101303","CEN00101303","970","970",NA,NA,NA,"2017","03","-47.716111","-13.643888",NA,NA,NA,NA,"3",NA,NA
"526","2020-09-02 16:29:10-03","Cenargen","CEN","102807","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","Anderson Cássio Sevilha","6144","2016","12","04",NA,"Brasil","MG","SALINAS","Sítio 6 - Ponto 2. Em ravina.","-41.91","-16.017222","Exsicatas","Projeto Bem Diverso.","CEN00102807","CEN00102807","920","920",NA,NA,NA,"2017","08","-41.91","-16.017222",NA,NA,NA,NA,"4",NA,NA
"527","2020-09-02 16:29:10-03","Cenargen","CEN","105345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","Marcelo Fragomeni Simon","3195","2017","11","15",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","4 km NE da Vila do Moinho, em estrada que leva ao topo da serra.","-47.447222","-14.055277","Exsicatas","Subarbusto apoiante crescendo sobre vegetação rasteira. Vários ramos saindo da mesma base. Folhagem azulada. Filetes rosa. Crescendo em local perturbado.","CEN00105345","CEN00105345","1012","1012",NA,NA,NA,"2017","11","-47.447222","-14.055277",NA,NA,NA,NA,"4",NA,NA
"528","2020-09-02 16:29:10-03","Cenargen","CEN","108034","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","R. L. G. Coelho","672","2016","02","11",NA,"Brasil","SP","PEDREGULHO","Estrada para Taquari. Entrada ao lado esquerdo na beira do cafezal.","-47.421666","-20.231944","Exsicatas","Subarbusto de 40-70m alt. Flores com estames rosas. Doação Universidade de São Paulo - Escola Superior de Agricultura Luiz de Queiroz - Herbário ESA 136694.","CEN00108034","CEN00108034","1010","1010",NA,NA,NA,"2019","07","-47.421666","-20.231944",NA,NA,NA,NA,"1",NA,NA
"529","2020-09-02 16:29:10-03","Cenargen","CEN","110954","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","J. Moises Mendoza F.","4813","2015","03","04",NA,"Brasil","GO","COLINAS DO SUL","GO-329, ca. 6,5 km do trevo GO-132, sentido São Jorge.","-48.022222","-14.163055","Exsicatas","Subarbusto de ramos decumbentes saindo da base. Folhas verde-pálido. Frequente mas disperso, em áreas abertas. Cerrado ralo com manchas de campo limpo mas como campo sujo (quando solo cascalhento).","CEN00110954","CEN00110954","600","600",NA,NA,NA,"2015","11","-48.022222","-14.163055",NA,NA,NA,NA,"3",NA,NA
"530","2020-09-02 16:29:10-03","Cenargen","CEN","111314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Mendoza","J. Moises Mendoza F.","5104","2015","12","05",NA,"Brasil","GO","CAVALCANTE","GO-118, ca. 22,5 km de Teresina para Alto Paraiso de Goiás, entrando 150 m da estrada (encosta lado direito).","-47.334722","-13.875277","Exsicatas","Poucas plantas no local. Cerrado rodeado de SS e campo limpo. Crescendo nos afloramentos.","CEN00111314","CEN00111314","1150","1150",NA,NA,NA,"2015","12","-47.334722","-13.875277",NA,NA,NA,NA,"2",NA,NA
"531","2020-09-02 16:29:10-03","Cenargen","CEN","111380","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M. Simon","J. Moises Mendoza F.","5135","2015","12","06",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Ca. 0.8 km do trevo GO-118, ao lado da Minha Casa Minha Vida.","-47.528611","-14.1325","Exsicatas","Plantas dispersas no local. Crescendo entre arbusto. Cerrado originalmente SS, agora aberto ou ralo em área plana, zona suburbana.","CEN00111380","CEN00111380","1280","1280",NA,NA,NA,"2017","09","-47.528611","-14.1325",NA,NA,NA,NA,"5",NA,NA
"532","2020-09-02 16:29:10-03","Cenargen","CEN","112389","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","J. S. Silva - UEC","Juliana S. Silva","1087","2012","05","08",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros.","-47.488611","-14.211388","Exsicatas","Filetes róseos e anteras amarelas. Campo rupestre com elementos de campo sujo.","CEN00112389","CEN00112389",NA,NA,NA,NA,NA,"2012","05","-47.488611","-14.211388",NA,NA,NA,NA,"1",NA,NA
