"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"186","2008-05-27 22:02:00-03","MO","MOBOT","1682019","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Howard S. Irwin|et al.","Irwin 22219","South America","Brazil",NA,NA,NA,NA,"1969","1","18",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Inflorescences to ca. 75 Cm. Tall. Pserianth yellow. Wet places. Cerrado, ca. 23 Km. Sw f diamanina, road to gouveia",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1682066","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Howard S. Irwin|et al.","Irwin 27116","South America","Brazil",NA,NA,NA,NA,"1970","3","7",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Perianth yellow; locally abundant. Wet campo, summit gray sandy soil, ca. 8Km. W of joaquim felico",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2009-10-24 06:22:00-02","MO","MOBOT","2999784","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"George Eiten|Liene T. Eiten","Eiten 10965","South America","Brazil",NA,NA,NA,NA,"1969","3","10",NA,NA,"Mart.","M. Gracas L. Wanderley","Minas Gerais",NA,"Município de Jaboticatubas: Serra do Cipó (along road from village of Almeida to city of Conceicao Do Mato Dentro). Between km 114-115. (3-4 km along road north of Chahpeu do Sol hotel.) Natural rocky campo (campo-rupestre vegetation).","-43.6","-19.31666",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2011-06-16 16:30:00-03","MO","MOBOT","2999945","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Gert G. Hatschbach|Lyman B. Smith|Edward S. Ayensu","Hatschbach 28868","South America","Brazil",NA,NA,NA,NA,"1972","1","18",NA,NA,"Mart.","L.B. Smith","Minas Gerais",NA,"Serra do Cipó, 40 km. ao Oeste (mun. Jaboticatuba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-10-21 07:13:00-02","MO","MOBOT","3000101","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35876","South America","Brazil",NA,NA,NA,NA,"1972","2","12",NA,NA,"Mart.","L.B. Smith","Minas Gerais",NA,"Eastern slopes of Pico do Itambe; sandstone outcrops with shrubby vegetation, adjacent grassy slopes, and valley of small streams; mostly sandy soil, but with overlying black humus in many places.",NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3000204","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Gert G. Hatschbach","Hatschbach 47433","South America","Brazil",NA,NA,NA,NA,"1984","1","21",NA,NA,"Mart.","R. Kral",NA,NA,"Rio de Contas, 10 km. N, Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","3000367","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"SEMIR","SEMIR 3766","South America","Brazil",NA,NA,NA,NA,"1973","1","6",NA,NA,"Mart.","M.G.L. Wanderley, 08/09/","Minas Gerais",NA,"Municipio de Santana do Riacho: km. 139 ao longo da rodovia Belo Horizonte - Concceicao do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","3000505","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"SAZIMA","SAZIMA 3921","South America","Brazil",NA,NA,NA,NA,"1973","2","16",NA,NA,"Mart.","M.G.L. Wanderley, Sept. 8","Minas Gerais",NA,"Municipio de Santana do Riacho: km. 132 ao longo da rodovia Belo Horizonte - Conceicao do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-11-04 15:52:00-02","MO","MOBOT","3000593","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"J.B.E. Pohl","Pohl 18682","South America","Brazil",NA,NA,NA,NA,"1892",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2013-05-07 06:03:00-03","MO","MOBOT","3000825","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ynés Mexia","Mexia 5738","South America","Brazil",NA,NA,NA,NA,"1931","5","2",NA,NA,"Mart.","M. Gracas L. Wanderley","Minas Gerais",NA,"Diamantina. Serra do Dio Grande; border of seepage between crags.",NA,NA,NA,"1260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-15 14:43:51-03","UNESP-RC","HRCB","74187","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Nardi",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Mota, N.F.O.","Minas Gerais",NA,"Serra do Cipó","-43.519972","-19.246333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º31'11.9W","19º14'46.8S",NA,NA,NA,NA
"197","2020-07-15 14:43:51-03","UNESP-RC","HRCB","74203","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Nardi",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Mota, N.F.O.","Minas Gerais",NA,"Serra do Cipó","-43.5205","-19.245944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º31'13.8W","19º14'45.4S",NA,NA,NA,NA
"198","2020-07-15 14:43:51-03","UNESP-RC","HRCB","74214","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Nardi",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Mota, N.F.O.","Minas Gerais",NA,"Serra do Cipó","-43.546444","-19.267056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º32'47.2W","19º16'01.4S",NA,NA,NA,NA
"199","2019-06-10 10:11:50-03","FZB-BH","BHZB","8758","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ferreira Junior, C.A. et al.","431",NA,"Brasil",NA,NA,"Ponto 100 634747 7896579 1155m",NA,"2012","05","15",NA,NA,NA,"Wanderley, M.G.L","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais, Cachoeira do Bicame","-43.719722","-19.018889",NA,"1155","1155","2013",NA,NA,NA,"11",NA,"43W 43' 11","19S 01' 08","13",NA,NA,NA
"200","2019-06-10 10:11:50-03","FZB-BH","BHZB","2506","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Abreu, M.E.",NA,NA,"Brasil",NA,NA,"Altitude: 1302m. Com duplicata.19°13'59 S 43°30'35 W. Duplicata doada para Herbário SP",NA,"2000","04","26",NA,NA,NA,"M.G.L. Wanderley & J. Santos Guedes","MG","Santana do Riacho","Serra do Cipó/Km 126 MG 010,","-43.509722","-19.233056",NA,"1302","1302","2013",NA,NA,NA,"07",NA,"43W 30' 35","19S 13' 59",NA,NA,NA,NA
"201","2019-06-10 10:11:50-03","FZB-BH","BHZB","2494","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mendonça, M.P.",NA,NA,"Brasil",NA,NA,"Altitude: 1326m. 19º 15' 28 S 43º 33' 11 W.",NA,"2000","03","22",NA,NA,NA,"confirmada por M.G.L, Wanderely","MG","Santana do Riacho","Serra do Cipó/ Km 118 MG 10.","-43.553056","-19.257778",NA,"1326","1326","2013",NA,NA,NA,"11",NA,"43W 33' 11","19S 15' 28",NA,NA,NA,NA
"202","2021-03-01 11:53:03-03","UFPE","UFP","11653","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Benko-Isepon, AM","0211",NA,"Brasil",NA,NA,"Fixações cromossômicas efetuadas. Sementes e plantas para cultivo coletadas. Ref. de campo/fixação: 44-19793.; Escapos até 70 cm. compr. Espigas castanhas.","UFP011653","1993","07","19",NA,NA,"Mart.","Wanderley, MGL","Minas Gerais","Conceição do Mato de Dentro",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2587182A","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"H. S. Irwin, R. R. Santos, R. Souza, R. R. Santos & J. Ramos","27116","South America - Neotropics","Brazil",NA,NA,NA,"US01916500","1970","3","7",NA,"Commelinales","Mart.",NA,"Minas Gerais",NA,"Serra do Cabral, ca. 8 km W of Joaquim Felício",NA,NA,"US01916500_01","1200",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2782425","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"G. Hatschbach","30624","South America - Neotropics","Brazil",NA,NA,NA,"US01916499","1972","11","10",NA,"Commelinales","Mart.",NA,"Paraná","Paranaguá","Baln. Shangri-la","-48.5092010498047","-25.5200004577637","US01916499_01",NA,NA,NA,NA,"24916","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","2283979","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"F. Segadas-Vianna","3262","South America - Neotropics","Brazil",NA,NA,NA,"US01932516","1951","4","21",NA,"Commelinales","Mart.",NA,"São Paulo","São Paulo","Barreiro Co., Serra da Bocaina, Lageado Farm","-46.6300010681152","-23.5400009155273","US01932516_01","1600",NA,NA,NA,"53584","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2782422","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"L. Smith, L. B. Smith & E. S. Ayensu","28823","South America - Neotropics","Brazil",NA,NA,NA,"US01932507","1972","1","18",NA,"Commelinales","Mart.",NA,"Minas Gerais","Jaboticatubas","Serra do Cipó, 25 km ao Norte","-43.7449989318848","-19.513599395752","US01932507_01",NA,NA,NA,NA,"31264","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2197876","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"L. Smith, F. Segadas-Vianna, W. A. Egler, L. Dau & G. Machline","6879","South America - Neotropics","Brazil",NA,NA,NA,"US01932502","1952","4","29",NA,"Commelinales","Mart.",NA,"Minas Gerais","Jaboticatubas","Serra do Cipó, 6 km ao norte do Palacio","-43.55","-19.17","US01932502_01","1200",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2840963","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"R. M. Harley, T. S. Santos, R. M. Storr, T. S. Santos & R. S. Pinheiro","19754","South America - Neotropics","Brazil",NA,NA,NA,"US01932510","1977","3","20",NA,"Commelinales","Mart.",NA,"Bahia","Rio de Contas","Lower NE slopes of the Pico das Almas, ca 25 Km WNW of the Vila do Rio de Contas","-41.95","-13.55","US01932510_01","1500",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2342765","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"F. Segadas-Vianna","149","South America - Neotropics","Brazil",NA,NA,NA,"US01932515","1944","2","24",NA,"Commelinales","Mart.",NA,"Rio de Janeiro",NA,"Morro Assú, Serra dos Orgãos",NA,NA,"US01932515_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2142252","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"A. C. Brade","12499","South America - Neotropics","Brazil",NA,NA,NA,"US01932506","1939","2","27",NA,"Commelinales","Mart.",NA,"Rio de Janeiro",NA,"Serra dos Orgãos",NA,NA,"US01932506_01","2000",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2698005","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"W. R. Anderson, M. Stieber & J. H. Kirkbride","35876","South America - Neotropics","Brazil",NA,NA,NA,"US01932511","1972","2","12",NA,"Commelinales","Mart.",NA,"Minas Gerais",NA,"Serra do Espinhaço. Eastern slopes of Pico do Itambé",NA,NA,"US01932511_01","1550",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2459038","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"J. Lanna","37a","South America - Neotropics","Brazil",NA,NA,NA,"US01932513","1960","12","9",NA,"Commelinales","Mart.",NA,"Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344","US01932513_01",NA,NA,NA,NA,"38539","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2840994","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"R. M. Harley, T. S. Santos, R. M. Storr, T. S. Santos & R. S. Pinheiro","19776","South America - Neotropics","Brazil",NA,NA,NA,"US01932509","1977","3","20",NA,"Commelinales","Mart.",NA,"Bahia",NA,"Serra das Almas. Lower NE slopes of the Pico das Almas, ca. 25 km WNW of the Vila do Rio de Contas","-41.95","-13.55","US01932509_01","1500",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2782406","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"G. Hatschbach, L. B. Smith & E. S. Ayensu","28744","South America - Neotropics","Brazil",NA,NA,NA,"US01932504","1972","1","17",NA,"Commelinales","Mart.",NA,"Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752","US01932504_01",NA,NA,NA,NA,"31264","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3034590","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"G. Hatschbach","47433","South America - Neotropics","Brazil",NA,NA,NA,"US01932508","1984","1","21",NA,"Commelinales","Mart.",NA,"Bahia","Rio de Contas","10 km N","-41.8114013671875","-13.5789003372192","US01932508_01",NA,NA,NA,NA,"49773","auto",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","1282184","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"A. Chase","9164","South America - Neotropics","Brazil",NA,NA,NA,"US01932501","1925","3","28",NA,"Commelinales","Mart.",NA,"Minas Gerais",NA,"Serra do Cipó (110 km northeast of Bello Horizonte). Chapeo de Sol",NA,NA,"US01932501_01","1200","1300",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","2142250","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"A. C. Brade","11589","South America - Neotropics","Brazil",NA,NA,NA,"US01932505","1932","3","20",NA,"Commelinales","Mart.",NA,"Rio de Janeiro",NA,"Serra dos Orgãos",NA,NA,"US01932505_01","2100",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","2142256","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"A. C. Brade","11795","South America - Neotropics","Brazil",NA,NA,NA,"US01932514",NA,NA,NA,NA,"Commelinales","Mart.",NA,"Rio de Janeiro","Santaaria Madalena","Santo Antonio de Imbé, Alto da Republica",NA,NA,"US01932514_01","1500",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2466598","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"E. P. Heringer","6091","South America - Neotropics","Brazil",NA,NA,NA,"US01932512",NA,NA,NA,NA,"Commelinales","Mart.",NA,"Minas Gerais",NA,"Serra do Cipó",NA,NA,"US01932512_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2587234A","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","22219","South America - Neotropics","Brazil",NA,NA,NA,"US01932503","1969","1","18",NA,"Commelinales","Mart.",NA,"Minas Gerais",NA,"Serra do Espinhaço, ca. 23 km SW of Diamantina, road to Gouveia",NA,NA,"US01932503_01","1250",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"221","2020-09-02 16:40:49-03","Cenargen","CEN","48183","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Wilson Ganev","2544",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas verde. Pedúnculo e pedicelo verde. Flores com brácteas castanho-escuro com mancha verde no centro, pétalas e estames amarelos. Início de floração. Pequena população. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (16083). Feira de Santana - Bahia.","CEN00048183","1993","11","22",NA,NA,"Mart.","M. G. L. Wanderley","BA","ABAIRA","Jambreiro, caminho Jambreiro - Belo Horizonte. Alt.: 1100 - 1200 metros.","-41.85","-13.3","CEN00048183",NA,NA,"2009",NA,NA,NA,"08",NA,"-41.85","-13.3",NA,NA,"1",NA
"222","2020-09-02 16:40:49-03","Cenargen","CEN","94457","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Aline Joseph Ramalho","56",NA,"Brasil","Exsicatas",NA,"Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do Brasil - BHCB 128991","CEN00094457","2009","01","19",NA,NA,"Mart.","E. D. Lozano","MG","MOEDA","Serra da Moeda.","-43.949444","-20.295833","CEN00094457","1332","1332","2019",NA,NA,NA,NA,NA,"-43.949444","-20.295833",NA,NA,"1",NA
"223","2020-09-02 16:40:49-03","Cenargen","CEN","106717","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Renato de Mello-Silva","3168",NA,"Brasil","Exsicatas",NA,"Sopés da extremidade norte da Serra do Indaial, base de inselberg próximo ao Ribeirão da Contagem. Lajeados planos com ilhas de vegetação herbáceo-arbustiva. Grande população agregada em banco de areia colonizado por vegetação arbustiva às margens do ribeirão. Brácteas castanhas com mancha perolada verde no centro. Pétalas amarelo-canário. Androceu e gineceu amarelo-gema. Doação Universidade de São Paulo - Herbário SPF.","CEN00106717","2009","02","07",NA,NA,"Mart.","M. G. L. Wanderley","MG","GOUVEIA","Contagem. Fazenda Galheiros, de Júlio Caetano Rodrigues (vulgo Júlio Barbalho), ca. 3 km em estrada vicinal saindo a leste da rodovia Gouveia - Curvelo (BR 259), ao sul da fazenda Contagem.","-43.7407989501953","-18.4543991088867","CEN00106717",NA,NA,"2012",NA,"37970","auto","09",NA,NA,NA,NA,NA,"1",NA
"224","2019-12-09 17:31:05-03","UFPR","EFC","15277","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Völtz, R.R.; Brotto, M.L.","950",NA,"Brasil",NA,NA,"Erva 0,50 m alt.; flores amarelas: fisionomia herbáceo-arbustiva de encosta de morro.","EFC015277","2015","04","01",NA,NA,"Mart.","Lozano, E.D.","Rio de Janeiro","Campos dos Goytacases","Parque Estadual do Desengano, Alto da Malhada Branca.","-41.8225","-21.8441",NA,"1515","1515","2016",NA,NA,NA,"10",NA,"-41.8225","-21.8441","07",NA,NA,NA
"225","2021-03-15 18:30:23-03","USP","SPF","222530B","PreservedSpecimen","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Montserrat, L","12",NA,"Brasil",NA,NA,"Ervas de 10 a 30 cm, pétalas amarelas, estames e estigma amarelos.; Campo limpo areno-pedregoso com pequenos afloramentos rochosos.","SPF00222530","2011","04","15",NA,NA,"Kunth","Wanderley, MGL","Minas Gerais","Diamantina","Estrada para São Gonçalo do Rio das Pedras, ca. 6,5 km além da ponte sobre o Ribeirão do Inferno.","-43.551528","-18.34825",NA,"1190","1190","2018",NA,NA,NA,"04",NA,"-43.551528","-18.34825",NA,NA,NA,NA
"226","2021-03-15 18:30:23-03","USP","SPF","211115","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Zappi, DC","2721",NA,"Brasil",NA,NA,"Erva com escapo estreito, brácteas com listra verde, corolas amarelas; Campo brejoso, local úmido.","SPF00211115","2010","03","05",NA,NA,"Mart.","Wanderley, MGL","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo Inhame. Subida partindo da antiga estrada da mina de manganês","-43.789447","-18.926243",NA,NA,NA,"2011",NA,NA,NA,"07",NA,"-43.789447","-18.926243",NA,NA,NA,NA
"227","2021-03-15 18:30:23-03","USP","SPF","218560","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Pena, MA","869",NA,"Brasil",NA,NA,"Erva. Brácteas castanhas. Pétalas alvas com base amarela.","SPF00218560","2008","05","15",NA,NA,"Mart.","Pena, MA","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","-43.551944","-19.261111",NA,"1370","1370","2009",NA,NA,NA,NA,NA,"-43.551944","-19.261111",NA,NA,NA,NA
"228","2021-03-15 18:30:23-03","USP","SPF","218561","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Pena, MA","871",NA,"Brasil",NA,NA,"Erva. Folhas verdes com base vinácea. Brácteas castanhas. Tépalas amarelas.","SPF00218561","2008","05","15",NA,NA,"Mart.","Pena, MA","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944",NA,"1265","1265","2009",NA,NA,NA,NA,NA,"-43.510556","-19.246944",NA,NA,NA,NA
"229","2019-10-07 09:22:49-03","UEFS","HUEFS","59361","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, R.M.","H51283",NA,"Brasil",NA,NA,NA,"HUEFS0059361","1992","01","10","Angiospermae","Poales","Mart.",NA,"Bahia","Abaíra","Serra ao Sul do Riacho da Taquara.","-41.916667","-13.25","HUEFS0059361","1870","1870",NA,NA,NA,NA,NA,"Lilianae","41W55'","13S15'",NA,NA,NA,NA
"230","2019-10-07 09:22:49-03","UEFS","HUEFS","250462","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mello-Silva, R.","3168",NA,"Brasil",NA,NA,"Lajeados planos com ilhas' de vegetação herbáceo-arbustiva.","HUEFS0250462","2009","02","07","Angiospermae","Poales","Mart.",NA,"Minas Gerais","Gouveia","Contagem. Fazenda Galheiros, de Júlio Caetano Rodrigues (vulgo Júlio Barbalho), ca. 3 Km em estrada vicinal saindo a leste da rodovia Gouveia-Curvelo (BR 259), ao sul da fazenda Contagem. Sopés da extremidade norte da Serra do Indaial, base de inselberg próximo ao Ribeirão da Contagem.","-43.7407989501953","-18.4543991088867","HUEFS0250462",NA,NA,NA,NA,"37970","auto",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:22:49-03","UEFS","HUEFS","10598","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ganev, W.","155",NA,"Brasil",NA,NA,NA,"HUEFS0010598","1992","04","02","Angiospermae","Poales","Mart.","M.G.L.Wanderley","Bahia","Abaíra",NA,"-41.85","-13.333333","HUEFS0010598","1400","1400","2003",NA,NA,NA,"11","Lilianae","41W51'","13S20'",NA,NA,NA,NA
"232","2019-10-07 09:22:49-03","UEFS","HUEFS","16083","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ganev, W.","2544",NA,"Brasil",NA,NA,"Carrasco de encosta com capão, solo arenoso com rochas.","HUEFS0016083","1993","11","22","Angiospermae","Poales","Mart.","M.G.L.Wanderley","Bahia","Abaíra","Jambreiro, caminho Jambreiro-Belo Horizonte.","-41.85","-13.3","HUEFS0016083","1100","1200","2003",NA,NA,NA,"11","Lilianae","41W51'","13S18'",NA,NA,NA,NA
"233","2019-10-07 09:22:49-03","UEFS","HUEFS","59311","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Laessoe, T.","H52595",NA,"Brasil",NA,NA,NA,"HUEFS0059311","1992","03","21","Angiospermae","Poales","Mart.",NA,"Bahia","Abaíra","Encosta da Serra do Rei.","-41.9","-13.283333","HUEFS0059311","1500","1800",NA,NA,NA,NA,NA,"Lilianae","41W54'","13S17'",NA,NA,NA,NA
"234","2019-10-07 09:22:49-03","UEFS","HUEFS","59358","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, R.M.","H50371",NA,"Brasil",NA,NA,"Brejo.","HUEFS0059358","1992","12","25","Angiospermae","Poales","Mart.",NA,"Bahia","Abaíra","Catolés de Cima.","-41.883333","-13.266667","HUEFS0059358","1200","1200",NA,NA,NA,NA,NA,"Lilianae","41W53'","13S16'",NA,NA,NA,NA
