"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","individualCount","fieldNumber","order","previousCatalogNumber"
"144","2020-06-19 17:53:00-03","MO","MOBOT","90082286","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","spc","S. P. Churchill|Inés Sastre de Jesús|Margarita Escobar A.","Churchill 13482","1985","7","2","South America","Colombia","Antioquia","Urrao","Ca. 16 km NE de Urrao en el camino por Caicedo. Bosque montano secundario, al lado de quebrada. <13444-13491>","-76","6.25","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85-14",NA,NA
"145","2020-06-20 23:17:00-03","MO","MOBOT","90082375","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","spc","S. P. Churchill|Inés Sastre de Jesús|Margarita Escobar A.|Vicente Pérez","Churchill 14532-c","1986","7","19","South America","Colombia","Chocó","El Carmen","Ca. 8 km SE del limite entre Chocó y Antioquia. Bosque pluvial montano. <14493-14533>","-76.25","5.75","1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","86-15",NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","90083161","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","spc","S. P. Churchill","Churchill 13928","1986","6","28","South America","Colombia","Antioquia","Medellín","Abajo de Boquerón, ca. 25 km NO de Medellín, carretera a Boquerón. Con I. Sastre J., M. Escobar A., H. Sipman, M. Lubron-Lutyen <13886-14004>","-75.16666","6.33333","2500.00000000",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1",NA,NA
"147","2020-06-19 00:14:00-03","MO","MOBOT","90083510","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"S. P. Churchill|Inés Sastre de Jesús","Churchill 13109","1985","6","24","South America","Colombia","Antioquia","Sonsón","Ca. 32.5 km norte de Sonsón, sobre carretera a La Unión. Bosque montano muy humedo, al lado de quebrada. <13079-13118>","-75.25","5.8333333","2310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85-7",NA,NA
"148","2014-11-02 15:24:00-02","MO","MOBOT","90109694","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","Barbara Thiers","Thiers 3702","1986","11","17","South America","Colombia","Antioquia","La Unión","Cerro Piedra, 3.6 km south of La Union.","-75.35","5.96666","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2012-08-17 17:29:00-03","MO","MOBOT","90122709","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"Inés Sastre de Jesús","Sastre-de Jesús 524","1984","11","30","South America","Venezuela","Amazonas",NA,"Cerro de la Neblina Massif camp VII. Ca. 5.3 km NE of Pico Phelps.","-65.96666","0.85","1730.00000000",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-03-13 11:43:00-03","MO","MOBOT","90127558","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"Antoine M. Cleef|A.M. van Rens de Cleef","Cleef 4841","1972","7","1","South America","Colombia","Cundinamarca","La Calera","La Calera, Teusaca, 5 km SW de la Calera","-73.86666","4.66666","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-12-03 11:35:00-02","MO","MOBOT","90127570","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Ramirez","Bernardo R. Ramírez Padilla","Ramírez Padilla 3985","1991","8","3","South America","Colombia","Nariño","Pasto","Pasto, Dolores, 3 km E de Dolores","-77.26666","1.2","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2012-02-29 13:52:00-03","MO","MOBOT","90127598","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Margarita Escobar A.","Escobar A. 75","1985","6","1","South America","Colombia","Antioquia","Guarne","Medellin, Guarne, Piedras Blancas.","-76","6.4","2190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-12-03 11:35:00-02","MO","MOBOT","90127616","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Bernardo R. Ramírez Padilla","Ramírez Padilla 3126","1991","2","28","South America","Colombia","Nariño","Pasto","Pasto, Granja de Botana","-77.26666","1.2","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-02-28 12:00:00-03","MO","MOBOT","90127632","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Griffin","Thomas van der Hammen|Roberto Jaramillo M.","van der Hammen 1766","1967","11","24","South America","Colombia","Boyacá",NA,"La Uvita, Alto de Borregas, La Uvita-Cusagui","-72.56666","6.3","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-12-22 11:37:00-02","MO","MOBOT","90127645","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Griffin","G.B. van Reenen|J. Orlando Rangel","Reenen 190","1977",NA,NA,"South America","Colombia","Magdalena",NA,"Sierra Nevada de Santa Marta, Transecto Alto Buritica.","-73.66666","10.83333","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","90127650","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"Jaime Aguirre","Aguirre Ceballos 721a","1978","6","24","South America","Colombia","Antioquia",NA,"Medellin, Guarne, Piedras Blancas.","-76","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-01-18 14:41:00-02","MO","MOBOT","90127661","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"Ovidio Arboleda P.|H.M. Onraedt","Arboleda P. s.n.","1983","2","17","South America","Colombia","Antioquia","Guarne","Medellín, Guarne, Piedras Blancas.","-76","6.4","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2016-09-19 05:25:00-03","MO","MOBOT","90127686","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Linares","Edgar L. Linares|G. Bulla","Linares Castillo 1090","1983","7","14","South America","Colombia","Cundinamarca","Subachoque","Subachoque, Cuchilla El Tablazo, margen izquierda El Radar","-74.1666667","5","3270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"159","2013-12-22 11:37:00-02","MO","MOBOT","90127698","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"G.B. van Reenen|J. Orlando Rangel","Reenen 188","1977",NA,NA,"South America","Colombia","Magdalena",NA,"Sierra Nevada de Santa Marta, Transecto Alto Buritica, lev. No 23.","-73.66666","10.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-12-03 11:35:00-02","MO","MOBOT","90127706","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Ramirez","Bernardo R. Ramírez Padilla","Ramírez Padilla 2749","1990","9","11","South America","Colombia","Nariño","Pasto","Pasto, El Encano, Vereda San Jose Alto","-77.11666","1.18333","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2012-08-18 05:19:00-03","MO","MOBOT","90127719","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","ISDJ","Inés Sastre de Jesús|S. P. Churchill","Sastre-de Jesús 856a","1985","6","13","South America","Colombia","Antioquia","Medellín","Medellin, Santa Helena, Santa Helena W de la Finca de R. Callejas.","-75.5","6.21666","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2010-11-21 06:11:00-02","MO","MOBOT","90127754","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Djaja D. Soejarto|et al.","Soejarto 3126","1971",NA,NA,"South America","Colombia","Antioquia","Guarne","Medellin, Guarne, Piedras Blancas.","-76","6.4","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-01-25 22:25:00-02","MO","MOBOT","90127760","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Roy E. Halling","Halling s.n.","1986","11","11","South America","Colombia","Antioquia","Guarne","Medellin, Guarne, Piedras Blancas.","-76","6.4","2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-09-19 05:25:00-03","MO","MOBOT","90127807","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Linares","Edgar L. Linares|G. Bulla","Linares Castillo 1095","1983","7","14","South America","Colombia","Cundinamarca","Subachoque","Subachoque, Alto de El Tablazo, margen izquierda que conduce al Radar","-74","5","3270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2014-02-11 20:05:00-02","MO","MOBOT","90127812","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Margarita Escobar A.|et al.","Escobar A. 1079","1986","9","12","South America","Colombia","Antioquia","Urrao","Urrao, El Bote, Quebrada Magdalena.","-76.16666","6.5","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2014-11-02 15:21:00-02","MO","MOBOT","90127849","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Barbara Thiers","Thiers 3810","1986","11","13","South America","Colombia","Antioquia","Medellín","Medellin, Boqueron, Alto de Boqueron, 25 km NW de Medellin.","-75.25","6.33333","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2012-08-18 05:19:00-03","MO","MOBOT","90127859","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","ISDJ","Inés Sastre de Jesús|S. P. Churchill","Sastre-de Jesús 849","1985","6","13","South America","Colombia","Antioquia","Medellín","Medellin, Santa Helena, Santa Helena W de la Finca de R. Callejas.","-75.5","6.21666","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-02-26 21:41:00-03","MO","MOBOT","90127880","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Vicente Pérez","Pérez 226","1980","9","19","South America","Colombia","Antioquia","Guarne","Medellin, Guarne, Piedras Blancas.","-76","6.4","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-12-22 11:37:00-02","MO","MOBOT","90127888","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Reenen","G.B. van Reenen|J. Orlando Rangel","Reenen 142","1981","10","1","South America","Colombia","Magdalena",NA,"Sierra Nevada de Santa Marta, Transecto Alto Buritica, Lev 19.","-73.66666","10.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2011-02-28 12:00:00-03","MO","MOBOT","90127904","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"Thomas van der Hammen|Roberto Jaramillo M.","van der Hammen 3184a","1975","8","3","South America","Colombia","Cundinamarca","Tausa","Cerro La Leonera, Embalse Neusa, 60 km NE de Bogota.","-73.9","5.2","3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2012-04-30 13:19:00-03","MO","MOBOT","90127911","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2100","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2014-11-11 22:01:00-02","MO","MOBOT","90127922","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.",NA,"H. Bischler","Bischler 1091","1958","11","11","South America","Colombia","Cauca",NA,"Valencia, Valle de las Papas","-76.6","1.91666","2910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-12-15 14:59:00-02","MO","MOBOT","90127951","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Reenen","G.B. van Reenen|et al.","Reenen 1595","1980","7","18","South America","Colombia","Risaralda","Santa Rosa de Cabal","Santa Rosa De Cabal, PNN Los Nevados, Lag. Otun, camino real entre Termales de Santa Rosa y Volcán de Otun.","-75.4333333","4.7833333","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"174","2016-12-15 15:00:00-02","MO","MOBOT","90127961","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Reenen","G.B. van Reenen|et al.","Reenen 1369","1980","2","16","South America","Colombia","Tolima","Santa Isabel","Santa Isabel, camino real entre La Bodega y El Ochoral.","-75.0833333","4.7","2940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2012-04-30 13:19:00-03","MO","MOBOT","90127974","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2070","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2014-01-19 18:14:00-02","MO","MOBOT","90127982","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Linares","Ricardo Callejas|Francisco J. Roldán","Callejas Posada 9656","1990","11","12","South America","Colombia","Antioquia","Rionegro","Rionegro, Yarumales, 20-30 km SE de Medellin, via Rionegro.","-75.41666","6.16666","2410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2012-04-30 13:19:00-03","MO","MOBOT","90127993","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2025","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2012-04-30 13:19:00-03","MO","MOBOT","90128000","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2106","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2012-04-30 13:19:00-03","MO","MOBOT","90128012","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2069","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-05-22 15:19:00-03","MO","MOBOT","90128022","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Robinson","José Cuatrecasas","Cuatrecasas 21739b","1946","7","26","South America","Colombia","Valle del Cauca","Cali","Cali, Los Carpatos, Hoya del Rio Cali, Pichinde, entre Los Carpatos y El Olivo.","-76.55","3.41666","2025.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","90128042","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","S. P. Churchill","Churchill 14532c","1986","7","19","South America","Colombia","Chocó","El Carmen","El Carmen, 9.5 km SW hacia El Carmen via Quibdo","-76.2","5.88333","1149.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-04-30 13:19:00-03","MO","MOBOT","90128065","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Churchill","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 2041","1994","4","21","South America","Colombia","Putumayo","Mocoa","Mocoa, Alto Campucana, Finca La Mariposa.","-76.63333","1.33333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-02-28 12:00:00-03","MO","MOBOT","90128078","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","Griffin","Thomas van der Hammen|Roberto Jaramillo M.","van der Hammen 3182c","1975",NA,NA,"South America","Colombia","Cundinamarca","Tausa","Tausa, Cerro La Leonera, Embalse Neusa, 60 km NE de Bogota.","-73.9","5.2","3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2009-08-24 11:42:00-03","MO","MOBOT","90128096","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J.D. Parra","Juan David Parra","Parra 139","1997","4","3","South America","Colombia","Antioquia",NA,"Medellín, Belén Altavista, alto de El Barcino","-75.66666","6.33333","2360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-08-24 11:42:00-03","MO","MOBOT","90128105","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J.D. Parra","Juan David Parra","Parra 619","1998","7","22","South America","Colombia","Antioquia",NA,"Guarne, Piedras Blancas","-75.48333","6.33333","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-08-24 11:42:00-03","MO","MOBOT","90128119","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J.D. Parra","Juan David Parra","Parra 424","1998","3","3","South America","Colombia","Antioquia",NA,"Medellín, El Placer, Carretera Medellín-Santa Helena","-75.48333","6.33333","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-08-24 11:42:00-03","MO","MOBOT","90128126","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J.D. Parra","Juan David Parra","Parra 1","1995",NA,NA,"South America","Colombia","Antioquia",NA,"Guarne, Parque Ecologico de Piedras Blancas","-75.503284","6.296657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2016-03-29 14:22:00-03","MO","MOBOT","90153618","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","Alfredo F. Fuentes|Alejandro Araujo M.|F. Bascopé|Remberto Alvarez|Marcelino Villanueva","Fuentes Claros 4785","2002","7","4","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas. Terreno montanoso, suelos con capa orgánica de 30 cm.","-68.2327778","-14.5","1850.00000000",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","02-27",NA,NA
"189","2016-04-29 11:03:00-03","MO","MOBOT","90176713","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill, Dic","Alfredo F. Fuentes","Fuentes Claros 6263","2003","11","10","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Piedra Blanca, 10,4 km S de Pata, el camino a Santa Cruz del Valle Ameno.","-68.6719445","-14.6288889","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","03-30",NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","90178426","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","S. P. Churchill","Churchill 21055","2001","9","8","South America","Ecuador","Pichincha",NA,"Cantón Los Bancos. Entre Nono y Tandayapa, al lado Río Tandayapa. Bosque muy húmedo premontano secundario. <21055-21057>","-78.63333","-0.05","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01-67",NA,NA
"191","2016-04-11 11:59:00-03","MO","MOBOT","90194988","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","Alfredo F. Fuentes|C. Aldana","Fuentes Claros 6459","2004","9","2","South America","Bolivia","La Paz",NA,"Area Natural de Manejo Integrado Madidi; Santa Teresa, al E de Apolo. Bosque yungueño subandino superior estacional humedo relicto, rodeado por sabana. Plantas sin alcoholizar.","-68.3777778","-14.6425","1757.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","04-04",NA,NA
"192","2013-12-29 16:41:00-02","MO","MOBOT","90195601","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J. Opisso, verif. SPC","Jasmin Opisso|et al.","Opisso 1915","2003","3","28","South America","Peru","Pasco","Oxapampa","Carretera antigua La Suiza, entre 11-13 km de Oxapampa.","-75.45","-10.65","2150.00000000",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2013-12-29 16:48:00-02","MO","MOBOT","90196536","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","J. Opisso, verif. SPC","Jasmin Opisso|R. Gazis","Opisso 1562","2003","3","13","South America","Peru","Pasco","Oxapampa","Parque Nacional Yanachaga-Chemillen. Alrededores del Refugio el Cedro.","-75.35888","-10.54777","2400.00000000",NA,NA,NA,NA,"2420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"194","2012-04-12 05:10:00-03","MO","MOBOT","90229791","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","Alfredo F. Fuentes","Fuentes Claros 8045-A","2005","4","23","South America","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Marumpampa, subiendo serrania al N por senda reciente que llega hasta un cultivo de coca. Bosque montano pluvial.","-68.65277","-15.21055","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","90226714","PreservedSpecimen","Plantae",NA,"Daltoniaceae","Adelothecium","bogotense","Adelothecium bogotense","(Hampe) Mitt.","S. Churchill","S. P. Churchill","Churchill 24724","2006","11","5","South America","Brazil","Rio Grande do Sul",NA,"Aparados da Serra (Cambará do Sul). Canion Itaimbezinho. Araucaria moist forest. <24724>","-50.08333","-29.18333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","06-21",NA,NA
