"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","typeStatus","sex"
"203","2018-05-17 05:28:00-03","MO","MOBOT","2251657","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R., 10/1/","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|F. Robledo|M.A. Romero","Múlgura 2541","2000","11","10","South America","Argentina","Misiones","Guaraní","Predio de la UNAM, ruta provincial 15, entre la casa de guardaparque y cas de visitantes","-54.21666","-26.91666",NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2018-05-17 05:28:00-03","MO","MOBOT","2294521","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R., V-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","Múlgura 3343","2002","3","14","South America","Argentina","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, alrededores de la casa, sendero","-54.11666","-25.96666",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-07-27 09:22:00-03","MO","MOBOT","2425813","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7019","1999","5","28","South America","Argentina","Misiones","San Pedro","Ruta Prov. 21, 32 km de Ruta Nac. 14, desvío a 8 km de la ruta","-54.13333","-26.91666",NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-08-25 05:21:00-03","MO","MOBOT","2428838","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Tressens, S. G. & Keller, H. A., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo","Tressens 6766","2002","10","17","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Sector CIFOR","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-08-25 05:21:00-03","MO","MOBOT","2428853","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","Tressens 6334","1999","8","31","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Parcela CIFOR","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2013-01-28 05:13:00-02","MO","MOBOT","2444308","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R., III-","Andres E. Johnson","Johnson 895","2001","8","18","South America","Argentina","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre, Arroyo Uruguaí","-54.11666","-25.96666",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-09-12 14:48:06-03","UNIOESTE","UNOP","7013","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Martinez, M.T.","Martinez, M.T.; Ferneda Rocha, L.C.; Temponi, L.G.; Ferneda Rocha, L.C.; Temponi, L.G.","87","2011","09","13",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras.","-54.433667","-25.656194",NA,"Epífita. Flores amarelas com inserção lateral. Fruto verde.",NA,NA,NA,NA,"2011","09","-54.433667","-25.656194",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9532","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Rauber, C.R.","Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.; Hamme; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.; Hammes, J.K.; Nasc","239","2018","12","12",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Sede PIC Céu Azul","-53.8485984802246","-25.1466999053955",NA,"Epifita cladodio verde, flor branca fruto vináceo",NA,NA,NA,NA,"2019","01",NA,NA,"07","51148","auto",NA,NA,NA,NA,NA,NA
"211","2020-06-15 15:29:44-03","UNESP-RC","HRCB","50283","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Lombardi, J.A.","Lombardi","7486","2008","09","02",NA,"Brasil","São Paulo","Rio Claro",NA,"-47.556222","-22.4085",NA,"Cultivado. Caule verde, ovário verde, tépalas externas levemente samão-esbranquiçado a internas brancas, estames e estigma creme",NA,NA,"607","607","2008","09","47º33'22.4W","22º24'30,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-06-15 15:29:44-03","UNESP-RC","HRCB","54942","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Lombardi, J.A. & Oliveira, A.P.C.","Lombardi","8085","2011","03","17",NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.416667","-21.816667",NA,"Arbusto epífita carnoso, estéril",NA,NA,"520","520","2011","04","47º25'W","21º49'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-15 15:31:11-03","UNESP-RC","HRCB","61766","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Marcusso, G.M.","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458636","-22.925589",NA,NA,NA,NA,NA,NA,NA,NA,"48°27'31.09W","22°55'32.12S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-06-15 15:29:44-03","UNESP-RC","HRCB","33527","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Lombardi, J.A.","Udulutsch, R.G.","85","2000","11","15",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,"Epífita, frutos de cor magenta",NA,NA,NA,NA,"2013","09",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"215","2020-06-15 15:29:44-03","UNESP-RC","HRCB","40400","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Lombardi, J.A.","Mania, L.F.","s.n.","2003","10","03",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,"Epífito (holoepífito)",NA,NA,NA,NA,"2013","09",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"216","2020-06-15 15:29:44-03","UNESP-RC","HRCB","40635","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Lombardi, J.A.","Mania, L.F.","s.n.","2003","10","03",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,"Epífito (holoepífito)",NA,NA,NA,NA,"2013","09",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-07 11:44:07-03","FUVATES","HVAT","5695","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf","E. Musskopf","s.n.","2001","11","30",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,"Exemplar com frutos.","HVAT00005695",NA,NA,NA,"2001","11","-52º17'43''W","-29º2'39''S","30",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-07 11:44:07-03","FUVATES","HVAT","4004","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Freitas","E. Freitas","s.n.","2012","11","28",NA,"Brasil","Rio Grande do Sul","Colinas",NA,"-51.908333","-29.393611",NA,"Herbácea, epífita.; Tronco de árvore na Mata Ciliar.","HVAT00004004",NA,NA,NA,"2013","03","-51º54'30''W","-29º23'37''S","20",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-07 11:44:07-03","FUVATES","HVAT","444","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","10","21",NA,"Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333",NA,NA,"HVAT00000444",NA,NA,NA,"2001","01","-52º16'7''W","-29º22'60''S","24",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-07 11:44:07-03","FUVATES","HVAT","822","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","J. Bruxel; E. Musskopf","C. Gonçalves; E. Musskopf","s.n.","2001","08","30",NA,"Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667",NA,NA,"HVAT00000822",NA,NA,NA,"2001","08","-52º7'27''W","-28º55'36''S","30",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-07 11:44:07-03","FUVATES","HVAT","479","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","11","04",NA,"Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944",NA,NA,"HVAT00000479",NA,NA,NA,"2001","01","-51º57'59''W","-29º30'7''S","23",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-07 11:44:07-03","FUVATES","HVAT","555","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","E. Musskopf; E. Freitas; J. Bruxel","s.n.","2001","01","04",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,"HVAT00000555",NA,NA,NA,"2001","01","-52º17'43''W","-29º2'39''S","26",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-07 11:44:07-03","FUVATES","HVAT","480","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","11","04",NA,"Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944",NA,NA,"HVAT00000480",NA,NA,NA,"2001","01","-51º57'59''W","-29º30'7''S","25",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-07 11:44:07-03","FUVATES","HVAT","5654","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Freitas","C. R. Orlandi","s.n.","2018","08","28",NA,"Brasil","Rio Grande do Sul","Forquetinha","Bauereck.","-52.155","-29.352222",NA,"Herbácea, epífita. Flores amareladas.; Interior da mata ciliar.","HVAT00005654",NA,NA,NA,"2018","08","-52º9'18''W","-29º21'8''S","28",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-07 11:44:07-03","FUVATES","HVAT","515","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","11","18",NA,"Brasil","Rio Grande do Sul","Forquetinha","Morro Eckardt.",NA,NA,NA,NA,"HVAT00000515",NA,NA,NA,"2001","01",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-07 11:44:07-03","FUVATES","HVAT","594","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","T. Klein; E. Musskopf; T. Klein","s.n.","2001","02","16",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,"HVAT00000594",NA,NA,NA,"2001","02","-52º17'43''W","-29º2'39''S","23",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-07 11:44:07-03","FUVATES","HVAT","818","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","J. Bruxel","Clarice ( Certel )","s.n.","2001","08","31",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,"HVAT00000818",NA,NA,NA,"2001","09","-52º17'43''W","-29º2'39''S","06",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-07 11:44:07-03","FUVATES","HVAT","557","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2001","01","03",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,"HVAT00000557",NA,NA,NA,"2001","01","-52º17'43''W","-29º2'39''S","25",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-07 11:44:07-03","FUVATES","HVAT","306","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","E. Musskopf; E. Freitas","J. Bruxel; E. Musskopf; E. Freitas","s.n.","2000","09","09",NA,"Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944",NA,NA,"HVAT00000306",NA,NA,NA,"2001","01","-51º57'41''W","-29º28'1''S","24",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-26 14:12:30-03","CPACT","ECT","1011","PreservedSpecimen","Plantae","Embryophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","T.Perleberg","T.Perleberg","207","2007","11","15",NA,"Brasil","Rio Grande do Sul","Pelotas","Morro Quilongongo. Altitude obtida a partir das coordenadas geográficas.","-52.541667","-31.408056",NA,NA,"ECT0001011","ECT0001011","223","223","2007","11","52º32'30''W","31º24'29''S","15",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","2251453","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","L. B. Smith & R. Reitz","8851","1956","12","19","South America","Brazil","Santa Catarina","Pôrto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,"US00180767","US00180767_01","750","750",NA,NA,NA,NA,NA,"41804","auto","Dicotyledonae",NA,"1",NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","3034606","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","G. Hatschbach & O. A. Guimarães","14645","1966","9","5","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US00182479","US00182479_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","3170096","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","R. A. Wasum","6200","1989","10","10","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00289515","US00289515_01","750","750",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","639027","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","E. Hassler","9575","1905","10",NA,"South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"US00182481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","2743470","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","G. Hatschbach & O. A. Guimarães","14645","1966","5","9","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US00182480","US00182480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","3418061","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott",NA,"S. Diesel","1528","1998","8","31","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00652085","US00652085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","3216955","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","R. A. Wasum","8329","1992","2","20","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00382434","US00382434_01","700","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","3170098","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Taylor, N. P.; Zappi, D. C.","M. Marchioro","6191","1989","10","10","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00289516","US00289516_01","750","750",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2981050","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana",NA,NA,"Collector unknown","(20666 Rose)",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana",NA,NA,"J. N. Rose & P. Russel","s.n.","1921","2","20","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","603323","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana",NA,NA,"A. Loefgren","4393",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00180764","US00180764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","3047723","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US00180766","US00180766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"243","2020-09-02 16:22:36-03","Cenargen","CEN","71035","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","D. C. Zappi","Glocimar Pereira-Silva","10871","2006","09","02",NA,"Brasil","SC","CAPÃO ALTO","Primeiro tributário de margem direita a montante da ponte do Passo do Socorro.","-50.5119018554688","-27.9368991851807","Exsicatas","Anteras verde claro, estames alvos e pétalas alvos com estrias rosa. Área de influência direta (lago).","CEN00071035","CEN00071035",NA,NA,"2010",NA,NA,NA,NA,"41668","auto",NA,NA,"4",NA,NA,NA
"244","2020-09-02 16:22:36-03","Cenargen","CEN","66211","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","D. C. Zappi","Aécio Amaral-Santos","2684","2005","09","10",NA,"Brasil","SC","CELSO RAMOS","Margem esquerda do rio Canoas, sentido Celso Ramos - Campos Novos.","-51.3363990783691","-27.6343994140625","Exsicatas",NA,"CEN00066211","CEN00066211","859","859","2010",NA,NA,NA,NA,"13642","auto",NA,NA,"4",NA,NA,NA
"245","2019-10-29 10:07:30-03","UFPR","EFC","6039","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Cardoso, W.C.","Svolenski, A.C.; Ziller, S.R.","176","1996","09","09",NA,"Brasil","Paraná","Pinhão","Próximo ao Rio Jordão","-51.6596984863281","-25.6956005096436",NA,"Epífita em capão, topo de encosta. Caminho para o Salto da Tia Chica. Flores brancas.","EFC006039",NA,NA,NA,"2019","08",NA,NA,"22","37408","auto",NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:17:20-03","USP","SPF","178424","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Calvente, AM","Calvente, AM","259","2006","10","30",NA,"Brasil","Rio Grande do Sul",NA,"Estrada de terra para Barros Cassal.","-52.476444","-29.090972",NA,NA,"SPF00178424",NA,"274","274","2006",NA,"-52.476444","-29.090972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:17:20-03","USP","SPF","150342","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Zappi, DC; Lucas, EJ","Hatschbach, G","69286","1999","10","06",NA,"Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,"SPF00150342",NA,NA,NA,"2000",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-15 18:26:23-03","USP","SPF","48102","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Taylor, NP","Zappi, DC","3","1987","11","22",NA,"Brasil","São Paulo","Sorocaba","Km 75 da rod. Castelo Branco, sítio Alegria do Pai","-47.4500007629395","-23.5",NA,"Epífita pendente de até 3 m compr. Flores alvas (fixadas). Frutos verdes angulosos, passando a alaranjados, tornando-se globosos e vináceos-escuros quando maduros. (Artículos trígonos, de secção triangular, podendo os basais serem pl","SPF00048102",NA,NA,NA,"1993","02",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"249","2014-04-04 18:26:52-03","PNFM","IRAI","808","S","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Cordeiro, J.; Martin, V.C.","Ristow, R.","068","2009","08","08",NA,"Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333",NA,"Herbácea, epífita, caule plano, frutos magenta. Área urbana","IRAI00000808",NA,NA,NA,"2010","01","-49.22275","-25.332333","01",NA,NA,NA,NA,NA,NA,NA,NA
"250","2014-04-04 18:26:52-03","PNFM","IRAI","2159","S","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Ristow, R.","Ristow, R.","653","2010","05","29",NA,"Brasil","Paraná","Colombo","Rodovia da Uva, km 7","-49.217167","-25.3175",NA,"Epífita, frutos rosa, semente preta, capão","IRAI00002159",NA,NA,NA,"2010","01","-49.217167","-25.3175","01",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-07 09:18:39-03","UEFS","HUEFS","14302","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","D.Zappi","Silva, J.M.","1154","1992","10","07",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0014302","HUEFS0014302",NA,NA,"1999","01",NA,NA,NA,"25180","auto","Caryophyllanae",NA,NA,NA,NA,NA
"252","2019-10-07 09:18:39-03","UEFS","HUEFS","14962","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Hatschbach, G.","53308","1989","08","31",NA,"Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"HUEFS0014962","HUEFS0014962","1100","1100",NA,NA,NA,NA,NA,"46016","auto","Caryophyllanae",NA,NA,NA,NA,NA
"253","2019-10-07 09:18:39-03","UEFS","HUEFS","172806","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Kersten, R.A.","932","2004","08","30",NA,"Brasil","Paraná","Porto Amazonas","Ponte dos Arcos.","-49.8903007507324","-25.5447006225586",NA,"Floresta Ombrófila Mista aluvial do Rio Iguaçu sobre arenito Furnas.","HUEFS0172806","HUEFS0172806",NA,NA,NA,NA,NA,NA,NA,"14684","auto","Caryophyllanae",NA,NA,NA,NA,NA
