"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"294","2021-03-01 16:41:19-03","UNICAMP","UEC","11416","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Davis, PH; Shepherd, GJ; Makino, H; Jung, SL; Silvestre, S","1976","08","21",NA,"Brazil",NA,NA,"3m shrub. Fuits opening wide, showring pink inside - strong smell!; Rain forest.",NA,"Magnoliopsida",NA,"Perkins","59819","São Paulo",NA,"Serra do Mar","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto","100","200","Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"295","2020-04-22 16:16:54-03","UFPB","JPB","24152","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Koschnitzke; et al.","1993","11","12","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma",NA,"(Spreng.) A. DC.","JPB24152","São Paulo",NA,"Estação Experimental do IAC","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pignal, M",NA,"2018",NA,NA,"08","09",NA,NA,NA,NA,NA,NA
"296","2020-04-22 16:16:54-03","UFPB","JPB","24153","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Koschnitzke; et al.","1993","11","09","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma",NA,"(Spreng.) A. DC.","JPB24153","São Paulo",NA,"Piciguaba, caminho para a casa de farinha","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pignal, M",NA,"2018",NA,NA,"08","09",NA,NA,NA,NA,NA,NA
"297","2020-04-22 16:16:54-03","UFPB","JPB","24155","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Koschnitzke; et al.","1993","11","09","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma",NA,"(Spreng.) A. DC.","JPB24155","São Paulo",NA,"Picinguaba, caminho para a casa de farinha","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pignal, M",NA,"2018",NA,NA,"08","09",NA,NA,NA,NA,NA,NA
"298","2020-04-22 16:16:55-03","UFPB","JPB","53942","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","minutiflora","Siparuna minutiflora","Braga, JMA; et al.","1997","05","07","Southern America","Brasil",NA,NA,"; DESC: Arvoreta 4,0m ciofila.Aromática.Folhas menbranáceas.Flores verdes.Frutos imaturos envoltos por receptaculos vermelhos.","JPB0053942","Angiosperma",NA,"Perkins","4053","Rio de Janeiro",NA,"Reserva da Petrobrás, Orla de mata alterada densa. Trilha ao redor da barragem.","-43.233333","-22.516667","Saracuruna",NA,NA,NA,"50","Quinet, A",NA,"1999","-43.233333","-22.516667","02",NA,NA,NA,NA,NA,NA,NA
"299","2019-11-06 09:57:38-03","UFOP","OUPR","33053","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Trindade, R.C. da","2019","08","17",NA,"Brasil",NA,NA,"Folhas verde-escuras. Cultivada em quintal",NA,NA,NA,"(Spreng.) A.DC.","237","Minas Gerais",NA,NA,"-43.416111","-20.377778","Mariana",NA,NA,NA,NA,"Messias, M.C.T.B.",NA,"2019","-43.416111","-20.377778","08",NA,NA,NA,NA,NA,NA,NA
"300","2019-12-18 15:50:57-03","UFOP","OUPR","33416","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silva Neto, S.J.; et al.","1997","08","26",NA,"Brasil",NA,NA,"Arbusto escandente, ca. 4,0m de altura, folhas breve discolores membranáceas, frutos jovens verdes com cálice persistente verde-amarelado, frutos imaturos verdes. &nf;Proj.: Programa Mata Atlântica-Petrobrás/Macarthur Foundation",NA,NA,NA,"(Spreng.) A.DC.","945","Rio de Janeiro",NA,"Saracuruna, Reserva da Petrobrás. Trilha do Sangradouro.","-43.233333","-22.516667","Duque de Caxias",NA,NA,"60","60","Quinet, A.",NA,"1998","-43.233333","-22.516667","12",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-06 09:57:38-03","UFOP","OUPR","23659","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Hiner, A.","1903","11",NA,NA,"Brasil",NA,NA,"Frutex. Fl. pall. lutei. In sylvis. Ex Herbario Gymnasio de Campinas s.n.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","São Paulo",NA,"Mata","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"302","2019-11-06 09:57:38-03","UFOP","OUPR","9931","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silva, J.L.","2000","02","24",NA,"Brasil",NA,NA,"Mata ciliar.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Fazenda Floresta, Próximo à Fazenda Periquito, junto à porteira.","-43.4160995483398","-20.377799987793","Mariana","33524","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"303","2019-11-06 09:57:38-03","UFOP","OUPR","20300","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Messias, M.C.T.B.","2006","02","03",NA,"Brasil",NA,NA,"Arbusto 3m. Caule com ador cítrico agradável, diferente do odor característico de Siparuna. Em frutos vináceos. Mata ripária.",NA,NA,NA,"(Spreng.) A.DC.","1101","Minas Gerais",NA,"Parque Estadual do Itacolomi, Margens do Córrego Domingas, próximo Maynart","-43.4160995483398","-20.377799987793","Mariana","33524","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","16",NA,NA,NA,NA,NA,NA
"304","2019-11-06 09:57:38-03","UFOP","OUPR","32272","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Pignal, M.; Echternacht, L.","2016","09","17",NA,"Brasil",NA,NA,"Petit arbre.Inflorescences en glomérules. Fleur F. Jaune pâle. Les rameaux d#?#ombre ont des feuilles très développées. Certaines inflorescences ramiflores. Forêt atlantique, Forêt secondaire.",NA,NA,NA,"(Spreng.) A.DC.","4972","Minas Gerais",NA,"Altamira, Mutuca de Cima.","-43.5797004699707","-19.6900005340576","Nova União","22846","auto",NA,NA,"Pignal, M.",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-06 09:57:38-03","UFOP","OUPR","9423","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ferreira, F.A.","1999","10","04",NA,"Brasil",NA,NA,"Arbusto. Mata.",NA,NA,NA,"(Spreng.) A.DC.","73","Minas Gerais",NA,"APA Estadual Cachoeira das Andorinhas, São Bartolomeu.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"306","2019-11-06 09:57:38-03","UFOP","OUPR","9424","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ferreira, F.A.F.","1999","10","04",NA,"Brasil",NA,NA,"Arbusto de aprox. 1,30m. Flores sésseis, flores alvacentas. Mata ropária.",NA,NA,NA,"(Spreng.) A.DC.","67","Minas Gerais",NA,"APA Estadual Cachoeira das Andorinhas, São Bartolomeu, trilha esquerda da cachoeira.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"307","2019-11-06 09:57:38-03","UFOP","OUPR","9421","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silveira, A.L.; et al.","1999","10","17",NA,"Brasil",NA,NA,"Arbusto. Umbrófila. Folhas verdes. Mata ciliar.",NA,NA,NA,"(Spreng.) A.DC.","32","Minas Gerais",NA,"APA Estadual Cachoeira das Andorinhas, Véu da Noiva.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"308","2019-11-06 09:57:38-03","UFOP","OUPR","23660","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Badini, J.","1978","11","07",NA,"Brasil",NA,NA,"Arbusto. Flores amarelas. Mata. Ex Herbário da Escola Federal de Farmácia e Bioquímica de Ouro Preto No. 24701.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Jardim Botânico","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"309","2019-11-06 09:57:38-03","UFOP","OUPR","23658","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Badini, J.; Zurlo, M.A.","1979","05","23",NA,"Brasil",NA,NA,"Arbusto. Flores amarelas. Mata. Ex Herbário da Escola Federal de Farmácia e Bioquímica de Ouro Preto No. 25050.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Jardim Botânico","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"310","2019-11-06 09:57:38-03","UFOP","OUPR","9422","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Nogueira, R.E.","2000","02","25",NA,"Brasil",NA,NA,"Arbusto. Mata úmida.",NA,NA,NA,"(Spreng.) A.DC.","150","Minas Gerais",NA,"Laranjeiro de Baixo","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"311","2019-11-06 09:57:38-03","UFOP","OUPR","20225","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Messias, M.C.T.B.","2006","01","31",NA,"Brasil",NA,NA,"Arbusto, aprox. 3m. Caule com ador agradável. Frutos vermelhos. Em eucaliptal.",NA,NA,NA,"(Spreng.) A.DC.","969","Minas Gerais",NA,"Parque Estadual do Itacolomi, Custódio.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"312","2019-11-06 09:57:38-03","UFOP","OUPR","31665","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Pedrosa, L.G.","2018","08","18",NA,"Brasil",NA,NA,"Arbusto, 2,5m. Flores esverdeadas. Frutos vermelhos. Cheiro de limão. Capão de mata.",NA,NA,NA,"(Spreng.) A.DC.","670","Minas Gerais",NA,"Parque Estadual do Itacolomi, Fazenda do Manso.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Pignal, M.",NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-06 09:57:38-03","UFOP","OUPR","7451","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Roschel, M.B.","1994","11","25",NA,"Brasil",NA,NA,"Arbusto 1,2m. Flores róseas. Mata.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Parque Estadual do Itacolomi, Mata próxima à torre da Embratel","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"314","2019-11-06 09:57:38-03","UFOP","OUPR","1316","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Roschel, M.B.; Silva, J.L.","1993","12",NA,NA,"Brasil",NA,NA,"Arbusto 1,5m. Flores esverdeadas. Mata.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Parque Estadual do Itacolomi, Transecto 4.","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"315","2019-11-06 09:57:38-03","UFOP","OUPR","10181","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silva, M.A.","2001","03","31",NA,"Brasil",NA,NA,"Árvore. Mata.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"São Bartolomeu","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-06 09:57:38-03","UFOP","OUPR","10180","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silva, M.A.","2001","03","31",NA,"Brasil",NA,NA,"Árvore. Mata.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"São Bartolomeu","-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,"Pignal, M.",NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-06 09:57:38-03","UFOP","OUPR","23657","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Maciel, A.D.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flor pallida. Terreno humido. Ex Escola de Pharmacia Ouro Preto No. 1003.",NA,NA,NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"(=Pattos)","-46.5181007385254","-18.5788993835449","Patos de Minas","69541","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"318","2020-04-27 16:11:44-03","UFES","VIES","21814","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Zorzanelli, J.P.F.","2011","08","06",NA,"Brasil",NA,NA,NA,"VIES021814",NA,NA,"(Spreng.) A.DC.","38","Espírito Santo","VIES021814","Serra do Valentim.","-41.5358009338379","-20.3458003997803","Iúna","32198","auto",NA,NA,"Lírio, E.J.",NA,"2013",NA,NA,"03","21",NA,NA,NA,NA,NA,NA
"319","2020-04-27 16:11:44-03","UFES","VIES","21813","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Zorzanelli, J.P.F.; Dias, H.M.","2011","07","29",NA,"Brasil",NA,NA,NA,"VIES021813",NA,NA,"(Spreng.) A.DC.","34","Espírito Santo","VIES021813","Serra do Valentim.","-41.5358009338379","-20.3458003997803","Iúna","32198","auto",NA,NA,"Lírio, E.J.",NA,"2013",NA,NA,"03","21",NA,NA,NA,NA,NA,NA
"320","2019-09-27 18:06:30-03","UFES","VIES","2788","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","1988","06","24",NA,"Brasil",NA,NA,NA,"VIES002788",NA,NA,"(Spreng.) A.DC.","1551","Espírito Santo","VIES002788","Alegre.","-40.4199981689453","-20.2639007568359","Cariacica","18507","auto",NA,NA,"Peixoto, A.L.",NA,"2010",NA,NA,"11","16",NA,NA,NA,NA,NA,NA
"321","2020-04-27 16:11:44-03","UFES","VIES","31886","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Zorzanelli, J.P.F.","2013","09","15",NA,"Brasil",NA,NA,NA,"VIES031886",NA,NA,"(Spreng.) A.DC.","828","Espírito Santo","VIES031886","Santa Marta.","-41.6671981811523","-20.5414009094238","Ibitirama","22282","auto","1151","1151","Zorzanelli, J.P.F.",NA,"2013",NA,NA,"09","15",NA,NA,NA,NA,NA,NA
"322","2020-04-27 16:11:44-03","UFES","VIES","21815","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Zorzanelli, J.P.F.; Carvalho Filho, J.H.","2011","08","28",NA,"Brasil",NA,NA,NA,"VIES021815",NA,NA,"(Spreng.) A.DC.","90","Espírito Santo","VIES021815","Serra do Valentim.","-41.5358009338379","-20.3458003997803","Iúna","32198","auto",NA,NA,"Lírio, E.J.",NA,"2013",NA,NA,"03","21",NA,NA,NA,NA,NA,NA
"323","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2024","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cujabana","Siparuna cujabana","Sonsin, J.O & Campos J.C","2007","03","15",NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 2,1 m, Circunferência altura do peito 8,0 cm.","BOTUW002024",NA,NA,"Aubl.",NA,"S.Paulo",NA,"Fazenda Palmeira da Serra","-48.523917","-23.04875","Pratânia",NA,NA,NA,NA,"Campos, J.C",NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2023","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cujabana","Siparuna cujabana","Sonsin, J.O & Campos J.C","2006","07","21",NA,"Brasil",NA,NA,"Cerrado, altura da arvore 3,0 m, Circunferência altura do peito 10 cm.","BOTUW002023",NA,NA,"Aubl.",NA,"S.Paulo",NA,"Fazenda Palmeira da Serra","-48.523917","-23.04875","Pratânia",NA,NA,NA,NA,"Campos, J.C",NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2022","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cujabana","Siparuna cujabana","Sonsin, J.O & Campos J.C","2006","07","21",NA,"Brasil",NA,NA,"Cerrado, altura da arvore 5,0 m, Circunferência altura do peito 15 cm.","BOTUW002022",NA,NA,"Aubl.",NA,"S.Paulo","BOTUW002022_w1","Fazenda Palmeira da Serra","-48.523917","-23.04875","Pratânia",NA,NA,NA,NA,"Campos, J.C",NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2159","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cujabana","Siparuna cujabana","Sonsin, J.O & Campos J.C","2008","09","10",NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 2,2 m, Circunferência altura do peito 10,0 cm. (2)","BOTUW002159",NA,NA,"(Mart.) A. DC.",NA,"S.Paulo",NA,"Fazenda Palmeira da Serra","-48.523917","-23.04875","Pratânia",NA,NA,NA,NA,"Campos, C.J.",NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-08-16 08:41:10-03","UTFPR","HCF","4694","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A.R. Silva","2007","01","04",NA,"Brasil",NA,NA,"arvoreta ca. 3,5m de altura, semi-ciófila, pilosa, ripária, com frutos avermelhados.",NA,NA,NA,"(Spreng.) A.DC.","166","MG",NA,"Fazenda Caxambu (Estrada Boa Esperança-","-45.473333","-21.116111","Boa Esperança",NA,NA,"846","846","M.G. Caxambu",NA,"2011","45°28'24 W","21°06'58 S","11","23",NA,NA,NA,NA,NA,NA
"328","2020-06-29 09:31:19-03","UFRRJ","RBR","8295","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","M.V.L. Pereira-Moura","1989","08","12",NA,"Brasil",NA,NA,NA,"RBR00008295",NA,NA,"(Mart. ex Tul.) A.DC.","420","Rio de Janeiro",NA,"Estrada das Paineiras, próximo ao Hotel Paineiras.","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,"M.V.L. Pereira-Moura",NA,"1989",NA,NA,"10","06",NA,NA,NA,NA,NA,NA
"329","2020-06-29 09:31:19-03","UFRRJ","RBR","8300","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","R.M. Silva","1978","02","23",NA,"Brasil",NA,NA,NA,"RBR00008300",NA,NA,"(Mart. ex Tul.) A.DC.","12","Rio de Janeiro",NA,"Parque Nacional da Tijuca, Estrada do Sumaré","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,"M.V.L. Pereira-Moura",NA,"1997",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"330","2020-06-29 09:31:19-03","UFRRJ","RBR","8291","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","E. Pereira","1941","06","01",NA,"Brasil",NA,NA,NA,"RBR00008291",NA,NA,"(Mart. ex Tul.) A.DC.","18","Rio de Janeiro",NA,"Vista Chinesa,antigo Estado da Guanabara.","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,"M.V.L. Pereira-Moura",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"331","2020-06-29 09:31:19-03","UFRRJ","RBR","8304","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","W. Hoehne",NA,NA,NA,NA,"Brasil",NA,NA,NA,"RBR00008304",NA,NA,"(Mart. ex Tul.) A.DC.","s/ns.n.","São Paulo",NA,NA,"-46.8800010681152","-23.1800003051758","Jundiaí","17840","auto",NA,NA,"W. Hoehne",NA,"1948",NA,NA,"11","07",NA,NA,NA,NA,NA,NA
"332","2020-06-29 09:31:19-03","UFRRJ","RBR","8303","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","W. Hoehne","1951","03","27",NA,"Brasil",NA,NA,NA,"RBR00008303",NA,NA,"(Mart. ex Tul.) A.DC.","s/ns.n.","São Paulo",NA,"Próximo a Limeira. Mata da S.A.F.B.","-47.4000015258789","-22.5599994659424","Limeira","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-06-29 09:31:19-03","UFRRJ","RBR","8302","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","W. Hoehne","1951","08","05",NA,"Brasil",NA,NA,NA,"RBR00008302",NA,NA,"(Mart. ex Tul.) A.DC.","s/ns.n.","São Paulo",NA,"Sítio do Sr. Vallim.","-46.8800010681152","-23.1800003051758","Jundiaí","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-06-29 09:31:19-03","UFRRJ","RBR","8297","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","A.A. Fonseca","1977","07","22",NA,"Brasil",NA,NA,NA,"RBR00008297",NA,NA,"(Mart. ex Tul.) A.DC.","233","Rio de Janeiro",NA,"'Sumaré'","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,"M.V.L. Pereira-Moura",NA,"1989",NA,NA,"12","19",NA,NA,NA,NA,NA,NA
"335","2020-06-29 09:31:19-03","UFRRJ","RBR","8298","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","D. Sucre","1971","10","06",NA,"Brasil",NA,NA,NA,"RBR00008298",NA,NA,"(Mart. ex Tul.) A.DC.","7760","Rio de Janeiro",NA,"Taquara da Tijuca.","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto","500","500","M.V.L. Pereira-Moura",NA,"1989",NA,NA,"12","19",NA,NA,NA,NA,NA,NA
"336","2020-06-29 09:31:19-03","UFRRJ","RBR","8306","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","A. Gentry; E. Zardini","1985","01","13",NA,"Brasil",NA,NA,NA,"RBR00008306",NA,NA,"(Mart. ex Tul.) A.DC.","49516","Rio de Janeiro",NA,"'Tijuca, inside city limits of Rio de Janeiro. 22º 55#?# S, 43º 20#?# W.'","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto","300","300","M.V.L. Pereira-Moura",NA,"1989",NA,NA,"10","06",NA,NA,NA,NA,NA,NA
"337","2020-06-29 09:31:19-03","UFRRJ","RBR","8247","S","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","L.F.T. Menezes; M.C. Souza, A.L. Peixoto","1999","09","07",NA,"Brasil",NA,NA,NA,"RBR00008247",NA,NA,"(Mart. ex Tul.) A.DC.","s/ns.n.","Rio de Janeiro",NA,"Trindade,caminho da praia do Solo.","-44.7131004333496","-23.2178001403809","Paraty","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-06-29 09:32:31-03","UFRRJ","RBR","32984","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A.T. Silva","1991","12","00",NA,"Brasil",NA,NA,NA,"RBR00032984",NA,NA,"(Spreng.) A.DC.","s.n.","Rio de Janeiro",NA,"Parque Estadual da Ilha Grande, Fora do inventário.",NA,NA,"Angra do Reis",NA,NA,NA,NA,"T.A. Amorim",NA,"2012",NA,NA,"03","29",NA,NA,NA,NA,NA,NA
"339","2020-06-29 09:32:31-03","UFRRJ","RBR","35386","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A.Q. Lobão; P. Fiaschi","2001","01","19",NA,"Brasil",NA,NA,NA,"RBR00035386",NA,NA,"(Spreng.) A.DC.","508","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha para cachoeira do Pito, ca. 800 m.a.n.m.",NA,NA,"São Luiz do Paraitinga",NA,NA,NA,NA,"A.Q. Lobão",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-06-29 09:32:31-03","UFRRJ","RBR","46184","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","D. Nunes; M.H. Santana, T. Lorenzetti","2019","07","31",NA,"Brasil",NA,NA,NA,"RBR00046184",NA,NA,"(Spreng.) A.DC.","88","Rio de Janeiro",NA,"Floresta da Tijuca. Floresta da Tijuca. Setor A, estrada para o Mirante Excelsior. PARNA da Tijuca","-43.281667","-22.955556","Rio de Janeiro",NA,NA,"520","520","A.L. Peixoto",NA,"2019","43º16'54''W","22º57'20''S","08","05",NA,NA,NA,NA,NA,NA
