"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"483","2019-11-13 11:17:20-03","USP","SPF","190115","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, AM",NA,NA,NA,"Calvente, AM","310","2007","02","06","Brasil","Bahia","Jaguaquara",NA,"-39.948583","-13.549972","-39.948583","-13.549972",NA,"SPF00190115",NA,"821","821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-13 11:17:20-03","USP","SPF","84768","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, DC","1989",NA,NA,"Zappi, DC","90","1989","05","24","Paraguai",NA,NA,"Reserva Biológca de Itabó.",NA,NA,NA,NA,NA,"SPF00084768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-03-15 18:26:23-03","USP","SPF","168323","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Pirani, JR","2005",NA,NA,"Rollo, MAL","s.n.","1991","01","23","Brasil","Minas Gerais","Pains",NA,"-45.6613998413086","-20.3705997467041",NA,NA,"Crescendo sobre rocha calcária rupestre.","SPF00168323",NA,NA,NA,NA,NA,NA,"18263","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-13 11:17:20-03","USP","SPF","80942","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, DC",NA,NA,NA,"Zappi, DC","79","1989","02","07","Brasil","São Paulo","Piedade",NA,"-47.4199981689453","-23.7099990844727",NA,NA,NA,"SPF00080942",NA,NA,NA,NA,NA,NA,"30307","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-13 11:17:20-03","USP","SPF","187875","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Temponi, LG","2007",NA,NA,"Bazarian, SV","104","2006","11","10","Brasil","São Paulo","Ribeirão Grande","Coord. entre 23°00'- 23°05'S e 48°11' - 48°16'W","-48.3600006103516","-24.0900001525879",NA,NA,NA,"SPF00187875",NA,"800","1000",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-11-13 11:17:20-03","USP","SPF","190090","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, AM","2006",NA,NA,"Calvente, AM","195","2006","04","04","Brasil","São Paulo","Santos","Fortaleza da Praia Grande.","-46.3300018310547","-23.9599990844727",NA,NA,NA,"SPF00190090",NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-03-15 18:26:23-03","USP","SPF","10868","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Lombardi, JA","1988",NA,NA,"Hoehne, W","s.n.","1941","10",NA,"Brasil","São Paulo","São Paulo","Horto Fac. Farmacia de S. Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,"Cultivado da Cidade Jardim.","SPF00010868",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-13 11:17:20-03","USP","SPF","80943","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, DC",NA,NA,NA,"Zappi, DC","87","1989","02","09","Brasil","São Paulo","São Sebastião","Ilhabela.","-45.4099998474121","-23.7600002288818",NA,NA,NA,"SPF00080943",NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2018-10-08 09:56:49-03","UFSS","REAL","554","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Reis, J.G.",NA,NA,NA,"Reis, J.G.","40","2014","11","28","Brasil","Paraná","Realeza","Propriedade Gentil Biazin","-53.5325012207031","-25.7688999176025",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2018-10-08 09:56:49-03","UFSS","REAL","546","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Reis, J.G.",NA,NA,NA,"Reis, J.G.","39","2014","11","28","Brasil","Paraná","Ampére","Propriedade Gentil Biazin","-53.4728012084961","-25.9150009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17200","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2018-10-08 09:56:49-03","UFSS","REAL","555","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Reis, J.G.",NA,NA,NA,"Reis, J.G.","43","2014","11","28","Brasil","Paraná","Ampére","Propriedade Gentil Biazin","-53.4728012084961","-25.9150009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17200","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2014-04-04 18:26:52-03","PNFM","IRAI","7228","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Valduga, E.","2012","03",NA,"Valduga, E.","274","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Próximo à lagoa da Suzana","-50.254444","-30.145556","-50.254444","-30.145556","Flores rosadas. Epífita na borda da mata","IRAI00007228",NA,"10","10","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-25 13:51:53-03","UNIVILLE","JOI","16812","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","MANCINELLI, W.S.","2016","11","08","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","148","2016","01","23","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.9825","-26.141389","48º58'57''W","26º8'29''S","epífita","JOI016812",NA,"215","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-03-25 13:51:53-03","UNIVILLE","JOI","9784","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Mancinelli, W. S.","2009","09","01","B.D. Kellermann","20","2009","09","04","Brasil","Paraná","Curitiba","Capão do Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOM","JOI009784","JOI009784","929","929",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-03-25 13:51:53-03","UNIVILLE","JOI","14483","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D. Zappi","2012","12","13","A. Korte","1053","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Invernadinha.","-49.3335990905762","-27.7003002166748",NA,NA,"Herbário Dr. Roberto Miguel Klein - 17909; HABITAT: beira da estrada; HABITO: rupícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014483","JOI014483",NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-10-07 09:18:39-03","UEFS","HUEFS","119595","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","M.Machado","2008","05",NA,"Paixão, J.L.","1276","2007","05","12","Brasil","Bahia","Amargosa","Serra do Timbó, Mata do Centro Sapucaia - Área do Pelado.","-39.15","-13.166667","39W9'0''","13S10'0''","Mata Atlântica.","HUEFS0119595","HUEFS0119595",NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"499","2019-10-07 09:18:39-03","UEFS","HUEFS","18365","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.Zappi","1999","11",NA,"França, F.","934","1994","01","16","Brasil","Bahia","Ubaíra",NA,"-39.7","-13.5","39W42'","13S30'",NA,"HUEFS0018365","HUEFS0018365",NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"500","2019-10-07 09:18:39-03","UEFS","HUEFS","65164","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Machado, M.A.","4","2002","08",NA,"Brasil","Bahia","Vitória da Conquista","12km a leste de Vitória da Conquista, na rodovia para Itambé.","-41.066667","-14.916667","41W4'","14S55'","Mata atlântica.","HUEFS0065164","HUEFS0065164",NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"501","2019-10-07 09:18:39-03","UEFS","HUEFS","66793","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S.Aona","2003","10",NA,"Jardim, J.G.","4040","2002","11","02","Brasil","Bahia","Camacan","BR-101 ca. 1km do entroncamento de Camacã, entrada para o distrito de Chora Zói.","-39.366667","-15.4","39W22'","15S24'","Plantação de café.","HUEFS0066793","HUEFS0066793",NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"502","2019-09-05 15:27:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cavernosa","Rhipsalis cavernosa",NA,NA,NA,NA,NA,"B. Balansa","2499","1874","12",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"503","2019-09-04 19:29:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","macropogon","Rhipsalis macropogon",NA,NA,NA,NA,NA,"A. Glaziou","13916",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"504","2019-01-25 15:34:20-02","IAC","IAC","2848","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vee.) Miq.","A. Gehrt","1939","09","30","A.P. Viégas et al.","s/nº","1938","11","06","Brasil","São Paulo","Campinas","Joaquim Egídio, Fazenda Riqueza","-47.0608","-22.9056","-47.0608","-22.9056","Primeira excursão de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-01-25 15:39:08-02","IAC","IAC","29189","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S. Aona","2005","11","20","L.C. Bernacci; E.G. Cardoso; A.M.C. Silva & J.C.A. Bom","536","1994","07","20","Brasil","São Paulo","Tietê","IAC, Estação Experimental","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-06-24 08:12:32-03","IAC","IAC","56530","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S. Aona","2018","08","08","A.C.O. Souza; L.C. Bernacci & R. Belinelo","134","2011","05","15","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar - Núcleo de Santa Virgínia, trilha da pipoca","-45.109767","-23.60616","-45.109767","-23.60616","Coletado próxima a área da parcela P, cota de 800 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-07-23 12:01:19-03","CEPLAC","CEPEC","120599","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"J. G. Jardim",NA,NA,NA,"J. L. da Paixao","1276","2007","05","12","Brasil","Bahia","AMARGOSA","Serra do Timbó. Mata do Centro Sapucaia. Área do Pelado.","-39.15","-13.166667","39W9'0","13S10'0","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-07-23 12:01:19-03","CEPLAC","CEPEC","135433","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"Sem Informação",NA,NA,NA,"M.M. Coelho","723","2012","06","07","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025","39W36'14","14S42'9","Material prensado com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-07-23 12:01:19-03","CEPLAC","CEPEC","6459","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"B. Leuenberger",NA,NA,NA,"T. S. dos Santos","1408","1971","01","23","Brasil","Bahia","CAMACAN","Estrada a Canavieiras.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,"11/04/1983",NA,NA,NA,NA,NA
"510","2020-07-23 12:01:19-03","CEPLAC","CEPEC","130747","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"L. Kollmann",NA,NA,NA,"L. Kollmann","11388",NA,NA,NA,"Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-04-02 09:30:52-03","URICER","HPBR","6181","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"ROGALSKI, J.",NA,"1998","01","06","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,"HPBR006181","HPBR006181",NA,NA,NA,NA,"1","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-04-02 09:30:52-03","URICER","HPBR","6180","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"ROGALSKI, J.",NA,"1998","09","02","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,"HPBR006180",NA,NA,NA,NA,NA,"1","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-05-27 11:47:11-03","URICER","HPBR","5969","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","CHAVES, A.",NA,NA,NA,"CHAVES, A.",NA,"1994","12","20","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,"Epífita.Projeto: Levantamento Sistem.de Cactaceas encontradas na Mata Subtropical do Alto Uruguai","HPBR005969","HPBR005969",NA,NA,NA,NA,"3","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-04-02 09:30:52-03","URICER","HPBR","8829","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","CECCONELLO, E.",NA,NA,NA,"CECCONELLO, E.",NA,"2004","02","15","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,"HPBR008829",NA,NA,NA,NA,NA,"1","30142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-13 16:04:34-03","UNISANTA","HUSC","2434","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, D.","2000",NA,NA,"Martins, S.E.; Sampaio, P.S.P.","664","2000","02","24","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,"Epífita, botão floral amarelo, frutos maduros rosa-forte; Floresta alta de Restinga úmida",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-13 16:04:34-03","UNISANTA","HUSC","12007","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.R. Gonzaga","2017","06",NA,"P.S.P. Sampaio","1701","2017","06","03","Brasil","São Paulo","São vicente","Afloramentos rochosos em morro próximo a avenida beira mar junto a linha do VLT; próximo ao teleférico.","-46.3899993896484","-23.9599990844727",NA,NA,"Planta sobre afloramento rochoso, flores amarelas e frutos de cor rosa maduros.; Floresta Ombrófila Densa.",NA,NA,"10","10","Magnoliophyta",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-11-04 17:28:49-03","UEM","HUEM","10308","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, D","2003",NA,NA,"Sakuragui, CM; Zappi, D","1484","2003","08","14","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico.","-52.822778","-22.599167","-52.822778","-22.599167","Epífita. Frutos magentos.","HUEM000002794","HUEM000002794","265","367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-11-04 17:28:49-03","UEM","HUEM","16001","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Ma.C.Souza","2009","09",NA,"Dutra, AM; Kawakita, K; Garcia, RS; T.R. Tavares; J. Reis","s.n.","2007","03","07","Brasil","Paraná","Maringá","Parque do Ingá, Canteiro 06.","-51.916667","-23.416667","-51.916667","-23.416667","Epífita; frutos maduros de col. rosa escuro; semente de col. preta.","HUEM000002795","HUEM000002795","530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-04 17:28:49-03","UEM","HUEM","20365","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Odair J. Garcia de Almeida",NA,NA,NA,"Milaneze-Gutierre, MA","s.n.","2011","03","21","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35","Frutos de coloração rosa-escuro.","HUEM000002803","HUEM000002803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-11-04 17:28:49-03","UEM","HUEM","21463","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Belan, H.C.","2013","02",NA,"Romagnolo, MB","3209","2011","09","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.848056","-22.631667","-52.848056","-22.631667","Epífita, frutos de coloração rosa.; Floresta Estacional Semidecidual.","HUEM000002796","HUEM000002796","270","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-11-04 17:28:49-03","UEM","HUEM","34028","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Milaneze-Gutierre, MA","2018","09",NA,"Coelho, KF","07","2018","09","04","Brasil","Paraná","Maringá","Mata ciliar da UEM.","-51.947871","-23.401908","-51.947871","-23.401908","Herbácea. Flores amarelas.","HUEM000019623",NA,"492","492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-11-04 17:28:49-03","UEM","HUEM","35679","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Fernandes, LAF","2019","06",NA,"Bento Fernandes, CE; Rosa, LYA; Titton, M; Moya, CU","s.n.","2018","12","13","Brasil","Paraná","Maringá","Parque do Ingá","-51.932194","-23.428917","-51.932194","-23.428917","Epífita; botão floral alaranjado, flores branca-rosadas; frutos vináceos; borda do parque.","HUEM000021993",NA,"520","520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-17 17:06:59-03","UEM","HUEM","5816","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V.Tomazini","2000","05",NA,"V.Tomazini","18","1999","08","07","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, Fazenda Bom Futuro.","-53.2710990905762","-22.2952995300293",NA,NA,"Epífita.","HUEM000028486",NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-17 17:06:59-03","UEM","HUEM","13522","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V.Tomazini","2005","08",NA,"V.Tomazini","490","2005","08","03","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Floresta ripária da Lagoa do Finado Raimundo.","-54.3025016784668","-22.4818992614746",NA,NA,"Epífita. Frutos maturos coloração magenta.","HUEM000028487",NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-17 17:06:59-03","UEM","HUEM","36480","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Ma.C. Souza","s.n.","2001","12","14","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Mata em frente ao Zé do Paco, margem direita.","-54.3025016784668","-22.4818992614746",NA,NA,"Forófito Ruprechtia. Fruto coloração violeta-magenta.","HUEM000028518",NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-07-02 15:55:11-03","UEM","HUEM","29917","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V. Tomazini","2005","03",NA,"V. Tomazini","s.n.","2005","03","17","Brasil","Paraná","Cruzeiro do Sul","Mata da Fazenda da Usina,, Rio Pirapó","-52.1605987548828","-22.9619007110596",NA,NA,"Epífita; botão de coloração vermelha; flor de coloração branca, amarela; coletada em solo sujeito a alagamento.","HUEM000002804","HUEM000002804",NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-07-02 15:55:11-03","UEM","HUEM","32728","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.M.Garcia","2017","10",NA,"L.M.Garcia","1067","2017","09","12","Brasil","Paraná","Maringá","Mata ciliar da UEM., Margem direita do córrego Mandacaru.","-51.9385986328125","-23.4253005981445",NA,NA,"Trepadeira. Flores de coloração rosa; fruto de coloração alaranjada.","HUEM000015701","HUEM000015701",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-11-04 17:28:49-03","UEM","HUEM","11618","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Dettke, GA","10","2005","02","17","Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,"Epífita; flores coloração rosa, muitos estames e estigma trífido","HUEM000002797","HUEM000002797",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-11-04 17:28:49-03","UEM","HUEM","11622","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Dettke, GA",NA,NA,NA,"Dettke, GA","09","2005","02","17","Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,"Epífita; frutos de coloração rosa-púrpura","HUEM000002801","HUEM000002801",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-11-04 17:28:49-03","UEM","HUEM","11918","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Dettke, GA",NA,NA,NA,"Dettke, GA","19","2005","09","21","Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,"Epífita; flores de coloração rosada ou amarela; artículos frequentemente tricostelado (em forma de cruz)","HUEM000002793","HUEM000002793",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-11-04 17:28:49-03","UEM","HUEM","29746","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Milaneze-Gutierre, MA",NA,NA,NA,"Milaneze-Gutierre, MA","665","2015","11","25","Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,"Epífita.","HUEM000002807","HUEM000002807",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-11-04 17:28:49-03","UEM","HUEM","15542","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Daniela Zappi",NA,NA,NA,"Secorun, AC","13","2007","09","24","Brasil","Paraná","Maringá","Parque do Ingá, Árvore em frente a lanchonete","-51.9385986328125","-23.4253005981445",NA,NA,"Flores de coloração lilás, com margens das pétalas mais claras","HUEM000002805","HUEM000002805",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-11-04 17:28:49-03","UEM","HUEM","15540","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Daniela Zappi",NA,NA,NA,"Secorun, AC","11","2007","09","24","Brasil","Paraná","Maringá","Parque do Ingá, Árvore perto do portão 2","-51.9385986328125","-23.4253005981445",NA,NA,"Flores brancas avermelhadas com a parte central lilás","HUEM000002800","HUEM000002800",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-11-04 17:28:49-03","UEM","HUEM","15539","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Daniela Zappi",NA,NA,NA,"Secorun, AC","10","2007","09","11","Brasil","Paraná","Maringá","Parque do Ingá, Árvore próxima ao pedalinho; ponto 2","-51.9385986328125","-23.4253005981445",NA,NA,NA,"HUEM000002799","HUEM000002799",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
