"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"158","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Guarino, ESG; Amaral-Santos, A; Pereira, JB","832","2001","09","10","Southern America","Brasil","Distrito Federal","Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a FAzenda Sucupira","1100","1100",NA,"Erva ereta com cerca de 80cm de altura; Cerrado sentido restrito na encosta de um pequeno morro (cerrado rupestre). Relevo levemente ondulado. Afloramento rochoso com pouca argila",NA,NA,"Rodrigues, RS","Brasília","-48.016667","-15.014444","-48.016667","-15.014444",NA,NA,"2017","01",NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Valls, JFM; C.E. Simpson; Texas A & M. Univ.; Roy Nyal Pittman - USDA/GA","13822","1995","05","03","Southern America","Brasil","Goiás","40,5km de S. Miguel do Araguaia para Luiz Alves","280","280",NA,"Erva cespitosa; Área de campo brejoso com murunduns cobertos por cerrado. Relevo plano no local. Solo arenoso friável",NA,NA,"Valls, JFM","São Miguel do Araguaia","-50.520556","-13.259167","-50.520556","-13.259167",NA,NA,"2016","01",NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:15:54-03","UnB","UB","79191","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Filgueiras, TS","772",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Lago Norte",NA,NA,NA,NA,"UB0017008","UB0017008","Filgueiras, TS","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Maria, J","107","1969","10","21","Southern America","Brasil","Minas Gerais","Estrada de Lagoa Santa km 32",NA,NA,NA,"Planta de campo cerrado recém queimado","UB0017011","UB0017011","Filgueiras, TS","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto","1995","02","18",NA,NA,NA,NA,NA
"162","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Felfili, JM; Alvarenga, D; Walter, BMT","58","1988","11","15","Southern America","Brasil","Minas Gerais","Chapada da Pratinha",NA,NA,NA,"Capim, inflorescência pilosa; Cerrado queimado","UB0017010","UB0017010","Filgueiras, TS","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,"44638","auto","1988","11",NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Mimura, I","557","1962","09","12","Southern America","Brasil","São Paulo","6.8 - 7.2 km SSE em linha reta da praça principal de São José dos Campos. Dentro de 100 m W da estrada para Paraibuna","635","635",NA,"Gluma verde, antera e estigma roxos; Área disjuntiva de cerrado, de várias centenas de km quadrados, rodeada antigamente por mata. Cerrado aberto, árvores de até 5.0 m de altura, em maior parte espaçadas 5.0-15.0 m uma da outra; arbust","UB0017012","UB0017012","Soderstrom, TR","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto","1968",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Rezende, JM; Figueiredo, IB; Pellizzaro, KF","1024","2005","09","06","Southern America","Brasil","Tocantins","Parque Estadual do Jalapão, brejo do Bebedouro",NA,NA,NA,"Planta coletada em local queimado há 1 mês; Erva com cerca de 45cm de altura. Flor verde; Campo limpo ao lado de vereda. Plano no local. Solo arenoso",NA,NA,"Chacon, RG","Mateiros","-46.4211006164551","-10.5474996566772",NA,NA,"87923","auto","2008","11",NA,NA,NA,NA,NA,NA
"165","2019-05-06 12:01:34-03","UFU","HUFU","17606","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, R.C.; Munhoz, C.","912","1997","09","23",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília, Próximo a área de lazer, caminho para CESB.",NA,NA,NA,"Erva.; Campo limpo.","HUFU00032618","HUFU00032618","Oliveira, R.C.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-05-06 12:01:34-03","UFU","HUFU","3458","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","FEEP","298","1992","10","02",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,NA,NA,"Herbácea, ca. de 60 cm.; Campo sujo.","HUFU00031135","HUFU00031135","Filgueiras, T.S.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","1995","05","04",NA,NA,NA,NA,NA
"167","2019-05-06 12:01:34-03","UFU","HUFU","42096","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, G.C.","1475","2002","10","29",NA,"Brasil","Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.",NA,NA,NA,"Herbácea ca. de 0,50 m.; Vereda.","HUFU00031066","HUFU00031066",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-05-06 12:01:34-03","UFU","HUFU","42097","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, G.C.","1750","2002","11","27",NA,"Brasil","Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.",NA,NA,NA,"Herbácea ca. de 0,40 m.; Vereda.","HUFU00031067","HUFU00031067",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-05-06 12:01:34-03","UFU","HUFU","42095","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, G.C.","1188","2002","09","30",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.",NA,NA,NA,"Herbácea ca. de 0,60 m.; Vereda.","HUFU00031065","HUFU00031065",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-05-06 12:01:34-03","UFU","HUFU","21520","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Barbosa, A.A.A.","2420","1999","10","19",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Vereda 1, área queimada.",NA,NA,NA,"Vereda.","HUFU00031137","HUFU00031137","Viana, P.L.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-05-06 12:01:34-03","UFU","HUFU","21519","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Barbosa, A.A.A.","2419","1999","10","19",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Vereda 1, área queimada.",NA,NA,NA,"Vereda.","HUFU00031136","HUFU00031136","Viana, P.L.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","2006","07",NA,NA,NA,NA,NA,NA
"172","2020-08-20 14:59:29-03","UFSC","FLOR","45939","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, R.C.; Munhoz, C.","912","1997","09","23",NA,"Brasil","Distrito Federal","Jardim Botânico próximo área de laser caminho p/ CESE. Centro Oeste.Inclinado.","1025","1025",NA,"erva","FLOR0045939",NA,"Oliveira, R.C.","Brasília","-47.85","-15.866667","47º51'W","15º52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-20 14:59:29-03","UFSC","FLOR","60689","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.","7944",NA,NA,NA,NA,"Brasil","Goiás","Reserva Particular do Patrimônio Natural Serra do Tombador.",NA,NA,NA,NA,"FLOR0060689","FLOR0060689",NA,"Cavalcante","-47.801111","-13.666944","47º48'4''W","13º40'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Burchell, WJ","5989",NA,NA,NA,"Southern America","Brazil",NA,"et Rio Paranahyba",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,"et post incendia camporum inter herbas graminaque primum apparens",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"prope Ribeirâo do Area",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Burchell, WJ","5907",NA,NA,NA,"Southern America","Brazil",NA,"et Rio Paranahyba",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"et ad Barra do Rio Pará",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Langsdorff, GB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in glareosis prope S. Luzia",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,"in campis nuper ustis prope Lagoa Santa frequens et post incendia camporum inter herbas graminaque primum apparens",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","?","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","in prov. Goyaz inter Goyaz",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in glareosis prope S. Luzia",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","prope Ytú",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Burchell, WJ","5569",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis provinciae Minarum: in campis altis super Chapadâo de Paranán",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","prope Ytú",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in glareosis prope S. Luzia",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prope Ribeirâo do Area et ad Barra do Rio Pará",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in glareosis prope S. Luzia",NA,NA,NA,NA,NA,"P02P3N0074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","inter Diamantina",NA,NA,NA,NA,NA,"P02P3N0074",NA,"Diamantina","-43.6003","-18.2494",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis prope Curvello",NA,NA,NA,NA,NA,"P02P3N0074",NA,"Curvelo","-44.4308","-18.7564",NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Guarda Mor",NA,NA,NA,"Fl. Aug. --Nov. et Febr.--Mart.",NA,"P02P3N0074",NA,"Guarda-Mor","-47.0983","-17.7708",NA,NA,"39223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis prope Curvello",NA,NA,NA,NA,NA,"P02P3N0074",NA,"Curvelo","-44.4308","-18.7564",NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis nuper ustis prope Lagoa Santa frequens",NA,NA,NA,NA,NA,"P02P3N0074",NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Guarda Mor",NA,NA,NA,"Fl. Aug. --Nov. et Febr.--Mart.",NA,"P02P3N0074",NA,"Guarda-Mor","-47.0983","-17.7708",NA,NA,"39223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:52:39-03","UFRGS","ICN","092520","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Câmara, PS; Brochado, AL","60","1990","10","11","América do Sul","Brasil","DF","Área do Cristo Redentor, campo limpo. Coletadas perto da mata",NA,NA,NA,"Doação Herbário da Reserva Ecológica do IBGE; Herbácea cerca de 50cm, inflorescências claras",NA,NA,"Filgueiras, TS","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:52:39-03","UFRGS","ICN","186654","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Longhi-Wagner, HM; Alves, RJV","7034","1999","10","09","América do Sul","Brasil","MG","Estrada entre São João Del Rey e Itutinga, a 4km da Pousada das Garças",NA,NA,NA,"Beira de estrada recentemente queimada.",NA,NA,NA,"São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:52:39-03","UFRGS","ICN","195292","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Durigan, G","3996","2017","10","02","América do Sul","Brasil","SP","Estação Ecológica de Santa Bárbara","634","634",NA,"gramínea com cerca de 1m de altura, colmos e ráquis com coloração avermelhada, nós pilosos, espiguetas com tufo de tricomas longos e alvos na base; Campo úmido, encontrada em área completamente encharcada, dois meses após a passagem do fogo",NA,NA,"Longhi-Wagner, HM","Águas de Santa Bárbara","-49.242525","-22.788478","-49.242525","-22.788478",NA,NA,"2017","10","31",NA,NA,NA,NA,NA
"199","2021-02-08 12:52:39-03","UFRGS","ICN","092515","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Câmara, PS; Filgueiras, TS","37","1990","08","21","América do Sul","Brasil","DF","Área do Cristo Redentor, campo sujo. Coletada em terreno úmido",NA,NA,NA,"Doação Herbário da Reserva Ecológica do IBGE; Herbácea cerca de 40cm, inflorescências brancas, folhas pilosas",NA,NA,"Filgueiras, TS","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1990","12","06",NA,NA,NA,NA,NA
"200","2021-02-08 12:52:39-03","UFRGS","ICN","133041","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Walter, BMT; et al.","3884","1997","10","06","América do Sul","Brasil","DF","Fazenda Sucupira",NA,NA,NA,"doação CENARGEN",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:52:39-03","UFRGS","ICN","085467","S","Plantae","Monocotyledon",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Filgueiras, TS","772","1980","09","29","América do Sul","Brasil","DF","Lago Norte",NA,NA,NA,"Doação Herbário da Reserva Ecológica do IBGE; Planta cerca de 1m de altura, cespitosa, espiguetas verdes, aristadas",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-03-04 16:03:57-03","UNESP-IS","HISA","207","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Noronha,M.R.P","467","1984","12","19",NA,"Brasil","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Cerradão.Herbácea.",NA,NA,"Sendulsky,T","Selvíria","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"1992","04",NA,"Liliopsida",NA,NA,NA,NA
"203","2020-12-10 11:28:21-03","IBt","SP","235716","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Killeen, TJ","1178","1985","09","07",NA,"Bolívia","Santa Cruz","Est. San Josecito, 2 km NE of Concepción.","500","500",NA,NA,"SP040919","SP040919","Killeen, TJ","Ñuflo de Chavez","-62.083333","-16.05","-62.083333","-16.05",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:14:45-03","IBt","SP","236895","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Felfili, JM; Alvarenga, D; Walter, BMT","58","1988","11","15",NA,"Brasil","Minas Gerais","Chapada da Pratinha",NA,NA,NA,NA,NA,NA,"Filgueiras, TS","Patrocínio","-46.9","-18.966667","-46.9","-18.966667",NA,NA,"1988","11",NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:14:45-03","IBt","SP","312289","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Fonseca, ML; et al.","1201","1996","09","19",NA,"Brasil","Goiás","Morro do Cristo.",NA,NA,NA,NA,"SP040918","SP040918","Filgueiras, TS","Niquelândia","-48.457222","-14.452222","-48.457222","-14.452222",NA,NA,"1997","06",NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:14:45-03","IBt","SP","318881","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Pereira da Silva, G; Pereira, RL","874","1991","11","09",NA,"Brasil","Distrito Federal","Cachoeira do Cariru; próximo ao Padef","1000","1000",NA,NA,NA,NA,"Shirasuna, RT","Brasília","-47.533333","-15.983333","-47.533333","-15.983333",NA,NA,"2002","10",NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:14:45-03","IBt","SP","318993","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Pereira da Silva, G","1754","1993","08","26",NA,"Brasil","Distrito Federal","Reserva Ecológica do Guará","1035","1035",NA,NA,NA,NA,"Shirasuna, RT","Brasília","-47.966667","-15.8","-47.966667","-15.8",NA,NA,"2002","11",NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:14:45-03","IBt","SP","327406","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Alvarenga, D; et al.","978","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas, Nascente do Rio Preto; Vereda do Veado.","830","830",NA,NA,"SP040917","SP040917","Filgueiras, TS","Formoso","-45.920556","-15.405556","-45.920556","-15.405556",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:14:45-03","IBt","SP","335559","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, FCA; et al.","851","1997","08","14",NA,"Brasil","Goiás","Fazenda Engenho, ca. 11 km de Niquelândia/Dois Irmão. Cabeceira do rio Traíras.","680","680",NA,NA,NA,NA,"Filgueiras, TS","Niquelândia","-48.423611","-14.674444","-48.423611","-14.674444",NA,NA,"1999","05",NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:14:45-03","IBt","SP","352300","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, FCA; et al.","1175","2000","11","01",NA,"Brasil","Goiás","Fazenda Mundo Novo.","700","700",NA,NA,"SP040923","SP040923","Filgueiras, TS","Campos Belos","-46.498056","-12.978611","-46.498056","-12.978611",NA,NA,"2000","11","01",NA,NA,NA,NA,NA
"211","2019-11-21 10:14:45-03","IBt","SP","344714","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Fonseca, ML; Alvarenga, D","2070","1999","09","13",NA,"Brasil","Distrito Federal","Reserva Ecológica do IBGE, Próximo ao Córrego Taquara.","1015","1015",NA,NA,NA,NA,"Filgueiras, TS","Brasília","-48.405833","-15.931944","-48.405833","-15.931944",NA,NA,"1999","10",NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:14:45-03","IBt","SP","364687","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Fonseca, ML; Oliveira, ECL; Alvarenga, D","3697","2002","10","14",NA,"Brasil","Distrito Federal","APA Gama - Cabeça de Veado, Região administrativa do Núcleo Bandeirante; AIRIE do Córrego do Cedro; SMPW - Q.26 conj. 3.","1060","1060",NA,NA,NA,NA,"Viana, PL","Brasília","-47.962222","-15.914167","-47.962222","-15.914167",NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:14:45-03","IBt","SP","364704","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Fonseca, ML; Alvarenga, D","3615","2002","10","09",NA,"Brasil","Distrito Federal","APA Gama - Cabeça de Veado, Região administrativa do Núcleo Bandeirante; AIRIE do Córrego do Cedro; SMPW - Q.16 conj. 1.","990","990",NA,NA,"SP040922","SP040922","Viana, PL","Brasília","-47.943333","-15.896111","-47.943333","-15.896111",NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
