"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"573","2015-03-13 19:07:05-03","F","FMNH-SEEDPLANTS","V0268519F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","47104","1983","8","30","South America","Brazil",NA,NA,NA,"V0268519F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso do Sul",NA,"Passo da Lontra",NA,NA,"V0268519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"574","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268521F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach & H. Haas","15783","1967","1","20","South America","Brazil",NA,NA,NA,"V0268521F",NA,"Spermatophyta",NA,NA,NA,"Paraná",NA,"Icaraima. Rio Parana. Paredao das Araras",NA,NA,"V0268521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"575","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268522F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","E. Pereira & G. G. Hatschbach","7887","1963","11","14","South America","Brazil",NA,NA,NA,"V0268522F",NA,"Spermatophyta",NA,NA,NA,"Paraná",NA,"Guaira, Parque Sete Quedas",NA,NA,"V0268522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"576","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268523F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","B. Maguire & et al.","56791","1963","9","22","South America","Brazil",NA,NA,NA,"V0268523F",NA,"Spermatophyta",NA,NA,NA,"Rondônia",NA,"Between Riozinho and Rio Barao de Melgaco",NA,NA,"V0268523F_01","330",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"577","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268524F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J. E. Paula & C. A. Conceicao","1676","1982","11","10","South America","Brazil",NA,NA,NA,"V0268524F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso do Sul",NA,"Baia do Castelo. 140 km de Corumbá, em direcao a cabeceira. MS",NA,NA,"V0268524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"578","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268526F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","H. H. Rusby","2075","1886",NA,NA,"South America","Bolivia",NA,NA,NA,"V0268526F",NA,"Spermatophyta",NA,NA,NA,"Beni/Pando",NA,"Junction of Rivers Beni and Madre de Dios",NA,NA,"V0268526F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"579","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268548F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","L. R. H. Bicudo & et al.","264","1998","10","17","South America","Brazil",NA,NA,NA,"V0268548F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0268548F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"580","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268527F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach & et al.","66812","1997","8","13","South America","Brazil",NA,NA,NA,"V0268527F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso",NA,"Corrego Estiva (Mun. Chapada dos Guimaraes)",NA,NA,"V0268527F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"581","2020-02-27 12:59:08-03","F","FMNH-SEEDPLANTS","V0268528F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","B. W. Nelson & P. S. Mera","1552","1987","5","22","South America","Brazil",NA,NA,NA,"V0268528F",NA,"Spermatophyta",NA,NA,NA,"Roraima",NA,"Margens do rio Uraricoeira. Varzea alta e beira do rio",NA,NA,"V0268528F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"582","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268529F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","T. J. Killeen et al.","6887","1994","10","16","South America","Bolivia",NA,NA,NA,"V0268529F",NA,"Spermatophyta",NA,NA,"R. Rincker","Santa Cruz","José Miguel de Velasco","Reserva Ecológica El Refugio. Bahia Lazareto","-61","-14.67","V0268529F_01","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"583","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268530F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M. Moraes & et al.","1342","1993","10","28","South America","Bolivia",NA,NA,NA,"V0268530F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268530F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"584","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268531F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A. Schinini & O. Barrail","31708","1996","11","17","South America","Paraguay",NA,NA,NA,"V0268531F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Amambay",NA,"Ea. Sta. Irene. Selva marginal del Arroyo Negla","-56","-22.33","V0268531F_01","240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"585","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268532F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach & et al.","66963","1997","8","17","South America","Brazil",NA,NA,NA,"V0268532F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso",NA,"Corrego Dona Maria (Mun. Vila Bela da Sma. Trindade)",NA,NA,"V0268532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"586","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268533F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","B. Dubs & Kramer","1069","1989","9","25","South America","Brazil",NA,NA,NA,"V0268533F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso do Sul",NA,"Retiro Estrela, Pantanal do Rio Negro","-56","-19.67","V0268533F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"587","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268534F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","S. G. Beck","20052","1991","9","29","South America","Bolivia",NA,NA,NA,"V0268534F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"588","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268535F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","E. Meneces & W. Terceros","477","1979","9","6","South America","Bolivia",NA,NA,NA,"V0268535F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"589","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268536F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","E. Hassler","7704","1902",NA,NA,"South America","Paraguay",NA,NA,NA,"V0268536F",NA,"Spermatophyta",NA,NA,NA,"Concepción",NA,"[Dept. Amambay or Concepcion] In regione cursus superioris fluminis Apa",NA,NA,"V0268536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"590","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268537F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","S. G. Beck","16666","1988","9","11","South America","Bolivia",NA,NA,NA,"V0268537F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268537F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"591","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268538F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","B. Dubs & Kramer","1058","1989","9","24","South America","Brazil",NA,NA,NA,"V0268538F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso do Sul",NA,"Fazenda Salina, Pantanal do Rio Negro","-56","-19.5","V0268538F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"592","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268540F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","E. Hassler","7398","1901",NA,NA,"South America","Paraguay",NA,NA,NA,"V0268540F",NA,"Spermatophyta",NA,NA,NA,"Concepción",NA,"near Concepción",NA,NA,"V0268540F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"593","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268541F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","R. Reiss","s.n.","1932","8","14","South America","Brazil",NA,NA,NA,"V0268541F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Aquidauana",NA,NA,"V0268541F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"594","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268542F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M. Silveira & F. C. e Silva","s.n.","1989","8","19","South America","Brazil",NA,NA,NA,"V0268542F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso",NA,"Rodovia Transpantaneira Poconé-Porto Jofre, Km 118",NA,NA,"V0268542F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"595","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268543F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M. G. da Silva & C. S. Rosário","3648","1978","11","10","South America","Brazil",NA,NA,NA,"V0268543F",NA,"Spermatophyta",NA,NA,NA,"Pará",NA,"Rio Papajos. Itaituba",NA,NA,"V0268543F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"596","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268544F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","D. Sucre","10490","1973","12","29","South America","Brazil",NA,NA,NA,"V0268544F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Fazenda Santo Antonio, propriedado do Dr. Alfredo Neder",NA,NA,"V0268544F_01","590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"597","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268545F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","D. Sucre","10392","1973","12","24","South America","Brazil",NA,NA,NA,"V0268545F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Campo Grande. Sitio do Drl Alfredo Neder",NA,NA,"V0268545F_01","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"598","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268546F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J. A. Ratter et al.","6131","1988","7","19","South America","Brazil",NA,NA,NA,"V0268546F",NA,"Spermatophyta",NA,NA,NA,"Roraima",NA,"Sema Ecological Reserve, Ilha de Maraca. Santa Rosa area, c. 4 km NE of station buildings.","-61","3.37","V0268546F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"599","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268547F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","R. Reiss","s.n.","1932","8","14","South America","Brazil",NA,NA,NA,"V0268547F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Aquidauana",NA,NA,"V0268547F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"600","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268549F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A. Krapovickas & et al.","46093","1994","10","26","South America","Paraguay",NA,NA,NA,"V0268549F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Amambay",NA,"34 km S de Bella Vista","-56","-22.35","V0268549F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"601","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268550F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","S. G. Beck","25606","2000","11","12","South America","Bolivia",NA,NA,NA,"V0268550F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268550F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"602","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268551F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum",NA,"163","1994","11","23","South America","Bolivia",NA,NA,NA,"V0268551F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268551F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"603","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268552F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum",NA,"581","1995","9","25","South America","Bolivia",NA,NA,NA,"V0268552F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0268552F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"604","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268553F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","P. Nuñez V.","12344","1990","6","28","South America","Peru",NA,NA,NA,"V0268553F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Madre de Dios","Tambopata","10 km NE of Puerto Maldonado, Lago Sandobal","-69","-12.58","V0268553F_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"605","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268554F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M. Lewis","37549","1990","9","9","South America","Bolivia",NA,NA,NA,"V0268554F",NA,"Spermatophyta",NA,NA,NA,"Santa Cruz","Ñuflo de Chávez","Vicinity of Perseverancia, on the banks of the Río Negro 0.5-1.5 Km upriver from the station. N of Santa Cruz 320 Km","-62","-14.75","V0268554F_01","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"606","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268556F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","N. A. Rosa & H. Vilar","2959","1978","12","13","South America","Brazil",NA,NA,NA,"V0268556F",NA,"Spermatophyta",NA,NA,NA,"Maranhão",NA,"Sta. Ines. Margem direita do Rio Pindare proximo da Rod. Br-316. Campo temporariamente alaggado",NA,NA,"V0268556F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"607","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268557F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","N. A. Rosa & H. Vilar","2959","1978","12","13","South America","Brazil",NA,NA,NA,"V0268557F",NA,"Spermatophyta",NA,NA,NA,"Maranhão",NA,"Sta. Ines. Margem direita do Rio Pindare proximo da Rod. Br-316. Campo temporariamente alaggado",NA,NA,"V0268557F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"608","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268558F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","C. A. Cid Ferreira & et al.","6127","1985","9","18","South America","Brazil",NA,NA,NA,"V0268558F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"MT. BR 163, a 125 km ao S de Sinop, 10 km de Primavera",NA,NA,"V0268558F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"609","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268559F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","S. G. Fonseca & E. Onishi","1056","1968","10","3","South America","Brazil",NA,NA,NA,"V0268559F",NA,"Spermatophyta",NA,NA,NA,"Goiás",NA,"9 km na estrada Caiaponia-Aragarcas, arredores de brejo-00",NA,NA,"V0268559F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"610","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268560F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","W. W. Thomas & J. Guédès","4598","1985","10","26","South America","Brazil",NA,NA,NA,"V0268560F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Pantanal. Along Rio Cassange at crossing of Transpantaneira (MT 060), 69 km N of Porto Jofre",NA,NA,"V0268560F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"611","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268561F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach & H. Haas","15783","1967","1","20","South America","Brazil",NA,NA,NA,"V0268561F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0268561F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"612","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268562F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","40606","1977","12","14","South America","Brazil",NA,NA,NA,"V0268562F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Porto Frangeli",NA,NA,"V0268562F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"613","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268563F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","E. Pereira et al.","223","1953","10","6","South America","Brazil",NA,NA,NA,"V0268563F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso do Sul",NA,"Corumbá, Fazenda Marilandia",NA,NA,"V0268563F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"614","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268564F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","H. H. Rusby","2080","1886","3",NA,"South America","Bolivia",NA,NA,NA,"V0268564F",NA,"Spermatophyta",NA,NA,NA,"La Paz","Larecaja","Mapiri",NA,NA,"V0268564F_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"615","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268565F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","H. H. Rusby","1618","1921","11","4","South America","Bolivia",NA,NA,NA,"V0268565F",NA,"Spermatophyta",NA,NA,NA,"Beni",NA,"pampas near Lake Rogagua",NA,NA,"V0268565F_01","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"616","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268566F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","40121","1979","10","17","South America","Brazil",NA,NA,NA,"V0268566F",NA,"Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"Rio Corrente: Mun. Barra do Garcas",NA,NA,"V0268566F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"617","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268567F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","H. H. Rusby","1618","1921","11","4","South America","Bolivia",NA,NA,NA,"V0268567F",NA,"Spermatophyta",NA,NA,NA,"Beni",NA,"pampas near Lake Rogagua",NA,NA,"V0268567F_01","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"618","2015-03-13 19:07:33-03","F","FMNH-SEEDPLANTS","V0269407F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach et al.","58644","1993","2","8","South America","Brazil",NA,NA,NA,"V0269407F",NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Mato Grosso do Sul",NA,"Rod. MS-295, 16 km O de Iguatemi",NA,NA,"V0269407F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"619","2019-10-11 11:54:54-03","F","FMNH-SEEDPLANTS","V0321187F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","D. M. White & et al.","482","2014","11","19","South America","Peru",NA,NA,NA,"V0321187F",NA,"Spermatophyta",NA,NA,NA,"Madre de Dios","Tambopata","Tambopata, Bello Horizonte","-69.08172","-12.47899","V0321187F_01","190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"620","2019-10-11 11:54:54-03","F","FMNH-SEEDPLANTS","V0321188F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","D. M. White & et al.","483","2014","11","19","South America","Peru",NA,NA,NA,"V0321188F",NA,"Spermatophyta",NA,NA,NA,"Madre de Dios","Tambopata","Tambopata, Bello Horizonte","-69.07729","-12.47832","V0321188F_01","190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"621","2018-03-07 15:58:24-03","F","FMNH-SEEDPLANTS","V0354459F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","63863","1995","10","25","South America","Brazil",NA,NA,NA,"V0354459F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Rio Branco, Salto das Nuvens, mun. Salto do Céu",NA,NA,"V0354459F_01 V0354459F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"97",NA,NA,NA
"622","2019-06-11 13:00:32-03","F","FMNH-SEEDPLANTS","V0354460F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","63421","1995","10","16","South America","Brazil",NA,NA,NA,"V0354460F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Estrada Ecológica, Serra de Maracaju, mun. Aquidauana",NA,NA,"V0354460F_01 V0354460F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"63421",NA,NA,NA
"623","2018-04-24 13:18:04-03","F","FMNH-SEEDPLANTS","V0354461F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","63449","1995","10","17","South America","Brazil",NA,NA,NA,"V0354461F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Rodovia Transfrangeli, próximo de Rio Negro, mun. Rio Negro",NA,NA,"V0354461F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"63449",NA,NA,NA
