"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"46","2020-02-08 08:48:49-03","NBC","NL-BOTANY","L.3681683","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","01","15","Brazil",NA,NA,"Santa Catarina. Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3681683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3681683","NL-L3681683",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 08:48:49-03","NBC","NL-BOTANY","L.3681684","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1957","02","18","Brazil",NA,NA,"Parana. Mun. Palmas: pinheiral, 12 km east of palmas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3681684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3681684","NL-L3681684",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 08:48:49-03","NBC","NL-BOTANY","L.3681685","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","02","21","Brazil",NA,NA,"Santa Catarina. Pinhal de Companhia, Lauro Müller-Uruçanga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3681685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3681685","NL-L3681685",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 08:48:49-03","NBC","NL-BOTANY","L.3681686","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1957","04","03","Brazil",NA,NA,"Santa Catarina. Mun. Lauro Müller: serra by rio do Rastro. 21 km west of Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3681686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3681686","NL-L3681686",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 08:48:49-03","NBC","NL-BOTANY","U 0078162","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200078162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0078162",NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6966",NA,NA,NA
"51","2020-02-08 08:48:49-03","NBC","NL-BOTANY","U 0078163","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hatschbach GG; Lindeman H; Haas H",NA,"1966","02","12","Brazil",NA,NA,"Parana: Mun. Bituruna: Faxinal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200078163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0078163",NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14351",NA,NA,NA
"52","2020-02-08 08:48:49-03","NBC","NL-BOTANY","U.1114398","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hatschbach GG; Lindeman H; Haas H",NA,"1966","02","12","Brazil",NA,NA,"Parana: Mun. Bituruna: Faxinal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1114398 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1114398","NL-U1114398",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 08:48:49-03","NBC","NL-BOTANY","U.1114399","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hatschbach GG",NA,"1959","01","14","Brazil",NA,NA,"Est. Parana, Mun. Rio Negro. Pien.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1114399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1114399","NL-U1114399",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 08:48:49-03","NBC","NL-BOTANY","U.1114400","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","01","15","Brazil",NA,NA,"Santa Catarina, Novo Horizonte, Lauro Muller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1114400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1114400","NL-U1114400",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 08:48:49-03","NBC","NL-BOTANY","WAG.1265534","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hatschbach GG; Lindeman H; Haas H",NA,"1966","02","12","Brazil",NA,NA,"Parana: Mun. Bituruna: Faxinal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1265534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1265534","NL-WAG1265534",NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-11-04 11:01:27-03","ESALQ","ESA","48606","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Monge, M.","2017","01","01","Costa, L.V.",NA,"1996","06","01","Brasil","Minas Gerais","Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,"ESA048606",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:01:27-03","ESALQ","ESA","80594","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, M.M.",NA,NA,NA,"Soares, A.","371.0","2001","03","16","Brasil","Rio Grande do Sul","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"ESA080594","ESA080594","Magnoliophyta",NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:01:27-03","ESALQ","ESA","105810","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,"Saavedra, M.M.",NA,NA,NA,"Verdi, M.","22695.0","2008","04","10","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"ESA105810","ESA105810","Magnoliophyta",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:01:27-03","ESALQ","ESA","105634","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,"Saavedra, M.M.",NA,NA,NA,"Verdi, M.","685.0","2008","05","06","Brasil","Santa Catarina","Otacílio Costa",NA,"-50.121898651123","-27.4831008911133",NA,NA,NA,NA,NA,"ESA105634","ESA105634","Magnoliophyta",NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:01:27-03","ESALQ","ESA","13781","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, M.M.",NA,NA,NA,"Barreto, K.D. et al.","1240.0","1993","09","22","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"ESA013781","ESA013781","Magnoliophyta",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:01:27-03","ESALQ","ESA","55430","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, M.M.",NA,NA,NA,"Sanches, J.H.","88.0","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado.Vegetação secundária de Floresta Ombrófila Mista.","-49.9444007873535","-27.7444000244141",NA,NA,"1334","1334","Arbusto decumbente, 3 a 5m. Flores do disco creme. Frutos imaturos castanhos.","ESA055430","ESA055430","Magnoliophyta",NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA
"62","2020-11-19 10:22:50-03","CPAP","CPAP","6194","PreserverdSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Pott, A.","4878","1989","05","24","Brasil","MS","Corumbá","Entre fazenda alvosrada e fazenda Noroestel","-57.533333","-19.483333","57°32' W","19°29' S","150","150","Arbusto 2 m de altura. FLOR: . FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: Esparsa. AMBIENTE: Mata. SUBSTRATO: solo calcimórfico (podzólico vermelho escuro eutrófico). RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:22:50-03","CPAP","CPAP","2398","PreserverdSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","N. I. Matzembacher","1988","12",NA,"Rego, S. C. A.","645","1986","07","29","Brasil","MS","Corumbá","Fazenda Porto Belo, baía do Castelo, Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto, 2,5m de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Invasora De Pastagem.. SUBSTRATO: . RELEVO: plano.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"64","2015-07-02 14:42:10-03","JBP","HPL","7739","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,"R. Tsuji","2007","03","07","R. Tsuji","1823","2007","03","07","Brasil","RS","Bom Jesus","Coletado na estrada para Chapada Barra, ca. 22km do município de Bom Jesus e ca. 1km da RS-474.","-50.4167","-28.6678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"65","2015-07-02 14:42:10-03","JBP","HPL","11122","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M. J. Robim","1988","03","01","M. J. Robim & J. P. M. Carvalho","550","1988","03","01","Brasil","SP","Campos do Jordão","Coletado no Parque Estadual, mata latifoliada com araucária.","-45.59","-22.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"66","2015-07-02 14:42:10-03","JBP","HPL","9138","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","R. Tsuji","2007","07","22","H. Lorenzi","170","1993","03","25","Brasil","MG","Andradas","Coletado na estrada para Poços de Caldas, no sítio do Sr. Antonio Pontes.","-46.5692","-22.0681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16593","auto",NA,NA,NA,NA,NA
"67","2019-08-27 13:27:21-03","IAP","PACA-AGP","11862","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin","1993","09","06","Irmao Augusto",NA,"1932",NA,NA,"Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker&nf;Cf. por M.M. Saavedra em 2011. Habitat: in araucarieto Fenofase: flor","PACA011862",NA,"Magnoliophyta","Asterales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:27:21-03","IAP","PACA-AGP","47897","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Cristobal","1985","07",NA,"Sehnem, A.","2514","1947","01","20","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Cf. por M.M. Saavedra em 2011. Habitat: arboris","PACA047897",NA,"Magnoliophyta","Asterales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:27:21-03","IAP","PACA-AGP","59951","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Claudio Mondin","1993","09","06","Camargo, O. R.","1230","1957","04","02","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker; fr. deciso&nf;Cf. por M.M. Saavedra em 2011. Habitat: in araucarieto Fenofase: fd","PACA059951",NA,"Magnoliophyta","Asterales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:27:21-03","IAP","PACA-AGP","46384","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin","1993","09",NA,"Rambo, B.",NA,"1950","03","20","Brasil","RS","Gramado","p. Canela","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"SEM MATERIAL - det. (Emrich-Rambo 07061954): Chuquiragua spinescens (Less.) Baker Habitat: in araucarieto Fenofase: flor e fruto","PACA046384",NA,"Magnoliophyta","Asterales",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:27:21-03","IAP","PACA-AGP","73849","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin",NA,NA,NA,"L. Sevegnani",NA,"1993","02","20","Brasil","RS","Maquiné","Est. Exp. Fitotecnica de Osorio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Cf. por M.M. Saavedra em 2011. Habitat: mata secundaria Ecossistema: Mata Atlântica","PACA073849",NA,"Magnoliophyta","Asterales",NA,NA,"28094","auto","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:27:21-03","IAP","PACA-AGP","47851","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Cristobal","1985","07",NA,"Sehnem, A.","3278","1948","03","12","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Cf, por M.M. Saavedra em 2011. Habitat: arbor in silva","PACA047851",NA,"Magnoliophyta","Asterales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:27:21-03","IAP","PACA-AGP","68819","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Teodoro",NA,NA,NA,"J. Gomes",NA,"1950","03","14","Brasil","RS","Pelotas","Horto Bot. I.A.S.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Herb. PEL 27; det. rev.: J. A. Jarenkow (011987)&nf;Cf. por M.M. Saavedra em 2011. Habitat: potamophyta","PACA068819",NA,"Magnoliophyta","Asterales",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:27:21-03","IAP","PACA-AGP","28692","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Claudio Mondin","1993","09","06","Emrich, K.",NA,"1945","01","30","Brasil","RS","Porto Alegre","Espirito Santo","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker Habitat: in silvula campestri Fenofase: estéril","PACA028692",NA,"Magnoliophyta","Asterales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:27:21-03","IAP","PACA-AGP","86886.1","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M. S. Marchioretto","2003","08",NA,"Marcelo Heisler",NA,"2003","08",NA,"Brasil","RS","Santa Clara do Sul","a 13 Km de Lajeado","-52.0875015258789","-29.468900680542",NA,NA,NA,NA,"Cf. por M.M. Saavedra em 2011. Habitat: em beira de arroio","PACA086886-1",NA,"Magnoliophyta","Asterales",NA,NA,"13758","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:27:21-03","IAP","PACA-AGP","70596","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Claudio Mandir","1993","08",NA,"M. Sobral",NA,"1983","03",NA,"Brasil","RS","São Francisco de Paula","Contendas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN 84332 - arvore; capitulos brancos&nf;Cf. por M.M. Saavedra em 2011. Habitat: em beira de estrada","PACA070596",NA,"Magnoliophyta","Asterales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:27:21-03","IAP","PACA-AGP","4573","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin","1993","09","06","Rambo, B.",NA,"1941","02","08","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker&nf;Cf. por M.M. Saavedra em 05.2011. Habitat: in araucarieto Fenofase: estéril","PACA004573",NA,"Magnoliophyta","Asterales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:27:21-03","IAP","PACA-AGP","11462","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin","1993","09","06","Rambo, B.",NA,"1942","12",NA,"Brasil","RS","São Leopoldo","Tannenwald","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker&nf;Cf. por M.M. Saavedra em 2011. Habitat: in araucarieto","PACA011462",NA,"Magnoliophyta","Asterales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"79","2019-08-27 13:27:21-03","IAP","PACA-AGP","9235","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Claudio Mondin","1993","09","06","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"sin.: Chuquiragua spinescens (Less.) Baker&nf;Cf. por M.M. Saavedra em 2011. Habitat: in silva campestri Fenofase: flor","PACA009235",NA,"Magnoliophyta","Asterales",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA
"80","2019-08-27 13:27:21-03","IAP","PACA-AGP","65298","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Cabrera","1960",NA,NA,"Reitz, R.","4110","1959","02","21","Brasil","SC","Urussanga","Lauro Muller - Pinhal da Cia.","-49.32080078125","-28.5177993774414",NA,NA,NA,NA,"HBR 22760&nf;Cf. por M.M. Saavedra em 2011. Habitat: pinhal","PACA065298",NA,"Magnoliophyta","Asterales",NA,NA,"14548","auto","Magnoliatae",NA,NA,NA,NA
"81","2019-08-27 13:27:21-03","IAP","PACA-AGP","102648","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","L. Cappelatti","2007","07","17","L. Cappelatti","105","2007","05","06","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"Cf. por M.M. Saavedra em 2011. Habitat: mata","PACA102648",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"82","2019-08-27 13:27:21-03","IAP","PACA-AGP","104281","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C.","1994","06",NA,"Jagmin, N.",NA,"1993","07","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 455","PACA104281",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"83","2019-08-27 13:27:21-03","IAP","PACA-AGP","104320","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Jagmin, N.",NA,"1993","10","28","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 513","PACA104320",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:27:21-03","IAP","PACA-AGP","105954","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M. Verdi","2008","04","10","M. Verdi","22695","2008","04","10","Brasil","SC","Lages","IFFSC 104/L/16.","-50.670125","-28.260212","-50,670125","-28,260212","825","825","IFFSC 104/L/16.&nf;Cf. por M.M. saavedra em 2011. [Coord.Orig.UTM: 532356, 6873928] Habitat: FOM. Classe da floresta: estágio médio de regneração","PACA105954",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:27:21-03","IAP","PACA-AGP","106579","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M.M. Saavedra","2010","07",NA,"S. Dreveck","335","2008","03","24","Brasil","SC","Campo Belo do Sul","Rincão das Cachoeiras","-50.758215","-27.990802","-50,758215","-27,990802","826","826","Florística IFFSC 177 [Coord.Orig.UTM: 523775 S, 6903793]","PACA106579",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:27:21-03","IAP","PACA-AGP","106584","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","A.L. de Gasper","2008","04","01","M. Verdi","510","2008","03","27","Brasil","SC","São José do Cerrito","Ponte Canoas","-50.849065","-27.539182","-50,849065","-27,539182","850","850","Florística IFFSC. FOM. Classe da floresta: estágio médio de regenaração&nf;Cf. por M.M. Saavedra em 2011. [Coord.Orig.UTM: 514903 S, 6953834] Fenofase: flor branca","PACA106584",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:27:21-03","IAP","PACA-AGP","66122","PreservedSpecimen","Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Cabrera","1964",NA,NA,"Reitz, R.","6684","1963","02","05","Brasil","SC","Ubirici","Vacas Gordas",NA,NA,NA,NA,NA,NA,"Cf. por M.M. Saavedra em 2011. Habitat: mata Ecossistema: Mata Atlântica","PACA066122",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
