"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet","sex"
"360","2009-04-01 14:35:00-03","MO","MOBOT","2839783","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Gert G. Hatschbach","Hatschbach 22114","1969","8","27","South America","Brazil","Paraná","Mun. Paranagua. Ipanema.",NA,NA,NA,NA,"C. Vargas, Aug",NA,NA,NA,"3.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","2839916","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","A.H.R. Grisebach","Grisebach 24",NA,NA,NA,"South America","Brazil",NA,"Serra d'Esprella",NA,NA,NA,NA,"C. Vargas, Aug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2011-06-09 17:10:00-03","MO","MOBOT","632201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Calaway H. Dodson|et al.","Dodson 18007","1989","5","13","South America","Ecuador","El Oro",NA,NA,NA,NA,NA,"! A. Alvarez (NY)",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","633170","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Walter A. Palacios|H. van der Werff","Palacios Cuenca 3975","1989","2","21","South America","Ecuador","Carchi","Vía Las Juntas-El Angel. Páramo del Angel. Bosque muy húmedo Montano.",NA,NA,NA,NA,"H. van der Werff (MO)",NA,"-77.83333","0.71666","3300.00000000","3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","89-48",NA,NA,NA,NA
"364","2014-09-11 11:00:00-03","MO","MOBOT","637916","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Gerrit Davidse|Otto Huber","Davidse 22812","1982","11","25","South America","Venezuela","Bolívar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.",NA,NA,NA,NA,"C. Vargas (MO)","Piar","-62.5333333","5.7333333","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","82-8",NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","641818","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Erik Asplund","Asplund 18757",NA,NA,NA,"South America","Ecuador","Pastaza","Mera",NA,NA,NA,NA,NA,NA,"-78.11666","-1.45","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","642198","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Erik Asplund","Asplund 18853",NA,NA,NA,"South America","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","643110","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Henning Adsersen|Adsersen, Anne","Adsersen 2332","1977","7","29","South America","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","644415","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Richard Spruce","Spruce s.n.","1857",NA,NA,"South America","Ecuador","Tungurahua","2200",NA,NA,NA,NA,NA,NA,"-78.5","-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","644869","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Erik Asplund","Asplund 18667",NA,NA,NA,"South America","Ecuador",NA,"Mera",NA,NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","656574","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","D. Weber","Weber 162","1966","1","3","South America","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"685.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","663079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Benjamin Øllgaard","Øllgaard 98004","1990","5","26","South America","Ecuador","Tungurahua","Río Verde. Secondary scrub along the river, just N of the village.",NA,NA,NA,NA,"Vargas, C. (MO)",NA,"-78.28333","-1.36666","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2018-06-14 08:35:00-03","MO","MOBOT","672321","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Ronald L. Liesner","Liesner 23962","1988","4","28","South America","Venezuela","Bolívar","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).",NA,NA,NA,NA,"G.Carnevali, I.Ramirez,&Carlos A.Vargas(FVG2003)","Gran Sabana","-61.05","5.3166667","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","88-24",NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","673607","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","F.C. Lehmann","Lehmann s.n.","1876",NA,NA,"South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2015-03-26 09:53:00-03","MO","MOBOT","678196","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Percy Núñez V.|G. Valencia","Núñez Vargas 9110","1988","5","14","South America","Peru","Cusco","A 115 km de Cusco, camino al Proyecto Arqueológico Mandor-Puturusi, en Machupicchu.",NA,NA,NA,NA,"A. Alvarez (NY)","Urubamba","-72.5166667","-13.15","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","88-13",NA,NA,NA,NA
"375","2010-09-29 13:59:00-03","MO","MOBOT","783884","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Felix Woytkowski","Woytkowski 8100","1963","8","3","South America","Peru","Amazonas","Mendoza.",NA,NA,NA,NA,"A. Alvarez (NY)","Rodriquez de Mendoza","-77.4","-6.33333","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","35",NA,NA,NA,NA
"376","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","22807","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","E.C. Smidt",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","arredores",NA,"Terrestre; cor branca",NA,NA,"E.C. Smidt","Monte Azul Paulista","-48.6399993896484","-20.8999996185303",NA,NA,NA,NA,NA,NA,NA,"14878","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"377","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","15407","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","I D.Z. Larrubia",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","próximo ao trevo de Poloni",NA,"Terrestreinflorescência ereta, flores brancas;",NA,NA,"Wellington Forster","Monte Aprazível","-49.7099990844727","-20.7700004577637",NA,NA,NA,NA,NA,NA,NA,"24807","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"378","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","22170","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Eric de Camargo Smidt",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ilha Anchieta",NA,"Flores alvas, labelo elmiforme;",NA,NA,"E.C. Smidt","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"379","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","22177","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Eric de Camargo Smidt",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ilha Anchieta",NA,"Flores alvas;",NA,NA,"E.C. Smidt","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"380","2018-04-19 15:15:13-03","UNIOESTE","UNOP","6506","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Britez, R.M.; Souza. W.S.; Souza. W.S.","1786","1987","09","12",NA,"Brasil","Paraná","Ilha do mel. Morro do joaquim.",NA,"Erva rupícula de infl. brancas, frestas e platô de rochas a 10m de solo, sobre influência direta do ar marítimo, frequente neste local.",NA,NA,"Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","01",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2018-04-19 15:15:13-03","UNIOESTE","UNOP","6505","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Tessmann, G.","s.n.","1947","10","16",NA,"Brasil","Paraná","Fazenda padre Ignacio .",NA,NA,NA,NA,"Azevedo, C.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"2009","02",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"382","2018-04-19 15:15:13-03","UNIOESTE","UNOP","8505","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Tessmann, G.","s.n.","1947","10","16",NA,"Brasil","Paraná","Fazenda Padre Ignacio, estrada Curitiba Palmeira.",NA,NA,NA,NA,"Azevedo, C.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"2009","02",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:19:28-03","INPA","INPA","71182","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Cranichis","bradei","Cranichis bradei","Schltr.","Kirkbride Junior, JH","2806","1977","02","15","Southern America","Brasil","Pará","Serra do Cachimbo, Cachoeira do Curuá, Base of Cachoeira do Curuá, on rio Curuá, in area of constant spray and high humidity. Growing on rock rooted amng decubet Gesneriaceae.",NA,NA,"INPA0071182","INPA0071182 INPA0071182_e INPA0071182_e1","Braga, PIS",NA,"-54.5","-9",NA,NA,"1979",NA,NA,"-54.5","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:19:47-03","INPA","INPA","27145","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Prance, GT","10012","1969","02","17","Southern America","Brasil","Roraima","Serra dos Surucucus, NE of Mission station. Damp cliff.",NA,NA,"INPA0027145","INPA0027145 INPA0027145_e","Azevedo, C","Alto Alegre","-63.55","2.7","1000","1400","2009","01",NA,"-63.55","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:19:47-03","INPA","INPA","139731","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Maury, CM","451","1983","08","29","Southern America","Brasil","Distrito Federal","Reserva Biológica de Águas Emendadas. Cerca de 40 km a NE de Brasília",NA,NA,"INPA0139731","INPA0139731 INPA0139731_e","Azevedo, C",NA,"-47.616667","-15.633333","1150","1150","2009","01",NA,"-47.616667","-15.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","4999",NA,"Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Rodr.) Cogn.","L. Kollmann","31","1988","07","26",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Planta rupícola, sobre pedra no Rio timbuí em associação com Bromeliaceae, flor branca com ápice verde. Labelo com pontuação verde. Coluna branca. Políneas amarelas. Herb/alcool/culta.","MBML004999","MBML004999","L. Kollmann/11-10-1988","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","13404",NA,"Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Rodr.) Cogn.","L. Kollmann; et al","3074","2000","08","23",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Rupícola na meia sombra. Frutos verdes.","MBML013404","MBML013404","L. Kollmann/23-08-2000","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","361",NA,"Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Rodr.) Cogn.","H. Q. Boudet Fernandes","1429","1985","08","20",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Rupícola, flores brancas, frutos verde claros, ciófila, leito do rio Timbuí próximo a cachoeira.","MBML000361","MBML000361","L. Kollmann/25-03-2004","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","38835",NA,"Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.)Cogn.","D.R. Couto","141","2004","06","25",NA,"Brasil","Espírito Santo","Pedra dos Pontões",NA,"Terrestre. Planta pequena de flores albas. Vegetando sobre serrapilheira, em local com sobra, úmido. Pedra Pontão do Jardim.","MBML038835","MBML038835","L. Kollmann - 10/05/05","Mimoso do Sul","-41.3664016723633","-21.0641994476318","1200","1200","2005","05","10",NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-07-10 09:48:31-03","MBML","MBML-HERBARIO","17421",NA,"Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","C. N. de Fraga","470","1995","02","09",NA,"Brasil","Espírito Santo","Itaoca",NA,"Formação de restinga floresta arenosa litorânea. Terrestre, flores com sépalas e pétalas verde-translúcido e labelo verde amarelado.","MBML017421",NA,"C. N. Fraga","Itapemirim","-40.855556","-19.802222",NA,NA,NA,NA,NA,"40W51'20","19S48'8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-10 09:48:31-03","MBML","MBML-HERBARIO","30230",NA,"Plantae",NA,NA,"Orchidaceae","Prescottia","cf. pubescens","Prescottia cf. pubescens","Barb.Rodr.","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4124","2007","05","30",NA,"Brasil","Espírito Santo","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha acima do bananal).",NA,"Herbácea botões florias verdes esbranquiçados. Interior de mata.","MBML030230",NA,"R.R. Vervloet/28-02-2008","Santa Leopoldina","-40.44","-20.098056","300","300",NA,NA,NA,"40W26'24","20S5'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-07-10 09:48:31-03","MBML","MBML-HERBARIO","30749",NA,"Plantae",NA,NA,"Orchidaceae","Prescottia","cf. pubescens","Prescottia cf. pubescens","Barb.Rodr.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz, J. Rosini.","2967","2007","07","19",NA,"Brasil","Espírito Santo","Fazenda Caioaba.",NA,"Terrestre, flores de cor branca. Frutos jovens de cor branca.","MBML030749",NA,"R.R. Vervloet/28-02-2008","Santa Leopoldina","-40.470639","-20.058611","250","250",NA,NA,NA,"40W28'14,3","20S3'31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-06-15 15:31:06-03","UNESP-RC","HRCB","52140","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Luize",NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Ilha Anchieta (PEIA)",NA,NA,NA,NA,"Santos, T.F.","Ubatuba","-45.033333","-23.516667",NA,NA,NA,NA,NA,"45º02'W","23º31'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-11-24 14:11:52-02","UFLA","ESAL","2471","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Mansanares, ME; Berg e","446",NA,NA,NA,NA,"Brasil","Minas Gerais","Hotel-fazenda Casa Alpina, beira da estrada próximo à pista de vôo",NA,"; ; creme labelo arroxeado;; formação antrópica",NA,NA,"L.R.S.Guimarães, CFHall; T.L.Vieira","Itamonte","-44.8699989318848","-22.283899307251","14","14",NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:11:54-02","UFLA","ESAL","26666","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,"; ; ;",NA,NA,"L.R.S.Guimarães, CFHall; T.L. Vieira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2018-10-09 16:31:58-03","UFLA","ESAL","9149","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","M. L. Gavilanes; M. Brandão","5490",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0,50; rósea bem claro;; campo rupestre",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-11-24 14:11:54-02","UFLA","ESAL","12110","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Oliveira, FM de","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0.30m; branca;; cerrado",NA,NA,"L.R.S.Guimarães, CFHall","Divinópolis","-44.8838996887207","-20.1389007568359",NA,NA,NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-06-10 10:11:19-03","FZB-BH","BHZB","5642","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida",NA,"Nobrega, M.G.",NA,"2003","04","04",NA,"Brasil","MG","Área próximo ao Rio São Miguel",NA,"Coord.: 15g56'8 S 46g26'8 W. Doação Sistema Herbário HEPH 18893-0.Confirmada por Rubens C.Mota 14/08/2008",NA,NA,"Ana Julia H. Salles",NA,"-46.435556","-15.935556",NA,NA,"2003","04","04","46W 26' 8","15S 56' 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-01-26 13:57:00-03","IMA","MAC","52931","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Chagas-Mota; E.S.França; W.T.C.C.Santos","11021","2011","08","19",NA,"Brasil","Alagoas","Pedra Talhada.",NA,"Erva ca. 50 cm de altura. Flores brancas.; Caatinga.","MAC0052931",NA,"V.Brito","Minador do Negrão","-36.899903","-9.305992",NA,NA,"2019","04","26","-36.899903","-9.305992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-01-26 13:57:03-03","IMA","MAC","57742","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","L.Nusbaumer; M.L.Célérier; R.Spichiger","4336","2014","11","16",NA,"Brasil","Alagoas","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.",NA,"Herbácea ca. 20 cm. Flores brancas.; Mata Atlântica.","MAC0057742",NA,"V.Brito-NOA","Quebrangulo","-36.719725","-9.430547","780","780","2019","05","30","-36.719725","-9.430547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-01-26 13:57:03-03","IMA","MAC","49300","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Chagas-Mota","8339","2010","09","07",NA,"Brasil","Alagoas","Serra do Livramento.",NA,"Terrícola. Flores alvas.; Mata Atlântica.","MAC0049300",NA,"E.C.O.Chagas","Colônia Leopoldina","-35.720561","-8.913781",NA,NA,"2010","09","07","-35.720561","-8.913781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-01-26 13:57:03-03","IMA","MAC","49785","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Chagas-Mota","8824","2010","10","04",NA,"Brasil","Alagoas","Reserva Biológica Pedra Talhada.",NA,"Erva ca. 15 cm de altura. Inflorescência verde.; Mata Atlântica.","MAC0049785",NA,"E.C.O.Chagas","Quebrangulo","-36.427672","-9.228003",NA,NA,"2010","10","04","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-01-26 13:57:03-03","IMA","MAC","50114","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Chagas-Mota; J.M.Ferreira","9153","2010","10","16",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Erva ca. 25 cm de altura. Flores verdes.; Mata Atlântica.","MAC0050114",NA,"E.C.O.Chagas","Chã Preta","-36.29775","-9.241017",NA,NA,"2010","10","16","-36.29775","-9.241017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-01-26 13:57:03-03","IMA","MAC","50644","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Chagas-Mota","9683","2010","12","02",NA,"Brasil","Alagoas","Reserva Biológica Pedra Talhada.",NA,"Erva ca. 15 cm de altura. Flores brancas.; Mata Atlântica.","MAC0050644",NA,"E.C.O.Chagas","Quebrangulo","-36.427672","-9.228003",NA,NA,"2010","12","02","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:57:03-03","IMA","MAC","51306","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","M.N.Rodrigues; J.W.A.Silva","2826","2010","08","11",NA,"Brasil","Alagoas","APA do Catolé.",NA,"Erva ca. 30 cm. Flores alvas.; Cerrado.","MAC0051306",NA,NA,"Maceió","-35.795458","-9.55775",NA,NA,NA,NA,NA,"-35.795458","-9.55775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-01-26 13:57:03-03","IMA","MAC","56658","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","R.P.Lyra-Lemos; J.S.Correia; A.Santos","13741","2013","10","05",NA,"Brasil","Alagoas","Reserva Biológica de Pedra Talhada, Afloramento Pedra Talhada.",NA,"Erva ca. 40 cm. Local sombreado, borda da mata.; Mata Atlântica.","MAC0056658",NA,"J.S.Correia","Quebrangulo","-36.428056","-9.256153",NA,NA,"2015","02","19","-36.428056","-9.256153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
