"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","coordinatePrecision","maximumElevationInMeters","geoFlag","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"445","2019-03-29 10:41:21-03","UFSM","HDCF","2634","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Minssen, E.","América","Brasil",NA,NA,"Madeira coletada. Ornamental",NA,NA,NA,"Lamarck",NA,"1987","08","03","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,"71201",NA,"auto","Longhi, S. J.","1987",NA,NA,"08","12",NA,NA,NA,NA,NA
"446","2019-03-29 10:41:21-03","UFSM","HDCF","4090","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Longhi, S. J.","América","Brasil",NA,NA,NA,NA,NA,NA,"Lamarck",NA,"1991","04","12","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"Praça Saldanha Marinha",NA,"37819",NA,"auto","Longhi, S. J.","1991",NA,NA,"04","12",NA,NA,NA,NA,NA
"447","2015-05-20 10:35:02-03","UFERSA","MOSS","2313","S","Plantae","Leguminosae-Caes.","Caesalpinia","echinata","Caesalpinia echinata","Projeto Parque das Dunas","América do Sul","Brasil",NA,NA,"árvore; coletada no interior da mata; n.v. pau-brasil.",NA,NA,NA,"Lam.","249","1980","11","28","Rio Grande do Norte","Natal","-35.216667","-5.8",NA,"Interior da Mata.",NA,NA,NA,NA,NA,NA,"35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA
"448","2015-05-20 10:35:02-03","UFERSA","MOSS","4395","S","Plantae","Leguminosae-Caes.","Caesalpinia","echinata","Caesalpinia echinata","Pinto, E. da S.","América do Sul","Brasil",NA,NA,"flor amarela; n.v. pau-brasil.",NA,NA,NA,"Lam.","3","1993","08","24","Rio Grande do Norte","Natal","-35.166667","-5.883333",NA,"Cidade Satélite.","10",NA,"10",NA,"Oliveira, O.F. de","1995","35W10'00","5S53'00","11","23",NA,NA,NA,NA,NA
"449","2015-05-20 10:35:02-03","UFERSA","MOSS","14506","S","Plantae","Leguminosae-Caes.","Caesalpinia","echinata","Caesalpinia echinata","Queiroz, R.T.","América do Sul","Brasil",NA,NA,"árvore com cerca de 4 m.; flor amarela; n.v. pau-brasil.",NA,NA,NA,"Lam.","127","2004","11","11","Rio Grande do Norte","Natal","-35.2094","-5.795",NA,"UFRN, Campus Universitário, ao lado da Reitoria.",NA,"12751",NA,"auto","Queiroz, R.T.","2004",NA,NA,"11","11",NA,NA,NA,NA,NA
"450","2015-05-20 10:35:02-03","UFERSA","MOSS","3485","S","Plantae","Leguminosae-Caes.","Caesalpinia","echinata","Caesalpinia echinata","Oliveira, O.F. de","América do Sul","Brasil",NA,NA,"arbusto a árvore com 5m de altura; coletado na antiga mata, ambiente perturbado; solo arenosos; frequente; flor amarela; fruto marrom.",NA,NA,NA,"Lam.","1713","1981","02","25","Rio Grande do Norte","Tibau do Sul","-35.094444","-6.2",NA,"localidade Boca da Mata.","30",NA,"30",NA,NA,NA,"35W05'40","6S12'00",NA,NA,NA,NA,NA,NA,NA
"451","2015-05-20 10:35:02-03","UFERSA","MOSS","3486","S","Plantae","Leguminosae-Caes.","Caesalpinia","echinata","Caesalpinia echinata","Oliveira, O.F. de","América do Sul","Brasil",NA,NA,"arbusto a árvore com 5m de altura; coletado na antiga mata, ambiente perturbado; solo arenosos; frequente; flor amarela; fruto marrom.",NA,NA,NA,"Lam.","1713","1981","02","25","Rio Grande do Norte","Tibau do Sul","-35.094444","-6.2",NA,"localidade Boca da Mata.","30",NA,"30",NA,NA,NA,"35W05'40","6S12'00",NA,NA,NA,NA,NA,NA,NA
"452","2020-08-31 08:51:15-03","INPA","INPA","149842","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Lima, HC de","Southern America","Brasil",NA,NA,NA,"INPA0149842","Dicotyledon","Fabales","Lam.","2705","1986","10","09","Rio de Janeiro",NA,NA,NA,"INPA0149842 INPA0149842_e","Jardim Botânico do RJ, canteiro VII-E, planta n.62, Jardim Botânico do RJ; canteiro VII-E, planta n.628.",NA,NA,NA,NA,"Lima, HC de","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-08-31 08:51:15-03","INPA","INPA","248631","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Gadelha Neto, PC","Southern America","Brasil",NA,NA,NA,"INPA0248631","Dicotyledon","Fabales","Lam.","3299","2012","05","22","Paraíba","Santa Rita","-35.135","-6.960278",NA,"Destilaria Miriri: Barragem de Curralinho.",NA,NA,NA,NA,NA,NA,"-35.135","-6.960278",NA,NA,NA,NA,NA,NA,NA
"454","2020-08-31 08:51:15-03","INPA","INPA","262017","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Filatoff, AKF","Southern America","Brasil",NA,NA,NA,"INPA0262017","Dicotyledon","Fabales","Lam.","47A","2013","11","06","Amazonas","Manaus","-60.0105","-3.06552",NA,"Praça Heliodoro Balbi",NA,NA,NA,NA,"Filatoff, AKF","2014","-60.0105","-3.06552","10","10",NA,NA,NA,NA,NA
"455","2020-08-31 08:51:15-03","INPA","INPA","276946","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Revilla, J","Southern America","Brasil",NA,NA,NA,"INPA0276946","Dicotyledon","Fabales","Lam.","12752","2016","10","30","Pará","Belém","-48.502778","-1.451667",NA,"Mercado ver-o-peso, Em bancas variadas da feira",NA,NA,NA,NA,"Ramos, JF","2016","-48.502778","-1.451667",NA,NA,NA,NA,NA,NA,NA
"456","2020-08-31 08:51:15-03","INPA","INPA","108264","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Lyra L., RP de","Southern America","Brasil",NA,NA,NA,"INPA0108264","Dicotyledon","Fabales","Lam.","233","1981",NA,NA,"Alagoas","Maceió","-35.7352981567383","-9.6658296585083","INPA0108264 INPA0108264_e","Km 95 da Al-104.",NA,"34538",NA,"auto","Andrade-Lima, AD","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-08-31 08:51:15-03","INPA","INPA","20777","S","Plantae","Leguminosae-Caes","Caesalpinia","echinata","Caesalpinia echinata","Freitas, BJ","Southern America","Brasil",NA,NA,NA,"INPA0020777","Dicotyledon","Fabales","Lam.","2","1965","10","04","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","INPA0020777 INPA0020777_e","Dois Irmãos, URP (Escola de Economia Doméstica).",NA,"18865",NA,"auto","Tavares, AS","1965",NA,NA,"10",NA,NA,NA,NA,NA,NA
"458","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","2717",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","W. Boone",NA,"Brasil",NA,NA,"Árvore de 15m, 20cm de diâmetro, flores amarelas, pétala superior vináceo, heliófila, cultivada em pátio da EAFST.","MBML002717",NA,NA,"Lam.","743","1985","09","08","Espírito Santo","Santa Teresa","-40.681389","-19.805556","MBML002717","São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,"in dupl.: Haroldo C. Lima/1991",NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA
"459","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","2751",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","W. Boone",NA,"Brasil",NA,NA,"Árvore 7m, DAP 15cm, botões verdes, flores aromáticas, com cálice verde e corola amarela, pétalas superior de base vermelho sangue, heliófila, cutlivada. Nome vulgar: Pau-Brasil.","MBML002751",NA,NA,"Lam.","852","1985","11","07","Espírito Santo","Santa Teresa","-40.6","-19.936111","MBML002751","Pátio do Museu de Biologia Mello Leitão",NA,NA,NA,NA,"in dupl.: Haroldo C. Lima/1991",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"460","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44094",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 12m alt x 100 cap. Folhas verde-brilhante. Folíolos menores que o arruda, não tem acúleos nos galhos","MBML044094",NA,NA,"Lam.","175","2012","05","21","Bahia","Ibicuí","-39.738333","-14.575278","MBML044094","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 18, até a Faz. Angelin. Daí pedestre 1,5km até a mata. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'18","14S34'31",NA,NA,NA,NA,NA,NA,NA
"461","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44095",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 9m alt x 0,78 cap. Folhas verde-brilhante. Folíolos maiores que o arruda e acúleos nos galhos","MBML044095",NA,NA,"Lam.","176","2012","05","22","Bahia","Ibicuí","-39.735833","-14.658889","MBML044095","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 24, seguindo a direita 8km depois a esquerda mais 1km até a área. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'9","14S39'32",NA,NA,NA,NA,NA,NA,NA
"462","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44119",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","L. Daneu; G. M. Carvalho & L. C. Gomes",NA,"Brasil",NA,NA,"Árvore ca. 4m alt.. Folhas verde-brilhantes. Flores amarelas. Legumes maduros de cor amarronzadas.","MBML044119",NA,NA,"Lam.","294","2010","03","12","Bahia","Porto Seguro","-39.202222","-16.419167","MBML044119","Jardim da RPPN. Estação Veracel.",NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA,NA
"463","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44211",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 10m alt., x 0,39 cap. Folhas verde brilhante. Folíolos maiores que o arruda e acúleos nos galhos","MBML044211",NA,NA,"Lam.","172","2012","05","21","Bahia","Ibicuí","-39.738333","-14.575833","MBML044211","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 18, até a Faz. Angelin. Daí pedestre 1,5km até a mata. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'18","14S34'33",NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44212",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 9m alt., x 0,45 cap. Folhas verde brilhante. Folíolos maiores que o arruda e acúleos nos galhos","MBML044212",NA,NA,"Lam.","171","2012","05","21","Bahia","Ibicuí","-39.736944","-14.575833","MBML044212","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 18, até a Faz. Angelin. Daí pedestre 1,5km até a mata. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'13","14S34'33",NA,NA,NA,NA,NA,NA,NA
"465","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44256",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 7m alt. x 41 cap. Folhas verde brilhante. Folíolos menores que o arruda, não tem acúleos nos galhos","MBML044256",NA,NA,"Lam.","173","2012","05","21","Bahia","Ibicuí","-39.736944","-14.576944","MBML044256","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 18, até a Faz. Angelin. Daí pedestre 1,5km até a mata. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'13","14S34'37",NA,NA,NA,NA,NA,NA,NA
"466","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","44374",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","R.D. Santana; H. Pacheco & R. Pereira",NA,"Brasil",NA,NA,"Árvore ca 10m alt. X 0,43 cap. Folhas verde brilhante. Folíolos maiores que o arruda","MBML044374",NA,NA,"Lam.","174","2012","05","21","Bahia","Ibicuí","-39.737222","-14.578056","MBML044374","Acesso, Dario Meira até Ibitupã 15km. Daí em direção a Serra do Ouro em Almadina km 18, até a Faz. Angelin. Daí pedestre 1,5km até a mata. Mata Atlântica",NA,NA,NA,NA,NA,NA,"39W44'14","14S34'41",NA,NA,NA,NA,NA,NA,NA
"467","2020-07-10 09:46:46-03","MBML","MBML-HERBARIO","6386",NA,"Plantae","Leguminosae Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","A. G. Silva",NA,"Brasil",NA,NA,"Arbusto +/-2m, sendo observados árvores de 4,5m, espinhos no caule e ramos.","MBML006386",NA,NA,"Lam.","612","1984","03","30","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","MBML006386",NA,NA,"18865",NA,"auto","A. M. Carvalho/Dez.1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","52921",NA,"Plantae","Leguminosae Caesalpinoideae","Paubrasilia","echinata","Paubrasilia echinata","L.O.L. Pedreira; L.A.S. Chagas, P.L. Senna, M.B. Andrade & D.T. Alvarez",NA,"Brasil",NA,NA,"Ocorrência natural em área de restauração florestal com mais de 30 anos de plantio. Altura 15m. Habitat: Encosta com floresta ombrófila densa a pouco mais de 100m do mar. Hábito/Forma de vida. Árvore","MBML052921",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","3","2017","11","11","Rio de Janeiro","Rio de Janeiro","-43.161667","-22.963611","MBML052921","Parque Natural Municipal Paisagem Carioca. Morro do Leme. Forte do Leme, cinco metros abaixo da estrada que sobe para a bandeira, a esquerda da subida, área de encosta, ocorrência natural, face Sul","102",NA,"102",NA,"L.O. de Lima Pedreira/11-11-2017",NA,"43W9'42","22S57'49",NA,NA,NA,NA,NA,NA,NA
"469","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","53437",NA,"Plantae","Leguminosae Caesalpinoideae","Paubrasilia","echinata","Paubrasilia echinata","B. Alcântara",NA,"Brasil",NA,NA,"Mata Mesófila. (Mata Atlântica). Árvore aprox. 4m de alt. Caule avermelhado com espinhos. Folhas verdes ambas faces brilhosas. Flores com cálices esverdeados e pétalas amarelas","MBML053437",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","4","2016","07","17","Bahia","Itaju do Colônia","-39.721944","-15.1475","MBML053437","BA-120 Itaju do Colônia/Pau Brasil. Lado direito da estrada sentido Pau Brasil","200",NA,"200",NA,"L.A. Mattos-Silva/2016",NA,"39W43'19","15S8'51",NA,NA,NA,NA,NA,NA,NA
"470","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","53302",NA,"Plantae","Leguminosae Caesalpinoideae","Paubrasilia","echinata","Paubrasilia echinata","J.A. da Silva Dias",NA,"Brasil",NA,NA,"Árvore 3m altura. Espinhos pequenos nos ramos. Flores amarelas com manchas marrons","MBML053302",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","1","2017","02","19","Bahia","Ibicaraí","-39.681667","-14.757778","MBML053302","Fazenda Venturosa, acesso pela BA 262. Rodovia Floresta Azul - Almadina. Solo argiloso","682",NA,"682",NA,NA,NA,"39W40'54","14S45'28",NA,NA,NA,NA,NA,NA,NA
"471","2021-01-04 11:29:43-03","UEMA","SLUI","2893","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","R. A. Rodrigues",NA,"Brasil",NA,NA,NA,"SLUI002893","Angiospermae",NA,"Lam.",NA,"2009","12","11","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,"UEMA Em frente ao prédio de Zootecnia",NA,"33693",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-01-04 11:29:43-03","UEMA","SLUI","5377","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","C. Farney; A. Araújo; G. V. Somner; T. F. Alves",NA,"Brasil",NA,NA,NA,"SLUI005377","Angiospermae",NA,"Lam.","2784","1991","10","29","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,"Reserva Ecológia Estadual de Jacarepiá",NA,"17036",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0433","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Almeida, J.",NA,"Brasil",NA,NA,NA,"HUCO000433",NA,NA,"Lam.","s.n.","2002","01","25","Goiás","Niquelândia","-48.4597015380859","-14.4738998413086",NA,"Horto Aranha",NA,"74171",NA,"auto","Almeida, J.","2002",NA,NA,"01",NA,NA,NA,NA,NA,NA
"474","2020-06-15 15:30:35-03","UNESP-RC","HRCB","14599","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Santos, F.S.",NA,"Brasil",NA,NA,"Área do arboreto da espab, margem da estrada. Árvore de 6m de altura x 0,09m de diâmetro de flores amarelas perfumadas, estames amarelos, anteras cor creme, botões florais de cor marrom <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,"Lam.","754","1987","12","08","Bahia","Santa Cruz Cabrália","-39.133333","-16.383333",NA,"Área da Estação Ecológica do Pau-brasil (ESPAB)",NA,NA,NA,NA,"Lewis, G.P.","1991","39º8'W","16º23'S","05",NA,NA,NA,NA,NA,NA
"475","2020-06-15 15:30:35-03","UNESP-RC","HRCB","2964","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Timoni, J.L.",NA,"Brasil",NA,NA,"Árvore até 4m <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,"Lam.","92","1982","09",NA,"São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"E.E. de Tupi",NA,"44778",NA,"auto","Giannotti, E.","1982",NA,NA,"09",NA,NA,NA,NA,NA,NA
"476","2020-06-15 15:30:35-03","UNESP-RC","HRCB","3594","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Bellotti, N.M.",NA,"Brasil",NA,NA,"Árvore até 12m. DAP=80 cm. Flor amarela <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,"Lam.","2","1983","09",NA,"São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"ESALQ",NA,"44778",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-06-15 15:30:35-03","UNESP-RC","HRCB","40305","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Furlan, A.",NA,"Brasil",NA,NA,"Árvore espinhenta com frutos verdes",NA,NA,NA,"Lam.","s.n.","2003","11","20","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"ESALQ",NA,"44778",NA,"auto","Furlan, A.","2003",NA,NA,"11",NA,NA,NA,NA,NA,NA
"478","2020-06-15 15:30:35-03","UNESP-RC","HRCB","24680","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Rampin, V.T.",NA,"Brasil",NA,NA,"Árvore com espinhos no tronco, flores amarelas, estandarte vermelho e vinho na base, odorífera <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,"Lam.","893","1996","09","24","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,"Campus UNESP",NA,"21773",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-06-15 15:30:35-03","UNESP-RC","HRCB","16788","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Garcia",NA,"Brasil",NA,NA,"Árvore 10 m alt. Flores amarelas perfumadas",NA,NA,NA,"Lam.","704","1993","11","18","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,"Museu Mello Leitão",NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2018-10-09 16:31:21-03","UFLA","ESAL","26318","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Domingos, D Q",NA,"Brasil",NA,NA,"; 4,5m; flores e espinhos no tronco;",NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,"canteiro central da UFLA",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"481","2018-10-09 16:31:21-03","UFLA","ESAL","5519","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Carlos A. Spaggiari Souza",NA,"Brasil",NA,NA,"árvore; 10,0; ; legume; formação antrópica",NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,"ESAL","9",NA,"9",NA,"C. A. S. S.",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"482","2017-11-24 14:10:45-02","UFLA","ESAL","2245","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Walter Magalhães da Silva",NA,"Brasil",NA,NA,"árvore; 7,0 - 10,0; amarela, hermafrodita, reunidas em panículas; 11 - 13 cm",NA,NA,NA,"Lam.","2",NA,NA,NA,"São Paulo","Araras","-47.3800010681152","-22.3500003814697",NA,NA,"7","22739","7","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2017-11-24 14:10:45-02","UFLA","ESAL","4649","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Augusto Gabriel",NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,"Bosque Rangel Pietraróia","6","38865","6","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-07 11:44:30-03","FUVATES","HVAT","1601","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","J. Muller",NA,"Brasil",NA,NA,"Doação do Herbário ICN, registro ICN 2613.","HVAT00001601",NA,NA,NA,"s.n.","1961","04","05","Rio Grande do Sul","Porto Alegre","-51.23","-30.033056",NA,"Parque da Redenção.",NA,NA,NA,NA,"A. R. Schultz","1961","-51º13'48''W","-30º1'59''S","04","05",NA,NA,NA,NA,NA
"485","2019-06-10 10:10:41-03","FZB-BH","BHZB","169","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Fernandes, F.M.",NA,"Brasil",NA,NA,"Cultivado. Não encontrada na Revisão Herbário 2012. <ll>dwc_commonname:</ll> Pau - Brasil",NA,NA,NA,NA,"62","1993","10","13","MG","São Lourenço","-45.0544013977051","-22.1163997650146",NA,NA,NA,"7500",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-06-10 10:10:41-03","FZB-BH","BHZB","7864","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Fernandes, F.M.",NA,"Brasil",NA,NA,"Com duplicata. Cultivada. Urbano. <ll>dwc_commonname:</ll> Pau-Brasil",NA,NA,NA,NA,"212","2009","09","29","MG","Pequi","-44.6589012145996","-19.6327991485596",NA,"Praça principal de Pequi, em frente à prefeitura.",NA,"15063",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-06-10 10:10:41-03","FZB-BH","BHZB","1233","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Fernandes, M.G.C.",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-Brasil",NA,NA,NA,NA,NA,"1993","10","13","MG","São Lourenço","-45.0544013977051","-22.1163997650146",NA,NA,NA,"7500",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-06-10 10:10:41-03","FZB-BH","BHZB","5592","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Oliveira, A.M.",NA,"Brasil",NA,NA,"Cultivado. <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,NA,NA,"2006","01","06","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Bairro Jacqueline",NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-06-10 10:10:41-03","FZB-BH","BHZB","6457","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Machado, G.C.",NA,"Brasil",NA,NA,"Cultivado. <ll>dwc_commonname:</ll> Pau-brasil",NA,NA,NA,NA,NA,"2007","10","30","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"FZB/BH - Ao lado da Casa de Educação Ambiental",NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-06-10 10:10:41-03","FZB-BH","BHZB","6458","S","Plantae","Fabaceae - Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Machado, G.C.",NA,"Brasil",NA,NA,"Com duplicata. Cultivado. <ll>dwc_commonname:</ll> Pau-brasil",NA,NA,NA,NA,NA,"2007","10","30","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"FZB/BH - Em frente ao antigo restaurante",NA,"17082",NA,"auto","J, Ordones","2007",NA,NA,"11","01",NA,NA,NA,NA,NA
"491","2019-06-10 10:10:51-03","FZB-BH","BHZB","10947","S","Plantae","Fabaceae -Caesalpinoideae","Caesalpinia","echinata","Caesalpinia echinata","Fernandes, F.M. et al",NA,"Brasil",NA,NA,"Planta cultivada, com duplicata <ll>dwc_commonname:</ll> Pau Brasil",NA,NA,NA,NA,"427","2015","09","24","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"FZBBH- próximo ao antigo restaurante",NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-01-26 13:54:31-03","IMA","MAC","16414","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","M.A.B.L.Machado",NA,"Brasil",NA,NA,"Árvore com ca. de 10m de alt. Flor amarela, centro vinho, perfumadas.; Mata Atlântica","MAC0016414",NA,NA,"Lam.","250","2002","04","13","Alagoas","Coruripe","-36.266667","-10.000556",NA,"Usina Coruripe, Fazenda Capiatã A. Mata em encosta.",NA,NA,NA,NA,"R.P.Lyra-Lemos",NA,"-36.266667","-10.000556",NA,NA,NA,NA,NA,NA,NA
