"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"109","2020-12-21 16:44:31-03","MBM","MBM","251019","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Tiepolo, G.; et al.; et al.","1995","12","12","Brazil","Paraná","Paranaguá","BR 277","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM251019","MBM251019","2010","10","04","232","Árvore comum em capoeira. Floresta Ombrófila Densa",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:44:31-03","MBM","MBM","657","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM000657","MBM000657","2010","10","04","13090","Árvore flor creme esverdeada; mata pluvial da planície litorânea",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:44:31-03","MBM","MBM","189819","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM189819","MBM189819","2010","10","04","1791","Árvore com ca. 8m de alt. entre leito de riacho e mata pluvial. Flores verdosas",NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:44:31-03","MBM","MBM","319512","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Kielns, E.","1990","12","17","Brazil","Santa Catarina","Blumenau","Área A FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM319512","MBM319512","2010","10","04","686","Terrestre, altitude 20m, arvoreta, altura 10m. Fruto deiscente, com semente preta",NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:44:31-03","MBM","MBM","319397","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Sevegnani, L.","2004","12","10","Brazil","Santa Catarina","Blumenau","Campus FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM319397","MBM319397","2010","10","04","s.n.",NA,NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:44:31-03","MBM","MBM","95964","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.M.; Bresolin, A.; Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"450","450","MBM095964","MBM095964","2010","10","04","7645","Árvore 10m altura. Flor branca. Mata",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:44:31-03","MBM","MBM","50834","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"250","250","MBM050834","MBM050834","2010","10","04","1780","Mata. Árvore, 20m de altura. Flor branca",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:44:31-03","MBM","MBM","161222","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Negrelle, R.; Londero, C.; Londero, C.",NA,NA,NA,"Brazil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"MBM161222","MBM161222","2010","10","04","A502","Árv. 9m alt. c/ flores brancas e botões na estrada do Pinheiro",NA,NA,"Southern America",NA,"18121","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:44:31-03","MBM","MBM","95962","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"100","100","MBM095962","MBM095962","2010","10","04","1067","Árvore. Floe branca. Capoeirão",NA,NA,"Southern America",NA,"23385","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:44:31-03","MBM","MBM","312134","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Bächtold, A.","2004","10","04","Brazil","Santa Catarina","São Francisco do Sul","Ilha de Mandigituba","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","MBM312134","MBM312134","2010","10","04","38","Fanerófila, 10m, Borda da mata",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:44:31-03","MBM","MBM","194003","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Aguiar, O.T.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","São Bernardo do Campo","Parque Nacional Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"MBM194003","MBM194003","2010","10","04","435","Árvore, frutos negros quando maduros",NA,NA,"Southern America",NA,"31119","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:44:31-03","MBM","MBM","161783","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Baitello, J.B.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira, Região do Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM161783","MBM161783","2010","10","04","269","Árvore alta ca. 23m altura a 80 cm de diâmetro, flores",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:44:31-03","MBM","MBM","409283","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Barboza, E.","Caxambu, M.G.","2014","06","19","Brasil","Rondônia","Vilhena","Sítio Recanto dos Pássaros, 36 km de Vilhena, próximo à BR-364","-60.404861","-12.581528","-60.404861","-12.581528","461","461","MBM409283","MBM409283","2015",NA,NA,"5284","Arbusto ca. 2 m, psamófilo. Flores alvas.; Em capoeira. Solo: Neossolo Quartzênico não Hidromórfico. Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:44:31-03","MBM","MBM","419083","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Brotto, M.L.","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","2018","11","26","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.430833","-25.481389","-48.430833","-25.481389",NA,NA,"MBM419083",NA,"2018","11","05","18","Árvore, 9m de altura. Flores brancas com estames amarelos.; Floresta Ombrófila Densa Sub-montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:44:31-03","MBM","MBM","422413","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Molz, M.","Schultz, A.R.","1963","11","16","Brazil","Rio Grande do Sul","Morungava",NA,NA,NA,NA,NA,NA,NA,"MBM422413",NA,"2012","07","18","3429",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:44:31-03","MBM","MBM","427403","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, A.L.","Verdi, M.; Klettenberg, D.H.; Klemz, G.; Klettenberg, D.H.; Klemz, G.","2009","11","30","Brazil","Santa Catarina","Nova Veneza","São Bento Baixo","-49.499444","-28.710833","-49.499444","-28.710833","48","48","MBM427403",NA,"2010","01","25","3272","Árvore.; Floresta Ombrófila Densa. Estágio Avançado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:44:31-03","MBM","MBM","427431","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Korte, A.","Korte, A.; Gasper, A.L.; Gasper, A.L.",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí, Praia do Ervino","-48.563333","-26.349722","-48.563333","-26.349722","5","5","MBM427431",NA,"2011","01","17","5227","Arbórea. Flor branca.; Restinga. Estágio avançado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:44:31-03","MBM","MBM","80085","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.","1982","12","02","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM080085","MBM080085","2010","10","04","45764","Árvore 12m, flor alvecente. Mata de terra firme",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:44:31-03","MBM","MBM","251021","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Roderjan, C.V.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,"650","650","MBM251021","MBM251021","2010","10","04","249","Floresta Ombrófila Densa Montana. Árvore em floresta primária alterada. Frutos maduros",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:44:31-03","MBM","MBM","32825","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Porto Barreiro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM032825","MBM032825","2010","10","04","32274","Árvore 10m, mata pluvial encosta de morro",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:44:31-03","MBM","MBM","75830","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Tessmann, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM075830","MBM075830","2010","10","04","1227","Cálice e ovário verde claro, pétalas c/ estilete alvacentes, anteras amarelo. Árvore grande, diâmetro 40 cm, altura 20m",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:44:31-03","MBM","MBM","199810","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Jarenkow, J.A.","1992","11","17","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM199810","MBM199810","2010","10","04","2199","Árvore ca. 15m alt. em Mata de Encosta Atlântica. Flores branco-verdosas, anteras amarelas",NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:44:31-03","MBM","MBM","130940","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Campus da UFSC, atrás do Colégio Aplicação","-48.5491981506348","-27.596700668335",NA,NA,"10","10","MBM130940","MBM130940","2010","10","04","4562","Árvore, 10m de altura. Em capoeirão. Flores verde-amareladas. Frequente no local de coleta",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:44:31-03","MBM","MBM","95966","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.; Bresolin, A.; Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"200","200","MBM095966","MBM095966","2010","10","04","6863","Árvore. Mata.",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:44:31-03","MBM","MBM","95965","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Testa Macaco, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"380","380","MBM095965","MBM095965","2010","10","04","614","Árvore, 20m altura. Flor creme. Mata",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:44:31-03","MBM","MBM","50831","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"350","350","MBM050831","MBM050831","2010","10","04","948","Mata. Árvore 15m altura. Fruto imaturo verde",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:44:31-03","MBM","MBM","27246","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"20","50","MBM027246","MBM027246","2010","10","04","30549","Árvore 10m, tronco 40cm, flor esverdeada. Mata pluvial encosta de morro.",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:44:31-03","MBM","MBM","188960","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Athayde, S.F.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM188960","MBM188960","2009","09","23","173","Árvore de 6m, no interior da Floresta Secundária",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:44:31-03","MBM","MBM","69573","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM069573","MBM069573","2010","10","04","43896","Árvore 8m, mata pluvial encosta de morro.",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:44:31-03","MBM","MBM","50830","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","MBM050830","MBM050830","2010","10","04","9470","Árvore 10m, flor verde; comum na mata pluvial da planície litirânea",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:44:31-03","MBM","MBM","19399","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,"300","300","MBM019399","MBM019399","2010","10","04","20088","Árvore 10m, flor creme esverdeada. Mata pluvial de vertente atlântica",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:44:31-03","MBM","MBM","115264","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Britez, R.M.; Silva, S.M.; Silva, S.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, próximo ao Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM115264","MBM115264","2010","10","04","1060","Árvore de 13m, CAP 155cm com flores creme-esverdeadas; floresta na base do morro",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:44:31-03","MBM","MBM","319506","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Cristofolini","2000","10","31","Brazil","Santa Catarina","Blumenau","FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM319506","MBM319506","2010","10","04","1241",NA,NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:44:31-03","MBM","MBM","50833","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","MBM050833","MBM050833","2010","10","04","3143","Capoeira. Árvore 10m de altura. Flor verde-amarelado",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:44:31-03","MBM","MBM","95974","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","MBM095974","MBM095974","2010","10","04","7092","Árvore. Mato, 20m de altura",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"144","2020-12-21 16:44:31-03","MBM","MBM","95961","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Governador Celso Ramos","Vargem do Macário","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","MBM095961","MBM095961","2010","10","04","382","Árvore 15m de alt. Flor branca. Mata planície alagadiça",NA,NA,"Southern America",NA,"13751","auto",NA,NA,NA,NA,NA
"145","2020-12-21 16:44:31-03","MBM","MBM","95978","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,"200","200","MBM095978","MBM095978","2010","10","04","1035","Mata. Flor branca 10m de altura",NA,NA,"Southern America",NA,"29971","auto",NA,NA,NA,NA,NA
"146","2020-12-21 16:44:31-03","MBM","MBM","50832","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"15","15","MBM050832","MBM050832","2010","10","04","743","Orla da mata. Árvore 10m de altura. Flor branca",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA
"147","2020-12-21 16:44:31-03","MBM","MBM","340133","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Melo Junior, J.C.F.; J.C.F.","2007","12","18","Brazil","Santa Catarina","Jaraguá do Sul","Guaramirim, BR 280","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"MBM340133","MBM340133","2010","10","04","676","Floresta Ombrófila Densa Terras Baixas, estágio médio de regeneração",NA,NA,"Southern America",NA,"33840","auto",NA,NA,NA,NA,NA
"148","2020-12-21 16:44:31-03","MBM","MBM","312135","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Mancinelli, W.S.","2004","12","13","Brazil","Santa Catarina","São Francisco do Sul","Ilha das Flores","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","MBM312135","MBM312135","2010","10","04","128","Fanerofita terrestre litorânea; frutos deiscentes, altura 10m",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA
"149","2005-11-16 11:50:33-02","MNHN","RECOLNAT_MNHN_P","P00481768","PreservedSpecimen",NA,"Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Glaziou, A.","1879","11","12","Brésil",NA,NA,"Rio de Janeiro, Tijuca",NA,NA,NA,NA,NA,NA,"P00481768",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907, <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,"11821",NA,NA,NA
"150","2015-09-17 02:17:48-03","MNHN","RECOLNAT_MNHN_P","P00481766","PreservedSpecimen",NA,"Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Glaziou, A.","1876","11","10","Brésil",NA,NA,"Rio de Janeiro, Tijuca",NA,NA,NA,NA,NA,NA,"P00481766",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907, <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481766' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,"8607",NA,NA,NA
"151","2005-11-16 11:45:56-02","MNHN","RECOLNAT_MNHN_P","P00481767","PreservedSpecimen",NA,"Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Glaziou, A.","1876","11","10","Brésil",NA,NA,"Rio de Janeiro, Tijuca",NA,NA,NA,NA,NA,NA,"P00481767","P00481767_01",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481767' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,"8607",NA,NA,NA
"152","2021-02-11 17:21:41-03","UFPR","UPCB","4162","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rosado, A.","Moreira, E.A.","1962","10","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0001686","UPCB0001686","2016","09",NA,"309","Sobre smbaqui..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:21:41-03","UFPR","UPCB","15116","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rosado","Britez, R.M.","1986","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, próximo ao Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0001597","UPCB0001597","2016","09",NA,"1060","Árvore, 14m x 155cm, flor creme-esverdeada. Floresta na base do morro..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"154","2021-02-11 17:21:41-03","UFPR","UPCB","4203","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rosado, A.","Hatschbach, G.","1962","11","11","Brasil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","UPCB0001685","UPCB0001685","2016","09",NA,"9470","Árvore, 10m, flor verde, comum na mata pluvial da planície litorânea..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","173289","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. E. Gereau (MO)","A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 7","-46","-23.58333",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,"Custodio Filho 4626",NA,NA,NA,"South America",NA,NA,NA,NA,"87-8","1",NA,NA
"156","2021-03-04 11:06:24-03","UFRB","HURB","14599","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Victor Jr., V.","2013","01","18","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014599",NA,NA,NA,NA,"267",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"157","2020-07-15 14:43:43-03","UNESP-RC","HRCB","9711","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rubens L. G. Coelho","Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"158","2020-07-15 14:43:43-03","UNESP-RC","HRCB","15780","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rubens L. G. Coelho","Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"159","2020-07-15 14:43:43-03","UNESP-RC","HRCB","10953","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rubens L. G. Coelho","Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"160","2020-07-15 14:43:43-03","UNESP-RC","HRCB","10950","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rubens L. G. Coelho","Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"161","2020-07-15 14:43:43-03","UNESP-RC","HRCB","9825","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Rubens L. G. Coelho","Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
