"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","class","sex"
"98","2020-12-21 16:16:30-03","MBM","MBM","103293","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49696","1985","09","14","Southern America","Brazil","Minas Gerais","Barro Preto, Torre Telemig",NA,NA,NA,NA,"MBM103293","MBM103293","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:16:30-03","MBM","MBM","402340","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Loeville","Lopes, N.P.","140","1998","04","19","Southern America","Brazil","Minas Gerais","a 1 km da Cachoeira do Carioca, Km 438","850","850",NA,"Arbusto ca. 1,8m alt. Flores alvas e lilases.","MBM402340","MBM402340","Diamantina","-43.55","-18.533333","-43.55","-18.533333",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:16:30-03","MBM","MBM","74868","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Hatschbach, G.","44702","1982","03","13","Southern America","Brazil","Minas Gerais","Trinta Reis, 8km S",NA,NA,NA,NA,"MBM074868","MBM074868","Tijucal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:16:30-03","MBM","MBM","18720","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Hatschbach, G.","27308","1971","09","06","Southern America","Brazil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,"MBM018720","MBM018720","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:16:30-03","MBM","MBM","84227","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Ferreira, V.F.; et al.; et al.","1593A","1980","10","07","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"MBM084227","MBM084227","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:16:30-03","MBM","MBM","63781","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Mantinelli, G.","5940","1979","05","14","Southern America","Brazil","Minas Gerais","Estrada Turmalina - Diamantina",NA,NA,NA,NA,"MBM063781","MBM063781","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511933","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,"1892","4","4",NA,"Brésil",NA,"Brésil (Minas) Serra dos Cristaes près Diamantina",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511933' target='other'> <mi>dwc_moreinfo</mi></a>","P02511933","P02511933_01 P02511933_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19489",NA,NA,NA,NA
"105","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511935","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Riedel, L.",NA,"1824","11",NA,NA,"Brésil",NA,"In campis ficcis S. da Lapa",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511935' target='other'> <mi>dwc_moreinfo</mi></a>","P02511935","P02511935_01 P02511935_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1097","isotype",NA,NA,NA
"106","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511936","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,"1892","4","4",NA,"Brésil",NA,"Brésil (Minas) Serra dos Cristaes près Diamantina",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511936' target='other'> <mi>dwc_moreinfo</mi></a>","P02511936","P02511936_01 P02511936_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19489",NA,NA,NA,NA
"107","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511937","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511937' target='other'> <mi>dwc_moreinfo</mi></a>","P02511937","P02511937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02511939","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,"1892","4","4",NA,"Brésil",NA,"Brésil (Minas) Serra dos Cristaes près Diamantina",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511939' target='other'> <mi>dwc_moreinfo</mi></a>","P02511939","P02511939_01 P02511939_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19489",NA,NA,NA,NA
"109","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511941","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,"1892","4","4",NA,"Brésil",NA,"Brésil (Minas) Serra dos Cristaes près Diamantina",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511941' target='other'> <mi>dwc_moreinfo</mi></a>","P02511941","P02511941_01 P02511941_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19489",NA,NA,NA,NA
"110","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511942","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511942' target='other'> <mi>dwc_moreinfo</mi></a>","P02511942","P02511942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19488",NA,NA,NA,NA
"111","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511944","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511944' target='other'> <mi>dwc_moreinfo</mi></a>","P02511944","P02511944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19488",NA,NA,NA,NA
"112","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02536553","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima","Glaziou, A.",NA,"1892","4","26",NA,"Brasil","Minas Gerais","Brésil. Serra do Cipó.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02536553' target='other'> <mi>dwc_moreinfo</mi></a>","P02536553","P02536553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19485",NA,NA,NA,NA
"113","2020-12-11 11:33:12-03","UFMG","BHCB","174658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Vale, AA; Dittrich, VAO; Vale, JA","232","2013","02","11","Southern America","Brasil","Minas Gerais","Estrada entre Datas e Presidente Kubitschek.","1145","1145",NA,NA,"BHCB025561",NA,"Presidente Kubitschek","-43.595","-18.571389","-43.595","-18.571389",NA,NA,"2015","06",NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:33:12-03","UFMG","BHCB","56095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Gardner, G","4829",NA,NA,NA,"Southern America","Brasil","Minas Gerais","In summis alpestribus ditionis Adamantium.",NA,NA,NA,NA,"BHCB025574",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:33:12-03","UFMG","BHCB","6209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Grandi, TSM","1817","1985","08","27","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Subarbustivo.; Campo rupestre.","BHCB051829",NA,"Datas","-43.6557998657227","-18.4456005096436",NA,NA,"23532","auto","1995","11",NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:33:12-03","UFMG","BHCB","10658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Braga, MMN","s.n.","1987","01","10","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Flor rosa-clara.; Campo rupestre.","BHCB051826",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","1995","11",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:33:12-03","UFMG","BHCB","53568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Guimarães, DAS","s.n.","2000","09","08","Southern America","Brasil","Minas Gerais","Arredores de Diamantina.",NA,NA,NA,"Plantas do Brasil.","BHCB025627",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2015","06",NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:33:12-03","UFMG","BHCB","105832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Silva, EH; Mendonça, CV","30","2004","04","23","Southern America","Brasil","Minas Gerais","Biribiri, Próximo à torre de celular.","1796","1796",NA,"Plantas abundantes na área.; Arbusto, 1,6m alt. Flores brancas e lilás.; Cerrado ralo. Solo pedregoso.","BHCB007204",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012","09",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:33:12-03","UFMG","BHCB","83853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Luque, R; Menezes, N","s.n.","1992","04","19","Southern America","Brasil","Minas Gerais","Estrada Diamantina - Conselheiro da Mata, km 185.",NA,NA,NA,"Arbusto pequeno, com sistema subterrâneo desenvolvido. Flores lilás.; Solo arenoso.","BHCB051830",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:33:12-03","UFMG","BHCB","8139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Grandi, TSM","2268","1987","01","09","Southern America","Brasil","Minas Gerais","Estrada entre Presidente Juscelino e Gouveia. Km 450 Belo Horizonte - Diamantina.",NA,NA,NA,"Subarbustivo, 1m. Flores roxas.; Campo rupestre.","BHCB051828",NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto","1995","11",NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:33:12-03","UFMG","BHCB","20866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Stehmann, JR","s.n.","1992","11","29","Southern America","Brasil","Minas Gerais","Jequitinhonha",NA,NA,NA,"Arbusto.; Campo rupestre. Cerrado.","BHCB051827",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","1995","11",NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:18:05-03","UFPR","UPCB","32392","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Hatschbach, G.","66501","1997","03","19",NA,"Brasil","Minas Gerais","Rodovia Guinda-Conselheiro Mata",NA,NA,NA,"Arbusto, 2m, ramoso no ápice, capítulo lilás. Campo rupestre, solo rochoso..",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2016","02",NA,NA,NA,NA,NA,NA
"123","2021-02-01 15:57:00-03","MO","MOBOT","101247077","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","fide Loeuille et al.","Ludwig Riedel","Riedel 1021/1097","1824","11",NA,"South America","Brazil",NA,"In campis siccis, Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA,NA
"124","2019-05-23 11:07:53-03","UFLA","ESAL","24820","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","M.E.Mansanares","Pádua","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"; ; ;",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-05-23 11:07:53-03","UFLA","ESAL","24778","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","M.E.Mansanares","Pádua","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"; ; ;",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-05-23 11:07:53-03","UFLA","ESAL","26919","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Allane Pillar Dias Gonzaga","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"1","1",NA,"arbusto; 1,5m; flor em tons de branco, lilás e roxo;; campo rupestre",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-07-31 14:32:10-03","CPATSA","HTSA","1316","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Pereira, R.C.A. de","Miranda, E.E. de","12","1983","06","01",NA,"Brasil","Bahia","Cerrado",NA,NA,NA,NA,NA,NA,"Chapada Diamantina",NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","2922564","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.",NA,"R. M. King & L. E. Bishop","8540","1981","1","18","South America - Neotropics","Brazil","Minas Gerais","10 km S of Diamantina from road to 8 Km W.","1097","1219",NA,NA,"US01636279","US01636279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"129","2020-09-12 05:00:02-03","US","US","3467090","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.",NA,"G. Hatschbach, M. M. Hatschbach & O. S. Ribas","77733","2004","6","10","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral, Fazenda Riacho de Barro, cabeceiras do Rio Embaiassaia (Mun. Joaquim Felício)",NA,NA,NA,NA,"US01636280","US01636280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"130","2020-09-12 05:00:02-03","US","US","3031211","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.",NA,"G. Hatschbach","27308","1977","9","6","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço (mun. Gouveia)","1200",NA,NA,NA,"US01636282","US01636282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"131","2020-09-12 05:00:02-03","US","US","2400723","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.",NA,"B. Maguire, C. K. Maguire & J. M. Pires","44735","1959","12","22","South America - Neotropics","Brazil","Minas Gerais","About 49 miles from Diamantina","1158",NA,NA,NA,"US01636281","US01636281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"132","2020-09-02 16:21:25-03","Cenargen","CEN","13029","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","J. Semir","Taciana Barbosa Cavalcanti","183","1989","02","15",NA,"Brasil","MG","BR-269 - Serro - Datas. 35 km.","1200","1200","Exsicatas",NA,"CEN00013029","CEN00013029","PRESIDENTE KUBITSCHEK","43.65","-18.466666","43.65","-18.466666",NA,NA,"1991",NA,NA,NA,NA,"5",NA,NA
"133","2020-09-02 16:21:25-03","Cenargen","CEN","81150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","B. Loeuille","João Bernardo de Azevedo Bringel Jr.","901","2012","01","06",NA,"Brasil","MG","Estrada de Diamantina a São João da Chapada.","1300","1300","Exsicatas","BRASIL - Minas Gerais - HERBARIO UB. Próximo à estrada.","CEN00081150","CEN00081150","DIAMANTINA","-43.703055","-18.199166","-43.703055","-18.199166",NA,NA,"2012","11",NA,NA,NA,"1",NA,NA
"134","2019-11-13 11:16:25-03","USP","SPF","223385","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Souza, VC","8451","1995","03","13",NA,"Brasil","Minas Gerais","Pedro Lessa, Ca. 5 km de Trinta Réis em direção a Pedro Lessa. Km 437 da rodovia Serro - Datas.","1200","1200",NA,NA,"SPF00223385",NA,"Serro","-43.553906","-18.551669","-43.553906","-18.551669",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"135","2021-03-15 18:25:32-03","USP","SPF","212564","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Lovo, J; Alcantara, SF; Paula-Lima, FB; Nascimento, LF","332","2012","03","09",NA,"Brasil","Minas Gerais","Estrada para Conselheiro Mata, ca. 3,2 km da rodovia Diamantina - Gouveia (BR 367).","1451","1451",NA,"Planta ca. 1,5 m alt. Folhas verdes. Flores lilás alvacento.; Campo sujo","SPF00212564",NA,"Diamantina","-43.711611","-18.269333","-43.711611","-18.269333",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:16:25-03","USP","SPF","214899","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Loeuille, B","612","2012","04","25",NA,"Brasil","Minas Gerais","Estrada MG 220, Diamantina#?#Conselheiro Mata, km 161, a 31 km da Rodovia BR 367, margem direita.","1125","1125",NA,NA,"SPF00214899",NA,"Diamantina","-43.899444","-18.312972","-43.899444","-18.312972",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:16:25-03","USP","SPF","217388","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Loeuille, B","513","2010","02","08",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto","946","946",NA,NA,"SPF00217388",NA,"São Gonçalo do Rio Preto","-43.35675","-18.138361","-43.35675","-18.138361",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:16:25-03","USP","SPF","217695","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Mello-Silva, R","3667","2014","01","13",NA,"Brasil","Minas Gerais","Trinta Réis, rodovia Datas-Serro (BR 259), km 442, ca. de 500 m NW de Trinta Réis. Grande inselberg quartzítico ao lado da rodovia. Vegetação herbáceo-arbustiva sobre encosta rochosa.","1190","1190",NA,NA,"SPF00217695",NA,"Presidente Kubitschek","-43.591889","-18.572694","-43.591889","-18.572694",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:16:25-03","USP","SPF","221254","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Verdi, M","6970","2014","02","13",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Lapa dos Fornos.","1252","1252",NA,NA,"SPF00221254",NA,"Diamantina","-43.543889","-18.159167","-43.543889","-18.159167",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:16:25-03","USP","SPF","221256","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Verdi, M","7021","2014","02","13",NA,"Brasil","Minas Gerais","Ao longo da MG 220, em direção a Conselheiro Mata a partir de Diamantina.","1324","1324",NA,NA,"SPF00221256",NA,"Diamantina","-43.736944","-18.294167","-43.736944","-18.294167",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:16:25-03","USP","SPF","205473","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B","Lopes, NP","140","1998","04","19",NA,"Brasil","Minas Gerais",NA,"850","850",NA,NA,"SPF00205473",NA,"Diamantina","-43.55","-18.533333","-43.55","-18.533333",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:11:39-03","UEFS","HUEFS","9225","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","J.Semir","Queiroz, L.P.de","2373","1989","07","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"HUEFS0009225","HUEFS0009225","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,"Asteranae",NA
"143","2019-10-07 09:11:39-03","UEFS","HUEFS","183300","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Lopes, N.P.","140","1998","04","19",NA,"Brasil","Minas Gerais","A 1 Km da Cachoeira do Carioca, Km 438.","850","850",NA,NA,"HUEFS0183300","HUEFS0183300","Diamantina","-43.55","-18.533333","43W33'","18S32'",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA
"144","2019-09-04 18:29:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","microphylla","Lychnophora microphylla",NA,NA,"F. Sellow","796",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"Dicotyledoneae",NA
"145","2020-04-29 16:29:34-03","UFVJM","HDJF","1720","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Otoni, TJO","Otoni, TJO","49","2013","03","06","Southern America","Brasil","Minas Gerais","Campus JK (UFVJM), próximo ao lixão desativado de Diamantina",NA,NA,NA,NA,"HDJF001720","HDJF001720_01","Diamantina","-43.566111","-18.203889","-43.566111","-18.203889",NA,NA,"2013","05","28",NA,NA,NA,NA,NA
"146","2020-04-29 16:29:34-03","UFVJM","HDJF","1627","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Otoni, TJO; Machado, ELM","Otoni, TJO; Machado, ELM","06","2013","01","29","Southern America","Brasil","Minas Gerais","Campus JK (UFVJM), próximo ao lixão desativado de Diamantina",NA,NA,NA,NA,"HDJF001627","HDJF001627_01","Diamantina","-43.566111","-18.203889","-43.566111","-18.203889",NA,NA,"2014","01","29",NA,NA,NA,NA,NA
"147","2020-04-29 16:29:34-03","UFVJM","HDJF","5560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA; Silva, SR","6","2013","05","12","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: São João da Chapada, 3 km sentido Guinda","1312","1312",NA,NA,"HDJF005560","HDJF005560_01",NA,"-43.787433","-18.0858","-43.787433","-18.0858",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"148","2020-04-29 16:29:34-03","UFVJM","HDJF","6275","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Faria, JEQ; Proença, CEB; Caires, CS","7133","2017","02","26","Southern America","Brasil","Minas Gerais","Estrada entre Diamantina e Milho Verde","1105","1105",NA,NA,"HDJF006275",NA,"Diamantina","-43.546944","-18.324167","-43.546944","-18.324167",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"149","2020-04-29 16:29:34-03","UFVJM","HDJF","5698","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA","255","2014","03","07","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","892","892",NA,NA,"HDJF005698","HDJF005698_01","São Gonçalo do Rio Preto","-43.338867","-18.104233","-43.338867","-18.104233",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
