"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","infraspecificEpithet"
"190","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","22692",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","6966","2004","08","23","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove","-40.645833","-19.981944","40W38'45","19S58'55",NA,NA,"Epífita, na sombra.","MBML022692","MBML022692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","14268",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","3689","2001","05","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Epífita na sombra. Folhas verdes. Flores brancas.","MBML014268","MBML014268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","16214",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","5604","2002","02","20","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita na sombra.","MBML016214","MBML016214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","16752",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","A. Salino/XI-2006",NA,NA,NA,"R.R. Vervloet; et al","246","2002","05","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita em árvore caída.","MBML016752","MBML016752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","18622",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","A. Salino/XI-2006",NA,NA,NA,"R.R. Vervloet; et al","1436","2002","12","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita, em galho caído, baixada, dossel 18m, altitude 780m.","MBML018622","MBML018622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","19509",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"R.R. Vervloet; et al","1790","2003","02","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita em galho caído, flores de cor bege, fundo de vale, aberto, dossel de 16m.","MBML019509","MBML019509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","22737",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","7022","2004","09","05","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Epífita, na sombra.","MBML022737","MBML022737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","23935",NA,"Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","7497","2005","02","25","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Epífita em árvore caída.","MBML023935","MBML023935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 13:55:39-03","IMA","MAC","22525","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","Schindler, B","2016","11","22","M.Oliveira; A.A.Grillo","1465","2003","09","13","Brasil","Pernambuco","Cabo","Complexo Gurjaú, mata do São Brás, interior da mata, local encharcado. Mata em péssimo estado de conservação.",NA,NA,NA,NA,NA,NA,"Epífita; Veg. arbustiva arbórea espassada. Solo argiloso.","MAC0022525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2015-12-29 12:54:48-02","F","FMNH-PTERIDOPHYTES","C0663979F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"J. L. Waechter","1677","1980","8","29","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"C0663979F","C0663979F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"200","2015-12-09 08:59:29-02","F","FMNH-PTERIDOPHYTES","C0663980F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,NA,"C0663980F","C0663980F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"201","2015-12-09 09:00:07-02","F","FMNH-PTERIDOPHYTES","C0664081F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C0664081F","C0664081F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"202","2015-12-09 09:00:02-02","F","FMNH-PTERIDOPHYTES","C0664068F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Chocó",NA,NA,"-77","6",NA,NA,NA,NA,NA,"C0664068F","C0664068F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"203","2015-12-09 09:00:03-02","F","FMNH-PTERIDOPHYTES","C0664069F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Chocó",NA,NA,"-77","6",NA,NA,NA,NA,NA,"C0664069F","C0664069F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"204","2015-12-09 09:00:03-02","F","FMNH-PTERIDOPHYTES","C0664070F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,"C0664070F","C0664070F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"205","2015-12-09 09:00:04-02","F","FMNH-PTERIDOPHYTES","C0664072F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Chocó",NA,NA,"-77","6",NA,NA,NA,NA,NA,"C0664072F","C0664072F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"206","2015-12-09 09:00:05-02","F","FMNH-PTERIDOPHYTES","C0664074F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,"C0664074F","C0664074F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"207","2020-01-28 15:05:32-03","F","FMNH-PTERIDOPHYTES","C0664078F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,"3365","1783",NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"C0664078F","C0664078F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"208","2015-12-09 09:00:06-02","F","FMNH-PTERIDOPHYTES","C0664079F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,"C0664079F","C0664079F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"209","2015-12-09 09:00:07-02","F","FMNH-PTERIDOPHYTES","C0664080F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Los Ríos",NA,NA,"-79.4167","-1.5",NA,NA,NA,NA,NA,"C0664080F","C0664080F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"210","2015-12-09 09:00:08-02","F","FMNH-PTERIDOPHYTES","C0664084F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Chimborazo",NA,NA,"-78.75","-1.9167",NA,NA,NA,NA,NA,"C0664084F","C0664084F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"211","2015-12-09 09:00:09-02","F","FMNH-PTERIDOPHYTES","C0664085F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"C0664085F","C0664085F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"212","2015-12-09 09:00:09-02","F","FMNH-PTERIDOPHYTES","C0664087F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Carchi",NA,NA,"-78.0833","0.75",NA,NA,NA,NA,NA,"C0664087F","C0664087F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"213","2015-12-09 09:00:10-02","F","FMNH-PTERIDOPHYTES","C0664089F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Carchi",NA,NA,"-78.0833","0.75",NA,NA,NA,NA,NA,"C0664089F","C0664089F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"214","2015-12-09 09:00:04-02","F","FMNH-PTERIDOPHYTES","C0664073F","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodium","linifolium","Lycopodium linifolium","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Norte de Santander",NA,NA,"-73","8",NA,NA,NA,NA,NA,"C0664073F","C0664073F_01",NA,NA,"Lycopodiophyta",NA,"South America",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 11:48:37-03","UFPE","UFP","33230","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","Lira, F",NA,NA,NA,"Lira, F","64","2001","12","21","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Borda da Mata sob local sombreado e úmido.; Borda da Mata sob local sombreado e úmido.","UFP033230",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 11:48:37-03","UFPE","UFP","38587","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","Pôrto, KC","2004","02",NA,"Oliveira, M; Grillo, AA","1465","2003","09","13","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Interior da mata; Vegetação arbustivo-arbórea espassada. solo argiloso. Mata em péssimo estado de concervação. Epífita.; Interior da mata; Vegetação arbustivo-arbórea espassada. solo argiloso. Mata em péssimo estado de concervação. Epí","UFP038587",NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-01 11:48:37-03","UFPE","UFP","6998","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B.Øllg.","Barros, ICL","1986",NA,NA,"Barros, ICL","s.n.","1986","06","16","Brasil","Pernambuco","Caruaru",NA,"-35.9761009216309","-8.28332996368408",NA,NA,"800","800","Epífita sobre árvore, com aproximadamente 10m de altura; únicos exemplares.; Epífita sobre árvore, com aproximadamente 10m de altura; únicos exemplares.","UFP006998",NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","2083434","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"R. Reitz","3723",NA,NA,NA,"Brazil","Santa Catarina",NA,"Azambuja-Brusque",NA,NA,NA,NA,"35",NA,NA,"US01382133","US01382133_01",NA,NA,NA,"Lycopodiales","South America",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2690474","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"O. Handro","s.n.","1939","5","26","Brazil","São Paulo",NA,"Alto da Serra, Estação Biologica",NA,NA,NA,NA,NA,NA,NA,"US01382132","US01382132_01",NA,NA,NA,"Lycopodiales","South America - Neotropics",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","22349","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"Wilkes, --","s.n.","1838",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01382131","US01382131_01",NA,NA,NA,"Lycopodiales","South America",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","3418126","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"G. Hatschbach","16301","1967","4","13","Brazil","Paraná",NA,"Mun. Guaraqueçaba, Serrinha",NA,NA,NA,NA,"100",NA,NA,"US01382129","US01382129_01",NA,NA,NA,"Lycopodiales","South America",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","2257382","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B. Øllg.",NA,NA,NA,NA,"-- Reitz & Klein, --","3556","1956","8","2","Brazil","Santa Catarina",NA,"Pilões, Palhoça",NA,NA,NA,NA,"300",NA,NA,"US01382130","US01382130_01",NA,NA,NA,"Lycopodiales","South America",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"223","2020-10-15 09:53:54-03","UFPR","EFC","15061","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","Matos, F.","2016","04","13","Völtz, R.R.; Brotto, M.L.","874","2015","02","04","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7099","-24.8538","-48.7099","-24.8538","895","895","Erva epífita crescendo no interior da Floreta Ombrófila Densa Montana; soros amarelados.","EFC015061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-12-09 17:30:09-03","UFPR","EFC","13993","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","Matos, F.B.; Pereira, J.B.S.","2008","12","23","Blum, C.T.; Michelotti, J.","472","2008","12","23","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","460","460","Epífita a 20 m, aos 460 m.s.n.m. Fronde fértil.","EFC013993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-25 13:52:30-03","UNIVILLE","JOI","7070","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.","J. Meirelles","2008","02","29","C.M. Raimundo","14","2008","01","23","Brasil","Santa Catarina","Balneário Barra do Sul","BR-280.","-48.68","-26.369722","48º40'48''W","26º22'11''S",NA,NA,"Ramificação dicotômica.; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007070","JOI007070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-25 13:52:30-03","UNIVILLE","JOI","14889","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.","Mancinelli, W. S.","2010","03","22","Mancinelli, W.S.","1016","2009","10","15","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"400","400","; HABITO: Epífita","JOI014889","JOI014889","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-25 13:52:30-03","UNIVILLE","JOI","6498","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.","Mancinelli, W.S.","2006","10","20","Mancinelli, W.S.","726","2006","09","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"720","720","; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI006498","JOI006498","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-25 13:52:30-03","UNIVILLE","JOI","9092","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.","Mancinelli, W.S.","2008","11","20","Mancinelli, W.S.","835","2008","11","20","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"200","200","; HABITO: Epífita; TIPO VEGETACIONAL: FODSM","JOI009092","JOI009092","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-25 13:52:30-03","UNIVILLE","JOI","2765","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.","J. Ziffer Berger","1905","06","29","Hering-Rinnert, C.","995",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"JOI002765","JOI002765","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-25 13:52:30-03","UNIVILLE","JOI","16125","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis","(Fée) B. Ollg.",NA,NA,NA,NA,"Siqueira, CE",NA,"2015","11","24","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Trilha da captação de água.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"JOI016125",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-25 13:52:30-03","UNIVILLE","JOI","17132","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","17","2015","12","16","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.125278","-26.179722","49º7'31''W","26º10'47''S","740","740","epífita","JOI017132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-25 13:52:30-03","UNIVILLE","JOI","17130","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.","166","2016","01","26","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.125556","-26.180556","49º7'32''W","26º10'50''S","750","750","epífita","JOI017130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-25 13:52:30-03","UNIVILLE","JOI","17125","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","DE GASPER, A.","2016","10","06","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.","338","2016","09","08","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.123611","-26.18","49º7'25''W","26º10'48''S","750","750","epífita","JOI017125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-23 12:10:16-03","CEPLAC","CEPEC","12628","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"F. B. Matos",NA,NA,NA,"T. S. dos Santos","3103","1976","04","21","Brasil","Bahia","UNA","Km 9 da nova Rod. São José/Uma.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"235","2020-07-23 12:10:16-03","CEPLAC","CEPEC","20264","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"T. E. Almeida & A. Salino",NA,NA,NA,"R. M. Harley","18548","1982","03","03","Brasil","Bahia","MARAÚ","Perto de Maraú, 20Km ao N na junção da Rod. Maraú/Ponta do Mutá.","-38.95","-13.95","38W57'","13S57'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"236","2020-07-23 12:10:16-03","CEPLAC","CEPEC","84460","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"A. Salino & T. E. Almeida",NA,NA,NA,"J. G. Jardim","2655","2003","02","02","Brasil","Bahia","MARAÚ","Ca. 3Km a E de Maraú, na Rod. Para Saquaíra.","-39.006944","-14.105833","39W0'25","14S6'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"237","2020-07-23 12:10:16-03","CEPLAC","CEPEC","33866","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"T. E. Almeida & A. Salino",NA,NA,NA,"J. L. Hage","875","1984","06","05","Brasil","Bahia","CANAVIEIRAS","Ramal a 21Km na Rod. Canavieiras/Uma. BA-001. Ramal da Faz. Campo Lúcio.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"238","2020-07-23 12:10:16-03","CEPLAC","CEPEC","8820","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"T. E. Almeida & A. Salino",NA,NA,NA,"T. S. dos Santos","2318","1972","06","20","Brasil","Bahia","ILHÉUS","Banco Central. Fazenda São José. Serra da Correa, Km 4 ao N.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"239","2020-07-23 12:10:16-03","CEPLAC","CEPEC","29348","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","flexibilis","Huperzia flexibilis",NA,"T. E. Almeida & A. Salino",NA,NA,NA,"T. S. dos Santos","3762","2006","01","04","Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra D.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"240","2020-02-11 18:25:54-03","UFMG","BHCB-SL","119139","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A; Almeida, TE; Dittrich, VAO; Heringer, G; Viveros, RS","13130","2008","03","25","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Floresta Estacional Semidecidual, próximo a torre.","-41.091389","-16.350833","-41.091389","-16.350833","1125","1125","Epífita a 1,5 m de altura.",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
