"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"592","2020-07-23 12:13:13-03","CEPLAC","CEPEC","133400","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,"J. F. A. Baumgratz","J. F. A. Baumgratz",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"1114",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"593","2020-07-23 12:13:24-03","CEPLAC","CEPEC","137976","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei",NA,"J. Meirelles","J. Meirelles","1966","05","09","Brasil","Espírito Santo","castelo","Atrás do mirante.","-41.0875","-20.519444","41W5'15","20S31'10",NA,NA,NA,NA,NA,NA,NA,NA,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"594","2020-07-23 12:13:24-03","CEPLAC","CEPEC","122482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei",NA,"J. Meirelles","J. F. A. Baumgratz",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"872",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"595","2019-11-13 16:04:50-03","UNISANTA","HUSC","1446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Sampaio, P.S.P.; Rossi, L.; et al.","1998","06","17","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvoreta, 3m de altura. Flores creme, folhas levemente discolor e nervura ferrugínea. Beira do caminho.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,NA,NA,NA,"124",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"596","2019-11-13 16:04:50-03","UNISANTA","HUSC","1784","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.","1999","04","22","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 2,5m de altura. Frutos imaturos castanho claro, passando de vermelho a vináceo maduros.; Floresta de restinga alta.",NA,NA,NA,NA,NA,"453",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"597","2019-11-13 16:04:50-03","UNISANTA","HUSC","2218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Lima, E.S.; Martins, S.E.","1999","11","04","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta com 5m de altura. Flores alvas.; Restinga Paludosa sobre solo turfoso.",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"598","2019-11-13 16:04:50-03","UNISANTA","HUSC","11659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"A. Carminatto; R. Lazarini, D Costa","2012","03","22","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B, parcela 16, indivíduo 1023.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Árvore medindo 6m e com inflorescência verde.; Floresta ombrofila densa.",NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"599","2021-03-10 11:38:45-03","UNILA","EVB","3746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Oliveira, A.A. de","Korte, A.; Kniess, A.","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro.","-49.411389","-26.910278","49º24'41''W","26º54'37''S","611","611",NA,"EVB003746",NA,"2010","04","28","2318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799228","S","Plantae","Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"George Gardner; b.1812; d.1849; Gardner","1837","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/4bb980ee84264a0c344846b4ef6c127e45ae8b43/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"391","Type",NA,NA,"NHMUK:ecatalogue:4991537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2016-08-23 09:46:24-03","NHMLondon","NHM-LONDON-BOT","BM000949880","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Anon.","Collaboration; J. Bowie & A. Cunningham","1815","05","16","Brasil","São Paulo",NA,NA,"-48.476133","-22.204289","-48.476133","-22.204289",NA,NA,NA,NA,NA,"2012","07","31","46",NA,NA,NA,"NHMUK:ecatalogue:2496805","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799206","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"George Gardner; b.1812; d.1849; Gardner","1836","10",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/3a430f8f9945a77e8c0695aa8a89d1eb5d6f2cdf/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"183","Type",NA,NA,"NHMUK:ecatalogue:4991325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2016-08-23 09:46:24-03","NHMLondon","NHM-LONDON-BOT","BM000949871","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Mayara K. Caddah; Unicamp Brazil","George Gardner; b.1812; d.1849; Gardner",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"2012","07","31","SN",NA,NA,NA,"NHMUK:ecatalogue:2494974","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2016-08-23 09:46:24-03","NHMLondon","NHM-LONDON-BOT","BM000949872","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Mayara K. Caddah; Unicamp Brazil","William John Burchell; b.1781; d.1863; Burch.","1828",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"2012","07","31","3366",NA,NA,NA,"NHMUK:ecatalogue:2494978","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2015-02-26 09:30:55-03","NHMLondon","NHM-LONDON-BOT","BM000949873","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Mayara K. Caddah; Unicamp Brazil","Gardner, M. F. - E, Royal Botanic Garden - Royal Botanic Garden",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"2004","01","01","SN",NA,NA,NA,"NHMUK:ecatalogue:2494981","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2016-08-23 09:46:24-03","NHMLondon","NHM-LONDON-BOT","BM000949879","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Renato Goldenberg; b.1968; Goldenberg","John Miers; b.1789; d.1879; Miers",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"2012","07","31","SN",NA,NA,NA,"NHMUK:ecatalogue:2494968","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-12 17:01:41-03","UEL","FUEL","30777","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R","Hatschbach, G; Goldenberg, R; Barbosa, E","1999","12","03","Brasil","Paraná","Dr. Ulysses","Sete Quedas, beira do rio encachoeirado",NA,NA,NA,NA,NA,NA,NA,"FUEL008687",NA,"1999",NA,NA,"69806",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-11-12 17:01:41-03","UEL","FUEL","41957","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R","Wanderley, MGL; et al.","1998","04","07","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL008684",NA,"1998",NA,NA,"1010",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"609","2019-10-16 14:13:46-03","UEL","FUEL","41955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R","Xavier, RDC; et al.","1982","10","28","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso, Rio Tajuba","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL008686",NA,"1998",NA,NA,"31",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"610","2020-11-12 17:01:41-03","UEL","FUEL","43690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Chiea, SAC","Baitello, JB; Rocha, FT; Pastore, JA","1997","12","16","Brasil","São Paulo","Ilhabela","Parque Estadual da Serra do Mar, estrada de Castelhanos, trilha da Água Branca","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"FUEL008683",NA,"2005","09","09","854",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"23719","auto",NA,NA,NA,NA,NA,NA
"611","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Baumgartz, JFA; Santos Filho, LFA","Baumgratz, JFA; Neto, SS; Sylvestre, LS; Santos Filho, LFA; Heiden, G; Silva, W; Filho (motoris","2007","04","20","Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá. Caminho do Ouro (ou Estrada do Comércio), cerca de 500m antes do portão de acesso á Miguel Pereira","-43.479167","-22.57","-43.479167","-22.57","750","750","Arvoreta cerca de 3,5m de altura, ciódila; ramos pecíolo e raques cilíndricos, pardacentos; folhas verdes discolores; frutos jovens verdes; Na encosta na margem da estrada, local úmido e sombreado",NA,NA,"2007",NA,NA,"996",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 15:04:14-03","UnB","UB","133975","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Hatschbach, G","Hatschbach, G","1998","11","26","Brasil","Paraná ","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Flor alva, odorífera.; Arbusto 2m.",NA,NA,"1999",NA,NA,"68876",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"613","2019-11-01 15:04:14-03","UnB","UB","133973","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R","De Grande, DA","1979","11","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Flores brancas.; Arbusto 3m.",NA,NA,"1998",NA,NA,"343",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:04:14-03","UnB","UB","133974","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R","Barros, F","1993","11","11","Brasil","São Paulo","Ubatuba","Poruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Flores brancas, perfumadas.; Arvoreta 2m.; Mata de encosta",NA,NA,"1998",NA,NA,"2848",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"615","2019-10-03 10:03:59-03","UFSCar","SORO","1348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Kortz, A.R.; Piotrowski, I.","2008","12","17","Brasil","São Paulo","Sorocaba","campus UFSCar Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"616","2019-10-03 10:03:59-03","UFSCar","SORO","7565","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R. Goldenberg","Sztuman, M.; Valmir","1998","10","27","Brasil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera Abaixo. Floresta de Turfeira.","-47.766667","-24.633333","47°46'W","24°38'S",NA,NA,"Flores creme.",NA,NA,"1999",NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-05-06 11:59:42-03","UFU","HUFU","72212","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Romero, R.; et al.","2010","10","08","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arbusto, ca, de 1m. Corola rósea, anteras maiores vináceas, as menores amarelas.; Borda de cerrado.","HUFU00059150","HUFU00059150",NA,NA,NA,"8429",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"618","2019-05-06 11:59:42-03","UFU","HUFU","60031","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Miashike, R.L.; Ivanauskas, N.M.; Silva, J.B.; Machado, S.D. & Godoy, J.R.L.","2009","12","08","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Trilha do Chapéu","-48.602778","-24.441667","-48.602778","-24.441667","609","609","Árvore, ca. 4 m alt. Flores brancas.; Floresta ombrófila Densa Montana","HUFU00062995","HUFU00062995",NA,NA,NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-05-06 11:59:42-03","UFU","HUFU","61343","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Kollmann, L.; Goldenberg, R.","2006","01","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto, ca. 2,5 m alt. Frutos verdes.","HUFU00062994","HUFU00062994","2006","01","19","8553",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"620","2019-05-06 11:59:42-03","UFU","HUFU","6322","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Andrade, P.M.; Lopes, M.A.","1984","05","23","Brasil","Minas Gerais","Caratinga","Estação Biológica Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo, ca. 5 m.","HUFU00064240","HUFU00064240",NA,NA,NA,"197",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"621","2019-05-06 11:59:42-03","UFU","HUFU","68084","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Yamamoto, K.; Tamashiro, J.Y.","1993","04","16","Brasil","São Paulo","Bertioga","Estrada Bertiogo São Sebastião, Entre a placa do limite de Bertioga e do Km 250.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta com 3 m. de altura. Frutos maduros lilás-violeta.; Beira da mata","HUFU00062993","HUFU00062993","2015","08",NA,"28180",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"622","2019-05-06 11:59:50-03","UFU","HUFU","4837","S","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Romero, R.","Romero, R.; et al.","1991","10","26","Brasil","São Paulo","Ubatuba","Pinciguaba, Trilha atrás do alojamento.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUFU00063924","HUFU00063924","1993","01","07","370",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"623","2019-05-06 11:59:50-03","UFU","HUFU","4835","S","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Romero, R.","Romero, R.; et al.","1991","04","12","Brasil","São Paulo","Ubatuba","Picinguaba, Estrada da Casa da Farinha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arvoreta 3 m. Frutos imaturos verdes.","HUFU00063923","HUFU00063923","1993","01","07","258",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"624","2021-02-23 13:22:45-03","MN","R-TIPOS","10552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","augusti","Miconia augusti","Cogn.",NA,"Glaziou, A.F.M.","1887","12","19","Brasil","Rio de Janeiro","Macaé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,"R000010552","R000010552_001",NA,NA,NA,"16895","Isotypus",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"625","2021-03-05 16:10:03-03","MN","R-TIPOS","85516","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata var. catharinensis","Wurdack","Caddah, M.K.","Reitz, R.","1949","11","25","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,"R000085516","R000085516_001","2012","10","03","3213","Isotypus de Miconia fasciculata var. catharinensis Wurdack",NA,NA,NA,NA,NA,"var. catharinensis","19684","auto",NA,NA,NA,NA,NA,NA
"626","2021-03-05 16:10:03-03","MN","R-TIPOS","85516","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata var. catharinensis","Wurdack","Caddah, M.K.","Reitz, R.","1949","11","25","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,"R000085516","R000085516_001","2012","10","03","3213","Isotypus de Miconia fasciculata var. catharinensis Wurdack",NA,NA,NA,NA,NA,"var. catharinensis","19684","auto",NA,NA,NA,NA,NA,NA
"627","2021-02-23 13:22:45-03","MN","R-TIPOS","9636","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gilva","Miconia gilva","Cogn.",NA,"Glaziou, A.F.M.","1887","12","18","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000009636","R000009636_001",NA,NA,NA,"16897","Isotypus",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"628","2021-02-23 13:22:45-03","MN","R-TIPOS","9650","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Glaziou, A.F.M.","1878","01","12","Brasil","Rio de Janeiro","Teresópolis","ao Imbui","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009650","R000009650_001 R000009650_002 R000009650_003",NA,NA,NA,"9464","Isosyntypus",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"629","2021-02-23 13:22:45-03","MN","R-TIPOS","9650a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Glaziou, A.F.M.","1878","01","12","Brasil","Rio de Janeiro","Teresópolis","ao Imbui","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000009650a","R000009650a_001",NA,NA,NA,"9464","Isosyntypus",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"630","2021-02-23 13:22:45-03","MN","R-TIPOS","168338","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Saldanha da Gama, J.","1883","01","05","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000168338","R000168338_001",NA,NA,NA,"6821","Isosyntypus",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"631","2021-02-23 13:22:45-03","MN","R-TIPOS","168338a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Saldanha da Gama, J.","1883","01","05","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000168338a","R000168338a_001",NA,NA,NA,"6821","Isosyntypus",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"632","2020-08-20 14:57:54-03","UFSC","FLOR","43263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","2007","02","07","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha Maromba-Macieira, entre Maromba (estacionamento) e o Abrigo-10, em mata de encosta.","-44.6275","-22.430556","44º37'39''W","22º25'50''S","1377","1377","arvoreta com ramos e raque castanhos a pardacentos, cilíndricos; folhas com face adaxial verde, face abaxial pardacenta, flor jovem pardacento, 2,5m altura. Recebido de RB Nº 438658.","FLOR0043263",NA,NA,NA,NA,"937",NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-08-20 20:40:08-03","UFSC","FLOR","23981","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Hatschbach, G.; Guimarães, D.","1991","12","04","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo à barra.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"arbusto, flor alva, 3m altura","FLOR0023981",NA,"1992",NA,NA,"56127",NA,NA,NA,NA,NA,"Myrtales","catharinensis","37295","auto",NA,NA,NA,NA,NA,NA
"634","2020-08-20 14:57:55-03","UFSC","FLOR","40821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Damaisceno, R.; et alii","2009","05","05","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Maromb a Macieiras (travessia Rui Braga, Sede Rebouças).","-44.5633010864258","-22.4960994720459","44º37'63''W","22º25'75''S","1500","1500","arvoreta com ramos e pecíolos pardo-ferrugíneos; folhas discolores; face adaxial verde-escura, face abaxial verde-pardacenta, flor inflorescências verde-pardacentosjovens verde-pardacentos. Semi-heliófila. Recebido de RB Nº 480886.","FLOR0040821",NA,"2009","05",NA,"1114",NA,NA,NA,NA,NA,"Myrtales","catharinensis","19648","auto",NA,NA,NA,NA,NA,NA
"635","2020-08-20 20:40:08-03","UFSC","FLOR","53170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bandeira, B.C.","Bandeira, B.C.; Baumgratz, J.F.A.; Jordão, L.S.B. & Rodrigues, E.","2013","04","03","Brasil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Órgãos. Distr. Santo Aleixo, trilha Corujas - Italianos.","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"arvoreta, 2,5m altura. ramos castanhos, folhas discolores, face abaxial ferruginea. adaxial verde escura, hipanto verde claro e cálice pardacento.","FLOR0053170",NA,"2013",NA,NA,"190",NA,NA,NA,NA,NA,"Myrtales",NA,"20531","auto",NA,NA,NA,NA,NA,NA
"636","2020-08-20 14:57:54-03","UFSC","FLOR","18841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack",NA,"Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Anitápolis","Povoado.","-49.1286010742188","-27.9018993377686",NA,NA,"500","500","arbusto, flor branca, 2m altura","FLOR0018841",NA,NA,NA,NA,"10583",NA,NA,NA,NA,NA,"Myrtales","catharinensis","20462","auto",NA,NA,NA,NA,NA,NA
"637","2020-08-20 20:40:08-03","UFSC","FLOR","23459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Negrelle, R.","1992","11","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"árvore, flor botão creme, 3m altura","FLOR0023459",NA,"1993",NA,NA,"586",NA,NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA,NA,NA
"638","2020-08-20 20:40:08-03","UFSC","FLOR","23463","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Negrelle, R.; et alii","1992","01","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"arvoreta, flor com, 2m altura","FLOR0023463",NA,"1993",NA,NA,"9",NA,NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA,NA,NA
"639","2020-08-20 20:40:08-03","UFSC","FLOR","23460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Negrelle, R.; Londero, C.","1993","02","15","Brasil","Santa Catarina","Itapoá","Trilha próx. ponto A, Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"árvore, flor com, 2,5m altura","FLOR0023460",NA,"1993",NA,NA,"699",NA,NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA,NA,NA
