"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","barcode","imagecode","identifiedBy","yearIdentified","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","class","order","preparationType","infraspecificEpithet"
"94","2021-01-10 20:44:50-03","INPA","INPA","105734","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Guarim Neto, G","526","Southern America","Brasil","INPA0105734","INPA0105734 INPA0105734_e","Lombardi, JA","2010","1981","12","06","Mato Grosso",NA,"Estação Ecológica de Iquê-Juruena, Estação Ecológica de Iquê-Juruena","-57.4","-16.8","-57.4","-16.8",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"95","2020-08-31 09:00:15-03","INPA","INPA","11684","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Ducke, A","MG12351","Southern America","Colômbia","INPA0011684","INPA0011684 INPA0011684_e","Lombardi, JA","2010","1912","12","01","Amazonas",NA,"Río Caquetá, La Pedrera, Rio Caquetá, La Pedrera, margem da Cachoeira. Beira de terra firme.",NA,NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"96","2021-01-10 20:44:50-03","INPA","INPA","193835","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Vicentini, A","1137","Southern America","Brasil","INPA0193835",NA,"Ribeiro, JELS",NA,"1995","11","14","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada alojamento-torre, trilha no km 0.45.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"97","2020-08-31 09:00:15-03","INPA","INPA","257801","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Silva, JAC da","1836","Southern America","Brasil","INPA0257801","INPA0257801 INPA0257801_e","Lombardi, JA","2014","2010","11","09","Amazonas","Presidente Figueiredo","Vila de Balbina., Lago de Balbina, Reserva Biológica, Ilhas à ca. de 2 hs de voadeira.","-59.25","-1.56","-59.25","-1.56",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"98","2020-08-31 09:00:15-03","INPA","INPA","272811","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Costa, FM","2077","Southern America","Brasil","INPA0272811",NA,"Saraiva, DP","2015","2015","05","25","Amazonas","Presidente Figueiredo","Rebio Uatumã, Grid PPBIO.","-59.441181","-1.88147","-59.441181","-1.88147",NA,NA,NA,"11","23","40","40",NA,NA,NA,NA,"Celastrales",NA,NA
"99","2020-08-31 09:00:15-03","INPA","INPA","59343","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Monteiro, OP","76-887","Southern America","Brasil","INPA0059343","INPA0059343_e",NA,NA,"1976","04","22","Amazonas",NA,"BR-319, Estrada Manaus-Porto Velho, entre os Kms 600 e 620.","-63.1","-7.3","-63.1","-7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"100","2020-08-31 09:00:15-03","INPA","INPA","89137","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Vieira, MGG","814","Southern America","Brasil","INPA0089137","INPA0089137 INPA0089137_e INPA0089137_nd","Mennega, AMW","1981","1979","10","31","Rondônia","Vilhena","A 4 Km de Vilhena, campo. Solo argiloso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"101","2020-08-31 09:00:15-03","INPA","INPA","89243","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Vieira, MGG","921","Southern America","Brasil","INPA0089243","INPA0089243 INPA0089243_e INPA0089243_nd","Lombardi, JA","2003","1979","11","05","Rondônia","Vilhena","Rodovia RO-399, a 13 Km de Vilhena, no Km 10 da estrada que vai para Chapada dos Parecis. Mata de terra firma, solo argilo-arenoso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"102","2020-08-31 09:00:15-03","INPA","INPA","89254","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Vieira, MGG","932","Southern America","Brasil","INPA0089254","INPA0089254 INPA0089254_e INPA0089254_nd","Lombardi, JA","1999","1979","11","05","Rondônia","Vilhena","Rodovia RO 399, a 13 Km de Vilhena, no Km 10 da estrada que vai para Chapada dos Parecis. Mata de terra firme, solo argilo-arenoso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"103","2020-08-31 09:00:15-03","INPA","INPA","94162","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Santos, JL dos","530","Southern America","Brasil","INPA0094162","INPA0094162 INPA0094162_e","Lombardi, JA","2014","1980","06","19","Amazonas",NA,"Distrito Agropecuário da SUFRAMA, Estrada ZF3, Km 24, coletado ao lado da Reserva nº 1202. Mata de terra firme, solo argiloso.","-59.79","-2.45","-59.79","-2.45",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"104","2020-08-31 09:00:15-03","INPA","INPA","23326","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Prance, GT","6568","Southern America","Brasil","INPA0023326","INPA0023326 INPA0023326_e INPA0023326_e1",NA,NA,"1968","07","27","Rondônia",NA,"1 km north of Ribeirão, road Abunã-Guajará-Mirim, 1 km. south of Ribeirão, road Abunã-Guajará-Mirim","-65.487106","-10.442406","-65.487106","-10.442406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"105","2020-08-31 09:00:15-03","INPA","INPA","89365","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Vieira, MGG","1044","Southern America","Brasil","INPA0089365","INPA0089365 INPA0089365_e INPA0089365_nd","Lombardi, JA","2014","1979","11","09","Rondônia","Pimenta Bueno","Estrada Vilhena - Pimenta Bueno, localidade Guaporé a 500m do Posto Fiscal do Município de Pimenta Bueno. Mata pertubada, solo arenoso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"106","2020-08-31 09:00:15-03","INPA","INPA","68687","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Smith, N","37","Southern America","Brasil","INPA0068687","INPA0068687 INPA0068687_e",NA,NA,"1974","08",NA,"Pará",NA,"BR 230, Altamira-Marabá, Gleba 6, lote 3, km 19 Altamira-Marabá, Transamazon","-56.7","-4.3","-56.7","-4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"107","2020-08-31 09:00:15-03","INPA","INPA","246435","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Coêlho, R","323","Southern America","Brasil","INPA0246435","INPA0246435 INPA0246435_e","Lombardi, JA","2014","2010","07","12","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Campus do IFAM, Zootecnia 3. Margem da barragem.","-58.60358","-3.05","-58.60358","-3.05",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
"108","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","37955",NA,"Plantae",NA,"Hippocrateaceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1239",NA,"Brasil","MBML037955","MBML037955","J.A. Lombardi/XII-2012",NA,"2007","12","28","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.055","-20.932778","41W3'18","20S55'58",NA,"Arbusto escandente. Flores brancas. Bordo da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","31789",NA,"Plantae",NA,"Hippocrateaceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","R. A. X. Borges; et al","377",NA,"Brasil","MBML031789","MBML031789","J.A. Lombardi/XII-2012",NA,"2006","12","17","Bahia","Almadina","Serra do Corcovado","-39.6371994018555","-14.7053003311157",NA,NA,"14289",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-02 16:22:41-03","Cenargen","CEN","59667","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Glocimar Pereira-Silva","9279",NA,"Brasil","CEN00059667","CEN00059667","L. Biral","2015","2004","11","16","GO","SILVANIA","Margem direita do Córrego São Roque.","-48.406388","-16.311388","-48.406388","-16.311388",NA,"Pétalas amarelas, cálice verde claro.",NA,"09",NA,"820","820",NA,"4",NA,NA,NA,"Exsicatas",NA
"111","2020-09-02 16:22:41-03","Cenargen","CEN","93521","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Natália Alves Perigolo","274",NA,"Brasil","CEN00093521","CEN00093521","B. M. T. Walter","2020","2012","12","04","RO","PORTO VELHO","Fragmento florestal próximo à margem esquerda do rio Jaci- Paraná, 1 km ao sul da BR-364. Linha de transmissão Jirau - Porto Velho","-64.405555","-9.2675","-64.405555","-9.2675",NA,NA,NA,"02",NA,"78","78",NA,"8",NA,NA,NA,"Exsicatas",NA
"112","2021-03-04 11:16:22-03","UEFS","HUEFS","117482","PreservedSpecimen","Plantae","Angiospermae","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Borges, R.A.X.","377",NA,"Brasil","HUEFS0117482","HUEFS0117482","J.A.Lombardi","2008","2006","12","17","Bahia","Almadina","Serra do Corcovado. 13,8 Km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12''","14S42'21''",NA,"Floresta Ombrófila Densa Montana.",NA,"01",NA,"650","900",NA,NA,NA,"Rosanae","Celastrales",NA,NA
"113","2021-03-04 11:16:22-03","UEFS","HUEFS","242202","PreservedSpecimen","Plantae","Angiospermae","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Maguire, B.","60255",NA,"Brasil","HUEFS0242202","HUEFS0242202","J.A.Lombardi","2007","1965","11","21","Amazonas",NA,"Cano Tucano, Rio Cauaburí, Amazonas.",NA,NA,NA,NA,NA,NA,NA,"06",NA,"125","125",NA,NA,NA,"Rosanae","Celastrales",NA,NA
"114","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280985F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Peru","V0280985F","V0280985F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"115","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280984F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Peru","V0280984F","V0280984F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"116","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280991F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Bolivia","V0280991F","V0280991F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"117","2019-09-05 15:42:27-03","F","FMNH-SEEDPLANTS","V0041145F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"H. Ruíz L. & J. A. Pavón","12/54","South America","Peru","V0041145F","V0041145F_01",NA,NA,"1778",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA
"118","2015-03-13 19:26:39-03","F","FMNH-SEEDPLANTS","V0280980F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Venezuela","V0280980F","V0280980F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"119","2015-03-13 19:26:39-03","F","FMNH-SEEDPLANTS","V0280981F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Venezuela","V0280981F","V0280981F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"120","2015-03-13 19:26:39-03","F","FMNH-SEEDPLANTS","V0280982F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Venezuela","V0280982F","V0280982F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"121","2015-03-13 19:26:39-03","F","FMNH-SEEDPLANTS","V0280983F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Peru","V0280983F","V0280983F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"122","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280986F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Peru","V0280986F","V0280986F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"123","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280987F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Paraguay","V0280987F","V0280987F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"124","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280988F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Ecuador","V0280988F","V0280988F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"125","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280989F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Brazil","V0280989F","V0280989F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"126","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280990F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Bolivia","V0280990F","V0280990F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"127","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280992F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Bolivia","V0280992F","V0280992F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"128","2015-03-13 19:26:40-03","F","FMNH-SEEDPLANTS","V0280993F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,NA,NA,"South America","Bolivia","V0280993F","V0280993F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"129","2019-06-11 13:30:17-03","F","FMNH-SEEDPLANTS","V0353465F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"I. G. Vargas C.","578","South America","Bolivia","V0353465F","V0353465F_01 V0353465F_02","RRC ID Flag",NA,"1990","6","12","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"578",NA,NA,"Dicotyledoneae",NA,NA,NA
"130","2019-06-11 13:30:17-03","F","FMNH-SEEDPLANTS","V0353466F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"C. H. Dodson et al.","8847","South America","Ecuador","V0353466F","V0353466F_01 V0353466F_02","RRC ID Flag",NA,"1979","10","4","Los Ríos",NA,NA,"-79.4167","-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8847",NA,NA,"Dicotyledoneae",NA,NA,NA
"131","2019-06-11 13:30:22-03","F","FMNH-SEEDPLANTS","V0353467F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"J. Schunke V.","8667","South America","Peru","V0353467F","V0353467F_01 V0353467F_02","RRC ID Flag",NA,"1975","11","12","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8667",NA,NA,"Dicotyledoneae",NA,NA,NA
"132","2020-02-25 12:54:15-03","F","FMNH-SEEDPLANTS","V0551190F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"R. B. Foster","5673","South America","Peru","V0551190F",NA,"RRC ID Flag",NA,"1980","10","29","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5673",NA,NA,"Dicotyledoneae",NA,NA,NA
"133","2020-02-25 12:53:12-03","F","FMNH-SEEDPLANTS","V0551193F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"R. B. Foster","2654","South America","Peru","V0551193F",NA,"RRC ID Flag",NA,"1973","8","17","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2654",NA,NA,"Dicotyledoneae",NA,NA,NA
"134","2020-02-25 12:52:46-03","F","FMNH-SEEDPLANTS","V0551194F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"R. B. Foster","9596","South America","Peru","V0551194F",NA,"RRC ID Flag",NA,"1984","7","10","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9596",NA,NA,"Dicotyledoneae",NA,NA,NA
"135","2020-02-25 12:54:44-03","F","FMNH-SEEDPLANTS","V0551189F","PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"R. B. Foster","12534","South America","Bolivia","V0551189F",NA,"RRC ID Flag",NA,"1988","11","23","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12534",NA,NA,"Dicotyledoneae",NA,NA,NA
"136","2019-09-05 15:42:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Celastraceae","Hippocratea","decussata","Hippocratea decussata",NA,"H. Ruíz L. & J. A. Pavón",NA,"South America","Peru",NA,NA,NA,NA,"1778",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"137","2020-09-30 10:51:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"Gabriel, CS","IFN-19227602.1","Southern America","Brasil",NA,NA,"Figueira, M; Schindler, B","2020","2018","06","07","Mato Grosso","Primavera do Leste",NA,"-54.54","-15.48","-54.54","-15.48",NA,"Conglomerado MT-1922. Subunidade 2. Subparcela 1. Indivíduo 3. F8; Arbusto. Látex branco, muito abundante, pegajoso, ausência de odor.Base reta. Casca cor externa cinza, interna amarela,fina,rugosa; solo escuro, com alta concentração de matéria orgân",NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-09-30 10:51:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"Gabriel, CS","IFN-19227352.1","Southern America","Brasil",NA,NA,"Figueira, M; Schindler, B","2020","2018","06","07","Mato Grosso","Primavera do Leste",NA,"-54.54","-15.48","-54.54","-15.48",NA,"Conglomerado MT-1922. Subunidade 2. Subparcela 1. Indivíduo 3. F6; Liana, 22m de altura, DAP 14,9cm. Látex branco, muito abundante, pegajoso, ausência de odor.Base reta. Casca cor externa cinza, interna amarelo,grossa,rugosa; solo escuro com alta con",NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-30 10:51:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"Lerner, L","IFN-138453091.1","Southern America","Brasil",NA,NA,"Figueira, M; Schindler, B","2020","2018","11","26","Mato Grosso","Campos de Júlio",NA,"-59.04","-13.68","-59.04","-13.68",NA,"Conglomerado MT-1384. Subunidade 1. Subparcela 1. Indivíduo 12. F8; Liana.Base reta.; Solo arenoso, seco. Cerradão",NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-09-30 10:51:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"Silva, G","IFN-177214624.1","Southern America","Brasil",NA,NA,"Figueira, M; Schindler, B","2020","2018","06","19","Mato Grosso","Nova Brasilândia",NA,"-54.899722","-14.94","-54.899722","-14.94",NA,"Conglomerado MT-1772. Subunidade 4. Subparcela 10. Indivíduo 15. F8; Árvore.Base reta.; Mata seca, solo marrom",NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-09-30 10:51:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Celastraceae","Anthodon","decussatus","Anthodon decussatus",NA,"Silva, G","IFN-129120911.1","Southern America","Brasil",NA,NA,"Figueira, M; Schindler, B","2020","2018","08","15","Mato Grosso","Sorriso",NA,"-55.8","-13.32","-55.8","-13.32",NA,"Conglomerado MT-1291. Subunidade 1. Subparcela 1. Indivíduo 9. F8; Liana.; Mata de galeria &nf;Solo marrom",NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-01-31 10:37:48-03","IFAM","EAFM","2943","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Kinupp, V.F.; Gurgel-Silva, E.; Flores, T. & Coêlho, R.","4371",NA,"Brasil",NA,NA,"Kinupp, V.F.","2010","2010","12","14","Amazonas","Manaus","CEPEAM-Manaus., CEPEAM.","-60.0250015258789","-3.10193991661072",NA,NA,"138090","; HABITAT: Platô.; DESC: Liana; lenhosa com ramos jovens lenticelados; estípula triangulares; lâmina glabra na face inferior; pecíolo canaliculado levemente rugoso e nervura central proeminente na face adaxial.","auto","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-01-31 10:37:48-03","IFAM","EAFM","2934","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Kinupp, V.F.; Gurgel-Silva, E.; Flores, T. & Coêlho, R.","4362",NA,"Brasil",NA,NA,"Kinupp, V.F.","2010","2010","12","14","Amazonas","Manaus","CEPEAM-Manaus., Trilha próximo a subida para sede das CEPEAM.","-60.0250015258789","-3.10193991661072",NA,NA,"138090","; DESC: trepadeira lenhosa; flores cremes; folhas brilhante.","auto","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-01-31 10:37:48-03","IFAM","EAFM","C31","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Kinupp, V.F.; Gurgel-Silva, E.","4252",NA,"Brasil",NA,NA,"Kinupp, V.F.","2010","2010","06","27","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Zoo III.","-60.0250015258789","-3.10193991661072",NA,NA,"138090","; HABITAT: Baixio; DESC: Liana; frutos achatados e triangulares com sementes aladas de cor verde; folhas concolores com margens serrilhadas, pecíolo levemente engrossado.","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-01-31 10:37:48-03","IFAM","EAFM","2780","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Gurgel-Silva, E.; Coelho, R.L. & Flores, T.","305",NA,"Brasil",NA,NA,"Gurgel-Silva, E.","2011","2010","12","14","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Zoo III , perto da barragem.","-60.0250015258789","-3.10193991661072",NA,NA,"138090","; HABITAT: Platô.; DESC: Liana lenhosa; ramos jovens lenticelados; estípulas triangulares; lâmina glabra na face abaxial; pecíolo canaliculado levemente rugoso; nervura central proeminente na face superior; flores de cor creme.","auto","11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
