"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"607","2015-09-05 07:43:34-03","MNHN","RECOLNAT_MNHN_P","P04807818","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"P04807818","P04807818_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04807818' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C1 1072",NA,NA
"608","2015-09-05 07:43:34-03","MNHN","RECOLNAT_MNHN_P","P04807819","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Saint-Hilaire, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P04807819","P04807819_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04807819' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"609","2015-09-04 20:55:48-03","MNHN","RECOLNAT_MNHN_P","P05204263","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Glaziou, A.","1880","3","22","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"P05204263","P05204263_01","Gomes-Bezerra",NA,"Brésil. R.J. Theresópolis, valle de Quebra Fracos.",NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204263' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","38539","auto",NA,NA,NA,"12011",NA,NA
"610","2015-09-04 20:55:48-03","MNHN","RECOLNAT_MNHN_P","P05204262","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Glaziou, A.","1880","3","22","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"P05204262","P05204262_01","Gomes-Bezerra",NA,"Vallée de Quebra Fracos",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204262' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","38539","auto",NA,NA,NA,"12011",NA,NA
"611","2020-10-01 14:24:02-03","JBB","HEPH","32383","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Maruyama, A; Cicco, L","2016","11","11","Brasil","São Paulo","São Paulo","-45.014722","-23.228611","-45.014722","-23.228611",NA,NA,"Faria, JEQ; Ibrahim, M","610",NA,"1091","1091",NA,"2016","11","19","Dicotyledon","Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-10-01 14:24:02-03","JBB","HEPH","18420","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Hatschbach, G","1974","11","13","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Sobral, M","35427","Rio Jáguariaíva",NA,NA,NA,"1993",NA,NA,"Dicotyledon","Myrtales",NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"613","2020-12-11 11:39:03-03","UFMG","BHCB","50524","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-12-11 11:39:03-03","UFMG","BHCB","163931","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Mendes, MS","2011","12",NA,"Brasil","Minas Gerais","São Brás do Suaçuí","-44.643442","-21.021028","-44.643442","-21.021028",NA,NA,NA,"s.n.","Área da CSN - Zona rural. Coordenadas aproximadas.","960","960","Coordenadas aproximadas.; Arbóreo.; Floresta secundária.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-12-11 11:39:03-03","UFMG","BHCB","115795","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","2007","10","13","Brasil","Minas Gerais","Ouro Preto","-43.571783","-20.310583","-43.571783","-20.310583",NA,NA,NA,"4969","Floresta Estadual do Uaimii","1015","1015","Árvore de 7 m, frutos verdes e flor branca de estames amarelos; na beira do rio das Velhas; na Floresta Estacional Semidecidual","2008","01","29","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-12-11 11:39:03-03","UFMG","BHCB","116120","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Ceccantini, G; Nakamura, C; Silva, GB; Freire, GQ; Cardim, RH","2006","12","03","Brasil","Minas Gerais","Matozinhos","-44.015017","-19.476967","-44.015017","-19.476967","BHCB030994",NA,NA,"3037","Fazenda Cauaia",NA,NA,"Madeira Coletada; Árvore 6m de altura, CAP=56cm. Ritidoma foliáceo descamante e rosado, papiraceo, fruto verde.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-12-11 11:39:03-03","UFMG","BHCB","147768","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","-45.31775","-22.580972","-45.31775","-22.580972",NA,NA,NA,"1522","Fazenda Boa Esperança, Trilha dos romeiros.","1530","1530","Árvore, 7m., às margens da estrada. Em floresta ombrófila mista degradada. Frutos verdes.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-12-11 11:39:03-03","UFMG","BHCB","150355","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Baitello, JB; Cielo Filho, R; Aguiar, OT","2007","12","05","Brasil","São Paulo","Paranapanema","-48.751111","-23.547222","-48.751111","-23.547222","BHCB003160",NA,NA,"1973","Estação Ecológica, Borda da mata, próximo à entrada da cachoeira","630","630","Arvoreta com 2,5m frutos verdes","2008","05","13","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-12-11 11:39:03-03","UFMG","BHCB","20558","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Farias, GL","1989","05","22","Brasil","Espírito Santo","Regência",NA,NA,NA,NA,NA,NA,NA,"s.n.","Reserva Florestal de Comboio - IBDF",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-12-11 11:39:03-03","UFMG","BHCB","45428","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-12-11 11:39:03-03","UFMG","BHCB","12142","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Costa, LVC",NA,NA,NA,"Brasil","Minas Gerais","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,"205","Alberto Flores",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"26639","auto",NA,NA,NA,NA,NA,NA
"622","2020-12-11 11:39:03-03","UFMG","BHCB","75920","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pifano, D; Valente, A","2002","01","12","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"BHCB000772","BHCB000772",NA,"295","Conceição do Ibitipoca, Estrada para Moreiras",NA,NA,"Árvore ca 10 m na borda da mata em local de muita luminosidade. Frutos imaturos verdes com disco branco entorno do estilete persistente branco.","2002",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"623","2020-12-11 11:39:03-03","UFMG","BHCB","20553","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Folli, DA","1988","12","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","C.V.R.D.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"624","2020-12-11 11:39:03-03","UFMG","BHCB","20557","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Vinha, P","1990","05","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","C.V.R.D.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"625","2020-12-11 11:39:03-03","UFMG","BHCB","28217","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"s.n.","Estação Ecológica da UFMG",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"626","2020-12-11 11:39:03-03","UFMG","BHCB","72851","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Oliveira, JE","1941","09","27","Brasil","Minas Gerais","Ibirité","-44.0588989257812","-20.021900177002",NA,NA,NA,NA,NA,"615","Fazenda do Rosário. Sociedade Pestalozzi.",NA,NA,"Pouco frequente. Arbustivo, 2m. Flor alva e odorífera.; Capoeira.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"7189","auto",NA,NA,NA,NA,NA,NA
"627","2020-12-11 11:39:03-03","UFMG","BHCB","72852","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Magalhães, GM","1941","10","31","Brasil","Minas Gerais","Ibirité","-44.0588989257812","-20.021900177002",NA,NA,NA,NA,NA,"725","Fazenda do Rosário. Sociedade Pestalozzi.",NA,NA,"Sete casacas.; Pouco frequente. Arbustivo, 2m. Flor alva e odorífera.; Capoeira.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"7189","auto",NA,NA,NA,NA,NA,NA
"628","2020-12-11 11:39:03-03","UFMG","BHCB","1213","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Oliveira, JA de; Ferrari, JM","1979",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB000773","BHCB000773",NA,"289","Pampulha, Instituto de Ciências Biológicas UFMG",NA,NA,"Terrestre. Fruto comestível.","1992",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"629","2020-12-11 11:39:03-03","UFMG","BHCB","171657","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Lima, HC de; et al.","1984","01","09","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"BHCB016345",NA,NA,"4855","Trecho entre itaóca e Itapemirim. Pontal ca. 4km antes da ponte sobre o rio Itapemirim.",NA,NA,"Arbusto com 2,5m de altura. Flores perfumadas com cálice verde e corola e estame alvos. Frutos jovens esverdeados. Tronco com casca lisa e pardacenta. Ocasional.","2010","05","25","Dicotyledon",NA,NA,"Southern America",NA,"37987","auto",NA,NA,NA,NA,NA,NA
"630","2021-02-11 17:20:39-03","UFPR","UPCB","14226","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Melo, E.de","1986","11","30","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Silva, S.J.G. da","63","Fazenda do Durgo",NA,NA,"Árvore, 8m x 80cm, tronco soltando cascas finas retangulares, flor branca, pétalas facilmente destacáveis. Floresta com Araucaria..",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"631","2021-02-11 17:20:39-03","UFPR","UPCB","40601","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Borgo, M.","1999","12","04","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Silva, S.M.","567","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"Árvore 4m, frutos imaturos, às margens do lago..","1999","12","04",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"632","2021-02-11 17:20:39-03","UFPR","UPCB","19311","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Hatschbach, G.","1983","10","19","Brasil","Espírito Santo","Conceição da Barra",NA,NA,"9999","9999",NA,NA,"Landrum, L.R.","47000","BLOQUEADO",NA,NA,"Arvoreta, 4m. Restinga..","1987","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-02-11 17:20:39-03","UFPR","UPCB","38414","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Zardini, E.M.","1992","02","03","Paraguai",NA,NA,"-56.883333","-26.116667","-56.883333","-26.116667",NA,NA,"Holst, B.K.","30319","Paraguari, National Park Ybycu'í, SW area around La Rosada, 26°07'S 56°53'W",NA,NA,"Tree 8m, forest..","1992","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-02-11 17:20:39-03","UFPR","UPCB","79455","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O'Berg","Estevan, D.A.","2005","11","07","Brasil","Paraná","Ventania","-50.196111","-24.291667","-50.196111","-24.291667",NA,NA,"Estevan, D.A.","1787","Fazenda Santa Inês",NA,NA,"Árvore, 4m; pétalas brancas..","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-02-11 17:20:39-03","UFPR","UPCB","87503","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Völtz, R.R. et al.","2016","10","14","Brasil","Paraná","Fênix","-51.954167","-23.918611","-51.954167","-23.918611",NA,NA,"Völtz, R.R.","983","Parque Estadual de Vila Rica do Espírito Santo","320","320","Árvore 15 m alt.; flores com pétalas e estames alvos; interior da Floresta Estacional Semidecídual, próximo ao lago..","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-02-11 17:20:39-03","UFPR","UPCB","92277","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Meyer, F.S. | Meyer, T.","2017","11","18","Brasil","São Paulo","Pindorama","-48.866939","-21.211961","-48.866939","-21.211961","UPCB0038267","UPCB0038267","Meyer, F.S.","2277","Margem da ferrovia.",NA,NA,"Sub-bosque de Floresta Estacional Semidecidual em regeneração. Arbusto ca. 2,5m alt. Nervuras bem marcadas na face abaxial de lâmina foliar; flores com pétalas brancas.","2017","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-02-11 17:20:39-03","UFPR","UPCB","93322","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess) O. Berg.","Caxambu, M. G. | Siqueira, E. L. | Santos, T. M.","2017","09","28","Brasil","Paraná","Mato Rico","-52.121944","-24.786667","-52.121944","-24.786667","UPCB0035579","UPCB0035579","Caxambu, M. G.","7915","Estação Ecológica Municipal Cantú.","557","557","Floresta Estacional Semidecidual Submontana.. Arbusto ca. 5m, heliófita. Botões alvo-esverdeado. Relevo: Ondulado.","2017","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-02-11 17:20:39-03","UFPR","UPCB","95058","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Maruyama, A. | Cheron, L.G. | Valentim, G.T.","2017","10","04","Brasil","São Paulo","Bauru","-49.102778","-22.265278","-49.102778","-22.265278","UPCB0046290",NA,"Maruyama, A.","998","Próximo ao contorno da Rodovia Marechal Rondon",NA,NA,"Cerradão. Árvore ca. 4,0 m alt. Botões florais verdes","2017","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-02-11 17:20:39-03","UFPR","UPCB","18334","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Goetzke, S.","1987","05","28","Brasil","Paraná","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,"Arbusto, 1,5m, fruto verde amarelado. Floresta secundária..","1987","08","15",NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"640","2021-02-11 17:20:39-03","UFPR","UPCB","4789","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Hatschbach, G.","1963","11","06","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Flora Neotropica","10329","Alto Cavernoso",NA,NA,"Pequena árvore, 3-3,5m, flor branca. Mata secundária..","1986","01","01",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"641","2021-02-11 17:20:39-03","UFPR","UPCB","37421","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Bicudo, L.R.H.","1998","10","13","Brasil","São Paulo","Panorama","-51.8600006103516","-21.3500003814697",NA,NA,NA,NA,NA,"93","Bairro de Itaziara, margem do Rio Paraná",NA,NA,"4,5m de altura, cálice verde, corola branca, androceu branco, odor agradável. Mata de galeria, 420m..",NA,NA,NA,NA,NA,NA,NA,NA,"25925","auto",NA,NA,NA,NA,NA,NA
"642","2021-02-11 17:20:39-03","UFPR","UPCB","43442","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Pavão, O.C.","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Sobral, M.",NA,"Chácara Carolina",NA,NA,"Flores brancas, botões florais verdes, árvore 6m na borda da mata..","2000","01","01",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"643","2021-02-11 17:20:39-03","UFPR","UPCB","29356","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Kozera, C.","1996","01","08","Brasil","Paraná","Cruz Machado","-51.3466987609863","-26.0174999237061",NA,NA,NA,NA,"Silva, S.M.","34","Distrito Santana",NA,NA,"Árvore, ca. 7m, fruto jovem verde. N.V.: sete-capote..","1996","02",NA,NA,NA,NA,NA,NA,"52323","auto",NA,NA,NA,NA,NA,NA
"644","2021-02-11 17:20:39-03","UFPR","UPCB","74545","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Bolson, M.","2010","11","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Lima, D.F.S.","449","Jardim Botânico Municipal - Jardim das nativas",NA,NA,"Árvore. 3m. UPCB-DNA N°1713.","2011","06","20",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"645","2021-02-11 17:20:39-03","UFPR","UPCB","16547","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Hatschbach, G.","1987","10","21","Brasil","Mato Grosso do Sul","Eldorado","-54.2835998535156","-23.7868995666504",NA,NA,NA,NA,"Hatschbach, G.","51492","MT 642",NA,NA,"Arvoreta, 5m, pétalas alvas. Margens de córrego..","1987","01","01",NA,NA,NA,NA,NA,"27119","auto",NA,NA,NA,NA,NA,NA
"646","2021-02-11 17:20:39-03","UFPR","UPCB","30209","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Mikich, S.B.","1996","10","17","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Silva, S.M.",NA,"Parque Estadual Vila Rica do Espírito Santo",NA,NA,"Árvore, flor branca. Floresta..","1997","02",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"647","2021-02-11 17:20:39-03","UFPR","UPCB","80843","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg.","Cordeiro, J.","2005","03","19","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Cordeiro, J.","223","Parque Municipal das Araucárias",NA,NA,"Árvore com 6m, frutos verdes, Chácara Tia Maria.","2010","02","01",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"648","2021-02-11 17:20:39-03","UFPR","UPCB","20713","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Marquesini, N.R.","1992","10","27","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Hatschbach, G.",NA,"Posto indígena: Queimadas",NA,NA,"Flor alva..","1993","05","10",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"649","2021-02-11 17:20:39-03","UFPR","UPCB","48939","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Silva, S.M.","2000","10","31","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Silva, S.M. & Borgo, M.","798","Prox. do Ribeirão dos Veados",NA,NA,"Árvore ca. 10m, frutos imaturos, floresta secundária ao longo do rio..","2000","01","01",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"650","2021-02-11 17:20:39-03","UFPR","UPCB","36131","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Paiva, M.R.C.","1997","08","26","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Soares e Silva, L.H.",NA,"Próximo ao trevo Ortigueira-Ponta Grossa",NA,NA,"Árvore 3-3,5m, botão floral esverdeado, folhas pilosas..","1998","09","22",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"651","2021-02-11 17:20:39-03","UFPR","UPCB","79448","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O'Berg","Soares e Silva, L.H.","1995","10","04","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Soares e Silva, L.H.","440","Salto da Orquídea",NA,NA,"Árvore 5m, botões florais verdes; flores brancas; odoríferas..","1995",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"652","2021-02-11 17:20:39-03","UFPR","UPCB","15949","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb.) O.Berg","Hatschbach, G.","1984","01","10","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Hatschbach, G.","47324","São Judas Tadeu",NA,NA,"Arbusto, 2m. Matinha de solo rochoso..","1984","10",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","3184976","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Isabel Basualdo","1988","12","21","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,"B.K. Holst","Basualdo 002039","Tavai. Prop de la Fila Bogado. En en bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","1073500","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Leongino Guerrero","1996","1","18","Paraguay","San Pedro",NA,"-56.12611","-23.80305",NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 44417","Yaguareté Forest (Sustainable Forest Systems Site). Low forest.","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1045",NA,NA
