"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount"
"146","2020-09-12 05:00:02-03","US","US","1057495","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"E. Hassler","12675","1913","11",NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2198117","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"I. Morel","4274","1947","11","29","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1483840","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"P. Jorgensen","3950","1930","1","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2020-09-02 16:34:31-03","Cenargen","CEN","49104","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Marina de Lourdes Fonseca Resende","3745","2002","10","23",NA,"Brasil","DF","BRASILIA","APA Gama e Cabeça de Veado. R.A. do Núcleo Bandeirante, SMPW Q. 16 Conjunto 01. Long.: 47°56'40,7''O.","-47.9296989440918","-15.7797002792358","1020","Exsicatas","Folhas discolores, cálice cor verde, corola rósea, planta viscosa. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00049104","CEN00049104","E.Pessoa",NA,"2014","10",NA,"1020","70570","auto",NA,NA,NA,NA,"1"
"150","2020-09-02 16:34:31-03","Cenargen","CEN","50307","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","João Marcelo de Rezende","619","2002","10","15",NA,"Brasil","DF","BRASILIA","Cerca de 1 km montante da ponte de concreto do rio Preto.","-47.9296989440918","-15.7797002792358","900","Exsicatas","Margem direita do rio Preto. Área de influência da AHE Queimado.","CEN00050307","CEN00050307","E.Pessoa",NA,"2014","10",NA,"900","70570","auto",NA,NA,NA,NA,"3"
"151","2020-09-02 16:34:31-03","Cenargen","CEN","47573","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Aécio Amaral-Santos","1591","2002","11","07",NA,"Brasil","DF","BRASILIA","DF - 100, ponte sobre o rio Jardim, `a esquerda, sentido PADF - Formosa.","-47.9296989440918","-15.7797002792358",NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047573","CEN00047573","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"2"
"152","2020-09-02 16:34:31-03","Cenargen","CEN","47689","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Aécio Amaral-Santos","1699","2002","11","27",NA,"Brasil","DF","BRASILIA","DF - 100 sentido BsB - Formosa, fazenda Manga.","-47.9296989440918","-15.7797002792358",NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047689","CEN00047689","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"2"
"153","2020-09-02 16:34:31-03","Cenargen","CEN","65982","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Aécio Amaral-Santos","1001","2001","11","28",NA,"Brasil","DF","BRASILIA","DF 205, cerca de 3 km após o Centro Educacional FERCAL, em direção á Padre Bernardo.","-47.9296989440918","-15.7797002792358",NA,"Unicata",NA,"CEN00065982","CEN00065982","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"154","2020-09-02 16:34:31-03","Cenargen","CEN","89004","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rodolfo de Paula Oliveira","51","2012","11","18",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego Taquara)","-47.9296989440918","-15.7797002792358",NA,"Unicata",NA,"CEN00089004","CEN00089004","R. de Paula",NA,"2010","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"155","2020-09-02 16:34:31-03","Cenargen","CEN","89054","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rodolfo de Paula Oliveira","100","2013","02","17",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego Capetinga)","-47.9296989440918","-15.7797002792358",NA,"Exsicatas",NA,"CEN00089054","CEN00089054","R. de Paula",NA,"2013","02",NA,NA,"70570","auto",NA,NA,NA,NA,"3"
"156","2020-09-02 16:34:31-03","Cenargen","CEN","100627","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Terezinha Aparecida Borges Dias","608","1993","07","22",NA,"Brasil","DF","BRASILIA","Fazenda do Dr. Sebastião, localizada à direita da DF - 205. Sede à 63 Km do CENARGEN/EMBRAPA, ponto de coleta à esquerda, a 2 Km da sede.","-47.9296989440918","-15.7797002792358",NA,"Unicata",NA,"CEN00100627","CEN00100627","J. A. N. Batista",NA,"2017","12",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"157","2020-09-02 16:34:31-03","Cenargen","CEN","63545","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Keiko Fueta Pellizzaro","37","2002","12","18",NA,"Brasil","DF","BRASILIA","Fazenda Dois Irmãos. Mata da Parcela 9.","-47.9296989440918","-15.7797002792358",NA,"Unicata","Muda doada para Marina Zati. Mudas coletadas em 18/12/2002 e matidas em cultivo no Cenargen. Material devidamente herborizado em 05/09/2006.","CEN00063545","CEN00063545","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"158","2020-09-02 16:34:31-03","Cenargen","CEN","88979","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rodolfo de Paula Oliveira","30","2010","11","15",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira","-47.9296989440918","-15.7797002792358",NA,"Unicata",NA,"CEN00088979","CEN00088979","R. de Paula",NA,"2010","12",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"159","2020-09-02 16:34:31-03","Cenargen","CEN","88969","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rodolfo de Paula Oliveira","20","2010","10","07",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira","-47.9296989440918","-15.7797002792358",NA,"Unicata",NA,"CEN00088969","CEN00088969","L. B. Bianchetti",NA,"2010","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"160","2020-09-02 16:34:31-03","Cenargen","CEN","34447","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","João Aguiar Nogueira Batista","957","1999","11","14",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - EMBRAPA. Mata do Riacho Fundo. Trecho de mata um pouco acima da ponte e da área de lazer com as churrasqueiras.","-47.9296989440918","-15.7797002792358",NA,"Unicata","Em final de floração; flores brancas.","CEN00034447","CEN00034447","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"161","2020-09-02 16:34:31-03","Cenargen","CEN","33410","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Alexandre Bonesso Sampaio","136","1997","09","22",NA,"Brasil","DF","BRASILIA","Mata do Riacho Fundo, Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","1080","Exsicatas","Coletada no transecto 1 da fitossociologia.","CEN00033410","CEN00033410","E.Pessoa",NA,"2014","10",NA,"1080","70570","auto",NA,NA,NA,NA,"2"
"162","2020-09-02 16:34:31-03","Cenargen","CEN","7180","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Cilúlia Maria Maury","280","1982","10","19",NA,"Brasil","DF","BRASILIA","Proximidades da Fundação Zoobotânica, N de Brasília. Mata de galeria do Córrego do Bragueto.","-47.9296989440918","-15.7797002792358",NA,"Exsicatas","Sobre Palicourea sp. Pequenas flores calcaradas, dispostas mas a duas em torno de um eixo central, dando a impressão de espiga.Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007180","CEN00007180","E.Pessoa",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,"1"
"163","2020-09-02 16:34:31-03","Cenargen","CEN","47230","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Aécio Amaral-Santos","1161","2002","05","15",NA,"Brasil","GO","CRISTALINA","Mata à esquerda da ponte (margem direita), que dá acesso à guarita da saída para Palmital.","-47.6136016845703","-16.7686004638672",NA,"Exsicatas","Área de influência da AHE Queimado; influência direta.","CEN00047230","CEN00047230","E.Pessoa",NA,"2014","10",NA,NA,"85457","auto",NA,NA,NA,NA,"3"
"164","2020-09-02 16:34:31-03","Cenargen","CEN","26296","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Bruno Machado Teles Walter","533","1989","11","06",NA,"Brasil","GO","FORMOSO","Margem esquerda do rio Mato Grande, cerca de 100 m da fonte, dentro do Parque Nacional Grande Sertão Veredas.","-48.8819007873535","-13.6535997390747",NA,"Exsicatas","Minúsculas flores brancas. As inflorescências apresentam aproximadamente 2 cm. Pétalas, labelo e sépalas branca. Coluna amarela. A flor possui um esporão de cor alaranjada. Raízes branca-acinzentadas.","CEN00026296","CEN00026296","E.Pessoa",NA,"2014","10",NA,NA,"32129","auto",NA,NA,NA,NA,"4"
"165","2020-09-02 16:34:31-03","Cenargen","CEN","47473","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Aécio Amaral-Santos","1444","2002","08","15",NA,"Brasil","MG","UNAI","Margem esquerda do rio Preto, mata após a ponte para Palmital.","-46.9061012268066","-16.3575000762939",NA,"Exsicatas","Área de influência do AHE Queimado; influência direta.","CEN00047473","CEN00047473","E.Pessoa",NA,"2014","10",NA,NA,"97926","auto",NA,NA,NA,NA,"2"
"166","2019-10-07 09:19:50-03","UEFS","HUEFS","133273","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Arbo, M.M.","9394","2006","10","18",NA,"Argentina","Corrientes","Mburucuyá","P. N Mbrucuyá, potrero 8.",NA,NA,NA,NA,NA,"HUEFS0133273","HUEFS0133273","E.Pessoa","Lilianae","2013","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-07 09:19:50-03","UEFS","HUEFS","191495","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rezende, J.M.","619","2002","10","15",NA,"Brasil","Distrito Federal","Brasília","Cerca de 1 Km montante da ponte de concreto do rio Preto.","-47.325556","-16.039167","900",NA,NA,"HUEFS0191495","HUEFS0191495","E.Pessoa","Lilianae","2013","12",NA,"900",NA,NA,"47W19'32''","16S2'21''",NA,NA,NA
"168","2019-07-09 12:46:28-03","F","FMNH-SEEDPLANTS","V0435791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"I. G. Vargas C. et al.","3430","1994","10","22","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,"V0435791F","V0435791F_01 V0435791F_02","RRC ID Flag","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"3430",NA,NA
"169","2019-07-09 12:42:19-03","F","FMNH-SEEDPLANTS","V0435792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"H. C. Cutler","7088","1942","9","14","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0435792F","V0435792F_01",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-07-09 12:43:41-03","F","FMNH-SEEDPLANTS","V0435793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"P. Jörgensen","7950","1931","7",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0435793F","V0435793F_01",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-07-09 12:43:41-03","F","FMNH-SEEDPLANTS","V0435794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"R. Reiss","77","1934","10","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0435794F","V0435794F_01",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-07-09 12:43:41-03","F","FMNH-SEEDPLANTS","V0435795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"E. M. Zardini","38845","1994","3","16","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0435795F","V0435795F_01",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-12 15:02:22-03","UFSCar","SPSC","7326","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.",NA,NA,"2008","01","28",NA,"Brasil","São Paulo","Analândia","Rio Corumbataí. Afluente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA
"174","2019-10-16 14:10:56-03","UEL","FUEL","10662","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","Cogn.","Hertel, R","440","1949","04","15",NA,"Brasil","Paraná","Piraquara","Volta Grande","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"Hoehne, FC",NA,"1949",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"175","2019-11-01 15:15:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Heringer, EP","13050","1973","12","28","Southern America","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,"Planta epífita. Flores minúsculas; Mata Ciliar úmida","UB0031799","UB0031799","Pessoa, E",NA,"2014","10","23",NA,"70570","auto",NA,NA,NA,NA,NA
"176","2019-11-01 15:15:14-03","UnB","UB","203133","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Irwin, HS; et al.","26907","1970","05","04","Southern America","Brasil","Minas Gerais","Corinto","12km W. of Corinto","-44.4564018249512","-18.3808002471924","600",NA,"Epiphyte on tree trunk. Fruit green; Cerrado and gallery","UB0015735","UB0015735","Pessoa, E",NA,"2014","10","23","600","49021","auto",NA,NA,NA,NA,NA
"177","2019-11-01 15:15:14-03","UnB","UB","111885","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Meneguzzo, TEC; Peres Júnior, AK; Escobar, MSI","62","2009","02","24","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa. Bioma Cerrado, fitofisionomia Mata ciliar.","-47.905389","-15.931778","1080",NA,"Epífita a 1,5m do solo. Frutos imaturos verdes.","UB0019247","UB0019247","Pessoa, E",NA,"2009","02","23","1080",NA,NA,"-47.905389","-15.931778",NA,NA,NA
"178","2019-11-01 15:15:14-03","UnB","UB","143373","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Peres Júnior, AK","20","2009","07","17","Southern America","Brasil","Goiás","Sítio d'Abadia","Represa Mambaí","-46.310556","-14.689444","681",NA,"Bioma Cerrado, fitofisionomia Mata Ciliar","UB0015736","UB0015736","Pessoa, E",NA,"2014","10","23","681",NA,NA,"-46.310556","-14.689444",NA,NA,NA
"179","2019-11-01 15:15:14-03","UnB","UB","191282","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Faria, JEQ; Zanatta, MRV","2454","2012","03","23","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal, Estrada para o rio Salinas, próximo ao morro da Pedreira","-47.966389","-15.496944","781",NA,"Epífita, fruto imaturo verde; Mata seca sobre afloramento calcáreo","UB0031345","UB0031345","Pessoa, E",NA,"2014","10","23","781",NA,NA,"-47.966389","-15.496944",NA,NA,NA
"180","2019-11-01 15:15:14-03","UnB","UB","213439","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Oliveira, RP; Arcela, V","100","2013","02","17","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (Córrego Capetinga)","-47.941389","-15.954444",NA,NA,"Epífita em tronco de árvore. Fruto cinza; Mata de galeria não inundável. Relevo plano","UB0031335","UB0031335","Paula, R",NA,"2013","02",NA,NA,NA,NA,"-47.941389","-15.954444",NA,NA,NA
"181","2019-11-01 15:15:14-03","UnB","UB","3692","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Heringer, EP","12989","1972","10","05","Southern America","Brasil","Distrito Federal","Brasília","São Bartolomeu","-47.666667","-16.05","900",NA,"Epífita; Mata ciliar","UB0031344","UB0031344","Pessoa, E",NA,"2014","10","23","900",NA,NA,"-47.666667","-16.05",NA,NA,NA
"182","2019-11-01 15:15:15-03","UnB","UB","4408","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Oliveira, RS","9","1994","10","04","Southern America","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","-47.95","-15.85","1020",NA,"Apresenta crescimento monopodial, sementes aveludadas alaranjadas e minúsculas; Epífita. Fruto amarelo-esverdeado; Mata alagada","UB0031324","UB0031324","Pessoa, E",NA,"2014","10","23","1020",NA,NA,"-47.95","-15.85",NA,NA,NA
"183","2019-11-01 15:15:15-03","UnB","UB","4466","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Oliveira, RS","66","1995","02","01","Southern America","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","-47.95","-15.85","1020",NA,"Epífita. Fruto esverdeada; Mata alagada","UB0031325","UB0031325","Pessoa, E",NA,"2014","10","23","1020",NA,NA,"-47.95","-15.85",NA,NA,NA
"184","2019-11-01 15:15:15-03","UnB","UB","87766","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Plowman, TC","10028","1980","04","06","Southern America","Brasil","Distrito Federal","Brasília","Córrego Bananal near bridge at highway BR 020","-47.9","-15.733333","1000",NA,"Climbing epiphyte on slender tree trunks in low swamp thicket (brejo). Fruits tawny orange","UB0031326","UB0031326","Pessoa, E",NA,"2014","10","23","1040",NA,NA,"-47.9","-15.733333",NA,NA,NA
"185","2019-11-01 15:15:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Vanni, R; et al.","1455","1990","02","27","Southern America","Argentina","Corrientes",NA,"Dep. San Miguel. Loc 12km NE de San Miguel, Ea. Toro-y",NA,NA,NA,NA,"Epífita; Interior de selva","UB0031323","UB0031323","Pessoa, E",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:15:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Vanni, R; et al.","1455","1990","02","27","Southern America","Argentina","Corrientes",NA,"Dep. San Miguel. Loc 12km NE de San Miguel, Ea. Toro-y",NA,NA,NA,NA,"Epífita; Interior de selva","UB0031322","UB0031322","Pessoa, E",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:15:15-03","UnB","UB","87767","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Heringer, EP","13050","1973","12","28","Southern America","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,"Planta epífita. Flores minúsculas; Mata Ciliar úmida","UB0031346","UB0031346","Pessoa, E",NA,"2014","10","23",NA,"70570","auto",NA,NA,NA,NA,NA
"188","2019-11-01 15:15:14-03","UnB","UB","203132","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Heringer, EP","5768B","1957","10","12","Southern America","Brasil","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"Epífita",NA,NA,"Pessoa, E",NA,"2014","10","23",NA,"26090","auto",NA,NA,NA,NA,NA
"189","2018-10-03 21:33:28-03","UFMT","UFMT","785","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Bianchetti, L.B.","413","1979","04","12",NA,"Brasil","Distrito Federal",NA,"Caminho da Fercal, ca. 3 Km após a ponte do rio Maranhão.",NA,NA,NA,NA,"Epífita, frutos imaturos verde escuro, pouco frequente. Flores brancas.; Mata de galeria.","UFMT00000785",NA,"Pessoa, E.",NA,"2014","11","29",NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"ad Alto Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","8519",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Balansa, B","632?a",NA,NA,NA,NA,"?",NA,NA,"in sylvis ad Santa Barbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Balansa, B","632",NA,NA,NA,"Southern America","Paraguay",NA,NA,"In Paraguay supra arbores prope Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","3858?",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","8519?",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Balansa, B","632a",NA,NA,NA,NA,"?",NA,NA,"in sylvis ad Santa Barbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
