"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"149","2020-12-02 09:06:48-03","UNITINS","HUTO","5834","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Silva, G.P.","7170",NA,"Brasil",NA,NA,"Herbácea com cerca de 80 cm de altura. Flor branca. Ocasional no local.; Mata de galeria antropizada na margem esquerda do rio Corumbá.","HUTO005834",NA,NA,"Malme","Lucas, D.","2003","02","18","Goiás","Cerca de 300 m a oeste da BR-060, na direção Corumbá/GO. Estrada de terra à 500 m da ponte sobre o rio Corumbá. Relevo suave ondulado.","-48.603333","-16.1425","880","880",NA,"Alexânia","-48.603333","-16.1425","2017","08","11",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:10:49-03","UEFS","HUEFS","63045","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Passos, L.","PCD4956",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0063045","Angiospermae","Apiales","Malme","D.Lucas","1997","02","03","Bahia","Serra do Mato Grosso.","-41.889722","-13.389444","1340","1340","HUEFS0063045","Rio de Contas","41W53'23''","13S23'22''","2017","07",NA,NA,NA,NA,NA,NA,"Asteranae",NA
"151","2020-07-23 11:57:13-03","CEPLAC","CEPEC","12462","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","R. M. Harley","15388",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Diober Lucas","1974","01","21","Bahia","3Km N da cidade.","-41.833333","-13.583333",NA,NA,NA,"RIO DE CONTAS","41W50'0","13S35'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1976"
"152","2020-07-23 11:57:13-03","CEPLAC","CEPEC","48834","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","R. M. Harley","25630",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Flora do Pico das Almas","1988","10","26","Bahia","9Kmao N da cidade, estrada p/ o povoado de Mato grosso.","-41.833333","-13.5",NA,NA,NA,"RIO DE CONTAS","41W50'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"153","2020-07-23 12:00:52-03","CEPLAC","CEPEC","96479","PreservedSpecimen","Plantae","Bromeliaceae","Eryngium","eurycephalum","Eryngium eurycephalum","T. S. Nunes","97",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","1999","09","20","Bahia","Distrito de Catolés: Guarda-Mor.","-41.851111","-13.328611",NA,NA,NA,"ABAÍRA","41W51'4","13S19'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1999"
"154","2019-11-01 14:52:28-03","UnB","UB","190032","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Krieger, L","23568","Southern America","Brasil",NA,NA,"Planta 2.0 m de altura. Flor rósea. Brácteas levemente lilacíneas",NA,"Dicotyledoneae",NA,"Malme","Verardo, SMS","1989","04","01","Minas Gerais","PN Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,"Caparaó",NA,NA,"1989","10","03","15056","auto",NA,NA,NA,NA,NA
"155","2019-11-01 14:52:28-03","UnB","UB","157989","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35563","Southern America","Brasil",NA,NA,"Herb from basal rosette, 1.5m tall; heads white; Sedge meadows and sandy hillocks along stream, and brushy woods above stream",NA,"Dicotyledoneae",NA,"Malme","Constance, L","1972","02","06","Minas Gerais","Ca. 11.0 km N of Gouveia; km 286 on MG-259","-43.6557998657227","-18.4456005096436","1300","1300",NA,"Datas",NA,NA,"1972",NA,NA,"23532","auto",NA,NA,NA,NA,NA
"156","2019-11-01 14:52:28-03","UnB","UB","157990","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Irwin, HS; Harley, RM; Onishi, E","29417","Southern America","Brasil",NA,NA,"Rosette herb, the inflorescences to ca. 1.5 m tall. Heads cream; Campo on summit of Pico de Itacolomí",NA,"Dicotyledoneae",NA,"Malme","Constance, L","1971","01","30","Minas Gerais","Pico de Itacolomí, ca. 3.0 km S of Ouro Preto","-43.5080986022949","-20.2875003814697","1850","1850",NA,"Ouro Preto",NA,NA,"1972",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"157","2019-05-06 11:51:58-03","UFU","HUFU","63314","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Krieger, L.; et al .","23568",NA,"Brasil",NA,NA,"ca. 2 m alt. Flor rósea, brácteas levemente lilacíneas.; À beira da estrada.","HUFU00002167",NA,NA,"Malme","Verardo, S.M.S.","1989","04","01","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,"HUFU00002167",NA,NA,NA,"1989","10","03",NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:31:54-03","UFRGS","ICN","197512","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Coelho, GP; Gonzatti, F; Silva, LN","GPC171","América do Sul","Brasil",NA,NA,"Erva até 1m alt.; início de floração, maior parte dos indivíduos no vegetativo; Campo rupestre",NA,"Dicotyledon",NA,"Malme","Lucas, DB","2017","11","10","MG","Parque Estadual do Itacolomi","-43.491667","-20.434167",NA,NA,NA,"Ouro Preto","-43.491667","-20.434167","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:31:54-03","UFRGS","ICN","087703","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Irgang, BE; Pedralli, G; et al.","s.n.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Lucas, D","1986","01","22","MG","Est. Ecol. do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto",NA,NA,"2017","03","19","44599","auto",NA,NA,NA,NA,NA
"160","2021-02-08 12:31:54-03","UFRGS","ICN","201036","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Trovó, MLO; Silva, LEF; Rollim, IM; Freitas, SNS; Santiago, AO","618","América do Sul","Brasil",NA,NA,"Duplicata doada pelo RB (N° 640024); Erva frequente. Rosetas verdes e inflorescências creme e azuladas.",NA,"Dicotyledon",NA,"Malme","Diober, L","2014","04","06","RJ","Parte alta, arredores do abrigo Rebouças.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Itatiaia",NA,NA,"2016","11","27","19648","auto",NA,NA,NA,NA,NA
"161","2021-02-08 12:31:54-03","UFRGS","ICN","197514","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Coelho, GP; Gonzatti, F; Silva, LN","GPC173","América do Sul","Brasil",NA,NA,"Erva 1m alt.; início de floração; Borda de banhado",NA,"Dicotyledon",NA,"Malme","Lucas, DB","2017","11","10","MG","Parque Estadual do Itacolomi","-43.486667","-20.431389",NA,NA,NA,"Mariana","-43.486667","-20.431389","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-08 08:52:32-03","IBt","SP","335522","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Pirani, JR","CFSC12819",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Malme",NA,"1991","12","07","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"163","2020-09-10 10:17:49-03","IBt","SP","312709","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Shepherd, GJ","97-87",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Malme",NA,"1997","02","19","São Paulo",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,"Queluz",NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA
"164","2020-09-10 10:17:49-03","IBt","SP","312710","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Shepherd, GJ","97-8",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Malme",NA,"1997","02","17","São Paulo",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,"Queluz",NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA
