"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"47","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","27120","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,"1996",NA,NA,"Salimon, C.I.","1996","07",NA,"Brasil","Paraná","Itapoá","Reserva Volta Velha, Santa Catarina",NA,NA,"9999","9999",NA,NA,"BOTU027120","BOTU027120","28892","Trepadeira, capoeira de 8 anos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","20398","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Nordi, J.C.","1993","07","01","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex Florestal Ltda)",NA,NA,"9999","9999",NA,NA,"BOTU020398","BOTU020398","11:10-5(3.1)","Trepadeira; material estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","31581","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza, F.O.","2007","12",NA,"Silva, S.M.P.","2006","04","28","Brasil","São Paulo","Piquete","Estrada São Francisco de Campos do Jordão divisa de Piquete com Wenceslau Braz",NA,NA,"9999","9999",NA,NA,"BOTU031581","BOTU031581","151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:03-03","UFRJ","RFA","14497","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1972","07","06","Brasil","Paraná","Morretes","Rio do Pinto","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RFA12884",NA,"29781","Volúvel, capítulos cremes.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:19:03-03","UFRJ","RFA","14689","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1972","10","05","Brasil","Paraná","Morretes","Rio Passa 7","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RFA12969",NA,"30389","Volúvel; flor creme esverdeada",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:29:18-03","UFRJ","RFA","5268","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M.R. Ritter","2000","09","15","Elias Fellman","1958","09",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA25615",NA,"11",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:29:18-03","UFRJ","RFA","39071","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"N. F. Cunha; T. U. P. Konno","2008","09","02","Brasil","Rio de Janeiro","Rio das Ostras","Praia da Joana","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"RFA32608",NA,"2","Flores de cor branca com cálice castanho",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:29:18-03","UFRJ","RFA","39056","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"N. F. Cunha; T. U. P. Konno","2008","10","16","Brasil","Rio de Janeiro","Rio das Ostras","Praia Virgem","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"RFA32607",NA,"16","Flores alvacentas",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:29:18-03","UFRJ","RFA","6315","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M.R. Ritter","2000","05","15","P. Occhioni","1946","06","17","Brasil","Rio de Janeiro","Rio de Janeiro","Matas do Pai Ricardo. Maciço da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA26325",NA,"581","Liana de flor branca",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:19:03-03","UFRJ","RFA","24966","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","R. Esteves","2000","08","17","Flávio de Brito Pereira","2000","07","18","Brasil","Rio de Janeiro","Guapimirim","Fazenda São Francisco de Paula","-42.992222","-22.581944","42º59'32''W","22º34'55''S","36","36","RFA37370",NA,"17/22","Trepadeira, flores brancas, folha verde, rara no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:29:18-03","UFRJ","RFA","8939","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"E. Pereira","1958","11","24","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA27798",NA,"3911",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:34:59-03","EAO","IAN","145452","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Pires, JM","1975","02","10","Brasil","Amazonas",NA,"Serra Aracá.",NA,NA,NA,NA,"1000","1000","IAN145452",NA,"39","Cipozinho, flores branco-creme.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:34:59-03","EAO","IAN","24867","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2021",NA,NA,"Blanchet, JS",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN024867",NA,"s.n.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:34:59-03","EAO","IAN","37200","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Dedecca, D","1947","06","06","Brasil","São Paulo","Peruíbe","Mata.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"IAN037200","IAN037200 IAN037200_e","8348","Trepadeira.","Southern America",NA,NA,"Dicotiledônea",NA,"21922","auto",NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:24:51-03","PUCPR","HUCP","12441","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Silva, SM; Dalla Rosa, S",NA,NA,NA,"Silva, SM","1999","08","24","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00008030","HUCP00008030","023","Nº 40757.",NA,NA,NA,"Eudicotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:24:51-03","PUCPR","HUCP","10818","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, GG",NA,NA,NA,"Schutz, AL; Gatti, G","1996","09","13","Brasil","Paraná","Paranaguá","Viveiro do Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00008031","HUCP00008031","019",NA,NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"63","2020-02-27 20:28:30-03","PUCPR","HUCP","17934","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Kersten, RA",NA,NA,NA,"Serafini, LZ","2000","05","28","Brasil","Santa Catarina","Itapoá","Chácara do Wernei","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"HUCP00008003","HUCP00008003","s.n.",NA,NA,NA,NA,"Eudicotiledonea",NA,"18121","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:24:51-03","PUCPR","HUCP","18917","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2007","10","06","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00007951","HUCP00007951","282",NA,NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:24:51-03","PUCPR","HUCP","18267","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Bonaldi, R","2007","12","04","Bonaldi, R","2007","07","14","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00007947","HUCP00007947","226",NA,NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"66","2020-05-19 10:29:39-03","UFBA","ALCB","032661","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Gandara, A","2017","09","12","Carvalho, AM de; Amorim, AMA; Jardim, JG; Pintanga, GVF; Carvalho, LAV de","1995","07","15","Brasil","Bahia","Itacaré","Litoral Sul, Ca. 6 a 8 Km. na estrada Itacaré / Serra Grande","-39.066667","-14.366667","-39.066667","-14.366667",NA,NA,NA,NA,"6045","Crescendo sobre árvores. Flores alvo - esverdeadas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:10:56-03","UFBA","ALCB","51873","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Ritter, MR","2004","03",NA,"Mattos Silva, LA; Sant'Ana, SC de; Paixão, JL da;","2001","07","25","Brasil","Bahia","Camamu","Litoral Sul, Fazenda Zumbi dos Palmares ( Antiga Faz. Brahma). Ramal com entrada no km 16 da Rodovia BA 001, trecho Camamú/ Travessão. Coletas a 4 km da entrada","-40.6","-14.222222","-40.6","-14.222222",NA,NA,NA,NA,"4399","Flores brancas. Frequente.; Capoeira alta em bordadura. Solo argiloso.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-05-19 10:29:39-03","UFBA","ALCB","107922","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Gandara, A","2017","09","12","Matos, FB; Carvalho, G; Daneu, L; Goes, LC","2009","09","18","Brasil","Bahia","Porto Seguro","Extremo Sul, Parque Nacional do Pau-Brasil. estrada da Preguiça. Beira da estrada","-39.25","-16.5","-39.25","-16.5","90","90",NA,NA,"1821",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:10:56-03","UFBA","ALCB","59283","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Liro, RM","2007","09",NA,"Carvalho, AM de; Jardim, JG; Juchum, F; Sant'Ana, SC de; Santos, J dos;","2001","08","17","Brasil","Bahia","Ribeirão do Largo","Sudoeste, Rod. para Macarani, ca. 3,4 km e do distrito de Nova Brasilia","-40.606667","-15.49","-40.606667","-15.49","880","880",NA,NA,"6988","Sobre árvore com até 7 m alt. Folhas verde - claras. Flores em botões de cor verde - clara.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-05-19 10:29:39-03","UFBA","ALCB","70137","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Gandara, A","2017","09","12","Guedes, ML","2005","06","11","Brasil","Bahia","Ituberá","Litoral Sul","-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,NA,NA,"11956","escandente, aromática. Folhas discolores, cartáceas. Inflorescência com flores de pappus creme.; antropizada.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:10:56-03","UFBA","ALCB","95716","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Roque, N","2010","08",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","18","Brasil","Bahia","Igrapiúna","Litoral Sul, Povoado de Laranjeiras","-39.207778","-13.905278","-39.207778","-13.905278","153","153",NA,NA,"17296","Folhas aromáticas, cartáceas, discolores. Inflorescência axilar em panícula com capítulos paucifloros alvos.; Área antropizada.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:10:56-03","UFBA","ALCB","95906","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Roque, N","2010","08",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","20","Brasil","Bahia","Presidente Tancredo Neves","Litoral Sul, Richão dos Caboclos, Casa de Maria dos Montes Merces Santos","-39.347778","-13.376944","-39.347778","-13.376944","211","211",NA,NA,"17430","herbácea. Folhas cartáceas, discolores. Inflorescência com flores cremes.; Área Antropizada.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:10:56-03","UFBA","ALCB","136675","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Sabino, GP",NA,NA,NA,"Sabino, GP; Azevedo, IHF; Lombardi, JA; Vergne, MC; Borgiani, R","2015","08","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha ao redor da Casa do Pesquisador.","-45.0225","-22.762778","-45.0225","-22.762778","718","718","ALCB066384","ALCB066384","29","Prensado em álcool. Amostra em sílica. Flores creme, brácteas verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:10:56-03","UFBA","ALCB","75981","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Liro, RM","2007","09",NA,"Lopes, MMM; Amorim, AMA; Paixão, JL da; Gomes, LCJ; Goldenberg, R","2006","04","09","Brasil","Bahia","Camacã","Litoral Sul, RPPN Serra Bonita. 9,7 km w de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","-39.565278","-15.391667","850","850",NA,NA,"566","Ca. 3m alt. Folhas membranáceas, levemente discolores. Capítulo branco - esverdeado.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-14 14:09:53-03","UFBA","ALCB","136475","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Guedes, ML","2019","10",NA,"Guedes, ML; Maia, AL; Alunos de Botânica Econômica","2019","09","28","Brasil","Bahia","Igrapiúna","Reserva Espinita., trilha do Carneiro.","-39.266944","-14.47","-39.266944","-14.47",NA,NA,"ALCB065983",NA,"31769","Folhas cartáceas, glabras. Sinflorescências paniculadas, laxas, capítulos pedicelados. Frutos cipselas .","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:10:56-03","UFBA","ALCB","058872","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Ritter, MR","2004","03",NA,"Martin, LF; Sant'Ana, SC de; Paixão, JL da;","2001","07","24","Brasil","Bahia","Maraú","Litoral Sul, Estrada que liga Itacaré a Maraú, km 4","-39.1","-14.245","-39.1","-14.245",NA,NA,NA,NA,"4353","Flores cremes a verde - claro.; Restiga arbórea, transição para campo de Restinga. Solo Arenoso.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:10:56-03","UFBA","ALCB","039811","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook.f. & Arn.","Hoehne, W",NA,NA,NA,"Hoehne, W","1953","07","16","Brasil","São Paulo","Caraguatatuba","Martim de Sá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"4075","Volúvel de flores alvas.","Southern America",NA,NA,"Dicotyledon",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"78","2020-02-08 08:50:37-03","NBC","NL-BOTANY","L.3700437","PreservedSpecimen","Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter MR","2003","02","23","Glaziou AFM","1882","08","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3700437","NL-L3700437",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3700437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Asterales",NA,NA,"Magnoliopsidae","L 0276607",NA,NA,NA,NA
"79","2020-02-08 08:50:37-03","NBC","NL-BOTANY","L.3700438","PreservedSpecimen","Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Hatschbach GG","1959","07","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3700438","NL-L3700438",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3700438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Asterales",NA,NA,"Magnoliopsidae","L 0276574",NA,NA,NA,NA
"80","2020-02-08 08:50:37-03","NBC","NL-BOTANY","L.3700439","PreservedSpecimen","Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Reitz R; Klein RM","1957","10","03","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3700439","NL-L3700439",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3700439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Asterales",NA,NA,"Magnoliopsidae","L 0276573",NA,NA,NA,NA
"81","2020-02-08 08:50:37-03","NBC","NL-BOTANY","WAG.1230316","PreservedSpecimen","Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Silva JM; Hatschbach GG","1986","09","02","Brazil",NA,NA,"Lagoinha (mun. Tijucas do Sul) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1230316","NL-WAG1230316",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1230316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Asterales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-11-04 11:01:57-03","ESALQ","ESA","29469","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1996","10","07","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029469","ESA029469","1024.0",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:01:57-03","ESALQ","ESA","75571","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.","-464.631","-23.592","-464,631","-23,592","750","750","ESA075571",NA,"128.0","Liana, flores alvas.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:01:56-03","ESALQ","ESA","24709","PreservedSpecimen","Plantae","Asteraceae","Mikania","cf. trinervis","Mikania cf. trinervis","Hook. & Arn.","Oliveira, C.T.",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; Campos, L.M.; Dias, A.S.; Pereira, V.; Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","05","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu. Mata Atlântica.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA024709","ESA024709","9154.0","Escandewnte; flores creme. Beira de mata.",NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:01:56-03","ESALQ","ESA","123066","PreservedSpecimen","Plantae","Asteraceae","Mikania","cf. trinervis","Mikania cf. trinervis","Hook. & Arn.","Oliveira, C.T.",NA,NA,NA,"Zipparro, V.B.","2008","06","21","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA123066","ESA123066","2448.0",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:01:57-03","ESALQ","ESA","29308","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1996","08","03","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029308","ESA029308","863.0",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:01:57-03","ESALQ","ESA","60889","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Cruz, J.M. ; Cordeiro, J.","1998","07","21","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"ESA060889","ESA060889","15.0",NA,NA,NA,NA,"Magnoliophyta",NA,"19508","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:01:57-03","ESALQ","ESA","72632","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Sztutman, M.",NA,NA,NA,"Sztutman, M. ; Valmir","1999","06","30","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA072632","ESA072632","322.0",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:01:57-03","ESALQ","ESA","29227","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Moraes, M.D.",NA,NA,NA,"Ivanauskas, N.M.","1995","07","22","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029227","ESA029227","271.0",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:01:57-03","ESALQ","ESA","119692","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Oliveira, C.T.","2015","05","01","Hertwig, A.M.V.","2007","08","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA119692","ESA119692",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA
