"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"571","2019-01-25 15:39:18-02","IAC","IAC","46393","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","J.A.M.A. Gomes & J. Pena Filho","44","2005","02","25",NA,"Brasil",NA,NA,"indivíduo 650a da fitossociologia, não incluído na análise final",NA,NA,NA,"Mart.","J.A.M.A. Gomes & J. Pena Filho","São Paulo","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"Campinas","2005",NA,NA,"02","-47.042331","-22.801017",NA,NA,"25",NA,NA,NA,NA
"572","2019-01-25 15:39:18-02","IAC","IAC","51158","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","237","1987","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","R.B. Torres","São Paulo","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,"Angatuba","1988",NA,NA,"06","-48.35056","-23.423889",NA,NA,"08",NA,NA,NA,NA
"573","2019-01-25 15:39:18-02","IAC","IAC","51159","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","75","1986","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","R.B. Torres","São Paulo","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,"Angatuba","1988",NA,NA,"06","-48.35056","-23.423889",NA,NA,"30",NA,NA,NA,NA
"574","2019-01-25 15:39:18-02","IAC","IAC","53582","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","K.D. Barretto; G.D. Fernandes & R.D. Fernandes","3540","1995","01","19",NA,"Brasil",NA,NA,"coord. do material: 22°42#?#36,3S, 47°59#?#18,4W",NA,NA,NA,"Mart.","L. Biral","São Paulo","Sítio Boa Vista","-47.6492","-22.7253",NA,NA,NA,"Piracicaba","2011",NA,NA,"11","-47.6492","-22.7253",NA,NA,"19",NA,NA,NA,NA
"575","2019-01-25 15:39:18-02","IAC","IAC","55503","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Santos, Leonardo Biral","629","2011","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Santos, Leonardo Biral","São Paulo","Unesp campus Bela Vista, em jardim frente ao departamento de Bioquímica","-47.533333","-22.383333",NA,NA,NA,"Rio Claro","2011",NA,NA,"11","-47.533333","-22.383333",NA,NA,"10",NA,NA,NA,NA
"576","2019-01-25 15:39:18-02","IAC","IAC","55504","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Santos, Leonardo Biral","624",NA,NA,NA,NA,"Brasil",NA,NA,"Espécime de M. aquifolia atípicos, com espinhos maiores e nós mais próximos uns dos outros;&nf;Coordenadas do material: 22°70#?#71S, 47°62#?#91W",NA,NA,NA,"Mart.","Santos, Leonardo Biral","São Paulo","Em frente ao Departamento de Ciências Biológicas","-47.6492","-22.7253",NA,NA,NA,"Piracicaba",NA,NA,NA,NA,"-47.6492","-22.7253",NA,NA,NA,NA,NA,NA,NA
"577","2019-01-25 15:39:18-02","IAC","IAC","55521","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","V.P. Ziparro et al.","510",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","L. Biral","São Paulo","Fazenda Intervales, base Saibadela, trilha do rio","-47.9256","-24.3878",NA,NA,NA,"Sete Barras","2012",NA,NA,"05","-47.9256","-24.3878",NA,NA,"15",NA,NA,NA,NA
"578","2019-01-25 15:39:18-02","IAC","IAC","55619","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Santos, Leonardo Biral","623","2011","11","01",NA,"Brasil",NA,NA,"coordenadas do material: 22°71#?#05S, 47°63#?#41W",NA,NA,NA,"Mart.","Santos, Leonardo Biral","São Paulo","Na rotatória em frente do Departamento de Genética","-47.6492","-22.7253",NA,NA,NA,"Piracicaba","2011",NA,NA,"11","-47.6492","-22.7253",NA,NA,"01",NA,NA,NA,NA
"579","2019-01-25 15:39:18-02","IAC","IAC","52071","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","J.A.M.A. Gomes & C. Aquino","788","2009","10","31",NA,"Brasil",NA,NA,"Coordenada do materal: 46W44#?#65 ,22S16#?#60",NA,NA,NA,"Mart.","J.A.M.A. Gomes & C. Aquino","São Paulo","Margem esquerda. FL-B1.","-46.6828","-22.1158",NA,NA,NA,"Espírito Santo do Pinhal","2009",NA,NA,"10","-46.6828","-22.1158",NA,NA,"31",NA,NA,NA,NA
"580","2020-08-17 16:11:10-03","CEPLAC","CEPEC","42482","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","F. S. Santos","642","1987","09","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cabo-de-formão",NA,NA,NA,NA,"M. Groppo Jr.","Bahia","Ca. 16Km ao W de Porto Seguro, Rod. BR-367. Área da Estação Ecológica do Pau-brasil. CEPLAC.","-39.133333","-16.383333",NA,NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,"39W8'","16S23'",NA,"30/03/2003",NA,NA,NA,NA,NA
"581","2020-08-17 16:11:10-03","CEPLAC","CEPEC","81395","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","A. M. Amorim","2245","1998","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","Bahia","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 450.","-39.528611","-15.158056",NA,NA,NA,"JUSSARÍ",NA,NA,NA,NA,"39W31'43","15S9'29",NA,"30/12/2003",NA,NA,NA,NA,NA
"582","2020-08-17 16:11:10-03","CEPLAC","CEPEC","88136","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","W. W. Thomas","12366","2001","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","Bahia","7.5Km ao SE da cidade, Rod. para Palmira.","-39.6575","-15.153611",NA,NA,NA,"ITAJÚ DO COLÔNIA",NA,NA,NA,NA,"39W39'27","15S9'13",NA,"30/12/2003",NA,NA,NA,NA,NA
"583","2020-03-18 16:38:11-03","URICER","HPBR","8297","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","TREVISAN, A.",NA,"2002","05","15",NA,"Brasil",NA,NA,NA,"HPBR008297",NA,NA,"Mart.","LONGHI, S. J.","RS","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,"Benjamim Constant do Sul","2002",NA,NA,"06",NA,NA,NA,NA,"12",NA,NA,"2",NA
"584","2020-03-11 11:30:38-03","URICER","HPBR","2122","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","PLAUMANN, F.",NA,"1944","04","29",NA,"Brasil",NA,NA,NA,"HPBR002122",NA,NA,"Mart.","BUTDKE, J.; ZANARDI, C.","SC",NA,NA,NA,NA,NA,NA,"Nova Teutônia","2007",NA,NA,"06",NA,NA,NA,NA,"05",NA,NA,"1",NA
"585","2020-03-11 11:30:38-03","URICER","HPBR","11508","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","KUBIAK,G",NA,"2009","11","10",NA,"Brasil",NA,NA,NA,"HPBR011508",NA,NA,"Mart","MOSSI,ALTEMIR","RS",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,"Erechim","2009","46790","auto","11",NA,NA,NA,NA,"10",NA,NA,"3",NA
"586","2020-03-11 11:30:38-03","URICER","HPBR","11639","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","SLAVIEIRO, L. B.",NA,"2011","11","24",NA,"Brasil",NA,NA,NA,"HPBR011639",NA,NA,"Mart.","BUDKE, J. C.","RS","Parque Natural Municipal de Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,"Sertão","2011","30142","auto","11",NA,NA,NA,NA,"24",NA,NA,NA,NA
"587","2020-03-11 11:30:38-03","URICER","HPBR","12103","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","SEHNEM, A.",NA,"1949","09","21",NA,"Brasil",NA,NA,NA,"HPBR012103",NA,NA,"Mart.","RAMBO, A.","RS","S. Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,"Montenegro","1949","21601","auto","09",NA,NA,NA,NA,"21",NA,NA,NA,NA
"588","2020-11-19 14:06:05-03","Unimontes","MCMG","4855","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-04-08 17:12:27-03","UESB","HUESB","7403","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","V.B. Zipparro; et al.; et al.",NA,"1994","08","07",NA,"Brasil",NA,NA,"Árvore, ca. 4m alt.","HUESB000007403","Dicotyledoneae",NA,"Mart.","L. Biral","São Paulo","Fazenda Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras","2012","34059","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-11-04 17:28:51-03","UEM","HUEM","10622","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Mello, JCP; Mônica","s.n.","2004","06","20",NA,"Brasil",NA,NA,"Arvoreta; botões florais de coloração creme esverdeado","HUEM000002994",NA,NA,"Mart.","Ezilda Jacomassi","Paraná","Propriedade de João Falopa","-51.7916984558105","-23.4850006103516","HUEM000002994",NA,NA,"Marialva","2004","32185","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-07-02 15:55:13-03","UEM","HUEM","11680","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","C. Medri; et al.","823","1999","08","21",NA,"Brasil",NA,NA,"Árvore; 6 m de altura; flores cremes","HUEM000002995",NA,NA,"Mart.","C.Medri & M.C.Dias","Paraná","Salto João Nogueira, Sobre rocha, beira do rio","-50.7411003112793","-23.7275009155273","HUEM000002995",NA,NA,"São Jerônimo da Serra","2000","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-07-02 15:55:13-03","UEM","HUEM","24079","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","L.M.Garcia","50","2009","08","13",NA,"Brasil",NA,NA,"Arbórea, 6m; flores de coloração amarela.; Floresta Estacional Semidecidual.","HUEM000002996",NA,NA,"Mart.","L.M.Garcia","Paraná","fazenda do CESUMAR, próximo a cerca da mata de cima","-51.866019","-23.339967","HUEM000002996","517","517","Maringá","2009",NA,NA,"09","-51.866019","-23.339967",NA,NA,NA,NA,NA,NA,NA
"593","2020-11-04 17:28:51-03","UEM","HUEM","9960","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Moreira, ALOR; Jorge","148","2003","01","24",NA,"Brasil",NA,NA,"Árvore com aprox. 18m de altura (material vegetativo)","HUEM000018895",NA,NA,"Mart.",NA,"Paraná","Parque do Ingá., Em frente a trilha desfeita do lado esquerdo","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Maringá",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-11-04 17:28:51-03","UEM","HUEM","10331","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Sakuragui, CM","s.n.","2003","08","11",NA,"Brasil",NA,NA,NA,"HUEM000002993",NA,NA,"Mart.",NA,"Paraná","Fazenda Monte Alegre - KLABIN, Ref. Bosque 3","-50.6156005859375","-24.3239002227783","HUEM000002993",NA,NA,"Telêmaco Borba",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-11-04 17:28:51-03","UEM","HUEM","10334","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Sakuragui, CM","s.n.","2003","08","11",NA,"Brasil",NA,NA,NA,"HUEM000002992",NA,NA,"Mart.",NA,"Paraná","Fazenda Monte Alegre - KLABIN, Ref. Casinha da quadra 2","-50.6156005859375","-24.3239002227783","HUEM000002992",NA,NA,"Telêmaco Borba",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-11-04 17:28:51-03","UEM","HUEM","11600","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Rodrigues, RR","s.n.","1996","01","24",NA,"Brasil",NA,NA,"Arvoreta, 2,5 m alt.; frutos maduros laranja e arilo da semente branco.","HUEM000002997",NA,NA,"Mart.",NA,"São Paulo","Reserva de Santa Genebra","-47.060001373291","-22.8999996185303","HUEM000002997",NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-11-04 17:28:51-03","UEM","HUEM","25481","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Landgraf, GO","133",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEM000019478",NA,NA,"(Mart.) Biral","Landgraf, GO","Paraná","Remanescente próximo à Estação Ecológica do Caiuá.","-52.83525","-22.637233","HUEM000019478",NA,NA,"Diamante do Norte",NA,NA,NA,NA,"-52.83525","-22.637233",NA,NA,NA,NA,NA,NA,NA
"598","2020-12-17 17:07:01-03","UEM","HUEM","7452","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","I.Tanaka","151","1998","09","30",NA,"Brasil",NA,NA,NA,"HUEM000028768",NA,NA,"(Mart.) Biral","In Flora do Brasil","Mato Grosso do Sul","rio Ivinhema, Fazenda do Dr. Edmundo. Várzea, local sujeito alagamento.","-54.3025016784668","-22.4818992614746",NA,NA,NA,"Jateí","2020","85335","auto","11",NA,NA,NA,NA,"17",NA,NA,NA,NA
"599","2020-11-04 17:28:51-03","UEM","HUEM","25482","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Landgraf, GO","134",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEM000019213",NA,NA,"(Mart.) Biral",NA,"Paraná","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542","HUEM000019213",NA,NA,"Diamante do Norte",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2021-03-10 11:38:29-03","UNILA","EVB","479","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Weisbach, P.","5","2015","09","05",NA,"Brasil",NA,NA,NA,"EVB000479",NA,NA,"(Mart.) Biral","Lima, L.C.P.","Paraná","Próximo a RPPN Santa Maria.","-54.383056","-25.495","EVB000479",NA,NA,"Santa Teresinha de Itaipu",NA,NA,NA,NA,"54º22'59''W","25º29'42''S",NA,NA,NA,NA,NA,NA,NA
"601","2021-03-10 11:38:29-03","UNILA","EVB","133","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Botelho, A.","564","1980","09","05",NA,"Brasil",NA,NA,NA,"EVB000133",NA,NA,"(Mart.) Biral","Hatschbach, G.","Paraná","Parque Fenológico.","-54.586111","-25.515556","EVB000133",NA,NA,"Foz do Iguaçu","1980",NA,NA,"12","54º35'10''W","25º30'56''S",NA,NA,"15",NA,NA,NA,NA
"602","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","897","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Manão, C.Y#?#G.; Almeida, F.F.N.; Ferreira, A.C.S.; Silva Neto, S.J.; Teles, P.N.","228","2006","12","16",NA,"Brasil",NA,NA,"Ponto quadrante 63, indivíduo 251 - Árvore com 12 m, fuste = 0,72 m, CAP = 146 cm.","CBPM00000897",NA,NA,"(Mart.) Biral","Galvão, M.N.","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área preservada de encosta na trilha da cachoeira.","-43.403611","-22.939722",NA,NA,NA,"Rio de Janeiro","2019",NA,NA,"06","43º24'13''W","22º56'23''S",NA,NA,"17",NA,NA,NA,NA
"603","2020-11-12 16:58:56-03","UEL","FUEL","42564","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Marestoni, TM; Cervigne, NS; Francisco, EM","87","2007","09","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Marestoni, TM","Paraná","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,"Lupionópolis","2007",NA,NA,"09","-51.701667","-22.688333",NA,NA,"26",NA,NA,NA,NA
"604","2020-11-12 16:58:56-03","UEL","FUEL","16272","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Torres, RB; et al.","966","1999","11","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Minas Gerais","Mata dos Mota","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Camanducaia",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-11-12 16:58:56-03","UEL","FUEL","44026","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Vieira, AOS; et al.","496","2000","08","18",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Vieira, AOS","Paraná","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,"Arapongas","2002","18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-11-12 16:58:56-03","UEL","FUEL","44025","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Vieira, AOS; et al.","495","2000","09","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Vieira, AOS","Paraná","Fazenda Solana, Trilha da Mata","-51.4244003295898","-23.4193992614746",NA,NA,NA,"Arapongas","2000","18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-12 16:58:56-03","UEL","FUEL","34890","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Viani, RAG","s.n.","2000","09","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Sítio São Mateus-Colonia Esperança, Colonia Esperança","-51.4244003295898","-23.4193992614746",NA,NA,NA,"Arapongas","2000","18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-11-12 16:58:56-03","UEL","FUEL","27795","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Ferreira, JA; et al.","s.n.","2000","10","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Vieira, AOS","Paraná","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,"Bela Vista do Paraíso","2000","15605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-11-12 16:58:56-03","UEL","FUEL","30579","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Ferreira, JA","s.n.","2000","10","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Sítio Nossa Senhora Aparecida","-50.6467018127441","-23.1811008453369",NA,NA,NA,"Cornélio Procópio","2001","23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-11-12 16:58:56-03","UEL","FUEL","12121","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco das Chagas e Silva; et al.","s.n.","1990","03","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,"Ibiporã",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-11-12 16:58:56-03","UEL","FUEL","46509","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Estevan, DA; et al.","1238","2006","10","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Estevan, DA","Paraná","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,"Ibiporã","2006","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-11-12 16:58:56-03","UEL","FUEL","44080","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM","626","2003","11","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Vieira, AOS","Paraná","Fazenda Esperança, Borda da mata.","-50.7510986328125","-23.0799999237061",NA,NA,NA,"Leópolis","2009","22638","auto","02",NA,NA,NA,NA,"13",NA,NA,NA,NA
"613","2020-11-12 16:58:56-03","UEL","FUEL","31916","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","K.L.V.R. de Sá; et al.","47","2000","10","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","K.L.V.R. de Sá","Paraná","Sítio São Francisco","-50.7510986328125","-23.0799999237061",NA,NA,NA,"Leópolis","2007","22638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-11-12 16:58:56-03","UEL","FUEL","27329","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Pavão, OC; Ferreira, JA","s.n.","1999","10","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Sítio São Francisco-Tangará, Tangará","-50.7510986328125","-23.0799999237061",NA,NA,NA,"Leópolis","2000","22638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-11-12 16:58:56-03","UEL","FUEL","11266","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Soares-Silva, LH","327","1993","08","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Soares-Silva, LH","Paraná","Associação dos Funcionários Municipais de Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-11-12 16:58:56-03","UEL","FUEL","23306","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM; Pavão, OC; Alves, J","s.n.","1998","11","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Beira do Rio Três Bocas-Patrimonio Regina, Patrimônio Regina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","1999","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-11-12 16:58:56-03","UEL","FUEL","36197","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Estevan, DA; et al.","290","2003","03","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Paraná","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-11-12 16:58:56-03","UEL","FUEL","48213","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM; et al.","419","2004","03","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Paraná","Faz. Figueira, Fragmento 15","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-11-12 16:58:56-03","UEL","FUEL","11151","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco das Chagas e Silva","1529","1992","08","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Groppo, M","Paraná","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","2009","63728","auto","05",NA,NA,NA,NA,"27",NA,NA,NA,NA
"620","2020-11-12 16:58:56-03","UEL","FUEL","11332","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco das Chagas e Silva","1673","1993","12","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Floresta dos Godoy, Margem direita ribeirão dos Apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","1999","63728","auto","03",NA,NA,NA,NA,"22",NA,NA,NA,NA
"621","2020-11-12 16:58:56-03","UEL","FUEL","21647","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM","s.n.","1998","07","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Mata perto do Shopping Catuaí","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","1998","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-11-12 16:58:56-03","UEL","FUEL","11171","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco das Chagas e Silva","1549","1992","08","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Groppo, M","Paraná","P.E. Mata dos Godoy, Margem dir. do Rib. dos Apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","2009","63728","auto","05",NA,NA,NA,NA,"27",NA,NA,NA,NA
"623","2020-11-12 16:58:56-03","UEL","FUEL","20154","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco das Chagas e Silva","1772","1994","10","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","P.E. Mata dos Godoy, próximo ao transecto 2, próximo ao transecto 2 E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","1998","63728","auto","09",NA,NA,NA,NA,"17",NA,NA,NA,NA
"624","2020-11-12 16:58:56-03","UEL","FUEL","25962","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM","s.n.","1999","10","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Fazenda Alto Donato","-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira","1999","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
