"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"275","2020-06-29 09:32:11-03","UFRRJ","RBR","30036","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","M.M.M. Lopes","1416","2007","06","25",NA,"Brasil",NA,NA,NA,"RBR00030036",NA,NA,NA,"L.",NA,"Bahia",NA,"Estrada do senhor do bonfim a carrapixel, ca5 km, passando pelo Peba, á esquerda da antena de TV. 10°27#?#17'S 40°11#?#15'W Alt: 540m","Senhor do Bonfim","-40.1893997192383","-10.4614000320435",NA,NA,"27716","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-06-29 09:32:11-03","UFRRJ","RBR","5209","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","J.G. Silva","s.n.","1994","08","30",NA,"Brasil",NA,NA,NA,"RBR00005209",NA,NA,NA,"L.","G.V. Somner, A.L. Pereira","Rio de Janeiro",NA,"Ilha da Boa Viagem","Niterói","-43.1035995483398","-22.88330078125",NA,NA,"14785","auto",NA,NA,"2013","03","20",NA,NA,NA,NA,NA
"277","2020-06-29 09:32:11-03","UFRRJ","RBR","31538","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.L. Lemos","643","1982","07","21",NA,"Brasil",NA,NA,NA,"RBR00031538",NA,NA,NA,"L.","G.V. Somner","Alagoas",NA,NA,"Piranhas","-37.7566986083984","-9.62360954284668",NA,NA,"32231","auto",NA,NA,"1991","02","01",NA,NA,NA,NA,NA
"278","2020-06-29 09:32:11-03","UFRRJ","RBR","16096","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Verônica","9","1981","06","30",NA,"Brasil",NA,NA,NA,"RBR00016096",NA,NA,NA,"L.","P. Azevedo","Amapá",NA,NA,"Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,"1990","09","27",NA,NA,NA,NA,NA
"279","2020-06-29 09:32:11-03","UFRRJ","RBR","31536","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,"s.n.","1934","01","29",NA,"Brasil",NA,NA,NA,"RBR00031536",NA,NA,NA,"L.","P. Azevedo","Minas Gerais",NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"280","2020-06-29 09:32:11-03","UFRRJ","RBR","31537","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","I. Barçante","333","1934","03","30",NA,"Brasil",NA,NA,NA,"RBR00031537",NA,NA,NA,"L.","P. Azevedo","Minas Gerais",NA,NA,"Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"22227","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"281","2020-06-29 09:32:11-03","UFRRJ","RBR","31533","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","H. Monteiro","2771","1949","11","13",NA,"Brasil",NA,NA,NA,"RBR00031533",NA,NA,NA,"L.","P. Azevedo","Rio de Janeiro",NA,NA,"Itaguaí","-43.7752990722656","-22.8521995544434",NA,NA,"17747","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"282","2020-06-29 09:32:11-03","UFRRJ","RBR","31535","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","H. Monteiro","2173","1940","02","26",NA,"Brasil",NA,NA,NA,"RBR00031535",NA,NA,NA,"L.","P. Azevedo","Rio de Janeiro",NA,"a margem do caminho do morro azul, proximo de morro azul cerca de 600m","Vassouras","-43.6624984741211","-22.4039001464844",NA,NA,"33844","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"283","2020-06-29 09:32:11-03","UFRRJ","RBR","31534","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","B. Rabelo","s.n.","1980","03","16",NA,"Brasil",NA,NA,NA,"RBR00031534",NA,NA,NA,"L.",NA,"Amapá",NA,"Canteiro do MAMCL","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-06-29 09:32:11-03","UFRRJ","RBR","37832","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","B. Rabelo","405","1980","06","00",NA,"Brasil",NA,NA,NA,"RBR00037832",NA,NA,NA,"L.","T.A. Amorim, P. Germano-Filho","Amapá",NA,"Canteiro do Museu","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,"2011","04","26",NA,NA,NA,NA,NA
"285","2020-06-29 09:32:11-03","UFRRJ","RBR","30029","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","M.M. Arbo","7458","1997","01","18",NA,"Brasil",NA,NA,NA,"RBR00030029",NA,NA,NA,"L.","M.S. Faria","Bahia",NA,"Morrão 8km al S de morro do chapeu, aprox. 11 35#?#S41 13#?#W. 1170m-","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto",NA,NA,"2008","08","18",NA,NA,NA,NA,NA
"286","2020-06-29 09:32:11-03","UFRRJ","RBR","37949","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","N.L.S.C. Ceolho","s.n.","2014","07","29",NA,"Brasil",NA,NA,NA,"RBR00037949",NA,NA,NA,"L.","G.V. Somner","Rio de Janeiro",NA,"Próximo ao instituto de Geociências, dentro do curral.","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,"13730","auto",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"287","2021-03-21 19:38:46-03","UFC","EAC","45116","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Oliveira, R.C.; Oliveira, O.F.; et al.","1787","2006","07","18","Southern America","Brasil",NA,NA,"Liana, ocasional, flor alva com o interior do tubo amarelo, fruto castanho; Caatinga","EAC0045116","Dicotyledon",NA,NA,"L.","Oliveira, O.F.","Rio Grande do Norte",NA,"RN 120, trecho J.Câmara-Queimados, ca. de 8km de Q, Solo areno-argiloso, plano","João Câmara","-35.8196983337402","-5.53749990463257",NA,NA,"28560","auto",NA,NA,"2006","07","18",NA,NA,NA,NA,NA
"288","2021-03-21 19:38:46-03","UFC","EAC","45233","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, M.L.; Oliveira, R.C.","273","2007","08","09","Southern America","Brasil",NA,NA,"Erva, frequente, fruto marrom; Caatinga hiperxerófila","EAC0045233","Dicotyledon",NA,NA,"L.","Silva, M.L.","Rio Grande do Norte",NA,"Distrito de Alagoinha, Faz. Experimental Rafael Fe, Solo arenoso, relevo plano","Mossoró","-37.3442001342773","-5.1875",NA,NA,"38979","auto",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA
"289","2019-11-25 12:12:42-03","UFSM","SMDB","10642","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Durigon, J; Canto-Dorow, T","35","2006","04","26",NA,"Brasil",NA,NA,"Trepadeira; flores de cor branca, sépalas verdes, fruto inflado de cor verde, piloso","SMDB010642",NA,NA,NA,"L.","Massing, AA","Rio Grande do Sul",NA,"Beira de rodovia, RST-287, entre a UFSM e o limite","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"290","2021-02-11 16:53:26-03","UFSM","SMDB","11799","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Záchia, R.A; Budke, J; . Bicca, E","5334","2001",NA,NA,NA,"Brasil",NA,NA,NA,"SMDB011799",NA,NA,NA,"L.","Zachia, R","Rio Grande do Sul",NA,"Banhado do Sr. Adão Schimitt, perto da Estação Exp","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-25 12:12:42-03","UFSM","SMDB","18759","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Figueira, M; Schindler, B.; Gazzola, MD","CFSM930","2019","02","20",NA,"Brasil",NA,NA,"Trepadeira, rara, na beira de rodovia, sobre gramíneas, flores brancas, fruto verde; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave","SMDB018759",NA,NA,NA,"L.","Figueira, M","Rio Grande do Sul",NA,"BR-158","Santa Maria","-53.788033","-29.697185",NA,NA,NA,NA,"-53.788033","-29.697185","2019","02","20",NA,NA,NA,NA,NA
"292","2019-11-25 12:12:42-03","UFSM","SMDB","10643","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Durigon, J; Canto-Dorow, T","1","2006","03","15",NA,"Brasil",NA,NA,"Trepadeira sarmentosa; coleta em beira de rodovia; flores de cor branca, fruto do tipo cápsula inflada trigono-globosa de cor esverdeada","SMDB010643",NA,NA,NA,"L.","Durigon, J","Rio Grande do Sul",NA,"Rodovia RST-287, entre a UFSM e Santa Maria, Santa","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2006","03","22",NA,NA,NA,NA,NA
"293","2021-02-11 16:53:26-03","UFSM","SMDB","6229","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Záchia, R.A; Bastos-Záchia, N.R","025110","1997","02","01",NA,"Brasil",NA,NA,NA,"SMDB006229",NA,NA,"microcarpum","(Kunth) Blume","Coelho, GP","Rio Grande do Sul",NA,NA,"Julio Castilhos",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","28",NA,NA,NA,NA,NA
"294","2019-11-25 12:12:42-03","UFSM","SMDB","6439","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Zanetti, GD","0s.n.0","1996","04",NA,NA,"Brasil",NA,NA,NA,"SMDB006439",NA,NA,"microcarpum","(Kunth) Blume","Massing, AA","Rio Grande do Sul",NA,NA,"Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"295","2019-11-25 12:12:42-03","UFSM","SMDB","9992","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Ferreira, P","s.n.","2004","03","30",NA,"Brasil",NA,NA,"Flores brancas pequenas, fruto maduro de cor verde até secar e abrir, semente púrpura","SMDB009992",NA,NA,"microcarpum","(Kunth) Blume","Massing, AA","Rio Grande do Sul",NA,"Campus da UFSM, Atrás do prédio 16","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"296","2021-02-11 16:53:26-03","UFSM","SMDB","9684","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Záchia, R.A","2953","1998","09","22",NA,"Brasil",NA,NA,"Climbing, flowers white, on grassland.","SMDB009684",NA,NA,"microcarpum","(Kunth) Blume","Massing, AA","Rio Grande do Sul",NA,"campus UFSM, Jardim botânico","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"297","2019-11-25 12:12:42-03","UFSM","SMDB","2515","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Alvarez, A.F.","s.n.","1986","05","30",NA,"Brasil",NA,NA,NA,"SMDB002515",NA,NA,"microcarpum","(Kunth) Blume","Massing, A","Rio Grande do Sul",NA,"Próximo ao almoxarifado- campus","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"298","2019-11-25 12:12:42-03","UFSM","SMDB","10664","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Durigon, J; Canto-Dorow, T","40","2006","04","26",NA,"Brasil",NA,NA,"Planta trepadeira, coleta em beira de rodovia","SMDB010664",NA,NA,"microcarpum","(Kunth) Blume","Massing, AA","Rio Grande do Sul",NA,"Rodovia RST-287, entre Santa Maria e Restinga Sec","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,"2018","06","28",NA,NA,NA,NA,NA
"299","2020-12-21 16:44:24-03","MBM","MBM","241406","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Motta, J.T.; Swartz, E.A.; Paciornik, E.F.; Swartz, E.A.; Paciornik, E.F.","1126",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM241406",NA,NA,"microcarpum","(Kunth) Blume","Ferrucci, M.S.","Paraná","MBM241406","Bolinete","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:44:24-03","MBM","MBM","167398","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, J.M.","1328",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM167398",NA,NA,NA,"L.","Hatschbach, G.","Paraná","MBM167398","Rod. BR-277, próximo a Coca-Cola","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:44:24-03","MBM","MBM","343387","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Dunaiski Jr.; A.","462","1998","02","28","Southern America","Brazil",NA,NA,"Planta espontânea em roça de milho","MBM343387",NA,NA,NA,"L.","Dunaiski Jr.; A.","Paraná","MBM343387","Passo Amarelo","Fazenda Rio Grande","-49.3081016540527","-25.6574993133545",NA,NA,"12596","auto",NA,NA,"2008","03","12",NA,NA,NA,NA,NA
"302","2020-12-21 16:44:24-03","MBM","MBM","146077","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Rimachi, M. .Y.","8354",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM146077",NA,NA,NA,"L.",NA,NA,"MBM146077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:44:24-03","MBM","MBM","102285","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Amalie Dietrich","650",NA,NA,NA,"Asia-Tropical","Australia",NA,NA,NA,"MBM102285",NA,NA,NA,"L.",NA,NA,"MBM102285","Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:44:24-03","MBM","MBM","132064","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Thompson, S.A.; et al.; et al.","3048",NA,NA,NA,"Northern America","USA",NA,NA,NA,"MBM132064",NA,NA,NA,"L.",NA,NA,"MBM132064","Lousiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:44:24-03","MBM","MBM","144379","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Subilis, R.","610",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM144379",NA,NA,NA,"L.",NA,NA,"MBM144379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:44:24-03","MBM","MBM","252770","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Banuet, A.C.; et al.; et al.","s.n.",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM252770",NA,NA,NA,"L.","Lara, J.M.S.",NA,"MBM252770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:44:24-03","MBM","MBM","302299","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Álvarez, D.","8613","2004","03","31","Northern America","Mexico",NA,NA,"Bejuco con flores blancas.; Selva mediana subperennifolia perturbada.","MBM302299",NA,NA,NA,"L.","Soto, J.C.","Campeche","MBM302299","A 2,34 km al E del poblado Chun Hek (laguna)","Hopelchén","-89.167222","19.186667","98","98",NA,NA,"-89.167222","19.186667","2004",NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:44:24-03","MBM","MBM","200012","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Núñez, J.C.S.; et al.; et al.","10258",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM200012",NA,NA,NA,"L.",NA,NA,"MBM200012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:44:24-03","MBM","MBM","247835","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Bacab, G.","64",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM247835",NA,NA,NA,"L.","Ramos A., C.H.",NA,"MBM247835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:44:24-03","MBM","MBM","252769","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Martínez, E.M.; et al.; et al.","27762",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM252769",NA,NA,NA,"L.","Ramos A., C.H.",NA,"MBM252769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:44:24-03","MBM","MBM","261395","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Salas, S.; et al.; et al.","2621",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM261395",NA,NA,NA,"L.","Castrejón, J.F.",NA,"MBM261395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:44:24-03","MBM","MBM","302297","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Soto, J.C.; Martínez, E.S.; Aguilar, G.M.; Álvarez, D.; Martínez, E.S.; Aguilar, G.M.; Álvarez, D.","22228","2002","03","01","Northern America","Mexico",NA,NA,"Bejuco fruto verde.; Selva alta perennifolia.","MBM302297",NA,NA,NA,"L.","Soto, J.C.","Chiapas","MBM302297","28,8 km al SE de Nuevo Guerrero","Ocosingo","-91.599167","16.796944","370","370",NA,NA,"-91.599167","16.796944","2002",NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:44:24-03","MBM","MBM","302298","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Álvarez, D.","2080","2002","09","21","Northern America","Mexico",NA,NA,"Bejuco con flores blancas.; Vegetacíon secundaria derivada de selva baja.","MBM302298",NA,NA,NA,"L.","Soto, J.C.","Campeche","MBM302298","0,97 km al O de G. E. Castellot","Calakmul","-89.589722","18.529444","243","243",NA,NA,"-89.589722","18.529444","2002",NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:44:24-03","MBM","MBM","322898","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Morrone, O.; Deginani, N.B.; Cialdella, A.M.; Deginani, N.B.; Cialdella, A.M.","574","1996","02","09","Southern America","Argentina",NA,NA,"Selva marginal, sobre arroyo, enredadera, flores blancas, estambres amarillos.","MBM322898",NA,NA,NA,"L.","Biganzoli, F.","Misiones","MBM322898","Ruta 2, camino de C. de la Sierra a Sta. María","Concepción de la Sierra","-55.433333","-27.966667",NA,NA,NA,NA,"-55.433333","-27.966667","1998",NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:44:24-03","MBM","MBM","427404","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Stival-Santos, A.; Silveira, S.; Silveira, S.","506","2009","03","19","Southern America","Brazil",NA,NA,"Liana, fruto verde.; Floresta Estacional Decidual. Estágio Avançado. Borda da mata.","MBM427404",NA,NA,NA,"L.","Sobral, M.","Santa Catarina",NA,"Lageado Rabo de Galo","Barra Bonita","-53.410278","-26.728889","467","467",NA,NA,"-53.410278","-26.728889","2009","07","17",NA,NA,NA,NA,NA
"316","2020-12-21 16:44:24-03","MBM","MBM","338039","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Kranz, W.M.","299","1998","05","11","Southern America","Brazil",NA,NA,"Invasora; trepadeira","MBM338039",NA,NA,NA,"L.","Kranz, W.M.","Paraná","MBM338039","Imbaú","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"24253","auto",NA,NA,"1995","09","25",NA,NA,NA,NA,NA
"317","2020-12-21 16:44:24-03","MBM","MBM","197227","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1329",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM197227",NA,NA,NA,"L.","Hatschbach, G.","Paraná","MBM197227","Rio Jordão","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:44:24-03","MBM","MBM","191581","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Cervi, A.C.; et al.; et al.","3199",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM191581",NA,NA,NA,"L.","Hatschbach, G.","Paraná","MBM191581","São José dos Pinhais","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:44:24-03","MBM","MBM","50836","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Hatschbach, G.","2767",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM050836",NA,NA,NA,"L.","Smith, L.B.","Paraná","MBM050836","Fazenda Monte Alegre, Harmonia","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:44:24-03","MBM","MBM","50938","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Reitz, R.; Klein, R.M.; Klein, R.M.","11219",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM050938",NA,NA,NA,"L.","Klein, R.","Santa Catarina","MBM050938","Cunhlas","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:44:24-03","MBM","MBM","300757","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum","Seijo, J.G.; Solis Neffa, V.G.; Solis Neffa, V.G.","3130","2004","04","01","Southern America","Bolivia",NA,NA,"Trepadera, flores blancas.; En palmar de Copernicia, entre Bromelia. Suelo arcillo arenoso, rojizo, con Selaginella.","MBM300757",NA,NA,"halicacabum","L.","Ferrucci, M.S.","Tarija","MBM300757","62 km N de Ycuiba","Gran Chaco","-63.480833","-21.923889","519","519",NA,NA,"-63.480833","-21.923889","2004",NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:44:24-03","MBM","MBM","97562","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Hatschbach, G.; et al.; et al.","49229",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM097562",NA,NA,"microcarpum","(Kunth) Blume","Ferrucci, M.S.","Mato Grosso do Sul","MBM097562","Porto Murtinho","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
