"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"102","2020-05-08 11:10:27-03","UEFS","HUEFS","127106","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","L.P.de Queiroz","Borges, R.A.X.","583","2007","01","21",NA,"Brasil","Bahia","Arataca","Serra das Lontras. Ca. 7 Km no ramal que lliga o distrito de Itatiguí á Serra, ramal de acesso à Fazenda Vél de Noiva, de propriedade de José Marques.","-39.408056","-15.202778",NA,"Floresta Ombrófila Densa Montana.","HUEFS0127106","HUEFS0127106","1000",NA,"39W24'29''","15S12'10''","1000","2010","04",NA,NA,"Rosanae",NA,NA,NA,NA
"103","2020-05-08 11:10:27-03","UEFS","HUEFS","127212","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.",NA,"Amorim, A.","6658","2007","01","19",NA,"Brasil","Bahia","Arataca","Serra do Peito-de-moça. Estrada que liga Arataca à Una, ramal ca. 22,4Km de Aracata com entrada no Assentamento Santo Antônio.","-39.341667","-15.173611",NA,"Florersta ombrófila densa montana.","HUEFS0127212","HUEFS0127212","1000",NA,"39W20'30''","15S10'25''","1000",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"104","2020-05-08 11:10:27-03","UEFS","HUEFS","146669","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.",NA,"Thomas, W.W.","6072","1988","02","22",NA,"Brasil","Espírito Santo","Linhares","8 Km W of Linhares on road to Colatina (on north side of Rio Doce).","-40.116667","-19.366667",NA,NA,"HUEFS0146669","HUEFS0146669",NA,NA,"40W7'","19S22'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"105","2021-03-04 11:16:35-03","UEFS","HUEFS","196618","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Demuner, V.","2317","2006","05","23",NA,"Brasil","Espírito Santo","Linhares","São Sebastião, Propriedade Duílio Petri.","-40.488889","-19.325556",NA,"Borda de mata alterada.","HUEFS0196618",NA,"550",NA,"40W29'20''","19S19'32''","550","2013","06",NA,NA,"Rosanae",NA,NA,NA,NA
"106","2021-03-04 11:16:35-03","UEFS","HUEFS","196621","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Magnago, L.F.S.","1044","2006","05","18",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, Propriedade de Dona Maria.","-40.431667","-20.093889",NA,"Mata em fundo de vale.","HUEFS0196621",NA,"150",NA,"40W25'54''","20S5'38''","350","2013","06",NA,NA,"Rosanae",NA,NA,NA,NA
"107","2021-03-04 11:16:35-03","UEFS","HUEFS","199150","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Magnago, L.F.S.","1164","2006","08","03",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca. Mata na Serra Santa Lucia, propr. Cristiano Bremencampi.","-40.497222","-20.028889",NA,"Mata.","HUEFS0199150",NA,"300",NA,"40W29'50''","20S1'44''","650","2013","07",NA,NA,"Rosanae",NA,NA,NA,NA
"108","2021-03-04 11:16:35-03","UEFS","HUEFS","199162","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Magnago, L.F.S.","1268","2006","08","09",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioba, propr. Virloni.","-40.470556","-20.059167",NA,NA,"HUEFS0199162",NA,"250",NA,"40W28'14''","20S3'33''","500","2013","07",NA,NA,"Rosanae",NA,NA,NA,NA
"109","2021-03-04 11:16:35-03","UEFS","HUEFS","204228","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Assis, A.M.","1767","2008","07","22",NA,"Brasil","Espírito Santo","Colatina","São Salvador (Torre 25/2 - LT 230 Kv Mascarenhas X Verona).","-40.714722","-25.330278",NA,NA,"HUEFS0204228",NA,NA,NA,"40W42'53''","25S19'49''",NA,"2013","06",NA,NA,"Rosanae",NA,NA,NA,NA
"110","2021-03-04 11:16:35-03","UEFS","HUEFS","204414","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.",NA,"Neves, D.R.M.","1250","2013","05","26",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas.Estrada da Barragem, entre KMs 1e 2.","-42.300833","-22.545278",NA,"Floresta Ombrófila de Baixada.","HUEFS0204414",NA,"38",NA,"42W18'3''","22S32'43''","38",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"111","2021-03-04 11:16:35-03","UEFS","HUEFS","204560","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Demuner, V.","2734","2006","08","23",NA,"Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, prop. Firmino Sottele.","-40.463333","-19.275833",NA,"Vegetação secundária.","HUEFS0204560",NA,"350",NA,"40W27'48''","19S16'33''","680","2013","06",NA,NA,"Rosanae",NA,NA,NA,NA
"112","2021-03-04 11:16:35-03","UEFS","HUEFS","204606","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Kollmann, L.","12170","2011","02","06",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso.","-40.7725","-19.803333",NA,NA,"HUEFS0204606",NA,"800",NA,"40W46'21''","19S48'12''","800","2013","06",NA,NA,"Rosanae",NA,NA,NA,NA
"113","2020-05-08 11:10:27-03","UEFS","HUEFS","198628","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","L.P.Queiroz","Kollmann, L.","6417","2004","01","28",NA,"Brasil","Espírito Santo","Castelo","Fazenda Forno Grande.","-41.184700012207","-20.6035995483398",NA,NA,"HUEFS0198628","HUEFS0198628","1110",NA,NA,NA,"1110","2016","11","23588","auto","Rosanae",NA,NA,NA,NA
"114","2019-09-04 18:56:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","leptantha","Inga leptantha",NA,NA,"L. Riedel","340","1824","7",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"115","2019-01-23 09:54:41-02","F","FMNH-SEEDPLANTS","V0360914F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","leptantha","Inga leptantha",NA,NA,"L. Riedel","340","1824","7",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0360914F","V0360914F_01",NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"116","2019-01-23 10:02:53-02","F","FMNH-SEEDPLANTS","V0360915F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","leptantha","Inga leptantha",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0360915F","V0360915F_01",NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"117","2020-08-03 12:10:45-03","CEPLAC","CEPEC","122882","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"A. M. Amorim","A. M. Amorim","7232","2008","01","01",NA,"Brasil","Bahia","arataca","Serra das Lontras, c.a 7Km no ramal que liga o distrito de Itatinguí a Serra.","-39.385278","-15.189444",NA,NA,NA,NA,NA,NA,"39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"118","2020-07-23 12:14:23-03","CEPLAC","CEPEC","58208","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"H. C. Lima","A. M. Amorim","332","1991","08","24",NA,"Brasil","Bahia","UNA","Estrada São José/Una. Ca. 9Km de São José - Faz. Santa Rosa.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/06/2009"
"119","2020-07-23 12:14:23-03","CEPLAC","CEPEC","43692","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"G. P. Lewis","E. B. dos Santos","216","1987","12","10",NA,"Brasil","Bahia","UNA","Faz. Piedade. Rod. S. Jose/Una, a 9Km do entroncam. c/ BR-101.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/12/1990"
"120","2020-07-23 12:14:23-03","CEPLAC","CEPEC","119064","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"M. M. M. Lopes","D. Cardoso","1524","2007","01","24",NA,"Brasil","Bahia","AMARGOSA","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.466667","-12.866667",NA,NA,NA,NA,NA,NA,"39W28'","12S52'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2007"
"121","2020-07-23 12:07:40-03","CEPLAC","CEPEC","115720","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha",NA,"Sem Informação","Amorim, A. M.","6658","2007","01","19",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,NA,NA,NA,"1000",NA,"39W20'30","15S10'25","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-07-23 12:07:40-03","CEPLAC","CEPEC","153927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha",NA,"H.C. Lima","Santos, E.A.","1527","2016","03","16",NA,"Brasil","Bahia","conde","Conglomerado BA_580_P8-3-10-1RN","-37.610556","-11.813611",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"37W36'38","11S48'49",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/6/2017"
"123","2020-07-23 12:14:23-03","CEPLAC","CEPEC","81424","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"H. C. Lima","A. M. de Carvalho","6500","1998","05","27",NA,"Brasil","Bahia","SÃO JOSÉ DA VITÓRIA","Ca. 9Km na estrada São José/Uma. Ramal a direita, ca. 3Km ramal adentro.","-39.283333","-15.083333",NA,NA,NA,NA,NA,NA,"39W17'","15S5'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009"
"124","2020-07-23 12:14:23-03","CEPLAC","CEPEC","40792","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"H. C. de Lima","G. Hatschbach","48705","1984","12","07",NA,"Brasil","Espírito Santo","LINHARES","Rancho Alto.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"30/12/1986"
"125","2020-07-23 12:14:23-03","CEPLAC","CEPEC","67251","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","leptantha","Inga leptantha",NA,"H. C. Lima","W. Boone","65","1984","04","25",NA,"Brasil","Espírito Santo","SANTA TERESA","Vargem Alta.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,"30/06/2009"
"126","2016-12-19 13:51:26-02","PERD","PERD","251","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.",NA,"Bortoluzzi, RLC; Sr. Waldemar; Rogério.","532","1999","02","25",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Aníbal","-42.7322006225586","-19.7122001647949",NA,"Arvoreta, caule delgado, liso; flores verdes imaturas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"127","2016-12-19 13:51:26-02","PERD","PERD","253","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Garcia, FCP; Bortoluzzi, RLC","Bortoluzzi, RLC; Sr. Waldemar; Rogério.","503","1999","02","24",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Aníbal","-42.7322006225586","-19.7122001647949",NA,"Arvoreta escandente; flores com corola verde, estames brancos, na beira da estrada.",NA,NA,NA,NA,NA,NA,NA,"1999","02","28215","auto",NA,NA,NA,NA,NA
"128","2016-12-19 13:51:26-02","PERD","PERD","252","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Garcia, FCP","Bortoluzzi, RLC","59","1998","03","20",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do restaurante","-42.7322006225586","-19.7122001647949",NA,"Arbusto ca. 3m de altura. Folíolos olongado. Ocorrência em torno de 100m do hotel-alojamento.",NA,NA,NA,NA,NA,NA,NA,"1998","03","28215","auto",NA,"21",NA,NA,NA
"129","2016-12-19 13:51:26-02","PERD","PERD","491","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S","193","2002","04","18",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Arvoreta com frutos irsutos, imaturos, de cor verde.",NA,NA,NA,NA,NA,NA,NA,"2002","04","28215","auto",NA,NA,NA,NA,NA
"130","2016-12-19 13:51:26-02","PERD","PERD","444","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S","166","2002","03","19",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore com ramos escandentes. Com flores e frutos novos, pilosos.",NA,NA,NA,NA,NA,NA,NA,"2002","03","28215","auto",NA,"19",NA,NA,NA
"131","2016-12-19 13:51:26-02","PERD","PERD","490","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S","192","2002","04","18",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Arvoreta com frutos irsutos, imaturos, de cor verde.",NA,NA,NA,NA,NA,NA,NA,"2002","04","28215","auto",NA,NA,NA,NA,NA
"132","2016-12-19 13:51:26-02","PERD","PERD","492","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S","194","2002","04","18",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Arvoreta com botões florais; inflorescências espiciformes.",NA,NA,NA,NA,NA,NA,NA,"2002","04","28215","auto",NA,NA,NA,NA,NA
"133","2016-12-19 13:51:26-02","PERD","PERD","473","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S","176","2002","04","12",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore com ramos escadentes. Com frutos de cor verde, pilosos. Coletadas ca. 3m para dentro da mata.",NA,NA,NA,NA,NA,NA,NA,"2002","04","28215","auto",NA,"12",NA,NA,NA
"134","2016-12-19 13:51:26-02","PERD","PERD","408","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM","143","2002","02","07",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore ca. 8m com ramos escandentes, flores de filetes brancos. Localizada a aproximadamente 12 metros da margem da trilha, adentrando a mata.",NA,NA,NA,NA,NA,NA,NA,"2002","02","28215","auto",NA,NA,NA,NA,NA
"135","2016-12-19 13:51:26-02","PERD","PERD","407","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM","142","2002","02","07",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore ca. 8m de altura, com ramos escandetes, flores de filetes brancos. Localizada adentrando a margem da trilha principal em local denominado trilha de treinamento de combate aos incêndio florestais.",NA,NA,NA,NA,NA,NA,NA,"2002","01","28215","auto",NA,NA,NA,NA,NA
"136","2016-12-19 13:51:26-02","PERD","PERD","436","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","156","2002","03","13",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Árvore ca. 10m altura com ramos escandentes com flores de filetes brancos.",NA,NA,NA,NA,NA,NA,NA,"2002","03","28215","auto",NA,"13",NA,NA,NA
"137","2016-12-19 13:51:26-02","PERD","PERD","264","S","Plantae",NA,NA,"Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Nunes, SRDFS;","Nunes, SRDF da S; Sr. Waldemar; Rogério; Cabo Dutra.","5","2001","02","14",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,"Arvoreta com ca. 3m de altura. Estágio floral. Localizada à margem da lagoa do meio.",NA,NA,NA,NA,NA,NA,NA,"2001","10","28215","auto",NA,"08",NA,NA,NA
"138","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Gomes, I","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"inter Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:05:49-03","IBt","SP","169976","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Garcia, FCP","Kuhlmann, JG","458","1930","10","05",NA,"Brasil","Espírito Santo",NA,"Goitacazes. Rio Doce",NA,NA,NA,NA,"SP026424","SP026424",NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA
