"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","sex"
"46","2019-12-04 15:26:36-03","PUCPR","HUCP","21268","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lemos, JV","Lemos, JV","048","2008","02","01","Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUCP00002498","HUCP00002498","Monocotiledonea",NA,NA,"19508",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:26:36-03","PUCPR","HUCP","21819","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, RA","Kersten, RA","1539","2011","04","10","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00002800","HUCP00002800","Monocotiledonea",NA,NA,"30514",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:26:36-03","PUCPR","HUCP","16574","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Hatschbach, GG","Ribas, OS","4335","2002","02","20","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00002957","HUCP00002957","Monocotiledonea",NA,NA,"24916",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:26:36-03","PUCPR","HUCP","18620","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, RA","Bonaldi, R","347","2008","03","31","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00002810","HUCP00002810","Monocotiledonea",NA,NA,"24916",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:26:36-03","PUCPR","HUCP","19211","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, RA","Selusniaki, M","2121","2008","06","14","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00002495","HUCP00002495","Monocotiledonea",NA,NA,"12577",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:26:36-03","PUCPR","HUCP","17482","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, RA","Selusniaki, M","975","2006","05","07","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HUCP00002983","HUCP00002983","Monocotiledonea",NA,NA,"23627",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:28:37-03","UFBA","ALCB","82744","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Mentz, LA","Ribas, OS; Ditrich, VA de O","2681","1998","11","07","Brasil","São Paulo","Ubatuba","Sertão da Quina","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ALCB007368","ALCB007368","Monocotyledon",NA,NA,"34265",NA,"epífita. flor creme-alvacenta.; pluvial da encosta atlântica da serra do Mar.","auto","Southern America",NA,NA,"2007",NA,NA,NA,NA,NA
"53","2020-02-08 08:46:13-03","NBC","NL-BOTANY","U.1460445","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson EA","Clarke HD; Williams (Guyana) R; Perry C",NA,"1998","09","01","Guyana","Upper Takutu-Upper Essequibo",NA,"Guyana. Region: U.Takutu-U.Essequibo. Acarai Mts., 8 km S of Sipu River, camp at base of highest peak in central Acarai Mts.","-58.95","1.35","-58.95","1.35",NA,NA,"NL-U1460445","NL-U1460445",NA,"Magnoliopsidae","Asparagales",NA,NA,"Dense forest on brown sand & granite boulders, with Catostemma, Oenocarpus & Bactris.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"U 0183620",NA,NA
"54","2020-02-08 08:46:13-03","NBC","NL-BOTANY","U.1460446","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Atwood JT","Hawkins T",NA,"1998","07","06","Surinam",NA,NA,"Sipaliwini. North rim of Arrowhead Basin, Tafelberg Mountain. Sandstone cliff overhang along the edge of the Arrowhead Basin and mixed hardwood forest just below base of cliff.","-56.2","3.9","-56.2","3.9",NA,NA,"NL-U1460446","NL-U1460446",NA,"Magnoliopsidae","Asparagales",NA,NA,"Mixed hardwood forest growing in talus along cliff edge.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"U 0124331",NA,NA
"55","2020-02-08 08:46:13-03","NBC","NL-BOTANY","U.1460448","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Atwood JT","Evans RJ; Peckham H; Lohmann LG",NA,"1998","07","05","Surinam","Sipaliwini",NA,"Summit of Tafelberg. Along upper Augustus Creek above (SW of) Arrowhead Basin, ca. 3 km from Lisa Creek waterfall over W rim of the tepui.","-56.166667","3.9","-56.166667","3.9",NA,NA,"NL-U1460448","NL-U1460448",NA,"Magnoliopsidae","Asparagales",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"U 0113169",NA,NA
"56","2020-02-08 08:46:13-03","NBC","NL-BOTANY","U.1460449","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Atwood JT","Evans RJ; Peckham H; Lohmann LG",NA,"1998","07","05","Surinam","Sipaliwini",NA,"Summit of Tafelberg. Along upper Augustus Creek above (SW of) Arrowhead Basin, ca. 3 km from Lisa Creek waterfall over W rim of the tepui.","-56.166667","3.9","-56.166667","3.9",NA,NA,"NL-U1460449","NL-U1460449",NA,"Magnoliopsidae","Asparagales",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"U 0113168",NA,NA
"57","2020-02-08 08:46:13-03","NBC","NL-BOTANY","WAG.1135204","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"1972","02","13","Brazil",NA,NA,"Brasil, Estado de Minas Gerias, Serra do Espinhaço. Eastern slopes of Price do Itamblé.",NA,NA,NA,NA,NA,NA,"NL-WAG1135204","NL-WAG1135204",NA,"Magnoliopsidae","Asparagales",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1135204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 12:17:30-03","ESALQ","ESA","125486","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Polisel, R.T.","1203.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882",NA,NA,"ESA125486",NA,"Magnoliophyta",NA,NA,NA,NA,"Epífita. Flores esverdeadas.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"59","2020-11-04 12:17:30-03","ESALQ","ESA","124141","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Polisel, R.T. ; Diogo, I.","1203.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882","324","324","ESA124141","ESA124141","Magnoliophyta",NA,NA,NA,NA,"Epífita. Flores esverdeadas.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"60","2020-11-04 12:17:30-03","ESALQ","ESA","124054","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Kuntz, J. ; Colletta, G.D.","920.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.314984","-24.023458","-47.314984","-24.023458","554","554","ESA124054","ESA124054","Magnoliophyta",NA,NA,NA,NA,"Epífita com frutos verdes.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"61","2020-11-04 12:17:30-03","ESALQ","ESA","125487","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Polisel, R.T.","1228.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882",NA,NA,"ESA125487",NA,"Magnoliophyta",NA,NA,NA,NA,"Epífita. Botões.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"62","2020-11-04 12:17:30-03","ESALQ","ESA","108195","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Bosquetti, L.B.",NA,"2005","03","31","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA108195","ESA108195","Magnoliophyta",NA,NA,"37574",NA,NA,"auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA
"63","2020-11-04 12:17:30-03","ESALQ","ESA","95166","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,NA,"Carboni, M. et al.","50.0",NA,NA,NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA095166","ESA095166","Magnoliophyta",NA,NA,"38804",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 12:17:30-03","ESALQ","ESA","62071","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pessoa, E.","Gorenstein, M.R. et al.","32.0","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062071",NA,"Magnoliophyta",NA,NA,"55628",NA,NA,"auto",NA,NA,NA,"2013",NA,NA,NA,NA,NA
"65","2020-11-04 12:17:30-03","ESALQ","ESA","79403","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,NA,"Forster, W. et al.","411.0","2000","04","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA079403","ESA079403","Magnoliophyta",NA,NA,"41977",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 12:17:30-03","ESALQ","ESA","72626","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Forster, W.","Forster, W.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","431.0","2000","04","19","Brasil","São Paulo","São Sebastião","BLOQUEADO","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA072626","ESA072626","Magnoliophyta",NA,NA,"41977",NA,"Epífita sobre tronco caído no chão","auto",NA,NA,NA,"2001","04","19",NA,NA,NA
"67","2020-11-04 12:17:30-03","ESALQ","ESA","124162","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Polisel, R.T. ; Diogo, I.","1228.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882","324","324","ESA124162","ESA124162","Magnoliophyta",NA,NA,NA,NA,"Epífita. Botões.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"68","2020-11-04 12:17:30-03","ESALQ","ESA","125447","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Kuntz, J.","920.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.","-47.314984","-24.023458","-47.314984","-24.023458",NA,NA,"ESA125447",NA,"Magnoliophyta",NA,NA,NA,NA,"Epífita com frutos verdes.",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"69","2020-11-04 12:17:30-03","ESALQ","ESA","123976","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Virillo, C.B. ; Caramez, R.B.","109.0","2013","03","29","Brasil","São Paulo","Tapiraí","Reserva particular da Votorantim (CBA). Trilha do Boa Tudo. Floresta Ombrófila Densa (Tapiraí), com áreas antigas de roça em alguns trechos","-47.376608","-24.039016","-47.376608","-24.039016","365","365","ESA123976","ESA123976","Magnoliophyta",NA,NA,NA,NA,"Flores velhas",NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"70","2020-11-04 12:17:30-03","ESALQ","ESA","125287","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum",NA,"Forster, W.","Virillo, C.B.","109.0","2013","03","29","Brasil","São Paulo","Tapiraí","Reserva Particulrar da Votorantim (CBA). Trilha do Boa Tudo. Floresta Ombrófila Densa (Tapiraí), com áreas antigas de roça em alguns trechos","-47.376608","-24.038166","-47.376608","-24.038166",NA,NA,"ESA125287",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","04","12",NA,NA,NA
"71","2021-03-31 13:40:58-03","MN","R","2775","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Dusén, P.K.H.","Dusén, P.K.H.","769","1902","07","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:40:58-03","MN","R","2930","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Sampaio, A.J.","Schreiner, C.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:40:58-03","MN","R","24967","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Schlechter, F.R.R.","Brade, A.C.","7641","1917","09",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",NA,"Herbarium Brasiliense Alexander Curt Brade","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:46:54-02","IPA","IPA","29327","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, L.W.","Andrade-Lima","72-7034","1972","10","06","Brasil","Pernambuco","Cortês",NA,"-35.5410995483398","-8.47027969360352",NA,NA,NA,NA,"IPA0029327",NA,"Plantae",NA,NA,"11836",NA,NA,"auto","Southern America",NA,NA,"2003","09","02",NA,NA,NA
"75","2019-08-27 13:26:34-03","IAP","PACA-AGP","52640","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pabst","Hatschbach, G.","871","1948","02","08","Brasil","PR","Morretes","Serra Marumbi, Ninho do Gavião","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"PACA052640",NA,"Magnoliophyta","Liliatae","Orchidales","30514",NA,"Flor amarela-esverdeada Habitat: In silva, higrófila Fenofase: flor","auto",NA,NA,NA,"1954","09","03",NA,NA,NA
"76","2016-07-05 11:14:18-03","FFCLRP","LBMBP","349","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E.R. Pansarin","E.R. Pansarin",NA,NA,NA,NA,"Brasil","São Paulo","Itirapina",NA,"-47.816667","-22.25","47°49'W","22°15'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:40:45-03","UFJF","CESJ","56467","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","L. Menini Neto","V.A.O. Dittrich; T.C. Novais","1684","2010","04","24","Brasil","Bahia","Jacaraci","Morro do Chapéu, Coordenadas geográficas aproximadas de 14 53' 44S e 42 30' 54W.","-42.515","-14.895556","-42.515","-14.895556",NA,NA,"CESJ056467",NA,"Angiosperma",NA,NA,NA,NA,"Epífita de flores amarelas a aproximadamente 2m de altura em grota úmida a cerca de 1400m de altitude.",NA,"América do Sul",NA,NA,"2010","08",NA,NA,NA,NA
"78","2019-11-21 14:40:45-03","UFJF","CESJ","47245","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","N.L. Abreu","P.L. Viana; F.M. Ferreira; G.Hermann; C.Costa","2015","2006","04","01","Brasil","Minas Gerais","Rio Preto","Serra Negra, Cachoeira do Ninho da Égua.","-43.8278007507324","-22.0891990661621",NA,NA,"1400","1400","CESJ047245",NA,"Angiosperma",NA,NA,"20815",NA,"Planta epífita em interior de mata de galeria. Ramos pendentes. Flores verdes. Extremidade distal da coluna roxa.","auto","América do Sul",NA,NA,"2006","04",NA,NA,NA,NA
"79","2019-08-20 10:00:42-03","UNICAMP","UEC","116315","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Forster, W","Forster, W; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha","411","2000","04","18","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Estrada Intermediária, km 30. Floresta Ombrófila densa de encosta com perturbação.","-45.618333","-23.692222","-45.618333","-23.692222",NA,NA,"UEC064109","UEC064109","Liliopsida",NA,NA,NA,NA,"Crescendo a 5 m sobre o hospedeiro, flores verdes. Epífita interior da mata.",NA,NA,NA,NA,"2000","04","18",NA,NA,NA
"80","2019-08-20 10:00:42-03","UNICAMP","UEC","140027","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Breier, TB","Breier, TB; Singer, RB","1057","2003","05","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Estrada de acesso a parcela.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC064110","UEC064110","Liliopsida",NA,NA,NA,NA,"Duplicata preparada 13/01/2004, procedente de cultivo.",NA,NA,NA,NA,"2004","09",NA,NA,NA,NA
"81","2019-08-20 10:00:42-03","UNICAMP","UEC","140028","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Breier, TB","Breier, TB; Budke, JC","475","2002","08","18","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC064107","UEC064107","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","09",NA,NA,NA,NA
"82","2019-08-20 10:00:42-03","UNICAMP","UEC","140029","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Breier, TB","Breier, TB; Budke, JC","523","2002","08","21","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras, próximo ao rio.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC064108","UEC064108","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","09",NA,NA,NA,NA
"83","2021-03-01 16:20:10-03","UNICAMP","UEC","206758","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Forster, W","Nunes, CEP","2013/37","2013","03","07","Brazil","São Paulo","São Luiz do Paraitinga","Trilha da Pirapitinga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.133333","-23.316667","-45.133333","-23.316667","80","1200","UEC090150","UEC090150","Liliopsida",NA,NA,NA,NA,"Erva epífita ou rupícola.; Floresta Ombrófila Densa Sub-Montana.",NA,NA,NA,NA,"2018","06",NA,NA,NA,NA
"84","2021-03-01 16:20:10-03","UNICAMP","UEC","206527","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Nunes, CEP","Nunes, CEP","2013/13","2013","11","30","Brazil","São Paulo","São Luiz do Paraitinga","Trilha do Pau de Bala, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.133333","-23.316667","-45.133333","-23.316667","80","1200","UEC031636","UEC031636","Liliopsida",NA,NA,NA,NA,"Erva epífita ou rupícola.; Floresta Ombrófila Densa Sub-Montana.",NA,NA,NA,NA,"2018","06",NA,NA,NA,NA
"85","2019-09-23 10:16:15-03","UNICAMP","UEC","17336","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pabst, G","Hatschbach, G","13656","1966","02","01","Brazil","Paraná","Paranaguá","Pontal do Sul, Restinga.","-48.353528","-25.571922","-48.353528","-25.571922",NA,NA,"UEC064111","UEC064111","Liliopsida",NA,NA,NA,NA,"Epífita, flor verde claro.",NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA
"86","2019-08-20 10:00:42-03","UNICAMP","UEC",NA,"S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Breier, TB","Breier, TB; Budke, JC","523","2002","08","21","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras, próximo ao rio.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","09",NA,NA,NA,NA
"87","2019-08-20 10:00:42-03","UNICAMP","UEC","86530","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pansarin, ER; Borba, EL","Leitão Filho, HF; Rodrigues, RR; et al.","32843","1995","02","07","Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia, Vegetação: transição restinga de encosta.","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,"UEC064102","UEC064102","Liliopsida",NA,NA,NA,NA,"Epífita. Flores verdes.",NA,NA,NA,NA,"1998","03",NA,NA,NA,NA
"88","2019-08-20 10:00:42-03","UNICAMP","UEC","86514","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pansarin, ER; Borba, EL","Leitão Filho, HF; Rodrigues, RR; et al.","32877","1995","02","08","Brazil","São Paulo","Barra do Turvo","BR 116, A 10 km da cidade.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"UEC064112","UEC064112","Liliopsida",NA,NA,"38172",NA,"Flores verde claro, coluna verde com estaminódios e ápice brancos.","auto",NA,NA,NA,"1998","03",NA,NA,NA,NA
