"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"154","2020-12-21 16:16:07-03","MBM","MBM","402798","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Brotto, M.L.","Brotto, M.L.","2302","2016","04","10","Southern America","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015278","-25.446389",NA,"Arbusto com 1,6m de altura; capítulos magenta.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM402798","MBM402798","970","970","2016","04","-49.015278","-25.446389","15",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:16:07-03","MBM","MBM","408785","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Brotto, M.L.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9221","2016","02","14","Southern America","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222",NA,"Erva; capítulo alvo.; Campo.","MBM408785","MBM408785","980","980","2017","03","-50.12","-24.737222","31",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:16:07-03","MBM","MBM","128689","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Esteves, R.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53062","1989","05","22","Southern America","Brazil","Minas Gerais","Gouveia","Barro Branco, Torre Telemig","-43.7407989501953","-18.4543991088867",NA,NA,"MBM128689","MBM128689",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:16:07-03","MBM","MBM","244572","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Esteves, R.","Souza, V.C.; et al.; et al.","3322","1993","05","01","Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó. Alto do Palácio. Arredores da sede do IBAMA","-43.7144012451172","-19.1688995361328",NA,"Subarbusto ascendente, ca. 30 cm alt.; invólucro vinho-escuro; flores lilases. Campo arenoso","MBM244572","MBM244572",NA,NA,"2000","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:16:07-03","MBM","MBM","188070","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Esteves, R.","Consolação; et al.; et al.","s.n.","1991","05","18","Southern America","Brazil","Minas Gerais","Ouro Preto","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"MBM188070","MBM188070",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:16:07-03","MBM","MBM","304567","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Nakajima, J.","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A. de; Silva, J.M.; Andrade, C.C.A. de","6748","2005","03","29","Southern America","Brazil","Paraná","Bocaiúva do Sul","Passa Vinte","-49.1150016784668","-25.2061004638672",NA,"Ereta, 1m, capítulo lilás. Campo limpo, seco, solo úmido e arenoso","MBM304567","MBM304567",NA,NA,"2009","09",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:16:07-03","MBM","MBM","398073","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","817","2013","03","20","Southern America","Brazil","Paraná","Carambeí","Fazenda São Daniel","-50.0971984863281","-24.9178009033203",NA,"Terrestre. Caule castanho avermelhado. Folhas verdes. Flores arroxeadas.; Em campo.","MBM398073","MBM398073",NA,NA,"2015","04",NA,NA,"14","26641","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:16:07-03","MBM","MBM","247357","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Ziller, S.R.; Hatschbach, G.; Hatschbach, G.","1949","1999","02","04","Southern America","Brazil","Paraná","Palmeira","Rodovia BR-277, próximo ao Haras Valente","-50.0064010620117","-25.4293994903564",NA,"Sub-arbusto 70 cm.; No campo limpo e em afloramentos de arenito.","MBM247357",NA,NA,NA,"2018",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:16:07-03","MBM","MBM","236027","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Silva, J.M.; Abe, L.M.; Abe, L.M.","2905","1999","03","19","Southern America","Brazil","Paraná","Bocaiúva do Sul","Rio Passa Vinte","-49.1150016784668","-25.2061004638672",NA,NA,"MBM236027","MBM236027",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:16:07-03","MBM","MBM","266677","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Silva, J.M.; Ribas, O.S.; Valente, L.A.; Ribas, O.S.; Valente, L.A.","3523","2002","01","22","Southern America","Brazil","Paraná","Campo Magro","Várzea","-49.4514007568359","-25.3686008453369",NA,NA,"MBM266677","MBM266677",NA,NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:16:07-03","MBM","MBM","188876","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","1463","1965","02","09","Southern America","Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,"MBM188876","MBM188876",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:16:07-03","MBM","MBM","211296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1666","1997","02","09","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Barros","-49.7057991027832","-24.2511005401611",NA,NA,"MBM211296","MBM211296",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:16:07-03","MBM","MBM","128646","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52861","1989","05","20","Southern America","Brazil","Paraná","Jaguariaíva","Morro Cajuru","-49.7057991027832","-24.2511005401611",NA,"Seg. H. Robinson: Heterocondylus alatus (Vell.) R.M. King & H. Rob.","MBM128646","MBM128646",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:16:07-03","MBM","MBM","53292","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Hatschbach, G.","3662","1957","03","31","Southern America","Brazil","Paraná","Piraí do Sul","Serra das Furnas","-49.948600769043","-24.5261001586914",NA,NA,"MBM053292","MBM053292",NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:16:07-03","MBM","MBM","266740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","395","1965","02","23","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM266740","MBM266740",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:16:07-03","MBM","MBM","255880","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Poliquesi, C.B.; Costa, E.F.; Poliquesi, C.B.; Costa, E.F.","3335","2001","03","03","Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM255880","MBM255880",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:16:07-03","MBM","MBM","389108","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Barboza, E.","Silva, J.M.; Souza, V.C.; Moraweta, J.; Randle, C.; Souza, V.C.; Moraweta, J.; Randle, C.","8507","2014","03","28","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Capivari, pico Capivari Grande","-48.823056","-25.126389",NA,"Subarbusto de 60cm; capítulos vinosos.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM389108","MBM389108","1350","1350","2014","05","-48.823056","-25.126389","14",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:16:07-03","MBM","MBM","410560","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Barboza, E.","May, D.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","584","2013","03","21","Southern America","Brazil","Paraná","Lapa","Reserva Particular do Patrimonio Natural Uru","-49.689444","-25.814722",NA,NA,"MBM410560","MBM410560","830","830","2014","01","-49.689444","-25.814722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:16:07-03","MBM","MBM","279064","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","5096","2003","02","25","Southern America","Brazil","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369",NA,NA,"MBM279064","MBM279064",NA,NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:16:07-03","MBM","MBM","255857","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","3316","2001","02","22","Southern America","Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"MBM255857","MBM255857",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:16:07-03","MBM","MBM","187736","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","14366","1990","03","28","Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM187736","MBM187736",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:16:07-03","MBM","MBM","187741","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","9638",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM187741","MBM187741",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:16:07-03","MBM","MBM","73573","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Kummrow, R.; et al.; et al.","1740","1982","02","15","Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM073573","MBM073573",NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:16:07-03","MBM","MBM","281624","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","5008","2003","02","20","Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM281624","MBM281624",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:16:07-03","MBM","MBM","339236","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Nakajima, J.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","2416","2008","02","28","Southern America","Brazil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,"Erva ereta, capítulo lilás. Nos afloramentos rochosos","MBM339236","MBM339236",NA,NA,"2009","09",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:16:07-03","MBM","MBM","171783","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","1456","1965","02","09","Southern America","Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171783","MBM171783",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:16:07-03","MBM","MBM","327467","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Nakajima, J.","Barboza, E.; Silva, J.M.; Silva, J.M.","2090","2007","02","27","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Rondon","-49.7057991027832","-24.2511005401611",NA,"Ereta, capítulos rosados. Campo limpo","MBM327467","MBM327467",NA,NA,"2009","09",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:16:07-03","MBM","MBM","255859","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","3289","2001","02","02","Southern America","Brazil","Paraná","Lapa","Colônia São Carlos","-49.7158012390137","-25.7696990966797",NA,NA,"MBM255859","MBM255859",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:16:07-03","MBM","MBM","79799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","44571","1982","02","10","Southern America","Brazil","Paraná","Mandirituba","Rod. BR-116","-49.326099395752","-25.7789001464844",NA,NA,"MBM079799","MBM079799",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:16:07-03","MBM","MBM","327414","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Nakajima, J.","Barboza, E.; Silva, J.M.; Silva, J.M.","2052","2007","02","27","Southern America","Brazil","Paraná","Piraí do Sul","Vassoura","-49.948600769043","-24.5261001586914",NA,"Xilopodiferta, flor lilás. Campo limpo","MBM327414","MBM327414",NA,NA,"2009","09",NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:16:07-03","MBM","MBM","17808","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","26544","1971","03","12","Southern America","Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,"MBM017808","MBM017808",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:16:07-03","MBM","MBM","208338","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1810","1997","02","13","Southern America","Brazil","Paraná","Ponta Grossa","Vila velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM208338","MBM208338",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:16:07-03","MBM","MBM","17795","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas, O.S.","Hatschbach, G.","26579","1971","03","24","Southern America","Brazil","Paraná","Rio Branco do Sul","Itapuruçu","-49.3142013549805","-25.1900005340576",NA,NA,"MBM017795","MBM017795",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:16:07-03","MBM","MBM","236020","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Barboza, E.; Ferreira, L.A.; Abe, L.M.; Ferreira, L.A.; Abe, L.M.","253","1999","04","10","Southern America","Brazil","Paraná","Tunas do Paraná","Serra do Cortador","-49.0858001708984","-24.9743995666504",NA,NA,"MBM236020","MBM236020",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:16:07-03","MBM","MBM","258398","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Ribas, O.S.; Barboza, E.; Silva, P.R.; Barboza, E.; Silva, P.R.","3503","2001","04","28","Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"MBM258398","MBM258398",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"189","2015-09-04 06:08:11-03","MNHN","RECOLNAT_MNHN_P","P02410527","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eupatorium","jaraguense","Eupatorium jaraguense","B.L.Rob.","Nakajima","Glaziou, A.",NA,"1876","2","11",NA,"Brasil","São Paulo",NA,"Brésil (S. Paulo) Camp da Bocaina, Vacca Cahio. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02410527' target='other'> <mi>dwc_moreinfo</mi></a>","P02410527","P02410527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8144",NA,NA,NA,NA
"190","2018-04-24 14:12:47-03","MNHN","RECOLNAT_MNHN_P","P00148908","PreservedSpecimen",NA,NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves","Esteves","Loefgren, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148908' target='other'> <mi>dwc_moreinfo</mi></a>","P00148908","P00148908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1373",NA,NA,NA,NA
"191","2018-05-18 11:12:41-03","MNHN","RECOLNAT_MNHN_P","P00148919","PreservedSpecimen",NA,NA,NA,"Asteraceae","Heterocondylus","jaraguensis","Heterocondylus jaraguensis","(B.L.Rob.) R.M.King & H.Rob.","Esteves","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148919' target='other'> <mi>dwc_moreinfo</mi></a>","P00148919","P00148919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA
"192","2018-05-18 11:12:35-03","MNHN","RECOLNAT_MNHN_P","P00148879","PreservedSpecimen",NA,NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves","Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil",NA,NA,"Minas Gerais",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148879' target='other'> <mi>dwc_moreinfo</mi></a>","P00148879","P00148879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236",NA,NA,NA,NA
"193","2018-04-24 14:12:37-03","MNHN","RECOLNAT_MNHN_P","P00148884","PreservedSpecimen",NA,NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves","Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,NA,"Minas Gerais",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148884' target='other'> <mi>dwc_moreinfo</mi></a>","P00148884","P00148884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA
"194","2018-05-30 14:51:12-03","MNHN","RECOLNAT_MNHN_P","P00148891","PreservedSpecimen",NA,NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves","Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,NA,"Minas Gerais",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148891' target='other'> <mi>dwc_moreinfo</mi></a>","P00148891","P00148891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA
"195","2020-12-11 11:33:00-03","UFMG","BHCB","147588","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves",NA,"Gasper, AL de; Bueno, ML; Kamino, LHY; Leal, BSS; Rezende, VL","2769","2011","03","20","Southern America","Brasil","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda, Floresta Atlântica","-45.324722","-22.584444",NA,"beira da estrada erva terrícola, flor cor: roxa",NA,NA,"1550","1550",NA,NA,"-45.324722","-22.584444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:33:00-03","UFMG","BHCB","155795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves",NA,"Bünger, MO; Santos, MF; Caliari, CP","591","2012","03","08","Southern America","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Estrada para São José dos Alpes.","-45.346083","-22.702056",NA,"Arbusto ca. 70 cm. Flores lilás.",NA,NA,NA,NA,NA,NA,"-45.346083","-22.702056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:33:00-03","UFMG","BHCB","155796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves",NA,"Bünger, MO; Santos, MF; Caliari, CP","592","2012","03","08","Southern America","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Estrada para São José dos Alpes.","-45.346083","-22.702056",NA,"Arbusto ca. 70 cm. Flores lilás.","BHCB006335",NA,NA,NA,NA,NA,"-45.346083","-22.702056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:33:00-03","UFMG","BHCB","165212","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Freitas, FS; Machado, TM","77","2013","07","17","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Estrada para Conceição do Mato dentro, Bifurcação para Morro do Pilar, lado Direito","-43.498056","-19.220833",NA,"Erva, ca. 0,4m. Flores e estilete lilás. População grande. Prensado no álcool",NA,NA,NA,NA,NA,NA,"-43.498056","-19.220833",NA,NA,NA,NA,NA,NA,NA,NA,NA
