"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","fieldNumber"
"101","2020-10-14 10:00:17-03","FURB","FURB","24490","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","1806","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Epífita IFFSC e689b (Acima de 4m). Forófito 25. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20213","FURB20213","Schmitt, J","2010","03","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-08 08:50:49-03","FURB","FURB","24967","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2028","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB20212","FURB20212","Cadorin, TJ","2010","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:00:17-03","FURB","FURB","26409","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2500","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Epífita IFFSC e1025b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB20211","FURB20211","Cadorin, TJ","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:00:17-03","FURB","FURB","28213","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3070","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","Epífita IFFSC e578b (Acima de 4m). Forófitos 6 e 7. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB20210","FURB20210","Cadorin, TJ","2010","07","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:00:17-03","FURB","FURB","29986","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2262","2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita, Rio Bonito.","-48.9597222","-26.0994444","-48.9597222","-26.0994444","800","800","Florística IFFSC 1066 (Epífita) Habitat: Floresta Ombrófila Densa Montana; Estágio Primário; interior do fragmento Habito: epífita;","FURB20209","FURB20209","Gasper, AL de","2010","10","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:00:17-03","FURB","FURB","31664","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Korte, A.; Kniess, A.","4720","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","Florística IFFSC 255 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor inflorecência verde","FURB20208","FURB20208","Gasper, AL de","2010","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:00:17-03","FURB","FURB","32306","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Verdi, M.; Martins, E.M. & Veiga, O.N.","5517","2010","08","24","Brasil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.","-48.9252778","-25.4441666","-48.9252778","-25.4441666","744","744",NA,"FURB20207","FURB20207","Verdi, M","2010","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:00:17-03","FURB","FURB","32474","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Verdi, M.; Martins, E.M. & Veiga, O.N.","5511","2010","08","24","Brasil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.","-48.9252778","-25.4441666","-48.9252778","-25.4441666","744","744",NA,"FURB20727","FURB20727","Kessous, I. M.","2018","04","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:00:17-03","FURB","FURB","33374","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Korte, A.","5109","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","800","800","Florística IFFSC 1066b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB20206","FURB20206","Gasper, AL de","2011","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:00:17-03","FURB","FURB","36005","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Oliveira, C.P.L.","3254","2011","04","30","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1522222","-26.3141667","-49.1522222","-26.3141667","413","413",NA,"FURB20205","FURB20205","Cadorin, TJ","2011","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-08 08:50:49-03","FURB","FURB","40469","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Funez, L.A.","1734","2013","02","06","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf, topo.","-49.0797223","-27.0086111","-49.0797223","-27.0086111","510","510",NA,"FURB20204","FURB20204","Funez, L.A.","2013","02","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:17-03","FURB","FURB","43818","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Funez, L.A.","2711","2013","12","28","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.4005556","-26.8780556","-49.4005556","-26.8780556","852","852",NA,"FURB20710","FURB20710","Kessous, I. M.","2018","04","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:17-03","FURB","FURB","50893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Caglioni, E.; Junckes, A.R.","457","2014","12","04","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9308334","-26.7997222","-48.9308334","-26.7997222","810","810",NA,"FURB50893","FURB50893","Caglioni, E","2014","12","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:17-03","FURB","FURB","62444","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Kassner-Filho, A.","4506","2019","01","13","Brasil","Santa Catarina","Ibirama","Fazenda Schacht.","-49.5669445","-26.9502778","-49.5669445","-26.9502778","703","703","flor esverdeada Habitat: topo de morro Habito: erva terrícola","FURB62444","FURB62444","Kassner-Filho, A.","2019","01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-04-27 16:09:08-03","UFES","VIES","16536","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Gomes, J.M.L.","1926","1993","05","23","Brasil","Espírito Santo","Domingos Martins","Panelas.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES016536","VIES016536","Gomes, J.M.L.","1993","05","23",NA,NA,NA,"48150","auto",NA,NA,NA,NA
"116","2020-04-27 16:09:08-03","UFES","VIES","1381","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Pereira, O.J.; Araújo, D.S.D.","866","1987","04","15","Brasil","São Paulo","Cananéia","Ilha de Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"VIES001381","VIES001381","Sousa, L.O.F. de","2005","07","21",NA,NA,NA,"37574","auto",NA,NA,NA,NA
"117","2020-04-27 16:09:08-03","UFES","VIES","1383","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Pereira, O.J.; Araújo, D.S.D.","868","1987","04","15","Brasil","São Paulo","Cananéia","Ilha de Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"VIES001383","VIES001383","Sousa, L.O.F. de","2005","07","21",NA,NA,NA,"37574","auto",NA,NA,NA,NA
"118","2019-08-16 08:38:53-03","UTFPR","HCF","8765","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","O.S. Ribas","7128","2006","01","12","Brasil","PR","Antonina","Usina Hidrelétrica Governador Parigot de","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"epífita, flor verde, brácteas avermelhadas. Encosta do morro; floresta atlântica da Serra do Mar.",NA,NA,"L. Versieux",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"119","2020-12-21 16:19:33-03","MBM","MBM","33674","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.","13195","1965","11","30","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM033674","MBM033674","Smith, L.B.",NA,NA,NA,NA,NA,NA,"38300","auto","Southern America",NA,NA,NA
"120","2020-12-21 16:19:33-03","MBM","MBM","255236","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Krieger, L.","13362","1974","07","27","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM255236","MBM255236","Martinelli, G.",NA,NA,NA,NA,NA,NA,"41937","auto","Southern America",NA,NA,NA
"121","2020-12-21 16:19:33-03","MBM","MBM","180640","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Britez, R.M.","1811","1987","11","06","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM180640",NA,"Silva, S.M.",NA,NA,NA,NA,NA,NA,"24916","auto","Southern America",NA,NA,NA
"122","2020-12-21 16:19:33-03","MBM","MBM","3286","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.","15698",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Epífita.","MBM003286","MBM003286","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"17116","auto","Southern America",NA,NA,NA
"123","2020-12-21 16:19:33-03","MBM","MBM","33673","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Reitz, R.; Klein, R.M.; Klein, R.M.","2640","1956","02","16","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Epífita.","MBM033673","MBM033673","Reitz, R.",NA,NA,NA,NA,NA,NA,"27253","auto","Southern America",NA,NA,NA
"124","2020-12-21 16:19:33-03","MBM","MBM","85439","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.","46827","1983","09","19","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM085439","MBM085439","Leme, U.M.C.",NA,NA,NA,NA,NA,NA,"38300","auto","Southern America",NA,NA,NA
"125","2020-12-21 16:19:33-03","MBM","MBM","1494","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.","13594","1966","01","20","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM001494","MBM001494","Costa-Kurtz, A.",NA,NA,NA,NA,NA,NA,"38300","auto","Southern America",NA,NA,NA
"126","2020-12-21 16:19:33-03","MBM","MBM","248628","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","70600","2000","03","15","Brazil","Paraná","Guaraqueçaba","Sebuí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM248628","MBM248628","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"37295","auto","Southern America",NA,NA,NA
"127","2020-12-21 16:19:33-03","MBM","MBM","396268","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Engels, M.E.","1625","2013","09","22","Brazil","Paraná","Guaratuba","Serra do Mar, linha de transmissão elétrica Curitiba a Joinville","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita. Folhas verdes com bainha vinácea. Inflorescência com brácteas verdes e no ápice da inflorescência as brácteas tem a região medio a apical avermelhadas. Flores esverdeadas.; Floresta Ombrófila Densa.","MBM396268",NA,"Barboza, E.","2015","02","12",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA
"128","2020-12-21 16:19:33-03","MBM","MBM","113359","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Silva, S.M.","s.n.","1986","02","22","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM113359","MBM113359","Silva, S.M.",NA,NA,NA,NA,NA,NA,"24916","auto","Southern America",NA,NA,NA
"129","2020-12-21 16:19:33-03","MBM","MBM","20522","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Hatschbach, G.","27686","1971","10","28","Brazil","Paraná","Guaraqueçaba","Caminho ao Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita.","MBM020522","MBM020522","Smith, L.B.",NA,NA,NA,NA,NA,NA,"37295","auto","Southern America",NA,NA,NA
"130","2020-12-21 16:19:33-03","MBM","MBM","236641","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Kaehler, M.; et al.; et al.","10","1997","09","18","Brazil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM236641","MBM236641","Kaehler, M.",NA,NA,NA,NA,NA,NA,"30514","auto","Southern America",NA,NA,NA
"131","2020-12-21 16:19:33-03","MBM","MBM","188567","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Ribas, O.S.; Santos, E.P.; Cordeiro, J.; Santos, E.P.; Cordeiro, J.","933","1995","10","23","Brazil","Paraná","Morretes","Pico Marumbi, picada ao Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM188567",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"30514","auto","Southern America",NA,NA,NA
"132","2020-12-21 16:19:33-03","MBM","MBM","113352","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morr. ex Mez","Britez, R.M.","s.n.","1986","03","22","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, Praia do Cedro","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM113352","MBM113352","Silva, S.M.",NA,NA,NA,NA,NA,NA,"24916","auto","Southern America",NA,NA,NA
"133","2015-09-03 21:43:09-03","MNHN","RECOLNAT_MNHN_P","P01764220","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764220' target='other'> <mi>dwc_moreinfo</mi></a>","P01764220","P01764220_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"3493"
"134","2020-12-11 11:43:36-03","UFMG","BHCB","136848","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E. Morren) E. Morren ex Mez","Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","156","2010","03","02","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Na beira do Rio no Vale Verde.","-41.845556","-20.419722","-41.845556","-20.419722","1482","1482","Epífita sobre tronco a ca. de 5m. de alt. Folhas verdes claras com bainhas arroxeadas.; Epífita a ca. de 5m de altura. Folhas verdes claras com bainha arroxeadas.; Sobre tronco na beira do rio. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA
"135","2021-02-11 17:18:25-03","UFPR","UPCB","59693","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Morokawa, R.","93","2006","11","18","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978611","-25.95","-48.978611","-25.95",NA,NA,"Epífita, sob rocha, inflorescência ereta, folha verde com bainha roxa, raque verde, bráctea do escapo verde, bráctea da raque verde, bráctea floral verde, sépala verde com ápice vermelho, pétala verde..",NA,NA,"Sampaio, L.K.A.","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:18:25-03","UFPR","UPCB","65513","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Meyer, F.S.","857","2008","12","06","Brasil","Santa Catarina","São Bento do Sul","Subida para o Cume da Pedra da Igreja.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Broméila epífita, coletada sob arbusto em Floresta Ombrófila Densa Altomontana..",NA,NA,"Meyer, F.S.","2008","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:18:25-03","UFPR","UPCB","30460","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Kersten, R.","6","1997","03","22","Brasil","Paraná","Paranaguá","Estação Ecológica G1, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita baixa, bainhas extremamente vinosas, brácteas verde-amareladas..",NA,NA,"Kersten, R.","1997","04",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"138","2021-02-11 17:18:25-03","UFPR","UPCB","6405","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Hatschbach, G.","15698","1967","01","12","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Epífita, flor verde, ápice das brácteas vermelho, base das folhas purpúreas. Mata pluvial, encosta do morro. Alt. 1000 m.s.n.m..",NA,NA,"Hatschbach, G.","1967","09",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"139","2021-02-11 17:18:25-03","UFPR","UPCB","36434","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Kaehler, M.","73","1998","12","06","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita com brácteas verdes e ápice avermelhado. Flores (botões) brancas. Em floresta ombrófila densa montana..",NA,NA,"Kaehler, M.","1999","01",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"140","2021-02-11 17:18:25-03","UFPR","UPCB","36441","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Kaehler, M.","10","1997","09","18","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita, bainha foliar vinosa, brácteas florais verdes com ápices avermelhados, flores com tépalas branco-esverdeado. Frequente em floresta ombrófila densa montana..",NA,NA,"Kaehler, M.","1997","10",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"141","2021-02-11 17:18:25-03","UFPR","UPCB","37543","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Kaehler, M.","75","1999","03","07","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Terrestre. Flores verdes e brácteas verdes com ápice vermelho. Bainha arroxeada. Em floresta ombrófila densa alto-montana..",NA,NA,"Kaehler, M.","1999","03",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"142","2021-02-11 17:18:25-03","UFPR","UPCB","53262","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Morokawa, R.","39","2005","04","05","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Terrestre, bráctea do escapo verdem bráctea da inflorescência verde com extremidade apical vermelha..",NA,NA,"Morokawa, R.","2006","01","01",NA,NA,NA,"15275","auto",NA,NA,NA,NA
"143","2021-02-11 17:18:25-03","UFPR","UPCB","42080","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Cervi, A.C.","7017","2000","03","09","Brasil","Santa Catarina","Camboriú","Pico da Gurita","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,"Epífita, ápice das brácteas róseas, flores amarelas..",NA,NA,"Cervi, A.C.","2000","03","27",NA,NA,NA,"19854","auto",NA,NA,NA,NA
"144","2021-02-11 17:18:25-03","UFPR","UPCB","24483","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Silva, S.M.",NA,"1992","12","05","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre, flor amarela, brácteas vermelhas. Floresta baixa de restinga..",NA,NA,"Silva, S.M.","1992","12",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"145","2021-02-11 17:18:25-03","UFPR","UPCB","13947","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Britez, R.M.",NA,"1986","03","22","Brasil","Paraná","Paranaguá","Reserva Ecológica (Praia do Cedro), Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva terrícola, brácteas róseo-amareladas, flor amarela..",NA,NA,"Silva, S.M.","1986","06",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"146","2021-02-11 17:18:25-03","UFPR","UPCB","38946","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Gatti, A.L.S.","101","1998","08","16","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Estrada da Figueira, próximo à Saibreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, com brácteas florais vermelhas. Floresta ombrófila densa submontana, capoeirão..",NA,NA,"Tardivo, R.C.","1998","12",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"147","2021-02-11 17:18:25-03","UFPR","UPCB","40814","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Gatti, G.","506","1999","07","12","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Quiosques","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita coletada sobre fuste a 4,5m, brácteas avermelhadas. Floresta ombrófila densa submontana, floresta secundária, local sombreado..",NA,NA,"Tardivo, R.C.","1999","08",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"148","2018-06-22 05:25:00-03","MO","MOBOT","2454217","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E. Morren) E. Morren ex Mez","Pe. Raulino Reitz","Reitz 2070","1944","1","29","Brazil","Santa Catarina",NA,"Ilhota. Morro do Baú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA
"149","2016-11-15 05:15:00-02","MO","MOBOT","3013324","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E. Morren) E. Morren ex Mez","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 40362","1986","1","18","Brazil","Paraná",NA,"Estrada Guaratuba-Garuvá, 1 km W del acceso a Barra do Sai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA
"150","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","14376",NA,"Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez .","L. Kollmann; et al","3921","2001","06","12","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167","40W34'60","19S59'3",NA,NA,"Epífita na sombra. Espatas verdes. Herb/Culta","MBML014376","MBML014376","L. Kollmann/12-06-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
