"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"190","2021-04-08 17:40:04-03","EAO","IAN","107502a","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","foliolosa","Mimosa foliolosa franciscana","Magalhães, MG","5480","1946","01","30","Southern America","Brasil",NA,NA,"Arbustos 0,50 - 1,0 m - frequente. regular; flor rosea.","IAN107502a","Dicotiledônea",NA,"franciscana","Barneby","Trindade, MJS","Minas Gerais","Pitanguí","Cerrado c/ Cascalho quartzo.","-44.8903007507324","-19.6828002929688",NA,NA,NA,NA,"28574","auto","2009",NA,NA,"03","12",NA,NA,NA,NA,NA
"191","2020-10-22 10:34:28-03","EPAMIG","PAMG","36207","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","M. Brandão","22325","1993","02","15",NA,"Brasil",NA,NA,"Unicata",NA,NA,"Fabales",NA,"Benth.","V.F. Dutra","Minas Gerais","Ibirité","Serra do Rola Moça","-44.056111","-20.019444","877","877",NA,NA,NA,NA,"2006","44° 3' 22W","20° 1' 10S","10","03",NA,NA,NA,NA,NA
"192","2020-10-22 10:34:28-03","EPAMIG","PAMG","56939","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","V.C. Souza; J.P. Souza; L. Capellari Jr.; S.I. Elias; W. Forster","20878","1998","04","05",NA,"Brasil",NA,NA,"Cerrado com afloramentos rochosos. Arbusto com cerca de 80 cm de altura, flores róseas. Doação do Herbário ESA da ESALQ - USP (ESA 41058). Unicata",NA,NA,"Fabales",NA,"Benth.","L.M. Borges","Minas Gerais","Gouveia","Rodovia Curvelo - Diamantina, cerca de 37 Km de Gouveia em direção à Curvelo","-43.964","-18.594333",NA,NA,NA,NA,NA,NA,"2012","43° 57' 50.4W","18° 35' 39.6S",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-06 15:26:57-03","EPAMIG","PAMG","4573","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. brevibractea","M. Brandão","6751","1972","01","05",NA,"Brasil",NA,NA,"Unicata",NA,NA,"Fabales","var. brevibractea","Barneby","L.M. Borges","Distrito Federal","Brasília","Águas Emendadas","-47.929167","-15.78","1130","1130",NA,NA,NA,NA,"2012","47° 55' 45W","15° 46' 48S",NA,NA,NA,NA,NA,NA,NA
"194","2020-11-06 15:26:57-03","EPAMIG","PAMG","1809","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. foederalis","M. Brandão","3485","1971","11","07",NA,"Brasil",NA,NA,"Cerrado. Planta com 80 cm de altura, flores em, glomerúlos róseos, caule coberto de pelos ásperos. Unicata",NA,NA,"Fabales","var. foederalis","Barneby","L.M. Borges","Distrito Federal","Brasília","Águas Emendadas","-47.929167","-15.78","1130","1130",NA,NA,NA,NA,"2012","47° 55' 45W","15° 46' 48S",NA,NA,NA,NA,NA,NA,NA
"195","2021-01-08 15:38:35-03","EPAMIG","PAMG","40574","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. pachycarpa","M. Brandão","25426","1996","03","20",NA,"Brasil",NA,NA,"Nome popular: Cardeal. Arbusto muito piloso. Unicata",NA,NA,"Fabales","var. pachycarpa","Barneby","V.F. Dutra","Minas Gerais","Nova Lima","Morro do Chapéu","-43.846389","-19.9875","742","742",NA,NA,NA,NA,"2006","43° 50' 47W","19° 59' 15S","10","10",NA,NA,NA,NA,NA
"196","2020-11-06 15:26:57-03","EPAMIG","PAMG","40447","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. pachycarpa","I. Castellois","397","1996","02",NA,NA,"Brasil",NA,NA,"Nome popular: Arranha-gato. Flores rosadas. Unicata",NA,NA,"Fabales","var. pachycarpa","Barneby","V.F. Dutra","Minas Gerais","Jaboticatubas",NA,"-43.746111","-19.513889","764","764",NA,NA,NA,NA,"2008","43° 44' 46W","19° 30' 50S","03","28",NA,NA,NA,NA,NA
"197","2020-11-06 15:26:57-03","EPAMIG","PAMG","7465","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. pachycarpa","M. Brandão; L.H.S. Cunha, 236","7920","1980","04","23",NA,"Brasil",NA,NA,"Campo rupestre. Arbusto decadente, frutos cerdosos, toda a planta pilosa. Unicata",NA,NA,"Fabales","var. pachycarpa","Barneby","V.F. Dutra","Minas Gerais","Nova Lima","10 Km após a cidade","-43.846389","-19.9875","742","742",NA,NA,NA,NA,"2006","43° 50' 47W","19° 59' 15S","10","10",NA,NA,NA,NA,NA
"198","2020-10-22 10:34:28-03","EPAMIG","PAMG","35625","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. peregrina","M. Brandão","21765","1993","03","02",NA,"Brasil",NA,NA,"Flores com estames rosados. Unicata",NA,NA,"Fabales","var. peregrina","Barneby","L.M. Borges","Minas Gerais","Itacambira","Serra de Itacambira, ponto 8","-43.311667","-17.063889","1054","1054",NA,NA,NA,NA,"2015","43° 18' 42W","17° 3' 50S",NA,NA,NA,NA,NA,NA,NA
"199","2020-10-22 10:32:44-03","EPAMIG","PAMG","18078","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. viscidula","M. Brandão","3453",NA,NA,NA,NA,"Brasil",NA,NA,"Herbário Particular de Mitzi B. Ferreira. Unicata",NA,NA,"Fabales","var. viscidula","Barneby","L.M. Borges","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","W","S",NA,NA,NA,NA,NA,NA,NA
"200","2020-10-22 10:34:28-03","EPAMIG","PAMG","18079","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. viscidula","M. Brandão","3455",NA,NA,NA,NA,"Brasil",NA,NA,"Flor violácea. Unicata",NA,NA,"Fabales","var. viscidula","Barneby","V.F. Dutra","Minas Gerais","Diamantina",NA,"-43.611111","-18.238056","1288","1288",NA,NA,NA,NA,"2006","43° 36' 40W","18° 14' 17S","10","04",NA,NA,NA,NA,NA
"201","2020-11-26 18:08:18-03","CPAN-UFMS","COR","17660","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Silva, J.S.; Fortuna-Perez, A.P.; Moura, T.M.; Frugeri, G.C.","965","2011","04","07",NA,"Brasil",NA,NA,"Corola creme com ápice rosada, filetes róseos e anteras amarelas. fruto imaturo verde. Habito: Arbusto",NA,NA,NA,NA,"Benth.",NA,"Goiás","Caldas Novas","Serra das Caldas Novas","-48.625","-17.741667",NA,NA,NA,NA,NA,NA,NA,"48º37'30''W","17º44'30''S",NA,NA,NA,NA,NA,NA,NA
"202","2019-10-09 11:16:35-03","UFBA","ALCB","106441","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Oliveira, GR de; Roque, N; Stadnik, A; Hurbath, F","42","2012","10","27","Southern America","Brasil",NA,NA,"Ca. 1,5m. Inflorescência castanha depois de prensada.","ALCB023779","Dicotyledon",NA,NA,"Benth.","Oliveira, GR de","Bahia","Licínio de Almeida","Serra Geral, Pedra preta","-42.544167","-14.751667","975","975","ALCB023779",NA,NA,NA,"2012","-42.544167","-14.751667","11",NA,NA,NA,NA,NA,NA
"203","2019-10-09 11:16:35-03","UFBA","ALCB","114760","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Ogasawara, HA; Pimentel, J","418","2014","07","02","Southern America","Brasil",NA,NA,"ca. 1,70 m alt.; folhas discolores; cálice verde; corola creme; estames róseoa.","ALCB023782","Dicotyledon",NA,NA,"Benth.","Ogasawara, HA","Bahia","Barreiras","Serra do Mimo, próximo ao Teleférico.","-44.979722","-12.162222","676","676","ALCB023782",NA,NA,NA,"2014","-44.979722","-12.162222","07",NA,NA,NA,NA,NA,NA
"204","2019-10-09 11:16:35-03","UFBA","ALCB","21264","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Bautista, HP","631","1982","05","24","Southern America","Brasil",NA,NA,"Lignificado. Bastante remoso. Inflorescência treminais de capítulos. Flores cor-de-rosa. Frequente.; Argilo-arenoso.","ALCB023783","Dicotyledon",NA,NA,"Benth.","Borges, LM","Minas Gerais","Várzea da Palma","Serra do Cabral. Estrada que liga este município ao de Joaquim Felício","-44.566667","-17.5","800","800","ALCB023783",NA,NA,NA,"2012","-44.566667","-17.5","05",NA,NA,NA,NA,NA,NA
"205","2019-10-09 11:16:35-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Ginzbarg, S; Mattos Silva, LA; Brito, HS","886","1988","03","24","Southern America","Brasil",NA,NA,"1,1m de altura. Filamentos rosa-claros. Anteras amarela-claras.; 'Gerais' de 2,5m. Arenoso suavemente inclinado. Margem da estrada com 'tabatinga'.",NA,"Dicotyledon",NA,NA,"Benth.","Barneby","Bahia","Rio de Contas","Chapada Diamantina, 3 Km ao NE da cidade de Rio de Contas na estrada para Jussiape","-41.833333","-13.566667","1090","1090",NA,NA,NA,NA,"1988","-41.833333","-13.566667",NA,NA,NA,NA,NA,NA,NA
"206","2019-10-09 11:16:35-03","UFBA","ALCB","037286","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","Passos Júnior, LA; Guedes, ML; Stannard, B; Harley, RM; Atkins, S","PCD5039","1997","02","04","Southern America","Brasil",NA,NA,"ca. 1m. Corola branca com lobos amarelados. Estiletes e filetes alvos. Anteras amarelas.; Área de transição. Argiloso com seixos.","ALCB023781","Dicotyledon",NA,"peregrina","Barneby","Borges, LM","Bahia","Rio de Contas","Chapada Diamantina, Fazenda Fiuza","-41.873333","-13.459167","1130","1130","ALCB023781",NA,NA,NA,"2012","-41.873333","-13.459167","05","31",NA,NA,NA,NA,NA
"207","2019-10-09 11:16:35-03","UFBA","ALCB","026458","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","Ginzbarg, S; Mattos Silva, LA; Brito, HS","886","1988","03","24","Southern America","Brasil",NA,NA,"1,1 m. Filamentos rosa-claros. Anteras amarelo-claras.; campos gerais de 2,5 m. Solo arenoso,suavemente inclinado.","ALCB023778","Dicotyledon",NA,"peregrina","Barneby","Bromley, GLR","Bahia","Rio de Contas","Chapada Diamantina, 3 Km NE da cidade, na estrada para Jussiape. Margem da estrada com 'tabatinga'","-41.833333",NA,"1090","1090","ALCB023778",NA,NA,NA,"1988","-41.833333",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309441","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa peregrina","Harley RM",NA,"1977","03","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309441",NA,"Fabales","peregrina","Barneby","Barneby RC","Bahia",NA,NA,"-41.883333","-13.55",NA,NA,"NL-U1309441",NA,NA,NA,NA,"-41.883333","-13.55",NA,NA,"Magnoliopsidae","U 0159715",NA,NA,NA
"209","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309440","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa peregrina","Harley RM; et al.",NA,"1977","03","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309440",NA,"Fabales","peregrina","Barneby","Barneby RC","Bahia",NA,NA,"-41.833333","-13.6",NA,NA,"NL-U1309440",NA,NA,NA,NA,"-41.833333","-13.6",NA,NA,"Magnoliopsidae","U 0099211",NA,NA,NA
"210","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309439","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Oldenburger FHF; Mecenas VV",NA,"1975","10","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309439",NA,"Fabales","brevibractea","Barneby",NA,NA,NA,"Brasilia, University Campus. Cerrado, red dusty latosol.",NA,NA,NA,NA,"NL-U1309439",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"211","2020-02-08 09:10:18-03","NBC","NL-BOTANY","L.3895858","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa foliolosa","Pedersen TM",NA,"1978","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3895858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3895858",NA,"Fabales","foliolosa",NA,NA,NA,NA,"BR-153, about 10 km S of the sideroad to Hidolândia. Mun. Hidrolândia. Goiás.",NA,NA,NA,NA,"NL-L3895858",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"212","2020-02-08 09:10:18-03","NBC","NL-BOTANY","L.3895859","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa foliolosa","Pedersen TM",NA,"1978","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3895859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3895859",NA,"Fabales","foliolosa",NA,NA,NA,NA,"BR-153, about 10 km S of the sideroad to Hidolândia. Mun. Hidrolândia. Goiás.",NA,NA,NA,NA,"NL-L3895859",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"213","2020-02-08 09:10:18-03","NBC","NL-BOTANY","WAG.1706365","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa foliolosa","Hatschbach GG; Cordeiro J",NA,"1988","01","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706365",NA,"Fabales","foliolosa",NA,NA,NA,NA,"Rod. BR-050 (mun. Campo Alegre de Goias) Goias.",NA,NA,NA,NA,"NL-WAG1706365",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"214","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U 0003399","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa gravida","Ratter JA; Fonsêca SG da; Castro RA de",NA,"1972","08","28","Southern America","Brazil",NA,NA,"In cerradao (tall savanna woodland)<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003399",NA,"Fabales","gravida","Barneby","Barneby RC","Mato Grosso",NA,"State of Mato GrossoVale de Sonhos (80 km N of Barra do Garças on the road to Xavantina)","-52.333333","-15.666667",NA,NA,"NL-U0003399","isotype",NA,NA,NA,"-52.333333","-15.666667",NA,NA,"Magnoliopsidae","323797 B",NA,NA,NA
"215","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309442","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","Hatschbach GG",NA,"1996","04","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309442",NA,"Fabales","pachycarpa","(Benth.) Barneby","Vanni RO","Minas Gerais",NA,NA,"-44.178309","-17.754905",NA,NA,"NL-U1309442",NA,NA,NA,NA,"-44.178309","-17.754905",NA,NA,"Magnoliopsidae","U 0143600",NA,NA,NA
"216","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309443","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","Hatschbach GG; Schinini A; Silva JM",NA,"1996","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309443",NA,"Fabales","pachycarpa","(Benth.) Barneby",NA,NA,NA,"Rod. BR-496, km 85, proximo a ponte sobre o Rio Lavado (mun. Lassance). Minas Gerais.",NA,NA,NA,NA,"NL-U1309443",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"217","2020-02-08 09:10:18-03","NBC","NL-BOTANY","WAG.1706364","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa pubescens","Kirkbride MCG",NA,"1981","02","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706364",NA,"Fabales","pubescens",NA,NA,NA,NA,"Distrito Federal. Brasilia, D.F., Fazenda Agua Limpa.",NA,NA,NA,NA,"NL-WAG1706364",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"218","2020-02-08 09:10:18-03","NBC","NL-BOTANY","L.2041128","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa pubescens","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2041128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2041128",NA,"Fabales","pubescens",NA,NA,NA,NA,"Plantarum Brasiliæ Triopicæ.",NA,NA,NA,NA,"NL-L2041128",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"219","2020-02-08 09:10:18-03","NBC","NL-BOTANY","WAG.1706363","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","foliolosa","Mimosa foliolosa pubescens","Kirkbride MCG",NA,"1981","02","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706363",NA,"Fabales","pubescens",NA,NA,NA,NA,"Distrito Federal. Brasilia, D.F., Fazenda Agua Limpa.",NA,NA,NA,NA,"NL-WAG1706363",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"220","2020-11-04 11:10:00-03","ESALQ","ESA","45224","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17203.0","1997","05","24",NA,"Brasil",NA,NA,"Arbusto densamente ramificado, ca. 50 cm alt.; frutos imaturos verdes.","ESA045224","Magnoliophyta",NA,NA,"Benth.","Borges, L.M.","Mato Grosso","Nobres","Gleba Coqueiral. Cerca de 43 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado).","-55.95",NA,NA,NA,NA,NA,NA,NA,"2012","-55.95","-14,583,333",NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:10:00-03","ESALQ","ESA","36094","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C. et al.","10280.0","1995","01","12",NA,"Brasil",NA,NA,NA,"ESA036094","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA036094",NA,"26557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:10:00-03","ESALQ","ESA","24070","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Sakai, L. et al.","32625.0","1995","02","07",NA,"Brasil",NA,NA,NA,"ESA024070","Magnoliophyta",NA,NA,"Benth.","Silva, J.S.","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,"ESA024070",NA,"37574","auto","2011",NA,NA,"11","08",NA,NA,NA,NA,NA
"223","2020-11-04 11:10:00-03","ESALQ","ESA","101760","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Proença, C.","3121.0","2006","01","06",NA,"Brasil",NA,NA,NA,"ESA101760","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"ESA101760",NA,"101169","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:10:00-03","ESALQ","ESA","31512","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10234.0","1996","01","12",NA,"Brasil",NA,NA,"Arbusto, ca. 80 cm alt.; frutos castanhos.","ESA031512","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Santana do Riacho","Serra do Cipó. Rod. Belo Horizonte - Conceição do Mato Dentro, ca. 2 km após o Córrego Palácio. Campo rupestre úmido.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA031512",NA,"26557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 11:10:00-03","ESALQ","ESA","23912","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Atkins, S. et al.",NA,"1994","03","03",NA,"Brasil",NA,NA,NA,"ESA023912","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"ESA023912",NA,"49773","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-11-04 11:10:00-03","ESALQ","ESA","73443","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25192.0","2001","07","05",NA,"Brasil",NA,NA,"Subarbusto, ca. 80 cm alt.; frutos castanhos.","ESA073443","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Santana do Riacho","Serra do Cipó. Atalho entre a Pensão Chapéu de Sol e o início da Estrada da Usina. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA073443",NA,"26557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-04 11:10:00-03","ESALQ","ESA","31103","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10189.0","1996","01","12",NA,"Brasil",NA,NA,"Arbusto, ca. 60 cm alt.; corola creme; filetes róseos.","ESA031103","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, ca. 4 Km após o Córrego Chapéu de Sol. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA031103",NA,"26557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-04 11:10:00-03","ESALQ","ESA","73891","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25640.0","2001","07","10",NA,"Brasil",NA,NA,"Arbusto com ramos rastejantes; frutos castanhos. Campo arenoso.","ESA073891","Magnoliophyta",NA,NA,NA,"Borges, L.M.","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 24 km de Joaquim Felício. Afloramento rochoso com campo arenoso adjacente.","-442.961","-177.022","1030","1030","ESA073891",NA,NA,NA,"2012","-442,961","-177,022",NA,NA,NA,NA,NA,NA,NA
