"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","dayIdentified","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem"
"99","2020-09-12 05:00:02-03","US","US","762428","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N. P.",NA,NA,"J. N. Rose & G. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,"US00171296","US00171296_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","762427","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N. P.",NA,NA,"J. N. Rose & G. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,"US00171300","US00171300_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","2976665","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D. C.",NA,NA,"J. N. Rose & G. Rose","1915","7","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20283","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","762429","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N. P.",NA,NA,"J. N. Rose & G. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,"US00171299","US00171299_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","1421587","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"J. W. Harshberger","1927","7","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"852","South America - Neotropics",NA,"US00172516","US00172516_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","762504","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D. C.",NA,NA,"J. N. Rose & G. Rose","1915","7","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20283","South America - Neotropics",NA,"US00171298","US00171298_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-10-29 10:07:30-03","UFPR","EFC","18540","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Souza, I.","2019","07","Souza, I.","2019","07","28","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia","-42.013563","-22.996215",NA,NA,"Erva rupícola 70 cm, frutos imaturos cobertos por pelagem, fruto maduro vermelho, todos os indivíduos com as estruturas reprodutivas na face oeste do caule.",NA,"543",NA,NA,"EFC018540",NA,NA,"30",NA,NA,"60","60","-42.013563","-22.996215",NA
"106","2019-11-13 11:17:19-03","USP","SPF","80976","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, DC; Taylor, NP",NA,NA,"Harley, RM","1988","10","21","Brasil","Minas Gerais","Itaipé",NA,"-41.55","-17.316667",NA,NA,NA,NA,"25403",NA,NA,"SPF00080976",NA,NA,NA,NA,NA,"650","650","-41.55","-17.316667",NA
"107","2019-11-13 11:17:19-03","USP","SPF","69708","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, DC","1991","08","Pereira, OJ","1987","08","28","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","1013",NA,NA,"SPF00069708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:17:19-03","USP","SPF","196194","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cavalcante, A","2006",NA,"Domingos, DQ","2006","06","02","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383","16658",NA,NA,"auto","s.n.",NA,NA,"SPF00196194",NA,NA,NA,NA,NA,"950","1020",NA,NA,NA
"109","2019-11-13 11:17:19-03","USP","SPF","196193","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cavalcante, A","2006",NA,"Domingos, DQ","2006","06","02","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383","16658",NA,NA,"auto","s.n.",NA,NA,"SPF00196193",NA,NA,NA,NA,NA,"950","1020",NA,NA,NA
"110","2019-11-13 11:17:19-03","USP","SPF","196195","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cavalcante, A","2006",NA,"Domingos, DQ","2006","06","02","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383","16658",NA,NA,"auto","s.n.",NA,NA,"SPF00196195",NA,NA,NA,NA,NA,"950","1020",NA,NA,NA
"111","2019-11-13 11:17:19-03","USP","SPF","72652","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Anônimo",NA,NA,"Zappi, DC","1989","02","09","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818","41977",NA,NA,"auto","82",NA,NA,"SPF00072652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:18:38-03","UEFS","HUEFS","176674","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Queiroz, L.P.de","2011","05","30","Brasil","Espírito Santo","Teófilo Otoni","42 Km E de Teófilo Otoni na rodovia Br-418, 15 km a leste do entroncamento para Pedro Versiani.","-41.191667","-17.9125",NA,NA,"Mata atlântica. Floresta estacional semidecidual e afloramento de gnaiss.",NA,"15304",NA,NA,"HUEFS0176674","HUEFS0176674","Caryophyllanae",NA,NA,NA,"280","280","41W11'30''","17S54'45''",NA
"113","2019-10-07 09:18:38-03","UEFS","HUEFS","176635","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Queiroz, L.P.de","2011","05","29","Brasil","Espírito Santo","Santa Teresa","Ca. 8 km N de Santa Teresa na estrada ES-080, Santa Teresa-Colatina, próximo ao Mirante.","-40.607778","-19.89",NA,NA,"Mata atlântica. Afloramento de Gnaiss.",NA,"15265",NA,NA,"HUEFS0176635","HUEFS0176635 HUEFS0176635_01 HUEFS0176635_02","Caryophyllanae",NA,NA,NA,"316","316","40W36'28''","19S53'24''",NA
"114","2019-10-07 09:18:38-03","UEFS","HUEFS","176644","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Queiroz, L.P.de","2011","05","29","Brasil","Espírito Santo","Colatina","Ca. 10 km S do entroncamento da ES 341 (Para Pancas) com a ES-080 (para Colatina).","-40.681389","-19.404167",NA,NA,"Mata atlântica. Morro de gnaiss.",NA,"15274",NA,NA,"HUEFS0176644","HUEFS0176644","Caryophyllanae",NA,NA,NA,"103","103","40W40'53''","19S24'15''",NA
"115","2019-10-07 09:18:38-03","UEFS","HUEFS","176649","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Queiroz, L.P.de","2011","05","29","Brasil","Espírito Santo","Colatina","Ca. 10 km S do entroncamento da ES 341 (Para Pancas) com a ES-080 (para Colatina).","-40.681389","-19.404167",NA,NA,"Mata atlântica. Morro de gnaiss.",NA,"15279",NA,NA,"HUEFS0176649","HUEFS0176649","Caryophyllanae",NA,NA,NA,"103","103","40W40'53''","19S24'15''",NA
"116","2020-07-23 12:01:19-03","CEPLAC","CEPEC","130770","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis",NA,"L. Kollmann",NA,NA,"L. Kollmann",NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359","18507",NA,"<ll>dwc_commonname:</ll>","auto","11472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/1/2008"
"117","2020-07-23 12:01:19-03","CEPLAC","CEPEC","133800","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis",NA,"R. C. Forzza",NA,NA,"R. C. Forzza",NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398","23588",NA,"<ll>dwc_commonname:</ll>","auto","5484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-23 12:01:19-03","CEPLAC","CEPEC","129787","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis",NA,"L. Kollmann",NA,NA,"L. Kollmann",NA,NA,NA,"Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292","42400",NA,"<ll>dwc_commonname:</ll>","auto","10686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Cephalocereus","melocactus","Cephalocereus melocactus","K.Schum.",NA,NA,NA,"Vellozo, JMC",NA,NA,NA,"?",NA,NA,"In insula Tatu praedii S. Crucis.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"P04P2N0043",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Cephalocereus","melocactus","Cephalocereus melocactus","K.Schum.",NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae provincia Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P2N0043",NA,NA,NA,NA,NA,NA,NA,NA,NA
