"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","individualCount","relatedCatalogItem"
"102","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Serra do Macacu",NA,NA,NA,NA,NA,"P13P1N0018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:40:52-03","UFRGS","ICN","083668","S","Plantae","Dicotyledon",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Waechter, JL","Waechter, JL","2285","1987","12",NA,"América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Trepadeira, frutos vináceos.; Em interior de mata turfosa.",NA,NA,"20837","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-08 12:40:52-03","UFRGS","ICN","169325","S","Plantae","Dicotyledon",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Grings, M","Grings, M; Mello, AS","1348","2011","07","20","América do Sul","Brasil","SC","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,"trepadeira frutificando; em borda de Floresta Ombrófila Densa de Terras Baixas",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-11-05 09:51:34-03","IBt","SP","355080","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Silva, AG","145","1999","09","14",NA,"Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-26 10:00:08-03","IBt","SP","374316","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Magenta, MAG","252","1999","12","02",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-08 08:53:10-03","IBt","SP","334687","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Magenta, MAG","92","1999","03","18",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:03:33-03","IBt","SP","244260","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Chiea, SAC","Kirizawa, M; Corrêa, JA","2293","1990","05","29",NA,"Brasil","São Paulo","Bertioga","Rodovia 101 (SP - RJ)","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto","1990","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:03:33-03","IBt","SP","245361","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Esteves, GL","Barros, F; Rossi, L","1877","1990","09","11",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para a turbina","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:03:33-03","IBt","SP","254521","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Kirizawa, M","Gomes da Silva, SJ; Kirizawa, M; Wanderley, MGL","347","1992","08","26",NA,"Brasil","São Paulo","Capão Bonito","Fazenda Intervales, trilha das Pedrinhas","-48.3400001525879","-24",NA,NA,NA,NA,"39505","auto","1998","03",NA,NA,"02",NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:03:33-03","IBt","SP","285986","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Bruniera, CP","Baitello, JB; Pastore, JA","792","1995","07","28",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Próximo à Fazenda Tucano, margem do caminho","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"43112","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-21 10:03:33-03","IBt","SP","285828","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Damasceno, R","Aguiar, OT; Pastore, JA","580","1995","08","11",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Região da Água da Carapuça, na margem do caminho","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"43112","auto","2017","10",NA,NA,"30",NA,NA,NA,NA,NA,NA
"114","2019-11-21 10:03:33-03","IBt","SP","277172","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Cordeiro, I","Cordeiro, I; Mamede, MCH; Nicolau, SA; Anunciação, EA; Jardim, JG","1467","1994","12","06",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planície do Rio Verde, junto ao alojamento da Secretaria do Meio Ambiente","-47.5499992370605","-24.7000007629395",NA,"Liana, frutos maduros vermelhos",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-21 10:03:33-03","IBt","SP","336931","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Rapini, A","Kawasaki, ML; Proença, SL; Rapini, A; Vital, D","944",NA,NA,NA,NA,"Brasil","São Paulo","Itapecerica da Serra","Rodovia Prof. Bento Rotger Domingues, SP 234 km 39, em direção a Embu-Guaçu","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,"12011","auto","1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:03:33-03","IBt","SP","75672","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Bruniera, CP","Kuhlmann, M","3190","1947","03","24",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Ao lado direito da estrada que sobe para o abrigo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:03:33-03","IBt","SP","23641","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Esteves, GL","Hoehne, FC","s.n.","1928","09","18",NA,"Brasil","São Paulo","São Paulo","Mata do Governo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-21 10:03:33-03","IBt","SP","30563","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Sleumer, HO","Handro, O","s.n.","1933","04","10",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
