"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"142","2019-02-15 11:32:59-02","IPA","IPA","1371","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Andrade-Lima","49-355","1949","10","18","Southern America","Brasil","Pernambuco","Brejão, margem estrada.",NA,"Arvore pequena. Flores alvo-creme. Látex branco.","IPA0001371",NA,"Ducke, A.","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,NA,"1952","02","06","21839","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-05-27 10:32:18-03","IPA","IPA","55145","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Pirani, J.R.; Thomas, W.W.; Mello-Silva, R.; Fernandes, J.B.; Thomas, W.W.; Mello-Silva, R.; Fernandes, J.B.","2431","1988","02","23","Southern America","Brasil","Espírito Santo","rodovia do sol, estrada que liga a BR-101 à Praia Setibana, ES-060 a 6km da BR-101.",NA,"Árvore 6m de altura, da orla da mata. Folhas cartáceas lustrosas na face superior, opacas e claras na inferior. Pouco frutos imaturos.; Remanescente de floresta pluvial, pertubada.","IPA0055145",NA,"Pereira, A.S. de S.","Guarapari","-40.45","-20.55",NA,NA,NA,"2019","04","26",NA,NA,"-40.45","-20.55",NA,NA,NA,NA,NA
"144","2019-02-15 11:32:59-02","IPA","IPA","75461","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Carvalho, G.H.","62","1968","09","06","Southern America","Brasil","Pernambuco","Mata de mina de ferro",NA,"Árvore cerca de 10m de altura e 10cm de diâmetro. Latéx nos frutos verdes.","IPA0075461",NA,"Tavares, S.","Belmonte",NA,NA,NA,NA,NA,"1969","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-05-27 10:32:18-03","IPA","IPA","75442","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Monteiro, M.T.","21854","1967","12","18","Southern America","Brasil","Alagoas","Mata do Beque",NA,"Flores amarelas e pequenas, bastante perfumadas. Látex branco.","IPA0075442",NA,"Pereira, A.S. de S.","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,NA,"2019","04","26","30539","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-02-15 11:32:59-02","IPA","IPA","28739","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Duarte, A.P.","6598","1962","05","25","Southern America","Brasil","Bahia",NA,NA,NA,"IPA0028739",NA,"Duarte, A.P.","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"1964","02","27","106553","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-02-15 11:32:59-02","IPA","IPA","28740","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Duarte, A.P.","8067","1962",NA,NA,"Southern America","Brasil","Bahia","Km 18, Fazenda Benito Fieramonte.",NA,NA,"IPA0028740",NA,"Duarte, A.P.","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,"1964","02","27","68835","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-05-27 10:32:18-03","IPA","IPA","26605","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Pinheiro, R.S.; Santos, T.S. dos; Santos, T.S. dos","2337","1973","11","30","Southern America","Brasil","Espírito Santo","rodovia Linhares para Barro Novo. Mata.",NA,"Árvore de 10m de altura, 20cm diâmetro. Flor amarela, cálice verde; látex branco.","IPA0026605",NA,"Pereira, A.S. de S.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2019","04","22","48094","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-07-26 11:39:22-03","IPA","IPA","56877","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Belo, D.; Tenório, F.; Tenório, F.","56877","1990","01","08","Southern America","Brasil","Pernambuco",NA,NA,"Arbóreo, no meio de capoeira; frutos verdes.","IPA0056877",NA,"Arns, K.N.Y.","Brejão","-36.5685997009277","-9.03028011322021",NA,NA,NA,"1998","05","21","11596","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-02-15 11:32:59-02","IPA","IPA","13263","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Andrade-Lima","63-4174","1963","04","20","Southern America","Brasil","Pernambuco","Curado, mata.",NA,"Árvore 8-10m. Casca papirácea, castanho escura. Frutos imaturos.","IPA0013263",NA,"Duarte, A.","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"1966","09","01","18865","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-02-15 11:32:59-02","IPA","IPA","41503","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Hoehne, W.","5879","1964","10","26","Southern America","Brasil","Rio de Janeiro","Barra da Tijuca",NA,"Arbusto de 1,8 - 2,5m de altura. Flores alaranjado-sujo. Comum.; Restinga.","IPA0041503",NA,"Hoehne, W.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"152","2019-02-15 11:32:59-02","IPA","IPA","27603","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Marquete, NF da Silv; Marquete, O.; Souza, A.F.R. de; Marquete, O.; Souza, A.F.R. de","58","1976","09","22","Southern America","Brasil","Rio de Janeiro","restinga de Grumari.",NA,"Arbusto, heliófilo de flores amarelo-esbranquiçadas, latescente.","IPA0027603",NA,"Ferreira, V.F.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1979",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-05-27 10:32:18-03","IPA","IPA","12696","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Andrade-Lima","61-3779","1961",NA,NA,"Southern America","Brasil","Rio de Janeiro","Tijuca",NA,"Arbusto 2 - 2,5m. Frutos.; Restinga.","IPA0012696",NA,"Pereira, A.S. de S.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2019","04","23","57442","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-07-26 11:39:22-03","IPA","IPA","28738","S","Plantae","Plantae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Machado, O.","28738","1946",NA,NA,"Southern America","Brasil","Rio de Janeiro","Tijuca",NA,NA,"IPA0028738",NA,"Duarte, A.P.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-08-27 13:34:13-03","IAP","PACA-AGP","67333","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Muell. Arg.",NA,"H. F. Leitao f.",NA,"1983","12","07",NA,"Brasil","MG",NA,NA,"Altura de 8m, flores creme, frutos do ano anterior. Herb. Univ. Est. Campinas 15321 Hábito: árvore","PACA067333",NA,"sem det.","Lavras do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"156","2020-12-20 21:15:28-03","UFV","VIC","43373","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,NA,"1043","1991","12","09",NA,"Brasil","Minas Gerais","Mata de furnas",NA,"Base de tronco retorcido, acanalada, casca","VIC043373","VIC043373",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-20 21:15:28-03","UFV","VIC","17936","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Luiza, A.","s.n.","1995","08","31",NA,"Brasil","Bahia","FLONA Rio Preto",NA,"Árvore com 22 metros de altura. P16 nº 93.","VIC017936","VIC017936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-20 21:15:28-03","UFV","VIC","18088","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Luiza, A.","s.n.","1995","09","19",NA,"Brasil","Bahia","FLONA Rio Preto",NA,"Árvore com 9,0 metros de altura. P25 nº 137.","VIC018088","VIC018088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-20 21:15:28-03","UFV","VIC","18543","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Simonelli, M.; Folli, D.A.","855","1997","10","17",NA,"Brasil","Espírito Santo","Reserva Municipal de Linhares, Mussununga. Estrada do Flamengo Km 4,5.",NA,"Botões verdes, 15 metros de altura; entre as parcelas 2 e 3 da fitossociologia.","VIC018543","VIC018543","Simonelli, M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1997","10",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-20 21:15:28-03","UFV","VIC","26088","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Hatschbach, G.; Souza, A.","49530","1985","07","30",NA,"Brasil","Paraná","Vila Branca, Mata.",NA,"Árvore com 10 metros de altura.","VIC026088","VIC026088","Hatschbach, G.","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"1986","01",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-24 17:08:34-03","UFES","SAMES","1758","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Rocha,T.L.","86","2010","11","21",NA,"Brasil","Espírito Santo","Floresta Nacional do Rio Preto. Floresta sobre Tabuleiro, em regeneração 25 anos após fogo.",NA,"Árvore de 6m de altura, frutos marrons (na carpoteca).","SAMES01758",NA,"Ribeiro, M.","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"2019","07","10","41644","auto","-398461111.0","-183858333.0",NA,NA,NA,NA,NA
"162","2021-03-24 17:08:34-03","UFES","SAMES","291","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Giaretta,A.O.; Monteiro,M.M.;Costa,L.C.M.","379","2008","11","16",NA,"Brasil","Espírito Santo","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.",NA,"Árvore de 14 m, com flores amarelas, e látex leitoso. Frutos passados na carpoteca. Habitat: Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","SAMES00291",NA,"Ribeiro, M.","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"2019","07","10","41644","auto","-397191667.0","-184205556.0",NA,NA,NA,NA,NA
"163","2021-03-24 17:08:34-03","UFES","SAMES","293","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Menezes,L.F.T.; Souza,M.C.;Giaretta,A.O.;Ribeiro,M.","1972","2011","09","03",NA,"Brasil","Espírito Santo","Degredo. Floresta de restinga seca sobre cordões arenosos coalescentes.",NA,"Árvore de 8m, com frutos (na carpoteca), planta com látex.","SAMES00293",NA,"Ribeiro, M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2019","07","10","48094","auto","-397125000.0","-194133333.0",NA,NA,NA,NA,NA
"164","2021-03-24 17:08:34-03","UFES","SAMES","292","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Broggio,I.S.; Oliveira,A.G.;Rocha,T.L.;Ribeiro,M.;Rossini,J.;Menezes,L.F.T.;Hatum,A.C.C.","49","2010","07","14",NA,"Brasil","Espírito Santo","Povoação. Restinga seca sobre cordão arenoso, próximo a foz do rio Doce, planície aluvial.",NA,"Árvore de 6m, possui frutos verdes com pontoações esbranquiçadas (na carpoteca), possui látex ralo e abundante.","SAMES00292",NA,"Ribeiro, M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2019","07","10","48094","auto","-397922222.0","-195800000.0",NA,NA,NA,NA,NA
"165","2021-03-24 17:08:34-03","UFES","SAMES","7986","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Weider,V.; Tressmann,L.K.;Silva,T.;Menezes,L.F.T.;Ribeiro,I.F.","29","2017","08","08",NA,"Brasil","Espírito Santo","Praia de Cacimbas.",NA,"Habitat: Vegetação de Restinga Habito: Árvore","SAMES07986",NA,"Ribeiro, M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2019","07","10","48094","auto","-397358333.0","-194791667.0",NA,NA,NA,NA,NA
"166","2021-03-24 17:08:34-03","UFES","SAMES","296","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ribeiro,M.; Fanticelle,B.S.;Amaral,M.V.","109","2010","03","27",NA,"Brasil","Espírito Santo","Bairro Liberdade. Mata alagada de Restinga Pleistocênica.",NA,"Árvore de cinco metros de altura; com látex leitoso, fruto verde-amarronzado. Habitat: Mata alagada de Restinga Pleistocênica.","SAMES00296",NA,"Menezes,L.F.T.","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,"2010","07","07","56510","auto","-398102778.0","-187422222.0",NA,NA,NA,NA,NA
"167","2021-03-24 17:08:34-03","UFES","SAMES","8067","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Tressmann,L.K.; Ribeiro,I.F.;Weider,V.;Silva,T.","35","2017","09","15",NA,"Brasil","Espírito Santo","Estação Rio Preto.",NA,"Semente se descasca, semente de cor alaranjada. Habitat: Floresta inundável Habito: Restinga Pleistocênica","SAMES08067",NA,"Siqueira,G.S.","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,"2018","08","18","56510","auto","-398105556.0","-188172223.0",NA,NA,NA,NA,NA
"168","2019-11-21 14:30:17-03","UFJF","CESJ","32313","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G. Hatschbach; J.M. Silva; E. Barbosa","66532","1997","05","16","América do Sul","Brasil","Paraná","Serra de Paranapiacaba, Rod. Cerro azul - Dr. Ulysses",NA,"Árvore, 10m, mata atlântica.","CESJ032313","CESJ032313","G. Hatschbach","Dr. Ulysses",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 14:30:17-03","UFJF","CESJ","35189","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.S.M. Valente; F. Araújo","46","2001","11","23","América do Sul","Brasil","Minas Gerais","Vilarejo de Mogol",NA,"Arbusto ca 1m . Na borda da mata ciliar em transição para o campo rupestre alterado. Flores amareladas.","CESJ035189","CESJ035189","A.S.M. Valente","Conceição do Ibitipoca",NA,NA,NA,NA,NA,"2004","02","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 14:30:17-03","UFJF","CESJ","35198","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"F.S. Araújo; A.S.M. Valente","158","2001","11","23","América do Sul","Brasil","Minas Gerais","Vilarejo Mogol",NA,"Árvore com ca. de 3m, flores cremes, frutos maduros. Presença de látex. Em campo rupestre alterado.","CESJ035198","CESJ035198","A.S.M. Valente","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"2004","02","16","30417","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 14:30:17-03","UFJF","CESJ","37866","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G. Hatschbach; R. Goldenberg; J.M. Silva","72424","2001","09","19","América do Sul","Brasil","Paraná","Colônia São Judas Tadeu",NA,"Árvore, 6m, flor creme. matinha na borda dos lajeados.","CESJ037866","CESJ037866","G. Hatschbach","Candói","-52.0558013916016","-25.5722007751465",NA,NA,NA,"2001",NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:30:17-03","UFJF","CESJ","15693","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"L. Krieger; M. Sabino","CESJ15693","1978","04","23","América do Sul","Brasil","Rio de Janeiro",NA,NA,"Árvore pequena na restinga, com frutos sub-maduros","CESJ015693","CESJ015693","A.C.D. Castello","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,"2018","12",NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-27 13:45:48-03","UFS","ASE","41079","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Barros, AAM; Lemos, RA; Vicente, MS","346","1988","06","11","Southern America","Brasil","Rio de Janeiro","Barra de Maricá",NA,"Subarbusto ca. 1 m de altura. Frutos marrons.; Restinga. Vegetação de moita aberta.","ASE0042594",NA,"Barros, AAM","Maricá","-42.8185","-22.9193",NA,NA,NA,"1988",NA,NA,NA,NA,"-42.8185","-22.9193",NA,NA,NA,NA,NA
"174","2019-11-27 13:45:48-03","UFS","ASE","41085","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Occhioni, EM; Rizzini, CM; Barros, AAM","585","1987","11","20","Southern America","Brasil","Rio de Janeiro","Praia Grande, Ilha da Marambaia.",NA,"Árvore mca. 8 m de altura. Flores em botão esverdeado.; Restinga, mata.","ASE0042600",NA,"Quinet, CGP","Rio de Janeiro","-43.2075","-22.9027",NA,NA,NA,"2002","02","22",NA,NA,"-43.2075","-22.9027",NA,NA,NA,NA,NA
"175","2021-03-01 16:21:45-03","UNICAMP","UEC","172158","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Garcia, LC","173","2009","10","13",NA,"Brazil","São Paulo","Reserva de abastecimento público.",NA,"Árvore de 4m, botões amarelos, presença de látex.; Mata em processo de restauração desde 1987, Mata atlântica, floresta estacional semidecidual.","UEC016291","UEC016291","Marcondes-Ferreira, W","Iracemápolis","-47.875278","-22.968056","608","608",NA,"2015","05",NA,NA,NA,"-47.875278","-22.968056",NA,NA,NA,NA,NA
"176","2021-03-01 16:21:45-03","UNICAMP","UEC","132295","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Weinberg, B","427","1982","03","21",NA,"Brazil","Espírito Santo","Barra do Jucu",NA,"Látex branco. Espécime adulto e bem desenvolvido, único em toda Vila Velha e Vitória.","UEC109209","UEC109209","Marcondes-Ferreira, W","Vila Velha","-40.4","-20.383333",NA,NA,NA,"2015","05",NA,NA,NA,"-40.4","-20.383333",NA,NA,NA,NA,NA
"177","2021-03-01 16:21:45-03","UNICAMP","UEC","173439","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Morokawa, R; Devecchi, MF; Martins, MV; Sabino, APS; Barreto, TE; et al.","334","2011","04","15",NA,"Brazil","Espírito Santo","Reserva Natural Vale. Trilha do Flamengo, Km 4. Mussunga.",NA,"Árvore, ca 2m alt.Frutos imaturos castanhos. Presença de látex leitoso abundante.","UEC084015","UEC084015","Marcondes-Ferreira, W","Linhares","-40.07475","-19.255583",NA,NA,NA,"2015","04",NA,NA,NA,"-40.07475","-19.255583",NA,NA,NA,NA,NA
"178","2019-08-20 10:03:04-03","UNICAMP","UEC","43909","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gentry, AH; Peixoto, O; Zardini, E; Araújo, D","49450","1985","01","11",NA,"Brazil","Rio de Janeiro","N da restinga de Macaé.",NA,"flor, Tree 15 m, flowers white. Mata de restinga. Alt: 10m","UEC109198","UEC109198","Marcondes-Ferreira, W","Macaé","-41.666667","-22.2",NA,NA,NA,"2015","05",NA,NA,NA,"-41.666667","-22.2",NA,NA,NA,NA,NA
"179","2021-03-01 16:21:45-03","UNICAMP","UEC","192889","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Takahasi, A; et al.","1120","2006","09","22",NA,"Brazil","Mato Grosso do Sul","Fazenda Mojolinho",NA,"Árvore de 4m; Flores brancas. Sépalas esverdeadas; folha discolor epilosa; Ilha de vegetação; Solo - raso; Relevo - plano","UEC129583","UEC129583","Marcondes-Ferreira, W","Corumbá","-57.528528","-19.274556","188","188",NA,"2009","06","29",NA,NA,"-57.528528","-19.274556",NA,NA,NA,NA,NA
"180","2021-03-01 16:21:45-03","UNICAMP","UEC","194077","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Takahasi, A; et al.","1120","2006","09","22",NA,"Brazil","Mato Grosso do Sul","Fazenda Mojolinho",NA,"Árvore de 4m; Flores brancas. Sépalas esverdeadas; folha discolor epilosa; Ilha de vegetação; Solo - raso; Relevo - plano","UEC138624","UEC138624","Marcondes-Ferreira, W","Corumbá","-57.528528","-19.274556","188","188",NA,"2009","06","29",NA,NA,"-57.528528","-19.274556",NA,NA,NA,NA,NA
"181","2019-09-16 10:29:44-03","UNICAMP","UEC","69663","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Vinha, PC","s.n.","1990","05","13",NA,"Brazil","Espírito Santo","Interlagos",NA,"estéril, Mata de restinga","UEC109203","UEC109203","Marcondes-Ferreira, W","Vila Velha","-40.316667","-20.366667",NA,NA,NA,"2015","05",NA,NA,NA,"-40.316667","-20.366667",NA,NA,NA,NA,NA
"182","2019-08-20 10:03:04-03","UNICAMP","UEC","31367","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Duarte, AP","6598","1992","05","27",NA,"Brazil","Bahia",NA,NA,"flor","UEC109201","UEC109201","Marcondes-Ferreira, W","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"2015","05",NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:21:45-03","UNICAMP","UEC","186075","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sartori, A; Sciamarelli, A; Koch, I; Goldenberg, R; Mansano, VF","278","1996","08","25",NA,"Brazil","Bahia","Ponta da Tulha",NA,"árvore 20m, em floresta de encosta. Frutos acinzentados","UEC109522","UEC109522",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:03:04-03","UNICAMP","UEC","69662","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Pereira, JO","4960","1993","09","27",NA,"Brazil","Espírito Santo","Área da Aracruz florestal - Comboios.",NA,"fruto, Planta com 3 metros de altura. Restinga - Mata Seca.","UEC109204","UEC109204","Marcondes-Ferreira, W","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,NA,"2015","05",NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:03:04-03","UNICAMP","UEC","69660","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Pereira, OJ","3768","1992","08","29",NA,"Brazil","Espírito Santo","Área 102 de Aracruz Celulose S.A.",NA,"estéril, Planta com 7 m de altura.Restinga","UEC109205","UEC109205","Marcondes-Ferreira, W","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"2015","05",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
