"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","sex"
"108","2009-12-04 16:36:00-02","MO","MOBOT","2917402","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","R.Barneby","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 51449","1987","8","14","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Itaunas (mun. Conceição da Barra)","3.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-06-15 15:30:44-03","UNESP-RC","HRCB","17243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Simon, M.","Pereira, O.J.","127","1982","08","30",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Lagoa do Milho, Setiba",NA,NA,NA,"2015","11","04",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"110","2020-11-18 11:49:38-03","UERJ","HRJ","12080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","L. Jordão","M.F. Castilhori; I.E.Santo,R.G.Pinheiro,J.Reis","728","2012","08","05",NA,"Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"HRJ00012535",NA,"Lagoa do Pires.",NA,NA,NA,"2012","10","11",NA,NA,"33509","auto",NA,NA,NA,NA,NA
"111","2020-11-18 11:49:38-03","UERJ","HRJ","12079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","L. Jordão","M.F. Castilhori; I.E.Santo,R.G.Pinheiro,J.Reis","754","2012","08","04",NA,"Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"HRJ00012536",NA,"Lagoa do Piri Piri.",NA,NA,NA,"2012","10","11",NA,NA,"33509","auto",NA,NA,NA,NA,NA
"112","2021-02-25 10:12:07-03","CVRD","CVRD","3955","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Gwilym P. Lewis","Folli, D.A.","1642","1992","10","06","América do Sul","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Jiquiri grande","CVRD003955","CVRD003955","Localizada no Nativo Imbiriba.",NA,NA,NA,"1995","06","06",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","2281045","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"L. Emygdio de Mello Filho","1106","1951","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205896","US02205896_01","Brasil, St. of Rio de Janeiro, Cabo Frio Co. Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2281044","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"I. Restinga","796","1953","8","12","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205901","US02205901_01","Brasil, St of Rio de Janeiro, Cabo Frio Co. Arraial do Cabo. Pontal Beach.Plato enre lagao e inicio da restinga interna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2124465","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"L. B. Smith, A. Magnanini, S. L. Oliveira e Silva, L. Dau & et al.","6615","1952","4","17","South America","Brazil","Rio de Janeiro",NA,"-42.0317","-22.9467",NA,NA,"US02205898","US02205898_01","Brasil, Municipio de Cabo Frio, Cabo Frio, Praia do Pontal ao nivel do mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2281041","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"I. Restinga","303","1953","5","24","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205900","US02205900_01","Brasil, St of Rio de Janeiro, Cabo Frio Co. Arraial do Cabo. Pontal Beach.Nos campos inundaveis da restinga interna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3109926","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"G. Hatschbach & A. C. Cervi","51449","1987","8","14","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"US02205902","US02205902_01","Itaunas ( mun. Conceicao da Barra)","3","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","1055699","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"P. K. Dusén","1964","1903","3","22","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205906","US02205906_01","Brasilienses. Rio de Janeiro: Jacarepagua, ad. marg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2281042","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"I. Restinga","311","1953","5","24","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205903","US02205903_01","Brasil. St. of Rio de Janeiro, Cabo Frio Co. Arrraial do Cabo. Pontal beach. Nos campos arenosos a ao longo das estradas da restinga interna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","1337690","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"N. J. Andersson","s.n.","1851",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205907","US02205907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","1337691","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"-- Widgren","s.n.","1844",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205908","US02205908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2124462","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"L. B. Smith, A. Magnanini, S. L. Oliveira e Silva, L. Dau & et al.","6610","1952","4","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"-42.0317","-22.9467",NA,NA,"US02205897","US02205897_01","Brasil, Municipio de Cabo Frio, Cabo Frio, Praia do Pontal ao nivel do mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","2281056","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"-- Segadas-Vianna","4148","1951","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205895","US02205895_01","Brasil, St. of Rio de Janeiro, Cabo Frio Co. Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2281043","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"I. Restinga","564","1953",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205904","US02205904_01","Brasil. St. of Rio de Janeiro, Cabo Frio Co. Arrraial do Cabo. Pontal beach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2124466","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"L. Smith, A. Magnanini, S. L. Oliveira e Silva, L. Dau & et al.","6615","1952","4","17","South America","Brazil","Rio de Janeiro",NA,"-42.0317","-22.9467",NA,NA,"US02205899","US02205899_01","Mun. Cabo Frio: Praia do Pontal, Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","1340239","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"I. Riedel & B. Luschnatt","48","1831",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205909","US02205909_01","In humidis R. Janeiro. Iter Brasiliense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","1421597","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"J. W. Harshberger","866","1927","7","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02205905","US02205905_01","Marsh, Jardin Leblon. Trailing on ground [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"128","2020-09-02 16:29:06-03","Cenargen","CEN","104606","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","elliptica","Mimosa elliptica","Benth.","M. Simon","Sérgio Miana de Faria","2624","2013","11","08",NA,"Brasil","ES","GUARAPARI","-40.5110015869141","-20.6580009460449","Exsicatas","Subarbusto rasteiro espinhoso.","CEN00104606","CEN00104606","Pousada do Riacho","5","5",NA,"2013","12",NA,"-40507222.0","-20684166.0","28401","auto",NA,NA,NA,"4",NA
"129","2020-09-02 16:29:06-03","Cenargen","CEN","111667","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","elliptica","Mimosa elliptica","Benth.","R. Barneby","Apparício Pereira Duarte","5791","1961","10","00",NA,"Brasil","RJ","CABO FRIO","-42.0186004638672","-22.8794002532959","Exsicatas","Planta reptante ou prostrada. Doação do Jardim Botânico do Rio de Janeiro - RB (113420).","CEN00111667","CEN00111667","Arraial do Cabo",NA,NA,NA,"1988",NA,NA,NA,NA,"40069","auto",NA,NA,NA,"1",NA
"130","2020-09-02 16:29:06-03","Cenargen","CEN","111696","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","elliptica","Mimosa elliptica","Benth.","L.S. B. Jordão","Haroldo Cavalcante de Lima","683","1978","09","12",NA,"Brasil","RJ","MACAE","-41.7868995666504","-22.3708000183105","Exsicatas","Em local arenoso e encharcado onde predominavam gramíneas. Com acúleos vinosos, infloresc. esverdeada com reflexos vinosos. Doação - Jardim Botânico do Rio de Janeiro - RB (440343). Rio de Janeiro.","CEN00111696","CEN00111696","Restinga da Praia de Carapebus.",NA,NA,NA,"2012","04",NA,NA,NA,"47209","auto",NA,NA,NA,"1",NA
"131","2020-09-02 16:29:06-03","Cenargen","CEN","111674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","elliptica","Mimosa elliptica","Benth.","L.S. B. Jordão","Elsie Franklin Guimarães","73","1966","10","20",NA,"Brasil","RJ","RIO DE JANEIRO","-43.2075004577637","-22.9027996063232","Exsicatas","Doação do Jardim Botânico do Rio de Janeiro (RB 132513).","CEN00111674","CEN00111674","Restinga da Marambaia (Marinha, Aeronáutica e Exército). Guanabara.",NA,NA,NA,"2012","04",NA,NA,NA,"57442","auto",NA,NA,NA,"1",NA
"132","2019-11-13 11:22:41-03","USP","SPF","81868","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","cinerea","Mimosa cinerea","Vell.","Hoehne, FC","Burkart, A","4630","1932","05","03","Southern America","Argentina","Capital Federal","Buenos Aires",NA,NA,NA,NA,"SPF00081868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:22:43-03","USP","SPF","78842","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","elliptica","Mimosa elliptica","Benth.","Anônimo","Hoehne, FC","s.n.","1921","07","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00078842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"134","2019-11-13 11:22:43-03","USP","SPF","17224","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","elliptica","Mimosa elliptica","Benth.","Barneby, RC","Hoehne, W","5849","1964","10","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00017224",NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"135","2019-11-13 11:22:43-03","USP","SPF","17343","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","elliptica","Mimosa elliptica","Benth.","Barneby, RC","Hoehne, W","5795","1964","07","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00017343",NA,"Barra da Tijuca",NA,NA,NA,"1988",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"136","2019-11-13 11:22:43-03","USP","SPF","199904","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","elliptica","Mimosa elliptica","Benth.","Barneby, RC","Hoehne, W","5795","1964","07","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00199904",NA,"Barra da Tijuca",NA,NA,NA,"1988",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"137","2020-05-08 11:10:38-03","UEFS","HUEFS","254852","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Duarte, A.P.","5791","1961","10",NA,NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"HUEFS0254852",NA,"Prostada em restinga arenosa.",NA,NA,NA,NA,NA,NA,NA,NA,"25964","auto","Rosanae",NA,NA,NA,NA
"138","2019-09-04 19:31:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea",NA,NA,"A. Glaziou","3932",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"139","2019-09-04 18:38:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica",NA,NA,"J. Lhotsky","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"140","2019-09-04 18:14:51-03","F","FMNH-SEEDPLANTS","V0058398F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica",NA,NA,"J. B. E. Pohl","d.1374",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0058398F","V0058398F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"141","2019-01-23 10:07:26-02","F","FMNH-SEEDPLANTS","V0058399F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica",NA,NA,"J. Lhotsky","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0058399F","V0058399F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"142","2015-03-07 01:37:50-03","F","FMNH-SEEDPLANTS","V0163869F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0163869F","V0163869F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"143","2015-03-07 01:37:50-03","F","FMNH-SEEDPLANTS","V0163870F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0163870F","V0163870F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"144","2020-08-20 14:56:08-03","UFSC","FLOR","61977","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Trevisan, R.","Trevisan, R.; Pereira-Silva, L.","1692","2015","11","22",NA,"Brasil","Santa Catarina","Laguna","-48.746667","-28.403889",NA,"Capítulos rosados e ramos vináceos. Planta rasteira com ramos de 2,5 m compr.","FLOR0061977","FLOR0061977","Praia do Sol.","9","9",NA,"2015","11","22","48º44'48''W","28º24'14''S",NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia meridionalis arenosis usque ad flumen Uruguay frequens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Glaziou, AFM","93",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Glaziou, AFM","3932",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,"in collibus apricis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea pubescens","Vell.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Conceição das Alagoas","-48.39","-19.92",NA,NA,NA,NA,"inter Conceiçâo",NA,NA,NA,NA,NA,NA,"-48.39","-19.92",NA,NA,NA,"pubescens",NA,NA,NA
"154","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in collibus arenosis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Burchell, WJ","1485","1826","01","01","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.183333","-22.930556",NA,NA,NA,NA,"IBB/Catete, Rio de Janeiro, RJ, about Catete, near the bridge and Praia Flamengo",NA,NA,NA,NA,NA,NA,"-43.183333","-22.930556",NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in collibus arenosis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Burchell, WJ","1215","1825","12","19","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.182","-22.912",NA,NA,NA,NA,"IBB/Aqueduct, Lapa, RJ, Along the Aqueduct as on 8 Sept., no 819",NA,NA,NA,NA,NA,NA,"-43.182","-22.912",NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Gardner, G","354",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in collibus arenosis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Burchell, WJ","803","1825","08","16","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.19","-22.919",NA,NA,NA,NA,"IBB/Convento de Santa Teresa, Along the aqueduct a mile and half above the convent of Santa Teresa (in the old part of Rio, S 22° 54' w 43° 10-12",NA,NA,NA,NA,NA,NA,"-43.19","-22.919",NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Burchell, WJ","1355","1825","12","29","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.208333","-22.938889",NA,NA,NA,NA,"IBB/Rio Comprido, Rio de Janeiro, RJ, Barros Vermelhos and Rio Comprido",NA,NA,NA,NA,NA,NA,"-43.208333","-22.938889",NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in collibus arenosis circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Burchell, WJ","1594","1826","01","18","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.216667","-22.9",NA,NA,NA,NA,"IBB/São Cristóvão, RJ, in a walk to the village of São Cristóvão (section of rio where the Museu Nacional is located) and Engenho Velho.",NA,NA,NA,NA,NA,NA,"-43.216667","-22.9",NA,NA,NA,NA,NA,NA,NA
