"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"307","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245870F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245870F","V0245870F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245871F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245871F","V0245871F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"309","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245872F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245872F","V0245872F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"310","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245873F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245873F","V0245873F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245874F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245874F","V0245874F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"312","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245875F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245875F","V0245875F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245876F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245876F","V0245876F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"314","2019-01-25 15:46:46-02","IAC","IAC","42324","S","Plantae","Salicaceae-3.Salicoideae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","M.C. Dias","E.M. Francisco et al.","1998","12","14","Brasil","Paraná","Tibagi","Faxinal do Caetano Mendes","-50.4136","-24.5094","-50.4136","-24.5094",NA,NA,NA,NA,"1999","06","14","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-01-25 15:46:46-02","IAC","IAC","44452","S","Plantae","Salicaceae-3.Salicoideae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","W.R. Silva","W.R. Silva","1995","02","15","Brasil","São Paulo",NA,"Fazenda Intervales",NA,NA,NA,NA,NA,NA,NA,NA,"1995","02","15","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-06-24 08:13:59-03","IAC","IAC","50431","S","Plantae","Salicaceae-3.Salicoideae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","02","04","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2007","02","04","545","subparcela 60, indivíduo I 1203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-07-23 12:08:18-03","CEPLAC","CEPEC","64220","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,"J. A. Kallunki","J. G. Jardim","1995","03","28","Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"318","2020-07-23 12:08:18-03","CEPLAC","CEPEC","22599","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,"F. A. A. Nepomuceno","T. S. dos Santos","1980","04","29","Brasil","Bahia","CAIRÚ","Rod. Nilo Peçanha/Cairú, KM 14-18.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3593","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA
"319","2020-07-23 12:08:18-03","CEPLAC","CEPEC","151890","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,"A.V. Popovkin",NA,NA,NA,"Brasil","Bahia","entre rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA
"320","2020-06-24 11:42:24-03","URICER","HPBR","6967","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","MILESI, T. R.","PEIXOTO, C. D. et. al.","1998","11","10","Brasil","RS",NA,"ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ",NA,NA,NA,NA,NA,NA,"HPBR006967",NA,"2013","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"321","2020-06-24 11:42:24-03","URICER","HPBR","9042","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","LONGHI, S. J.","MOHR, P.","2003","03","24","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009042",NA,"2004","05","26",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"3",NA,NA
"322","2020-06-24 11:42:24-03","URICER","HPBR","9043","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","LONGHI, S. J.","MOHR, P.","2003","04","07","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009043",NA,"2004","05","26",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"323","2019-04-02 09:32:35-03","URICER","HPBR","7477","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Grag) Benthan","BUTZKE, A.","BUTZKE, A. et al","1994","10","05","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"324","2019-04-02 09:32:06-03","URICER","HPBR","226","S","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","Benth","VANZO,M.A.","VANZO,M.A.","1984","09","06","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000226",NA,NA,NA,NA,NA,"Arbusto,flores amarelas,folhas alternadas, altura de 6m.",NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"325","2019-04-02 09:32:06-03","URICER","HPBR","138","S","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","Benth","ESPADA,J.","BABINSKI,M.","1983","10","22","Brasil","RS","Erechim","Parque municipal Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"326","2019-04-02 09:32:35-03","URICER","HPBR","8720","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"RÖHRIG, C. & SILVEIRA, N.","2002","09","25","Brasil","SC","Celso Ramos","GRANJA NOVO SUL","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"HPBR008720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,"2",NA,NA
"327","2020-11-04 17:29:07-03","UEM","HUEM","10875","S","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","Benth.","Hatschbach, G","E.Rotta","1979","01","04","Brasil","Paraná","Colombo","Floresta Ombrófila Mista, EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000004311","HUEM000004311",NA,NA,NA,"33",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"328","2021-03-10 11:38:57-03","UNILA","EVB","4288","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Panizza, A.M.","Panizza, A.M.; Hentz Júnior, E.J.","2020","01","07","Brasil","Paraná","Céu Azul","PaNaI. Ruta BR-277, pasando Céu Azul, cerca del Puesto de Peaje. Parque Nacional do Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"EVB004288","EVB004288","2020","01","07","151","Fruto carnoso inmaduro amarillo y maduro rojo Habitat: Borde de Mata. Habito: Árbol",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"329","2020-11-12 17:01:17-03","UEL","FUEL","13884","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Leitão Filho, HF; Leitão, PF","1984","12","11","Brasil","Minas Gerais","Poços de Caldas","Cascata das Antas; em mata ciliar, em mata ciliar.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,"2233",NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-12 17:01:17-03","UEL","FUEL","3995","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G","Oliveira, PI","1985","02","04","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"852",NA,"Tracheophyta","Malpighiales",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"331","2020-11-12 17:01:17-03","UEL","FUEL","49","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer, H","Hatschbach, G",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Bolizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100",NA,NA,NA,NA,NA,"17862",NA,"Tracheophyta","Malpighiales",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"332","2020-11-12 17:01:17-03","UEL","FUEL","28086","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G","Rotta, E","1979","01","04","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"1979",NA,NA,"33",NA,"Tracheophyta","Malpighiales",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"333","2020-11-12 17:01:17-03","UEL","FUEL","9882","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Britez, RM; Silva, SM; Souza, WS","1988","05","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1937",NA,"Tracheophyta","Malpighiales",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"334","2020-11-12 17:01:17-03","UEL","FUEL","27978","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G","Silva, JM; Guimarães, D","1991","01","08","Brasil","Paraná","Quatro Barras","Borda do campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"908",NA,"Tracheophyta","Malpighiales",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"335","2020-11-12 17:01:17-03","UEL","FUEL","42697","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Slusarski, SR","Francisco, EM","2004","03","20","Brasil","Paraná","Reserva","beira da estrada Anta-Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"2004","06",NA,"44",NA,"Tracheophyta","Malpighiales",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"336","2020-11-12 17:01:17-03","UEL","FUEL","27864","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Dias, MC","Francisco, EM; et al.","1999","12","14","Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Malpighiales",NA,NA,"19311","auto",NA,NA,NA,NA,NA
"337","2020-11-12 17:01:17-03","UEL","FUEL","13152","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hassuike-Dolibaina, AK","Zangaro Filho, W; et al.","1990","12","07","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"s.n.",NA,"Tracheophyta","Malpighiales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"338","2020-11-12 17:01:17-03","UEL","FUEL","27865","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Dias, MC","Francisco, EM; et al.","1998","12","14","Brasil","Paraná","Tibagi","Faxinal do Caetano Mendes","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.",NA,"Tracheophyta","Malpighiales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"339","2020-11-12 17:01:17-03","UEL","FUEL","11815","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hassuike-Dolibaina, AK","Vieira, AOS; et al.","1990","04","29","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"s.n.",NA,"Tracheophyta","Malpighiales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"340","2019-11-01 15:10:11-03","UnB","UB","147912","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","Benth.","Hatschbach, G","Silva, JM","1994","04","13","Brasil","Paraná ","Quatro Barras","Borda do campo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1994",NA,NA,"1311","Árvore 5m,Frutos avermelhados.; Da mata.","Dicotyledoneae",NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA
"341","2019-05-06 12:02:19-03","UFU","HUFU","8001","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Leitão-Filho, H.F.; Leitão, P.F.","1984","12","11","Brasil","Minas Gerais","Poços de Caldas","Cascata das Anta","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00022694",NA,NA,NA,NA,"2233","Árvore, ca. 6 m. Flores amarelas.; Mata ciliar.",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"342","2020-08-20 14:57:30-03","UFSC","FLOR","65493","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sobral, M.","Verdi, M.; Tomazi, A.L.; Klemz, G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","49º35'19''W","28º42'29''S","124","124","FLOR0065493","FLOR0065493","2010","01","25","3075","arbórea; flor amarela. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 39 (Arbórea) (exsicata recebida de FURB 17835)",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-20 20:39:48-03","UFSC","FLOR","15235","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Oliveira, P.I.; Cordeiro, J.","1985","02","04","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FLOR0015235",NA,"1985",NA,NA,"852","árvore, flor amarela, 6m altura",NA,"Malpighiales",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"344","2020-08-20 20:39:48-03","UFSC","FLOR","22054","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Silva, J.M.; Guimarães, D.D.","1991","01","08","Brasil","Paraná","Quatro Barras","Borda do Campo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"FLOR0022054",NA,"1991",NA,NA,"908","árvore, flor amarelo-pálido, 6m altura",NA,"Malpighiales",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"345","2020-08-20 20:39:48-03","UFSC","FLOR","25777","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.","1994","04","13","Brasil","Paraná","Quatro Barras","Borda do Campo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"FLOR0025777",NA,"1994",NA,NA,"1311","árvore, flor avermelhado, 5m altura",NA,"Malpighiales",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"346","2020-08-20 20:39:48-03","UFSC","FLOR","26444","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1991","11","01","Brasil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho.","-51.9449996948242","-29.4011001586914",NA,NA,NA,NA,"FLOR0026444",NA,"1991",NA,NA,"1925","arvoreta, flor amarela, aromática, 8m altura",NA,"Malpighiales",NA,NA,"12656","auto",NA,NA,NA,NA,NA
"347","2020-08-20 20:39:48-03","UFSC","FLOR","26956","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1989","01","06","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0026956",NA,"1989",NA,NA,"1214","árvore, flor amarelo-ouro, 7m altura",NA,"Malpighiales",NA,NA,"28605","auto",NA,NA,NA,NA,NA
"348","2020-08-20 14:57:30-03","UFSC","FLOR","16031","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Rambo, B.","Sehnem, A.","1945","10","24","Brasil","Rio Grande do Sul","Montenegro","Pareci Novo.","-51.4611015319824","-29.6886005401611",NA,NA,"50","50","FLOR0016031",NA,NA,NA,NA,"1422","arbor",NA,"Malpighiales",NA,NA,"21601","auto",NA,NA,NA,NA,NA
"349","2020-08-20 14:57:30-03","UFSC","FLOR","16036","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Rambo, B.","Sehnem, A.","1946","11","15","Brasil","Rio Grande do Sul","Salvador do Sul","Est. São Salvador.","-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,"FLOR0016036",NA,NA,NA,NA,"2302","arbor",NA,"Malpighiales",NA,NA,"14966","auto",NA,NA,NA,NA,NA
"350","2020-08-20 14:57:30-03","UFSC","FLOR","6134","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Klein, R.M.","1974","12","19","Brasil","Santa Catarina","Florianópolis","Saco dos Limões, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","FLOR0006134",NA,NA,NA,NA,"11130","árvore, flor amarela, 10m altura",NA,"Malpighiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"351","2020-08-20 20:39:48-03","UFSC","FLOR","22444","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Falkenberg, D.B.","Klein, R.M.; Bresolin, A.","1969","03","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0022444",NA,"1992",NA,NA,"8272","árvore, Fruto Maduro, vermelho, 18m altura",NA,"Malpighiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"352","2020-08-20 14:57:30-03","UFSC","FLOR","6133","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Klein, R.M.","1974","12","26","Brasil","Santa Catarina","Ibirama","Ribeirão do Areado.","-49.5177993774414","-27.0569000244141",NA,NA,"100","100","FLOR0006133",NA,NA,NA,NA,"11156","arvoreta, flor amarela, 6m altura",NA,"Malpighiales",NA,NA,"18533","auto",NA,NA,NA,NA,NA
"353","2020-01-31 10:39:32-03","IFAM","EAFM","13225","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","2014","02","02","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,"2014","02","02","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-04 15:46:13-03","IF","SPSF","26423","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora",NA,NA,"F.T.Rocha","1999","03","31","Brasil","SP","Ilhabela","parque estadual, regiao de Sepituba","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","COLETA: XLS: SPSFAntigo; GEOGRAFIA: perimetral direção Bonete&nf;;","Magnoliophyta","Salicales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"355","2021-03-04 15:46:13-03","IF","SPSF","18159","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora",NA,NA,"J.M.Silva & C.B.Poliquesi","1994","04","13","Brasil","PR","Quatro Barras","borda do campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1311","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Salicales","América do Sul",NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA
"356","2021-03-04 15:46:13-03","IF","SPSF","14783","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora",NA,NA,"J.M.Silva & D.D.Guimaraes","1991","01","08","Brasil","PR","Quatro Barras","borda do campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"908","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Salicales","América do Sul",NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA
"357","2021-03-04 15:46:13-03","IF","SPSF","23276","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora",NA,NA,"H.H.Faria","1990","07","05","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;","Magnoliophyta","Salicales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"358","2014-10-09 13:58:19-03","UHH","HBG","515762","S","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Ule, E.","1891","12",NA,"Brazil",NA,NA,"Strauch im Walde der Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"HBG515762","HBG515762",NA,NA,NA,"2404","Herb. E. Ule NONMELLON",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Topotype"
"359","2017-09-11 16:28:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"?",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-02-08 12:45:14-03","UFRGS","ICN","141074","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jurinitz, CF","Jurinitz, CF","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,NA,NA,NA,"290","Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA
"361","2021-02-08 12:45:14-03","UFRGS","ICN","148964","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Giongo, C","Giongo, C","2005","03","04","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)","-52.521900177002","-30.5438995361328",NA,NA,"400","400",NA,NA,NA,NA,NA,"423","Árvore. Frutos vermelhos.; Floresta de encosta.","Dicotyledon",NA,"América do Sul",NA,"62084","auto",NA,NA,NA,NA,NA
"362","2021-02-08 12:45:14-03","UFRGS","ICN","179591","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Matzenbacher, NI","Matzenbacher, NI","2014","05","08","Brasil","RS","Guaíba","Fazenda São Maximiano, BR-116, km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","em forma arbustiva","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA
