"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"615","2020-08-20 20:38:48-03","UFSC","FLOR","24804","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith, S.F.","Klein, R.M.","5700","1964","08","31","Brasil","Santa Catarina","Itapiranga","Conceição.","-53.7122001647949","-27.1693992614746",NA,NA,"500","500","FLOR0024804",NA,"árvore, flor esverdeada, 20m altura. Lenho na xiloteca.",NA,NA,NA,NA,"Fabales","1992",NA,NA,"18767","auto",NA,NA,NA,NA,NA
"616","2020-08-20 20:38:48-03","UFSC","FLOR","8509","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Falkenberg, D.B.","Smith, L.B.; Reitz, R.","12413","1964","10","11","Brasil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"350","350","FLOR0008509",NA,"árvore",NA,NA,NA,NA,"Fabales","1987",NA,NA,"15163","auto",NA,NA,NA,NA,NA
"617","2020-08-20 20:38:48-03","UFSC","FLOR","16280","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Klein, R.M.","Pastore, U.; Klein, R.M.","61","1986","03","24","Brasil","São Paulo","Teodoro Sampaio","Sul da Reserva Florestal, Angelim.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"FLOR0016280",NA,"arbóreo, 14m altura. Vegetação: Floresta Estacional Semidecidual",NA,NA,NA,NA,"Fabales","1986",NA,NA,"54606","auto",NA,NA,NA,NA,NA
"618","2021-03-04 15:43:01-03","IF","SPSF","22841","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"F. Chagas e Silva","1934","1996","08","28","Brasil","PR","Jaguapitã",NA,"-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"25330","auto","Magnoliopsida",NA,NA,NA,NA
"619","2021-03-04 15:43:01-03","IF","SPSF","23219","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"J.M.Silva & S.Ziller","1918","1997","04","12","Brasil","PR","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"620","2021-03-04 15:43:01-03","IF","SPSF","49948","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","E.D.Lozano","E.D.Lozano & M.R.Lima","1014","2012","08","18","Brasil","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"COLETA: Árvore, 9m. Frutos imaturos verdes. Próximo ao Rio Tibagi.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"35037","auto","Magnoliopsida",NA,NA,NA,NA
"621","2021-03-04 15:43:01-03","IF","SPSF","20714","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"L.S.Kinoshita & G.F.Arbocz",NA,"1994","11","08","Brasil","SP","Caconde",NA,"-46.6399993896484","-21.5200004577637",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"19274","auto","Magnoliopsida",NA,NA,NA,NA
"622","2021-03-04 15:43:01-03","IF","SPSF","06254","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"M.Koscinski",NA,NA,NA,NA,"Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"623","2021-03-04 15:43:01-03","IF","SPSF","00390","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"M.Koscinski","154","1938","10","10","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"624","2021-03-04 15:43:01-03","IF","SPSF","08680","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"O.T. Aguiar & J.A.Pastore",NA,"1984","09","15","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"625","2021-03-04 15:43:01-03","IF","SPSF","09299","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"E.Amaral",NA,"1928","11","01","Brasil","SP","Itatuba","Fazenda Quilombo, E.F.Sorocabana",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"626","2021-03-04 15:43:01-03","IF","SPSF","29101","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"J.M.Silva","3027","1999","09","01","Brasil","PR","Sao Jorge do Oeste","floresta",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"627","2021-03-04 15:43:01-03","IF","SPSF","48648","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","G.A.D.C.Franco","R.Cielo-Filho & T. Lisboa","1352","2014","04","22","Brasil","PR","Matelândia","Parque Farroupilha","-53.985278","-25.239167",NA,NA,"530","530",NA,NA,"COLETA: Árvore, 8m, fruto verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta primária alterada.;","América do Sul",NA,NA,"Magnoliophyta","Fabales","2014","05","28",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"628","2021-03-04 15:43:01-03","IF","SPSF","41351","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","G.Hatschbach","O.S.Ribas & J.M.Silva & C.C.A.Andrade","7421","2006","10","03","Brasil","PR","Foz do Iguaçu","parque nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"COLETA: Floresta Estacional Semidecídua.&nf;Árvore 10m; frutos mimaturos.; GEOGRAFIA: Trilha do Poço Preto;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"39570","auto","Magnoliopsida",NA,NA,NA,NA
"629","2021-03-04 15:43:01-03","IF","SPSF","22836","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"M.C.Dias","21","1995","08","31","Brasil","PR","Ibiporã",NA,"-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"20625","auto","Magnoliopsida",NA,NA,NA,NA
"630","2021-03-04 15:43:01-03","IF","SPSF","05590","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"D.Bento Pickel",NA,"1945","10","03","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"631","2021-03-04 15:43:01-03","IF","SPSF","02277","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"D.Bento Pickel",NA,"1948","10","03","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"632","2021-03-04 15:43:01-03","IF","SPSF","01055","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"D.Bento Pickel",NA,"1944","10","23","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"633","2021-03-04 15:43:01-03","IF","SPSF","07612","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"A. Rodrigues",NA,"1940","09","10","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"634","2021-03-04 15:43:01-03","IF","SPSF","07628","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"B.Costa",NA,"1954","11","03","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"635","2021-03-04 15:43:01-03","IF","SPSF","01711","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"D.Bento Pickel",NA,"1941","08","25","Brasil","SP","São Paulo","Penha","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"636","2021-03-04 15:43:01-03","IF","SPSF","07857","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"J.C.Chagas Campos","2","1968","09","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"637","2021-02-08 12:41:50-03","UFRGS","ICN","000815","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Schultz","Schultz, AR","815","1950","11","27","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00022693","ICN00022693",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA
"638","2021-02-08 12:41:50-03","UFRGS","ICN","149977","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G","Silva, JM; Barbosa, E","5040","2006","09","13","Brasil","PR","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"ICN00022695","ICN00022695 ICN00022695_1","Doação MBM.; Árvore, 8m, flor alva, anteras amarelas.; Floresta atlântica.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"639","2021-02-08 12:41:50-03","UFRGS","ICN","172476","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Cavalheiro, AL; et al.","16","1999","02","11","Brasil","PR","Congonhinhas","Fazenda Planalto, matriz do viveiro.","-50.5536003112793","-23.5510997772217",NA,NA,"830","830","ICN00022700","ICN00022700","Doação FUEL 23779; Árvore 18m altura, CAP=210cm, frutos maduros cor verde.; Borda da mata ciliar.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"640","2021-02-08 12:41:50-03","UFRGS","ICN","018564","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Lima, HC","Irmão Augusto","s.n.","1942","09","05","Brasil","RS","Canoas","Quinta Valdemar","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"ICN00022692","ICN00022692",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA
"641","2021-02-08 12:41:50-03","UFRGS","ICN","199865","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Bortoluzzi, RLC","Hagelund, K","503","1963","09","01","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"ICN00039101",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"2014","02","25","23862","auto",NA,NA,NA,NA,NA
"642","2021-02-08 12:41:50-03","UFRGS","ICN","000972","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Schultz, AR","Schultz, AR","972","1951","12","13","Brasil","RS","Iraí",NA,"-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"ICN00022701","ICN00022701",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"18820","auto",NA,NA,NA,NA,NA
"643","2021-02-08 12:41:50-03","UFRGS","ICN","002676","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Schultz, AR","Schultz, AR","2676",NA,NA,NA,"Brasil","SC","São Miguel do Oeste",NA,NA,NA,NA,NA,NA,NA,"ICN00022691","ICN00022691","Material enviado pelo Serviço de Madeiras do ITERS","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-02-08 12:41:50-03","UFRGS","ICN","005236","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","M Pedersen, T","Pedersen, TM","7016","1964","04","03","Argentina","Corrientes",NA,"Sam Cosme",NA,NA,NA,NA,NA,NA,"ICN00022696","ICN00022696 ICN00022696_1","tree some 10m high, with trunk some 50cm. Diam., proeminent ridges near the base, flowers green, ripe fruit yellow, suculent; woodland on sandy soil","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-02-08 12:41:50-03","UFRGS","ICN","045876","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen, TM","9834","1971","09","10","Argentina","Corrientes",NA,"Carambola",NA,NA,NA,NA,NA,NA,"ICN00022689","ICN00022689","medium sized tree; woodland","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-02-08 12:41:50-03","UFRGS","ICN","050628","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Vanni, R; Ferrucci, S; Schinini, A","96","1979","11","02","Argentina","Corrientes",NA,"General Paz Lomas de Vallejos Ea. La Flecha",NA,NA,NA,NA,NA,NA,"ICN00022688","ICN00022688 ICN00022688_1","árvore de 5m de altura","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-02-08 12:41:50-03","UFRGS","ICN","142884","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Bortoluzzi, RLC","Smith, LB; Reitz, R","12563","1964","10","15","Brasil","SC","Chapecó","Mun. Aguas de Chapecó. Forest nea Aguas de Chapecó ca. de 27°07' S. 52°55' W","-52.916667","-27.116667","-52.916667","-27.116667","3000","3000","ICN00022703","ICN00022703","Tree.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:41:50-03","UFRGS","ICN","199859","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Bortoluzzi, RLC","Hagelund, K","3843","1965","08","21","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"ICN00039072",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"2014","02","25","23862","auto",NA,NA,NA,NA,NA
"649","2021-02-08 12:41:50-03","UFRGS","ICN","063221","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Miotto, STS; Boldrini, II","Miotto, STS; Boldrini, II","s.n.","1984",NA,NA,"Brasil","RS","Porto Alegre","Faculdade de Agronomia UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00022697","ICN00022697 ICN00022697_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"650","2021-02-08 12:41:50-03","UFRGS","ICN","095481","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Miotto, STS","Záquia, R","1051","1992","04","07","Brasil","RS","São Martinho","beira da estrada de Campo Novo a São Martinho","-53.9686012268066","-27.7071990966797",NA,NA,NA,NA,"ICN00022699","ICN00022699","arvoreta de 2m, dentro do mato; grande mata à beira da estrada","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"14909","auto",NA,NA,NA,NA,NA
"651","2021-02-08 12:41:50-03","UFRGS","ICN","142764","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Burkart, A","Reitz, R; Klein, RM","16","1963","12","31","Brasil","SC","Águas de Chapecó",NA,"-52.9866981506348","-27.0702991485596",NA,NA,NA,NA,"ICN00022702","ICN00022702","Arvore, fruto imaturo: verde.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"14648","auto",NA,NA,NA,NA,NA
"652","2021-02-08 12:41:50-03","UFRGS","ICN","142779","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith, SF","Klein, RM","5700","1964","08","31","Brasil","SC","Itapiranga","Conceição","-53.7122001647949","-27.1693992614746",NA,NA,"500","500","ICN00022698","ICN00022698","Lenho na xiloteca; Árvore. 20 m de altura. Flor esverdeada.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA
"653","2021-02-08 12:41:50-03","UFRGS","ICN","160982","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Lima, HC","Serviço Florestal","s.n.",NA,NA,NA,"Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ICN00022690","ICN00022690",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"654","2021-02-08 12:41:50-03","UFRGS","ICN","017783","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Lima, HC","Pickel","s.n.","1944","09","27","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ICN00022694","ICN00022694",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"655","2020-03-04 16:04:26-03","UNESP-IS","HISA","555","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Silva, A.F et al","150","1985","11","07","Brasil","São Paulo","Ilha Solteira","Fazenda Santa Isabel","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,"Mata da Lagoinha.Àrvore, ca 15m, frutos imaturos.",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA
"656","2020-04-30 16:06:55-03","UFMT","CNMT","3246","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli.",NA,"Pereira-Silva, G.","15704","2010","09","24","Brasil","Distrito Federal","Brasília","Iate clube de BsB","-47.860556","-15.777222","47°51'38W","15°46'38S","1000","1000","CNMT003246",NA,"Doação Embrapa - CENARGEM. Herbário CEN",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94749","PreservedSpecimen","Plantae","Leguminosae","Holocalyx","balansae","Holocalyx balansae","Micheli","Dias, M.C.","Francisco, E.M.","s.n.","2000","10",NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"HAS0094749",NA,"Árvore 4 m; flores brancas; no meio do pasto. Herbário Fuel n 29579",NA,NA,NA,"Magnoliophyta",NA,"2000",NA,NA,"15605","auto",NA,NA,NA,NA,NA
"658","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","94810","PreservedSpecimen","Plantae","Caesalpinaceae","Holocalyx","balansae","Holocalyx balansae","Mich.","Dias, M.C.","Dias, M.C.","21","1995","08",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"HAS0094810",NA,"Árvore 9 m alt; flores velhas; frutos verdes jovens. Herbário Fuel n 18032",NA,NA,NA,"Magnoliophyta",NA,"1996",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"659","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","94794","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Chagas, F.","Chagas, F.","1934","1996","08",NA,"Brasil","Paraná","Jaguapita","Arredores de Jaguapita","-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,"HAS0094794",NA,"Árvore 15 m alt; botão floral verde, flores verde-amareladas, fruto imaturo verde. Herbário Fuel n 20587",NA,NA,NA,"Magnoliophyta",NA,"1996",NA,NA,"25330","auto",NA,NA,NA,NA,NA
"660","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","5851","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lise, A.","s.n.","1978","04",NA,"Brasil","Rio Grande do Sul","Arroio do Tigre","Barragem de Itaúba,","-53.0932998657227","-29.332799911499",NA,NA,NA,NA,"HAS0005851",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23386","auto",NA,NA,NA,NA,NA
"661","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86351","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Mattos, J.","16430","1977","01",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo,","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"HAS0086351",NA,"árvore;",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
"662","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86349","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Mattos, J.","21357","1980","03",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo,","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"HAS0086349",NA,"árvore; Ca. de 2,6m de circunferência.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
"663","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","45778","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Silveira, N.","9017","1990","09",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo, Rio Calixto","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"HAS0045778",NA,"Cerca de 10m. de altura.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
