"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"162","2021-02-11 17:21:04-03","UFPR","UPCB","12165","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Alquini, Y.","Alquini, Y.","19","1982","09","29",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira, folhas ovaladas, flores isoladas. Nome vulgar: maracujá..","UPCB0022692","UPCB0022692","Capão do Centro Politécnico, margem da BR 116",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:21:04-03","UFPR","UPCB","28333","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Cervi, A.C.","6183","1996","10",NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Volúvel, flor com pétalas e sépalas alvas. Corona de filamentos bandeados de azul e alvo. Beira da mata ciliar..","UPCB0022777","UPCB0022777","Centro Politécnico - UFPR",NA,NA,"25180","auto","1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:21:04-03","UFPR","UPCB","30831","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C. & Silva, S.M.","Anjos, R.A.M.","2","1996","09","19",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Erva escandente com gavinhas, coroa de filamentos vinho e branca, corola branca e cálice verde. Beira do Capão de Ciências Biológicas..","UPCB0022779","UPCB0022779","Centro Politécnico - UFPR",NA,NA,"25180","auto","1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:21:04-03","UFPR","UPCB","14192","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Prazeres, L.C.",NA,"1987","10","08",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Liana por meio de gavinhas. Flor branca, corona branco-violácea. Estado de cultivo. Nome vulgar: maracujá..","UPCB0022772","UPCB0022772","Centro Politécnico - UFPR, Setor de Ciências Biológicas",NA,NA,"25180","auto","1987","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:21:04-03","UFPR","UPCB","13241","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Cervi, A.C.","2331","1985","10","16",NA,"Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Erva escandente, relativamente abundante..","UPCB0022773","UPCB0022773","Estrada da Graciosa, Volta Grande",NA,NA,"30514","auto","1985","10","16",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:21:04-03","UFPR","UPCB","7773","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Guimarães, O.A.","Joly, M.",NA,"1969","10","09",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Pétalas brancas, coroa de estaminódios com máculas vinosas e amarelas. Cultivada..","UPCB0022694","UPCB0022694","Jardim da Faculdade de Farmácia, Rua Coronel Dulcídio, 638.",NA,NA,"25180","auto","1969","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:21:04-03","UFPR","UPCB","28464","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Carvalho, G.","3","1996","10","30",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Escandente, pétalas alvas, corona de filamentos bandeadas, roxo e branca..","UPCB0022774","UPCB0022774","Mata ciliar do Centro Poltiécnico - UFPR",NA,NA,"25180","auto","1996","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:21:04-03","UFPR","UPCB","25655","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Carrião, D.J.S.","Carrião, D.J.S.",NA,"1995","10","03",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira com flores e frutos..","UPCB0022690","UPCB0022690","Parque Barigüi",NA,NA,"25180","auto","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:21:04-03","UFPR","UPCB","45261","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Cervi, A.C.","8216","1999","10","21",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira com flores de pétalas alvas e corona de filamentos bandeados de azul e branco..","UPCB0022776","UPCB0022776","Parque Municipal do Iguaçu",NA,NA,"25180","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:21:04-03","UFPR","UPCB","15754","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Mattos, Y.","24138","1982","03","31",NA,"Brasil","Rio Grande do Sul","Canela","-50.815601348877","-29.3656005859375",NA,"Frutos maduros amarelo-esverdeados..","UPCB0022778","UPCB0022778","Perto do Morro Pelado",NA,NA,"16452","auto","1984","10","29",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:21:04-03","UFPR","UPCB","28256","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Carvalho, G.","Carvalho, G.","1","1996","10","21",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira espontânea de fundo de quintal. Flor, pétalas e sépalas alvas. Corona de filamentos bandeados de branco e roxo..","UPCB0022771","UPCB0022771","Rua Oliveira Viana, 2247, Vila Hauer",NA,NA,"25180","auto","1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:21:04-03","UFPR","UPCB","45672","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Hatschbach, G.","72524","2001","11","09",NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,"Escandente, pétalas alvas, filamentos com estrias lilases. Orla da mata. Alt.: 700m s.n.m..","UPCB0022691","UPCB0022691","Salto do Rio Vacariano",NA,NA,"30102","auto","2001","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:21:04-03","UFPR","UPCB","23973","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Acra, L.A.","Bidá, A.","530","1984","11","15",NA,"Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,"Liana, flor branca..","UPCB0022769","UPCB0022769","Santa Mônica Clube de Campo",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:21:04-03","UFPR","UPCB","43402","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Cervi, A.C.","6894","1999","11","19",NA,"Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Trepadeira. Flores com pétalas alvas. Corona de filamentos bandeadas de branco e roxo..","UPCB0022780","UPCB0022780","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:21:04-03","UFPR","UPCB","65187","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Brotto, M.L.","371","2009","08","11",NA,"Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,"Liana, flores com sépalas esverdeadas, pétalas brancas, corona branco-arroxeada. Floresta Ombrófila Densa Submontana..","UPCB0022775","UPCB0022775","Serra do Ibitiraquire.","700","700","38300","auto","2009","08","13",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:21:04-03","UFPR","UPCB","45213","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hooker","Cervi, A.C.","Cervi, A.C.","6783","1999","09","17",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira, flor com pétalas e sépalas alvas..","UPCB0022693","UPCB0022693","Zoológico",NA,NA,"25180","auto","1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"178","2010-12-20 10:43:00-02","MO","MOBOT","2926200","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Lima","Lima 3515","1989","4","18","South America","Brazil","Rio de Janeiro","Nova Friburgo","-42.5330556","-22.5080556",NA,NA,NA,NA,"Rio de Janeiro. Nova Friburgo. Reserva Ecolsgica Municipal de Macai de Cima, Estrada p/ Hotel Faz. Sao Joao. Mata de encosta.","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2019-02-19 04:30:00-03","MO","MOBOT","100239198","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2015-05-28 09:13:00-03","MO","MOBOT","100239204","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Villa Thuret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2010-01-05 14:46:00-02","MO","MOBOT","100239210","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Alexander C. Brade","Brade 9493","1929",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"-42.9655556","-22.4122222",NA,NA,NA,NA,"Therezopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2014-03-29 05:59:00-03","MO","MOBOT","100239223","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","J.I. Puiggari","Puiggari s.n.","1885",NA,NA,"South America","Brazil","São Paulo",NA,"-48.8425","-24.5094444",NA,NA,NA,NA,"Sao Paulo, Apiahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Type",NA
"183","2010-01-05 15:01:00-02","MO","MOBOT","100239229","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Per Dusén","Dusén 10928","1910",NA,NA,"South America","Brazil","Paraná",NA,"-50.15","-25.0833333",NA,NA,NA,NA,"Ponta Grossa, ad marg Silvulae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"184","2010-01-05 15:04:00-02","MO","MOBOT","100239231","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Per Dusén","Dusén 6672","1908","9","9","South America","Brazil","Paraná",NA,"-50.5833333","-25.0166667",NA,NA,NA,NA,"Terra du Mar, Ypirangu, in Silva prim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2010-01-05 15:08:00-02","MO","MOBOT","100239236","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Per Dusén","Dusén 12128","1911","9","4","South America","Brazil","Paraná",NA,"-50.5833333","-25.0166667",NA,NA,NA,NA,"Serra do Mar, Desuia Ypiranga, in silva primaeva.","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"186","2020-03-12 04:39:00-03","MO","MOBOT","100239243","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E.P. Killip","Gösta Jönsson","Jönsson 834a","1914","8","2","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"187","2011-08-19 10:16:00-03","MO","MOBOT","100402624","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi A.","Alquini, Y.","Alquini 19","1982","9","29","South America","Brazil","Paraná","Curitiba","-49.2166667","-25.4166667",NA,NA,NA,NA,"Centro Politécnico, margem de BR.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"188","2012-06-15 17:39:00-03","MO","MOBOT","2875888","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Christian Feuillet","L. Scur","Scur 263","1999","12","1","South America","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1833333","-29.1666667",NA,NA,NA,NA,"Mun. Caxias do Sul-Fazenda Souza. Hábitat em orla da mata.","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"189","2010-12-20 10:38:00-02","MO","MOBOT","2878044","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"PESSOA","PESSOA 428","1988","12","8","South America","Brazil","Rio de Janeiro",NA,"-42.5","-22.55",NA,NA,NA,NA,"Mun. Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Estrada p/Sítio Sophronites.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"190","2010-12-20 10:39:00-02","MO","MOBOT","2878227","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Linda K. Escobar","Alwyn H. Gentry|Ariane L. Peixoto","Gentry 921","1978","1","31","South America","Brazil","Rio de Janeiro",NA,"-42.9833333","-22.4333333",NA,NA,NA,NA,"Município de Teresópolis, Represa dos Gunle.","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2010-01-05 14:59:00-02","MO","MOBOT","2878361","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Per Dusén","Dusén 8809","1909","9","11","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Curityba, cult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2015-04-27 21:21:00-03","MO","MOBOT","2878450","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","G. Hatschbach","J.M. Silva|J. Cordeiro","Silva 401","1987","11","12","South America","Brazil","Paraná",NA,"-49.25","-25.4166667",NA,NA,NA,NA,"Parque Iguacu, Mini pantanal (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"193","2018-06-22 05:25:00-03","MO","MOBOT","2926169","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 2696","1956","2","16","South America","Brazil","Santa Catarina",NA,"-48.65","-26.8833333",NA,NA,NA,NA,"Itajai. Braco Joaquim, Luis Alves, Atajai. Mata.","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"194","2018-06-22 05:25:00-03","MO","MOBOT","2926170","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1181","1953","11","2","South America","Brazil","Santa Catarina",NA,"-49.5166667","-27.0666667",NA,NA,NA,NA,"Ibirama. Horto Florestal I.N.P., Ibirama. Orla da mata.","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"195","2015-03-29 19:12:00-03","MO","MOBOT","2926172","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"J. Eugenio Leite","Leite 583","1946","11","1","South America","Brazil","Rio Grande do Sul","São Leopoldo","-51.15","-29.7666667",NA,NA,NA,NA,"Sao Leopoldo. Vicinity of Sao Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"196","2015-12-12 12:19:00-02","MO","MOBOT","2926173","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"A.S. Grotta","Grotta 345","1966","4","30","South America","Brazil","São Paulo","Caraguatatuba","-45.4166667","-23.6166667",NA,NA,NA,NA,"Caraguatatuba. Caraguatatuba. Proximo a` praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"197","2010-12-20 10:33:00-02","MO","MOBOT","2926175","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Gert G. Hatschbach","Hatschbach 33832","1973","11","2","South America","Brazil","Paraná",NA,"-49.25","-25.4166667",NA,NA,NA,NA,"Curitiba. Vila Tingui. Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"198","2015-01-20 12:09:00-02","MO","MOBOT","2926176","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Armando C. Cervi","Cervi 6894","1999","11","19","South America","Brazil","Paraná",NA,"-48.9666667","-25.8666667",NA,NA,NA,NA,"Guaratuba. Serra de Aragtuba, Morro dos Perdidos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"199","2010-12-20 10:40:00-02","MO","MOBOT","2926178","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Kummrow","Kummrow 1991","1982","9","13","South America","Brazil","Paraná",NA,"-49.25","-25.4166667",NA,NA,NA,NA,"Curitiba. Parque Iguagu. Da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"200","2010-12-20 10:40:00-02","MO","MOBOT","2926186","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Gert G. Hatschbach","Hatschbach 47156","1983","10","5","South America","Brazil","Paraná",NA,"-49.25","-25.4166667",NA,NA,NA,NA,"Curitiba. Parque Barigui. Orla da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"201","2010-12-20 10:41:00-02","MO","MOBOT","2926191","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Braga","Braga 1033","1959","10",NA,"South America","Brazil","Paraná","Curitiba","-49.25","-25.4166667",NA,NA,NA,NA,"Curitiba. Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"202","2014-12-07 17:19:00-02","MO","MOBOT","924200","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"E.F. Paciornik|C.B. Poliquesi","Paciornik 296","1986","10","6","South America","Brazil","Paraná","Curitiba","-49.25","-25.4166667",NA,NA,NA,NA,"Bosque Tapajós, Mpio. Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"203","2014-03-29 00:10:00-03","MO","MOBOT","3160853","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","paulensis","Passiflora paulensis","Killip",NA,"J.I. Puiggari","Puiggari s.n.","1883",NA,NA,"South America","Brazil","São Paulo",NA,"-48.8425","-24.5094444",NA,NA,NA,NA,"Apiahy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"204","2016-08-26 09:17:19-03","UFSM","HDCF","3269","S","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Figueira, M.","Marchiori, J. N. C.","879","1987","10","27","América","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Flores com cerca de 9 cm de diâmetro. Filamentos em 4 séries",NA,NA,"Terreno baldio",NA,NA,"25180","auto","2016","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-10-22 10:03:12-02","UNIOESTE","UNOP","5724","S","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cestaro, D.C.","Marcilio, V.; Cestaro, D.C.; Neher, R.S.; Vitor, A.C.R.; Cestaro, D.C.; Neher, R.S.; Vitor, A.C.R.","7","2009","09","04",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Flor amarela.",NA,NA,"Jardim Botanico.Floresta ombrofila mista.",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-09-12 14:48:24-03","UNIOESTE","UNOP","3053","S","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2798","2009","10","17",NA,"Brasil","Paraná","Ponta Grossa","-50.133058","-25.056411",NA,"Trepadeira com gavinhas, heliófita. Flores com pétalas alvas e filetes alvos e roxos. Frequente. - Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,"Estrada nova aos fundos do Campus UTFPR, sentido Uvaranas","932","932",NA,NA,"2010","05","05",NA,"-50.133058","-25.056411",NA,NA,NA,NA,NA
"207","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1177","S","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cordeiro, J.; Lozano, E.D.","Miranda, A.C.L.; Rauth, V.M.; Baptista, M.R.; Rauth, V.M.; Baptista, M.R.","48","2008","09","26",NA,"Brasil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,"Trepadeira, flor branca; DESC: Trepadeira, flor branca","HUCO001177",NA,"Parque Newton Freire Maia",NA,NA,"10418","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-25 16:06:22-03","FUVATES","HVAT","4590","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","C. Feuillet","A. Kegler","412","1999","12","01",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","-51.179444","-29.168056",NA,"Doação do Herbário HUCS, registro HUCS 14474; Em orla da mata","HVAT00004590",NA,"Fazenda Souza.",NA,NA,NA,NA,"2000","02","01",NA,"-51º10'46''W","-29º10'5''S",NA,NA,NA,NA,NA
"209","2020-06-25 16:06:22-03","FUVATES","HVAT","3999","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","E. Freitas.","E. Freitas","1032","2015","11","14",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.651944","-29.709167",NA,"Trepadeira.; Interior de floresta com araucárias.","HVAT00003999",NA,"Flona.",NA,NA,NA,NA,"2015","11","14",NA,"-50º39'7''W","-29º42'33''S",NA,NA,NA,NA,NA
"210","2019-07-31 14:33:10-03","CPATSA","HTSA","1922","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Melo, N.F. de","1922","2000",NA,NA,NA,"Brasil","São Paulo","Águas de Lindóia","-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,NA,NA,NA,"8148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","1443876","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"H. Mosin","2506",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro, Corcocado",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","1281328","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"V. Thuret","s.n.","1889","6","18","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US01194019","US01194019_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","3417989","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Wasum","558","2000","3","19","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US01194009","US01194009_01","Mun. de Sao Francisco de Paula - RS 235","830",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2220701","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Reitz & R. M. Klein","2696","1956","2","16","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01194016","US01194016_01","Braco Joaquim, Luis Alves, Itajai","350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","3389193","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"A. Kegler","412","1999","12","1","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US01194010","US01194010_01","RS - Mun. de Caxias do Sul - Fazenda Souza","780",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","3187522","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"J. M. Silva & J. Cordeiro","401","1987","11","12","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US01194012","US01194012_01","Parque Iguaçu, Mini pantanal (mun. Curitiba)",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
