"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"203","2020-11-04 12:17:22-03","ESALQ","ESA","95487","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Sousa, N.X.M.","2018","08","01","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","2006","07","12","Brasil","Minas Gerais","Itamonte","Estrada entre a via Dutra e Itamonte em direção a Itamonte, a ca. 500m da divisa com o Rio de Janeiro. Beira de estrada em mata degradada","-44.8699989318848","-22.283899307251","-44,763,333","-22,373,056","ESA095487","ESA095487","5809.0","1665","1665","Escandente, cálice vermelho, corola roxa","26914","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 12:17:22-03","ESALQ","ESA","55411","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz.","Ivanauskas, N.M.","2007","04","04","Sanches, J.H.","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do meio antes do campo de altitude. Floresta Ombrófila Mista","-49.8731002807617","-27.9528007507324",NA,NA,"ESA055411","ESA055411","69.0","1540","1540","Liana. Flores com pétalas rosas e sépalas roxas.","23096","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 12:17:22-03","ESALQ","ESA","79715","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand.) Munz.","Berndt, A. et al.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69), beira do Rio Bonito. Floresta Ombrófila Densa Montana Ribeirinha.","-47.9199981689453","-24.3799991607666","-47,994,167","-24,141,389","ESA079715","ESA079715","582.0",NA,NA,"Liana escandente. Flores com cálice rosa, corola violeta e anteras rosadas.","34059","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 12:17:22-03","ESALQ","ESA","84886","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Toledo, R.M.",NA,NA,NA,"Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2003","04","17","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro; vegetação secundária de Floresta Ombrófila Densa Montana","-48.3600006103516","-24.0900001525879","-48,447,222","-24,274,167","ESA084886","ESA084886","138.0","820","820","Trepadeira, flores com sépalas vermelhas e pétalas roxas, filetes vermelhos, frutos imaturos verdes e maduros vináceos, borda de mata","25028","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-14 15:32:21-03","MN","R","10154","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","var.typica","Fuchsia regia var.typica","Munz","Luiz Emydio","1944",NA,NA,"Glaziou, A.F.M.","1877","04","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000010154","R000010154_001","8676",NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-19 10:24:30-03","CPAP","CPAP","25277","PreserverdSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Bolson, M.","2010","10","08","Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"431",NA,NA,"Arbusto. Floresta Ombrófila Densa Alto Montana.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-07-02 14:03:30-03","JBP","HPL","5889","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","R. Tsuji","2004","06","12","H. Lorenzi","2002","01","23","Brasil","SP","Apiaí","Coletado nas proximidades da cidade.","-48.84","-24.5",NA,NA,NA,NA,"3050",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-07-02 14:03:29-03","JBP","HPL","7341","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia",NA,"R. Tsuji","2007","02","14","H. Lorenzi","2007","02","14","Brasil","SP","Bom Sucesso do Itararé","Coletado em borda de mata - em beira de estrada.",NA,NA,NA,NA,NA,NA,"1653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-07-02 14:03:30-03","JBP","HPL","9702","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","H. Lorenzi","1993","03","28","H. Lorenzi","1993","03","28","Brasil","SP","Campos de Jordão","Coletado nas proximidades do muncípio de Campos de Jordão; em área de mata de altitude em lageos iluminados - nativo da serra.",NA,NA,NA,NA,NA,NA,"257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-07-02 14:03:29-03","JBP","HPL","5888","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand ex Vell.) Munz","E.R. Salviani & H. Lorenzi","2000","02","18","E.R. Salviani & H. Lorenzi","2000","02","18","Brasil","SP","Piquete","Subida da Serra.","-45.17","-22.61",NA,NA,NA,NA,"1169",NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-07-02 14:03:29-03","JBP","HPL","5890","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand.) Munz","Sérgio Romeninc Neto","1995","07","03","G.F. Arbocz","1994","12","04","Brasil","SC","Monte Castelo","Coletado na BR116, Serra do Espigão.","-50.2311","-26.4622",NA,NA,NA,NA,"1110",NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2016-02-02 14:38:41-02","BGBM","B","B 10 0249028","S","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P.E.Berry",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","01","13","Brazil",NA,NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim; Pinhal.",NA,NA,NA,NA,"B100249028","B100249028","8135","1400","1400","<a href=http://herbarium.bgbm.org/object/B100249028 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,"Middle and South America",NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"215","2019-12-19 08:15:24-03","FPS","FPS","2399","MachineObservation","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Farias, D.M.","2018","02","01","Schwirkowski, P.","2016","09","07","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Recanto Buger Strass","-49.366298","-26.325219","-49.366298","-26.325219","FPS02399,FURB51941","FPS02399_v01 FPS02399_v02 FPS02399_v03 FPS02399_v04 FURB51941","1835",NA,NA,"<ll>dwc_commonname:</ll> Brinco-de-princesa",NA,NA,NA,NA,NA,NA,NA,"FURB 51941",NA,"voucher",NA,NA,NA,NA
"216","2019-12-19 08:15:24-03","FPS","FPS","4056","MachineObservation","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Schwirkowski, P.","2019","09","28","Schwirkowski, P.","2019","09","28","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Linha férrea, próximo à URVE","-49.31224","-26.308444","-49.31224","-26.308444","FPS04056,FURB65387","FPS04056_v01 FPS04056_v02 FPS04056_v03 FPS04056_v04 FPS04056_v05 FURB65387","3479",NA,NA,"<ll>dwc_commonname:</ll> Brinco-de-princesa",NA,NA,NA,NA,NA,NA,NA,"FURB 65387",NA,"voucher",NA,NA,NA,NA
"217","2019-12-19 08:15:24-03","FPS","FPS","1819","MachineObservation","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Schwirkowski, P.","2010","03","21","Schwirkowski, P.","2010","03","21","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Recanto Buger Strasse, em, trilha.","-49.366298","-26.325219","-49.366298","-26.325219","FPS01819","FPS01819_v01 FPS01819_v02 FPS01819_v03 FPS01819_v04",NA,NA,NA,"<ll>dwc_commonname:</ll> Brinco-de-princesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-10-07 15:25:06-03","IAP","PACA-AGP","36888.1","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. serrae","Fuchsia regia subsp. serrae","P. E. Berry","P. E. Berry, (MO)","1988",NA,NA,"Hatschbach, G.","1947","04","13","Brasil","PR","Morretes","Pico Abrolhos","-48.834400177002","-25.476900100708",NA,NA,"PACA036888-1",NA,"751",NA,NA,"VULNERÁVEL Habitat: In silvula montana Fenofase: flor e fruto","30514","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:37:26-03","IAP","PACA-AGP","54184","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. regia","Fuchsia regia subsp. regia","P. E. Berry","P. Berry","1988",NA,NA,"Brade, A.C.","1945","12","26","Brasil","RJ","Itatiaia","Km 11","-44.5633010864258","-22.4960994720459",NA,NA,"PACA054184",NA,NA,NA,NA,"VULNERÁVEL Fenofase: flor","19648","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"220","2019-10-07 15:25:05-03","IAP","PACA-AGP","54177","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. regia","Fuchsia regia subsp. regia","P. E. Berry","P. Berry","1988",NA,NA,"Altamiro","1945","10","11","Brasil","RJ","Itatiaia","Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,"PACA054177",NA,NA,NA,NA,"VULNERÁVEL Fenofase: flor","19648","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"221","2019-10-07 15:25:06-03","IAP","PACA-AGP","51857","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1952","01","14","Brasil","RS","Bom Jesus","Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"PACA051857",NA,NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto Fenofase: flor","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"222","2019-10-07 15:25:06-03","IAP","PACA-AGP","8552","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1942","01","13","Brasil","RS","Bom Jesus","Rio dos Touros","-50.4166984558105","-28.6678009033203",NA,NA,"PACA008552",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula subpaludosa Fenofase: flor","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 15:25:06-03","IAP","PACA-AGP","8630","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. serrae","Fuchsia regia subsp. serrae","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1942","01","14","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA008630",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula nebulari Fenofase: flor","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"224","2019-10-07 15:25:06-03","IAP","PACA-AGP","53880","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1953","02","03","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA053880",NA,NA,NA,NA,"VULNERÁVEL Habitat: In Silvula nebulari Fenofase: flor","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 15:25:06-03","IAP","PACA-AGP","50693","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Sehnem, A.","1950","01","19","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA050693",NA,"4278",NA,NA,"VULNERÁVEL Habitat: arbustiva in dumeto","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"226","2019-10-07 15:25:05-03","IAP","PACA-AGP","45354","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1950","01","18","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA045354",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula nebulari","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"227","2019-10-07 15:25:05-03","IAP","PACA-AGP","32487","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1946","02","28","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA032487",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula nebulari Fenofase: flor","55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"228","2019-08-27 13:31:38-03","IAP","PACA-AGP","96136","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","C. Mondin","1998","01",NA,"Mondin, C.","1998","01","17","Brasil","RS","Cambará do Sul","A 12 Km da cidade, na estrada para o Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"PACA096136",NA,"1281",NA,NA,"HASU 6378&nf;Sépalas vermelhas, pétalas azuis Habitat: Beira de estrada Hábito: arbusto","30776","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"229","2019-10-07 15:25:06-03","IAP","PACA-AGP","54247","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Emrich, K.","1954","03","22","Brasil","RS","Canela","caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA054247",NA,NA,NA,NA,"VULNERÁVEL Habitat: Ad rivum indumentosis Fenofase: flor","16452","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"230","2019-10-07 15:25:05-03","IAP","PACA-AGP","50187","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Emrich, K.","1951","02",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA050187",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula subpaludosa Fenofase: flor","16452","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"231","2019-10-07 15:25:05-03","IAP","PACA-AGP","11998","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1941","01","27","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA011998",NA,NA,NA,NA,"VULNERÁVEL Habitat: In araucaieto subpaludoso Fenofase: flor","16452","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"232","2019-10-07 15:25:06-03","IAP","PACA-AGP","55021","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"PACA055021",NA,NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto subpaludoso","49662","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"233","2019-10-07 15:25:06-03","IAP","PACA-AGP","59398","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Camargo, O. R.","1956","11","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"PACA059398",NA,"980",NA,NA,"VULNERÁVEL Habitat: In dumetosis humidis Fenofase: flor","19545","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"234","2019-10-07 15:25:05-03","IAP","PACA-AGP","40172","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1949","01","27","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,"PACA040172",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula subpaludosa Fenofase: flor","19545","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"235","2019-08-27 13:31:38-03","IAP","PACA-AGP","96135","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","C. Mondin","1998","12","17","C. Mondin et al.","1998","12","17","Brasil","RS","São Francisco de Paula","FLONA, Arroio Lajeado","-50.5835990905762","-29.4480991363525",NA,NA,"PACA096135",NA,"1644",NA,NA,"HASU 7097&nf;Flor c/ sépalas vermelhas e pétalas lilases Habitat: Na beira do arroio Hábito: arbusto","76715","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"236","2019-10-07 15:25:06-03","IAP","PACA-AGP","4310","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. serrae","Fuchsia regia subsp. serrae","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1941","02","07","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"PACA004310",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silva campestri Fenofase: flor","76715","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"237","2019-10-07 15:25:05-03","IAP","PACA-AGP","50150","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1951","02","21","Brasil","RS","São Francisco de Paula","Taimbrzinho","-50.5835990905762","-29.4480991363525",NA,NA,"PACA050150",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula nebulari Fenofase: flor","76715","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:31:38-03","IAP","PACA-AGP","96134","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","J. Larocca",NA,NA,NA,"J. Larocca","1989","01","01","Brasil","RS","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,"PACA096134",NA,NA,NA,NA,"HEDU 265&nf;c/ 1,5 m. Cálice vermelho e corola roxa. Pecíolos avermelhados Habitat: Beira de riacho Hábito: arbusto","11711","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"239","2019-10-07 15:25:05-03","IAP","PACA-AGP","50039","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1951","02","13","Brasil","RS","Soledade","Perto de Passo Fundo","-52.5102996826172","-28.8183002471924",NA,NA,"PACA050039",NA,NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto Fenofase: flor","42411","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"240","2019-10-07 15:25:05-03","IAP","PACA-AGP","34864","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1947","01","05","Brasil","RS","Vacaria","Faz. Da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"PACA034864",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula campestri paludosa Fenofase: flor e fruto submaturo","63451","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"241","2019-10-07 15:25:06-03","IAP","PACA-AGP","50394","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. serrae","Fuchsia regia subsp. serrae","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1951","07","20","Brasil","SC","Biguassú","Serra do Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,"PACA050394",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silva montana Fenofase: flor","20442","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:31:38-03","IAP","PACA-AGP","106666","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","N. L. de Souza","2008","10","30","C.R. Grippa","2007","11","01","Brasil","SC","Blumenau","Morro do Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"PACA106666",NA,"100",NA,NA,"Coleta extra do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VIII Fenofase: flor vermelha Hábito: liana","34291","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"243","2019-10-07 15:25:06-03","IAP","PACA-AGP","55553","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Reitz, R.","1948","12","15","Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,"PACA055553",NA,"5213",NA,NA,"VULNERÁVEL Habitat: In dumetosis subpaludosis Fenofase: flor","35974","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"244","2019-10-07 15:25:06-03","IAP","PACA-AGP","60135","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. reitzii","Fuchsia regia subsp. reitzii","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1957","01","23","Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,"PACA060135",NA,NA,NA,NA,"VULNERÁVEL Habitat: In dumetosis humidis Fenofase: flor","35974","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"245","2019-10-07 15:25:06-03","IAP","PACA-AGP","50332","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. serrae","Fuchsia regia subsp. serrae","P. E. Berry","P. Berry","1988",NA,NA,"Rambo, B.","1951","07","18","Brasil","SC","Florianópolis","Cambirela","-48.5491981506348","-27.596700668335",NA,NA,"PACA050332",NA,NA,NA,NA,"VULNERÁVEL Habitat: in silva montana Fenofase: flor","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"246","2019-08-27 13:31:38-03","IAP","PACA-AGP","107569","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","A. Sehenm",NA,NA,NA,"Sehnem, A.","1958","12","06","Brasil","SC","Praia Grande","Três Irmãos.","-49.9502983093262","-29.1966991424561",NA,NA,"PACA107569",NA,"7250",NA,NA,"Habitat: ad rivum","21549","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"247","2019-10-07 15:25:05-03","IAP","PACA-AGP","27800","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","subsp. regia","Fuchsia regia subsp. regia","P. E. Berry","P. Berry","1988",NA,NA,"E. Friderichs","1944","01",NA,"Brasil","SP","São Paulo","Campos do Jordão","-46.6300010681152","-23.5400009155273",NA,NA,"PACA027800",NA,NA,NA,NA,"VULNERÁVEL Habitat: In silvula campestri Fenofase: flor","53584","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
